rule_name,target,subperiod,n_events,event_frequency,precision,baseline_precision,precision_lift,avg_forward_return,baseline_avg_forward_return,return_lift
rule_int_international_strength_x_calm__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,873,0.09307036247334755,0.2852233676975945,0.2571428571428571,0.02808051055473737,0.012295016896461312,0.01297451572413913,-0.0006794988276778175
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,931,0.08705002337540907,0.29860365198711064,0.26339410939691443,0.03520954259019621,0.0034553178990972644,0.0035440503000185226,-8.873240092125822e-05
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,809,0.08856048166392994,0.26328800988875156,0.2571428571428571,0.006145152745894444,-0.001911169529037513,0.006819623226853916,-0.008730792755891429
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,873,0.0917016806722689,0.23711340206185566,0.2571428571428571,-0.020029455081001457,0.004754263014506371,0.006374794816463079,-0.0016205318019567082
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,931,0.08705002337540907,0.32438238453276047,0.26339410939691443,0.06098827513584604,0.011644719724897949,0.007314297407118801,0.004330422317779147
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,809,0.08856048166392994,0.22991347342398022,0.2571428571428571,-0.0272293837188769,-0.002266629634763242,0.013835204278374246,-0.01610183391313749
rule_int_international_strength_x_calm__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,873,0.09307036247334755,0.2256586483390607,0.2571428571428571,-0.031484208803796404,0.012295016896461312,0.01297451572413913,-0.0006794988276778175
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,72,0.006727714445897963,0.2916666666666667,0.2632218276957578,0.02844483897090888,0.008318087157781262,0.003483188124790297,0.004834899032990965
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,288,0.03152709359605911,0.3645833333333333,0.2571428571428571,0.1074404761904762,0.017914927439599992,0.006819623226853916,0.011095304212746076
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,120,0.012605042016806723,0.43333333333333335,0.2571428571428571,0.17619047619047623,0.029479305711126245,0.006374794816463079,0.023104510894663165
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,72,0.006727714445897963,0.2916666666666667,0.2632218276957578,0.02844483897090888,0.005614101766736561,0.007222038265470979,-0.0016079364987344174
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,288,0.03152709359605911,0.3020833333333333,0.2571428571428571,0.0449404761904762,0.030967368591225015,0.013835204278374246,0.01713216431285077
rule_int_momentum_x_recovery_confirmed__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,120,0.01279317697228145,0.43333333333333335,0.2571428571428571,0.17619047619047623,0.061467377532545164,0.01297451572413913,0.048492861808406035
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,72,0.006732117812061711,0.375,0.26339410939691443,0.11160589060308557,0.008318087157781262,0.0035440503000185226,0.00477403685776274
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,288,0.03152709359605911,0.3125,0.2571428571428571,0.05535714285714288,0.017914927439599992,0.006819623226853916,0.011095304212746076
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,120,0.012605042016806723,0.30833333333333335,0.2571428571428571,0.05119047619047623,0.029479305711126245,0.006374794816463079,0.023104510894663165
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,72,0.006732117812061711,0.2638888888888889,0.26339410939691443,0.0004947794919744619,0.005614101766736561,0.007314297407118801,-0.0017001956403822401
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,288,0.03152709359605911,0.23958333333333334,0.2571428571428571,-0.017559523809523775,0.030967368591225015,0.013835204278374246,0.01713216431285077
rule_int_momentum_x_recovery_confirmed__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,120,0.01279317697228145,0.3,0.2571428571428571,0.04285714285714287,0.061467377532545164,0.01297451572413913,0.048492861808406035
rule_int_momentum_x_recovery_fragile__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,180,0.016819286114744907,0.3333333333333333,0.2632218276957578,0.07011150563757551,0.0048101565977881995,0.003483188124790297,0.0013269684729979025
rule_int_momentum_x_recovery_fragile__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,84,0.009195402298850575,0.2976190476190476,0.2571428571428571,0.0404761904761905,0.006718020721045838,0.006819623226853916,-0.00010160250580807783
rule_int_momentum_x_recovery_fragile__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,156,0.01638655462184874,0.27564102564102566,0.2571428571428571,0.018498168498168543,-0.0012983963437259226,0.006374794816463079,-0.007673191160189002
rule_int_momentum_x_recovery_fragile__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,180,0.016819286114744907,0.3333333333333333,0.2632218276957578,0.07011150563757551,0.010474925918977664,0.007222038265470979,0.0032528876535066857
rule_int_momentum_x_recovery_fragile__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,84,0.009195402298850575,0.13095238095238096,0.2571428571428571,-0.12619047619047616,-0.02439307785383049,0.013835204278374246,-0.038228282132204736
rule_int_momentum_x_recovery_fragile__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,156,0.016631130063965886,0.3269230769230769,0.2571428571428571,0.06978021978021981,0.018071312201144205,0.01297451572413913,0.005096796477005075
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,180,0.016830294530154277,0.3111111111111111,0.26339410939691443,0.04771700171419668,0.0048101565977881995,0.0035440503000185226,0.0012661062977696769
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,84,0.009195402298850575,0.30952380952380953,0.2571428571428571,0.05238095238095242,0.006718020721045838,0.006819623226853916,-0.00010160250580807783
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,156,0.01638655462184874,0.2948717948717949,0.2571428571428571,0.03772893772893776,-0.0012983963437259226,0.006374794816463079,-0.007673191160189002
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,180,0.016830294530154277,0.32222222222222224,0.26339410939691443,0.05882811282530781,0.010474925918977664,0.007314297407118801,0.003160628511858863
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,84,0.009195402298850575,0.11904761904761904,0.2571428571428571,-0.13809523809523808,-0.02439307785383049,0.013835204278374246,-0.038228282132204736
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,156,0.016631130063965886,0.34615384615384615,0.2571428571428571,0.08901098901098903,0.018071312201144205,0.01297451572413913,0.005096796477005075
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,14,0.001308166697813493,0.5714285714285714,0.2632218276957578,0.3082067437328136,0.02616821490161483,0.003483188124790297,0.022685026776824532
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,24,0.002627257799671593,0.4583333333333333,0.2571428571428571,0.2011904761904762,-0.009484532262385865,0.006819623226853916,-0.01630415548923978
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,32,0.0033613445378151263,0.34375,0.2571428571428571,0.08660714285714288,0.01809209556576071,0.006374794816463079,0.011717300749297633
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,14,0.001308166697813493,0.5,0.2632218276957578,0.2367781723042422,0.03914570674796456,0.007222038265470979,0.03192366848249358
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,24,0.002627257799671593,0.3333333333333333,0.2571428571428571,0.0761904761904762,-0.028792994613351826,0.013835204278374246,-0.042628198891726074
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,32,0.003411513859275053,0.59375,0.2571428571428571,0.3366071428571429,0.06145598473832818,0.01297451572413913,0.04848146901418905
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,14,0.0013090229079008883,0.42857142857142855,0.26339410939691443,0.16517731917451411,0.02616821490161483,0.0035440503000185226,0.022624164601596306
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,24,0.002627257799671593,0.3333333333333333,0.2571428571428571,0.0761904761904762,-0.009484532262385865,0.006819623226853916,-0.01630415548923978
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,32,0.0033613445378151263,0.25,0.2571428571428571,-0.0071428571428571175,0.01809209556576071,0.006374794816463079,0.011717300749297633
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,14,0.0013090229079008883,0.5,0.26339410939691443,0.23660589060308557,0.03914570674796456,0.007314297407118801,0.03183140934084576
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,24,0.002627257799671593,0.25,0.2571428571428571,-0.0071428571428571175,-0.028792994613351826,0.013835204278374246,-0.042628198891726074
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,32,0.003411513859275053,0.46875,0.2571428571428571,0.21160714285714288,0.06145598473832818,0.01297451572413913,0.04848146901418905
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,472,0.04410390581199776,0.326271186440678,0.2632218276957578,0.06304935874492018,0.003087853384995219,0.003483188124790297,-0.00039533473979507785
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,388,0.04247400109469075,0.25773195876288657,0.2571428571428571,0.000589101620029453,-0.0008399355819097339,0.006819623226853916,-0.00765955880876365
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,482,0.05063025210084034,0.34232365145228216,0.2571428571428571,0.08518079430942505,0.011910950810696076,0.006374794816463079,0.005536155994232997
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,472,0.04410390581199776,0.3241525423728814,0.2632218276957578,0.060930714677123576,0.003070235748573292,0.007222038265470979,-0.0041518025168976866
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,388,0.04247400109469075,0.2345360824742268,0.2571428571428571,-0.022606774668630314,-0.0013675987087710141,0.013835204278374246,-0.01520280298714526
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,475,0.05063965884861407,0.32421052631578945,0.2571428571428571,0.06706766917293233,0.02062535442715016,0.01297451572413913,0.007650838703011031
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,472,0.04413277232351566,0.21822033898305085,0.26339410939691443,-0.045173770413863584,0.003087853384995219,0.0035440503000185226,-0.0004561969150233035
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,388,0.04247400109469075,0.14432989690721648,0.2571428571428571,-0.11281296023564064,-0.0008399355819097339,0.006819623226853916,-0.00765955880876365
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,482,0.05063025210084034,0.22614107883817428,0.2571428571428571,-0.031001778304682842,0.011910950810696076,0.006374794816463079,0.005536155994232997
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,472,0.04413277232351566,0.25,0.26339410939691443,-0.013394109396914433,0.003070235748573292,0.007314297407118801,-0.004244061658545509
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,388,0.04247400109469075,0.14432989690721648,0.2571428571428571,-0.11281296023564064,-0.0013675987087710141,0.013835204278374246,-0.01520280298714526
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,475,0.05063965884861407,0.20210526315789473,0.2571428571428571,-0.055037593984962385,0.02062535442715016,0.01297451572413913,0.007650838703011031
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,1290,0.12053821715567184,0.22635658914728682,0.2632218276957578,-0.036865238548470985,0.0055271920085044135,0.003483188124790297,0.0020440038837141166
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,851,0.09315818281335522,0.13160987074030553,0.2571428571428571,-0.1255329864025516,0.004916524705008514,0.006819623226853916,-0.0019030985218454026
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,1354,0.14222689075630252,0.10413589364844904,0.2571428571428571,-0.15300696349440807,0.0012056738146246355,0.006374794816463079,-0.005169121001838443
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,1290,0.12053821715567184,0.2062015503875969,0.2632218276957578,-0.057020277308160894,0.010786741281234663,0.007222038265470979,0.0035647030157636844
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,851,0.09315818281335522,0.11868390129259694,0.2571428571428571,-0.1384589558502602,0.009340945633846296,0.013835204278374246,-0.004494258644527949
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,1327,0.14147121535181237,0.09193669932177845,0.2571428571428571,-0.16520615782107867,0.003454808476850062,0.01297451572413913,-0.009519707247289068
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,1290,0.12061711079943899,0.375968992248062,0.26339410939691443,0.11257488285114758,0.0055271920085044135,0.0035440503000185226,0.001983141708485891
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,851,0.09315818281335522,0.34430082256169214,0.2571428571428571,0.08715796541883503,0.004916524705008514,0.006819623226853916,-0.0019030985218454026
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,1354,0.14222689075630252,0.27326440177252587,0.2571428571428571,0.01612154462966875,0.0012056738146246355,0.006374794816463079,-0.005169121001838443
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,1290,0.12061711079943899,0.4062015503875969,0.26339410939691443,0.1428074409906825,0.010786741281234663,0.007314297407118801,0.0034724438741158617
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,851,0.09315818281335522,0.35605170387779084,0.2571428571428571,0.09890884673493372,0.009340945633846296,0.013835204278374246,-0.004494258644527949
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,1327,0.14147121535181237,0.306706857573474,0.2571428571428571,0.04956400043061687,0.003454808476850062,0.01297451572413913,-0.009519707247289068
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,1294,0.12091197906933283,0.27666151468315303,0.2632218276957578,0.013439686987395227,-0.0008935719661937615,0.003483188124790297,-0.004376760090984058
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,982,0.10749863163656267,0.329938900203666,0.2571428571428571,0.07279604306080889,0.0009044682794948434,0.006819623226853916,-0.005915154947359073
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,1143,0.12006302521008404,0.33858267716535434,0.2571428571428571,0.08143982002249722,0.012873381135136131,0.006374794816463079,0.006498586318673052
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,1294,0.12091197906933283,0.30989180834621327,0.2632218276957578,0.04666998065045547,0.005894726456325919,0.007222038265470979,-0.0013273118091450594
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,982,0.10749863163656267,0.34419551934826886,0.2571428571428571,0.08705266220541175,0.010084027719852482,0.013835204278374246,-0.0037511765585217637
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,1129,0.12036247334754797,0.3728963684676705,0.2571428571428571,0.11575351132481337,0.028464769942877454,0.01297451572413913,0.015490254218738325
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,1294,0.12099111734455353,0.18778979907264295,0.26339410939691443,-0.07560431032427148,-0.0008935719661937615,0.0035440503000185226,-0.004437622266212284
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,982,0.10749863163656267,0.1975560081466395,0.2571428571428571,-0.059586848996217606,0.0009044682794948434,0.006819623226853916,-0.005915154947359073
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,1143,0.12006302521008404,0.23534558180227472,0.2571428571428571,-0.0217972753405824,0.012873381135136131,0.006374794816463079,0.006498586318673052
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,1294,0.12099111734455353,0.18238021638330756,0.26339410939691443,-0.08101389301360687,0.005894726456325919,0.007314297407118801,-0.0014195709507928821
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,982,0.10749863163656267,0.20570264765784113,0.2571428571428571,-0.051440209485015986,0.010084027719852482,0.013835204278374246,-0.0037511765585217637
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,1129,0.12036247334754797,0.254207263064659,0.2571428571428571,-0.0029355940781981005,0.028464769942877454,0.01297451572413913,0.015490254218738325
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,2908,0.2717249112315455,0.26306740027510317,0.2632218276957578,-0.00015442742065463477,0.005356516430204769,0.003483188124790297,0.001873328305414472
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,2380,0.26053639846743293,0.2571428571428571,0.2571428571428571,0.0,0.010232907807846114,0.006819623226853916,0.003413284580992198
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,2065,0.21691176470588236,0.2571428571428571,0.2571428571428571,0.0,0.0045258982780375465,0.006374794816463079,-0.0018488965384255325
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,2908,0.2717249112315455,0.26306740027510317,0.2632218276957578,-0.00015442742065463477,0.005403545532819882,0.007222038265470979,-0.0018184927326510966
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,2380,0.26053639846743293,0.2571428571428571,0.2571428571428571,0.0,0.018144582791077984,0.013835204278374246,0.004309378512703738
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,1925,0.20522388059701493,0.2571428571428571,0.2571428571428571,0.0,0.017133833089220216,0.01297451572413913,0.004159317365081086
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,2908,0.2719027582982702,0.26306740027510317,0.26339410939691443,-0.0003267091218112639,0.005356516430204769,0.0035440503000185226,0.0018124661301862463
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,2380,0.26053639846743293,0.2571428571428571,0.2571428571428571,0.0,0.010232907807846114,0.006819623226853916,0.003413284580992198
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,2065,0.21691176470588236,0.2571428571428571,0.2571428571428571,0.0,0.0045258982780375465,0.006374794816463079,-0.0018488965384255325
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,2908,0.2719027582982702,0.26306740027510317,0.26339410939691443,-0.0003267091218112639,0.005403545532819882,0.007314297407118801,-0.0019107518742989193
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,2380,0.26053639846743293,0.2571428571428571,0.2571428571428571,0.0,0.018144582791077984,0.013835204278374246,0.004309378512703738
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,1925,0.20522388059701493,0.2571428571428571,0.2571428571428571,0.0,0.017133833089220216,0.01297451572413913,0.004159317365081086
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,755,0.07054756120351337,0.26225165562913905,0.2632218276957578,-0.0009701720666187574,0.0018162457648470487,0.003483188124790297,-0.0016669423599432482
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,1715,0.18773946360153257,0.2571428571428571,0.2571428571428571,0.0,0.020646762157630845,0.006819623226853916,0.013827138930776929
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,1295,0.13602941176470587,0.2571428571428571,0.2571428571428571,0.0,0.005595199150976871,0.006374794816463079,-0.0007795956654862079
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,755,0.07054756120351337,0.26225165562913905,0.2632218276957578,-0.0009701720666187574,0.010719532104702972,0.007222038265470979,0.0034974938392319938
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,1715,0.18773946360153257,0.2571428571428571,0.2571428571428571,0.0,0.03915129871710137,0.013835204278374246,0.02531609443872713
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,1295,0.13805970149253732,0.2571428571428571,0.2571428571428571,0.0,0.006189658580539695,0.01297451572413913,-0.0067848571435994345
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,755,0.07059373539036932,0.26225165562913905,0.26339410939691443,-0.0011424537677753865,0.0018162457648470487,0.0035440503000185226,-0.0017278045351714739
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,1715,0.18773946360153257,0.2571428571428571,0.2571428571428571,0.0,0.020646762157630845,0.006819623226853916,0.013827138930776929
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,1295,0.13602941176470587,0.2571428571428571,0.2571428571428571,0.0,0.005595199150976871,0.006374794816463079,-0.0007795956654862079
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2010_2015,755,0.07059373539036932,0.26225165562913905,0.26339410939691443,-0.0011424537677753865,0.010719532104702972,0.007314297407118801,0.003405234697584171
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2016_2020,1715,0.18773946360153257,0.2571428571428571,0.2571428571428571,0.0,0.03915129871710137,0.013835204278374246,0.02531609443872713
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,2021_2026,1295,0.13805970149253732,0.2571428571428571,0.2571428571428571,0.0,0.006189658580539695,0.01297451572413913,-0.0067848571435994345
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2010_2015,0,0.0,,0.2632218276957578,,,0.003483188124790297,
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2016_2020,0,0.0,,0.2571428571428571,,,0.006819623226853916,
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,2021_2026,0,0.0,,0.2571428571428571,,,0.006374794816463079,
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2010_2015,0,0.0,,0.2632218276957578,,,0.007222038265470979,
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2016_2020,0,0.0,,0.2571428571428571,,,0.013835204278374246,
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,2021_2026,0,0.0,,0.2571428571428571,,,0.01297451572413913,
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2010_2015,0,0.0,,0.26339410939691443,,,0.0035440503000185226,
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2016_2020,0,0.0,,0.2571428571428571,,,0.006819623226853916,
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,2021_2026,0,0.0,,0.2571428571428571,,,0.006374794816463079,
