rule_name,interaction_feature,features_used,rule_formula,economic_interpretation,target,model_source,oos_metric_lift,event_frequency,stability,redundancy_warning,next_recommended_phase,mean_abs_model_importance,subperiods_with_events,positive_return_lift_share,positive_precision_lift_share,min_subperiod_events
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,int_reversal_x_drawdown,z_l1_reversal_reversal_4w_score_tradable|z_drawdown_26w,4w reversal score > 0.5 and z_drawdown_26w < -0.5,mean-reversion attempt in assets with relatively poor drawdowns,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.0034152539739033764,0.11656966792194454,0.16666666666666666,,,0.01961351737519882,3,0.3333333333333333,0.0,982
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,int_efa_spy_strength_x_market_trend,ooo2_leadlag_EFA_minus_SPY_13w_signal|ooo2_market_trend_positive_signal,EFA-SPY lead/lag strength > 0 and market trend positive,international leadership signal under positive market trend,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.0012425393498759927,0.2504683721088667,0.3333333333333333,,,0.006189944139869024,3,0.6666666666666666,0.0,2065
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,int_efa_spy_strength_x_market_trend,ooo2_leadlag_EFA_minus_SPY_13w_signal|ooo2_market_trend_positive_signal,EFA-SPY lead/lag strength > 0 and market trend positive,international leadership signal under positive market trend,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.0016016225398004652,0.24687681829072117,0.3333333333333333,,,0.007008611704734197,3,0.6666666666666666,0.0,1925
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,int_efa_spy_strength_x_market_trend,ooo2_leadlag_EFA_minus_SPY_13w_signal|ooo2_market_trend_positive_signal,EFA-SPY lead/lag strength > 0 and market trend positive,international leadership signal under positive market trend,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.00121989021023908,0.25052810902896083,0.3333333333333333,,,0.010846907428577756,3,0.6666666666666666,0.0,2065
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,int_efa_spy_strength_x_market_trend,ooo2_leadlag_EFA_minus_SPY_13w_signal|ooo2_market_trend_positive_signal,EFA-SPY lead/lag strength > 0 and market trend positive,international leadership signal under positive market trend,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.0015669045351662456,0.2469359808284834,0.3333333333333333,,,0.009645004176583344,3,0.6666666666666666,0.0,1925
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,int_gld_spy_strength_x_stress,ooo2_leadlag_GLD_minus_SPY_13w_signal|state_lag1_stressed_panic,GLD-SPY lead/lag strength > 0 and lagged stressed_panic,gold leadership during lagged stress,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.006234472037167482,0.12824879926423,0.16666666666666666,,,0.007574336911036566,3,0.3333333333333333,0.0,755
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,int_gld_spy_strength_x_stress,ooo2_leadlag_GLD_minus_SPY_13w_signal|state_lag1_stressed_panic,GLD-SPY lead/lag strength > 0 and lagged stressed_panic,gold leadership during lagged stress,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.010975915423214983,0.12886333299106684,0.3333333333333333,,,0.008236524171990363,3,0.6666666666666666,0.0,755
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_4w,int_gld_spy_strength_x_stress,ooo2_leadlag_GLD_minus_SPY_13w_signal|state_lag1_stressed_panic,GLD-SPY lead/lag strength > 0 and lagged stressed_panic,gold leadership during lagged stress,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.0062118228975305695,0.1282793867120954,0.16666666666666666,,,0.013702854297050626,3,0.3333333333333333,0.0,755
rule_int_gld_spy_strength_x_stress__forward_risk_adjusted_top_quantile_8w,int_gld_spy_strength_x_stress,ooo2_leadlag_GLD_minus_SPY_13w_signal|state_lag1_stressed_panic,GLD-SPY lead/lag strength > 0 and lagged stressed_panic,gold leadership during lagged stress,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.010941197418580764,0.12889421431016776,0.3333333333333333,,,0.010691839830034097,3,0.6666666666666666,0.0,755
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_4w,int_dba_spy_strength_x_inflation_proxy,ooo2_leadlag_DBA_minus_SPY_13w_signal|proxy_PDBC_ret_lag1,DBA-SPY strength > 0 and lagged PDBC return > 0,agriculture/commodity leadership confirmed by broad commodity return,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.002183899308601162,0,0.0,0.0,0
rule_int_dba_spy_strength_x_inflation_proxy__forward_top_quantile_8w,int_dba_spy_strength_x_inflation_proxy,ooo2_leadlag_DBA_minus_SPY_13w_signal|proxy_PDBC_ret_lag1,DBA-SPY strength > 0 and lagged PDBC return > 0,agriculture/commodity leadership confirmed by broad commodity return,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,,0,0.0,0.0,0
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_4w,int_dba_spy_strength_x_inflation_proxy,ooo2_leadlag_DBA_minus_SPY_13w_signal|proxy_PDBC_ret_lag1,DBA-SPY strength > 0 and lagged PDBC return > 0,agriculture/commodity leadership confirmed by broad commodity return,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,,0,0.0,0.0,0
rule_int_dba_spy_strength_x_inflation_proxy__forward_risk_adjusted_top_quantile_8w,int_dba_spy_strength_x_inflation_proxy,ooo2_leadlag_DBA_minus_SPY_13w_signal|proxy_PDBC_ret_lag1,DBA-SPY strength > 0 and lagged PDBC return > 0,agriculture/commodity leadership confirmed by broad commodity return,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,,0,0.0,0.0,0
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_4w,int_ppp_equity_factor_x_lowvol_mom,ppp_factor_pca_pca_exp_f1_lag1|int_mom13_x_lowvol13,lagged PPP equity factor positive and high momentum/low vol event,PPP equity factor context gated by asset-specific momentum/low-vol interaction,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.012966047352574913,0,0.0,0.0,0
rule_int_ppp_equity_factor_x_lowvol_mom__forward_top_quantile_8w,int_ppp_equity_factor_x_lowvol_mom,ppp_factor_pca_pca_exp_f1_lag1|int_mom13_x_lowvol13,lagged PPP equity factor positive and high momentum/low vol event,PPP equity factor context gated by asset-specific momentum/low-vol interaction,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.015469412710660217,0,0.0,0.0,0
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,int_ppp_equity_factor_x_lowvol_mom,ppp_factor_pca_pca_exp_f1_lag1|int_mom13_x_lowvol13,lagged PPP equity factor positive and high momentum/low vol event,PPP equity factor context gated by asset-specific momentum/low-vol interaction,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.019265085133830007,0,0.0,0.0,0
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,int_ppp_equity_factor_x_lowvol_mom,ppp_factor_pca_pca_exp_f1_lag1|int_mom13_x_lowvol13,lagged PPP equity factor positive and high momentum/low vol event,PPP equity factor context gated by asset-specific momentum/low-vol interaction,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.017291256527145138,0,0.0,0.0,0
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,int_ppp_duration_factor_x_quality,ppp_factor_pca_pca_exp_f2_lag1|z_l1_quality_quality_score_tradable,lagged PPP duration/defense factor positive and quality score > 0.5,quality selection when PPP duration/defensive factor is favorable,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.03258364183148102,0,0.0,0.0,0
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,int_ppp_duration_factor_x_quality,ppp_factor_pca_pca_exp_f2_lag1|z_l1_quality_quality_score_tradable,lagged PPP duration/defense factor positive and quality score > 0.5,quality selection when PPP duration/defensive factor is favorable,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.02460722651612305,0,0.0,0.0,0
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,int_ppp_duration_factor_x_quality,ppp_factor_pca_pca_exp_f2_lag1|z_l1_quality_quality_score_tradable,lagged PPP duration/defense factor positive and quality score > 0.5,quality selection when PPP duration/defensive factor is favorable,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.024809960867392438,0,0.0,0.0,0
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,int_ppp_duration_factor_x_quality,ppp_factor_pca_pca_exp_f2_lag1|z_l1_quality_quality_score_tradable,lagged PPP duration/defense factor positive and quality score > 0.5,quality selection when PPP duration/defensive factor is favorable,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,,0.0,0.0,,,0.021777872300994906,0,0.0,0.0,0
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,int_breadth_recovery_x_mom13,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal|z_mom_13w,OOO breadth recovery signal active and z_mom_13w > 0.5,recovery-confirmed breadth with ETF momentum,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.011216145200530377,0.013216609326566067,1.0,,,0.0288945348184248,3,1.0,1.0,71
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,int_breadth_recovery_x_mom13,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal|z_mom_13w,OOO breadth recovery signal active and z_mom_13w > 0.5,recovery-confirmed breadth with ETF momentum,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.02042604269662313,0.013279939761097991,0.8333333333333333,,,0.033196726089275555,3,0.6666666666666666,1.0,71
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,int_breadth_recovery_x_mom13,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal|z_mom_13w,OOO breadth recovery signal active and z_mom_13w > 0.5,recovery-confirmed breadth with ETF momentum,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,0.011193496060893465,0.01321976149914821,0.6666666666666666,,,0.024562263106545173,3,1.0,0.3333333333333333,71
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,int_breadth_recovery_x_mom13,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal|z_mom_13w,OOO breadth recovery signal active and z_mom_13w > 0.5,recovery-confirmed breadth with ETF momentum,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,0.02039132469198891,0.013283122218418349,0.5,,,0.030102347270679758,3,0.6666666666666666,0.3333333333333333,71
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,int_calm_neutral_trend_x_relspy,ooo3event_market_trend_calm_neutral_event|z_rel_strength_SPY_13w,OOO calm/neutral trend event and ETF relative strength vs SPY > 0.5,asset relative leadership during calm/neutral trend windows,target_etf_forward_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,-0.00015338277518768453,0.2028136389958102,0.8333333333333333,,,0.054786101858723436,3,0.6666666666666666,1.0,1700
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,int_calm_neutral_trend_x_relspy,ooo3event_market_trend_calm_neutral_event|z_rel_strength_SPY_13w,OOO calm/neutral trend event and ETF relative strength vs SPY > 0.5,asset relative leadership during calm/neutral trend windows,target_etf_forward_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,-0.0016001494811096334,0.20258753465448198,0.8333333333333333,,,0.14890823505628858,3,0.6666666666666666,1.0,1665
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,int_calm_neutral_trend_x_relspy,ooo3event_market_trend_calm_neutral_event|z_rel_strength_SPY_13w,OOO calm/neutral trend event and ETF relative strength vs SPY > 0.5,asset relative leadership during calm/neutral trend windows,target_etf_forward_risk_adjusted_top_quantile_4w,explicit_interaction_feature plus nonlinear model importance,-0.00017603191482459726,0.20286201022146508,0.8333333333333333,,,0.03331248632146424,3,0.6666666666666666,1.0,1700
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,int_calm_neutral_trend_x_relspy,ooo3event_market_trend_calm_neutral_event|z_rel_strength_SPY_13w,OOO calm/neutral trend event and ETF relative strength vs SPY > 0.5,asset relative leadership during calm/neutral trend windows,target_etf_forward_risk_adjusted_top_quantile_8w,explicit_interaction_feature plus nonlinear model importance,-0.001634867485743853,0.20263608353303664,0.5,,,0.09584112136661727,3,0.6666666666666666,0.3333333333333333,1665
