target,model,market_state,n_oos,positive_rate,brier,auc,pearson_ic,spearman_ic,positive_spearman_ic_rate,top_minus_bottom_forward_return_spread,top_decile_precision
target_etf_forward_top_quantile_8w,decision_tree_depth3,recovery_fragile,1220,0.2581967213114754,0.18412117635855074,0.6008103130755064,0.023171255465680014,0.034332867477422174,0.5428571428571428,0.004430635195079725,0.4714285714285714
target_etf_forward_top_quantile_8w,decision_tree_depth3,stressed_panic,5127,0.2580456407255705,0.1951034827353815,0.5554422960912371,0.02543618027479239,0.040972847723141886,0.5374149659863946,0.009106078383463456,0.32142857142857145
target_etf_forward_top_quantile_8w,hist_gradient_depth3,calm_trend,8906,0.25971255333483045,0.1907440564670792,0.5867839300010905,0.038248860619067925,0.03738821815341549,0.5797665369649806,0.0006620420142316502,0.3336575875486381
target_etf_forward_top_quantile_8w,hist_gradient_depth3,neutral_mixed,12569,0.25992521282520487,0.1915693133619822,0.5846275575414959,0.059754161484445664,0.06548308865801779,0.6143250688705234,0.009704914965313581,0.32920110192837465
target_etf_forward_top_quantile_8w,hist_gradient_depth3,recovery_confirmed,1395,0.25806451612903225,0.19293980443075362,0.5552093397745572,0.0603962078597435,0.04333651642475171,0.575,0.014985658862110837,0.275
target_etf_forward_top_quantile_8w,hist_gradient_depth3,recovery_fragile,1220,0.2581967213114754,0.18688177551525537,0.6028939752696658,0.01572210979697255,0.05139452305257864,0.6285714285714286,-0.0037284788297167622,0.44285714285714284
target_etf_forward_top_quantile_8w,hist_gradient_depth3,stressed_panic,5127,0.2580456407255705,0.19164123023509663,0.5676078528151534,0.05380238126704456,0.067261508372897,0.5986394557823129,0.008692639441839864,0.33503401360544216
target_etf_forward_top_quantile_8w,logistic_l2_base,calm_trend,8906,0.25971255333483045,0.19029253045647232,0.594570588662306,-0.0067537609674331025,0.01949399498037631,0.5447470817120622,-0.0050084517416275785,0.3005836575875486
target_etf_forward_top_quantile_8w,logistic_l2_base,neutral_mixed,12569,0.25992521282520487,0.1906232306092939,0.58466103935309,0.03844647536249863,0.06118248952473552,0.6088154269972452,0.008881109732637489,0.3168044077134986
target_etf_forward_top_quantile_8w,logistic_l2_base,recovery_confirmed,1395,0.25806451612903225,0.19027358179569406,0.5745947396672034,0.02931247027519409,0.07397631779984723,0.625,0.01226607894450285,0.2625
target_etf_forward_top_quantile_8w,logistic_l2_base,recovery_fragile,1220,0.2581967213114754,0.18667799466918522,0.6188406559677277,0.04977637974136127,0.054793553785150426,0.5428571428571428,0.001256410716387444,0.4
target_etf_forward_top_quantile_8w,logistic_l2_base,stressed_panic,5127,0.2580456407255705,0.19050704722890366,0.5771483730774702,0.06040518345169333,0.09344880809466644,0.6054421768707483,0.003438908497945258,0.32653061224489793
target_etf_forward_top_quantile_8w,logistic_l2_interactions,calm_trend,8906,0.25971255333483045,0.1911158646720062,0.585669770287225,0.018409272780381656,0.02512903286535697,0.5330739299610895,-0.002191800909929071,0.29669260700389105
target_etf_forward_top_quantile_8w,logistic_l2_interactions,neutral_mixed,12569,0.25992521282520487,0.19156111681596746,0.5834670137850295,0.05354183802498898,0.06892355740192395,0.6143250688705234,0.008488236345128528,0.31611570247933884
target_etf_forward_top_quantile_8w,logistic_l2_interactions,recovery_confirmed,1395,0.25806451612903225,0.18931685309554516,0.5932528180354267,0.1439469056428407,0.1418500127323657,0.725,0.02388273635781501,0.33125
target_etf_forward_top_quantile_8w,logistic_l2_interactions,recovery_fragile,1220,0.2581967213114754,0.18408299096279376,0.6326791195299483,0.11421433155126459,0.1195438175270108,0.6857142857142857,0.009773199556256258,0.4
target_etf_forward_top_quantile_8w,logistic_l2_interactions,stressed_panic,5127,0.2580456407255705,0.191500122001317,0.5761300314026768,0.06938401719403345,0.09252740057061787,0.6530612244897959,0.0048056820819108335,0.35374149659863946
target_etf_forward_top_quantile_8w,naive_historical_class_rate,calm_trend,8906,0.25971255333483045,0.19226371094227085,0.5044121786991391,-3.0432627187395365e-18,,0.0,-0.0013698595008569572,0.18385214007782102
target_etf_forward_top_quantile_8w,naive_historical_class_rate,neutral_mixed,12569,0.25992521282520487,0.1923662819620865,0.5041014314288879,7.389332234512082e-18,,0.0,-0.003697644380970252,0.2066115702479339
target_etf_forward_top_quantile_8w,naive_historical_class_rate,recovery_confirmed,1395,0.25806451612903225,0.1914802744990074,0.5020169082125604,7.521548263016377e-18,,0.0,0.006111430619328027,0.10625
target_etf_forward_top_quantile_8w,naive_historical_class_rate,recovery_fragile,1220,0.2581967213114754,0.1915497528740357,0.5014996053670087,1.245209874015419e-17,,0.0,0.0008205481087477375,0.24285714285714285
target_etf_forward_top_quantile_8w,naive_historical_class_rate,stressed_panic,5127,0.2580456407255705,0.1914739161857804,0.501970714679142,7.745234294276455e-18,,0.0,0.008824406850235837,0.22959183673469388
target_etf_forward_top_quantile_8w,random_forest_depth4,calm_trend,8906,0.25971255333483045,0.18751835611542628,0.6009944582841436,0.02629558555607537,0.02237015002893737,0.5486381322957199,-0.0026856364020760044,0.3229571984435798
target_etf_forward_top_quantile_8w,random_forest_depth4,neutral_mixed,12569,0.25992521282520487,0.18790212137251838,0.5987694521098872,0.06104406166621568,0.06891595917996102,0.6143250688705234,0.009096300338814964,0.34710743801652894
target_etf_forward_top_quantile_8w,random_forest_depth4,recovery_confirmed,1395,0.25806451612903225,0.18937383939229877,0.5596859903381642,0.043576688722379506,0.02945951107715814,0.575,0.012346663774347,0.31875
target_etf_forward_top_quantile_8w,random_forest_depth4,recovery_fragile,1220,0.2581967213114754,0.18630142624888554,0.5985793212312548,-0.019427721517689844,0.001169194950707559,0.4,-0.0029377632882742915,0.42142857142857143
target_etf_forward_top_quantile_8w,random_forest_depth4,stressed_panic,5127,0.2580456407255705,0.18783544468040106,0.5944255082568136,0.08554339289311157,0.09831032259163054,0.6258503401360545,0.012121618856110043,0.3945578231292517
target_etf_forward_top_quantile_8w,simple_momentum_rank,calm_trend,8906,0.25971255333483045,0.33028918890110015,0.5259228941542041,0.02476276508740907,0.032510138827373886,0.556420233463035,0.004490597056966424,0.3035019455252918
target_etf_forward_top_quantile_8w,simple_momentum_rank,neutral_mixed,12569,0.25992521282520487,0.34090444356058214,0.49883437227312444,-0.009065474308611843,-0.001312731453713467,0.5316804407713499,-0.0007629273166469216,0.29476584022038566
target_etf_forward_top_quantile_8w,simple_momentum_rank,recovery_confirmed,1395,0.25806451612903225,0.31385285872115154,0.5691492216854537,0.10039185053687379,0.1507900432900433,0.675,0.012388802664162252,0.31875
target_etf_forward_top_quantile_8w,simple_momentum_rank,recovery_fragile,1220,0.2581967213114754,0.3170666280782671,0.5590704200648953,0.07728538999959392,0.08544217687074832,0.5428571428571428,0.019108666570330585,0.3357142857142857
target_etf_forward_top_quantile_8w,simple_momentum_rank,stressed_panic,5127,0.2580456407255705,0.3702408157857376,0.4219080961044308,-0.15018801872621299,-0.16689221143002655,0.30612244897959184,-0.019155133174162807,0.21598639455782312
target_etf_forward_top_quantile_8w,state_only_lag1_rate,calm_trend,8906,0.25971255333483045,0.19226893572596396,0.5040208899782282,-8.54717009217309e-18,,0.0,-0.0013698595008569572,0.18385214007782102
target_etf_forward_top_quantile_8w,state_only_lag1_rate,neutral_mixed,12569,0.25992521282520487,0.19236776326409047,0.5036726009928254,3.892811132297083e-18,,0.0,-0.003697644380970252,0.2066115702479339
target_etf_forward_top_quantile_8w,state_only_lag1_rate,recovery_confirmed,1395,0.25806451612903225,0.1914738541991173,0.5011231884057972,-7.959860127983195e-18,,0.0,0.006111430619328027,0.10625
target_etf_forward_top_quantile_8w,state_only_lag1_rate,recovery_fragile,1220,0.2581967213114754,0.19154813253234465,0.5011365430149961,9.214610325382609e-18,,0.0,0.0008205481087477375,0.24285714285714285
target_etf_forward_top_quantile_8w,state_only_lag1_rate,stressed_panic,5127,0.2580456407255705,0.19147317236678355,0.5019161713055358,6.346163355263618e-19,,0.0,0.008824406850235837,0.22959183673469388
