rule_name,target,incrementality_flag,max_abs_correlation,max_corr_comparison,max_corr_comparison_type,max_event_overlap,max_overlap_comparison,event_frequency,n_events,return_lift,precision_lift,positive_subperiod_return_lift_share,tradeable_actionable
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_equity_factor_x_lowvol_mom__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_duration_factor_x_quality__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_ppp_duration_factor_x_quality__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.0,,,0.0,,0.0,0,,,0.0,True
rule_int_breadth_recovery_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5125850224353968,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,0.14910025706940874,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.013216609326566067,388,0.011216145200530377,0.07053798089568547,1.0,True
rule_int_breadth_recovery_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5125850224353968,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,0.14910025706940874,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.013279939761097991,388,0.02042604269662313,0.06795004250102943,0.6666666666666666,True
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.5125850224353968,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,0.14910025706940874,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.01321976149914821,388,0.011193496060893465,0.008620453467746203,1.0,True
rule_int_breadth_recovery_x_mom13__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.5125850224353968,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,trend_breadth,0.14910025706940874,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,0.013283122218418349,388,0.02039132469198891,-0.030050258173129535,0.6666666666666666,True
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3294036542606665,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,ooo3event_market_trend_calm_neutral_event,0.2028136389958102,5954,-0.00015338277518768453,0.029690452248219867,0.6666666666666666,True
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3294036542606665,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,ooo3event_market_trend_calm_neutral_event,0.20258753465448198,5919,-0.0016001494811096334,0.026827447607422783,0.6666666666666666,True
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,INSUFFICIENT_EVIDENCE,0.3294036542606665,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,ooo3event_market_trend_calm_neutral_event,0.20286201022146508,5954,-0.00017603191482459726,0.015856340976446948,0.6666666666666666,True
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,INSUFFICIENT_EVIDENCE,0.3294036542606665,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,ooo3event_market_trend_calm_neutral_event,0.20263608353303664,5919,-0.001634867485743853,0.0036194896074756566,0.6666666666666666,True
