weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,peak_largest_stock_weight,peak_mu_weight,ending_mu_weight,annual_cap_turnover,scenario,mu_cap_multiple,cap_name,cost_bps,window
188,2023-01-06,2026-08-07,0.33471963425750095,1.8400975333832954,1.4409357253659107,-0.1999888529917958,0.06454171982740699,0.06040140507806708,0.03913534549949471,0.08807338193665491,base,1.0,mu_cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34640748321797243,1.4547864309775713,1.426272937324568,-0.1999888529917957,0.06454171982740699,0.06040140507806708,0.03913534549949471,0.09463125496581644,base,1.0,mu_cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.49517989530633444,1.2529231978542565,1.7376287245400273,-0.19998885299179592,0.0625460086540882,0.06040140507806708,0.03913534549949471,0.1005274323273138,base,1.0,mu_cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7206672329725121,0.7387194842480316,2.182647530038363,-0.13077244724279546,0.06040140507806708,0.06040140507806708,0.03913534549949471,0.12101557564871426,base,1.0,mu_cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6062320899567561,0.33860135539751823,1.7873856691539782,-0.1307724472427957,0.06040140507806708,0.06040140507806708,0.03913534549949471,0.14444820650610293,base,1.0,mu_cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.33777699941804396,1.8636884920119168,1.4458200313872442,-0.1999888529917958,0.07815092191972386,0.07815092191972386,0.05874119326428766,0.07912921063671334,base,1.5,mu_cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.35010142562214575,1.4751768451991252,1.4322803498843026,-0.1999888529917957,0.07815092191972386,0.07815092191972386,0.05874119326428766,0.083921037103466,base,1.5,mu_cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5013176879108678,1.2716368572723997,1.744985032448833,-0.19998885299179592,0.07815092191972386,0.07815092191972386,0.05874119326428766,0.08451310657122797,base,1.5,mu_cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7346890003810564,0.7531619669224954,2.1933606794705724,-0.13091810956019934,0.07815092191972386,0.07815092191972386,0.05874119326428766,0.08928908122628006,base,1.5,mu_cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6235644060612751,0.3474718638436127,1.803845070124873,-0.13091810956019934,0.07815092191972386,0.07815092191972386,0.05874119326428766,0.10978229738516958,base,1.5,mu_cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.3382885134352751,1.8676491855226147,1.4459400481356477,-0.1999888529917958,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07395524463042866,base,2.0,mu_cap_2.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076043,1.478600198296347,1.4325359378925155,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,base,2.0,mu_cap_2.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683823,1.274778699474985,1.745073303311401,-0.19998885299179592,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664204,base,2.0,mu_cap_2.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958411,0.7555867199097563,2.192581531595911,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398717,base,2.0,mu_cap_2.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769151,0.3493355173386974,1.8049983407244794,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824699,base,2.0,mu_cap_2.00x,200,ytd
188,2023-01-06,2026-08-07,0.3382885134352751,1.8676491855226147,1.4459400481356477,-0.1999888529917958,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07395524463042866,base,2.5,mu_cap_2.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076043,1.478600198296347,1.4325359378925155,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,base,2.5,mu_cap_2.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683823,1.274778699474985,1.745073303311401,-0.19998885299179592,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664204,base,2.5,mu_cap_2.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958411,0.7555867199097563,2.192581531595911,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398717,base,2.5,mu_cap_2.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769151,0.3493355173386974,1.8049983407244794,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824699,base,2.5,mu_cap_2.50x,200,ytd
188,2023-01-06,2026-08-07,0.3382885134352751,1.8676491855226147,1.4459400481356477,-0.1999888529917958,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07395524463042866,base,3.0,mu_cap_3.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076043,1.478600198296347,1.4325359378925155,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,base,3.0,mu_cap_3.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683823,1.274778699474985,1.745073303311401,-0.19998885299179592,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664204,base,3.0,mu_cap_3.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958411,0.7555867199097563,2.192581531595911,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398717,base,3.0,mu_cap_3.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769151,0.3493355173386974,1.8049983407244794,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824699,base,3.0,mu_cap_3.00x,200,ytd
188,2023-01-06,2026-08-07,0.3382885134352751,1.8676491855226147,1.4459400481356477,-0.1999888529917958,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07395524463042866,base,,mu_uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076043,1.478600198296347,1.4325359378925155,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,base,,mu_uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683823,1.274778699474985,1.745073303311401,-0.19998885299179592,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664204,base,,mu_uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958411,0.7555867199097563,2.192581531595911,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398717,base,,mu_uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769151,0.3493355173386974,1.8049983407244794,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824699,base,,mu_uncapped,200,ytd
188,2023-01-06,2026-08-07,0.3072009856679969,1.634040222911712,1.3396948244375633,-0.19998885299179614,0.06454171982740703,0.06040140507806708,0.03913534549949472,0.0904373422748539,adverse,1.0,mu_cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34640748321797243,1.4547864309775713,1.4262729373245682,-0.1999888529917957,0.06454171982740703,0.06040140507806708,0.03913534549949472,0.09463125496581644,adverse,1.0,mu_cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.49517989530633355,1.2529231978542543,1.737628724540027,-0.19998885299179603,0.06254600865408821,0.06040140507806708,0.03913534549949472,0.1005274323273138,adverse,1.0,mu_cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.720667232972511,0.7387194842480305,2.182647530038363,-0.1307724472427957,0.06040140507806708,0.06040140507806708,0.03913534549949472,0.12101557564871424,adverse,1.0,mu_cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6062320899567575,0.3386013553975189,1.7873856691539813,-0.13077244724279524,0.06040140507806708,0.06040140507806708,0.03913534549949472,0.1444482065061028,adverse,1.0,mu_cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.3101953154499466,1.6559195890934895,1.3450196821269074,-0.19998885299179614,0.07815092191972382,0.07815092191972382,0.05874119326428761,0.08149317097491234,adverse,1.5,mu_cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3501014256221464,1.4751768451991287,1.4322803498843044,-0.1999888529917957,0.07815092191972382,0.07815092191972382,0.05874119326428761,0.083921037103466,adverse,1.5,mu_cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.501317687910869,1.2716368572724033,1.7449850324488356,-0.19998885299179603,0.07815092191972382,0.07815092191972382,0.05874119326428761,0.08451310657122797,adverse,1.5,mu_cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.73468900038106,0.7531619669224989,2.1933606794705782,-0.13091810956019934,0.07815092191972382,0.07815092191972382,0.05874119326428761,0.08928908122628003,adverse,1.5,mu_cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6235644060612786,0.3474718638436145,1.8038450701248794,-0.13091810956019945,0.07815092191972382,0.07815092191972382,0.05874119326428761,0.1097822973851695,adverse,1.5,mu_cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.3106962833014304,1.659592922806565,1.3452758645087433,-0.19998885299179614,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07631920496862765,adverse,2.0,mu_cap_2.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076047,1.4786001982963501,1.432535937892517,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,adverse,2.0,mu_cap_2.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683832,1.2747786994749877,1.7450733033114039,-0.19998885299179603,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664207,adverse,2.0,mu_cap_2.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958443,0.7555867199097595,2.1925815315959163,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398718,adverse,2.0,mu_cap_2.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769195,0.3493355173386996,1.8049983407244845,-0.13091810956019945,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824696,adverse,2.0,mu_cap_2.00x,200,ytd
188,2023-01-06,2026-08-07,0.3106962833014304,1.659592922806565,1.3452758645087433,-0.19998885299179614,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07631920496862765,adverse,2.5,mu_cap_2.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076047,1.4786001982963501,1.432535937892517,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,adverse,2.5,mu_cap_2.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683832,1.2747786994749877,1.7450733033114039,-0.19998885299179603,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664207,adverse,2.5,mu_cap_2.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958443,0.7555867199097595,2.1925815315959163,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398718,adverse,2.5,mu_cap_2.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769195,0.3493355173386996,1.8049983407244845,-0.13091810956019945,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824696,adverse,2.5,mu_cap_2.50x,200,ytd
188,2023-01-06,2026-08-07,0.3106962833014304,1.659592922806565,1.3452758645087433,-0.19998885299179614,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07631920496862765,adverse,3.0,mu_cap_3.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076047,1.4786001982963501,1.432535937892517,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,adverse,3.0,mu_cap_3.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683832,1.2747786994749877,1.7450733033114039,-0.19998885299179603,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664207,adverse,3.0,mu_cap_3.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958443,0.7555867199097595,2.1925815315959163,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398718,adverse,3.0,mu_cap_3.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769195,0.3493355173386996,1.8049983407244845,-0.13091810956019945,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824696,adverse,3.0,mu_cap_3.00x,200,ytd
188,2023-01-06,2026-08-07,0.3106962833014304,1.659592922806565,1.3452758645087433,-0.19998885299179614,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07631920496862765,adverse,,mu_uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.3507196054076047,1.4786001982963501,1.432535937892517,-0.1999888529917957,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.0777254599749213,adverse,,mu_uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5023456582683832,1.2747786994749877,1.7450733033114039,-0.19998885299179603,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07524924362664207,adverse,,mu_uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.7370429051958443,0.7555867199097595,2.1925815315959163,-0.13091810956019934,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07093614520398718,adverse,,mu_uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.6272149365769195,0.3493355173386996,1.8049983407244845,-0.13091810956019945,0.09163517499368505,0.09163517499368505,0.07826022792159266,0.07938524709824696,adverse,,mu_uncapped,200,ytd
