candidate,cik10,company_name,recent_cagr,cagr_change
top20_cohorts80_15_05,0001834494,"MERIDIANLINK, INC.",1.1521266569490107,0.020189873982643824
top20_cohorts80_15_05,0000785786,PLEXUS CORP,1.159872760036373,0.027935977070006057
top20_cohorts80_15_05,0001528129,"VITAL ENERGY, INC.",1.1603070646443836,0.028370281678016696
top20_cohorts80_15_05,0001104485,"NORTHERN OIL & GAS, INC.",1.1802781226561194,0.048341339689752516
top20_cohorts80_15_05,0001650372,ATLASSIAN CORP,1.1864857311267496,0.05454894816038269
top20_cohorts80_15_05,0001013857,PEGASYSTEMS INC,1.1883995706059678,0.05646278763960089
top20_cohorts80_15_05,0001314727,SONOS INC,1.1891621306761757,0.057225347709808805
top20_cohorts80_15_05,0001724965,TALOS ENERGY INC.,1.1915115843122113,0.059574801345844364
top20_cohorts80_15_05,0001658566,PERMIAN RESOURCES CORP,1.1915190000618918,0.059582217095524914
top20_cohorts80_15_05,0001520006,MATADOR RESOURCES CO,1.1939392394105584,0.062002456444191445
top20_cohorts80_15_05,0001819974,"SKYWATER TECHNOLOGY, INC",1.194532796707854,0.06259601374148716
top20_cohorts80_15_05,0001861795,DEFINITIVE HEALTHCARE CORP.,1.200657661541567,0.06872087857520004
top20_cohorts80_15_05,0000917273,RAMBUS INC,1.225550845521937,0.09361406255557014
top20_cohorts_equal3,0001107843,"QUALYS, INC.",0.905944016382056,-0.025553898510727757
top20_cohorts_equal3,0001327567,PALO ALTO NETWORKS INC,0.9108941453312835,-0.02060376956150023
top20_cohorts_equal3,0001653482,GITLAB INC.,0.914030852093134,-0.017467062799649824
top20_cohorts_equal3,0001713683,"ZSCALER, INC.",0.9167165378041677,-0.014781377088616043
top20_cohorts_equal3,0001393052,VEEVA SYSTEMS INC,0.9203804035005165,-0.011117511392267243
top20_cohorts_equal3,0001650372,ATLASSIAN CORP,0.9263925822594046,-0.0051053326333792
top20_cohorts_equal3,0001373715,"SERVICENOW, INC.",0.9281925069194816,-0.0033054079733021435
top20_cohorts_equal3,0000874499,GULFPORT ENERGY CORP,0.9286811475241281,-0.0028167673686556594
top20_cohorts_equal3,0001070412,CNX RESOURCES CORP,0.9287344537125002,-0.0027634611802835884
top20_cohorts_equal3,0001104485,"NORTHERN OIL & GAS, INC.",0.9293146987492618,-0.0021832161435220154
top20_cohorts_equal3,0001108524,"SALESFORCE, INC.",0.9296917307357251,-0.0018061841570586878
top20_cohorts_equal3,0001585521,"ZOOM COMMUNICATIONS, INC.",0.9297976670916359,-0.0017002478011478583
top20_cohorts_equal3,0001013462,ANSYS INC,0.9299769061478236,-0.001521008744960195
top20_cohorts_equal3,0000033213,EQT CORP,0.9300792213080593,-0.001418693584724462
top20_cohorts_equal3,0001621434,"BLACK STONE MINERALS, L.P.",0.9305995850883255,-0.0008983298044582533
top20_cohorts_equal3,0001459417,"2U, INC.",0.9312351407524433,-0.00026277414034048263
top20_cohorts_equal3,0001124804,VERADIGM INC.,0.932447384091782,0.0009494691989981874
top20_cohorts_equal3,0001861795,DEFINITIVE HEALTHCARE CORP.,0.934254220074733,0.002756305181949248
top20_cohorts_equal3,0001044777,ONESPAN INC.,0.935350989464125,0.0038530745713412085
top20_cohorts_equal3,0001657788,"KIMBELL ROYALTY PARTNERS, LP",0.935366933861419,0.0038690189686352294
top20_cohorts_equal3,0001679268,"MAMMOTH ENERGY SERVICES, INC.",0.9369423854349048,0.005444470542121049
top20_cohorts_equal3,0001773383,"DYNATRACE, INC.",0.9373896901910923,0.0058917752983085325
top20_cohorts_equal3,0001834494,"MERIDIANLINK, INC.",0.9405869183659994,0.009089003473215618
top20_cohorts_equal3,0001314727,SONOS INC,0.9427251608757974,0.011227245983013612
top20_cohorts_equal3,0001658566,PERMIAN RESOURCES CORP,0.9437694387985562,0.012271523905772463
top20_cohorts_equal3,0001031308,BENTLEY SYSTEMS INC,0.944865278222631,0.013367363329847226
top20_cohorts_equal3,0001724965,TALOS ENERGY INC.,0.9455263813222765,0.014028466429492736
top20_cohorts_equal3,0001520006,MATADOR RESOURCES CO,0.9463337665672804,0.014835851674496636
top20_cohorts_equal3,0001013857,PEGASYSTEMS INC,0.9493901126915574,0.0178921977987736
top20_cohorts_equal3,0001528129,"VITAL ENERGY, INC.",0.9506919804612171,0.019194065568433283
top20_cohorts_equal3,0001855747,"BLEND LABS, INC.",0.9510925240908106,0.019594609198026802
top20_cohorts_equal3,0001171486,NATURAL RESOURCE PARTNERS LP,0.9513923440626757,0.019894429169891925
top20_cohorts_equal3,0001792849,"HIGHPEAK ENERGY, INC.",0.9519274789149073,0.02042956402212348
top20_cohorts_equal3,0000851310,HARMONIC INC.,0.9540991772553395,0.022601262362555774
top20_cohorts_equal3,0000785786,PLEXUS CORP,0.9544206907121731,0.022922775819389285
top20_cohorts_equal3,0001493761,TURTLE BEACH CORP,0.9549572264686981,0.0234593115759143
top20_cohorts_equal3,0001475115,"EVENTBRITE, INC.",0.957346034657004,0.02584811976422019
top20_cohorts_equal3,0001361113,VARONIS SYSTEMS INC,0.9633045574446824,0.03180664255189858
top20_cohorts_equal3,0001819974,"SKYWATER TECHNOLOGY, INC",0.9723907051074174,0.040892790214633656
top20_cohorts_equal3,0001114995,IMPINJ INC,0.9976919441395162,0.06619402924673246
top20_cohorts_equal3,0000917273,RAMBUS INC,1.0338877443577124,0.10238982946492858
top20_cohorts_equal3,0001615165,"VERITONE, INC.",1.0940292788133217,0.1625313639205379
top20_current50_prior50,0001107843,"QUALYS, INC.",1.0232138622809135,-0.03593045719622223
top20_current50_prior50,0001327567,PALO ALTO NETWORKS INC,1.0313628325531727,-0.027781486923962984
top20_current50_prior50,0001653482,GITLAB INC.,1.0354348573606078,-0.023709462116527913
top20_current50_prior50,0001393052,VEEVA SYSTEMS INC,1.0374189755454788,-0.021725343931656926
top20_current50_prior50,0001713683,"ZSCALER, INC.",1.0402602328127228,-0.01888408666441288
top20_current50_prior50,0001475115,"EVENTBRITE, INC.",1.0476777945063138,-0.0114665249708219
top20_current50_prior50,0001773383,"DYNATRACE, INC.",1.0517339544085367,-0.007410365068599045
top20_current50_prior50,0001044777,ONESPAN INC.,1.0538387386757129,-0.005305580801422849
top20_current50_prior50,0001373715,"SERVICENOW, INC.",1.0543427538959054,-0.004801565581230349
top20_current50_prior50,0001650372,ATLASSIAN CORP,1.0572683930075515,-0.0018759264695842326
top20_current50_prior50,0001834494,"MERIDIANLINK, INC.",1.0579332317348191,-0.0012110877423165967
top20_current50_prior50,0001171486,NATURAL RESOURCE PARTNERS LP,1.0583119686339906,-0.0008323508431451465
top20_current50_prior50,0000874499,GULFPORT ENERGY CORP,1.0584903129771988,-0.0006540064999369655
top20_current50_prior50,0001724965,TALOS ENERGY INC.,1.0585715389015036,-0.000572780575632148
top20_current50_prior50,0001658566,PERMIAN RESOURCES CORP,1.058575949011379,-0.0005683704657566402
top20_current50_prior50,0001585521,"ZOOM COMMUNICATIONS, INC.",1.0589190012397989,-0.00022531823733684675
top20_current50_prior50,0001459417,"2U, INC.",1.0594909121513854,0.000346592674249635
top20_current50_prior50,0001520006,MATADOR RESOURCES CO,1.0598360966250495,0.0006917771479137969
top20_current50_prior50,0001070412,CNX RESOURCES CORP,1.060268124703685,0.0011238052265492016
top20_current50_prior50,0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.06152727184431,0.0023829523671743402
top20_current50_prior50,0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.0619089858794544,0.0027646664023186496
top20_current50_prior50,0001855747,"BLEND LABS, INC.",1.062169252104936,0.0030249326278002364
top20_current50_prior50,0001621434,"BLACK STONE MINERALS, L.P.",1.0621933176396423,0.0030489981625065887
top20_current50_prior50,0001108524,"SALESFORCE, INC.",1.0624351096373426,0.0032907901602068357
top20_current50_prior50,0001013462,ANSYS INC,1.062470102226948,0.0033257827498123227
top20_current50_prior50,0001124804,VERADIGM INC.,1.064146839315046,0.005002519837910224
top20_current50_prior50,0001792849,"HIGHPEAK ENERGY, INC.",1.0653788647988325,0.006234545321696761
top20_current50_prior50,0001819974,"SKYWATER TECHNOLOGY, INC",1.0656795332382045,0.006535213761068803
top20_current50_prior50,0001528129,"VITAL ENERGY, INC.",1.0668790483318884,0.007734728854752682
top20_current50_prior50,0000851310,HARMONIC INC.,1.0702604082167424,0.011116088739606678
top20_current50_prior50,0001493761,TURTLE BEACH CORP,1.071739173190052,0.012594853712916354
top20_current50_prior50,0001361113,VARONIS SYSTEMS INC,1.1019777012344503,0.04283338175731455
top20_current50_prior50,0001104485,"NORTHERN OIL & GAS, INC.",1.1084886620271996,0.049344342550063924
top20_current50_prior50,0000033213,EQT CORP,1.116898395090121,0.05775407561298529
top20_current50_prior50,0001615165,"VERITONE, INC.",1.1215464718324077,0.06240215235527202
top20_current50_prior50,0001861795,DEFINITIVE HEALTHCARE CORP.,1.1218185892535972,0.06267426977646151
top20_current50_prior50,0000785786,PLEXUS CORP,1.1243302659789438,0.06518594650180809
top20_current50_prior50,0001114995,IMPINJ INC,1.1370800832033616,0.0779357637262259
top20_current50_prior50,0000917273,RAMBUS INC,1.1503382915614089,0.09119397208427316
top20_current50_prior50,0001031308,BENTLEY SYSTEMS INC,1.157959650563698,0.09881533108656226
top20_current50_prior50,0001314727,SONOS INC,1.1598839268048522,0.10073960732771647
top20_current50_prior50,0001013857,PEGASYSTEMS INC,1.165434423915209,0.1062901044380733
top20_current67_prior33,0001107843,"QUALYS, INC.",1.0203696965933804,-0.17470379766668076
top20_current67_prior33,0001327567,PALO ALTO NETWORKS INC,1.0281467711772985,-0.16692672308276268
top20_current67_prior33,0001393052,VEEVA SYSTEMS INC,1.0342997770406472,-0.16077371721941391
top20_current67_prior33,0001653482,GITLAB INC.,1.0731535274859358,-0.12191996677412531
top20_current67_prior33,0001475115,"EVENTBRITE, INC.",1.0867126118445238,-0.10836088241553732
top20_current67_prior33,0001361113,VARONIS SYSTEMS INC,1.0961211713772174,-0.09895232288284372
top20_current67_prior33,0001855747,"BLEND LABS, INC.",1.111113107128216,-0.08396038713184506
top20_current67_prior33,0001493761,TURTLE BEACH CORP,1.1115768786691067,-0.08349661559095445
top20_current67_prior33,0000851310,HARMONIC INC.,1.1119407423696779,-0.08313275189038327
top20_current67_prior33,0000874499,GULFPORT ENERGY CORP,1.113934230134971,-0.0811392641250901
top20_current67_prior33,0000033213,EQT CORP,1.1143264202170808,-0.08074707404298032
top20_current67_prior33,0001070412,CNX RESOURCES CORP,1.1152853233775897,-0.07978817088247148
top20_current67_prior33,0001713683,"ZSCALER, INC.",1.1159275408957363,-0.07914595336432484
top20_current67_prior33,0001621434,"BLACK STONE MINERALS, L.P.",1.1177064323948511,-0.07736706186521003
top20_current67_prior33,0001108524,"SALESFORCE, INC.",1.1187340950441524,-0.07633939921590871
top20_current67_prior33,0000785786,PLEXUS CORP,1.1202770861534015,-0.07479640810665966
top20_current67_prior33,0001773383,"DYNATRACE, INC.",1.1266272278754967,-0.06844626638456441
top20_current67_prior33,0001373715,"SERVICENOW, INC.",1.1289344879913243,-0.06613900626873681
top20_current67_prior33,0001044777,ONESPAN INC.,1.1290504632305098,-0.06602303102955132
top20_current67_prior33,0001124804,VERADIGM INC.,1.1396816628344042,-0.05539183142565696
top20_current67_prior33,0001792849,"HIGHPEAK ENERGY, INC.",1.1412354331085695,-0.0538380611514917
top20_current67_prior33,0001834494,"MERIDIANLINK, INC.",1.1568192326923805,-0.038254261567680636
top20_current67_prior33,0001013462,ANSYS INC,1.1629991800962372,-0.032074314163824
top20_current67_prior33,0001528129,"VITAL ENERGY, INC.",1.164014642266277,-0.03105885199378422
top20_current67_prior33,0001615165,"VERITONE, INC.",1.1839795782771865,-0.01109391598287468
top20_current67_prior33,0001104485,"NORTHERN OIL & GAS, INC.",1.1861771895783288,-0.008896304681732303
top20_current67_prior33,0001031308,BENTLEY SYSTEMS INC,1.1891411918190182,-0.005932302441042925
top20_current67_prior33,0001650372,ATLASSIAN CORP,1.192411619689811,-0.0026618745702502444
top20_current67_prior33,0001013857,PEGASYSTEMS INC,1.192891707053668,-0.002181787206393171
