Date,baseline_equity,overlay_equity,baseline_return,overlay_return
2017-11-24,2.1731825224084917,2.2574278284289417,-0.006061558810511736,0.02012832332899439
2017-12-01,2.1714943194673526,2.4829777678278835,-0.000776834400116666,0.09991457381648083
2017-12-08,2.180823291776139,2.5507355167871526,0.004296107166918528,0.027288906826799186
2017-12-15,2.193361671288068,2.8093740020590667,0.0057493789429026165,0.1013976100500178
2017-12-22,2.2066917843859812,2.939156794924643,0.0060774806418884,0.04619633867561057
2017-12-29,2.2469854943222654,2.865231197387862,0.018259781552363963,-0.02515197476515585
2018-01-05,2.267590391721437,2.267590391721437,0.009170017986870116,-0.2085837981281493
2018-01-12,2.2763088873909383,2.2763088873909383,0.0038448282817440393,0.0038448282817440393
2018-01-19,2.3094260869886494,2.3094260869886494,0.014548640468416085,0.014548640468416085
2018-01-26,2.244642621259023,2.244642621259023,-0.028051759740057247,-0.028051759740057247
2018-02-02,2.169955291449661,2.169955291449661,-0.03327359513804018,-0.03327359513804018
2018-02-09,2.235003030633888,2.235003030633888,0.029976534281852096,0.029976534281852096
2018-02-16,2.2366547965175134,2.2366547965175134,0.0007390441359520494,0.0007390441359520494
2018-02-23,2.2215183569319503,2.2215183569319503,-0.006767445566088548,-0.006767445566088548
2018-03-02,2.2333923889788325,2.2333923889788325,0.005345007395428869,0.005345007395428869
2018-03-09,2.231396663573368,2.231396663573368,-0.0008935847615998416,-0.0008935847615998416
2018-03-16,2.2138908523285514,2.2138908523285514,-0.007845226055318455,-0.007845226055318455
2018-03-23,2.228334410520765,2.228334410520765,0.006524060649612418,0.006524060649612418
2018-03-30,2.2220401046422653,2.2220401046422653,-0.002824668437906852,-0.002824668437906852
2018-04-06,2.2365919944413806,2.2365919944413806,0.006548887109964152,0.006548887109964152
2018-04-13,2.236206734421601,2.236206734421601,-0.00017225315155244836,-0.00017225315155244836
2018-04-20,2.2348169767417216,2.2348169767417216,-0.0006214799635860802,-0.0006214799635860802
2018-04-27,2.2339181934649526,2.2339181934649526,-0.00040217310237167236,-0.00040217310237167236
2018-05-04,2.240468265313691,2.240468265313691,0.0029321001404167824,0.0029321001404167824
2018-05-11,2.23479734084607,2.23479734084607,-0.0025311335828391845,-0.0025311335828391845
2018-05-18,2.2378873218398128,2.2378873218398128,0.001382667205328314,0.001382667205328314
2018-05-25,2.236299851652491,2.236299851652491,-0.0007093610888401214,-0.0007093610888401214
2018-06-01,2.239009738175258,2.239009738175258,0.0012117724377456174,0.0012117724377456174
2018-06-08,2.2296978191324617,2.2296978191324617,-0.004158945306948714,-0.004158945306948714
2018-06-15,2.226820781598826,2.226820781598826,-0.001290326208757242,-0.001290326208757242
2018-06-22,2.225137526479249,2.225137526479249,-0.0007559005796455853,-0.0007559005796455853
2018-06-29,2.230718694537615,2.230718694537615,0.0025082351054486196,0.0025082351054486196
2018-07-06,2.2220388911160467,2.2220388911160467,-0.0038910345095607424,-0.0038910345095607424
2018-07-13,2.214216329069672,2.214216329069672,-0.003520443353917102,-0.003520443353917102
2018-07-20,2.2195390062243714,2.2195390062243714,0.0024038650084998725,0.0024038650084998725
2018-07-27,2.2237759713225396,2.2237759713225396,0.0019089392375111203,0.0019089392375111203
2018-08-03,2.2178543648375952,2.2178543648375952,-0.0026628610801215924,-0.0026628610801215924
2018-08-10,2.212982577087778,2.212982577087778,-0.0021966220267011227,-0.0021966220267011227
2018-08-17,2.2337699108950244,2.2337699108950244,0.009393356288688981,0.009393356288688981
2018-08-24,2.240411690404551,2.240411690404551,0.0029733498858282026,0.0029733498858282026
2018-08-31,2.2169621014250476,2.2169621014250476,-0.01046664284065979,-0.01046664284065979
2018-09-07,2.2290815499967223,2.2290815499967223,0.005466691813939661,0.005466691813939661
2018-09-14,2.233533094598145,2.233533094598145,0.0019970308405401482,0.0019970308405401482
2018-09-21,2.241404802802893,2.241404802802893,0.003524330229888184,0.003524330229888184
2018-09-28,2.2232250415972667,2.2232250415972667,-0.008110878134503952,-0.008110878134503952
2018-10-05,2.188677324647701,2.188677324647701,-0.01553946015503005,-0.01553946015503005
2018-10-12,2.194161710943057,2.194161710943057,0.002505799385589702,0.002505799385589702
2018-10-19,2.1658351127734075,2.1658351127734075,-0.012909986546741248,-0.012909986546741248
2018-10-26,2.1671920982211312,2.1671920982211312,0.0006265414387829349,0.0006265414387829349
2018-11-02,2.172426027449236,2.172426027449236,0.002415073971707926,0.002415073971707926
2018-11-09,2.1632620586479336,2.1632620586479336,-0.004218311088853177,-0.004218311088853177
2018-11-16,2.143844733741924,2.143844733741924,-0.00897594668587931,-0.00897594668587931
2018-11-23,2.158105962096212,2.158105962096212,0.00665217407297769,0.00665217407297769
2018-11-30,2.164667809403472,2.164667809403472,0.0030405584445383216,0.0030405584445383216
2018-12-07,2.159979188141274,2.159979188141274,-0.0021659772653477294,-0.0021659772653477294
2018-12-14,2.130499363742719,2.130499363742719,-0.013648198353208851,-0.013648198353208851
2018-12-21,2.1337648084400875,2.1337648084400875,0.0015327132938598442,0.0015327132938598442
2018-12-28,2.1431523349005785,2.1431523349005785,0.0043995132094027944,0.0043995132094027944
2019-01-04,2.155581429373741,2.155581429373741,0.005799445177441909,0.005799445177441909
2019-01-11,2.1584856144952713,2.1584856144952713,0.0013472862040633249,0.0013472862040633249
2019-01-18,2.164117707123578,2.164117707123578,0.0026092796683399033,0.0026092796683399033
2019-01-25,2.175159730969186,2.175159730969186,0.005102321287451694,0.005102321287451694
2019-02-01,2.1816750477178073,2.1816750477178073,0.0029953279549352896,0.0029953279549352896
2019-02-08,2.185062133916851,2.185062133916851,0.0015525163578262724,0.0015525163578262724
2019-02-15,2.1861314552951217,2.1861314552951217,0.0004893780189005881,0.0004893780189005881
2019-02-22,2.1660695034605686,2.1660695034605686,-0.009176919249736848,-0.009176919249736848
2019-03-01,2.1760003820956717,2.1760003820956717,0.0045847460661982975,0.0045847460661982975
2019-03-08,2.1919927250142544,2.1919927250142544,0.007349421006618062,0.007349421006618062
2019-03-15,2.2092898298150168,2.2092898298150168,0.007891041153272882,0.007891041153272882
2019-03-22,2.221581651466453,2.221581651466453,0.005563698110385706,0.005563698110385706
2019-03-29,2.2264235498847684,2.2264235498847684,0.002179482538991806,0.002179482538991806
2019-04-05,2.2265250556049074,2.2265250556049074,4.559137911752664e-05,4.559137911752664e-05
2019-04-12,2.2094808831633506,2.2094808831633506,-0.007655055306317382,-0.007655055306317382
2019-04-19,2.225314952652102,2.225314952652102,0.0071664206780017725,0.0071664206780017725
2019-04-26,2.232221836601381,2.232221836601381,0.0031037781600520287,0.0031037781600520287
2019-05-03,2.221564214015944,2.2161518100415725,-0.004774445985020748,-0.0071991171738896576
2019-05-10,2.229247321878379,2.2321773807190466,0.0034584225897960064,0.00723126033372834
2019-05-17,2.233140246111859,2.2487440289360596,0.0017462953505757994,0.007421743612363141
2019-05-24,2.229351279895827,2.272740980201105,-0.0016966987284516843,0.010671268475318074
2019-05-31,2.261191348000296,2.418077581391077,0.014282212225413371,0.06394771883644723
2019-06-07,2.267141970004658,2.4235795170358228,0.002631631334351514,0.0022753346241193295
2019-06-14,2.2856788083222317,2.4231259294386396,0.008176302394302892,-0.00018715606151764597
2019-06-21,2.2796154280870553,2.4066584830201574,-0.0026527700274856514,-0.006795951551018753
2019-06-28,2.3008208129884262,2.4786514616204665,0.009302176428576558,0.029914081747886234
2019-07-05,2.291288593304656,2.4543952217577267,-0.004142964819320083,-0.009786063203449213
2019-07-12,2.278232952811612,2.330462561645802,-0.005697946793430386,-0.05049417429323777
2019-07-19,2.2897142173147707,2.393961322802863,0.005039548080010725,0.027247277944777437
2019-07-26,2.3203106217631992,2.404295247364911,0.013362542895990703,0.004316663123842268
2019-08-02,2.3629461355559584,2.3629461355559584,0.01837491644129985,-0.017198017528949894
2019-08-09,2.393392201619704,2.393392201619704,0.012884790561077386,0.012884790561077386
2019-08-16,2.3914945537046806,2.3914945537046806,-0.0007928695989479762,-0.0007928695989479762
2019-08-23,2.415683261790365,2.415683261790365,0.010114473415050673,0.010114473415050673
2019-08-30,2.413087191713055,2.413087191713055,-0.001074673206695853,-0.001074673206695853
2019-09-06,2.368064535410824,2.368064535410824,-0.018657699753596324,-0.018657699753596324
2019-09-13,2.404633769879704,2.404633769879704,0.015442668019406636,0.015442668019406636
2019-09-20,2.4000575375036837,2.4000575375036837,-0.0019030891245652715,-0.0019030891245652715
2019-09-27,2.4204971855420965,2.405122918510009,0.008516315846190947,0.0021105248216648498
2019-10-04,2.3909541344443404,2.369292850481419,-0.012205364779690808,-0.014897395784988499
2019-10-11,2.4040199409007617,2.38392496870983,0.005464683018462813,0.00617573223396084
2019-10-18,2.4060819174385166,2.3869063403104747,0.0008577202304662634,0.001250614696257868
2019-10-25,2.422954968213247,2.4114844773018698,0.007012666797601597,0.010297068040046486
2019-11-01,2.355581908084076,2.3586995210004074,-0.027806154473788647,-0.021888988628498973
2019-11-08,2.383541991737873,2.3956598399839373,0.01186971404298931,0.015669786954403575
2019-11-15,2.3829520196753,2.4063834993240474,-0.00024751905551401165,0.004476286307901756
2019-11-22,2.398607153111231,2.407302853659482,0.006569638543567624,0.00038204813808473403
2019-11-29,2.391607514869031,2.4159733722721892,-0.002918209525524351,0.0036017564634740484
2019-12-06,2.39546959084125,2.412651519358593,0.0016148452236446342,-0.0013749542738015208
2019-12-13,2.401581936252777,2.4300243643268487,0.002551627219521624,0.007200727012939723
2019-12-20,2.4218923577122293,2.5144105562872343,0.008457101193533711,0.034726479783161235
2019-12-27,2.4406821853652696,2.4447717930818773,0.007758324845943854,-0.027695860181316312
2020-01-03,2.445445958046287,2.4411397720165215,0.0019518201548656133,-0.0014856278510876342
2020-01-10,2.457979341615231,2.4675642790037804,0.005125193434639241,0.010824659566883721
2020-01-17,2.469401240877617,2.526399403349277,0.0046468654430920076,0.023843400897848088
2020-01-24,2.4667429519445316,2.483880821292354,-0.0010764912923346692,-0.01682971504844233
2020-01-31,2.4818990808795642,2.4524503264609017,0.006144186577318411,-0.012653785383752614
2020-02-07,2.4998604867569654,2.529153521726597,0.0072369606064062175,0.03127614632520803
2020-02-14,2.5134487113402164,2.6004374000597426,0.005435593168192643,0.02818487597561159
2020-02-21,2.4562623644476362,2.4745340367884143,-0.022752143950487635,-0.04841622538901946
2020-02-28,2.516679904989402,2.4719376191022904,0.024597348156393917,-0.0010492551920981974
2020-03-06,2.344845690252683,2.2999221681380435,-0.06827813676107641,-0.06958729445070544
2020-03-13,2.2246580120945483,2.1839842973530095,-0.051256114062321556,-0.05040947576017074
2020-03-20,2.380714220047946,2.345956807344197,0.07014840353213136,0.07416377040233235
2020-03-27,2.3710713990274277,2.3710713990274277,-0.00405038997932472,0.010705479148042096
2020-04-03,2.4253080096721917,2.4253080096721917,0.02287430512088795,0.02287430512088795
2020-04-10,2.4263855092506894,2.4263855092506894,0.00044427329403129434,0.00044427329403129434
2020-04-17,2.4326366475596126,2.4326366475596126,0.0025763170300392435,0.0025763170300392435
2020-04-24,2.4230477764665026,2.4230477764665026,-0.003941760518460291,-0.003941760518460291
2020-05-01,2.4175561821107934,2.4175561821107934,-0.002266399535760466,-0.002266399535760466
2020-05-08,2.429135127805979,2.429135127805979,0.004789524967761416,0.004789524967761416
2020-05-15,2.4327185853455973,2.4327185853455973,0.0014751989292809409,0.0014751989292809409
2020-05-22,2.4323089306161116,2.4323089306161116,-0.0001683938010558217,-0.0001683938010558217
2020-05-29,2.414836451679991,2.414836451679991,-0.0071834949566603745,-0.0071834949566603745
2020-06-05,2.432209331277255,2.432209331277255,0.007194226170131657,0.007194226170131657
2020-06-12,2.4382439296315237,2.4382439296315237,0.0024811180010972933,0.0024811180010972933
2020-06-19,2.444755702151606,2.444755702151606,0.002670681321481405,0.002670681321481405
2020-06-26,2.453565890016387,2.453565890016387,0.003603708892887525,0.003603708892887525
2020-07-03,2.468327104007226,2.468327104007226,0.006016228889919928,0.006016228889919928
2020-07-10,2.4733251595748293,2.4733251595748293,0.0020248756979937,0.0020248756979937
2020-07-17,2.4928907920921217,2.4928907920921217,0.007910659236028517,0.007910659236028517
2020-07-24,2.510607147675065,2.510607147675065,0.007106751582998561,0.007106751582998561
2020-07-31,2.542821243484129,2.542821243484129,0.01283119736152094,0.01283119736152094
2020-08-07,2.4849241604039203,2.4849241604039203,-0.022768837262378328,-0.022768837262378328
2020-08-14,2.5064945791263664,2.5064945791263664,0.008680513903064124,0.008680513903064124
2020-08-21,2.5079853044462777,2.5079853044462777,0.0005947450803707177,0.0005947450803707177
2020-08-28,2.4770899899109953,2.4770899899109953,-0.01231877813658222,-0.01231877813658222
2020-09-04,2.454405056011775,2.454405056011775,-0.009157896560728185,-0.009157896560728185
2020-09-11,2.4542359515434375,2.445584282112339,-6.889835397116961e-05,-0.0035938541920090827
2020-09-18,2.423293323941324,2.412160364791446,-0.01260784546109106,-0.013667047815675182
2020-09-25,2.4436365790853025,2.429910152555573,0.008394879374689745,0.007358460914625775
2020-10-02,2.4880194995178626,2.476157739532476,0.018162651849471523,0.019032632514524694
2020-10-09,2.48563281945283,2.4822381603760704,-0.0009592690352688837,0.0024555870357203524
2020-10-16,2.4741815015407913,2.469634408193248,-0.004607003022497613,-0.005077575707285287
2020-10-23,2.4169357427407947,2.4090949118527893,-0.023137251153299343,-0.024513545867199338
2020-10-30,2.513701372115136,2.4873544691535696,0.0400364923498584,0.03248504528225182
2020-11-06,2.507791826574717,2.499049273144529,-0.0023509338085955234,0.004701703812621139
2020-11-13,2.5201177038211644,2.5179162919453093,0.004915032067587033,0.00754967859318767
2020-11-20,2.5194173479492523,2.5080069544540984,-0.00027790601639365864,-0.003935530947915322
2020-11-27,2.540899406835979,2.536702230825461,0.008526597986718176,0.011441466029590286
2020-12-04,2.5404094542193536,2.541423393248585,-0.00019282645165230594,0.0018611417476412928
2020-12-11,2.569515171007349,2.569515171007349,0.011457096705278724,0.01105356070672503
2020-12-18,2.564828547822968,2.564828547822968,-0.0018239328715633496,-0.0018239328715633496
2020-12-25,2.5927592721077217,2.5927592721077217,0.010889899174142181,0.010889899174142181
2021-01-01,2.6152570425468777,2.6198166172337674,0.008677153595083587,0.010435733628309407
2021-01-08,2.5999205105940124,2.6186218185771675,-0.005864254145332426,-0.0004560619429391233
2021-01-15,2.6436198284127475,2.6464175847699494,0.016807943797001235,0.010614654623127162
2021-01-22,2.5913396190169116,2.608563577715868,-0.019775993822540472,-0.014303867716089047
2021-01-29,2.6475789450673117,2.631798705238108,0.021702800218728502,0.00890724984460034
2021-02-05,2.6814711429087454,2.7059711475423804,0.012801203871400268,0.02818317455535091
2021-02-12,2.6624668645739344,2.6999623085187405,-0.007087258195960233,-0.002220585030663469
2021-02-19,2.592114405122697,2.616169780691803,-0.026423787798949938,-0.031034702804020986
2021-02-26,2.5951826282415786,2.5821639151379743,0.0011836758103029865,-0.012998340476525372
2021-03-05,2.623824377130688,2.6125807810759323,0.011036506093028198,0.0117796030529429
2021-03-12,2.620351574511372,2.6418020946454317,-0.0013235651934576653,0.011184845950472422
2021-03-19,2.618151801051683,2.6109510287730022,-0.0008394955398682846,-0.011678038235702903
2021-03-26,2.633467930155866,2.65447506497208,0.005849977491003688,0.01666980181529154
2021-04-02,2.6451911211324868,2.648551774544678,0.004451617140417197,-0.0022314357010033703
2021-04-09,2.6686388952370237,2.6927966231474407,0.008864302438191363,0.016705298732689
2021-04-16,2.6727332495381506,2.7089807266374604,0.0015342481549056597,0.006010146979129383
2021-04-23,2.664453138646022,2.696920948255632,-0.0030979937461246276,-0.004451777106881716
2021-04-30,2.6994628708566557,2.730743181035818,0.013139556370064032,0.012541054568937948
2021-05-07,2.6711168896618496,2.7140746859321796,-0.010500600508652536,-0.006104014181705475
2021-05-14,2.6659880911749423,2.688133020430158,-0.0019200951133053756,-0.009558198835310061
2021-05-21,2.6992529856496565,2.7115711485537743,0.012477510527833635,0.008719110232076943
2021-05-28,2.7260241135784495,2.7500681613878126,0.009917976592457078,0.014197308764909433
2021-06-04,2.7348356027983947,2.7628058583079,0.003232359235582294,0.004631774986136872
2021-06-11,2.6931185530385977,2.7212742182720144,-0.015253951541771005,-0.015032413483197837
2021-06-18,2.7254582606932862,2.705349913895479,0.012008274800305418,-0.005851782326680488
2021-06-25,2.748806672845993,2.781449811586786,0.008566783975171743,0.028129410284575496
2021-07-02,2.730304700797969,2.7465837125826176,-0.006730910627799069,-0.01253522492439929
2021-07-09,2.7226733845855002,2.7408405453173095,-0.002795041963718603,-0.0020910221083003666
2021-07-16,2.7387789088861507,2.736668734817137,0.00591533468238703,-0.0015220916471408996
2021-07-23,2.740117976268192,2.765685760487174,0.0004889286162153006,0.01060304643410781
2021-07-30,2.7347747659906205,2.7476762600362643,-0.001949992782737331,-0.00651176670473852
2021-08-06,2.740829592585394,2.765059455891501,0.0022140128942502724,0.006326508005352505
2021-08-13,2.706627582277078,2.741270658053666,-0.012478707323082316,-0.008603358523502358
2021-08-20,2.748954690118674,2.761036255228473,0.015638319848195303,0.007210377828521519
2021-08-27,2.77392822382937,2.8170834896340886,0.009084738209933052,0.02029934750022977
2021-09-03,2.748425106225589,2.801407958899289,-0.009193863555912118,-0.005564453731130126
2021-09-10,2.7509567516171707,2.7389375701342837,0.0009211258425223523,-0.02229963992447237
2021-09-17,2.7543684478173587,2.7144896698088377,0.0012401853275891828,-0.008926052419751751
2021-09-24,2.741309207369879,2.6839203830151135,-0.004741283054497836,-0.011261522610943264
2021-10-01,2.7441110564546136,2.7071911721091966,0.001022084293593073,0.00867044687366647
2021-10-08,2.7859174506462767,2.7526796921299765,0.015234949800347009,0.01680284735316251
2021-10-15,2.7991275445813124,2.7859413148451235,0.004741739182534399,0.012083361100909462
2021-10-22,2.8059800430759574,2.8242001794898735,0.002448083692331293,0.013732832217564717
2021-10-29,2.824650487942154,2.882445288445343,0.00665380529425641,0.020623576677907485
2021-11-05,2.8215058255215935,2.9809934434937277,-0.001113292576899072,0.03418908086249828
2021-11-12,2.811973241283345,2.9386075760482724,-0.003378544942924666,-0.014218705357425754
2021-11-19,2.7718052979888506,2.907313349028806,-0.014284610786752139,-0.01064933857604411
2021-11-26,2.7654091411117196,2.767555214414173,-0.0023075779823972242,-0.04807123204016506
2021-12-03,2.8145635062779792,2.774657952538839,0.017774717106235904,0.002566430504321371
2021-12-10,2.8042626134616504,2.9146233208369785,-0.003659854465302481,0.050444188326013384
2021-12-17,2.843952536277483,2.808132955414581,0.014153425797321706,-0.036536579070470476
2021-12-24,2.8636412181434796,2.9645445831287303,0.006922999457567469,0.055699509317234996
2021-12-31,2.8367351527934903,2.8367351527934903,-0.009395752924464706,-0.043112669332957765
2022-01-07,2.8411383835027597,2.8411383835027597,0.001552217768702624,0.001552217768702624
2022-01-14,2.8000720041189058,2.8000720041189058,-0.014454198930368256,-0.014454198930368256
2022-01-21,2.8046114407171054,2.8046114407171054,0.0016211856664836155,0.0016211856664836155
2022-01-28,2.798173915340022,2.798173915340022,-0.0022953359184179067,-0.0022953359184179067
2022-02-04,2.786936958713044,2.786936958713044,-0.004015817803666555,-0.004015817803666555
2022-02-11,2.7781984646200986,2.7781984646200986,-0.003135519110192053,-0.003135519110192053
2022-02-18,2.786733472033428,2.786733472033428,0.003072137401996633,0.003072137401996633
2022-02-25,2.887430966422758,2.887430966422758,0.03613459823118759,0.03613459823118759
2022-03-04,2.827553645306356,2.827553645306356,-0.02073723036592079,-0.02073723036592079
2022-03-11,2.844487260182569,2.844487260182569,0.005988786421195602,0.005988786421195602
2022-03-18,2.8644942797731976,2.8644942797731976,0.007033611952034002,0.007033611952034002
2022-03-25,2.86720363146008,2.86720363146008,0.0009458394474772813,0.0009458394474772813
2022-04-01,2.8574959732487164,2.8574959732487164,-0.0033857582017711163,-0.0033857582017711163
2022-04-08,2.8583436281318115,2.8583436281318115,0.00029664254684202973,0.00029664254684202973
2022-04-15,2.8423084045676985,2.8423084045676985,-0.005609970545981335,-0.005609970545981335
2022-04-22,2.825597393289974,2.825597393289974,-0.005879380031691528,-0.005879380031691528
2022-04-29,2.812931166892949,2.812931166892949,-0.004482672027905976,-0.004482672027905976
2022-05-06,2.7974389276451226,2.7974389276451226,-0.005507507410833168,-0.005507507410833168
2022-05-13,2.8022604051913316,2.8022604051913316,0.0017235327279396806,0.0017235327279396806
2022-05-20,2.8301155708489016,2.8301155708489016,0.0099402488098419,0.0099402488098419
2022-05-27,2.82400299713446,2.82400299713446,-0.0021598318377535897,-0.0021598318377535897
2022-06-03,2.8099241257899945,2.8099241257899945,-0.004985430737414753,-0.004985430737414753
2022-06-10,2.7756973167242647,2.7756973167242647,-0.012180687994949757,-0.012180687994949757
2022-06-17,2.776126626335544,2.776126626335544,0.00015466730060675893,0.00015466730060675893
2022-06-24,2.7549635882836605,2.7549635882836605,-0.007623225054333549,-0.007623225054333549
2022-07-01,2.739912245235454,2.739912245235454,-0.0054633546200817396,-0.0054633546200817396
2022-07-08,2.71876844883592,2.71876844883592,-0.007716961167753444,-0.007716961167753444
2022-07-15,2.7228601459705972,2.7228601459705972,0.0015049818370627133,0.0015049818370627133
2022-07-22,2.7551680651298613,2.7551680651298613,0.011865434663280272,0.011865434663280272
2022-07-29,2.7420097398534233,2.7420097398534233,-0.004775870279193906,-0.004775870279193906
2022-08-05,2.7718769124145703,2.7718769124145703,0.010892438537706939,0.010892438537706939
2022-08-12,2.7504535502396847,2.7504535502396847,-0.007728828823147071,-0.007728828823147071
2022-08-19,2.757106053961462,2.757106053961462,0.002418693353755108,0.002418693353755108
2022-08-26,2.7304084179573356,2.7304084179573356,-0.009683209670432014,-0.009683209670432014
2022-09-02,2.7398046994477885,2.7398046994477885,0.003441346513823884,0.003441346513823884
2022-09-09,2.7199445834099625,2.7199445834099625,-0.007248734204240437,-0.007248734204240437
2022-09-16,2.6925276480677875,2.6925276480677875,-0.01007996100707409,-0.01007996100707409
2022-09-23,2.6897378324597048,2.6897378324597048,-0.0010361325760516182,-0.0010361325760516182
2022-09-30,2.717635372316188,2.717635372316188,0.010371843500811329,0.010371843500811329
2022-10-07,2.7011627036432686,2.7011627036432686,-0.006061397655006351,-0.006061397655006351
2022-10-14,2.7049212781955334,2.7049212781955334,0.0013914654408619942,0.0013914654408619942
2022-10-21,2.71508079102935,2.71508079102935,0.0037559366018200535,0.0037559366018200535
2022-10-28,2.724581194578679,2.724581194578679,0.0034991237022186095,0.0034991237022186095
2022-11-04,2.74439010650246,2.74439010650246,0.007270442871438743,0.007270442871438743
2022-11-11,2.7402122182849062,2.7402122182849062,-0.0015223375888342439,-0.0015223375888342439
2022-11-18,2.7454332523409164,2.7454332523409164,0.0019053393095509463,0.0019053393095509463
2022-11-25,2.758992249942675,2.758992249942675,0.004938746039517605,0.004938746039517605
2022-12-02,2.7492245750605386,2.7492245750605386,-0.003540305298914692,-0.003540305298914692
2022-12-09,2.7522461561723075,2.7522461561723075,0.0010990666747194844,0.0010990666747194844
2022-12-16,2.7583437498174215,2.7583437498174215,0.002215497197239902,0.002215497197239902
2022-12-23,2.7609741790516975,2.7609741790516975,0.0009536263326317407,0.0009536263326317407
2022-12-30,2.798699806105471,2.798699806105471,0.013663882603469624,0.013663882603469624
2023-01-06,2.863138790996462,2.863138790996462,0.023024614769477925,0.023024614769477925
2023-01-13,2.868864737806995,2.868864737806995,0.0019998844724324893,0.0019998844724324893
2023-01-20,2.8707972439933185,2.8707972439933185,0.0006736135589999748,0.0006736135589999748
2023-01-27,2.8442690474560326,2.8442690474560326,-0.009240707121616398,-0.009240707121616398
2023-02-03,2.8273036095607953,2.8273036095607953,-0.005964779566269063,-0.005964779566269063
2023-02-10,2.8145174946364753,2.8145174946364753,-0.004522370671859455,-0.004522370671859455
2023-02-17,2.7780047277236632,2.7780047277236632,-0.01297301117594507,-0.01297301117594507
2023-02-24,2.8232876443408226,2.8232876443408226,0.016300518197557068,0.016300518197557068
2023-03-03,2.790906695518006,2.790906695518006,-0.011469234772348846,-0.011469234772348846
2023-03-10,2.807416952974763,2.807416952974763,0.005915732504877758,0.005915732504877758
2023-03-17,2.830886303584695,2.830886303584695,0.008359766647794808,0.008359766647794808
2023-03-24,2.8718569339872286,2.8718569339872286,0.014472721970731683,0.014472721970731683
2023-03-31,2.872572489624509,2.872572489624509,0.0002491613105137791,0.0002491613105137791
2023-04-07,2.890993207866621,2.890993207866621,0.006412620850699602,0.006412620850699602
2023-04-14,2.8858970364408845,2.8858970364408845,-0.0017627753022282366,-0.0017627753022282366
2023-04-21,2.896256161281764,2.896256161281764,0.0035895684115103688,0.0035895684115103688
2023-04-28,2.898697302588436,2.898697302588436,0.0008428609800839038,0.0008428609800839038
2023-05-05,2.8886988423647333,2.8886988423647333,-0.003449294348455867,-0.003449294348455867
2023-05-12,2.8818819094581705,2.8818819094581705,-0.002359862788944289,-0.002359862788944289
2023-05-19,2.858187332681131,2.858187332681131,-0.00822191107112169,-0.00822191107112169
2023-05-26,2.88040420970542,2.88040420970542,0.007773065386672329,0.007773065386672329
2023-06-02,2.8863900984048505,2.9041393782857265,0.0020781419077438024,0.008240221459311803
2023-06-09,2.9166167081110124,2.9369354013489026,0.010472115228938206,0.011292854367938476
2023-06-16,2.8690401421468796,2.9336797427361425,-0.01631224488011196,-0.0011085223771911679
2023-06-23,2.894980183658353,2.9248259871899926,0.009041365831871095,-0.003017969349951022
2023-06-30,2.875676568354645,2.9511123682751776,-0.00666796111858492,0.008987331622569261
2023-07-07,2.928517514368453,2.9718754019052724,0.01837513529695789,0.007035663519051383
2023-07-14,2.9362835673404777,3.0391979405754816,0.0026518717862951124,0.022653217098889344
2023-07-21,2.9435158607521155,3.0625138809724293,0.002463077303595851,0.007671741312292646
2023-07-28,2.906686985389232,3.059862823081869,-0.012511865777231845,-0.0008656476324993001
2023-08-04,2.8873214483576057,2.950271483336945,-0.0066624088279780835,-0.035815768902523804
2023-08-11,2.8466259337005018,2.888647860318281,-0.014094556281654347,-0.020887441500456072
2023-08-18,2.8709437354377916,2.837415737215098,0.008542675540680333,-0.017735676198876615
2023-08-25,2.910762774810349,2.8569023783415566,0.013869669015469377,0.006867742668398957
2023-09-01,2.885115593515845,2.9149091072162236,-0.008811154765497875,0.020304064050078008
2023-09-08,2.897015832819751,2.9017301283694246,0.0041247010451337385,-0.004521231490262512
2023-09-15,2.871629268969422,2.869416651138897,-0.00876300486960735,-0.01113593470137253
2023-09-22,2.816152946109295,2.779772947137344,-0.019318762160421943,-0.0312410900543052
2023-09-29,2.7967755918531676,2.753174827604672,-0.00688078901499245,-0.00956845038731069
2023-10-06,2.8561980564632123,2.811468912837234,0.021246776031347947,0.0211734048445007
2023-10-13,2.8592857728516012,2.81306119811143,0.0010810582205256214,0.0005663535054312163
2023-10-20,2.8638191039839596,2.8098187378822765,0.0015854767562590855,-0.0011526447527450134
2023-10-27,2.9188438374333274,2.8644245135052455,0.019213760175292194,0.01943391396988292
2023-11-03,2.8930686504066667,2.838863778975016,-0.00883061529229534,-0.008923514796677412
2023-11-10,2.9465045425746945,2.8916833664862542,0.018470315994926878,0.0186058901108348
2023-11-17,2.9630164986223493,2.9108936406672337,0.005603913317990816,0.006643284117348713
2023-11-24,3.019717755093293,2.959261588361361,0.019136328298309246,0.016616185153037977
2023-12-01,2.9779528084779265,2.9807447235261204,-0.01383074512342175,0.0072596269451985496
2023-12-08,3.025576906495462,3.026988742611996,0.015992227238106116,0.015514250086861026
2023-12-15,3.054729549057179,3.0869566294279784,0.009635399615567808,0.019811070312813817
2023-12-22,3.066080006363646,3.110344535963122,0.003715699581316567,0.007576363824546961
2023-12-29,3.031865370317836,3.077961226924794,-0.011159081294290218,-0.010411486143704796
2024-01-05,3.057557290326286,3.0675012495868637,0.008473964662143452,-0.0033983460371204144
