group,variant,strategy,window,metric,value
recovery_variant,outright_call|dte=60-90|noPT,options,full,avg_trade_return,0.3807314660940962
recovery_variant,outright_call|dte=60-90|noPT,options,full,median_trade_return,0.3054156363318944
recovery_variant,outright_call|dte=60-90|noPT,options,full,worst_trade_return,-0.9970429868927159
recovery_variant,outright_call|dte=60-90|noPT,options,full,best_trade_return,1.7116088679289936
recovery_variant,outright_call|dte=60-90|noPT,options,full,avg_premium_fraction,0.005
recovery_variant,outright_call|dte=60-90|noPT,options,full,sharpe_ex_best,0.9591392018266858
recovery_variant,outright_call|dte=60-90|noPT,options,full,sharpe_ex_top3,0.951305348252394
recovery_variant,outright_call|dte=60-90|noPT,options,full,activations_per_year,0.7495495495495496
recovery_variant,outright_call|dte=60-90|noPT,options,full,premium_at_risk_per_year,0.003747747747747748
recovery_variant,outright_call|dte=60-90|noPT,options,full,cash_premium_per_year,0.003747747747747748
recovery_variant,outright_call|dte=60-90|noPT,options,full,max_concurrent_risk,0.01
recovery_variant,outright_call|dte=60-90|noPT,options,full,avg_dte,75.0
recovery_variant,outright_call|dte=60-90|noPT,options,full,avg_moneyness,0.020000000000000018
recovery_variant,outright_call|dte=60-90|noPT,options,full,n_trades,16.0
recovery_variant,outright_call|dte=60-90|noPT,options,full,incremental_cagr_vs_baseline,0.0006646458583741133
recovery_variant,outright_call|dte=60-90|noPT,options,full,incremental_sharpe_vs_baseline,0.016144868999256268
recovery_variant,outright_call|dte=60-90|noPT,options,full,incremental_drawdown_impact,0.0007236393604573843
recovery_variant,outright_call|dte=60-90|noPT,options,full,incremental_cvar5_impact,0.0002824766294186043
recovery_variant,outright_call|dte=60-90|noPT,options,full,options_minus_tilt_sharpe,0.01421771750734635
recovery_variant,outright_call|dte=60-90|noPT,options,full,options_minus_tilt_cagr,0.000590127120446482
recovery_variant,outright_call|dte=90-120|PT,baseline,full,cagr,0.07134169431933479
recovery_variant,outright_call|dte=90-120|PT,baseline,full,ann_return,0.07179028923478889
recovery_variant,outright_call|dte=90-120|PT,baseline,full,ann_vol,0.07523466354534096
recovery_variant,outright_call|dte=90-120|PT,baseline,full,sharpe,0.9482556438408204
recovery_variant,outright_call|dte=90-120|PT,baseline,full,sortino,1.1760208459590407
recovery_variant,outright_call|dte=90-120|PT,baseline,full,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=90-120|PT,baseline,full,calmar,0.6148313289168827
recovery_variant,outright_call|dte=90-120|PT,baseline,full,var_5,-0.0155902506165986
recovery_variant,outright_call|dte=90-120|PT,baseline,full,cvar_5,-0.02494792885739993
recovery_variant,outright_call|dte=90-120|PT,baseline,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=90-120|PT,baseline,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|PT,baseline,full,cvar_1,-0.03806773897428264
recovery_variant,outright_call|dte=90-120|PT,baseline,train,cagr,0.06078003578390767
recovery_variant,outright_call|dte=90-120|PT,baseline,train,ann_return,0.06180760636914862
recovery_variant,outright_call|dte=90-120|PT,baseline,train,ann_vol,0.07438362069854018
recovery_variant,outright_call|dte=90-120|PT,baseline,train,sharpe,0.8171158544464415
recovery_variant,outright_call|dte=90-120|PT,baseline,train,sortino,0.9977960973656987
recovery_variant,outright_call|dte=90-120|PT,baseline,train,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=90-120|PT,baseline,train,calmar,0.5238096814096534
recovery_variant,outright_call|dte=90-120|PT,baseline,train,var_5,-0.015468083001715288
recovery_variant,outright_call|dte=90-120|PT,baseline,train,cvar_5,-0.024988289222441222
recovery_variant,outright_call|dte=90-120|PT,baseline,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=90-120|PT,baseline,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,cagr,0.17909299664100753
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,ann_return,0.16835354849280926
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,ann_vol,0.08220610256668094
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,sharpe,2.178585178584977
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,sortino,3.058182941995818
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,max_drawdown,-0.07285258948618911
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,calmar,2.4582928061185627
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,var_5,-0.01609280452556348
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,cvar_5,-0.02300079828386331
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=90-120|PT,baseline,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|PT,options,full,cagr,0.0718302323434048
recovery_variant,outright_call|dte=90-120|PT,options,full,ann_return,0.07219345727492936
recovery_variant,outright_call|dte=90-120|PT,options,full,ann_vol,0.07451980226183164
recovery_variant,outright_call|dte=90-120|PT,options,full,sharpe,0.9639079836930216
recovery_variant,outright_call|dte=90-120|PT,options,full,sortino,1.1920548790207146
recovery_variant,outright_call|dte=90-120|PT,options,full,max_drawdown,-0.11493104985168412
recovery_variant,outright_call|dte=90-120|PT,options,full,calmar,0.6249854363646731
recovery_variant,outright_call|dte=90-120|PT,options,full,var_5,-0.015429503682112582
recovery_variant,outright_call|dte=90-120|PT,options,full,cvar_5,-0.02467939829414865
recovery_variant,outright_call|dte=90-120|PT,options,full,hit_rate,0.5612612612612613
recovery_variant,outright_call|dte=90-120|PT,options,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|PT,options,full,cvar_1,-0.03788457071918127
recovery_variant,outright_call|dte=90-120|PT,options,full,upside_capture,0.9910647608510158
recovery_variant,outright_call|dte=90-120|PT,options,full,downside_capture,0.9842677272292447
recovery_variant,outright_call|dte=90-120|PT,options,train,cagr,0.06168912741675214
recovery_variant,outright_call|dte=90-120|PT,options,train,ann_return,0.06262580606752903
recovery_variant,outright_call|dte=90-120|PT,options,train,ann_vol,0.07385154476012691
recovery_variant,outright_call|dte=90-120|PT,options,train,sharpe,0.8353126209765979
recovery_variant,outright_call|dte=90-120|PT,options,train,sortino,1.0194580564885425
recovery_variant,outright_call|dte=90-120|PT,options,train,max_drawdown,-0.11493104985168412
recovery_variant,outright_call|dte=90-120|PT,options,train,calmar,0.536749011658386
recovery_variant,outright_call|dte=90-120|PT,options,train,var_5,-0.014960308377859194
recovery_variant,outright_call|dte=90-120|PT,options,train,cvar_5,-0.024720306646555713
recovery_variant,outright_call|dte=90-120|PT,options,train,hit_rate,0.5506958250497018
recovery_variant,outright_call|dte=90-120|PT,options,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|PT,options,holdout,cagr,0.17506688128876413
recovery_variant,outright_call|dte=90-120|PT,options,holdout,ann_return,0.16474208337728252
recovery_variant,outright_call|dte=90-120|PT,options,holdout,ann_vol,0.07994400171851457
recovery_variant,outright_call|dte=90-120|PT,options,holdout,sharpe,2.1898688772821298
recovery_variant,outright_call|dte=90-120|PT,options,holdout,sortino,3.0117458630960114
recovery_variant,outright_call|dte=90-120|PT,options,holdout,max_drawdown,-0.07217126060216572
recovery_variant,outright_call|dte=90-120|PT,options,holdout,calmar,2.425714610332173
recovery_variant,outright_call|dte=90-120|PT,options,holdout,var_5,-0.01564246314219645
recovery_variant,outright_call|dte=90-120|PT,options,holdout,cvar_5,-0.022684093476779927
recovery_variant,outright_call|dte=90-120|PT,options,holdout,hit_rate,0.6634615384615384
recovery_variant,outright_call|dte=90-120|PT,options,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|PT,tilt,full,cagr,0.0714276344530631
recovery_variant,outright_call|dte=90-120|PT,tilt,full,ann_return,0.07186369672400934
recovery_variant,outright_call|dte=90-120|PT,tilt,full,ann_vol,0.07514248366987349
recovery_variant,outright_call|dte=90-120|PT,tilt,full,sharpe,0.9505625974098624
recovery_variant,outright_call|dte=90-120|PT,tilt,full,sortino,1.1785062314997068
recovery_variant,outright_call|dte=90-120|PT,tilt,full,max_drawdown,-0.11591061070579312
recovery_variant,outright_call|dte=90-120|PT,tilt,full,calmar,0.6162303348945535
recovery_variant,outright_call|dte=90-120|PT,tilt,full,var_5,-0.01557811783074422
recovery_variant,outright_call|dte=90-120|PT,tilt,full,cvar_5,-0.02491548701527982
recovery_variant,outright_call|dte=90-120|PT,tilt,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=90-120|PT,tilt,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|PT,tilt,full,cvar_1,-0.03804299969667723
recovery_variant,outright_call|dte=90-120|PT,tilt,full,upside_capture,0.9992347058635868
recovery_variant,outright_call|dte=90-120|PT,tilt,full,downside_capture,0.9983995913572951
recovery_variant,outright_call|dte=90-120|PT,tilt,train,cagr,0.060881616399902194
recovery_variant,outright_call|dte=90-120|PT,tilt,train,ann_return,0.06189763735174945
recovery_variant,outright_call|dte=90-120|PT,tilt,train,ann_vol,0.0743050334412563
recovery_variant,outright_call|dte=90-120|PT,tilt,train,sharpe,0.8193471367997388
recovery_variant,outright_call|dte=90-120|PT,tilt,train,sortino,1.0003298243257106
recovery_variant,outright_call|dte=90-120|PT,tilt,train,max_drawdown,-0.11591061070579312
recovery_variant,outright_call|dte=90-120|PT,tilt,train,calmar,0.5252462740829937
recovery_variant,outright_call|dte=90-120|PT,tilt,train,var_5,-0.015448942563434098
recovery_variant,outright_call|dte=90-120|PT,tilt,train,cvar_5,-0.02495855437173514
recovery_variant,outright_call|dte=90-120|PT,tilt,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=90-120|PT,tilt,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,cagr,0.17901031990988692
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,ann_return,0.16826615565183106
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,ann_vol,0.08199556670709358
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,sharpe,2.1831707139649588
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,sortino,3.0605514912447647
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,max_drawdown,-0.07273226450978587
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,calmar,2.461222967776587
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,var_5,-0.01600332972217679
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,cvar_5,-0.022950450180333686
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=90-120|PT,tilt,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|PT,options,full,n_trades,24.0
recovery_variant,outright_call|dte=90-120|PT,options,full,option_hit_rate,0.5416666666666666
recovery_variant,outright_call|dte=90-120|PT,options,full,avg_trade_return,0.22592069177290638
recovery_variant,outright_call|dte=90-120|PT,options,full,median_trade_return,0.24479274984288396
recovery_variant,outright_call|dte=90-120|PT,options,full,worst_trade_return,-0.9999843068786235
recovery_variant,outright_call|dte=90-120|PT,options,full,best_trade_return,1.667214205013837
recovery_variant,outright_call|dte=90-120|PT,options,full,avg_premium_fraction,0.005
recovery_variant,outright_call|dte=90-120|PT,options,full,sharpe_ex_best,0.9601344878238355
recovery_variant,outright_call|dte=90-120|PT,options,full,sharpe_ex_top3,0.952449345259121
recovery_variant,outright_call|dte=90-120|PT,options,full,activations_per_year,1.1243243243243244
recovery_variant,outright_call|dte=90-120|PT,options,full,premium_at_risk_per_year,0.005621621621621622
recovery_variant,outright_call|dte=90-120|PT,options,full,cash_premium_per_year,0.005621621621621622
recovery_variant,outright_call|dte=90-120|PT,options,full,max_concurrent_risk,0.01
recovery_variant,outright_call|dte=90-120|PT,options,full,avg_dte,105.0
recovery_variant,outright_call|dte=90-120|PT,options,full,avg_moneyness,0.020000000000000018
recovery_variant,outright_call|dte=90-120|PT,options,full,n_trades,24.0
recovery_variant,outright_call|dte=90-120|PT,options,full,incremental_cagr_vs_baseline,0.0004885380240700066
recovery_variant,outright_call|dte=90-120|PT,options,full,incremental_sharpe_vs_baseline,0.015652339852201158
recovery_variant,outright_call|dte=90-120|PT,options,full,incremental_drawdown_impact,0.0011035290059252523
recovery_variant,outright_call|dte=90-120|PT,options,full,incremental_cvar5_impact,0.0002685305632512784
recovery_variant,outright_call|dte=90-120|PT,options,full,options_minus_tilt_sharpe,0.013345386283159177
recovery_variant,outright_call|dte=90-120|PT,options,full,options_minus_tilt_cagr,0.0004025978903416938
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,cagr,0.07134169431933479
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,ann_return,0.07179028923478889
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,ann_vol,0.07523466354534096
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,sharpe,0.9482556438408204
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,sortino,1.1760208459590407
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,calmar,0.6148313289168827
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,var_5,-0.0155902506165986
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,cvar_5,-0.02494792885739993
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|noPT,baseline,full,cvar_1,-0.03806773897428264
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,cagr,0.06078003578390767
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,ann_return,0.06180760636914862
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,ann_vol,0.07438362069854018
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,sharpe,0.8171158544464415
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,sortino,0.9977960973656987
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,calmar,0.5238096814096534
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,var_5,-0.015468083001715288
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,cvar_5,-0.024988289222441222
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=90-120|noPT,baseline,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,cagr,0.17909299664100753
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,ann_return,0.16835354849280926
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,ann_vol,0.08220610256668094
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,sharpe,2.178585178584977
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,sortino,3.058182941995818
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,max_drawdown,-0.07285258948618911
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,calmar,2.4582928061185627
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,var_5,-0.01609280452556348
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,cvar_5,-0.02300079828386331
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=90-120|noPT,baseline,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,cagr,0.07131480535044044
recovery_variant,outright_call|dte=90-120|noPT,options,full,ann_return,0.07176376722605966
recovery_variant,outright_call|dte=90-120|noPT,options,full,ann_vol,0.0752057981291918
recovery_variant,outright_call|dte=90-120|noPT,options,full,sharpe,0.9482620638894458
recovery_variant,outright_call|dte=90-120|noPT,options,full,sortino,1.1675444700289102
recovery_variant,outright_call|dte=90-120|noPT,options,full,max_drawdown,-0.11657587291191707
recovery_variant,outright_call|dte=90-120|noPT,options,full,calmar,0.6117458404478326
recovery_variant,outright_call|dte=90-120|noPT,options,full,var_5,-0.015574450498508807
recovery_variant,outright_call|dte=90-120|noPT,options,full,cvar_5,-0.024991447246641884
recovery_variant,outright_call|dte=90-120|noPT,options,full,hit_rate,0.5585585585585585
recovery_variant,outright_call|dte=90-120|noPT,options,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,cvar_1,-0.03828281212246689
recovery_variant,outright_call|dte=90-120|noPT,options,full,upside_capture,0.9936986503569493
recovery_variant,outright_call|dte=90-120|noPT,options,full,downside_capture,0.990927776506443
recovery_variant,outright_call|dte=90-120|noPT,options,train,cagr,0.06100054919158837
recovery_variant,outright_call|dte=90-120|noPT,options,train,ann_return,0.062025059166099
recovery_variant,outright_call|dte=90-120|noPT,options,train,ann_vol,0.07450007086045858
recovery_variant,outright_call|dte=90-120|noPT,options,train,sharpe,0.8187985392100456
recovery_variant,outright_call|dte=90-120|noPT,options,train,sortino,0.9941514496172825
recovery_variant,outright_call|dte=90-120|noPT,options,train,max_drawdown,-0.11657587291191707
recovery_variant,outright_call|dte=90-120|noPT,options,train,calmar,0.5232690750484832
recovery_variant,outright_call|dte=90-120|noPT,options,train,var_5,-0.015095271880262107
recovery_variant,outright_call|dte=90-120|noPT,options,train,cvar_5,-0.025034134950656272
recovery_variant,outright_call|dte=90-120|noPT,options,train,hit_rate,0.5487077534791253
recovery_variant,outright_call|dte=90-120|noPT,options,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,cagr,0.17640949543051043
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,ann_return,0.16596703942144836
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,ann_vol,0.08094174327197808
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,sharpe,2.179462515870759
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,sortino,2.998758487061355
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,max_drawdown,-0.0728902781790749
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,calmar,2.4202060938375385
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,var_5,-0.015807720941740107
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,cvar_5,-0.022942684788082774
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=90-120|noPT,options,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,cagr,0.0714456255062137
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,ann_return,0.07187961343064768
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,ann_vol,0.0751301321421127
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,sharpe,0.9509583368104616
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,sortino,1.1783388079349084
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,max_drawdown,-0.11594209342845196
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,calmar,0.6162181774844603
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,var_5,-0.015578861661583631
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,cvar_5,-0.02491457448965902
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,hit_rate,0.5558558558558558
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,n_weeks,1110.0
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,cvar_1,-0.03804606394065923
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,upside_capture,0.9991114053064217
recovery_variant,outright_call|dte=90-120|noPT,tilt,full,downside_capture,0.9981151313255076
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,cagr,0.060908701894392125
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,ann_return,0.061922539096235046
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,ann_vol,0.07429573139089558
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,sharpe,0.8198142848063551
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,sortino,1.0002843425608536
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,max_drawdown,-0.11594209342845196
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,calmar,0.525337261845966
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,var_5,-0.015486223905845475
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,cvar_5,-0.024959783928879563
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,hit_rate,0.5457256461232605
recovery_variant,outright_call|dte=90-120|noPT,tilt,train,n_weeks,1006.0
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,cagr,0.17893045161903753
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,ann_return,0.168195159396216
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,ann_vol,0.08195812746610337
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,sharpe,2.18319350564763
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,sortino,3.060378964481621
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,max_drawdown,-0.07270710068159647
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,calmar,2.4609762999988276
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,var_5,-0.015996735519634275
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,cvar_5,-0.022941187106874723
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=90-120|noPT,tilt,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,n_trades,21.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,option_hit_rate,0.47619047619047616
recovery_variant,outright_call|dte=90-120|noPT,options,full,avg_trade_return,0.06445639757481404
recovery_variant,outright_call|dte=90-120|noPT,options,full,median_trade_return,-0.024229449761237996
recovery_variant,outright_call|dte=90-120|noPT,options,full,worst_trade_return,-0.9993522556255768
recovery_variant,outright_call|dte=90-120|noPT,options,full,best_trade_return,2.157421686825606
recovery_variant,outright_call|dte=90-120|noPT,options,full,avg_premium_fraction,0.005000000000000001
recovery_variant,outright_call|dte=90-120|noPT,options,full,sharpe_ex_best,0.9443325879116866
recovery_variant,outright_call|dte=90-120|noPT,options,full,sharpe_ex_top3,0.9355484228497553
recovery_variant,outright_call|dte=90-120|noPT,options,full,activations_per_year,0.9837837837837837
recovery_variant,outright_call|dte=90-120|noPT,options,full,premium_at_risk_per_year,0.00491891891891892
recovery_variant,outright_call|dte=90-120|noPT,options,full,cash_premium_per_year,0.00491891891891892
recovery_variant,outright_call|dte=90-120|noPT,options,full,max_concurrent_risk,0.01
recovery_variant,outright_call|dte=90-120|noPT,options,full,avg_dte,105.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,avg_moneyness,0.020000000000000018
recovery_variant,outright_call|dte=90-120|noPT,options,full,n_trades,21.0
recovery_variant,outright_call|dte=90-120|noPT,options,full,incremental_cagr_vs_baseline,-2.6888968894356324e-05
recovery_variant,outright_call|dte=90-120|noPT,options,full,incremental_sharpe_vs_baseline,6.420048625388475e-06
recovery_variant,outright_call|dte=90-120|noPT,options,full,incremental_drawdown_impact,-0.000541294054307695
recovery_variant,outright_call|dte=90-120|noPT,options,full,incremental_cvar5_impact,-4.3518389241953975e-05
recovery_variant,outright_call|dte=90-120|noPT,options,full,options_minus_tilt_sharpe,-0.0026962729210158187
recovery_variant,outright_call|dte=90-120|noPT,options,full,options_minus_tilt_cagr,-0.00013082015577325912
recovery_variant,outright_call|dte=60-120|PT,baseline,full,cagr,0.07134169431933479
recovery_variant,outright_call|dte=60-120|PT,baseline,full,ann_return,0.07179028923478889
recovery_variant,outright_call|dte=60-120|PT,baseline,full,ann_vol,0.07523466354534096
recovery_variant,outright_call|dte=60-120|PT,baseline,full,sharpe,0.9482556438408204
recovery_variant,outright_call|dte=60-120|PT,baseline,full,sortino,1.1760208459590407
recovery_variant,outright_call|dte=60-120|PT,baseline,full,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=60-120|PT,baseline,full,calmar,0.6148313289168827
recovery_variant,outright_call|dte=60-120|PT,baseline,full,var_5,-0.0155902506165986
recovery_variant,outright_call|dte=60-120|PT,baseline,full,cvar_5,-0.02494792885739993
recovery_variant,outright_call|dte=60-120|PT,baseline,full,hit_rate,0.554954954954955
recovery_variant,outright_call|dte=60-120|PT,baseline,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|PT,baseline,full,cvar_1,-0.03806773897428264
recovery_variant,outright_call|dte=60-120|PT,baseline,train,cagr,0.06078003578390767
recovery_variant,outright_call|dte=60-120|PT,baseline,train,ann_return,0.06180760636914862
recovery_variant,outright_call|dte=60-120|PT,baseline,train,ann_vol,0.07438362069854018
recovery_variant,outright_call|dte=60-120|PT,baseline,train,sharpe,0.8171158544464415
recovery_variant,outright_call|dte=60-120|PT,baseline,train,sortino,0.9977960973656987
recovery_variant,outright_call|dte=60-120|PT,baseline,train,max_drawdown,-0.11603457885760937
recovery_variant,outright_call|dte=60-120|PT,baseline,train,calmar,0.5238096814096534
recovery_variant,outright_call|dte=60-120|PT,baseline,train,var_5,-0.015468083001715288
recovery_variant,outright_call|dte=60-120|PT,baseline,train,cvar_5,-0.024988289222441222
recovery_variant,outright_call|dte=60-120|PT,baseline,train,hit_rate,0.5447316103379721
recovery_variant,outright_call|dte=60-120|PT,baseline,train,n_weeks,1006.0
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,cagr,0.17909299664100753
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,ann_return,0.16835354849280926
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,ann_vol,0.08220610256668094
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,sharpe,2.178585178584977
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,sortino,3.058182941995818
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,max_drawdown,-0.07285258948618911
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,calmar,2.4582928061185627
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,var_5,-0.01609280452556348
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,cvar_5,-0.02300079828386331
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,hit_rate,0.6538461538461539
recovery_variant,outright_call|dte=60-120|PT,baseline,holdout,n_weeks,104.0
recovery_variant,outright_call|dte=60-120|PT,options,full,cagr,0.07171705860771316
recovery_variant,outright_call|dte=60-120|PT,options,full,ann_return,0.0721122592759603
recovery_variant,outright_call|dte=60-120|PT,options,full,ann_vol,0.07484793688331026
recovery_variant,outright_call|dte=60-120|PT,options,full,sharpe,0.9581701459523431
recovery_variant,outright_call|dte=60-120|PT,options,full,sortino,1.1855936651606147
recovery_variant,outright_call|dte=60-120|PT,options,full,max_drawdown,-0.11621812091227712
recovery_variant,outright_call|dte=60-120|PT,options,full,calmar,0.6170901580988913
recovery_variant,outright_call|dte=60-120|PT,options,full,var_5,-0.015420309727143654
recovery_variant,outright_call|dte=60-120|PT,options,full,cvar_5,-0.02478573373939978
recovery_variant,outright_call|dte=60-120|PT,options,full,hit_rate,0.5612612612612613
recovery_variant,outright_call|dte=60-120|PT,options,full,n_weeks,1110.0
recovery_variant,outright_call|dte=60-120|PT,options,full,cvar_1,-0.037839918733629664
recovery_variant,outright_call|dte=60-120|PT,options,full,upside_capture,0.9943795861480729
recovery_variant,outright_call|dte=60-120|PT,options,full,downside_capture,0.9896592763720589
recovery_variant,outright_call|dte=60-120|PT,options,train,cagr,0.06143025783049527
recovery_variant,outright_call|dte=60-120|PT,options,train,ann_return,0.062406011603614905
