method,cost_bps,decision_date,realization_date,gross_return,net_return,turnover,cost,wealth,drawdown
minimum_variance,100.0,2018-11-30,2018-12-07,-0.0030754901252801124,-0.007075490125280113,0.4,0.004,1.9736266372115907,-0.09035426602358898
minimum_variance,100.0,2018-12-07,2018-12-14,-0.0035932351356537514,-0.0035932351356537514,0.0,0.0,1.9665349326340997,-0.09362283703591068
minimum_variance,100.0,2018-12-14,2018-12-21,-0.020278150514896343,-0.020278150514896343,0.0,0.0,1.926657241277344,-0.11200248956976111
minimum_variance,100.0,2018-12-21,2018-12-28,0.003703213666253272,0.003703213666253272,0.0,0.0,1.9337920647034281,-0.10871404505353699
minimum_variance,100.0,2018-12-28,2019-01-04,0.0037126200642151547,0.0023792867308818216,0.13333333333333333,0.0013333333333333333,1.9383931105032617,-0.1065934202075115
minimum_variance,100.0,2019-01-04,2019-01-11,0.006772826551509595,0.006772826551509595,0.0,0.0,1.9515215108293416,-0.10054253240259947
minimum_variance,100.0,2019-01-11,2019-01-18,0.004952217746160783,0.004952217746160783,0.0,0.0,1.961185870287285,-0.09608822316964682
minimum_variance,100.0,2019-01-18,2019-01-25,0.001579610344259776,0.001579610344259776,0.0,0.0,1.964283779775007,-0.09466039477666732
minimum_variance,100.0,2019-01-25,2019-02-01,0.006142759118981947,0.0016427591189819473,0.45,0.0045,1.9675106248665009,-0.09317313988441112
minimum_variance,100.0,2019-02-01,2019-02-08,0.0013537990000927697,0.0013537990000927697,0.0,0.0,1.970174238783117,-0.09194547858792945
minimum_variance,100.0,2019-02-08,2019-02-15,0.003635571207186549,0.003635571207186549,0.0,0.0,1.9773369475187774,-0.08864418171532817
minimum_variance,100.0,2019-02-15,2019-02-22,0.0007415216254452331,0.0007415216254452331,0.0,0.0,1.9788031856261543,-0.08796839166759485
minimum_variance,100.0,2019-02-22,2019-03-01,-0.010799169937022025,-0.013965836603688693,0.3166666666666668,0.0031666666666666683,1.9511675436648408,-0.10070567608696457
minimum_variance,100.0,2019-03-01,2019-03-08,0.006289459482879589,0.006289459482879589,0.0,0.0,1.9634393328750304,-0.09504960087352998
minimum_variance,100.0,2019-03-08,2019-03-15,0.006783765348474703,0.006783765348474703,0.0,0.0,1.9767588445852204,-0.08891062971384744
minimum_variance,100.0,2019-03-15,2019-03-22,0.009588512265045326,0.009588512265045326,0.0,0.0,1.9957130210115628,-0.08017463811230618
minimum_variance,100.0,2019-03-22,2019-03-29,0.005192959711397124,0.005192959711397124,0.0,0.0,2.0060766783251864,-0.07539802206650215
minimum_variance,100.0,2019-03-29,2019-04-05,0.0035532198675307398,0.0022198865341974063,0.13333333333333336,0.0013333333333333335,2.0105299409299677,-0.07334551058619543
minimum_variance,100.0,2019-04-05,2019-04-12,-0.0002497120728365591,-0.0002497120728365591,0.0,0.0,2.010027887330918,-0.07357690739955025
minimum_variance,100.0,2019-04-12,2019-04-19,-0.006998701466781589,-0.006998701466781589,0.0,0.0,1.9959603022075831,-0.08006066605659345
minimum_variance,100.0,2019-04-19,2019-04-26,0.005860285066075972,0.005860285066075972,0.0,0.0,2.007657198559091,-0.0746695593161889
minimum_variance,100.0,2019-04-26,2019-05-03,0.0028501029611635574,-0.0011498970388364427,0.4,0.004,2.0053485994914695,-0.07573359404987623
minimum_variance,100.0,2019-05-03,2019-05-10,-0.013864527717959861,-0.013864527717959861,0.0,0.0,1.977545388249648,-0.0885481112539509
minimum_variance,100.0,2019-05-10,2019-05-17,-0.006328166799392212,-0.006328166799392212,0.0,0.0,1.9650311511794356,-0.0943159308355569
minimum_variance,100.0,2019-05-17,2019-05-24,0.00014086820776240276,0.00014086820776240276,0.0,0.0,1.9653079615958995,-0.09418834874393478
minimum_variance,100.0,2019-05-24,2019-05-31,-0.0016998187033589662,-0.0016998187033589662,0.0,0.0,1.9619672943649185,-0.09572806433046033
minimum_variance,100.0,2019-05-31,2019-06-07,0.019027868988800753,0.014527868988800752,0.45,0.0045,1.9904704981777637,-0.08259092011880409
minimum_variance,100.0,2019-06-07,2019-06-14,0.0012185470337997568,0.0012185470337997568,0.0,0.0,1.9928959800991841,-0.08147301400573392
minimum_variance,100.0,2019-06-14,2019-06-21,0.016112615416723746,0.016112615416723746,0.0,0.0,2.025006746592057,-0.06667314193052587
minimum_variance,100.0,2019-06-21,2019-06-28,0.00032715213984376833,0.00032715213984376833,0.0,0.0,2.0256692318824028,-0.06636780205173476
minimum_variance,100.0,2019-06-28,2019-07-05,0.0036067941512920604,0.001773460817958727,0.18333333333333335,0.0018333333333333335,2.029261676895291,-0.06471204193028868
minimum_variance,100.0,2019-07-05,2019-07-12,-0.003162987977312946,-0.003162987977312946,0.0,0.0,2.0228431466084493,-0.06767034649698878
minimum_variance,100.0,2019-07-12,2019-07-19,-0.0007681526660504642,-0.0007681526660504642,0.0,0.0,2.02128929425238,-0.06838651800596496
minimum_variance,100.0,2019-07-19,2019-07-26,0.0027756118041736225,0.0027756118041736225,0.0,0.0,2.0268996086771565,-0.06580072062841524
minimum_variance,100.0,2019-07-26,2019-08-02,0.004631252338410184,0.0014645856717435176,0.31666666666666665,0.0031666666666666666,2.0298681768020876,-0.06443250574929438
minimum_variance,100.0,2019-08-02,2019-08-09,0.010665260204772096,0.010665260204772096,0.0,0.0,2.051517249089068,-0.05445443498398406
minimum_variance,100.0,2019-08-09,2019-08-16,0.009562830752778964,0.009562830752778964,0.0,0.0,2.0711355613285134,-0.04541234277669526
minimum_variance,100.0,2019-08-16,2019-08-23,0.0015974823874009094,0.0015974823874009094,0.0,0.0,2.0744441639096554,-0.04388740580705075
minimum_variance,100.0,2019-08-23,2019-08-30,0.00905087997720459,0.00905087997720459,0.0,0.0,2.0932197090566143,-0.03523374547231661
minimum_variance,100.0,2019-08-30,2019-09-06,-0.001357615224948385,-0.004024281891615052,0.26666666666666666,0.0026666666666666666,2.0847960028862857,-0.03911623684005372
minimum_variance,100.0,2019-09-06,2019-09-13,-0.022275866259890222,-0.022275866259890222,0.0,0.0,2.038355365946837,-0.060520755039504825
minimum_variance,100.0,2019-09-13,2019-09-20,0.01867643381394959,0.01867643381394959,0.0,0.0,2.076424575028252,-0.0429746331014208
minimum_variance,100.0,2019-09-20,2019-09-27,-0.0013066305329800985,-0.0013066305329800985,0.0,0.0,2.07371145527909,-0.044225111666647
minimum_variance,100.0,2019-09-27,2019-10-04,-0.0006204451168920883,-0.005953778450225421,0.5333333333333333,0.005333333333333333,2.0613650367046636,-0.049915583600072755
minimum_variance,100.0,2019-10-04,2019-10-11,0.004039532759008559,0.004039532759008559,0.0,0.0,2.069691988298707,-0.046077686476201696
minimum_variance,100.0,2019-10-11,2019-10-18,0.007545161872916999,0.007545161872916999,0.0,0.0,2.0853081493775,-0.038880188206477206
minimum_variance,100.0,2019-10-18,2019-10-25,0.006102178105646885,0.006102178105646885,0.0,0.0,2.0980330711101587,-0.03301526393404719
minimum_variance,100.0,2019-10-25,2019-11-01,0.008502389695723452,0.007169056362390119,0.13333333333333333,0.0013333333333333333,2.113073988447106,-0.026082895859619426
minimum_variance,100.0,2019-11-01,2019-11-08,-0.00945402063519868,-0.00945402063519868,0.0,0.0,2.0930969433566253,-0.035290328259135584
minimum_variance,100.0,2019-11-08,2019-11-15,0.006032497334074372,0.006032497334074372,0.0,0.0,2.1057235450873835,-0.029470719736202966
minimum_variance,100.0,2019-11-15,2019-11-22,-0.0031195578955405664,-0.0031195578955405664,0.0,0.0,2.0991546185764807,-0.032498342015303106
minimum_variance,100.0,2019-11-22,2019-11-29,0.004922968608622087,0.004922968608622087,0.0,0.0,2.1094886908683765,-0.027735361724254726
minimum_variance,100.0,2019-11-29,2019-12-06,0.004809234502096457,0.003475901168763124,0.13333333333333333,0.0013333333333333333,2.1168210650744586,-0.024355865931725007
minimum_variance,100.0,2019-12-06,2019-12-13,0.006533061895814578,0.006533061895814578,0.0,0.0,2.130650388114954,-0.017981922415568508
minimum_variance,100.0,2019-12-13,2019-12-20,0.0037758164931614296,0.0037758164931614296,0.0,0.0,2.1386953329915595,-0.014274002361642557
minimum_variance,100.0,2019-12-20,2019-12-27,0.004946474773618247,0.004946474773618247,0.0,0.0,2.1492743355046575,-0.00939813358062458
minimum_variance,100.0,2019-12-27,2020-01-03,-0.001300240803943938,-0.0023002408039439377,0.09999999999999998,0.0009999999999999998,2.14433048697926,-0.011676756414225498
minimum_variance,100.0,2020-01-03,2020-01-10,0.004757524517239608,0.004757524517239608,0.0,0.0,2.1545321918441283,-0.0069747843519084585
minimum_variance,100.0,2020-01-10,2020-01-17,0.0104599237197068,0.0104599237197068,0.0,0.0,2.17706843422247,0.0
minimum_variance,100.0,2020-01-17,2020-01-24,-0.004736221289319097,-0.004736221289319097,0.0,0.0,2.166757356356001,-0.004736221289319054
minimum_variance,100.0,2020-01-24,2020-01-31,-0.016385632212295748,-0.016385632212295748,0.0,0.0,2.1312536672214657,-0.02104424752149192
minimum_variance,100.0,2020-01-31,2020-02-07,0.020118549446716615,0.018785216113383282,0.13333333333333333,0.0013333333333333333,2.1712897279526615,-0.0026543521457433883
minimum_variance,100.0,2020-02-07,2020-02-14,0.013076454990988537,0.013076454990988537,0.0,0.0,2.19968250035263,0.0
minimum_variance,100.0,2020-02-14,2020-02-21,-0.007781477871198966,-0.007781477871198966,0.0,0.0,2.1825657196524726,-0.007781477871198983
minimum_variance,100.0,2020-02-21,2020-02-28,-0.07815488578956459,-0.07815488578956459,0.0,0.0,2.0119875451048146,-0.08532820314646605
minimum_variance,100.0,2020-02-28,2020-03-06,0.02030981874180543,0.016643152075138765,0.36666666666666664,0.0036666666666666666,2.045473359791279,-0.07010518133259236
minimum_variance,100.0,2020-03-06,2020-03-13,-0.07631719854641002,-0.07631719854641002,0.0,0.0,1.8893685632706954,-0.14107214883611086
minimum_variance,100.0,2020-03-13,2020-03-20,-0.11096301469862585,-0.11096301469862585,0.0,0.0,1.6797185316133676,-0.23638137260986858
minimum_variance,100.0,2020-03-20,2020-03-27,0.10397996466937298,0.10397996466937298,0.0,0.0,1.8543756051850169,-0.15698033471296757
minimum_variance,100.0,2020-03-27,2020-04-03,-0.00034936582910434185,-0.00751603249577101,0.7166666666666668,0.007166666666666668,1.8404380578770811,-0.163316497911839
minimum_variance,100.0,2020-04-03,2020-04-10,0.00933274016157329,0.00933274016157329,0.0,0.0,1.8576143880547185,-0.15550794818937497
minimum_variance,100.0,2020-04-10,2020-04-17,0.007868430957930637,0.007868430957930637,0.0,0.0,1.8722308986135856,-0.14886312078518193
minimum_variance,100.0,2020-04-17,2020-04-24,0.0035786083702087803,0.0035786083702087803,0.0,0.0,1.8789308797783275,-0.14581723522503043
minimum_variance,100.0,2020-04-24,2020-05-01,-0.008803882456211812,-0.013303882456211811,0.45,0.0045,1.8539338042104099,-0.1571811823237187
minimum_variance,100.0,2020-05-01,2020-05-08,0.00444549513783348,0.00444549513783348,0.0,0.0,1.8621754579228922,-0.15343443536766432
minimum_variance,100.0,2020-05-08,2020-05-15,0.008502833484504549,0.008502833484504549,0.0,0.0,1.8780092257605414,-0.14623622933788005
minimum_variance,100.0,2020-05-15,2020-05-22,0.006232401832957338,0.006232401832957338,0.0,0.0,1.8897137339014822,-0.14091523044869292
minimum_variance,100.0,2020-05-22,2020-05-29,0.002297700013431786,0.002297700013431786,0.0,0.0,1.89405572917325,-0.13894131136215582
minimum_variance,100.0,2020-05-29,2020-06-05,-0.007945929565747016,-0.007945929565747016,0.0,0.0,1.8790056957556398,-0.14578322305404656
minimum_variance,100.0,2020-06-05,2020-06-12,0.009873287625372163,0.009873287625372163,0.0,0.0,1.8975576594395478,-0.13734929512084082
minimum_variance,100.0,2020-06-12,2020-06-19,0.010445574043019228,0.010445574043019228,0.0,0.0,1.9173787384721217,-0.1283384133097628
minimum_variance,100.0,2020-06-19,2020-06-26,0.0026596345848134487,0.0026596345848134487,0.0,0.0,1.9224782652771484,-0.12602011200754804
minimum_variance,100.0,2020-06-26,2020-07-03,0.010577207045806504,0.010577207045806504,0.0,0.0,1.942812715930048,-0.11677584577838096
minimum_variance,100.0,2020-07-03,2020-07-10,0.015173995310508042,0.015173995310508042,0.0,0.0,1.972292946970766,-0.10337380660409468
minimum_variance,100.0,2020-07-10,2020-07-17,0.00030007123794934714,0.00030007123794934714,0.0,0.0,1.972884775356962,-0.10310475487226467
minimum_variance,100.0,2020-07-17,2020-07-24,0.010811271330590073,0.010811271330590073,0.0,0.0,1.9942141679673364,-0.0934081770220726
minimum_variance,100.0,2020-07-24,2020-07-31,0.015938614140441253,0.015938614140441253,0.0,0.0,2.0259991781039686,-0.07895835977274834
minimum_variance,100.0,2020-07-31,2020-08-07,0.006325849050299826,0.004992515716966493,0.1333333333333333,0.001333333333333333,2.036114010843214,-0.07436004490793313
minimum_variance,100.0,2020-08-07,2020-08-14,-0.0195139113679567,-0.0195139113679567,0.0,0.0,1.9963814625005647,-0.09242290095023908
minimum_variance,100.0,2020-08-14,2020-08-21,0.006111083004547828,0.006111083004547828,0.0,0.0,2.008581515326646,-0.0868766219649193
minimum_variance,100.0,2020-08-21,2020-08-28,-0.0032841295531369774,-0.0032841295531369774,0.0,0.0,2.0019850734122775,-0.08987543743638449
minimum_variance,100.0,2020-08-28,2020-09-04,-0.01035967576126278,-0.01435967576126278,0.39999999999999997,0.004,1.9732372168791894,-0.10294453105715906
minimum_variance,100.0,2020-09-04,2020-09-11,-0.011334622262195827,-0.011334622262195827,0.0,0.0,1.950871318392157,-0.11311231594586324
minimum_variance,100.0,2020-09-11,2020-09-18,-0.002004045118883648,-0.002004045118883648,0.0,0.0,1.9469616842489632,-0.11488967888008994
minimum_variance,100.0,2020-09-18,2020-09-25,-0.0033372622049745726,-0.0033372622049745726,0.0,0.0,1.9404641626055856,-0.11784352410199628
minimum_variance,100.0,2020-09-25,2020-10-02,0.0010772100671602985,-0.005589456599506369,0.6666666666666667,0.006666666666666667,1.9296180223858042,-0.12277429943800167
minimum_variance,100.0,2020-10-02,2020-10-09,0.01820838137910587,0.01820838137910587,0.0,0.0,1.964753243253401,-0.10680143932661545
minimum_variance,100.0,2020-10-09,2020-10-16,-0.004308385138146523,-0.004308385138146523,0.0,0.0,1.9562883295800426,-0.11064968273083464
minimum_variance,100.0,2020-10-16,2020-10-23,-0.0025259506407254825,-0.0025259506407254825,0.0,0.0,1.9513468418204962,-0.11289613773457008
minimum_variance,100.0,2020-10-23,2020-10-30,-0.02696566160935077,-0.02696566160935077,0.0,0.0,1.8987274832014893,-0.13681748029676777
minimum_variance,100.0,2020-10-30,2020-11-06,0.04588095024870707,0.04188095024870707,0.4,0.004,1.9782479944613034,-0.10066657613352326
minimum_variance,100.0,2020-11-06,2020-11-13,0.0074277203827223266,0.0074277203827223266,0.0,0.0,1.9929418674118433,-0.09398657893020668
minimum_variance,100.0,2020-11-13,2020-11-20,0.009982042191515996,0.009982042191515996,0.0,0.0,2.012835497217587,-0.08494271473500825
minimum_variance,100.0,2020-11-20,2020-11-27,0.012120360858475215,0.012120360858475215,0.0,0.0,2.0372317897926124,-0.07385189023141991
minimum_variance,100.0,2020-11-27,2020-12-04,0.0027034407727272508,0.0012951457793467607,0.140829499338049,0.00140829499338049,2.0398703019467135,-0.07265239341600305
minimum_variance,100.0,2020-12-04,2020-12-11,0.0005248020761415516,0.0005248020761415516,0.0,0.0,2.0409408301162344,-0.07216571946676298
minimum_variance,100.0,2020-12-11,2020-12-18,0.01023724792119253,0.01023724792119253,0.0,0.0,2.0618344473866186,-0.0626672499071631
minimum_variance,100.0,2020-12-18,2020-12-25,-0.00043386036312438787,-0.00043386036312438787,0.0,0.0,2.060939899144573,-0.06307392143448676
minimum_variance,100.0,2020-12-25,2021-01-01,0.013001228327238,0.010941050726456762,0.20601776007812395,0.0020601776007812393,2.0834887471252923,-0.05282296568196132
minimum_variance,100.0,2021-01-01,2021-01-08,0.020627351537141486,0.020627351537141486,0.0,0.0,2.1264656019359243,-0.03328521202717594
minimum_variance,100.0,2021-01-08,2021-01-15,-0.006244213336236292,-0.006244213336236292,0.0,0.0,2.1131874970652684,-0.03932158539857267
minimum_variance,100.0,2021-01-15,2021-01-22,0.010743209853918499,0.010743209853918499,0.0,0.0,2.1358899138069174,-0.029000815588379747
minimum_variance,100.0,2021-01-22,2021-01-29,-0.021492854309955345,-0.021492854309955345,0.0,0.0,2.0899835430673623,-0.049870359594024194
minimum_variance,100.0,2021-01-29,2021-02-05,0.03955549091321715,0.03579496612931867,0.37605247838984823,0.0037605247838984825,2.164794433202292,-0.01586050129723049
minimum_variance,100.0,2021-02-05,2021-02-12,0.018806709086785205,0.018806709086785205,0.0,0.0,2.2055070923402194,0.0
minimum_variance,100.0,2021-02-12,2021-02-19,0.00019743688017955625,0.00019743688017955625,0.0,0.0,2.205942540779745,0.0
minimum_variance,100.0,2021-02-19,2021-02-26,-0.02374358629911267,-0.02374358629911267,0.0,0.0,2.153565553691857,-0.023743586299112662
minimum_variance,100.0,2021-02-26,2021-03-05,0.006138381415575057,0.003451364576684657,0.26870168388904003,0.0026870168388904003,2.1609982935574377,-0.020374169495104177
minimum_variance,100.0,2021-03-05,2021-03-12,0.014571596345948127,0.014571596345948127,0.0,0.0,2.192487488395439,-0.006099457322922719
minimum_variance,100.0,2021-03-12,2021-03-19,-0.004862085296327117,-0.004862085296327117,0.0,0.0,2.1818274272157305,-0.010931886537484448
minimum_variance,100.0,2021-03-19,2021-03-26,-0.001930975094509225,-0.001930975094509225,0.0,0.0,2.17761437279326,-0.012841752431353659
minimum_variance,100.0,2021-03-26,2021-04-02,0.003911303065763626,0.0013052668364404796,0.26060362293231465,0.0026060362293231464,2.180456740616623,-0.011553247508483633
minimum_variance,100.0,2021-04-02,2021-04-09,0.011608307262252147,0.011608307262252147,0.0,0.0,2.2057681524337496,-7.905389318685341e-05
minimum_variance,100.0,2021-04-09,2021-04-16,0.011776276056545182,0.011776276056545182,0.0,0.0,2.231743887113545,0.0
minimum_variance,100.0,2021-04-16,2021-04-23,0.005282876097510164,0.005282876097510164,0.0,0.0,2.2435339135505417,0.0
minimum_variance,100.0,2021-04-23,2021-04-30,-0.0035237738312942374,-0.0035237738312942374,0.0,0.0,2.2356282074563514,-0.003523773831294097
minimum_variance,100.0,2021-04-30,2021-05-07,0.02190035431646797,0.01946824464449081,0.24321096719771612,0.0024321096719771614,2.2791519643332356,0.0
minimum_variance,100.0,2021-05-07,2021-05-14,-0.017541197480680032,-0.017541197480680032,0.0,0.0,2.2391729096383863,-0.01754119748068017
minimum_variance,100.0,2021-05-14,2021-05-21,-0.001022613024395652,-0.001022613024395652,0.0,0.0,2.2368831022571163,-0.018545872648068507
minimum_variance,100.0,2021-05-21,2021-05-28,0.01543653150646684,0.01543653150646684,0.0,0.0,2.2714128187413913,-0.0033956250890485595
minimum_variance,100.0,2021-05-28,2021-06-04,0.010718842958080309,0.0075228745959869,0.3195968362093409,0.0031959683620934086,2.2885003725325004,0.0
minimum_variance,100.0,2021-06-04,2021-06-11,0.007121642395594708,0.007121642395594708,0.0,0.0,2.304798253807862,0.0
minimum_variance,100.0,2021-06-11,2021-06-18,-0.021363877712615564,-0.021363877712615564,0.0,0.0,2.255558825761261,-0.02136387771261572
minimum_variance,100.0,2021-06-18,2021-06-25,0.01821089423140166,0.01821089423140166,0.0,0.0,2.2966345689699037,-0.0035420387986110358
minimum_variance,100.0,2021-06-25,2021-07-02,0.006962739738739792,0.0050965248819304886,0.1866214856809304,0.0018662148568093042,2.3083394241953608,0.0
minimum_variance,100.0,2021-07-02,2021-07-09,-0.0018003178533198276,-0.0018003178533198276,0.0,0.0,2.30418367951846,-0.0018003178533197994
minimum_variance,100.0,2021-07-09,2021-07-16,-0.007904636442226838,-0.007904636442226838,0.0,0.0,2.285969945235754,-0.009690723437435711
minimum_variance,100.0,2021-07-16,2021-07-23,0.011780558544282593,0.011780558544282593,0.0,0.0,2.312899948006074,0.0
minimum_variance,100.0,2021-07-23,2021-07-30,0.003884992909083674,0.003884992909083674,0.0,0.0,2.321885547903497,0.0
minimum_variance,100.0,2021-07-30,2021-08-06,0.001961545520365951,-0.0025397171090001374,0.45012626293660885,0.0045012626293660886,2.3159886154523464,-0.00253971710900025
minimum_variance,100.0,2021-08-06,2021-08-13,0.0015959717651335848,0.0015959717651335848,0.0,0.0,2.3196848678909787,-0.0009477986606641897
minimum_variance,100.0,2021-08-13,2021-08-20,-0.006274229218683872,-0.006274229218683872,0.0,0.0,2.305130633314718,-0.007216081173297972
minimum_variance,100.0,2021-08-20,2021-08-27,0.013972348117094793,0.013972348117094793,0.0,0.0,2.3373387209787704,0.0
minimum_variance,100.0,2021-08-27,2021-09-03,0.007769437995395291,0.0037627843426203166,0.40066536527749746,0.0040066536527749745,2.3461336225214695,0.0
minimum_variance,100.0,2021-09-03,2021-09-10,-0.009617797152117346,-0.009617797152117346,0.0,0.0,2.3235689852482957,-0.009617797152117413
minimum_variance,100.0,2021-09-10,2021-09-17,-0.0015500263488149111,-0.0015500263488149111,0.0,0.0,2.3199673920978716,-0.011152915661928997
minimum_variance,100.0,2021-09-17,2021-09-24,-0.0013083188790140572,-0.0013083188790140572,0.0,0.0,2.316932134960093,-0.012446642970826538
minimum_variance,100.0,2021-09-24,2021-10-01,-0.016129332303775265,-0.017962665637108598,0.18333333333333332,0.0018333333333333333,2.2753138577159326,-0.030185733721945662
minimum_variance,100.0,2021-10-01,2021-10-08,-0.007785530001102716,-0.007785530001102716,0.0,0.0,2.2575993334147606,-0.0377362517875508
minimum_variance,100.0,2021-10-08,2021-10-15,0.018621102104699864,0.018621102104699864,0.0,0.0,2.299638321113779,-0.01981784028043576
minimum_variance,100.0,2021-10-15,2021-10-22,0.001926919432313536,0.001926919432313536,0.0,0.0,2.304069538882026,-0.01792910822966509
minimum_variance,100.0,2021-10-22,2021-10-29,0.007971683632914575,0.007971683632914575,0.0,0.0,2.3224368523142287,-0.01010034977537766
minimum_variance,100.0,2021-10-29,2021-11-05,0.008202146928819464,0.004202146928819464,0.4,0.004,2.3321960732005578,-0.005940646000346939
minimum_variance,100.0,2021-11-05,2021-11-12,-0.0034645826988249175,-0.0034645826988249175,0.0,0.0,2.32411598703508,-0.00938464683981921
minimum_variance,100.0,2021-11-12,2021-11-19,0.000292580074322335,0.000292580074322335,0.0,0.0,2.3247959770633004,-0.009094812526166729
minimum_variance,100.0,2021-11-19,2021-11-26,-0.010096554539821079,-0.010096554539821079,0.0,0.0,2.3013235476869243,-0.01909954079528786
minimum_variance,100.0,2021-11-26,2021-12-03,-0.001017374196408872,-0.005017374196408872,0.4,0.004,2.289776946301172,-0.024021085448547086
minimum_variance,100.0,2021-12-03,2021-12-10,0.015930171547608,0.015930171547608,0.0,0.0,2.3262534858615074,-0.008473573912894272
minimum_variance,100.0,2021-12-10,2021-12-17,-0.009254326550698645,-0.009254326550698645,0.0,0.0,2.304725576463644,-0.017649483243551534
minimum_variance,100.0,2021-12-17,2021-12-24,0.014509996203931404,0.014509996203931404,0.0,0.0,2.338167135829235,-0.003395580974485557
minimum_variance,100.0,2021-12-24,2021-12-31,0.004017526213349268,0.004017526213349268,0.0,0.0,2.3475607835886207,0.0
minimum_variance,100.0,2021-12-31,2022-01-07,-0.019519956883597242,-0.023519956883597242,0.4,0.004,2.2923462551769926,-0.023519956883597204
minimum_variance,100.0,2022-01-07,2022-01-14,-0.0005155985493285114,-0.0005155985493285114,0.0,0.0,2.291164324773265,-0.02402342857727624
minimum_variance,100.0,2022-01-14,2022-01-21,-0.021041016093350698,-0.021041016093350698,0.0,0.0,2.2429558993431997,-0.04455896732331499
minimum_variance,100.0,2022-01-21,2022-01-28,-0.003522187474911581,-0.003522187474911581,0.0,0.0,2.235055788167754,-0.04792420976162537
minimum_variance,100.0,2022-01-28,2022-02-04,0.009546765966969706,0.004213432633636372,0.5333333333333334,0.005333333333333334,2.244473045163618,-0.04391270255733992
minimum_variance,100.0,2022-02-04,2022-02-11,0.006422375275116038,0.006422375275116038,0.0,0.0,2.258887893354541,-0.037772351137391635
minimum_variance,100.0,2022-02-11,2022-02-18,0.0005496094449237419,0.0005496094449237419,0.0,0.0,2.2601293994757525,-0.03724350173341007
minimum_variance,100.0,2022-02-18,2022-02-25,0.0015820118863976679,0.0015820118863976679,0.0,0.0,2.26370495105052,-0.03572040950944577
minimum_variance,100.0,2022-02-25,2022-03-04,0.04421293674642078,0.0436473464218209,0.05655903245998764,0.0005655903245998764,2.3625096652458133,0.0
minimum_variance,100.0,2022-03-04,2022-03-11,-0.00860060225440775,-0.00860060225440775,0.0,0.0,2.3421906592928403,-0.008600602254407619
minimum_variance,100.0,2022-03-11,2022-03-18,-0.0038944258851523815,-0.0038944258851523815,0.0,0.0,2.333069171361328,-0.012461533731512708
minimum_variance,100.0,2022-03-18,2022-03-25,0.019833300293609205,0.019833300293609205,0.0,0.0,2.3793416328426993,0.0
minimum_variance,100.0,2022-03-25,2022-04-01,-0.006158859238465092,-0.007557782896398303,0.13989236579332104,0.0013989236579332104,2.3613590853453124,-0.007557782896398302
minimum_variance,100.0,2022-04-01,2022-04-08,0.0066399571894644165,0.0066399571894644165,0.0,0.0,2.377038408580958,-0.0009680090618131576
minimum_variance,100.0,2022-04-08,2022-04-15,0.004838317159793294,0.004838317159793294,0.0,0.0,2.388539274302683,0.0
minimum_variance,100.0,2022-04-15,2022-04-22,-0.00725961602396423,-0.00725961602396423,0.0,0.0,2.3711993963130875,-0.007259616023964188
minimum_variance,100.0,2022-04-22,2022-04-29,-0.008198808926043973,-0.008198808926043973,0.0,0.0,2.3517583855371655,-0.015398904745351216
minimum_variance,100.0,2022-04-29,2022-05-06,-0.009002752184014428,-0.01083608551734776,0.18333333333333335,0.0018333333333333335,2.326274530555345,-0.02606812641400491
minimum_variance,100.0,2022-05-06,2022-05-13,-0.010387058661588103,-0.010387058661588103,0.0,0.0,2.3021113805435087,-0.03618441391733296
minimum_variance,100.0,2022-05-13,2022-05-20,0.0003067288865385232,0.0003067288865385232,0.0,0.0,2.3028175046039507,-0.0358887838357852
minimum_variance,100.0,2022-05-20,2022-05-27,0.014832502861923565,0.014832502861923565,0.0,0.0,2.3369740518314766,-0.021588601462816825
minimum_variance,100.0,2022-05-27,2022-06-03,-0.0041731665606884166,-0.006839833227355084,0.2666666666666667,0.002666666666666667,2.3209895390602933,-0.028280772256554343
minimum_variance,100.0,2022-06-03,2022-06-10,-0.0005403852889793704,-0.0005403852889793704,0.0,0.0,2.31973531045751,-0.0288058750322453
minimum_variance,100.0,2022-06-10,2022-06-17,-0.00795091068636436,-0.00795091068636436,0.0,0.0,2.3012913021880568,-0.03652775277898568
minimum_variance,100.0,2022-06-17,2022-06-24,-0.007579138395228111,-0.007579138395228111,0.0,0.0,2.283849496921039,-0.04383004228063503
minimum_variance,100.0,2022-06-24,2022-07-01,-0.014685121835033824,-0.01735178850170049,0.2666666666666667,0.002666666666666667,2.24422062348075,-0.0604213011586614
minimum_variance,100.0,2022-07-01,2022-07-08,-0.008350581982978287,-0.008350581982978287,0.0,0.0,2.2254800751764834,-0.06826733011279607
minimum_variance,100.0,2022-07-08,2022-07-15,-0.017211561349067355,-0.017211561349067355,0.0,0.0,2.1871760883314564,-0.08430390412148991
minimum_variance,100.0,2022-07-15,2022-07-22,-0.001014643222704918,-0.001014643222704918,0.0,0.0,2.1849568849365686,-0.08523300895923047
minimum_variance,100.0,2022-07-22,2022-07-29,0.02336620607471407,0.02336620607471407,0.0,0.0,2.2360110377743614,-0.06385837493622593
minimum_variance,100.0,2022-07-29,2022-08-05,-0.002414221523045911,-0.00691422152304591,0.45,0.0045,2.220550762131214,-0.07033106550886092
minimum_variance,100.0,2022-08-05,2022-08-12,0.00521694022530602,0.00521694022530602,0.0,0.0,2.2321352427245102,-0.06548103824829665
