weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,ending_largest_stock_weight,annual_cap_turnover,scenario,growth_allocation,cap_multiple,cap_name,cost_bps,window
53,2025-08-08,2026-08-07,0.6615044635427285,0.6778067065204683,2.0560201055495364,-0.1481700964201782,0.264766845187195,0.030278482602514725,0.01948492097898693,0.06449617836853057,base,0.1,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.5397083788590968,0.30420767827261974,1.6458714431153936,-0.1481700964201781,0.2875899593885335,0.030278482602514725,0.01948492097898693,0.07630320175330432,base,0.1,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.34243435409798173,1.899897135020904,1.4891638651206067,-0.18123230109492905,0.21345386323710616,0.0377347925542225,0.02439235657565994,0.014740193094301515,base,0.1,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.3465786516111016,1.4557287822497051,1.4493166149881327,-0.18123230109492883,0.22283779110874652,0.0377347925542225,0.02439235657565994,0.016663321501768004,base,0.1,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.4760431646191108,1.1950783222986123,1.7211714624482775,-0.18123230109492905,0.24412081079502151,0.0377347925542225,0.02439235657565994,0.018284394506638924,base,0.1,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.6722720844890981,0.6888897669931668,2.0696738478744754,-0.14646552224071852,0.2663694743142623,0.0377347925542225,0.02439235657565994,0.02726982813896259,base,0.1,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.5481574661088875,0.3086072188009199,1.6547132616899867,-0.14646552224071852,0.2897421144768139,0.0377347925542225,0.02439235657565994,0.03817357293103865,base,0.1,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.3423599100558832,1.899315778574076,1.4880732627741784,-0.18216390238301472,0.213592687883056,0.040235783586211486,0.02929958878868404,0.003322957673105918,base,0.1,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.34649831258865893,1.45528645329704,1.4481458968742864,-0.1821639023830145,0.22300161096579957,0.040235783586211486,0.02929958878868404,0.003979083073528106,base,0.1,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.4761330595451647,1.1953482736940737,1.7198320564620757,-0.1821639023830144,0.24438360720464053,0.040235783586211486,0.02929958878868404,0.00504902308210539,base,0.1,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.6762959663512211,0.6930318819913917,2.075570523520567,-0.14517911573943976,0.2668420438767816,0.040235783586211486,0.02929958878868404,0.00983904125229601,base,0.1,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.551723390923665,0.31046126601048907,1.6597395185845252,-0.14517911573943987,0.290369099746917,0.040235783586211486,0.02929958878868404,0.016295912074115265,base,0.1,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.34255683370879475,1.9008537995104624,1.4880578728018767,-0.18219499721762955,0.2137111065282038,0.04689876505172203,0.039865305452330635,0.0,base,0.1,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.3467348496570464,1.4565889267971306,1.4481921371656603,-0.18219499721762955,0.22313747670633638,0.04689876505172203,0.039865305452330635,0.0,base,0.1,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.47665987708534696,1.1969306256314693,1.7201212427272947,-0.18219499721762944,0.24457938673504032,0.04689876505172203,0.039865305452330635,0.0,base,0.1,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.6775439717875082,0.6943165962606515,2.076030986325632,-0.14517911573943987,0.26718941841846455,0.04689876505172203,0.039865305452330635,0.0,base,0.1,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.5536372592137453,0.3114556762786398,1.6614516129353238,-0.14517911573943998,0.29091126858725375,0.04689876505172203,0.039865305452330635,0.0,base,0.1,,uncapped,200,ytd
188,2023-01-06,2026-08-07,0.33471963425750095,1.8400975333832954,1.4409357253659107,-0.1999888529917958,0.21714958757569555,0.06454171982740699,0.03913534549949471,0.08807338193665491,base,0.2,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34640748321797243,1.4547864309775713,1.426272937324568,-0.1999888529917957,0.22703488922650564,0.06454171982740699,0.03913534549949471,0.09463125496581644,base,0.2,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.49517989530633444,1.2529231978542565,1.7376287245400273,-0.19998885299179592,0.25015402011813215,0.0625460086540882,0.03913534549949471,0.1005274323273138,base,0.2,1.0,cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7206672329725121,0.7387194842480316,2.182647530038363,-0.13077244724279546,0.26568649945086076,0.06040140507806708,0.03913534549949471,0.12101557564871426,base,0.2,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6062320899567561,0.33860135539751823,1.7873856691539782,-0.1307724472427957,0.2888055384983275,0.06040140507806708,0.03913534549949471,0.14444820650610293,base,0.2,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.3373073622229157,1.8600555400224965,1.4403421984372564,-0.20260149013744855,0.21884131044687558,0.07450735196409022,0.0490568745919976,0.02718864512020642,base,0.2,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.34943936356125493,1.4715139894646598,1.4263482047527962,-0.20260149013744877,0.22889889072733738,0.07450735196409022,0.0490568745919976,0.030548413589814867,base,0.2,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5009778227603909,1.2705985908963182,1.737857161622016,-0.20260149013744877,0.25272817753808763,0.07450735196409022,0.0490568745919976,0.03342862640257533,base,0.2,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7428637689275639,0.7615830520088454,2.20334539995844,-0.12718053679062646,0.26951694324978215,0.07450735196409022,0.0490568745919976,0.04949280929139754,base,0.2,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6245657144023529,0.3479832078333578,1.800429113766994,-0.12718053679062635,0.29384593901851414,0.07450735196409022,0.0490568745919976,0.07095869143192543,base,0.2,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.33700582879599983,1.8577247393064322,1.4370523797601622,-0.20435587919400555,0.21924535524542985,0.07892080391040135,0.05897535890296545,0.005882703968086864,base,0.2,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3490935733170124,1.4696023482640812,1.4227630027427876,-0.20435587919400555,0.22936930301015956,0.07892080391040135,0.05897535890296545,0.007044256980893824,base,0.2,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5008335443272165,1.270157901920391,1.7333722142337586,-0.20435587919400588,0.2534267429358861,0.07892080391040135,0.05897535890296545,0.00923672724403392,base,0.2,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7501457854732343,0.7690851251248825,2.21024932358709,-0.12482202332245929,0.2707268793828289,0.07892080391040135,0.05897535890296545,0.018299176615538898,base,0.2,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.631404837293837,0.351472546993028,1.8063939025362379,-0.1248220233224594,0.2954815848999908,0.07892080391040135,0.05897535890296545,0.030308011269486297,base,0.2,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.3374664987172229,1.8612861915758203,1.4369669720827276,-0.20435587919400566,0.2195454474178051,0.09144368134037603,0.078589840264047,0.0,base,0.2,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.349650209710751,1.4726801012634327,1.4227866536089033,-0.20435587919400522,0.22971265809574778,0.09144368134037603,0.078589840264047,0.0,base,0.2,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5018846737435749,1.273369496108804,1.7334170906730852,-0.20435587919400533,0.2538961013863837,0.09144368134037603,0.078589840264047,0.0,base,0.2,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.7525749699917423,0.7715878512576559,2.2092738841577657,-0.12482202332245917,0.2715861870373846,0.09144368134037603,0.078589840264047,0.0,base,0.2,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.6351569133334161,0.3533844762795546,1.807410940550435,-0.12482202332245962,0.29681299571361097,0.09144368134037603,0.078589840264047,0.0,base,0.2,,uncapped,200,ytd
188,2023-01-06,2026-08-07,0.32772949395726125,1.7866893871519731,1.3754208968478205,-0.21996754747715608,0.22492524477419176,0.09469759085756745,0.05895863709954202,0.12742649160154884,base,0.3,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34708122763567584,1.4584970646309707,1.385435873791867,-0.21996754747715597,0.2355318476590959,0.09469759085756745,0.05895863709954202,0.13612992798743548,base,0.3,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5167604050004331,1.319066159210747,1.733924330947298,-0.2199675474771563,0.2605675189614445,0.09272843800645332,0.05895863709954202,0.1436892476543422,base,0.3,1.0,cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7811989693261381,0.8010834192870071,2.2779061734991872,-0.11310222762479505,0.27044290483967504,0.09035305932043208,0.05895863709954202,0.17071095451493745,base,0.3,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6756063727905988,0.37389012535719623,1.9036400102661053,-0.11310222762479538,0.29434077811813564,0.09035305932043208,0.05895863709954202,0.2061222257902671,base,0.3,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.3313048239149261,1.8139150480997253,1.3723432266071331,-0.22379856901817807,0.22787560762625358,0.10987443717181618,0.07399238758482263,0.03741558555819502,base,0.3,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.3512649098461611,1.4816226100035617,1.3828854197821352,-0.22379856901817807,0.23876092479578057,0.10987443717181618,0.07399238758482263,0.04173918549712144,base,0.3,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5249506576228855,1.3444217022575216,1.7305041695574088,-0.22379856901817818,0.2648538726714069,0.10987443717181618,0.07399238758482263,0.0454961830263102,base,0.3,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.8145912781241988,0.8355039982226145,2.2989077098031445,-0.11940318979561615,0.27688004448614495,0.10987443717181618,0.07399238758482263,0.0667582425023814,base,0.3,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.7039148378081139,0.3881278500481282,1.9148271405051207,-0.11940318979561615,0.3026894298691908,0.10987443717181618,0.07399238758482263,0.09835575687035336,base,0.3,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.3307342919579068,1.8095576768741197,1.3666752389013836,-0.22618638014891224,0.22862883417723165,0.11614301994723299,0.08901422620655532,0.007850426197838595,base,0.3,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3505999060060381,1.4779370804638425,1.3766487306944852,-0.22618638014891201,0.2396313382233393,0.11614301994723299,0.08901422620655532,0.009400510351551948,base,0.3,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5244545411233086,1.3428818553039812,1.7224270295893636,-0.22618638014891213,0.2660927944201802,0.11614301994723299,0.08901422620655532,0.012836432598858867,base,0.3,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.8245608466354011,0.8457829376099006,2.3033125427757817,-0.1225723149365211,0.2790073281301804,0.11614301994723299,0.08901422620655532,0.025430668356229834,base,0.3,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.7140670921862629,0.3932117169374123,1.9188685396354501,-0.1225723149365211,0.30562920226904955,0.11614301994723299,0.08901422620655532,0.042119544465005654,base,0.3,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.33148365193522755,1.8152818319420674,1.3666097730830826,-0.2261863801489119,0.22913986620528948,0.13380762014658368,0.11622187952194574,0.0,base,0.3,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.35151067491722476,1.4829855961835747,1.3767129791786268,-0.22618638014891224,0.24021458227492629,0.13380762014658368,0.11622187952194574,0.0,base,0.3,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5259423905364111,1.3475013747587568,1.7218612074084558,-0.2261863801489119,0.2668723921263039,0.13380762014658368,0.11622187952194574,0.0,base,0.3,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.8280904358489225,0.8494223145465898,2.2997840326911043,-0.12392293721831471,0.28046206868681556,0.13380762014658368,0.11622187952194574,0.0,base,0.3,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.7195624381929138,0.3959587477432742,1.9176134713960549,-0.1239229372183146,0.3078685337291633,0.13380762014658368,0.11622187952194574,0.0,base,0.3,,uncapped,200,ytd
188,2023-01-06,2026-08-07,0.3274000361123006,1.7841902367494145,1.4395784083728576,-0.17989488035183043,0.21285223674684547,0.03300802343583369,0.019484920978986933,0.046339522930633766,adverse,0.1,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.3450113102583996,1.447108963705682,1.4481393377675622,-0.17989488035183043,0.2221000970117724,0.03300802343583369,0.019484920978986933,0.049450933447512835,adverse,0.1,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.4730966303082229,1.1862392560709205,1.7195471456718128,-0.1798948803518302,0.243030585778417,0.03159876900715955,0.019484920978986933,0.052896141965108105,adverse,0.1,1.0,cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.6615044635427285,0.6778067065204683,2.056020105549535,-0.1481700964201781,0.26476684518719507,0.03027848260251474,0.019484920978986933,0.06449617836853055,adverse,0.1,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.539708378859096,0.3042076782726193,1.645871443115391,-0.14817009642017842,0.28758995938853366,0.03027848260251474,0.019484920978986933,0.07630320175330434,adverse,0.1,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.3287068679330325,1.7941129478594018,1.4403635582811827,-0.1812323010949285,0.21351930512689357,0.037734792554222484,0.024392356575659958,0.014887271272871804,adverse,0.1,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.34657865161110246,1.45572878224971,1.4493166149881358,-0.18123230109492827,0.2228377911087464,0.037734792554222484,0.024392356575659958,0.016663321501767976,adverse,0.1,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.4760431646191121,1.1950783222986168,1.721171462448281,-0.18123230109492827,0.2441208107950214,0.037734792554222484,0.024392356575659958,0.018284394506638893,adverse,0.1,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.6722720844890993,0.688889766993168,2.0696738478744776,-0.14646552224071818,0.2663694743142622,0.037734792554222484,0.024392356575659958,0.02726982813896254,adverse,0.1,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.5481574661088884,0.30860721880092035,1.654713261689988,-0.1464655222407183,0.2897421144768138,0.037734792554222484,0.024392356575659958,0.03817357293103862,adverse,0.1,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.32863185355209223,1.7935426762514726,1.439305168744155,-0.1821639023830145,0.21365729285039892,0.04023578358621151,0.029299588788684026,0.00332295767310592,adverse,0.1,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.34649831258865893,1.45528645329704,1.4481458968742855,-0.1821639023830144,0.22300161096579957,0.04023578358621151,0.029299588788684026,0.003979083073528108,adverse,0.1,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.4761330595451645,1.1953482736940728,1.7198320564620762,-0.18216390238301416,0.24438360720464053,0.04023578358621151,0.029299588788684026,0.005049023082105392,adverse,0.1,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.6762959663512211,0.6930318819913917,2.075570523520565,-0.14517911573943976,0.26684204387678173,0.04023578358621151,0.029299588788684026,0.009839041252296002,adverse,0.1,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.551723390923667,0.3104612660104902,1.659739518584525,-0.14517911573943987,0.2903690997469171,0.04023578358621151,0.029299588788684026,0.01629591207411525,adverse,0.1,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.3288267633046984,1.7950245869679722,1.439315951876832,-0.18219499721762877,0.21377583716062507,0.046898765051722045,0.03986530545233066,0.0,adverse,0.1,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.34673484965704726,1.4565889267971355,1.4481921371656619,-0.18219499721762922,0.22313747670633652,0.046898765051722045,0.03986530545233066,0.0,adverse,0.1,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.47665987708534785,1.196930625631472,1.7201212427272974,-0.18219499721762877,0.24457938673504043,0.046898765051722045,0.03986530545233066,0.0,adverse,0.1,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.6775439717875087,0.6943165962606519,2.0760309863256317,-0.14517911573943987,0.2671894184184646,0.046898765051722045,0.03986530545233066,0.0,adverse,0.1,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.5536372592137444,0.31145567627863935,1.6614516129353216,-0.14517911573943976,0.2909112685872537,0.046898765051722045,0.03986530545233066,0.0,adverse,0.1,,uncapped,200,ytd
188,2023-01-06,2026-08-07,0.3072009856679969,1.634040222911712,1.3396948244375633,-0.19998885299179614,0.21807368062142182,0.06454171982740703,0.03913534549949472,0.0904373422748539,adverse,0.2,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34640748321797243,1.4547864309775713,1.4262729373245682,-0.1999888529917957,0.22703488922650547,0.06454171982740703,0.03913534549949472,0.09463125496581644,adverse,0.2,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.49517989530633355,1.2529231978542543,1.737628724540027,-0.19998885299179603,0.2501540201181319,0.06254600865408821,0.03913534549949472,0.1005274323273138,adverse,0.2,1.0,cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.720667232972511,0.7387194842480305,2.182647530038363,-0.1307724472427957,0.2656864994508606,0.06040140507806708,0.03913534549949472,0.12101557564871424,adverse,0.2,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6062320899567575,0.3386013553975189,1.7873856691539813,-0.13077244724279524,0.2888055384983274,0.06040140507806708,0.03913534549949472,0.1444482065061028,adverse,0.2,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.3096526269492579,1.6519444826995793,1.3395388026452852,-0.20260149013744855,0.21977697170818217,0.07450735196409021,0.04905687459199757,0.027790598102497763,adverse,0.2,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.3494393635612554,1.471513989464662,1.426348204752797,-0.20260149013744855,0.22889889072733752,0.07450735196409021,0.04905687459199757,0.03054841358981489,adverse,0.2,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5009778227603903,1.2705985908963164,1.7378571616220153,-0.20260149013744888,0.2527281775380878,0.07450735196409021,0.04905687459199757,0.033428626402575365,adverse,0.2,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7428637689275648,0.7615830520088462,2.203345399958438,-0.12718053679062635,0.2695169432497825,0.07450735196409021,0.04905687459199757,0.049492809291397565,adverse,0.2,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6245657144023529,0.3479832078333578,1.8004291137669914,-0.12718053679062657,0.2938459390185144,0.07450735196409021,0.04905687459199757,0.07095869143192543,adverse,0.2,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.3093519458959808,1.6497438959881756,1.3364543750636921,-0.2043558791940051,0.22017644600870737,0.07892080391040135,0.058975358902965465,0.005882703968086879,adverse,0.2,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3490935733170124,1.4696023482640816,1.422763002742788,-0.2043558791940051,0.22936930301015945,0.07892080391040135,0.058975358902965465,0.007044256980893843,adverse,0.2,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5008335443272169,1.2701579019203924,1.7333722142337593,-0.2043558791940051,0.253426742935886,0.07892080391040135,0.058975358902965465,0.00923672724403393,adverse,0.2,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7501457854732343,0.7690851251248825,2.21024932358709,-0.12482202332245929,0.2707268793828291,0.07892080391040135,0.058975358902965465,0.01829917661553892,adverse,0.2,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6314048372938361,0.35147254699302755,1.8063939025362379,-0.1248220233224594,0.2954815848999908,0.07892080391040135,0.058975358902965465,0.030308011269486332,adverse,0.2,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.30980308757747443,1.6530461511990704,1.336509371763197,-0.20435587919400544,0.22047602365052857,0.09144368134037607,0.07858984026404704,0.0,adverse,0.2,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.349650209710751,1.4726801012634327,1.4227866536089036,-0.2043558791940051,0.22971265809574778,0.09144368134037607,0.07858984026404704,0.0,adverse,0.2,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.501884673743574,1.2733694961088018,1.7334170906730841,-0.20435587919400544,0.2538961013863837,0.09144368134037607,0.07858984026404704,0.0,adverse,0.2,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.752574969991741,0.7715878512576544,2.2092738841577635,-0.12482202332245962,0.2715861870373847,0.09144368134037607,0.07858984026404704,0.0,adverse,0.2,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.6351569133334152,0.35338447627955416,1.8074109405504315,-0.1248220233224594,0.2968129957136109,0.09144368134037607,0.07858984026404704,0.0,adverse,0.2,,uncapped,200,ytd
188,2023-01-06,2026-08-07,0.28627254397250157,1.4847393881399826,1.2225631437536861,-0.21996754747715586,0.22743020247045606,0.09469759085756745,0.058958637099542015,0.13287790514788753,adverse,0.3,1.0,cap_1.00x,200,full_recent
157,2023-08-11,2026-08-07,0.34708122763567584,1.4584970646309712,1.3854358737918686,-0.2199675474771553,0.23553184765909602,0.09469759085756745,0.058958637099542015,0.13612992798743545,adverse,0.3,1.0,cap_1.00x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5167604050004337,1.3190661592107493,1.7339243309472996,-0.21996754747715574,0.2605675189614446,0.0927284380064533,0.058958637099542015,0.14368924765434213,adverse,0.3,1.0,cap_1.00x,200,trailing_2y
53,2025-08-08,2026-08-07,0.7811989693261387,0.8010834192870078,2.277906173499188,-0.11310222762479505,0.2704429048396752,0.09035305932043206,0.058958637099542015,0.17071095451493737,adverse,0.3,1.0,cap_1.00x,200,trailing_1y
32,2026-01-02,2026-08-07,0.6756063727906036,0.3738901253571987,1.9036400102661108,-0.11310222762479483,0.2943407781181358,0.09035305932043206,0.058958637099542015,0.20612222579026698,adverse,0.3,1.0,cap_1.00x,200,ytd
188,2023-01-06,2026-08-07,0.28952312911066125,1.5075165022130363,1.2206616619164574,-0.22379856901817796,0.2304082263275793,0.10987443717181619,0.07399238758482263,0.038802016387670966,adverse,0.3,1.25,cap_1.25x,200,full_recent
157,2023-08-11,2026-08-07,0.35126490984616154,1.4816226100035643,1.3828854197821348,-0.22379856901817763,0.23876092479578057,0.10987443717181619,0.07399238758482263,0.04173918549712149,adverse,0.3,1.25,cap_1.25x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.524950657622886,1.3444217022575233,1.7305041695574097,-0.22379856901817774,0.26485387267140686,0.10987443717181619,0.07399238758482263,0.045496183026310255,adverse,0.3,1.25,cap_1.25x,200,trailing_2y
53,2025-08-08,2026-08-07,0.8145912781241988,0.8355039982226145,2.2989077098031427,-0.11940318979561626,0.2768800444861451,0.10987443717181619,0.07399238758482263,0.06675824250238145,adverse,0.3,1.25,cap_1.25x,200,trailing_1y
32,2026-01-02,2026-08-07,0.7039148378081135,0.388127850048128,1.914827140505118,-0.11940318979561626,0.30268942986919095,0.10987443717181619,0.07399238758482263,0.09835575687035346,adverse,0.3,1.25,cap_1.25x,200,ytd
188,2023-01-06,2026-08-07,0.2889582678272906,1.5035476749934444,1.2155755578739584,-0.22618638014891246,0.23114788501548747,0.11614301994723297,0.0890142262065553,0.00785042619783857,adverse,0.3,1.5,cap_1.50x,200,full_recent
157,2023-08-11,2026-08-07,0.3505999060060374,1.477937080463838,1.3766487306944835,-0.22618638014891213,0.2396313382233393,0.11614301994723297,0.0890142262065553,0.00940051035155192,adverse,0.3,1.5,cap_1.50x,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5244545411233061,1.3428818553039736,1.7224270295893618,-0.22618638014891246,0.26609279442018025,0.11614301994723297,0.0890142262065553,0.01283643259885883,adverse,0.3,1.5,cap_1.50x,200,trailing_2y
53,2025-08-08,2026-08-07,0.8245608466354004,0.8457829376099,2.30331254277578,-0.12257231493652121,0.2790073281301804,0.11614301994723297,0.0890142262065553,0.02543066835622976,adverse,0.3,1.5,cap_1.50x,200,trailing_1y
32,2026-01-02,2026-08-07,0.7140670921862602,0.39321171693741097,1.9188685396354437,-0.12257231493652132,0.3056292022690496,0.11614301994723297,0.0890142262065553,0.042119544465005536,adverse,0.3,1.5,cap_1.50x,200,ytd
188,2023-01-06,2026-08-07,0.2896841029877617,1.508648369394431,1.2158638660100305,-0.22618638014891201,0.23165515576474033,0.13380762014658357,0.11622187952194567,0.0,adverse,0.3,,uncapped,200,full_recent
157,2023-08-11,2026-08-07,0.35151067491722476,1.4829855961835743,1.3767129791786274,-0.22618638014891201,0.24021458227492629,0.13380762014658357,0.11622187952194567,0.0,adverse,0.3,,uncapped,200,since_incumbent_holdout_start
105,2024-08-09,2026-08-07,0.5259423905364111,1.3475013747587563,1.7218612074084574,-0.2261863801489119,0.2668723921263038,0.13380762014658357,0.11622187952194567,0.0,adverse,0.3,,uncapped,200,trailing_2y
53,2025-08-08,2026-08-07,0.8280904358489232,0.8494223145465905,2.2997840326911048,-0.12392293721831482,0.2804620686868154,0.13380762014658357,0.11622187952194567,0.0,adverse,0.3,,uncapped,200,trailing_1y
32,2026-01-02,2026-08-07,0.7195624381929124,0.39595874774327355,1.9176134713960522,-0.12392293721831471,0.3078685337291631,0.13380762014658357,0.11622187952194567,0.0,adverse,0.3,,uncapped,200,ytd
