Date,sector_pct_trend_positive_43w,sector_pct_trend_positive_26w,sector_pct_positive_13w_return,sector_pct_positive_26w_return,sector_top_26w_momentum,sector_median_26w_momentum,sector_top_minus_median_26w,sector_top_minus_spy_26w,sector_top_minus_qqq_26w,sector_count_beating_spy_26w,sector_count_beating_bil_13w,sector_leadership_dispersion,sector_enough_positive,sector_leadership_differentiated,vix_contained,sector_rotation_quality_score
2010-06-25,0.3,0.1,0.1,0.4,0.08878715888964073,-0.039546783336296576,0.1283339422259373,0.12124167440395761,0.09936833954978241,5,1,0.1283339422259373,0,1,1,0.5154174277824216
2010-07-02,0.1,0.0,0.0,0.1,0.03294059889622747,-0.06572476472857636,0.09866536362480383,0.10769681559570721,0.10005152462187417,6,0,0.09866536362480383,0,1,1,0.3333317045310048
2010-07-09,0.5,0.2,0.0,0.3,0.0900481729203122,-0.02756731163192455,0.11761548455223675,0.13936003451139423,0.126776641590573,6,0,0.11761548455223675,0,1,1,0.5470193556902959
2010-07-16,0.3,0.1,0.1,0.3,0.07359272507781678,-0.038196606291598156,0.11178933136941493,0.12666592473247296,0.10175219944860969,7,1,0.11178933136941493,0,1,1,0.46973666421176863
2010-07-23,0.7,0.6,0.1,0.8,0.19226272450278392,0.036738049314007926,0.155524675188776,0.17228116270111382,0.14408774194198193,7,1,0.155524675188776,1,1,1,0.78940584398597
2010-07-30,0.7,0.5,0.1,0.8,0.22587133323762476,0.0506942303475566,0.17517710289006816,0.1899191780395908,0.15000845533422802,8,1,0.17517710289006816,1,1,1,0.8139713786125852
2010-08-06,0.7,0.8,0.8,0.9,0.24730317878904384,0.06894370920565951,0.17835946958338433,0.18420802354678312,0.15398393647263608,7,8,0.17835946958338433,1,1,1,0.8429493369792304
2010-08-13,0.5,0.2,0.1,0.8,0.2054199143376796,0.02126897354918522,0.18415094078849437,0.1940032265144922,0.17843662239333713,7,1,0.18415094078849437,0,1,1,0.755188675985618
2010-08-20,0.5,0.2,0.5,0.4,0.1367464265303544,-0.009027438842942992,0.1457738653732974,0.160621590262631,0.12979216135064986,7,5,0.1457738653732974,0,1,1,0.6072173317166217
2010-08-27,0.3,0.2,0.4,0.5,0.14646381235248396,0.0007418095124572255,0.14572200284002673,0.1729178318023602,0.15701840493220998,7,4,0.14572200284002673,0,1,1,0.5621525035500334
2010-09-03,0.6,0.6,1.0,0.5,0.1692978491644319,-0.0031545181625445284,0.17245236732697644,0.1900733196474168,0.17366616651334654,7,10,0.17245236732697644,1,1,1,0.7005654591587206
2010-09-10,0.6,0.7,1.0,0.5,0.10692805959133156,1.0253567955698095e-05,0.10691780602337586,0.1328101284753569,0.11811769287095542,6,10,0.10691780602337586,1,1,1,0.6186472575292198
2010-09-17,0.7,0.8,0.8,0.6,0.10577201947458126,0.006378297610321826,0.09939372186425943,0.12594727771928782,0.08896141089338672,7,8,0.09939372186425943,1,1,1,0.6692421523303242
2010-09-24,0.9,0.9,1.0,0.7,0.0906548057591623,0.017103920586242882,0.07355088517291941,0.09576819837404116,0.04964071887145405,7,10,0.07355088517291941,1,1,1,0.7319386064661493
2010-10-01,0.9,0.9,1.0,0.6,0.08663408903055103,0.0058594263147486725,0.08077466271580236,0.10385161806643584,0.06265852386559723,7,10,0.08077466271580236,1,1,1,0.715968328394753
2010-10-08,0.9,1.0,1.0,0.6,0.07526847628270894,0.011597323336737131,0.06367115294597181,0.09056477534434437,0.05427624982497847,7,10,0.06367115294597181,1,1,1,0.6945889411824647
2010-10-15,0.9,0.9,1.0,0.8,0.12255828273656078,0.019424479435520392,0.10313380330104038,0.12647022594230217,0.07652465501350902,8,10,0.10313380330104038,1,1,1,0.7939172541263005
2010-10-22,0.9,1.0,1.0,0.6,0.07258102714709858,0.0050845462958589716,0.0674964808512396,0.09113692614361124,0.044057603557620784,8,10,0.0674964808512396,1,1,1,0.6993706010640495
2010-10-29,0.9,1.0,0.9,0.7,0.06384346537291319,0.034120504929510465,0.029722960443402724,0.05642764126719424,-0.002450951594896722,7,9,0.029722960443402724,1,0,1,0.6771537005542534
2010-11-05,1.0,1.0,1.0,1.0,0.19572612551174373,0.13313995497803488,0.06258617053370885,0.08154318001417127,0.006480892238394986,7,10,0.06258617053370885,1,1,1,0.8282327131671361
2010-11-12,1.0,1.0,1.0,0.9,0.15203629325420143,0.07793790529727118,0.07409838795693025,0.0859335681222908,0.026180225224349707,7,10,0.07409838795693025,1,1,1,0.8176229849461628
2010-11-19,1.0,1.0,1.0,1.0,0.20922619710123902,0.12261296813540634,0.08661322896583268,0.0955854930327158,0.03179171189012231,6,10,0.08661322896583268,1,1,1,0.8582665362072909
2010-11-26,0.9,0.9,1.0,0.9,0.18913714293593253,0.11141019289762544,0.0777269500383071,0.09190541019536869,0.024706682899777954,6,10,0.0777269500383071,1,1,1,0.7871586875478839
2010-12-03,1.0,1.0,0.9,1.0,0.30299260467471334,0.1807000845391291,0.12229252013558423,0.14089092436401063,0.10084496085623629,6,9,0.12229252013558423,1,1,1,0.9028656501694803
2010-12-10,1.0,1.0,0.9,1.0,0.244737006230614,0.1418355450061176,0.1029014612244964,0.09829424467092474,0.03970940365558939,5,9,0.1029014612244964,1,1,1,0.8786268265306205
2010-12-17,1.0,1.0,1.0,1.0,0.24833682993945327,0.12504106007732263,0.12329576986213064,0.1239954014367719,0.08102401798889503,5,10,0.12329576986213064,1,1,1,0.9041197123276633
2010-12-24,1.0,1.0,1.0,1.0,0.3034106763831359,0.1681165463482599,0.135294130034876,0.12665622890082506,0.08898646162958657,5,10,0.135294130034876,1,1,1,0.919117662543595
2010-12-31,1.0,1.0,1.0,1.0,0.4085696671779042,0.24671467689733395,0.16185499028057027,0.16504676307977584,0.12070168559670336,5,10,0.16185499028057027,1,1,1,0.9523187378507129
2011-01-07,1.0,1.0,1.0,1.0,0.30937041011035227,0.19369645897692345,0.11567395113342882,0.11918094223228581,0.05182048682643736,5,10,0.11567395113342882,1,1,1,0.894592438916786
2011-01-14,1.0,1.0,1.0,1.0,0.3781278778444299,0.21994106187650553,0.1581868159679244,0.1529649863167981,0.08704206056265251,5,10,0.1581868159679244,1,1,1,0.9477335199599055
2011-01-21,1.0,1.0,1.0,1.0,0.3152762064289558,0.15571705725245144,0.15955914917650438,0.14023814478630392,0.10118515396299044,4,10,0.15955914917650438,1,1,1,0.9494489364706304
2011-01-28,1.0,1.0,1.0,1.0,0.3327392652138148,0.1582266171444352,0.1745126480693796,0.162166708243622,0.11092705903009015,5,10,0.1745126480693796,1,1,1,0.9681408100867245
2011-02-04,1.0,1.0,1.0,1.0,0.3443945746906527,0.16713120782357638,0.17726336686707633,0.16505923361591446,0.11196537027140918,5,10,0.17726336686707633,1,1,1,0.9715792085838454
2011-02-11,1.0,1.0,1.0,1.0,0.40172365303032476,0.24744837491222615,0.1542752781180986,0.1596734947571341,0.0892688100996677,5,10,0.1542752781180986,1,1,1,0.9428440976476232
2011-02-18,1.0,1.0,1.0,1.0,0.4891415522002105,0.2616523639802386,0.22748918821997188,0.22473583542349096,0.17604603709235978,5,10,0.22748918821997188,1,1,1,1.0
2011-02-25,1.0,1.0,1.0,1.0,0.509532115550704,0.24740266101178077,0.2621294545389232,0.25800548582233684,0.1957232421746824,5,10,0.2621294545389232,1,1,1,1.0
2011-03-04,1.0,1.0,1.0,1.0,0.4584918809888572,0.1860658477947762,0.272426033194081,0.2511730583337668,0.193094008554187,5,10,0.272426033194081,1,1,1,1.0
2011-03-11,1.0,1.0,1.0,1.0,0.39014964111425376,0.16660425459870865,0.22354538651554512,0.20399721357656664,0.17267004013862564,5,10,0.22354538651554512,1,1,1,1.0
2011-03-18,1.0,0.8,0.8,1.0,0.4099140757880353,0.11674988443603818,0.2931641913519971,0.26323564957180623,0.27144902785879843,4,8,0.2931641913519971,1,1,1,1.0
2011-03-25,1.0,1.0,1.0,1.0,0.43488578505828657,0.12630193390823352,0.30858385115005305,0.28034894581188685,0.2864147364084486,4,10,0.30858385115005305,1,1,1,1.0
2011-04-01,1.0,1.0,1.0,1.0,0.4190512965989506,0.1432291923396476,0.275822104259303,0.24610196569635434,0.24265533367429226,4,10,0.275822104259303,1,1,1,1.0
2011-04-08,1.0,1.0,1.0,1.0,0.3766998729677087,0.1234501350061652,0.2532497379615435,0.22568791175577418,0.2280882335710983,3,10,0.2532497379615435,1,1,1,1.0
2011-04-15,1.0,1.0,0.8,1.0,0.3138724418784027,0.1179179479515663,0.1959544939268364,0.18123836118297532,0.20992174422865695,4,8,0.1959544939268364,1,1,1,0.9949431174085455
2011-04-22,1.0,1.0,0.9,1.0,0.3422996692815865,0.10852434496641206,0.23377532431517445,0.20104269529960828,0.20871879528719584,4,9,0.23377532431517445,1,1,1,1.0
2011-04-29,1.0,1.0,1.0,1.0,0.3691785902724338,0.14791586119097855,0.22126272908145528,0.2066895455004425,0.23309852218047267,3,10,0.22126272908145528,1,1,1,1.0
2011-05-06,1.0,1.0,0.7,1.0,0.2098487300355929,0.09575726957024777,0.11409146046534513,0.10577574470744922,0.11671263241703533,4,7,0.11409146046534513,1,1,1,0.8926143255816814
2011-05-13,1.0,0.9,0.5,1.0,0.1815657118445151,0.1338386471241163,0.04772706472039878,0.055689718511230835,0.06542831510171498,6,5,0.04772706472039878,1,1,1,0.8096588309004985
2011-05-20,1.0,0.8,0.5,1.0,0.18280124238388273,0.12978607562728783,0.0530151667565949,0.061376639453364135,0.0780517611319489,6,5,0.0530151667565949,1,1,1,0.8162689584457437
2011-05-27,1.0,0.9,0.7,1.0,0.23080682614589154,0.14094594434891494,0.0898608817969766,0.09616760454745488,0.13880273795358544,6,7,0.0898608817969766,1,1,1,0.8623261022462207
2011-06-03,0.9,0.6,0.4,1.0,0.15237483706092214,0.07748496603898503,0.07488987102193712,0.08088440988369627,0.1027851048893913,5,4,0.07488987102193712,1,1,1,0.8086123387774213
2011-06-10,0.8,0.4,0.4,0.8,0.12336169291712085,0.05469463590452561,0.06866705701259523,0.08843018496151278,0.11720341341108043,5,4,0.06866705701259523,1,1,1,0.715833821265744
2011-06-17,0.7,0.4,0.5,0.7,0.12748869432719112,0.055054261006143634,0.07243443332104749,0.09583517358501958,0.13727040864193274,6,5,0.07243443332104749,1,1,1,0.6605430416513093
2011-06-24,0.8,0.4,0.4,0.7,0.10612128068413895,0.04363909816891254,0.062482182515226414,0.08707397556896468,0.10906534434954551,7,4,0.062482182515226414,1,1,1,0.6831027281440331
2011-07-01,1.0,0.9,0.7,0.9,0.1524081290789172,0.10010276736569412,0.052305361713223086,0.07750840286954808,0.08517065686564806,7,7,0.052305361713223086,1,1,1,0.7903817021415288
2011-07-08,0.9,0.9,0.8,0.9,0.15877323551424904,0.09774426200329245,0.0610289735109566,0.0918152370233456,0.09835003625680838,7,8,0.0610289735109566,1,1,1,0.7662862168886958
2011-07-15,0.9,0.8,0.7,0.8,0.11987731890226194,0.0710236584481424,0.04885366045411954,0.09189740960447668,0.10125353110434965,7,7,0.04885366045411954,1,1,1,0.7260670755676495
2011-07-22,0.9,0.8,0.7,0.9,0.15727274038410277,0.08493879359138401,0.07233394679271876,0.09912253558246076,0.08295649991147003,7,7,0.07233394679271876,1,1,1,0.7804174334908985
2011-07-29,0.8,0.6,0.1,0.8,0.09904977631607004,0.07262402777188981,0.026425748544180228,0.07700314726890589,0.05451179342568779,6,1,0.026425748544180228,1,0,1,0.6630321856802253
2011-08-05,0.2,0.0,0.0,0.2,0.03382831406812148,-0.06103681547300216,0.09486512954112364,0.10969869651583164,0.09226621550212999,6,0,0.09486512954112364,0,1,1,0.3885814119264045
2011-08-12,0.0,0.0,0.0,0.2,0.011374912249180191,-0.08624666871891395,0.09762158096809415,0.11571529605447872,0.0913562719729798,7,0,0.09762158096809415,0,1,0,0.1720269762101177
2011-08-19,0.1,0.0,0.0,0.2,0.035500656767715855,-0.15142606186221735,0.1869267186299332,0.19040880575304542,0.18052140674764094,5,0,0.1869267186299332,0,1,0,0.3186583982874165
2011-08-26,0.2,0.1,0.0,0.3,0.059984436795059715,-0.08180869459399837,0.14179313138905808,0.1601891592408471,0.13501904670168097,6,0,0.14179313138905808,0,1,0,0.3222414142363226
2011-09-02,0.2,0.1,0.1,0.2,0.06094884899389319,-0.08668154881015722,0.1476303978040504,0.1630189729129512,0.1384916398916598,6,1,0.1476303978040504,0,1,0,0.30453799725506303
2011-09-09,0.2,0.1,0.1,0.2,0.028938458713508863,-0.08428393625741587,0.11322239497092473,0.13471082539141355,0.08409048417148002,6,1,0.11322239497092473,0,1,0,0.26152799371365587
2011-09-16,0.4,0.2,0.2,0.6,0.12295424056165838,0.011561606579094441,0.11139263398256394,0.16213523163886334,0.0793899556054809,6,2,0.11139263398256394,0,1,0,0.4292407924782049
2011-09-23,0.1,0.1,0.1,0.2,0.08617800542894116,-0.07610907989353649,0.16228708532247765,0.21265762400511456,0.12959664388907133,6,1,0.16228708532247765,0,1,0,0.2878588566530971
2011-09-30,0.1,0.1,0.1,0.2,0.06816372814657368,-0.111102856230053,0.17926658437662668,0.20973913652710807,0.1509119862400914,6,1,0.17926658437662668,0,1,0,0.30908323047078334
2011-10-07,0.2,0.1,0.0,0.2,0.06582025893025611,-0.08998374838661666,0.15580400731687277,0.1860576970685227,0.11249710170736438,6,0,0.15580400731687277,0,1,0,0.31475500914609095
2011-10-14,0.4,0.4,0.2,0.3,0.08027470882351406,-0.0523740888489902,0.13264879767250426,0.1425665264193995,0.049054613855093354,5,2,0.13264879767250426,0,1,0,0.38081099709063027
2011-10-21,0.5,0.4,0.1,0.2,0.10407190540860278,-0.04360700276512902,0.1476789081737318,0.16798897386672096,0.11787000533749548,6,1,0.1476789081737318,0,1,1,0.5595986352171647
2011-10-28,0.7,1.0,0.5,0.2,0.07744116528134537,-0.025401885194132223,0.1028430504754776,0.12525917174107826,0.07571931143489663,6,5,0.1028430504754776,1,1,0,0.423553813094347
2011-11-04,0.6,0.7,0.9,0.1,0.07231366155287788,-0.03436873978395255,0.10668240133683043,0.12779449365035578,0.07971855524697513,7,9,0.10668240133683043,1,1,1,0.518353001671038
2011-11-11,0.7,0.8,1.0,0.1,0.06414416323802663,-0.028479400598921623,0.09262356383694825,0.10960458729057532,0.06966951868538807,6,10,0.09262356383694825,1,1,0,0.38577945479618525
2011-11-18,0.2,0.3,1.0,0.1,0.035755744993368754,-0.07493936516251337,0.11069511015588213,0.11352755261250025,0.07284730081602075,5,10,0.11069511015588213,0,1,0,0.23336888769485264
2011-11-25,0.2,0.1,0.5,0.1,0.014739876520321271,-0.11917608463828055,0.13391596115860183,0.13449355589182632,0.09019051387582289,5,5,0.13391596115860183,0,1,0,0.2623949514482523
2011-12-02,0.5,0.7,1.0,0.4,0.0684732851102492,-0.04711989596596178,0.11559318107621097,0.10138074867741953,0.059560665453221695,4,10,0.11559318107621097,0,1,0,0.41949147634526374
2011-12-09,0.5,0.8,1.0,0.4,0.08334088622689562,-0.015475912904791278,0.0988167991316869,0.08545489357984237,0.03550332579039428,4,10,0.0988167991316869,0,1,1,0.5485209989146086
2011-12-16,0.3,0.7,0.6,0.4,0.06951871556058165,-0.028550664329323128,0.09806937988990477,0.10144192616750491,0.044721028822954034,6,6,0.09806937988990477,0,1,1,0.47758672486238096
2011-12-23,0.7,0.9,1.0,0.6,0.1149560684389761,0.014227767602322472,0.10072830083665363,0.1067579548348705,0.07873399502432665,6,10,0.10072830083665363,1,1,1,0.670910376045817
2011-12-30,0.6,0.9,1.0,0.2,0.0848411030729439,-0.03566409502013246,0.12050519809307636,0.13689237351440164,0.11527425597803298,6,10,0.12050519809307636,1,1,1,0.5606314976163455
2012-01-06,0.7,1.0,1.0,0.2,0.05965018988513204,-0.0410416008951327,0.10069179078026474,0.0984526322578484,0.07474662467045068,5,10,0.10069179078026474,1,1,1,0.5708647384753309
2012-01-13,0.8,1.0,1.0,0.5,0.06837478489217874,-0.00262397531972991,0.07099876021190865,0.0787182185182016,0.05694889500332678,5,10,0.07099876021190865,1,1,1,0.6437484502648858
2012-01-20,1.0,1.0,1.0,0.5,0.04538582458650198,0.002445442190398106,0.04294038239610387,0.0536055748982146,0.03682876010360836,6,10,0.04294038239610387,1,1,1,0.6786754779951298
2012-01-27,1.0,1.0,0.9,0.7,0.06956697392042321,0.05292173396416733,0.016645239956255886,0.038542860713000504,0.022263643184075033,7,9,0.016645239956255886,1,0,1,0.6958065499453198
2012-02-03,1.0,1.0,1.0,1.0,0.207611487054284,0.1329982468572214,0.07461324019706261,0.07425252019537965,0.04835123731026969,5,10,0.07461324019706261,1,1,1,0.8432665502463282
2012-02-10,1.0,1.0,0.9,1.0,0.19191271255269204,0.14804938549677582,0.043863327055916224,0.04128901495461834,0.019140983017954083,5,9,0.043863327055916224,1,1,1,0.8048291588198953
2012-02-17,1.0,1.0,1.0,1.0,0.29556773507170564,0.19492257524897227,0.10064515982273337,0.07055668053632025,0.02051597507574332,4,10,0.10064515982273337,1,1,1,0.8758064497784167
2012-02-24,1.0,1.0,1.0,1.0,0.2267164965555244,0.15367999291967827,0.07303650363584613,0.05259303244918856,0.0160282837587995,3,10,0.07303650363584613,1,1,1,0.8412956295448076
2012-03-02,1.0,1.0,1.0,1.0,0.24125151368583797,0.13459092065599365,0.10666059302984432,0.06267084012426016,0.0167956566354992,4,10,0.10666059302984432,1,1,1,0.8833257412873053
2012-03-09,1.0,1.0,1.0,1.0,0.25315883908214065,0.15300201955383752,0.10015681952830313,0.0526865184716625,0.02356328606043867,4,10,0.10015681952830313,1,1,1,0.8751960244103789
2012-03-16,1.0,1.0,1.0,1.0,0.2293724851998531,0.1277721403722012,0.1016003448276519,0.06241636338778345,0.04739840384408733,4,10,0.1016003448276519,1,1,1,0.8770004310345648
2012-03-23,1.0,1.0,0.9,1.0,0.35970019753626103,0.23781268472640926,0.12188751280985177,0.11651230467699736,0.11666687235774997,4,9,0.12188751280985177,1,1,1,0.9023593910123148
2012-03-30,1.0,1.0,0.9,1.0,0.3507178682568586,0.2740265899546156,0.07669127830224298,0.09288340936511252,0.05668840405077602,6,9,0.07669127830224298,1,1,1,0.8458640978778037
2012-04-06,1.0,0.9,1.0,1.0,0.32624444285985965,0.21041620862543253,0.11582823423442712,0.10514775624385919,0.06686657074949043,5,10,0.11582823423442712,1,1,1,0.8947852927930339
2012-04-13,0.9,0.8,0.8,1.0,0.21234309699896858,0.1329439443373719,0.0793991526615967,0.08144175439449564,0.06837459816109503,5,8,0.0793991526615967,1,1,1,0.8142489408269958
2012-04-20,0.9,0.9,0.9,1.0,0.18254948931770554,0.13830030490252587,0.044249184415179665,0.057815015967691785,0.02996167050734644,6,9,0.044249184415179665,1,1,1,0.7703114805189746
2012-04-27,1.0,1.0,0.8,0.9,0.16775973823057466,0.10600067594791196,0.0617590622826627,0.06434200801831724,0.02062896671131509,5,8,0.0617590622826627,1,1,1,0.8021988278533284
2012-05-04,0.9,0.9,0.7,0.9,0.16417763798557972,0.11996967664629199,0.04420796133928773,0.06063062234184713,0.03860928481896697,6,7,0.04420796133928773,1,1,1,0.7452599516741097
2012-05-11,0.9,0.8,0.7,0.9,0.16768402532910387,0.09722481542233696,0.0704592099067669,0.08551027581383908,0.0521267130524683,6,7,0.0704592099067669,1,1,1,0.7780740123834587
2012-05-18,0.8,0.4,0.3,0.8,0.12427662481595414,0.09632624644269028,0.027950378373263862,0.049222818764043774,0.020552408498411445,6,3,0.027950378373263862,1,0,1,0.6649379729665799
2012-05-25,0.8,0.5,0.5,1.0,0.22013074337041116,0.14712070869706861,0.07301003467334255,0.07245634900120201,0.03984887328878539,5,5,0.07301003467334255,1,1,1,0.7712625433416782
2012-06-01,0.6,0.2,0.3,0.8,0.12164517837668654,0.057370763763778254,0.06427441461290828,0.08417923783820092,0.04880638135660109,7,3,0.06427441461290828,1,1,1,0.6403430182661354
2012-06-08,0.9,0.6,0.4,0.9,0.1510876379154389,0.08503414783406804,0.06605349008137085,0.08380336692410317,0.04239381184299873,7,4,0.06605349008137085,1,1,1,0.7725668626017136
2012-06-15,0.9,0.6,0.4,1.0,0.15323682834197938,0.11218032442570125,0.04105650391627813,0.03944492685016421,-0.0005591399745257242,5,4,0.04105650391627813,1,1,1,0.7663206298953477
2012-06-22,0.8,0.6,0.4,0.9,0.12215982380467105,0.07020016665884166,0.0519596571458294,0.05609904941117061,-0.01298642370874692,5,4,0.0519596571458294,1,1,1,0.7199495714322868
2012-06-29,0.9,0.7,0.4,0.9,0.14654269293316857,0.09521003377660942,0.05133265915655916,0.05168391903588487,-0.007256615596434424,5,4,0.05133265915655916,1,1,1,0.754165823945699
2012-07-06,0.9,0.6,0.4,0.9,0.16482611554605064,0.0854404057848217,0.07938570976122894,0.09373653487135147,0.051239096970774556,7,4,0.07938570976122894,1,1,1,0.7892321372015362
2012-07-13,0.9,0.6,0.4,0.7,0.16151326765311436,0.08743141074466365,0.0740818569084507,0.09777977450855824,0.06777856610916877,7,4,0.0740818569084507,1,1,1,0.7326023211355633
2012-07-20,1.0,0.6,0.5,0.7,0.12106946591440848,0.07403853468737853,0.04703093122702995,0.07689881864453585,0.04198395767384011,6,5,0.04703093122702995,1,1,1,0.7337886640337874
2012-07-27,1.0,0.9,0.4,0.7,0.11871616687120268,0.08297392148421345,0.035742245386989224,0.05659060218335199,0.04041365321071888,6,4,0.035742245386989224,1,1,1,0.7196778067337365
2012-08-03,1.0,0.9,0.7,0.7,0.1141237951955909,0.06458107235042942,0.04954272284516148,0.06844285717926213,0.05268274970796005,6,7,0.04954272284516148,1,1,1,0.7369284035564517
2012-08-10,1.0,1.0,1.0,0.8,0.10595789965469882,0.06903064099393774,0.036927258660761075,0.04768045573067159,0.03140352084485065,6,10,0.036927258660761075,1,1,1,0.7461590733259514
2012-08-17,1.0,1.0,1.0,0.8,0.09917012224157751,0.06871112719945083,0.03045899504212668,0.04687907797023305,0.01776919859167969,6,10,0.03045899504212668,1,0,1,0.7380737438026584
2012-08-24,1.0,1.0,1.0,0.7,0.0914598992072495,0.06446857630021618,0.02699132290703332,0.04810477872700214,0.019490766883080157,6,10,0.02699132290703332,1,0,1,0.7087391536337916
2012-08-31,1.0,1.0,1.0,0.7,0.10691621226145376,0.0547587907369933,0.05215742152446046,0.06902197520661613,0.05199653724574871,6,10,0.05215742152446046,1,1,1,0.7401967769055755
2012-09-07,1.0,1.0,1.0,0.9,0.12165581530734393,0.06610476168991386,0.05555105361743007,0.062459688988364626,0.04955971752158339,7,10,0.05555105361743007,1,1,1,0.7944388170217875
2012-09-14,1.0,1.0,0.9,0.9,0.10610814720033823,0.06069011122506296,0.04541803597527527,0.05120430803749354,0.04866225696844828,6,9,0.04541803597527527,1,1,1,0.7817725449690941
2012-09-21,1.0,1.0,1.0,1.0,0.10888695151187866,0.06063092497818323,0.04825602653369543,0.053329603588578856,0.05552968754598231,6,10,0.04825602653369543,1,1,1,0.8103200331671193
2012-09-28,1.0,1.0,0.9,0.8,0.07781747999727573,0.0351487667182625,0.042668713279013226,0.04459200790178275,0.05748298312485556,5,9,0.042668713279013226,1,1,1,0.7533358915987666
2012-10-05,1.0,1.0,0.9,1.0,0.1089737798359276,0.05309634093807958,0.05587743889784802,0.05252269015184163,0.08511486019147774,4,9,0.05587743889784802,1,1,1,0.81984679862231
2012-10-12,1.0,1.0,0.8,1.0,0.11341430908203165,0.05569588720351015,0.0577184218785215,0.06049685803581317,0.10081644613339713,6,8,0.0577184218785215,1,1,1,0.8221480273481518
2012-10-19,1.0,0.9,0.9,1.0,0.10007183858930624,0.05308526055828344,0.046986578031022797,0.04967441645344883,0.0949151656322067,6,9,0.046986578031022797,1,1,1,0.8087332225387786
2012-10-26,1.0,0.8,0.6,0.6,0.08549926002867347,0.017000810770649633,0.06849844925802384,0.0680417446299788,0.10859559081808057,5,7,0.06849844925802384,1,1,1,0.7356230615725298
2012-11-02,0.9,0.8,0.6,1.0,0.09761622137995873,0.042015760352713816,0.05560046102724492,0.053433332757010676,0.08515765480074933,5,6,0.05560046102724492,1,1,1,0.7845005762840561
2012-11-09,0.6,0.6,0.3,0.7,0.06935521060082461,0.029610902321625332,0.03974430827919928,0.03980606055005076,0.07594465648207716,5,3,0.03974430827919928,1,1,1,0.5846803853489991
2012-11-16,0.4,0.3,0.2,0.9,0.1196271770851427,0.0639365515345025,0.055690625550640194,0.057438897396786315,0.08984166453328224,5,2,0.055690625550640194,0,1,1,0.5846132819383002
2012-11-23,0.8,0.7,0.6,0.9,0.13996373781210458,0.07479844965317217,0.06516528815893241,0.0586553137642527,0.08897774272941694,5,6,0.06516528815893241,1,1,1,0.7364566101986655
2012-11-30,0.8,0.7,0.6,1.0,0.17876760231986832,0.11721920948047115,0.06154839283939717,0.057908871918726845,0.08392746782881289,4,6,0.06154839283939717,1,1,1,0.7569354910492465
2012-12-07,0.8,0.8,0.5,0.9,0.1438474678062207,0.08278108704663178,0.06106638075958892,0.06261534361697918,0.1057555400856216,5,5,0.06106638075958892,1,1,1,0.7313329759494862
2012-12-14,0.8,0.7,0.3,0.9,0.1203965757547365,0.07485797166734087,0.04553860408739563,0.05540047124508085,0.09047925507751109,6,3,0.04553860408739563,1,1,1,0.7119232551092446
2012-12-21,0.9,0.8,0.5,0.9,0.15560299961251212,0.0914415211069598,0.06416147850555232,0.07235414967960208,0.11771654705227785,6,5,0.06416147850555232,1,1,1,0.7702018481319405
2012-12-28,0.8,0.6,0.5,0.8,0.11673879311307189,0.05342640537478238,0.06331238773828951,0.07503429213041324,0.11427413009601661,6,5,0.06331238773828951,1,1,1,0.7091404846728618
2013-01-04,1.0,1.0,0.6,0.9,0.19061041249644317,0.1069398069195715,0.08367060557687167,0.09683991092663402,0.14269732440400817,6,6,0.08367060557687167,1,1,1,0.8295882569710896
2013-01-11,1.0,0.9,0.8,0.9,0.1753061098315707,0.1099366665294006,0.0653694433021701,0.07840915428621442,0.10513431442835208,6,8,0.0653694433021701,1,1,1,0.8067118041277126
2013-01-18,1.0,0.9,0.9,0.9,0.20508912107398425,0.11106932193202168,0.09401979914196257,0.10463140643102586,0.15222614021069036,6,9,0.09401979914196257,1,1,1,0.8425247489274532
2013-01-25,1.0,0.9,1.0,0.9,0.195970833230384,0.11024814761080393,0.08572268561958007,0.09903236361010248,0.15442138599073463,6,10,0.08572268561958007,1,1,1,0.8321533570244751
2013-02-01,1.0,1.0,1.0,0.9,0.2006737237034404,0.12682698731779762,0.07384673638564276,0.1018167720882115,0.16056918421796573,6,10,0.07384673638564276,1,1,1,0.8173084204820534
2013-02-08,1.0,1.0,1.0,0.9,0.19035392735489864,0.10186106595417987,0.08849286140071877,0.09909593740626432,0.16487301021463452,6,10,0.08849286140071877,1,1,1,0.8356160767508984
2013-02-15,1.0,1.0,1.0,0.9,0.1860905996805513,0.09627586425779278,0.08981473542275853,0.10290975181947393,0.18606669967064549,6,10,0.08981473542275853,1,1,1,0.8372684192784482
2013-02-22,1.0,1.0,1.0,0.9,0.18475519803490315,0.09403028361368715,0.090724914421216,0.09802094279741302,0.19329930462242517,6,10,0.090724914421216,1,1,1,0.83840614302652
2013-03-01,1.0,1.0,1.0,0.9,0.17574543980154722,0.09778580414930849,0.07795963565223873,0.08473819710026298,0.17884819687200293,7,10,0.07795963565223873,1,1,1,0.8224495445652984
2013-03-08,1.0,1.0,1.0,0.9,0.17541918505501486,0.0931923432839401,0.08222684177107475,0.08501454849925194,0.17656791120738935,5,10,0.08222684177107475,1,1,1,0.8277835522138434
2013-03-15,1.0,1.0,1.0,0.9,0.14899347099742366,0.08831098865500064,0.060682482342423016,0.0726919215038544,0.1622741565532867,5,10,0.060682482342423016,1,1,1,0.8008531029280287
2013-03-22,1.0,1.0,1.0,0.9,0.15954611257243623,0.09562997270416762,0.0639161398682686,0.08049960962494351,0.17406313878857071,6,10,0.0639161398682686,1,1,1,0.8048951748353358
