Date,Ticker,carry_yield_trailing_52w_observed,carry_yield_trailing_52w_tradable,carry_score_observed,carry_score_tradable,carry_score_asset_class_neutral_observed,carry_score_asset_class_neutral_tradable,carry_source,distribution_rows,metadata_yield_latest,asset_class
2019-03-15,VWO,0.03204433573273694,0.032736444959076905,0.2666666666666666,0.2666666666666666,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-03-15,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-15,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-15,DBA,0.012421113744292594,0.012594782162361953,-0.8666666666666667,-0.8666666666666667,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-03-15,UUP,0.01265726628531922,0.012686771426888083,-0.8,-0.8,,,cached_distribution_history,9,0.033299997,FX
2019-03-15,MBB,0.03290295315624593,0.0332018068947752,0.46666666666666656,0.33333333333333326,0.4285714285714286,-0.1428571428571429,cached_distribution_history,221,0.0421,Bonds
2019-03-15,HYG,0.07735530796387387,0.07750892651138454,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2019-03-15,BIL,0.02228706292041598,0.022304131505072232,-0.19999999999999996,-0.06666666666666665,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,122,0.0401,Bonds
2019-03-15,VEA,0.03747977056124413,0.03769889587772,0.6000000000000001,0.6000000000000001,0.6666666666666667,0.6666666666666667,cached_distribution_history,65,0.0294,Equities
2019-03-15,PDBC,0.018208842988769246,0.018363716579735668,-0.4666666666666667,-0.4666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2019-03-22,TIP,0.03256317453408719,0.033042905634979976,0.33333333333333326,0.3999999999999999,0.1428571428571428,0.4285714285714286,cached_distribution_history,198,0.0345,Bonds
2019-03-22,SPY,0.020818246820536748,0.02072238405104997,-0.33333333333333337,-0.33333333333333337,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,134,0.0114,Equities
2019-03-22,XLV,0.01747138695640657,0.01725667265840805,-0.5333333333333333,-0.5333333333333333,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,104,0.0171,Equities
2019-03-22,XLU,0.038354395273297946,0.03833392988819579,0.7333333333333334,0.6000000000000001,0.8888888888888888,0.6666666666666667,cached_distribution_history,110,0.025899999,Equities
2019-03-22,XLP,0.03377561079980831,0.03484946613123474,0.5333333333333334,0.5333333333333334,0.5555555555555556,0.5555555555555556,cached_distribution_history,109,0.026500002,Equities
2019-03-22,XLK,0.014622712762156514,0.015178045387254094,-0.6,-0.6,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,83,0.0057,Equities
2019-03-22,XLI,0.023138318769691277,0.021021546727808562,-0.1333333333333333,-0.2666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,108,0.0127,Equities
2019-03-22,XLF,0.02374221382789588,0.02195902208322852,0.0,-0.19999999999999996,0.11111111111111116,0.0,cached_distribution_history,109,0.016,Equities
2019-03-22,XLE,0.043404189922562814,0.04397456617707456,0.8,0.8,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2019-03-22,XLB,0.02391260103229205,0.023565359548589744,0.06666666666666665,0.0,0.22222222222222232,0.11111111111111116,cached_distribution_history,109,0.0175,Equities
2019-03-22,VUG,0.009572641882359168,0.012391259328939495,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,89,0.0046,Equities
2019-03-22,VTV,0.02314248234432783,0.030237863739187392,-0.06666666666666665,0.19999999999999996,0.0,0.33333333333333326,cached_distribution_history,89,0.0202,Equities
2019-03-22,VNQ,0.05380687154380994,0.05532112834174996,0.9666666666666666,0.9666666666666666,,,cached_distribution_history,86,0.039300002,REITs
2019-03-22,TLT,0.03163650993776159,0.03249266490353684,0.2666666666666666,0.2666666666666666,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,283,0.044899996,Bonds
2019-03-22,XLY,0.013320000363981153,0.013126336245567919,-0.7333333333333334,-0.7333333333333334,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,109,0.0082,Equities
2019-03-22,IEF,0.0269787314632009,0.027390857641959282,0.19999999999999996,0.1333333333333333,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,285,0.0382,Bonds
2019-03-22,EEM,0.024209619164828156,0.024668930988989878,0.1333333333333333,0.06666666666666665,0.33333333333333326,0.22222222222222232,cached_distribution_history,46,0.0216,Equities
2019-03-22,QQQ,0.00849778122363513,0.00859352656973293,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,88,0.0049,Equities
2019-03-22,EFA,0.03827707118538515,0.03878364917457783,0.6666666666666667,0.7333333333333334,0.7777777777777777,0.8888888888888888,cached_distribution_history,46,0.0335,Equities
2019-03-22,EWJ,0.01858020431504379,0.01890409476550932,-0.4,-0.4,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,49,0.0433,Equities
2019-03-22,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-22,LQD,0.04552675709297097,0.04636367187572412,0.8666666666666667,0.8666666666666667,0.7142857142857142,0.7142857142857142,cached_distribution_history,284,0.0452,Bonds
2019-03-22,SHY,0.021921554429337374,0.02200009203844986,-0.2666666666666667,-0.1333333333333333,-1.0,-1.0,cached_distribution_history,284,0.0375,Bonds
2019-03-22,IWM,0.014057957317035819,0.013546617316037254,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,105,0.010199999,Equities
2019-03-22,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-22,VWO,0.03259563720938766,0.03317430976108108,0.3999999999999999,0.46666666666666656,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-03-22,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-22,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-22,DBA,0.012361823263300523,0.012710686600743527,-0.8666666666666667,-0.8,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-03-22,UUP,0.01265726628531922,0.012564734653006776,-0.8,-0.8666666666666667,,,cached_distribution_history,9,0.033299997,FX
2019-03-22,MBB,0.03269847538555188,0.0330093078172309,0.46666666666666656,0.33333333333333326,0.4285714285714286,0.1428571428571428,cached_distribution_history,221,0.0421,Bonds
2019-03-22,HYG,0.07730122228302029,0.07797341402009506,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2019-03-22,BIL,0.022277336758179528,0.022294374828219003,-0.19999999999999996,-0.06666666666666665,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,122,0.0401,Bonds
2019-03-22,VEA,0.03798574604714021,0.038467311816566964,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.7777777777777777,cached_distribution_history,65,0.0294,Equities
2019-03-22,PDBC,0.018165073835670044,0.0184196709807803,-0.4666666666666667,-0.4666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2019-03-29,TIP,0.03253150820513261,0.032842305297255105,0.3999999999999999,0.3999999999999999,0.1428571428571428,0.1428571428571428,cached_distribution_history,198,0.0345,Bonds
2019-03-29,SPY,0.020580206684710892,0.020665799078754345,-0.33333333333333337,-0.33333333333333337,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,134,0.0114,Equities
2019-03-29,XLV,0.01725621307767613,0.017211184996885575,-0.5333333333333333,-0.5333333333333333,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,104,0.0171,Equities
2019-03-29,XLU,0.03856538601082178,0.038552147015204735,0.7333333333333334,0.7333333333333334,0.8888888888888888,0.8888888888888888,cached_distribution_history,110,0.025899999,Equities
2019-03-29,XLP,0.033155605455257836,0.03401025541743636,0.5333333333333334,0.5333333333333334,0.5555555555555556,0.5555555555555556,cached_distribution_history,109,0.026500002,Equities
2019-03-29,XLK,0.014488341829994549,0.014688823031235152,-0.6,-0.6,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,83,0.0057,Equities
2019-03-29,XLI,0.022496868641591866,0.022813081625751817,-0.1333333333333333,-0.06666666666666665,-0.11111111111111116,0.0,cached_distribution_history,108,0.0127,Equities
2019-03-29,XLF,0.023400530598780514,0.02259210345245724,-0.06666666666666665,-0.1333333333333333,0.0,-0.11111111111111116,cached_distribution_history,109,0.016,Equities
2019-03-29,XLE,0.04297749096671949,0.04337768274359381,0.8,0.8,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2019-03-29,XLB,0.02340849792078995,0.023450750859708946,0.0,0.0,0.11111111111111116,0.11111111111111116,cached_distribution_history,109,0.0175,Equities
2019-03-29,VUG,0.01233934622668678,0.011988497298582975,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,89,0.0046,Equities
2019-03-29,VTV,0.031035510732011783,0.029475863443298868,0.19999999999999996,0.19999999999999996,0.33333333333333326,0.33333333333333326,cached_distribution_history,89,0.0202,Equities
2019-03-29,VNQ,0.051649834635786464,0.054095492701030666,0.9666666666666666,0.9666666666666666,,,cached_distribution_history,86,0.039300002,REITs
2019-03-29,TLT,0.031241172333842257,0.032444638451691384,0.2666666666666666,0.33333333333333326,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,283,0.044899996,Bonds
2019-03-29,XLY,0.013064950421073857,0.013448863759560484,-0.7333333333333334,-0.6666666666666667,-0.7777777777777778,-0.6666666666666667,cached_distribution_history,109,0.0082,Equities
2019-03-29,IEF,0.026895266748755774,0.027299627661559325,0.1333333333333333,0.1333333333333333,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,285,0.0382,Bonds
2019-03-29,EEM,0.023933226679703268,0.023844335772468646,0.06666666666666665,0.06666666666666665,0.22222222222222232,0.22222222222222232,cached_distribution_history,46,0.0216,Equities
2019-03-29,QQQ,0.00844575257808217,0.008247569170482309,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,88,0.0049,Equities
2019-03-29,EFA,0.03795248413973358,0.03774299360815321,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.7777777777777777,cached_distribution_history,46,0.0335,Equities
2019-03-29,EWJ,0.01843080030005633,0.018569936454832518,-0.4,-0.4,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,49,0.0433,Equities
2019-03-29,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-29,LQD,0.04533174494347458,0.046185152652081944,0.8666666666666667,0.8666666666666667,0.7142857142857142,0.7142857142857142,cached_distribution_history,284,0.0452,Bonds
2019-03-29,SHY,0.021898105166500693,0.021981723964330416,-0.2666666666666667,-0.2666666666666667,-1.0,-1.0,cached_distribution_history,284,0.0375,Bonds
2019-03-29,IWM,0.013739314022309481,0.013273512297796958,-0.6666666666666667,-0.7333333333333334,-0.6666666666666667,-0.7777777777777778,cached_distribution_history,105,0.010199999,Equities
2019-03-29,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-29,VWO,0.03183000321083381,0.03204433573273694,0.33333333333333326,0.2666666666666666,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-03-29,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-29,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-03-29,DBA,0.012579490378617015,0.012421113744292594,-0.8,-0.8666666666666667,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-03-29,UUP,0.012545426266316249,0.01265726628531922,-0.8666666666666667,-0.8,,,cached_distribution_history,9,0.033299997,FX
2019-03-29,MBB,0.032649295175404235,0.03290295315624593,0.46666666666666656,0.46666666666666656,0.4285714285714286,0.4285714285714286,cached_distribution_history,221,0.0421,Bonds
2019-03-29,HYG,0.07673801090438985,0.07735530796387387,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2019-03-29,BIL,0.022267607954812894,0.02228706292041598,-0.19999999999999996,-0.19999999999999996,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,122,0.0401,Bonds
2019-03-29,VEA,0.03809703931851606,0.03747977056124413,0.6666666666666667,0.6000000000000001,0.7777777777777777,0.6666666666666667,cached_distribution_history,65,0.0294,Equities
2019-03-29,PDBC,0.01819787884659899,0.018208842988769246,-0.4666666666666667,-0.4666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2019-04-05,TIP,0.029420863493923574,0.03256317453408719,0.19999999999999996,0.33333333333333326,-0.1428571428571429,0.1428571428571428,cached_distribution_history,198,0.0345,Bonds
2019-04-05,SPY,0.020145873551273678,0.020818246820536748,-0.33333333333333337,-0.33333333333333337,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,134,0.0114,Equities
2019-04-05,XLV,0.017209321168001983,0.01747138695640657,-0.5333333333333333,-0.5333333333333333,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,104,0.0171,Equities
2019-04-05,XLU,0.0386118525089045,0.038354395273297946,0.7333333333333334,0.7333333333333334,0.8888888888888888,0.8888888888888888,cached_distribution_history,110,0.025899999,Equities
2019-04-05,XLP,0.03346574949780747,0.03377561079980831,0.5333333333333334,0.5333333333333334,0.5555555555555556,0.5555555555555556,cached_distribution_history,109,0.026500002,Equities
2019-04-05,XLK,0.014121937649683046,0.014622712762156514,-0.6,-0.6,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,83,0.0057,Equities
2019-04-05,XLI,0.021918455493676058,0.023138318769691277,-0.2666666666666667,-0.1333333333333333,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,108,0.0127,Equities
2019-04-05,XLF,0.02261757843222645,0.02374221382789588,-0.1333333333333333,0.0,0.11111111111111116,0.11111111111111116,cached_distribution_history,109,0.016,Equities
2019-04-05,XLE,0.042030359137610974,0.043404189922562814,0.8,0.8,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2019-04-05,XLB,0.022469245328393242,0.02391260103229205,-0.19999999999999996,0.06666666666666665,0.0,0.22222222222222232,cached_distribution_history,109,0.0175,Equities
2019-04-05,VUG,0.012057972124459847,0.009572641882359168,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,89,0.0046,Equities
2019-04-05,VTV,0.030477656336434844,0.02314248234432783,0.2666666666666666,-0.06666666666666665,0.33333333333333326,0.0,cached_distribution_history,89,0.0202,Equities
2019-04-05,VNQ,0.051103003054722124,0.05380687154380994,0.9666666666666666,0.9666666666666666,,,cached_distribution_history,86,0.039300002,REITs
2019-04-05,TLT,0.03195528741280772,0.03163650993776159,0.3999999999999999,0.2666666666666666,0.1428571428571428,-0.1428571428571429,cached_distribution_history,283,0.044899996,Bonds
2019-04-05,XLY,0.012656947235267583,0.013320000363981153,-0.7333333333333334,-0.7333333333333334,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,109,0.0082,Equities
2019-04-05,IEF,0.027558493882577518,0.0269787314632009,0.1333333333333333,0.19999999999999996,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,285,0.0382,Bonds
2019-04-05,EEM,0.02313544778470531,0.024209619164828156,0.0,0.1333333333333333,0.22222222222222232,0.33333333333333326,cached_distribution_history,46,0.0216,Equities
2019-04-05,QQQ,0.008217066151813243,0.00849778122363513,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,88,0.0049,Equities
2019-04-05,EFA,0.037156196729784687,0.03827707118538515,0.6000000000000001,0.6666666666666667,0.6666666666666667,0.7777777777777777,cached_distribution_history,46,0.0335,Equities
2019-04-05,EWJ,0.018214437818565517,0.01858020431504379,-0.4,-0.4,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,49,0.0433,Equities
2019-04-05,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-05,LQD,0.045616924842864955,0.04552675709297097,0.8666666666666667,0.8666666666666667,0.7142857142857142,0.7142857142857142,cached_distribution_history,284,0.0452,Bonds
2019-04-05,SHY,0.02289393943100929,0.021921554429337374,-0.06666666666666665,-0.2666666666666667,-1.0,-1.0,cached_distribution_history,284,0.0375,Bonds
2019-04-05,IWM,0.013364797803732755,0.014057957317035819,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,105,0.010199999,Equities
2019-04-05,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-05,VWO,0.03085005810831597,0.03259563720938766,0.33333333333333326,0.3999999999999999,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-04-05,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-05,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-05,DBA,0.012252167992292853,0.012361823263300523,-0.8666666666666667,-0.8666666666666667,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-04-05,UUP,0.01253098577425337,0.01265726628531922,-0.8,-0.8,,,cached_distribution_history,9,0.033299997,FX
2019-04-05,MBB,0.03290361641268727,0.03269847538555188,0.46666666666666656,0.46666666666666656,0.4285714285714286,0.4285714285714286,cached_distribution_history,221,0.0421,Bonds
2019-04-05,HYG,0.07694026880267328,0.07730122228302029,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2019-04-05,BIL,0.023185943912090022,0.022277336758179528,0.06666666666666665,-0.19999999999999996,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,122,0.0401,Bonds
2019-04-05,VEA,0.03728510365578784,0.03798574604714021,0.6666666666666667,0.6000000000000001,0.7777777777777777,0.6666666666666667,cached_distribution_history,65,0.0294,Equities
2019-04-05,PDBC,0.017875033811686855,0.018165073835670044,-0.4666666666666667,-0.4666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2019-04-12,TIP,0.02943656081297909,0.03253150820513261,0.19999999999999996,0.3999999999999999,-0.1428571428571429,0.1428571428571428,cached_distribution_history,198,0.0345,Bonds
2019-04-12,SPY,0.020035480705084093,0.020580206684710892,-0.33333333333333337,-0.33333333333333337,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,134,0.0114,Equities
2019-04-12,XLV,0.017628967342000364,0.01725621307767613,-0.5333333333333333,-0.5333333333333333,-0.4444444444444444,-0.4444444444444444,cached_distribution_history,104,0.0171,Equities
2019-04-12,XLU,0.03853888569932585,0.03856538601082178,0.7333333333333334,0.7333333333333334,0.8888888888888888,0.8888888888888888,cached_distribution_history,110,0.025899999,Equities
2019-04-12,XLP,0.033102511707729154,0.033155605455257836,0.5333333333333334,0.5333333333333334,0.5555555555555556,0.5555555555555556,cached_distribution_history,109,0.026500002,Equities
2019-04-12,XLK,0.013958303021842781,0.014488341829994549,-0.6,-0.6,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,83,0.0057,Equities
2019-04-12,XLI,0.02184187431140553,0.022496868641591866,-0.2666666666666667,-0.1333333333333333,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,108,0.0127,Equities
2019-04-12,XLF,0.022167562195185744,0.023400530598780514,-0.19999999999999996,-0.06666666666666665,0.0,0.0,cached_distribution_history,109,0.016,Equities
2019-04-12,XLE,0.04206145448045324,0.04297749096671949,0.8,0.8,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2019-04-12,XLB,0.022353256713097822,0.02340849792078995,-0.1333333333333333,0.0,0.11111111111111116,0.11111111111111116,cached_distribution_history,109,0.0175,Equities
2019-04-12,VUG,0.011957132533065724,0.01233934622668678,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,89,0.0046,Equities
2019-04-12,VTV,0.030372353517491377,0.031035510732011783,0.2666666666666666,0.19999999999999996,0.33333333333333326,0.33333333333333326,cached_distribution_history,89,0.0202,Equities
2019-04-12,VNQ,0.0509811083849472,0.051649834635786464,0.9666666666666666,0.9666666666666666,,,cached_distribution_history,86,0.039300002,REITs
2019-04-12,TLT,0.03230956821089923,0.031241172333842257,0.3999999999999999,0.2666666666666666,0.1428571428571428,-0.1428571428571429,cached_distribution_history,283,0.044899996,Bonds
2019-04-12,XLY,0.012571367954149152,0.013064950421073857,-0.8,-0.7333333333333334,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,109,0.0082,Equities
2019-04-12,IEF,0.027678920706479735,0.026895266748755774,0.1333333333333333,0.1333333333333333,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,285,0.0382,Bonds
2019-04-12,EEM,0.023156309889703384,0.023933226679703268,0.0,0.06666666666666665,0.22222222222222232,0.22222222222222232,cached_distribution_history,46,0.0216,Equities
2019-04-12,QQQ,0.00816533271456958,0.00844575257808217,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,88,0.0049,Equities
2019-04-12,EFA,0.03704994195501964,0.03795248413973358,0.6000000000000001,0.6000000000000001,0.6666666666666667,0.6666666666666667,cached_distribution_history,46,0.0335,Equities
2019-04-12,EWJ,0.0183169889301373,0.01843080030005633,-0.4,-0.4,-0.33333333333333337,-0.33333333333333337,cached_distribution_history,49,0.0433,Equities
2019-04-12,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-12,LQD,0.04543676750227864,0.04533174494347458,0.8666666666666667,0.8666666666666667,0.7142857142857142,0.7142857142857142,cached_distribution_history,284,0.0452,Bonds
2019-04-12,SHY,0.02290485491531694,0.021898105166500693,-0.06666666666666665,-0.2666666666666667,-1.0,-1.0,cached_distribution_history,284,0.0375,Bonds
2019-04-12,IWM,0.013339367324946236,0.013739314022309481,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,105,0.010199999,Equities
2019-04-12,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-12,VWO,0.030934717482399333,0.03183000321083381,0.33333333333333326,0.33333333333333326,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-04-12,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-12,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-12,DBA,0.012273944894742601,0.012579490378617015,-0.8666666666666667,-0.8,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-04-12,UUP,0.01257925635871732,0.012545426266316249,-0.7333333333333334,-0.8666666666666667,,,cached_distribution_history,9,0.033299997,FX
2019-04-12,MBB,0.032956518098929195,0.032649295175404235,0.46666666666666656,0.46666666666666656,0.4285714285714286,0.4285714285714286,cached_distribution_history,221,0.0421,Bonds
2019-04-12,HYG,0.07647132436298726,0.07673801090438985,0.9666666666666666,0.9666666666666666,1.0,1.0,cached_distribution_history,227,0.0588,Bonds
2019-04-12,BIL,0.023175804676225056,0.022267607954812894,0.06666666666666665,-0.19999999999999996,-0.7142857142857143,-0.7142857142857143,cached_distribution_history,122,0.0401,Bonds
2019-04-12,VEA,0.03712508420362999,0.03809703931851606,0.6666666666666667,0.6666666666666667,0.7777777777777777,0.7777777777777777,cached_distribution_history,65,0.0294,Equities
2019-04-12,PDBC,0.017749075441569062,0.01819787884659899,-0.4666666666666667,-0.4666666666666667,1.0,1.0,cached_distribution_history,11,0.0295,Commodities
2019-04-19,TIP,0.029410424507612713,0.029420863493923574,0.19999999999999996,0.19999999999999996,-0.1428571428571429,-0.1428571428571429,cached_distribution_history,198,0.0345,Bonds
2019-04-19,SPY,0.02004515093726485,0.020145873551273678,-0.33333333333333337,-0.33333333333333337,-0.2222222222222222,-0.2222222222222222,cached_distribution_history,134,0.0114,Equities
2019-04-19,XLV,0.018427114526026602,0.017209321168001983,-0.4,-0.5333333333333333,-0.33333333333333337,-0.4444444444444444,cached_distribution_history,104,0.0171,Equities
2019-04-19,XLU,0.03915777117863201,0.0386118525089045,0.7333333333333334,0.7333333333333334,0.8888888888888888,0.8888888888888888,cached_distribution_history,110,0.025899999,Equities
2019-04-19,XLP,0.032712516901789786,0.03346574949780747,0.46666666666666656,0.5333333333333334,0.5555555555555556,0.5555555555555556,cached_distribution_history,109,0.026500002,Equities
2019-04-19,XLK,0.013777141195404,0.014121937649683046,-0.6,-0.6,-0.5555555555555556,-0.5555555555555556,cached_distribution_history,83,0.0057,Equities
2019-04-19,XLI,0.02155458733102676,0.021918455493676058,-0.2666666666666667,-0.2666666666666667,-0.11111111111111116,-0.11111111111111116,cached_distribution_history,108,0.0127,Equities
2019-04-19,XLF,0.022005401402580664,0.02261757843222645,-0.19999999999999996,-0.1333333333333333,0.0,0.11111111111111116,cached_distribution_history,109,0.016,Equities
2019-04-19,XLE,0.0422930869412585,0.042030359137610974,0.8,0.8,1.0,1.0,cached_distribution_history,110,0.024400001,Equities
2019-04-19,XLB,0.022469245328393242,0.022469245328393242,-0.1333333333333333,-0.19999999999999996,0.11111111111111116,0.0,cached_distribution_history,109,0.0175,Equities
2019-04-19,VUG,0.011972705374353496,0.012057972124459847,-0.9666666666666667,-0.9666666666666667,-0.8888888888888888,-0.8888888888888888,cached_distribution_history,89,0.0046,Equities
2019-04-19,VTV,0.030405522380027895,0.030477656336434844,0.2666666666666666,0.2666666666666666,0.33333333333333326,0.33333333333333326,cached_distribution_history,89,0.0202,Equities
2019-04-19,VNQ,0.052507734032724344,0.051103003054722124,0.9666666666666666,0.9666666666666666,,,cached_distribution_history,86,0.039300002,REITs
2019-04-19,TLT,0.03224909781777158,0.03195528741280772,0.3999999999999999,0.3999999999999999,0.1428571428571428,0.1428571428571428,cached_distribution_history,283,0.044899996,Bonds
2019-04-19,XLY,0.012471237464371473,0.012656947235267583,-0.8,-0.7333333333333334,-0.7777777777777778,-0.7777777777777778,cached_distribution_history,109,0.0082,Equities
2019-04-19,IEF,0.027665779720952927,0.027558493882577518,0.1333333333333333,0.1333333333333333,-0.4285714285714286,-0.4285714285714286,cached_distribution_history,285,0.0382,Bonds
2019-04-19,EEM,0.023052383196583582,0.02313544778470531,0.0,0.0,0.22222222222222232,0.22222222222222232,cached_distribution_history,46,0.0216,Equities
2019-04-19,QQQ,0.008097355539370561,0.008217066151813243,-0.9666666666666667,-0.9666666666666667,-1.0,-1.0,cached_distribution_history,88,0.0049,Equities
2019-04-19,EFA,0.03692212872034794,0.037156196729784687,0.6000000000000001,0.6000000000000001,0.6666666666666667,0.6666666666666667,cached_distribution_history,46,0.0335,Equities
2019-04-19,EWJ,0.01822102124379694,0.018214437818565517,-0.4666666666666667,-0.4,-0.4444444444444444,-0.33333333333333337,cached_distribution_history,49,0.0433,Equities
2019-04-19,GLD,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-19,LQD,0.04560536787972758,0.045616924842864955,0.8666666666666667,0.8666666666666667,0.7142857142857142,0.7142857142857142,cached_distribution_history,284,0.0452,Bonds
2019-04-19,SHY,0.02289119757682429,0.02289393943100929,-0.06666666666666665,-0.06666666666666665,-1.0,-1.0,cached_distribution_history,284,0.0375,Bonds
2019-04-19,IWM,0.013514207803384443,0.013364797803732755,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,cached_distribution_history,105,0.010199999,Equities
2019-04-19,IAU,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-19,VWO,0.030737897130038692,0.03085005810831597,0.33333333333333326,0.33333333333333326,0.4444444444444444,0.4444444444444444,cached_distribution_history,61,0.0271,Equities
2019-04-19,USO,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-19,SLV,,,,,,,metadata_snapshot_only,0,0.0,Commodities
2019-04-19,DBA,0.012383992063481649,0.012252167992292853,-0.8666666666666667,-0.8666666666666667,-1.0,-1.0,cached_distribution_history,8,0.0335,Commodities
2019-04-19,UUP,0.012497415550123923,0.01253098577425337,-0.7333333333333334,-0.8,,,cached_distribution_history,9,0.033299997,FX
