Date,Ticker,beta_to_market_observed,bab_score_observed,bab_score_tradable,bab_score_asset_class_neutral_observed,bab_score_asset_class_neutral_tradable,asset_class,market_proxy_ticker,beta_estimation_frequency
2016-11-25,XLI,1.1098523577723625,-0.47058823529411764,-0.47058823529411764,-0.11111111111111116,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-11-25,XLF,1.2641450116225115,-0.6470588235294117,-0.6470588235294117,-0.4444444444444444,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-11-25,XLE,1.255606436540501,-0.5882352941176471,-0.5882352941176471,-0.33333333333333337,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-11-25,XLB,1.1444928410671338,-0.5294117647058824,-0.5294117647058824,-0.2222222222222222,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-11-25,VUG,0.9907835980281533,-0.17647058823529416,-0.11764705882352944,0.4444444444444444,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-11-25,VTV,1.0192951620663335,-0.3529411764705882,-0.3529411764705882,0.11111111111111116,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-11-25,VNQ,0.6404921331343365,0.11764705882352944,0.05882352941176472,,,REITs,SPY,daily_to_weekly
2016-11-25,TLT,-0.3113937625920419,0.8823529411764706,0.8823529411764706,1.0,1.0,Bonds,SPY,daily_to_weekly
2016-11-25,XLY,0.990395421317587,-0.11764705882352944,-0.05882352941176472,0.5555555555555556,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-11-25,IEF,-0.16625396535043854,0.7647058823529411,0.7647058823529411,0.7142857142857142,0.7142857142857142,Bonds,SPY,daily_to_weekly
2016-11-25,EEM,1.4825330406382131,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-11-25,QQQ,1.0740633621355318,-0.4117647058823529,-0.4117647058823529,0.0,0.0,Equities,SPY,daily_to_weekly
2016-11-25,EFA,1.3747793155366446,-0.8235294117647058,-0.8235294117647058,-0.7777777777777778,-0.7777777777777778,Equities,SPY,daily_to_weekly
2016-11-25,EWJ,0.8368481308369954,0.0,0.0,0.7777777777777777,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-11-25,GLD,-0.3897633039169991,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-11-25,LQD,0.026942407824953125,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-11-25,SHY,-0.02345110778579121,0.6470588235294117,0.6470588235294117,0.1428571428571428,0.1428571428571428,Bonds,SPY,daily_to_weekly
2016-11-25,IWM,1.30441960395622,-0.7058823529411764,-0.7058823529411764,-0.5555555555555556,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-11-25,IAU,-0.39950544837781904,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities,SPY,daily_to_weekly
2016-11-25,VWO,1.3983438365455514,-0.9705882352941176,-0.9705882352941176,-0.8888888888888888,-0.8888888888888888,Equities,SPY,daily_to_weekly
2016-11-25,USO,1.383812281760775,-0.8823529411764706,-0.8823529411764706,-1.0,-1.0,Commodities,SPY,daily_to_weekly
2016-11-25,SLV,0.288068515575658,0.3529411764705883,0.41176470588235303,-0.19999999999999996,0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-11-25,DBA,0.28297558036811743,0.41176470588235303,0.3529411764705883,0.19999999999999996,-0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-11-25,UUP,-0.19001244536769182,0.8235294117647058,0.8235294117647058,,,FX,SPY,daily_to_weekly
2016-11-25,MBB,-0.027123997906319218,0.7058823529411764,0.7058823529411764,0.4285714285714286,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-11-25,HYG,0.5473555877822222,0.23529411764705888,0.23529411764705888,-1.0,-1.0,Bonds,SPY,daily_to_weekly
2016-11-25,BIL,-0.0009963083707579415,0.588235294117647,0.588235294117647,-0.1428571428571429,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-11-25,VEA,1.347557987258975,-0.7647058823529411,-0.7647058823529411,-0.6666666666666667,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-11-25,PDBC,0.6555488183388147,0.05882352941176472,0.11764705882352944,-0.6,-0.6,Commodities,SPY,daily_to_weekly
2016-12-02,TIP,0.015740241304635572,0.5294117647058822,0.5294117647058822,-0.4285714285714286,-0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-02,SPY,1.000000000000016,-0.17647058823529416,-0.23529411764705888,0.4444444444444444,0.33333333333333326,Equities,SPY,daily_to_weekly
2016-12-02,XLV,0.9917364313463092,-0.05882352941176472,-0.05882352941176472,0.6666666666666667,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-02,XLU,0.4459042382699047,0.2941176470588236,0.2941176470588236,1.0,1.0,Equities,SPY,daily_to_weekly
2016-12-02,XLP,0.62420083676726,0.11764705882352944,0.17647058823529416,0.8888888888888888,0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-02,XLK,1.0244998182884222,-0.3529411764705882,-0.2941176470588235,0.11111111111111116,0.22222222222222232,Equities,SPY,daily_to_weekly
2016-12-02,XLI,1.103760783814386,-0.47058823529411764,-0.47058823529411764,-0.11111111111111116,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-02,XLF,1.2444806012656147,-0.6470588235294117,-0.6470588235294117,-0.4444444444444444,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-02,XLE,1.2217354977614718,-0.5882352941176471,-0.5882352941176471,-0.33333333333333337,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-12-02,XLB,1.1356443922861235,-0.5294117647058824,-0.5294117647058824,-0.2222222222222222,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-12-02,VUG,1.0013670032427466,-0.23529411764705888,-0.17647058823529416,0.33333333333333326,0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-02,VTV,1.0124323615296373,-0.2941176470588235,-0.3529411764705882,0.22222222222222232,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-02,VNQ,0.6578451234129202,0.05882352941176472,0.11764705882352944,,,REITs,SPY,daily_to_weekly
2016-12-02,TLT,-0.29332440302093526,0.8823529411764706,0.8823529411764706,1.0,1.0,Bonds,SPY,daily_to_weekly
2016-12-02,XLY,0.9928284229162412,-0.11764705882352944,-0.11764705882352944,0.5555555555555556,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-02,IEF,-0.15856005650650812,0.7647058823529411,0.7647058823529411,0.7142857142857142,0.7142857142857142,Bonds,SPY,daily_to_weekly
2016-12-02,EEM,1.4840743619553638,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-12-02,QQQ,1.087972802520906,-0.4117647058823529,-0.4117647058823529,0.0,0.0,Equities,SPY,daily_to_weekly
2016-12-02,EFA,1.3798959015818448,-0.8823529411764706,-0.8235294117647058,-0.7777777777777778,-0.7777777777777778,Equities,SPY,daily_to_weekly
2016-12-02,EWJ,0.8379092492471549,0.0,0.0,0.7777777777777777,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-12-02,GLD,-0.37520573834036314,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-12-02,LQD,0.03438350393076005,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-12-02,SHY,-0.022364820652335183,0.6470588235294117,0.6470588235294117,0.1428571428571428,0.1428571428571428,Bonds,SPY,daily_to_weekly
2016-12-02,IWM,1.3068347601709602,-0.7647058823529411,-0.7058823529411764,-0.5555555555555556,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-02,IAU,-0.3867537976551565,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities,SPY,daily_to_weekly
2016-12-02,VWO,1.401204045267869,-0.9705882352941176,-0.9705882352941176,-0.8888888888888888,-0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-02,USO,1.2857431063479539,-0.7058823529411764,-0.8823529411764706,-1.0,-1.0,Commodities,SPY,daily_to_weekly
2016-12-02,SLV,0.2894266893721883,0.3529411764705883,0.3529411764705883,-0.19999999999999996,-0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-02,DBA,0.2802890547390955,0.41176470588235303,0.41176470588235303,0.19999999999999996,0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-02,UUP,-0.19291519343508032,0.8235294117647058,0.8235294117647058,,,FX,SPY,daily_to_weekly
2016-12-02,MBB,-0.02628948600265299,0.7058823529411764,0.7058823529411764,0.4285714285714286,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-02,HYG,0.5472407961425704,0.23529411764705888,0.23529411764705888,-1.0,-1.0,Bonds,SPY,daily_to_weekly
2016-12-02,BIL,-0.0010636315869954093,0.588235294117647,0.588235294117647,-0.1428571428571429,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-12-02,VEA,1.3507792839121553,-0.8235294117647058,-0.7647058823529411,-0.6666666666666667,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-02,PDBC,0.6133331129046711,0.17647058823529416,0.05882352941176472,-0.6,-0.6,Commodities,SPY,daily_to_weekly
2016-12-09,TIP,0.012680996572126674,0.5294117647058822,0.5294117647058822,-0.4285714285714286,-0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-09,SPY,1.0000000000000158,-0.11764705882352944,-0.17647058823529416,0.5555555555555556,0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-09,XLV,0.9574876261678984,-0.05882352941176472,-0.05882352941176472,0.6666666666666667,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-09,XLU,0.4741766957393009,0.2941176470588236,0.2941176470588236,1.0,1.0,Equities,SPY,daily_to_weekly
2016-12-09,XLP,0.6516852498466528,0.11764705882352944,0.11764705882352944,0.8888888888888888,0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-09,XLK,1.0373524510737426,-0.3529411764705882,-0.3529411764705882,0.11111111111111116,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-09,XLI,1.0918323045497298,-0.47058823529411764,-0.47058823529411764,-0.11111111111111116,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-09,XLF,1.241873253272252,-0.7058823529411764,-0.6470588235294117,-0.4444444444444444,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-09,XLE,1.1903733655716775,-0.6470588235294117,-0.5882352941176471,-0.33333333333333337,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-12-09,XLB,1.1299987727634446,-0.5294117647058824,-0.5294117647058824,-0.2222222222222222,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-12-09,VUG,1.0011770386713077,-0.17647058823529416,-0.23529411764705888,0.4444444444444444,0.33333333333333326,Equities,SPY,daily_to_weekly
2016-12-09,VTV,1.0120450120664908,-0.2941176470588235,-0.2941176470588235,0.22222222222222232,0.22222222222222232,Equities,SPY,daily_to_weekly
2016-12-09,VNQ,0.6922179386980623,0.05882352941176472,0.05882352941176472,,,REITs,SPY,daily_to_weekly
2016-12-09,TLT,-0.27178614351083263,0.8823529411764706,0.8823529411764706,1.0,1.0,Bonds,SPY,daily_to_weekly
2016-12-09,XLY,1.0074138677819786,-0.23529411764705888,-0.11764705882352944,0.33333333333333326,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-09,IEF,-0.1463503481015735,0.7647058823529411,0.7647058823529411,0.7142857142857142,0.7142857142857142,Bonds,SPY,daily_to_weekly
2016-12-09,EEM,1.443681454854171,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-12-09,QQQ,1.0860412585208048,-0.4117647058823529,-0.4117647058823529,0.0,0.0,Equities,SPY,daily_to_weekly
2016-12-09,EFA,1.3430788216013596,-0.8823529411764706,-0.8823529411764706,-0.7777777777777778,-0.7777777777777778,Equities,SPY,daily_to_weekly
2016-12-09,EWJ,0.8051583182892467,0.0,0.0,0.7777777777777777,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-12-09,GLD,-0.3646109820391648,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-12-09,LQD,0.03927041392147548,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-12-09,SHY,-0.020485200428137538,0.6470588235294117,0.6470588235294117,0.1428571428571428,0.1428571428571428,Bonds,SPY,daily_to_weekly
2016-12-09,IWM,1.2924912399408273,-0.7647058823529411,-0.7647058823529411,-0.5555555555555556,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-09,IAU,-0.3770844063291941,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities,SPY,daily_to_weekly
2016-12-09,VWO,1.357444250670792,-0.9705882352941176,-0.9705882352941176,-0.8888888888888888,-0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-09,USO,1.1739562772852745,-0.5882352941176471,-0.7058823529411764,-1.0,-1.0,Commodities,SPY,daily_to_weekly
2016-12-09,SLV,0.32317811515026423,0.3529411764705883,0.3529411764705883,-0.19999999999999996,-0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-09,DBA,0.27438295413185726,0.41176470588235303,0.41176470588235303,0.19999999999999996,0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-09,UUP,-0.1894128240046363,0.8235294117647058,0.8235294117647058,,,FX,SPY,daily_to_weekly
2016-12-09,MBB,-0.023442250115837417,0.7058823529411764,0.7058823529411764,0.4285714285714286,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-09,HYG,0.5352458817646875,0.23529411764705888,0.23529411764705888,-1.0,-1.0,Bonds,SPY,daily_to_weekly
2016-12-09,BIL,-0.0011322216196339037,0.588235294117647,0.588235294117647,-0.1428571428571429,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-12-09,VEA,1.311033434403382,-0.8235294117647058,-0.8235294117647058,-0.6666666666666667,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-09,PDBC,0.5683177551332141,0.17647058823529416,0.17647058823529416,-0.6,-0.6,Commodities,SPY,daily_to_weekly
2016-12-16,TIP,0.021965826469845285,0.5294117647058822,0.5294117647058822,-0.4285714285714286,-0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-16,SPY,1.0000000000000155,-0.17647058823529416,-0.11764705882352944,0.4444444444444444,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-16,XLV,0.9480745666056226,-0.05882352941176472,-0.05882352941176472,0.6666666666666667,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-16,XLU,0.5058720826580151,0.2941176470588236,0.2941176470588236,1.0,1.0,Equities,SPY,daily_to_weekly
2016-12-16,XLP,0.6558090295928809,0.11764705882352944,0.11764705882352944,0.8888888888888888,0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-16,XLK,1.04039749959608,-0.3529411764705882,-0.3529411764705882,0.11111111111111116,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-16,XLI,1.0880426194486263,-0.47058823529411764,-0.47058823529411764,-0.11111111111111116,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-16,XLF,1.237008137846477,-0.7058823529411764,-0.7058823529411764,-0.4444444444444444,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-16,XLE,1.21324032311521,-0.5882352941176471,-0.6470588235294117,-0.33333333333333337,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-12-16,XLB,1.1345203223204317,-0.5294117647058824,-0.5294117647058824,-0.2222222222222222,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-12-16,VUG,0.9996509545949568,-0.11764705882352944,-0.17647058823529416,0.5555555555555556,0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-16,VTV,1.0142005900744262,-0.2941176470588235,-0.2941176470588235,0.22222222222222232,0.22222222222222232,Equities,SPY,daily_to_weekly
2016-12-16,VNQ,0.7011200086515493,0.05882352941176472,0.05882352941176472,,,REITs,SPY,daily_to_weekly
2016-12-16,TLT,-0.2436349302969647,0.8823529411764706,0.8823529411764706,1.0,1.0,Bonds,SPY,daily_to_weekly
2016-12-16,XLY,1.0075730042002082,-0.23529411764705888,-0.23529411764705888,0.33333333333333326,0.33333333333333326,Equities,SPY,daily_to_weekly
2016-12-16,IEF,-0.13322873411156644,0.7647058823529411,0.7647058823529411,0.7142857142857142,0.7142857142857142,Bonds,SPY,daily_to_weekly
2016-12-16,EEM,1.4739530791491655,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-12-16,QQQ,1.0775294268184004,-0.4117647058823529,-0.4117647058823529,0.0,0.0,Equities,SPY,daily_to_weekly
2016-12-16,EFA,1.3389934252114906,-0.8823529411764706,-0.8823529411764706,-0.7777777777777778,-0.7777777777777778,Equities,SPY,daily_to_weekly
2016-12-16,EWJ,0.8171259201148438,0.0,0.0,0.7777777777777777,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-12-16,GLD,-0.33467739767067434,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-12-16,LQD,0.04926339042032938,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-12-16,SHY,-0.016923254416172893,0.7058823529411764,0.6470588235294117,0.4285714285714286,0.1428571428571428,Bonds,SPY,daily_to_weekly
2016-12-16,IWM,1.2911585748206469,-0.7647058823529411,-0.7647058823529411,-0.5555555555555556,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-16,IAU,-0.345678951785235,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities,SPY,daily_to_weekly
2016-12-16,VWO,1.392355566475469,-0.9705882352941176,-0.9705882352941176,-0.8888888888888888,-0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-16,USO,1.2229797128746853,-0.6470588235294117,-0.5882352941176471,-1.0,-1.0,Commodities,SPY,daily_to_weekly
2016-12-16,SLV,0.30941377050945423,0.3529411764705883,0.3529411764705883,-0.19999999999999996,-0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-16,DBA,0.28470595509723434,0.41176470588235303,0.41176470588235303,0.19999999999999996,0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-16,UUP,-0.18649009973299846,0.8235294117647058,0.8235294117647058,,,FX,SPY,daily_to_weekly
2016-12-16,MBB,-0.01677604581607023,0.6470588235294117,0.7058823529411764,0.1428571428571428,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-16,HYG,0.5364412868263351,0.23529411764705888,0.23529411764705888,-1.0,-1.0,Bonds,SPY,daily_to_weekly
2016-12-16,BIL,-0.0011792075373495208,0.588235294117647,0.588235294117647,-0.1428571428571429,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-12-16,VEA,1.3117461234832015,-0.8235294117647058,-0.8235294117647058,-0.6666666666666667,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-16,PDBC,0.5833044225588773,0.17647058823529416,0.17647058823529416,-0.6,-0.6,Commodities,SPY,daily_to_weekly
2016-12-23,TIP,0.09177324890122164,0.5294117647058822,0.5294117647058822,-0.4285714285714286,-0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-23,SPY,1.0000000000000215,-0.05882352941176472,-0.17647058823529416,0.6666666666666667,0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-23,XLV,1.007964908705306,-0.23529411764705888,-0.05882352941176472,0.33333333333333326,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-23,XLU,0.7559790444034745,0.05882352941176472,0.2941176470588236,0.7777777777777777,1.0,Equities,SPY,daily_to_weekly
2016-12-23,XLP,0.7366305506118728,0.11764705882352944,0.11764705882352944,0.8888888888888888,0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-23,XLK,1.0216017923925236,-0.3529411764705882,-0.3529411764705882,0.11111111111111116,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-23,XLI,1.066786694501808,-0.6470588235294117,-0.47058823529411764,-0.4444444444444444,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-23,XLF,1.1216797736471618,-0.7058823529411764,-0.7058823529411764,-0.5555555555555556,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-23,XLE,1.2365862354139847,-0.8235294117647058,-0.5882352941176471,-0.6666666666666667,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-12-23,XLB,1.0582895543310566,-0.5882352941176471,-0.5294117647058824,-0.33333333333333337,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-12-23,VUG,1.006303088148602,-0.17647058823529416,-0.11764705882352944,0.4444444444444444,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-23,VTV,1.0010557135980052,-0.11764705882352944,-0.2941176470588235,0.5555555555555556,0.22222222222222232,Equities,SPY,daily_to_weekly
2016-12-23,VNQ,0.908768864662711,0.0,0.05882352941176472,,,REITs,SPY,daily_to_weekly
2016-12-23,TLT,0.007693366772625776,0.588235294117647,0.8823529411764706,-0.1428571428571429,1.0,Bonds,SPY,daily_to_weekly
2016-12-23,XLY,1.016683239079262,-0.2941176470588235,-0.23529411764705888,0.22222222222222232,0.33333333333333326,Equities,SPY,daily_to_weekly
2016-12-23,IEF,-0.02556179107448189,0.8823529411764706,0.7647058823529411,1.0,0.7142857142857142,Bonds,SPY,daily_to_weekly
2016-12-23,EEM,1.4646432414261166,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-12-23,QQQ,1.0524683678114441,-0.5294117647058824,-0.4117647058823529,-0.2222222222222222,0.0,Equities,SPY,daily_to_weekly
2016-12-23,EFA,1.0394343488001223,-0.47058823529411764,-0.8823529411764706,-0.11111111111111116,-0.7777777777777778,Equities,SPY,daily_to_weekly
2016-12-23,EWJ,0.7272427255570123,0.17647058823529416,0.0,1.0,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-12-23,GLD,-0.030340651644851568,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-12-23,LQD,0.12575181218649817,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-12-23,SHY,-0.001420655512419559,0.7058823529411764,0.7058823529411764,0.4285714285714286,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-23,IWM,1.317777873272115,-0.8823529411764706,-0.7647058823529411,-0.7777777777777778,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-23,IAU,-0.03836633542115811,0.9705882352941178,0.9705882352941178,1.0,1.0,Commodities,SPY,daily_to_weekly
2016-12-23,VWO,1.3868838918948219,-0.9705882352941176,-0.9705882352941176,-0.8888888888888888,-0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-23,USO,1.204062638820546,-0.7647058823529411,-0.6470588235294117,-1.0,-1.0,Commodities,SPY,daily_to_weekly
2016-12-23,SLV,0.6268382651352268,0.23529411764705888,0.3529411764705883,-0.6,-0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-23,DBA,0.2576782471624189,0.41176470588235303,0.41176470588235303,0.19999999999999996,0.19999999999999996,Commodities,SPY,daily_to_weekly
2016-12-23,UUP,-0.017993623752015932,0.8235294117647058,0.8235294117647058,,,FX,SPY,daily_to_weekly
2016-12-23,MBB,0.005796954769401678,0.6470588235294117,0.6470588235294117,0.1428571428571428,0.1428571428571428,Bonds,SPY,daily_to_weekly
2016-12-23,HYG,0.5336253329591427,0.3529411764705883,0.23529411764705888,-1.0,-1.0,Bonds,SPY,daily_to_weekly
2016-12-23,BIL,-0.003490490864888523,0.7647058823529411,0.588235294117647,0.7142857142857142,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-12-23,VEA,1.0346895058141612,-0.4117647058823529,-0.8235294117647058,0.0,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-23,PDBC,0.6262832073832207,0.2941176470588236,0.17647058823529416,-0.19999999999999996,-0.6,Commodities,SPY,daily_to_weekly
2016-12-30,TIP,0.07315201816970135,0.5294117647058822,0.5294117647058822,-0.4285714285714286,-0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-30,SPY,1.0000000000000246,-0.2941176470588235,-0.05882352941176472,0.22222222222222232,0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-30,XLV,0.9922885175488292,-0.17647058823529416,-0.23529411764705888,0.4444444444444444,0.33333333333333326,Equities,SPY,daily_to_weekly
2016-12-30,XLU,0.794747312054417,0.05882352941176472,0.05882352941176472,0.7777777777777777,0.7777777777777777,Equities,SPY,daily_to_weekly
2016-12-30,XLP,0.722144430022378,0.17647058823529416,0.11764705882352944,1.0,0.8888888888888888,Equities,SPY,daily_to_weekly
2016-12-30,XLK,1.0436892126728217,-0.47058823529411764,-0.3529411764705882,-0.11111111111111116,0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-30,XLI,1.0708846149482263,-0.5882352941176471,-0.6470588235294117,-0.33333333333333337,-0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-30,XLF,1.1004290901080342,-0.6470588235294117,-0.7058823529411764,-0.4444444444444444,-0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-30,XLE,1.2504866495528815,-0.8235294117647058,-0.8235294117647058,-0.6666666666666667,-0.6666666666666667,Equities,SPY,daily_to_weekly
2016-12-30,XLB,1.1088397728238344,-0.7058823529411764,-0.5882352941176471,-0.5555555555555556,-0.33333333333333337,Equities,SPY,daily_to_weekly
2016-12-30,VUG,1.0079590572375603,-0.3529411764705882,-0.17647058823529416,0.11111111111111116,0.4444444444444444,Equities,SPY,daily_to_weekly
2016-12-30,VTV,0.9956520019029212,-0.23529411764705888,-0.11764705882352944,0.33333333333333326,0.5555555555555556,Equities,SPY,daily_to_weekly
2016-12-30,VNQ,0.8711854799741285,0.0,0.0,,,REITs,SPY,daily_to_weekly
2016-12-30,TLT,-0.02246763150043006,0.8235294117647058,0.588235294117647,0.7142857142857142,-0.1428571428571429,Bonds,SPY,daily_to_weekly
2016-12-30,XLY,1.0314074911820417,-0.4117647058823529,-0.2941176470588235,0.0,0.22222222222222232,Equities,SPY,daily_to_weekly
2016-12-30,IEF,-0.04120596025466192,0.8823529411764706,0.8823529411764706,1.0,1.0,Bonds,SPY,daily_to_weekly
2016-12-30,EEM,1.4224987120201056,-0.9705882352941176,-0.9705882352941176,-1.0,-1.0,Equities,SPY,daily_to_weekly
2016-12-30,QQQ,1.0579783547717057,-0.5294117647058824,-0.5294117647058824,-0.2222222222222222,-0.2222222222222222,Equities,SPY,daily_to_weekly
2016-12-30,EFA,0.9798932259899533,-0.11764705882352944,-0.47058823529411764,0.5555555555555556,-0.11111111111111116,Equities,SPY,daily_to_weekly
2016-12-30,EWJ,0.7635782132177722,0.11764705882352944,0.17647058823529416,0.8888888888888888,1.0,Equities,SPY,daily_to_weekly
2016-12-30,GLD,-0.045052241755923934,0.9705882352941178,0.9705882352941178,0.6000000000000001,0.6000000000000001,Commodities,SPY,daily_to_weekly
2016-12-30,LQD,0.09555769005901968,0.47058823529411775,0.47058823529411775,-0.7142857142857143,-0.7142857142857143,Bonds,SPY,daily_to_weekly
2016-12-30,SHY,-0.0056620796249356115,0.7647058823529411,0.7058823529411764,0.4285714285714286,0.4285714285714286,Bonds,SPY,daily_to_weekly
2016-12-30,IWM,1.3545514778868561,-0.9705882352941176,-0.8823529411764706,-0.8888888888888888,-0.7777777777777778,Equities,SPY,daily_to_weekly
