Date,Ticker,signal_name,signal_value_observed,source,frequency,lag_periods,research_only,notes,signal_value_tradable
2012-07-06,GLD,r2_credit_spread,-0.012059066770237081,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.020563013746989708
2012-07-13,GLD,r2_credit_spread,-0.03501024820862582,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.012059066770237081
2012-07-20,GLD,r2_credit_spread,-0.07610519109884294,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.03501024820862582
2012-07-27,GLD,r2_credit_spread,-0.04172947080271786,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.07610519109884294
2012-08-03,GLD,r2_credit_spread,-0.05176084632250623,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.04172947080271786
2012-08-10,GLD,r2_credit_spread,-0.03862410204744927,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.05176084632250623
2012-08-17,GLD,r2_credit_spread,0.05792031759587967,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.03862410204744927
2012-08-24,GLD,r2_credit_spread,0.027662537810505275,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.05792031759587967
2012-08-31,GLD,r2_credit_spread,0.037035860753623244,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.027662537810505275
2012-09-07,GLD,r2_credit_spread,0.04808693025499561,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.037035860753623244
2012-09-14,GLD,r2_credit_spread,0.12178509013869665,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.04808693025499561
2012-09-21,GLD,r2_credit_spread,0.024858718781506573,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12178509013869665
2012-09-28,GLD,r2_credit_spread,-0.0685879002322857,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.024858718781506573
2012-10-05,GLD,r2_credit_spread,-0.029282822337316352,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.0685879002322857
2012-10-12,GLD,r2_credit_spread,-0.06482535341224804,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.029282822337316352
2012-10-19,GLD,r2_credit_spread,-0.031243522617730585,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.06482535341224804
2012-10-26,GLD,r2_credit_spread,-0.0645835821465919,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.031243522617730585
2012-11-02,GLD,r2_credit_spread,-0.050076127901772155,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.0645835821465919
2012-11-09,GLD,r2_credit_spread,-0.07996543100622266,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.050076127901772155
2012-11-16,GLD,r2_credit_spread,-0.13014054706767808,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.07996543100622266
2012-11-23,GLD,r2_credit_spread,-0.049694203064923864,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.13014054706767808
2012-11-30,GLD,r2_credit_spread,-0.01780142551855165,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.049694203064923864
2012-12-07,GLD,r2_credit_spread,-0.007120102318228658,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.01780142551855165
2012-12-14,GLD,r2_credit_spread,0.005706449395619265,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.007120102318228658
2012-12-21,GLD,r2_credit_spread,0.046849311105278985,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.005706449395619265
2012-12-28,GLD,r2_credit_spread,0.031702884905080934,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.046849311105278985
2013-01-04,GLD,r2_credit_spread,0.12706368861026157,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.031702884905080934
2013-01-11,GLD,r2_credit_spread,0.14543169188536595,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12706368861026157
2013-01-18,GLD,r2_credit_spread,0.16594529662656998,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14543169188536595
2013-01-25,GLD,r2_credit_spread,0.2006320303091565,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16594529662656998
2013-02-01,GLD,r2_credit_spread,0.18975927341500187,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.2006320303091565
2013-02-08,GLD,r2_credit_spread,0.13688492959864382,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18975927341500187
2013-02-15,GLD,r2_credit_spread,0.17482844415360166,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.13688492959864382
2013-02-22,GLD,r2_credit_spread,0.15158965436479493,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.17482844415360166
2013-03-01,GLD,r2_credit_spread,0.1344752014146939,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.15158965436479493
2013-03-08,GLD,r2_credit_spread,0.20634713511063443,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1344752014146939
2013-03-15,GLD,r2_credit_spread,0.19012110265453638,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.20634713511063443
2013-03-22,GLD,r2_credit_spread,0.16892562012654355,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.19012110265453638
2013-03-29,GLD,r2_credit_spread,0.1630429130152934,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16892562012654355
2013-04-05,GLD,r2_credit_spread,0.08779314182195072,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1630429130152934
2013-04-12,GLD,r2_credit_spread,0.09965742502630225,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.08779314182195072
2013-04-19,GLD,r2_credit_spread,0.06451444428903706,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.09965742502630225
2013-04-26,GLD,r2_credit_spread,0.07799325406603924,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.06451444428903706
2013-05-03,GLD,r2_credit_spread,0.164311033718189,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.07799325406603924
2013-05-10,GLD,r2_credit_spread,0.19165918244579191,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.164311033718189
2013-05-17,GLD,r2_credit_spread,0.18513030382866283,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.19165918244579191
2013-05-24,GLD,r2_credit_spread,0.1688144821365123,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18513030382866283
2013-05-31,GLD,r2_credit_spread,0.143846523306259,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1688144821365123
2013-06-07,GLD,r2_credit_spread,0.14994320871849046,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.143846523306259
2013-06-14,GLD,r2_credit_spread,0.16559176721692337,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14994320871849046
2013-06-21,GLD,r2_credit_spread,0.21881233714291282,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16559176721692337
2013-06-28,GLD,r2_credit_spread,0.19791438518427046,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.21881233714291282
2013-07-05,GLD,r2_credit_spread,0.22639913050158966,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.19791438518427046
2013-07-12,GLD,r2_credit_spread,0.2877337772932655,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.22639913050158966
2013-07-19,GLD,r2_credit_spread,0.3029444109344336,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.2877337772932655
2013-07-26,GLD,r2_credit_spread,0.2549332502595786,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.3029444109344336
2013-08-02,GLD,r2_credit_spread,0.23877195636947737,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.2549332502595786
2013-08-09,GLD,r2_credit_spread,0.1938148561997159,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.23877195636947737
2013-08-16,GLD,r2_credit_spread,0.23582607950188617,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1938148561997159
2013-08-23,GLD,r2_credit_spread,0.24856346525785158,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.23582607950188617
2013-08-30,GLD,r2_credit_spread,0.22068840227457312,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.24856346525785158
2013-09-06,GLD,r2_credit_spread,0.2576378794803076,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.22068840227457312
2013-09-13,GLD,r2_credit_spread,0.2591059446519831,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.2576378794803076
2013-09-20,GLD,r2_credit_spread,0.24409765948565984,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.2591059446519831
2013-09-27,GLD,r2_credit_spread,0.18495140180919734,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.24409765948565984
2013-10-04,GLD,r2_credit_spread,0.19840124877853912,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18495140180919734
2013-10-11,GLD,r2_credit_spread,0.18240986405862428,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.19840124877853912
2013-10-18,GLD,r2_credit_spread,0.17580963706591032,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18240986405862428
2013-10-25,GLD,r2_credit_spread,0.1845213448200761,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.17580963706591032
2013-11-01,GLD,r2_credit_spread,0.17634317605080246,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1845213448200761
2013-11-08,GLD,r2_credit_spread,0.23481719562503925,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.17634317605080246
2013-11-15,GLD,r2_credit_spread,0.20010571823827505,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.23481719562503925
2013-11-22,GLD,r2_credit_spread,0.18362930540077896,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.20010571823827505
2013-11-29,GLD,r2_credit_spread,0.1891232395170614,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18362930540077896
2013-12-06,GLD,r2_credit_spread,0.18810947359514896,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1891232395170614
2013-12-13,GLD,r2_credit_spread,0.16732691047162343,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18810947359514896
2013-12-20,GLD,r2_credit_spread,0.1439632568999326,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16732691047162343
2013-12-27,GLD,r2_credit_spread,0.18203247851865847,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1439632568999326
2014-01-03,GLD,r2_credit_spread,0.16856959328257592,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.18203247851865847
2014-01-10,GLD,r2_credit_spread,0.1686558556711445,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16856959328257592
2014-01-17,GLD,r2_credit_spread,0.16481294756341308,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1686558556711445
2014-01-24,GLD,r2_credit_spread,0.13239625193238302,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.16481294756341308
2014-01-31,GLD,r2_credit_spread,0.10776903914946932,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.13239625193238302
2014-02-07,GLD,r2_credit_spread,0.11487474827608024,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.10776903914946932
2014-02-14,GLD,r2_credit_spread,0.13639607918712246,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.11487474827608024
2014-02-21,GLD,r2_credit_spread,0.14756099584384064,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.13639607918712246
2014-02-28,GLD,r2_credit_spread,0.14462218646433642,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14756099584384064
2014-03-07,GLD,r2_credit_spread,0.1585133595897526,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14462218646433642
2014-03-14,GLD,r2_credit_spread,0.1318410972623679,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1585133595897526
2014-03-21,GLD,r2_credit_spread,0.14910124015674478,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1318410972623679
2014-03-28,GLD,r2_credit_spread,0.12919130111442956,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14910124015674478
2014-04-04,GLD,r2_credit_spread,0.14299359915990079,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12919130111442956
2014-04-11,GLD,r2_credit_spread,0.08625020339214162,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.14299359915990079
2014-04-18,GLD,r2_credit_spread,0.11156586212912004,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.08625020339214162
2014-04-25,GLD,r2_credit_spread,0.11161400492975089,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.11156586212912004
2014-05-02,GLD,r2_credit_spread,0.09722305667088157,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.11161400492975089
2014-05-09,GLD,r2_credit_spread,0.10031090850550767,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.09722305667088157
2014-05-16,GLD,r2_credit_spread,0.08290935214578143,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.10031090850550767
2014-05-23,GLD,r2_credit_spread,0.0912473784690605,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.08290935214578143
2014-05-30,GLD,r2_credit_spread,0.08188918823961513,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.0912473784690605
2014-06-06,GLD,r2_credit_spread,0.1057750074754499,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.08188918823961513
2014-06-13,GLD,r2_credit_spread,0.12145328089206078,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.1057750074754499
2014-06-20,GLD,r2_credit_spread,0.12810798873089607,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12145328089206078
2014-06-27,GLD,r2_credit_spread,0.10225390685709179,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12810798873089607
2014-07-04,GLD,r2_credit_spread,0.12712614175502354,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.10225390685709179
2014-07-11,GLD,r2_credit_spread,0.09953000836933155,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.12712614175502354
2014-07-18,GLD,r2_credit_spread,0.05633198394055028,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.09953000836933155
2014-07-25,GLD,r2_credit_spread,0.0593725074758402,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.05633198394055028
2014-08-01,GLD,r2_credit_spread,0.009368335315304288,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.0593725074758402
2014-08-08,GLD,r2_credit_spread,0.034615326777352524,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.009368335315304288
2014-08-15,GLD,r2_credit_spread,0.05608272676072054,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.034615326777352524
2014-08-22,GLD,r2_credit_spread,0.053698281634708106,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.05608272676072054
2014-08-29,GLD,r2_credit_spread,0.0318160855973072,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.053698281634708106
2014-09-05,GLD,r2_credit_spread,0.03224412985618435,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.0318160855973072
2014-09-12,GLD,r2_credit_spread,0.05100707969850136,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.03224412985618435
2014-09-19,GLD,r2_credit_spread,0.05204651910064231,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.05100707969850136
2014-09-26,GLD,r2_credit_spread,-0.02223370468944688,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.05204651910064231
2014-10-03,GLD,r2_credit_spread,-0.04057453317377953,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.02223370468944688
2014-10-10,GLD,r2_credit_spread,-0.12305724548921433,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.04057453317377953
2014-10-17,GLD,r2_credit_spread,-0.060405155362320655,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.12305724548921433
2014-10-24,GLD,r2_credit_spread,0.0020519582766886204,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.060405155362320655
2014-10-31,GLD,r2_credit_spread,0.037338707007759084,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.0020519582766886204
2014-11-07,GLD,r2_credit_spread,0.02436448452956467,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.037338707007759084
2014-11-14,GLD,r2_credit_spread,-0.010077344312893628,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,0.02436448452956467
2014-11-21,GLD,r2_credit_spread,-0.0046969871404115016,weekly_prices.csv:HYG/LQD proxy,"weekly, as-of latest available observation",1,True,HYG/LQD relative strength proxy used because direct OAS data was unavailable or insufficient.,-0.010077344312893628
