Date,Ticker,recent_return_1w,reversal_1w_score_observed,reversal_1w_score_tradable,reversal_1w_asset_class_neutral_observed,reversal_1w_asset_class_neutral_tradable,recent_return_4w,reversal_4w_score_observed,reversal_4w_score_tradable,reversal_4w_asset_class_neutral_observed,reversal_4w_asset_class_neutral_tradable,asset_class
2013-11-29,VNQ,-0.008927106670869822,0.7575757575757576,0.8181818181818181,,,-0.057418665880462294,0.9696969696969697,0.8181818181818181,,,REITs
2013-11-29,TLT,0.00519702908184172,-0.4545454545454546,0.696969696969697,-1.0,1.0,-0.016385553039092948,0.6363636363636365,0.7575757575757576,1.0,1.0,Bonds
2013-11-29,XLY,0.011565599520271697,-0.8181818181818181,0.09090909090909083,-0.6666666666666667,0.22222222222222232,0.032095884423000376,-0.7575757575757576,-0.5757575757575757,-0.5555555555555556,-0.2222222222222222,Equities
2013-11-29,IEF,9.889578521726783e-05,0.21212121212121215,0.21212121212121215,0.1428571428571428,0.4285714285714286,-0.003233933952389356,0.4545454545454546,0.33333333333333326,0.4285714285714286,0.4285714285714286,Bonds
2013-11-29,EEM,0.007134193079891826,-0.7575757575757576,0.5757575757575757,-0.5555555555555556,0.7777777777777777,-0.003060444760184855,0.39393939393939403,0.5151515151515151,0.7777777777777777,0.8888888888888888,Equities
2013-11-29,QQQ,0.020716752365625313,-0.9696969696969697,-0.3939393939393939,-1.0,-0.2222222222222222,0.03526163799261206,-0.8181818181818181,-0.2727272727272727,-0.6666666666666667,0.22222222222222232,Equities
2013-11-29,EFA,0.0013606320194019528,-0.09090909090909094,-0.09090909090909094,-0.11111111111111116,0.11111111111111116,0.010372108389032686,-0.1515151515151515,0.1515151515151516,0.5555555555555556,0.6666666666666667,Equities
2013-11-29,EWJ,-0.008223635633098247,0.696969696969697,0.4545454545454546,0.6666666666666667,0.5555555555555556,0.02376872480855341,-0.4545454545454546,-0.6363636363636364,0.0,-0.33333333333333337,Equities
2013-11-29,GLD,0.006504326144151529,-0.696969696969697,0.9696969696969697,-1.0,0.5,-0.049231982278409525,0.8181818181818181,0.8787878787878789,0.0,0.0,Commodities
2013-11-29,LQD,0.0031494800377032117,-0.33333333333333337,-0.5151515151515151,-0.7142857142857143,-1.0,0.0013098083571640995,0.030303030303030276,0.21212121212121215,-0.7142857142857143,-0.1428571428571429,Bonds
2013-11-29,SHY,0.0002368986037393217,0.09090909090909083,-0.4545454545454546,-0.1428571428571429,-0.7142857142857143,0.001302943814057489,0.09090909090909083,-0.09090909090909094,-0.4285714285714286,-1.0,Bonds
2013-11-29,IWM,0.014841555488623648,-0.8787878787878788,-0.8787878787878788,-0.7777777777777778,-0.7777777777777778,0.044058629138293615,-0.9696969696969697,-0.1515151515151515,-1.0,0.4444444444444444,Equities
2013-11-29,IAU,0.005804286267715009,-0.5757575757575757,0.8787878787878789,-0.5,0.0,-0.05011748789199599,0.8787878787878789,0.9696969696969697,0.5,0.5,Commodities
2013-11-29,VWO,0.003143242827552184,-0.2727272727272727,0.6363636363636365,-0.33333333333333337,0.8888888888888888,-0.008841398070414397,0.5757575757575757,0.5757575757575757,0.8888888888888888,1.0,Equities
2013-11-29,USO,-0.01703883124133876,0.9696969696969697,-0.6363636363636364,1.0,-1.0,-0.019630880828436448,0.696969696969697,0.696969696969697,-0.5,-0.5,Commodities
2013-11-29,SLV,0.00575016284251384,-0.5151515151515151,0.9696969696969697,0.0,1.0,-0.08728653506865869,0.9696969696969697,0.9696969696969697,1.0,1.0,Commodities
2013-11-29,DBA,0.004448021875647079,-0.3939393939393939,-0.030303030303030276,0.5,-0.5,-0.0028100088907305754,0.33333333333333326,0.6363636363636365,-1.0,-1.0,Commodities
2013-11-29,UUP,-0.001380504800981508,0.4545454545454546,0.030303030303030276,,,-0.0022987955545772376,0.21212121212121215,-0.3939393939393939,,,FX
2013-11-29,MBB,-0.0008506040438176488,0.39393939393939403,0.1515151515151516,0.7142857142857142,0.1428571428571428,-0.002359033360206819,0.2727272727272727,0.2727272727272727,0.1428571428571428,0.1428571428571428,Bonds
2013-11-29,HYG,0.0026841667970995964,-0.21212121212121215,-0.21212121212121215,-0.4285714285714286,-0.1428571428571429,0.006464920401474172,-0.09090909090909094,-0.030303030303030276,-1.0,-0.7142857142857143,Bonds
2013-11-29,BIL,-0.00021856806662978734,0.2727272727272727,-0.2727272727272727,0.4285714285714286,-0.4285714285714286,-0.00021856806662978734,0.1515151515151516,0.030303030303030276,-0.1428571428571429,-0.4285714285714286,Bonds
2013-11-29,VEA,0.0019493939786197068,-0.1515151515151515,-0.1515151515151515,-0.2222222222222222,0.0,0.011561958857232213,-0.21212121212121215,0.09090909090909083,0.4444444444444444,0.5555555555555556,Equities
2013-11-29,PDBC,,,,,,,,,,,Commodities
2013-12-06,TIP,-0.010671055342071134,0.6363636363636365,0.5151515151515151,0.7142857142857142,1.0,-0.00960595144294929,0.6363636363636365,0.5151515151515151,1.0,0.7142857142857142,Bonds
2013-12-06,SPY,-0.00033141593492891364,-0.5151515151515151,-0.030303030303030276,-0.4444444444444444,0.0,0.02058840543488638,-0.5151515151515151,-0.5151515151515151,-0.2222222222222222,-0.11111111111111116,Equities
2013-12-06,XLV,-0.0007238224456858067,-0.3939393939393939,0.1515151515151516,-0.2222222222222222,0.22222222222222232,0.03875068222567668,-0.9696969696969697,-0.8787878787878788,-0.8888888888888888,-0.7777777777777778,Equities
2013-12-06,XLU,0.010781400485889714,-0.9696969696969697,0.8787878787878789,-1.0,0.8888888888888888,-0.013093284990557619,0.7575757575757576,0.7575757575757576,1.0,1.0,Equities
2013-12-06,XLP,0.0016275141018062822,-0.6363636363636364,0.6363636363636365,-0.5555555555555556,0.5555555555555556,0.009608412999149385,-0.1515151515151515,-0.2727272727272727,0.4444444444444444,0.33333333333333326,Equities
2013-12-06,XLK,0.003747149839565145,-0.8181818181818181,-0.9696969696969697,-0.8888888888888888,-0.8888888888888888,0.027138264569938064,-0.6363636363636364,-0.696969696969697,-0.4444444444444444,-0.4444444444444444,Equities
2013-12-06,XLI,-0.00119051525204239,-0.1515151515151515,0.030303030303030276,0.0,0.11111111111111116,0.01944122696956674,-0.4545454545454546,-0.6363636363636364,-0.11111111111111116,-0.33333333333333337,Equities
2013-12-06,XLF,-0.004189440120972332,0.030303030303030276,0.33333333333333326,0.33333333333333326,0.33333333333333326,0.02540787360147201,-0.5757575757575757,-0.9696969696969697,-0.33333333333333337,-0.8888888888888888,Equities
2013-12-06,XLE,-0.0003467534163243968,-0.4545454545454546,0.9696969696969697,-0.33333333333333337,1.0,-0.0016169943665934605,0.33333333333333326,-0.030303030303030276,0.8888888888888888,0.6666666666666667,Equities
2013-12-06,XLB,-0.0015788223372877885,-0.09090909090909094,0.8181818181818181,0.11111111111111116,0.7777777777777777,0.0018102235162522629,0.1515151515151516,-0.33333333333333337,0.7777777777777777,0.22222222222222232,Equities
2013-12-06,VUG,0.0018821724390163386,-0.696969696969697,-0.6363636363636364,-0.6666666666666667,-0.4444444444444444,0.02841569647864084,-0.696969696969697,-0.3939393939393939,-0.5555555555555556,0.11111111111111116,Equities
2013-12-06,VTV,-0.0009299793322513628,-0.2727272727272727,0.5757575757575757,-0.11111111111111116,0.4444444444444444,0.015795427084308145,-0.21212121212121215,-0.5757575757575757,0.33333333333333326,-0.2222222222222222,Equities
2013-12-06,VNQ,0.0065649559372238375,-0.8787878787878788,0.7575757575757576,,,-0.010357315811179046,0.696969696969697,0.9696969696969697,,,REITs
2013-12-06,TLT,-0.011715305881314975,0.696969696969697,-0.4545454545454546,1.0,-1.0,-0.0017757227662179575,0.39393939393939403,0.6363636363636365,0.1428571428571428,1.0,Bonds
2013-12-06,XLY,-0.007164718015800542,0.2727272727272727,-0.8181818181818181,0.4444444444444444,-0.6666666666666667,0.029072666175910422,-0.7575757575757576,-0.7575757575757576,-0.6666666666666667,-0.5555555555555556,Equities
2013-12-06,IEF,-0.008628690435093511,0.39393939393939403,0.21212121212121215,0.4285714285714286,0.1428571428571428,-0.003730210199081818,0.5151515151515151,0.4545454545454546,0.7142857142857142,0.4285714285714286,Bonds
2013-12-06,EEM,-0.00968130042047255,0.5151515151515151,-0.7575757575757576,0.6666666666666667,-0.5555555555555556,0.018950465088163337,-0.3939393939393939,0.39393939393939403,0.0,0.7777777777777777,Equities
2013-12-06,QQQ,0.0031495195289825695,-0.7575757575757576,-0.9696969696969697,-0.7777777777777778,-1.0,0.04191925980837752,-0.9696969696969697,-0.8181818181818181,-1.0,-0.6666666666666667,Equities
2013-12-06,EFA,-0.013133878814665434,0.7575757575757576,-0.09090909090909094,0.8888888888888888,-0.11111111111111116,0.0023000279300566806,0.09090909090909083,-0.1515151515151515,0.6666666666666667,0.5555555555555556,Equities
2013-12-06,EWJ,-0.009950309411951408,0.5757575757575757,0.696969696969697,0.7777777777777777,0.6666666666666667,0.018771344043617244,-0.33333333333333337,-0.4545454545454546,0.11111111111111116,0.0,Equities
2013-12-06,GLD,-0.017812708789100906,0.9696969696969697,-0.696969696969697,0.5,-1.0,-0.04610553414725016,0.9696969696969697,0.8181818181818181,0.5,0.0,Commodities
2013-12-06,LQD,-0.005529022269174955,0.09090909090909083,-0.33333333333333337,-0.1428571428571429,-0.7142857142857143,0.0064967786261520555,-0.09090909090909094,0.030303030303030276,-1.0,-0.7142857142857143,Bonds
2013-12-06,SHY,-0.0008394221176091232,-0.33333333333333337,0.09090909090909083,-0.7142857142857143,-0.1428571428571429,0.00046242797659301615,0.21212121212121215,0.09090909090909083,-0.4285714285714286,-0.4285714285714286,Bonds
2013-12-06,IWM,-0.009074481206571505,0.4545454545454546,-0.8787878787878788,0.5555555555555556,-0.7777777777777778,0.0297535185803659,-0.8181818181818181,-0.9696969696969697,-0.7777777777777778,-1.0,Equities
2013-12-06,IAU,-0.01648803028674639,0.8787878787878789,-0.5757575757575757,0.0,-0.5,-0.04483582675776554,0.8787878787878789,0.8787878787878789,0.0,0.5,Commodities
2013-12-06,VWO,-0.0036158682253070173,-0.030303030303030276,-0.2727272727272727,0.22222222222222232,-0.33333333333333337,0.018732710485998005,-0.2727272727272727,0.5757575757575757,0.22222222222222232,0.8888888888888888,Equities
2013-12-06,USO,0.04751943204104103,-0.9696969696969697,0.9696969696969697,-1.0,1.0,0.030579269828098665,-0.8787878787878788,0.696969696969697,-1.0,-0.5,Commodities
2013-12-06,SLV,-0.024948001452519408,0.9696969696969697,-0.5151515151515151,1.0,0.0,-0.09328179097911693,0.9696969696969697,0.9696969696969697,1.0,1.0,Commodities
2013-12-06,DBA,-0.007649029862472179,0.33333333333333326,-0.3939393939393939,-0.5,0.5,-0.009244363061110872,0.5757575757575757,0.33333333333333326,-0.5,-1.0,Commodities
2013-12-06,UUP,-0.005529863345311692,0.1515151515151516,0.4545454545454546,,,-0.014611771986465572,0.8181818181818181,0.21212121212121215,,,FX
2013-12-06,MBB,-0.005966800201477662,0.21212121212121215,0.39393939393939403,0.1428571428571428,0.7142857142857142,-0.002854106210965046,0.4545454545454546,0.2727272727272727,0.4285714285714286,0.1428571428571428,Bonds
2013-12-06,HYG,-0.0011834192123636456,-0.21212121212121215,-0.21212121212121215,-0.4285714285714286,-0.4285714285714286,0.004407698937892057,-0.030303030303030276,-0.09090909090909094,-0.7142857142857143,-1.0,Bonds
2013-12-06,BIL,0.0004370260388339986,-0.5757575757575757,0.2727272727272727,-1.0,0.4285714285714286,0.00021836245226780626,0.2727272727272727,0.1515151515151516,-0.1428571428571429,-0.1428571428571429,Bonds
2013-12-06,VEA,-0.01386219775612596,0.8181818181818181,-0.1515151515151515,1.0,-0.2222222222222222,0.0032162446151451363,0.030303030303030276,-0.21212121212121215,0.5555555555555556,0.4444444444444444,Equities
2013-12-06,PDBC,,,,,,,,,,,Commodities
2013-12-13,TIP,0.001903505294124086,-0.696969696969697,0.6363636363636365,-0.4285714285714286,0.7142857142857142,-0.0139120641286411,0.1515151515151516,0.6363636363636365,1.0,1.0,Bonds
2013-12-13,SPY,-0.01564079470995039,0.33333333333333326,-0.5151515151515151,-0.11111111111111116,-0.4444444444444444,-0.010774460151931953,0.030303030303030276,-0.5151515151515151,-0.11111111111111116,-0.2222222222222222,Equities
2013-12-13,XLV,-0.025534386662335984,0.9696969696969697,-0.3939393939393939,1.0,-0.2222222222222222,-0.009388890428265961,-0.09090909090909094,-0.9696969696969697,-0.2222222222222222,-0.8888888888888888,Equities
2013-12-13,XLU,-0.024194371841140816,0.9696969696969697,-0.9696969696969697,0.8888888888888888,-1.0,-0.04724441560282022,0.9696969696969697,0.7575757575757576,1.0,1.0,Equities
2013-12-13,XLP,-0.018802062556091848,0.5151515151515151,-0.6363636363636364,0.22222222222222232,-0.5555555555555556,-0.024463564692257078,0.33333333333333326,-0.1515151515151515,0.22222222222222232,0.4444444444444444,Equities
2013-12-13,XLK,-0.01780570454811381,0.4545454545454546,-0.8181818181818181,0.11111111111111116,-0.8888888888888888,-0.002915576675568299,-0.5757575757575757,-0.6363636363636364,-0.7777777777777778,-0.4444444444444444,Equities
2013-12-13,XLI,-0.01132290082278975,-0.09090909090909094,-0.1515151515151515,-0.7777777777777778,0.0,-0.004798816141653228,-0.5151515151515151,-0.4545454545454546,-0.6666666666666667,-0.11111111111111116,Equities
2013-12-13,XLF,-0.012155590394068327,0.030303030303030276,0.030303030303030276,-0.6666666666666667,0.33333333333333326,0.0,-0.696969696969697,-0.5757575757575757,-0.8888888888888888,-0.33333333333333337,Equities
2013-12-13,XLE,-0.014813924571712267,0.2727272727272727,-0.4545454545454546,-0.2222222222222222,-0.33333333333333337,-0.02886199003483836,0.39393939393939403,0.33333333333333326,0.33333333333333326,0.8888888888888888,Equities
2013-12-13,XLB,-0.006324610903997163,-0.21212121212121215,-0.09090909090909094,-1.0,0.11111111111111116,-0.020921255028523156,0.2727272727272727,0.1515151515151516,0.11111111111111116,0.7777777777777777,Equities
2013-12-13,VUG,-0.01381494616102652,0.21212121212121215,-0.696969696969697,-0.33333333333333337,-0.6666666666666667,-0.005793511511434368,-0.33333333333333337,-0.696969696969697,-0.4444444444444444,-0.5555555555555556,Equities
2013-12-13,VTV,-0.01661359436330978,0.39393939393939403,-0.2727272727272727,0.0,-0.11111111111111116,-0.014780378355374602,0.21212121212121215,-0.21212121212121215,0.0,0.33333333333333326,Equities
2013-12-13,VNQ,-0.023813186769084282,0.8181818181818181,-0.8787878787878788,,,-0.047083109739017526,0.8787878787878789,0.696969696969697,,,REITs
2013-12-13,TLT,0.0028182620048231577,-0.7575757575757576,0.696969696969697,-0.7142857142857143,1.0,-0.011579277499194407,0.09090909090909083,0.39393939393939403,0.7142857142857142,0.1428571428571428,Bonds
2013-12-13,XLY,-0.009979901961313709,-0.1515151515151515,0.2727272727272727,-0.8888888888888888,0.4444444444444444,-0.0072361505655379466,-0.2727272727272727,-0.7575757575757576,-0.33333333333333337,-0.6666666666666667,Equities
2013-12-13,IEF,9.934929194255204e-05,-0.5151515151515151,0.39393939393939403,0.4285714285714286,0.4285714285714286,-0.010379005341389136,-0.030303030303030276,0.5151515151515151,0.4285714285714286,0.7142857142857142,Bonds
2013-12-13,EEM,-0.02360518416275459,0.7575757575757576,0.5151515151515151,0.6666666666666667,0.6666666666666667,-0.03076921704215929,0.5151515151515151,-0.3939393939393939,0.5555555555555556,0.0,Equities
2013-12-13,QQQ,-0.013372001049393178,0.1515151515151516,-0.7575757575757576,-0.4444444444444444,-0.7777777777777778,0.010600658702812016,-0.9696969696969697,-0.9696969696969697,-1.0,-1.0,Equities
2013-12-13,EFA,-0.019887214889980465,0.6363636363636365,0.7575757575757576,0.4444444444444444,0.8888888888888888,-0.031883030716114535,0.6363636363636365,0.09090909090909083,0.7777777777777777,0.6666666666666667,Equities
2013-12-13,EWJ,-0.012562538141629775,0.09090909090909083,0.5757575757575757,-0.5555555555555556,0.7777777777777777,-0.03439813431572547,0.696969696969697,-0.33333333333333337,0.8888888888888888,0.11111111111111116,Equities
2013-12-13,GLD,0.007001216198179172,-0.9696969696969697,0.9696969696969697,-0.5,0.5,-0.03973618447178884,0.8181818181818181,0.9696969696969697,0.5,0.5,Commodities
2013-12-13,LQD,0.003783201932228364,-0.8181818181818181,0.09090909090909083,-1.0,-0.1428571428571429,0.0034839745719195125,-0.8787878787878788,-0.09090909090909094,-1.0,-1.0,Bonds
2013-12-13,SHY,-0.00011879804332637356,-0.33333333333333337,-0.33333333333333337,1.0,-0.7142857142857143,-0.00024865604292412247,-0.6363636363636364,0.21212121212121215,-0.1428571428571429,-0.4285714285714286,Bonds
2013-12-13,IWM,-0.020270296692074252,0.696969696969697,0.4545454545454546,0.5555555555555556,0.5555555555555556,-0.005684635900071067,-0.3939393939393939,-0.8181818181818181,-0.5555555555555556,-0.7777777777777778,Equities
2013-12-13,IAU,0.00670577717180354,-0.8787878787878788,0.8787878787878789,0.0,0.0,-0.038430708649513146,0.7575757575757576,0.8787878787878789,0.0,0.0,Commodities
2013-12-13,VWO,-0.023953415865852312,0.8787878787878789,-0.030303030303030276,0.7777777777777777,0.22222222222222232,-0.030521447465620577,0.4545454545454546,-0.2727272727272727,0.4444444444444444,0.22222222222222232,Equities
2013-12-13,USO,-0.011697570794198198,-0.030303030303030276,-0.9696969696969697,1.0,-1.0,0.022432063092478582,-0.9696969696969697,-0.8787878787878788,-1.0,-1.0,Commodities
2013-12-13,SLV,0.010127960114046486,-0.9696969696969697,0.9696969696969697,-1.0,1.0,-0.0524999618530273,0.9696969696969697,0.9696969696969697,1.0,1.0,Commodities
2013-12-13,DBA,-0.0016226301911833607,-0.2727272727272727,0.33333333333333326,0.5,-0.5,-0.005656528056895538,-0.4545454545454546,0.5757575757575757,-0.5,-0.5,Commodities
2013-12-13,UUP,0.0,-0.4242424242424242,0.1515151515151516,,,-0.008271923714096574,-0.1515151515151515,0.8181818181818181,,,FX
2013-12-13,MBB,0.0004764253006592778,-0.6363636363636364,0.21212121212121215,-0.1428571428571429,0.1428571428571428,-0.00793335257344474,-0.21212121212121215,0.4545454545454546,0.1428571428571428,0.4285714285714286,Bonds
2013-12-13,HYG,0.0004303397956686439,-0.5757575757575757,-0.21212121212121215,0.1428571428571428,-0.4285714285714286,0.0018210504094307023,-0.8181818181818181,-0.030303030303030276,-0.7142857142857143,-0.7142857142857143,Bonds
2013-12-13,BIL,0.0,-0.4242424242424242,-0.5757575757575757,0.7142857142857142,-1.0,0.00021836245226780626,-0.7575757575757576,0.2727272727272727,-0.4285714285714286,-0.1428571428571429,Bonds
2013-12-13,VEA,-0.019481937629447388,0.5757575757575757,0.8181818181818181,0.33333333333333326,1.0,-0.031425358456879104,0.5757575757575757,0.030303030303030276,0.6666666666666667,0.5555555555555556,Equities
2013-12-13,PDBC,,,,,,,,,,,Commodities
2013-12-20,TIP,-0.001085249745460426,0.6363636363636365,-0.696969696969697,0.7142857142857142,-0.4285714285714286,-0.012075976736270477,0.5757575757575757,0.1515151515151516,1.0,1.0,Bonds
2013-12-20,SPY,0.024904269409370627,-0.6363636363636364,0.33333333333333326,-0.33333333333333337,-0.11111111111111116,0.009599539875586371,-0.4545454545454546,0.030303030303030276,-0.11111111111111116,-0.11111111111111116,Equities
2013-12-20,XLV,0.024644895587162763,-0.5757575757575757,0.9696969696969697,-0.2222222222222222,1.0,-0.002060944916170926,-0.030303030303030276,-0.09090909090909094,0.11111111111111116,-0.2222222222222222,Equities
2013-12-20,XLU,0.019328131703619356,-0.09090909090909094,0.9696969696969697,0.5555555555555556,0.8888888888888888,-0.010994014860801427,0.5151515151515151,0.9696969696969697,0.5555555555555556,1.0,Equities
2013-12-20,XLP,0.014276316418153634,0.030303030303030276,0.5151515151515151,0.6666666666666667,0.22222222222222232,-0.006639264027454295,0.21212121212121215,0.33333333333333326,0.22222222222222232,0.22222222222222232,Equities
2013-12-20,XLK,0.027261331367951502,-0.7575757575757576,0.4545454545454546,-0.5555555555555556,0.11111111111111116,0.02846441273457123,-0.8787878787878788,-0.5757575757575757,-0.8888888888888888,-0.7777777777777778,Equities
2013-12-20,XLI,0.0351833182531176,-0.9696969696969697,-0.09090909090909094,-1.0,-0.7777777777777778,0.023258990654560607,-0.8181818181818181,-0.5151515151515151,-0.7777777777777778,-0.6666666666666667,Equities
2013-12-20,XLF,0.02752565976573562,-0.8181818181818181,0.030303030303030276,-0.6666666666666667,-0.6666666666666667,0.01031266168440692,-0.5151515151515151,-0.696969696969697,-0.2222222222222222,-0.8888888888888888,Equities
2013-12-20,XLE,0.022832443951333214,-0.2727272727272727,0.2727272727272727,0.22222222222222232,-0.2222222222222222,-0.01310577554609349,0.6363636363636365,0.39393939393939403,0.6666666666666667,0.33333333333333326,Equities
2013-12-20,XLB,0.027798974171379554,-0.8787878787878788,-0.21212121212121215,-0.7777777777777778,-1.0,0.01056936280729115,-0.5757575757575757,0.2727272727272727,-0.33333333333333337,0.11111111111111116,Equities
2013-12-20,VUG,0.027120626150217264,-0.696969696969697,0.21212121212121215,-0.4444444444444444,-0.33333333333333337,0.021055974629461183,-0.7575757575757576,-0.33333333333333337,-0.6666666666666667,-0.4444444444444444,Equities
2013-12-20,VTV,0.0239229940641128,-0.3939393939393939,0.39393939393939403,0.0,0.0,0.002647503442272825,-0.21212121212121215,0.21212121212121215,0.0,0.0,Equities
2013-12-20,VNQ,0.01802383300257504,-0.030303030303030276,0.8181818181818181,,,-0.008624261845527004,0.33333333333333326,0.8787878787878789,,,REITs
2013-12-20,TLT,0.010076348740944097,0.09090909090909083,-0.7575757575757576,-1.0,-0.7142857142857143,0.006258824390405815,-0.33333333333333337,0.09090909090909083,-0.7142857142857143,0.7142857142857142,Bonds
2013-12-20,XLY,0.02237985699013878,-0.1515151515151515,-0.1515151515151515,0.4444444444444444,-0.8888888888888888,0.01654720229115636,-0.6363636363636364,-0.2727272727272727,-0.4444444444444444,-0.33333333333333337,Equities
2013-12-20,IEF,-0.002185467298107757,0.696969696969697,-0.5151515151515151,1.0,0.4285714285714286,-0.010599185331193972,0.4545454545454546,-0.030303030303030276,0.7142857142857142,0.4285714285714286,Bonds
2013-12-20,EEM,-0.0025427180748522904,0.7575757575757576,0.7575757575757576,0.8888888888888888,0.6666666666666667,-0.028635806038546763,0.8181818181818181,0.5151515151515151,0.8888888888888888,0.5555555555555556,Equities
2013-12-20,QQQ,0.0226838992357401,-0.21212121212121215,0.1515151515151516,0.33333333333333326,-0.4444444444444444,0.033155677520794846,-0.9696969696969697,-0.9696969696969697,-1.0,-1.0,Equities
2013-12-20,EFA,0.02440912239096682,-0.5151515151515151,0.6363636363636365,-0.11111111111111116,0.4444444444444444,-0.007802233718110174,0.2727272727272727,0.6363636363636365,0.33333333333333326,0.7777777777777777,Equities
2013-12-20,EWJ,0.009267998235659825,0.1515151515151516,0.09090909090909083,0.7777777777777777,-0.5555555555555556,-0.021441375153151476,0.696969696969697,0.696969696969697,0.7777777777777777,0.8888888888888888,Equities
2013-12-20,GLD,-0.028815504197988506,0.9696969696969697,-0.9696969696969697,0.5,-0.5,-0.0331887574075177,0.9696969696969697,0.8181818181818181,0.5,0.5,Commodities
2013-12-20,LQD,0.00692404876704833,0.21212121212121215,-0.8181818181818181,-0.7142857142857143,-1.0,0.008310762402362615,-0.3939393939393939,-0.8787878787878788,-1.0,-1.0,Bonds
2013-12-20,SHY,-0.0007105432977130288,0.5757575757575757,-0.33333333333333337,0.4285714285714286,1.0,-0.0014314794899795702,-0.09090909090909094,-0.6363636363636364,0.1428571428571428,-0.1428571428571429,Bonds
2013-12-20,IWM,0.03384772105506073,-0.9696969696969697,0.696969696969697,-0.8888888888888888,0.5555555555555556,0.018596324890840288,-0.696969696969697,-0.3939393939393939,-0.5555555555555556,-0.5555555555555556,Equities
2013-12-20,IAU,-0.029975071065013625,0.9696969696969697,-0.8787878787878788,1.0,0.0,-0.03399674849260548,0.9696969696969697,0.7575757575757576,1.0,0.0,Commodities
2013-12-20,VWO,-0.004324390399721212,0.8181818181818181,0.8787878787878789,1.0,0.7777777777777777,-0.02864457722495506,0.8787878787878789,0.4545454545454546,1.0,0.4444444444444444,Equities
2013-12-20,USO,0.024249427465028006,-0.4545454545454546,-0.030303030303030276,-1.0,1.0,0.04230313125673657,-0.9696969696969697,-0.9696969696969697,-1.0,-1.0,Commodities
2013-12-20,SLV,-0.017414243293933596,0.8787878787878789,-0.9696969696969697,0.0,-1.0,-0.026659610240817533,0.7575757575757576,0.9696969696969697,0.0,1.0,Commodities
2013-12-20,DBA,0.002031629330116802,0.39393939393939403,-0.2727272727272727,-0.5,0.5,-0.0028306409434966096,0.030303030303030276,-0.4545454545454546,-0.5,-0.5,Commodities
2013-12-20,UUP,0.003707004649678547,0.2727272727272727,-0.4242424242424242,,,-0.003221317961282666,0.09090909090909083,-0.1515151515151515,,,FX
2013-12-20,MBB,0.00028517586448528753,0.4545454545454546,-0.6363636363636364,-0.1428571428571429,-0.1428571428571429,-0.0060557810339286755,0.1515151515151516,-0.21212121212121215,0.4285714285714286,0.1428571428571428,Bonds
2013-12-20,HYG,0.0022610451126903186,0.33333333333333326,-0.5757575757575757,-0.4285714285714286,0.1428571428571428,0.004193961013624126,-0.2727272727272727,-0.8181818181818181,-0.4285714285714286,-0.7142857142857143,Bonds
2013-12-20,BIL,-0.00021831478051703712,0.5151515151515151,-0.4242424242424242,0.1428571428571428,0.7142857142857142,0.0,-0.1515151515151515,-0.7575757575757576,-0.1428571428571429,-0.4285714285714286,Bonds
2013-12-20,VEA,0.023242725412068843,-0.33333333333333337,0.5757575757575757,0.11111111111111116,0.33333333333333326,-0.008671348848142912,0.39393939393939403,0.5757575757575757,0.4444444444444444,0.6666666666666667,Equities
2013-12-20,PDBC,,,,,,,,,,,Commodities
2013-12-27,TIP,-0.006068189097062304,0.8787878787878789,0.6363636363636365,0.4285714285714286,0.7142857142857142,-0.015871910235956577,0.696969696969697,0.5757575757575757,0.4285714285714286,1.0,Bonds
2013-12-27,SPY,0.012612985465020099,-0.2727272727272727,-0.6363636363636364,0.22222222222222232,-0.33333333333333337,0.02126029048564959,-0.5757575757575757,-0.4545454545454546,-0.33333333333333337,-0.11111111111111116,Equities
2013-12-27,XLV,0.00855922460343006,0.1515151515151516,-0.5757575757575757,0.6666666666666667,-0.2222222222222222,0.006298532561436421,-0.1515151515151515,-0.030303030303030276,0.4444444444444444,0.11111111111111116,Equities
2013-12-27,XLU,-0.0005292512946335481,0.5757575757575757,-0.09090909090909094,1.0,0.5555555555555556,0.004857917760609842,-0.030303030303030276,0.5151515151515151,0.5555555555555556,0.5555555555555556,Equities
2013-12-27,XLP,0.006815724469716011,0.2727272727272727,0.030303030303030276,0.8888888888888888,0.6666666666666667,0.0036196294228054704,0.030303030303030276,0.21212121212121215,0.6666666666666667,0.22222222222222232,Equities
2013-12-27,XLK,0.017734715995224803,-0.5757575757575757,-0.7575757575757576,-0.33333333333333337,-0.5555555555555556,0.030711833247722087,-0.8181818181818181,-0.8787878787878788,-0.7777777777777778,-0.8888888888888888,Equities
2013-12-27,XLI,0.01443637888068472,-0.3939393939393939,-0.9696969696969697,0.0,-1.0,0.03700108885583275,-0.8787878787878788,-0.8181818181818181,-0.8888888888888888,-0.7777777777777778,Equities
2013-12-27,XLF,0.008329390842750861,0.21212121212121215,-0.8181818181818181,0.7777777777777777,-0.6666666666666667,0.019202255434522142,-0.5151515151515151,-0.5151515151515151,-0.2222222222222222,-0.2222222222222222,Equities
2013-12-27,XLE,0.018691663312505824,-0.696969696969697,-0.2727272727272727,-0.5555555555555556,0.22222222222222232,0.026159554064254964,-0.696969696969697,0.6363636363636365,-0.5555555555555556,0.6666666666666667,Equities
2013-12-27,XLB,0.024482438438802046,-0.9696969696969697,-0.8787878787878788,-1.0,-0.7777777777777778,0.04465049870271898,-0.9696969696969697,-0.5757575757575757,-1.0,-0.33333333333333337,Equities
