signal_name,market_state,horizon_weeks,mean_ic,ic_tstat_nw,hit_rate,n_dates,mean_coverage,warning,base_signal,gate_name
r2_credit_spread__vix_below_past_median,stressed_panic,2,0.1399801719744295,1.1865163615100784,0.7272727272727273,11,35.0,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,calm_trend,4,0.06020285035554252,1.3480215684122974,0.5646551724137931,232,34.599137931034484,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,neutral_mixed,4,0.09933982057276235,2.318839669050808,0.5972222222222222,216,34.5,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_confirmed,4,0.08166676702937085,0.5216646540876917,0.6842105263157895,19,34.73684210526316,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_fragile,4,0.15506380565209865,1.372597096412002,0.6521739130434783,23,34.82608695652174,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,stressed_panic,4,-0.1284475589800587,-0.9883318099107223,0.45454545454545453,11,35.0,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,calm_trend,8,0.06094804300381306,1.1234703040440264,0.5905172413793104,232,34.599137931034484,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,neutral_mixed,8,0.12711411001686004,2.525091890092368,0.6527777777777778,216,34.5,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_confirmed,8,-0.03803138604189889,-0.3207358802743671,0.5263157894736842,19,34.73684210526316,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_fragile,8,0.04598755818585811,0.36501253865851,0.5217391304347826,23,34.82608695652174,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,stressed_panic,8,0.00947810949181067,0.06280133700935192,0.5454545454545454,11,35.0,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,calm_trend,13,0.12150837140084858,2.01008431242254,0.6336206896551724,232,34.599137931034484,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,neutral_mixed,13,0.1097475610795797,1.9135333785431996,0.5747663551401869,214,34.495327102803735,,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_confirmed,13,0.0011583046860091665,0.012105415760508411,0.5789473684210527,19,34.73684210526316,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,recovery_fragile,13,0.05863443764753552,0.5288460263614089,0.43478260869565216,23,34.82608695652174,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__vix_below_past_median,stressed_panic,13,0.14522600425096632,1.7667974689063115,0.7272727272727273,11,35.0,Small state sample; treat as directional only.,r2_credit_spread,vix_below_past_median
r2_credit_spread__breadth_confirms,calm_trend,1,0.011305088025302432,0.41500475858830127,0.4945054945054945,273,34.61538461538461,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,neutral_mixed,1,0.035061417779930125,1.5388472604625312,0.5538057742782152,381,34.60892388451443,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_confirmed,1,0.10062897557578916,1.1854734818783323,0.6,40,34.875,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_fragile,1,0.05441336754445326,0.7993362089946856,0.5348837209302325,43,34.69767441860465,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,stressed_panic,1,-0.07582841033854376,-2.1425221768236753,0.42857142857142855,182,34.68131868131868,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,calm_trend,2,0.044334433731589795,1.3522429289721256,0.5677655677655677,273,34.61538461538461,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,neutral_mixed,2,0.02481694539514168,0.7960055882557584,0.5223097112860893,381,34.60892388451443,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_confirmed,2,0.029478362364922555,0.32697201959593813,0.575,40,34.875,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_fragile,2,0.028269310184048966,0.3543010598472031,0.5813953488372093,43,34.69767441860465,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,stressed_panic,2,-0.08483269296277844,-2.187205858520497,0.4530386740331492,181,34.67955801104972,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,calm_trend,4,0.0727455587616229,1.758376293006899,0.5824175824175825,273,34.61538461538461,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,neutral_mixed,4,0.043692993250874286,1.2195547939895717,0.5488126649076517,379,34.60686015831135,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_confirmed,4,-0.01902660199313162,-0.16804234632045612,0.55,40,34.875,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_fragile,4,0.0944458886784771,1.1736555516110398,0.627906976744186,43,34.69767441860465,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,stressed_panic,4,-0.08658075411602136,-1.6741551846140468,0.43646408839779005,181,34.67955801104972,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,calm_trend,8,0.06419039759024138,1.270226556800934,0.5860805860805861,273,34.61538461538461,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,neutral_mixed,8,0.050017355760412975,1.1499580892448469,0.574468085106383,376,34.60372340425532,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_confirmed,8,-0.11701416138929739,-0.989404168085907,0.45,40,34.875,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_fragile,8,0.08546937030699268,0.8423036532678503,0.5581395348837209,43,34.69767441860465,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,stressed_panic,8,-0.1250488275775041,-2.0254775475521627,0.4,180,34.67777777777778,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,calm_trend,13,0.11714453761898497,2.1151904124175647,0.6446886446886447,273,34.61538461538461,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,neutral_mixed,13,0.024411207453401106,0.503518691975459,0.5040431266846361,371,34.59838274932615,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_confirmed,13,-0.16053178272337015,-1.5517546708403689,0.45,40,34.875,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,recovery_fragile,13,0.055803451446012176,0.5412927653829324,0.46511627906976744,43,34.69767441860465,,r2_credit_spread,breadth_confirms
r2_credit_spread__breadth_confirms,stressed_panic,13,-0.0854009525093839,-1.2757912230810926,0.4444444444444444,180,34.67777777777778,,r2_credit_spread,breadth_confirms
r2_credit_spread__calm_or_breadth_no_stress,calm_trend,1,0.011305088025302432,0.41500475858830127,0.4945054945054945,273,34.61538461538461,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,neutral_mixed,1,0.03866938372882081,1.7020052329201605,0.5607734806629834,362,34.607734806629836,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_confirmed,1,0.10062897557578916,1.1854734818783323,0.6,40,34.875,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_fragile,1,0.09468462702778369,1.3648902466435044,0.5526315789473685,38,34.71052631578947,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,stressed_panic,1,-0.09846311869415537,-0.779346454820258,0.44,25,34.64,Small state sample; treat as directional only.,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,calm_trend,2,0.044334433731589795,1.3522429289721256,0.5677655677655677,273,34.61538461538461,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,neutral_mixed,2,0.022618065375585958,0.7111170740478929,0.5193370165745856,362,34.607734806629836,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_confirmed,2,0.029478362364922555,0.32697201959593813,0.575,40,34.875,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_fragile,2,0.060267503295998025,0.6747583832887626,0.6052631578947368,38,34.71052631578947,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,stressed_panic,2,0.04876441809344082,0.5179881697763087,0.5833333333333334,24,34.625,Small state sample; treat as directional only.,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,calm_trend,4,0.0727455587616229,1.758376293006899,0.5824175824175825,273,34.61538461538461,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,neutral_mixed,4,0.05115814151973705,1.39875725825902,0.5595567867036011,361,34.606648199445985,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_confirmed,4,-0.01902660199313162,-0.16804234632045612,0.55,40,34.875,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_fragile,4,0.08909844135318574,1.1252467581822854,0.6052631578947368,38,34.71052631578947,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,stressed_panic,4,0.14155389521343095,1.266274534877845,0.5833333333333334,24,34.625,Small state sample; treat as directional only.,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,calm_trend,8,0.06419039759024138,1.270226556800934,0.5860805860805861,273,34.61538461538461,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,neutral_mixed,8,0.05466758204307642,1.2407906235775592,0.5754189944134078,358,34.60335195530726,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_confirmed,8,-0.11701416138929739,-0.989404168085907,0.45,40,34.875,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_fragile,8,0.09539793699913501,0.8835060160254321,0.5526315789473685,38,34.71052631578947,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,stressed_panic,8,0.03948307877297884,0.361417928171639,0.5217391304347826,23,34.608695652173914,Small state sample; treat as directional only.,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,calm_trend,13,0.11714453761898497,2.1151904124175647,0.6446886446886447,273,34.61538461538461,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,neutral_mixed,13,0.023152287852404977,0.46669836457210667,0.4985835694050991,353,34.59773371104816,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_confirmed,13,-0.16053178272337015,-1.5517546708403689,0.45,40,34.875,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,recovery_fragile,13,0.0858988938287169,0.8376949287592099,0.47368421052631576,38,34.71052631578947,,r2_credit_spread,calm_or_breadth_no_stress
r2_credit_spread__calm_or_breadth_no_stress,stressed_panic,13,-0.031263475256207436,-0.2375513510739089,0.43478260869565216,23,34.608695652173914,Small state sample; treat as directional only.,r2_credit_spread,calm_or_breadth_no_stress
r2_financial_conditions__unconditional,calm_trend,1,0.032405282578298784,1.3539739718539365,0.5226480836236934,287,34.32752613240418,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,neutral_mixed,1,0.04697096118371491,2.220076708543489,0.5435779816513762,436,34.091743119266056,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_confirmed,1,0.16743592347994174,2.533274291803454,0.6976744186046512,43,34.395348837209305,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_fragile,1,0.009107464084812849,0.1498566345477725,0.4489795918367347,49,34.244897959183675,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,stressed_panic,1,-0.027621998367583573,-0.8783533649016034,0.4759825327510917,229,34.493449781659386,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,calm_trend,2,0.06037179210555403,1.8834082121653724,0.5574912891986062,287,34.32752613240418,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,neutral_mixed,2,0.06534933164697261,2.218254417953861,0.5665137614678899,436,34.091743119266056,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_confirmed,2,0.13530223313951584,2.0000105591033033,0.6744186046511628,43,34.395348837209305,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_fragile,2,-0.03985014168741138,-0.6051298306728511,0.4489795918367347,49,34.244897959183675,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,stressed_panic,2,-0.04161350854932169,-1.1180788966801911,0.44298245614035087,228,34.49122807017544,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,calm_trend,4,0.07434577671723284,1.8206900861733684,0.5679442508710801,287,34.32752613240418,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,neutral_mixed,4,0.08625180321585998,2.4739306075181684,0.5829493087557603,434,34.08755760368663,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_confirmed,4,0.17251786426692978,1.9504292000180437,0.7209302325581395,43,34.395348837209305,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_fragile,4,0.11526240470240266,1.4785722444163802,0.5918367346938775,49,34.244897959183675,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,stressed_panic,4,-0.03942240861399355,-0.7892811027404535,0.45614035087719296,228,34.49122807017544,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,calm_trend,8,0.07136800150604761,1.5080410155245458,0.6167247386759582,287,34.32752613240418,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,neutral_mixed,8,0.13020751393335198,3.066222827772523,0.6264501160092807,431,34.08120649651972,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_confirmed,8,0.09116122299555023,0.7002638657697972,0.5813953488372093,43,34.395348837209305,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_fragile,8,0.1635698510457042,1.7486006711451711,0.6326530612244898,49,34.244897959183675,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,stressed_panic,8,-0.03279436910801402,-0.5337692156906377,0.4713656387665198,227,34.48898678414097,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,calm_trend,13,0.11286499642252118,2.072357350847107,0.6585365853658537,287,34.32752613240418,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,neutral_mixed,13,0.12364612088082338,2.6453714044587477,0.6197183098591549,426,34.070422535211264,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_confirmed,13,0.1565839368710012,1.5272385091704148,0.6744186046511628,43,34.395348837209305,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,recovery_fragile,13,0.05605777440044403,0.5646535236354892,0.5918367346938775,49,34.244897959183675,,r2_financial_conditions,unconditional
r2_financial_conditions__unconditional,stressed_panic,13,-0.038504054463352075,-0.5896246981902759,0.44933920704845814,227,34.48898678414097,,r2_financial_conditions,unconditional
r2_financial_conditions__calm_trend_only,calm_trend,1,0.03317994451007988,1.31797653049127,0.5201612903225806,248,34.350806451612904,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,neutral_mixed,1,0.045910243636643616,0.5167618800581487,0.5405405405405406,37,34.37837837837838,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,recovery_confirmed,1,0.5342767867013702,,1.0,2,31.5,Small state sample; treat as directional only.,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,calm_trend,2,0.05727654344704509,1.6763449257270266,0.5564516129032258,248,34.350806451612904,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,neutral_mixed,2,0.09007571037464629,1.1408275537972146,0.5135135135135135,37,34.37837837837838,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,recovery_confirmed,2,0.4348782979508774,,1.0,2,31.5,Small state sample; treat as directional only.,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,calm_trend,4,0.06710397131069706,1.562241665005197,0.5604838709677419,248,34.350806451612904,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,neutral_mixed,4,0.11238115748920535,1.6054389832605895,0.6756756756756757,37,34.37837837837838,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,recovery_confirmed,4,0.44240135795850655,,1.0,2,31.5,Small state sample; treat as directional only.,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,calm_trend,8,0.061985905777863844,1.2380499802202667,0.6169354838709677,248,34.350806451612904,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,neutral_mixed,8,0.21500092504974325,2.882928692210135,0.7027027027027027,37,34.37837837837838,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,recovery_confirmed,8,0.4005315440593228,,1.0,2,31.5,Small state sample; treat as directional only.,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,calm_trend,13,0.10833938208233998,1.8692008059312857,0.657258064516129,248,34.350806451612904,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,neutral_mixed,13,0.20158655742969322,2.3413965275887056,0.7027027027027027,37,34.37837837837838,,r2_financial_conditions,calm_trend_only
r2_financial_conditions__calm_trend_only,recovery_confirmed,13,0.1854193148702178,,1.0,2,31.5,Small state sample; treat as directional only.,r2_financial_conditions,calm_trend_only
r2_financial_conditions__no_stressed_panic,calm_trend,1,0.032405282578298784,1.3539739718539365,0.5226480836236934,287,34.32752613240418,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,neutral_mixed,1,0.04188342816120522,1.880585811284745,0.5388349514563107,412,34.11165048543689,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_confirmed,1,0.16743592347994174,2.533274291803454,0.6976744186046512,43,34.395348837209305,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_fragile,1,0.05918573411706641,1.143172081023571,0.4883720930232558,43,34.2093023255814,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,stressed_panic,1,-0.150137844522482,-1.9015879250540584,0.3225806451612903,31,33.935483870967744,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,calm_trend,2,0.06037179210555403,1.8834082121653724,0.5574912891986062,287,34.32752613240418,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,neutral_mixed,2,0.056183983013852946,1.8133723592378002,0.5606796116504854,412,34.11165048543689,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_confirmed,2,0.13530223313951584,2.0000105591033033,0.6744186046511628,43,34.395348837209305,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_fragile,2,0.001698667856010992,0.025010486633654922,0.4883720930232558,43,34.2093023255814,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,stressed_panic,2,0.01911770851348325,0.30659945622077983,0.5666666666666667,30,33.9,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,calm_trend,4,0.07434577671723284,1.8206900861733684,0.5679442508710801,287,34.32752613240418,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,neutral_mixed,4,0.08034287568577994,2.2855108535011244,0.5790754257907542,411,34.10948905109489,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_confirmed,4,0.17251786426692978,1.9504292000180437,0.7209302325581395,43,34.395348837209305,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_fragile,4,0.13053377205422104,1.628237773554631,0.6046511627906976,43,34.2093023255814,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,stressed_panic,4,0.09823811897171111,1.1492253899242348,0.6,30,33.9,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,calm_trend,8,0.07136800150604761,1.5080410155245458,0.6167247386759582,287,34.32752613240418,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,neutral_mixed,8,0.12019686049258343,2.8738116882569074,0.6176470588235294,408,34.10294117647059,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_confirmed,8,0.09116122299555023,0.7002638657697972,0.5813953488372093,43,34.395348837209305,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_fragile,8,0.18159720858240314,1.8738276459476189,0.6511627906976745,43,34.2093023255814,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,stressed_panic,8,0.058363292261321906,0.8109888451923318,0.5172413793103449,29,33.86206896551724,Small state sample; treat as directional only.,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,calm_trend,13,0.11286499642252118,2.072357350847107,0.6585365853658537,287,34.32752613240418,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,neutral_mixed,13,0.11005966568517882,2.3926573637445583,0.6054590570719603,403,34.09181141439206,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_confirmed,13,0.1565839368710012,1.5272385091704148,0.6744186046511628,43,34.395348837209305,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,recovery_fragile,13,0.052353407220841607,0.5427455621629972,0.5813953488372093,43,34.2093023255814,,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__no_stressed_panic,stressed_panic,13,0.10124708931966697,0.9946425085249275,0.5862068965517241,29,33.86206896551724,Small state sample; treat as directional only.,r2_financial_conditions,no_stressed_panic
r2_financial_conditions__recovery_only,calm_trend,1,-0.38570213199977726,-12.28801523740097,0.0,3,30.0,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,neutral_mixed,1,-0.01964988630744063,-0.24127624783435117,0.43333333333333335,30,34.333333333333336,,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_confirmed,1,0.04295312558133304,0.5221448964869776,0.5862068965517241,29,34.6551724137931,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_fragile,1,-0.05340119108692191,-0.9221381742977962,0.3333333333333333,27,34.44444444444444,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,stressed_panic,1,-0.16394472257855414,-0.5997605044119513,0.3333333333333333,3,34.333333333333336,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,calm_trend,2,0.21057475127493727,4.530468208403542,1.0,3,30.0,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,neutral_mixed,2,0.15937115349984315,1.7624878392069885,0.6333333333333333,30,34.333333333333336,,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_confirmed,2,0.06804718647285098,0.957036104985953,0.6206896551724138,29,34.6551724137931,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_fragile,2,-0.06703605464554281,-0.8886712501031122,0.4074074074074074,27,34.44444444444444,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,stressed_panic,2,-0.0807847805839787,-0.35372272191519244,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,calm_trend,4,0.37557242414452213,27.341094302592975,1.0,3,30.0,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,neutral_mixed,4,0.16475743899531572,2.0735441005659805,0.6333333333333333,30,34.333333333333336,,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_confirmed,4,0.08036967262518914,0.667048286922882,0.6551724137931034,29,34.6551724137931,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_fragile,4,0.14231091381201966,1.754579593090541,0.6296296296296297,27,34.44444444444444,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,stressed_panic,4,0.04115209846283716,0.19110235442872492,0.3333333333333333,3,34.333333333333336,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,calm_trend,8,0.13635208855500106,0.7766802240725944,0.6666666666666666,3,30.0,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,neutral_mixed,8,0.1680906505122139,1.743988694233515,0.6666666666666666,30,34.333333333333336,,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_confirmed,8,0.04589037708959434,0.2851719193492062,0.5517241379310345,29,34.6551724137931,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_fragile,8,0.18032231277276523,1.5539963571910824,0.6296296296296297,27,34.44444444444444,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,stressed_panic,8,0.2520961105044251,1.3658284539610328,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,calm_trend,13,0.09968831494384772,0.9007298297990706,0.6666666666666666,3,30.0,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,neutral_mixed,13,0.09232204983825135,0.8665222574843437,0.6,30,34.333333333333336,,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_confirmed,13,0.08656310021946567,0.64613731490187,0.5862068965517241,29,34.6551724137931,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,recovery_fragile,13,0.02824172838515259,0.21860501825099876,0.5185185185185185,27,34.44444444444444,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__recovery_only,stressed_panic,13,0.15988643189208138,0.5936706008133229,0.6666666666666666,3,34.333333333333336,Small state sample; treat as directional only.,r2_financial_conditions,recovery_only
r2_financial_conditions__vix_below_past_median,calm_trend,1,0.011079456596151395,0.4320367689861715,0.49387755102040815,245,34.285714285714285,,r2_financial_conditions,vix_below_past_median
r2_financial_conditions__vix_below_past_median,neutral_mixed,1,0.05861515175251957,2.283236540704354,0.5657894736842105,228,34.166666666666664,,r2_financial_conditions,vix_below_past_median
r2_financial_conditions__vix_below_past_median,recovery_confirmed,1,0.23742890681637324,2.8260477359337157,0.7272727272727273,22,33.81818181818182,Small state sample; treat as directional only.,r2_financial_conditions,vix_below_past_median
r2_financial_conditions__vix_below_past_median,recovery_fragile,1,0.0015580147758820463,0.01640651861103788,0.44,25,34.28,Small state sample; treat as directional only.,r2_financial_conditions,vix_below_past_median
r2_financial_conditions__vix_below_past_median,stressed_panic,1,0.08207056658226825,0.6484250114914611,0.5454545454545454,11,35.0,Small state sample; treat as directional only.,r2_financial_conditions,vix_below_past_median
r2_financial_conditions__vix_below_past_median,calm_trend,2,0.050599341345249405,1.4201552253123957,0.5551020408163265,245,34.285714285714285,,r2_financial_conditions,vix_below_past_median
