variant_name,base_signal,horizon_weeks,market_state,event_count,avg_final_return,positive_barrier_hit_rate,negative_barrier_hit_rate,same_state_avg_return,same_state_positive_rate,same_state_negative_rate,return_lift_vs_same_state,positive_barrier_lift_vs_same_state,negative_barrier_lift_vs_same_state
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,18,0.012051244475663993,0.5,0.2777777777777778,0.01359468821678871,0.40816326530612246,0.22448979591836735,-0.0015434437411247174,0.09183673469387754,0.053287981859410444
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,25,0.015100656851666776,0.24,0.08,0.006761656506353526,0.21333333333333335,0.1111111111111111,0.00833900034531325,0.026666666666666644,-0.031111111111111103
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,calm_trend,28,0.02268147377556275,0.5357142857142857,0.10714285714285714,0.018581030456828657,0.44947735191637633,0.14982578397212543,0.004100443318734093,0.08623693379790937,-0.04268292682926829
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,54,0.016134567873672106,0.2777777777777778,0.07407407407407407,0.020336073177191324,0.3855421686746988,0.1108433734939759,-0.004201505303519218,-0.10776439089692103,-0.03676929941990183
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_confirmed,1,0.022519130919262942,1.0,0.0,0.045828379362982896,0.8372093023255814,0.046511627906976744,-0.023309248443719954,0.16279069767441856,-0.046511627906976744
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,18,0.027477502658298642,0.5,0.2222222222222222,0.026087799669437667,0.42857142857142855,0.22448979591836735,0.0013897029888609753,0.07142857142857145,-0.0022675736961451365
efa_spy_raw_top20_event,leadlag_EFA_minus_SPY_13w_signal,13,stressed_panic,25,0.021169242650568885,0.4,0.12,0.011559829293412968,0.25333333333333335,0.08888888888888889,0.009609413357155917,0.14666666666666667,0.031111111111111103
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,4,calm_trend,61,0.004389746670468727,0.32786885245901637,0.11475409836065574,0.005264166686956422,0.3170731707317073,0.20209059233449478,-0.0008744200164876948,0.010795681727309048,-0.08733649397383904
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,4,neutral_mixed,80,0.006838412628590733,0.3375,0.1,0.006913860664367966,0.36879432624113473,0.12293144208037825,-7.544803577723327e-05,-0.03129432624113471,-0.022931442080378242
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_confirmed,1,0.020155758010510727,0.0,0.0,0.016731987480889613,0.3953488372093023,0.11627906976744186,0.003423770529621114,-0.3953488372093023,-0.11627906976744186
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,4,recovery_fragile,22,0.0020783780342450583,0.3181818181818182,0.2727272727272727,0.00374519511293821,0.22448979591836735,0.24489795918367346,-0.001666817078693152,0.09369202226345083,0.027829313543599243
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,4,stressed_panic,37,0.008267049158050778,0.21621621621621623,0.08108108108108109,0.00292564687544051,0.11061946902654868,0.11504424778761062,0.005341402282610267,0.10559674718966755,-0.03396316670652953
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,8,calm_trend,61,0.013130919326952168,0.47540983606557374,0.14754098360655737,0.01108697225977656,0.3902439024390244,0.17770034843205576,0.002043947067175608,0.08516593362654934,-0.030159364825498386
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,8,neutral_mixed,77,0.011655737554413455,0.35064935064935066,0.09090909090909091,0.012411932737063182,0.3761904761904762,0.1357142857142857,-0.0007561951826497264,-0.02554112554112553,-0.04480519480519479
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_confirmed,1,0.020034417289755302,0.0,0.0,0.032721388263432204,0.6744186046511628,0.046511627906976744,-0.012686970973676902,-0.6744186046511628,-0.046511627906976744
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,8,recovery_fragile,22,0.011748673281225768,0.5,0.2727272727272727,0.01359468821678871,0.40816326530612246,0.22448979591836735,-0.001846014935562943,0.09183673469387754,0.04823747680890536
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,8,stressed_panic,36,0.015123690954815043,0.3611111111111111,0.05555555555555555,0.006761656506353526,0.21333333333333335,0.1111111111111111,0.008362034448461517,0.14777777777777776,-0.05555555555555555
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,13,calm_trend,61,0.025262402772367437,0.6229508196721312,0.13114754098360656,0.018581030456828657,0.44947735191637633,0.14982578397212543,0.0066813723155387805,0.17347346775575484,-0.01867824298851886
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,13,neutral_mixed,72,0.017583258289848844,0.3194444444444444,0.05555555555555555,0.020336073177191324,0.3855421686746988,0.1108433734939759,-0.00275281488734248,-0.0660977242302544,-0.055287817938420344
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_confirmed,1,0.022519130919262942,1.0,0.0,0.045828379362982896,0.8372093023255814,0.046511627906976744,-0.023309248443719954,0.16279069767441856,-0.046511627906976744
efa_spy_raw_top30_event,leadlag_EFA_minus_SPY_13w_signal,13,recovery_fragile,22,0.02915136294276324,0.5,0.22727272727272727,0.026087799669437667,0.42857142857142855,0.22448979591836735,0.0030635632733255723,0.07142857142857145,0.002782931354359919
