variant,cost_bps,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,full_annual_turnover,full_mean_invested_weight,oos_2016_2020_observations,oos_2016_2020_years,oos_2016_2020_total_return,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_max_drawdown_duration_weeks,oos_2016_2020_calmar,oos_2016_2020_cvar_5_weekly,oos_2016_2020_positive_week_share,oos_2016_2020_worst_week,oos_2016_2020_best_week,oos_2016_2020_annual_turnover,oos_2016_2020_mean_invested_weight,oos_2021_present_observations,oos_2021_present_years,oos_2021_present_total_return,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_max_drawdown_duration_weeks,oos_2021_present_calmar,oos_2021_present_cvar_5_weekly,oos_2021_present_positive_week_share,oos_2021_present_worst_week,oos_2021_present_best_week,oos_2021_present_annual_turnover,oos_2021_present_mean_invested_weight
source_default_inverted,50,1120,21.5384615385,-0.98159688676,-0.169305410696,0.129176546016,-1.36772847793,-1.60305148097,-0.981943308222,1118,-0.172418722424,-0.0503520152275,0.405357142857,-0.15242688253,0.10565450895,52.863523366,0.76656547619,261,5.01923076923,-0.622348820385,-0.176350882512,0.128534672071,-1.44128519831,-1.68462515535,-0.687827263725,260,-0.256388328601,-0.0491699662588,0.367816091954,-0.111130407556,0.103345146663,54.6009265977,0.778275862069,293,5.63461538462,-0.647904715438,-0.169109504129,0.105687156916,-1.69662886341,-1.95926915949,-0.655976875892,292,-0.257797965666,-0.0374260748232,0.38566552901,-0.0794712351465,0.0391790159974,54.6649840442,0.769385665529
source_default_inverted,100,1120,21.5384615385,-0.999938963666,-0.362719115499,0.12785296206,-3.44341950204,-3.39675567974,-0.999939449573,1119,-0.362741079626,-0.0549080202358,0.252678571429,-0.153650773626,0.102119326908,52.863523366,0.76656547619,261,5.01923076923,-0.904421997049,-0.373598303459,0.126328228081,-3.62168358239,-3.54948664561,-0.904058668923,260,-0.413245640246,-0.0534195381307,0.187739463602,-0.113150713265,0.0938847753791,54.6009265977,0.778275862069,293,5.63461538462,-0.924856219997,-0.368316128649,0.106230729986,-4.25146837489,-3.89688165656,-0.925704934845,292,-0.397876380243,-0.0429038303306,0.249146757679,-0.0851580274952,0.0315835360523,54.6649840442,0.769385665529
source_default_asset_permuted,10,1120,21.5384615385,1.72719862335,0.0476825420069,0.105800268636,0.493274197918,0.728518534422,-0.286003754941,258,0.166719985955,-0.0333061394665,0.5375,-0.0866490145664,0.0823832339043,46.3846096184,0.846,261,5.01923076923,0.322318554564,0.0572415933378,0.099803968567,0.607531318382,0.92176274828,-0.178857252186,102,0.32004066169,-0.0301916977614,0.574712643678,-0.0662306935585,0.0791897534062,45.8417827677,0.895670498084,293,5.63461538462,0.378442752137,0.0586147292737,0.099136232623,0.62434551891,0.925670332375,-0.162822717752,140,0.359991100032,-0.0286698853747,0.532423208191,-0.0559100584562,0.0431282777372,49.4642920029,0.861979522184
source_default_asset_permuted,50,1120,21.5384615385,-0.949985819174,-0.129836717406,0.108817921185,-1.2217784203,-1.51083149571,-0.952517906952,1073,-0.136308951736,-0.0381290242278,0.433928571429,-0.0914892157337,0.0777321099562,46.3846096184,0.846,261,5.01923076923,-0.473493781619,-0.119976671746,0.103006036635,-1.18791457522,-1.5000954886,-0.549137082964,260,-0.218482188634,-0.035335134062,0.425287356322,-0.0704111653954,0.0774629646959,45.8417827677,0.895670498084,293,5.63461538462,-0.548257638428,-0.131535733114,0.103068632117,-1.31477139636,-1.5779686206,-0.571399885163,291,-0.230199089166,-0.034176781826,0.447098976109,-0.063706120362,0.0356593929605,49.4642920029,0.861979522184
source_default_asset_permuted,100,1120,21.5384615385,-0.999665411604,-0.310335288278,0.115038924822,-3.16025720208,-3.22965865065,-0.999670405349,1119,-0.310437606853,-0.0446127773362,0.333035714286,-0.0975244758824,0.0753064577368,46.3846096184,0.846,261,5.01923076923,-0.833799161312,-0.300602850198,0.109422176694,-3.20144168592,-3.31108865844,-0.838173867408,260,-0.35864020806,-0.0421191421817,0.314176245211,-0.0756212444228,0.0753064577368,45.8417827677,0.895670498084,293,5.63461538462,-0.888262323374,-0.322233968366,0.110789937533,-3.44175155693,-3.35985448203,-0.892303317239,291,-0.361126045527,-0.0414492547629,0.365187713311,-0.0733873223444,0.0273807467193,49.4642920029,0.861979522184
source_equity_step,10,1120,21.5384615385,0.681971459584,0.0244350666036,0.10011593625,0.291292120677,0.417661179755,-0.316195499641,254,0.0772783503604,-0.0310312555101,0.525892857143,-0.0933924356663,0.0897290043307,36.6145116922,0.864651785714,261,5.01923076923,0.459882742343,0.0782952218906,0.0867980896102,0.911819255446,1.55614591093,-0.0940838553349,75,0.832185518035,-0.0244912095799,0.574712643678,-0.0368600169926,0.0897290043307,35.2230045551,0.899808429119,293,5.63461538462,0.0636513154719,0.0110117115558,0.0924555578485,0.164522633997,0.237051433005,-0.245306182934,231,0.0448896616631,-0.0259099632705,0.491467576792,-0.0367795681783,0.0425138756454,38.4967078024,0.859453924915
source_equity_step,50,1120,21.5384615385,-0.92845520594,-0.115251786006,0.104514003316,-1.11777923463,-1.38524354929,-0.931010800457,1071,-0.123792104184,-0.0352424252272,0.441964285714,-0.0973863447729,0.0893235436204,36.6145116922,0.864651785714,261,5.01923076923,-0.28061940387,-0.0635138603027,0.0920158911304,-0.667235702867,-0.938484286686,-0.362474698753,260,-0.175222879062,-0.0290447307448,0.436781609195,-0.0407089714189,0.0893235436204,35.2230045551,0.899808429119,293,5.63461538462,-0.553732557715,-0.133413103072,0.0961545802828,-1.43906547329,-1.7356223742,-0.574749374298,286,-0.232123964005,-0.0300995505413,0.42662116041,-0.044504001059,0.039372654326,38.4967078024,0.859453924915
source_equity_step,100,1120,21.5384615385,-0.998626428473,-0.263598738679,0.111860152925,-2.67095002602,-2.83888160509,-0.998621041179,1119,-0.263962732418,-0.0411075916255,0.353571428571,-0.10236763641,0.0888167828356,36.6145116922,0.864651785714,261,5.01923076923,-0.703386856174,-0.215049030474,0.100328533831,-2.35798830501,-2.72484782796,-0.713051937439,260,-0.301589574591,-0.0347551541465,0.352490421456,-0.0465980065229,0.0888167828356,35.2230045551,0.899808429119,293,5.63461538462,-0.849564841756,-0.285502741531,0.103118832955,-3.19775626799,-3.22747441129,-0.853289753531,289,-0.334590612801,-0.0368206649336,0.351535836177,-0.0541084362523,0.0354542060482,38.4967078024,0.859453924915
source_equity_step_stale_1d,10,1120,21.5384615385,0.713922975794,0.0253305130058,0.0957131488902,0.309166516409,0.451675243227,-0.256711335781,274,0.0986731377826,-0.0293404901513,0.528571428571,-0.0647009257244,0.0893203131008,36.7464678073,0.864404761905,261,5.01923076923,0.283489812544,0.0509823577886,0.0890294738277,0.602679189767,0.972539786125,-0.106025843319,87,0.480848406319,-0.0260071554385,0.551724137931,-0.0422166895778,0.0893203131008,35.3705223866,0.899578544061,293,5.63461538462,-0.00128875250092,-0.000228841900924,0.0951065540307,0.0450120820398,0.0630493797078,-0.256711335781,274,-0.000891436680147,-0.0284026851755,0.518771331058,-0.0419671854411,0.0466511762867,38.6314895168,0.859044368601
source_equity_step_stale_1d,50,1120,21.5384615385,-0.927908595244,-0.114939085873,0.0988480192966,-1.18430024978,-1.48154070134,-0.928434543269,1118,-0.123798803811,-0.033218957385,0.434821428571,-0.0681394319619,0.0885549066729,36.7464678073,0.864404761905,261,5.01923076923,-0.36943632898,-0.087780706015,0.0932133317955,-0.938669267126,-1.27299941262,-0.435590176614,249,-0.201521316889,-0.0302453479577,0.444444444444,-0.0468801878229,0.0885549066729,35.3705223866,0.899578544061,293,5.63461538462,-0.582214056242,-0.143496767527,0.0976390378981,-1.53521333538,-1.8289902303,-0.599522676252,286,-0.239351692957,-0.0328453887257,0.42662116041,-0.0472001741458,0.0435608206924,38.6314895168,0.859044368601
source_equity_step_stale_1d,100,1120,21.5384615385,-0.99863522696,-0.263818416613,0.104796596608,-2.86135334383,-3.02934370897,-0.99862485534,1118,-0.264181704673,-0.0385046748495,0.330357142857,-0.0724336304154,0.0875986034041,36.7464678073,0.864404761905,261,5.01923076923,-0.740984159013,-0.235962238511,0.100485298625,-2.62153669937,-2.95764086106,-0.748510114917,260,-0.315242551582,-0.0357926380426,0.325670498084,-0.0526868990672,0.0875986034041,35.3705223866,0.899578544061,293,5.63461538462,-0.859685430933,-0.294279760319,0.103199408509,-3.31414893865,-3.32317604816,-0.86160271382,286,-0.341549249554,-0.0387919457364,0.324232081911,-0.0537146481639,0.0397057753882,38.6314895168,0.859044368601
source_equity_step_stale_5d,10,1120,21.5384615385,0.636901445474,0.0231439968261,0.108598197842,0.265258840872,0.369671434379,-0.322302683183,341,0.0718082660608,-0.0362009190598,0.539285714286,-0.0998815225641,0.0922977503485,36.7317001218,0.8635625,261,5.01923076923,0.219766921891,0.0403734433527,0.102059845181,0.43848578798,0.673721557372,-0.169213953538,128,0.238594055091,-0.031076291324,0.563218390805,-0.0699777179311,0.0922977503485,35.4682593017,0.897969348659,293,5.63461538462,0.0989025814072,0.016878835605,0.101616546369,0.215607035952,0.301764519526,-0.163461606258,203,0.103258716169,-0.030997801767,0.525597269625,-0.0787739256636,0.0461722678324,38.5435853439,0.858395904437
source_equity_step_stale_5d,50,1120,21.5384615385,-0.931071511463,-0.116780775237,0.109672107369,-1.0757280033,-1.327228992,-0.93106124639,1119,-0.125427597475,-0.0391062602812,0.429464285714,-0.103437896889,0.0910411995128,36.7317001218,0.8635625,261,5.01923076923,-0.401886357399,-0.0973325364992,0.103245192894,-0.939572880322,-1.25473163924,-0.483355074634,260,-0.20136860376,-0.0347157587595,0.406130268199,-0.0722690733492,0.0910411995128,35.4682593017,0.897969348659,293,5.63461538462,-0.539393091573,-0.128535355785,0.102356069537,-1.29095037723,-1.55718013088,-0.560729349029,286,-0.229228871304,-0.0342070869727,0.423208191126,-0.0813104466449,0.0430310326426,38.5435853439,0.858395904437
source_equity_step_stale_5d,100,1120,21.5384615385,-0.998693283626,-0.265302741933,0.113110982722,-2.66039448906,-2.83738007172,-0.998685902161,1119,-0.265651834434,-0.0434451895675,0.321428571429,-0.107878973997,0.0894717746239,36.7317001218,0.8635625,261,5.01923076923,-0.754900219767,-0.244322448906,0.106804554917,-2.56261493617,-2.89371963961,-0.763183652455,260,-0.320135852124,-0.039342941008,0.27969348659,-0.0751270554494,0.0894717746239,35.4682593017,0.897969348659,293,5.63461538462,-0.844921528424,-0.281637566377,0.105685483792,-3.06662850314,-3.12336465885,-0.848386447437,286,-0.331968488214,-0.0398975061811,0.324232081911,-0.0844735739034,0.03911411032,38.5435853439,0.858395904437
source_equity_step_inverted,10,1120,21.5384615385,1.00782559227,0.0328925263777,0.134785105563,0.30821215768,0.422174829053,-0.355602444795,178,0.0924980321681,-0.0469275704563,0.554464285714,-0.159720567335,0.141079229484,41.7332169387,0.765860119048,261,5.01923076923,0.137844391544,0.0260619890387,0.135233840262,0.257941488714,0.356443531057,-0.311732496815,156,0.0836036964546,-0.0452747674021,0.574712643678,-0.109339982767,0.141079229484,43.3472500657,0.775478927203,293,5.63461538462,0.31529844677,0.0498415761605,0.108590049,0.502461052034,0.717711172978,-0.230736120673,166,0.216011156013,-0.033640999869,0.535836177474,-0.075532477911,0.0463477105788,43.0174511868,0.767337883959
source_equity_step_inverted,50,1120,21.5384615385,-0.945035991716,-0.126015682556,0.132620204377,-0.947167362238,-1.16893516521,-0.947420021676,1118,-0.133009309148,-0.0496453778818,0.439285714286,-0.159872951748,0.134222641679,41.7332169387,0.765860119048,261,5.01923076923,-0.523763336429,-0.137396046156,0.132918158123,-1.04368161036,-1.30726702425,-0.606449141271,260,-0.226558233504,-0.0474807994523,0.409961685824,-0.110271451514,0.134222641679,43.3472500657,0.775478927203,293,5.63461538462,-0.501582047723,-0.116247575272,0.106476200351,-1.10572854897,-1.34256241919,-0.522713800262,292,-0.222392397549,-0.0371825633154,0.436860068259,-0.0800922232195,0.0414853163076,43.0174511868,0.767337883959
source_equity_step_inverted,100,1120,21.5384615385,-0.999392596039,-0.290975143046,0.131810639099,-2.53319150168,-2.73192142283,-0.999406002084,1119,-0.291148084401,-0.0532848414972,0.298214285714,-0.160063402192,0.125686008038,41.7332169387,0.765860119048,261,5.01923076923,-0.839969410659,-0.30585466865,0.132011363681,-2.68928896223,-2.93154300902,-0.845256659218,260,-0.361848280418,-0.0507354656043,0.256704980843,-0.111435031147,0.125686008038,43.3472500657,0.775478927203,293,5.63461538462,-0.852118892711,-0.28767079396,0.106141773235,-3.13184404617,-3.15090281541,-0.855450794779,292,-0.336279767014,-0.0418043215134,0.300341296928,-0.0857703543392,0.0354233020016,43.0174511868,0.767337883959
source_equity_step_asset_permuted,10,1120,21.5384615385,1.69758728358,0.0471516395548,0.0998785025255,0.511466862577,0.743555701763,-0.257786216803,205,0.182909855071,-0.0317630740771,0.535714285714,-0.0755056147804,0.0804361952028,36.2954295667,0.8464375,261,5.01923076923,0.293683596018,0.052640128944,0.0923247692566,0.601780265775,0.906936854022,-0.191782388128,122,0.274478430777,-0.0278771863907,0.551724137931,-0.0540070737998,0.0804361952028,35.3320329894,0.899808429119,293,5.63461538462,0.302107702088,0.0479652731335,0.0969526036277,0.531881073745,0.768750481976,-0.189596850607,205,0.252985600657,-0.0290280140838,0.535836177474,-0.061231355674,0.0368965320021,38.6295025459,0.859453924915
source_equity_step_asset_permuted,50,1120,21.5384615385,-0.882001785072,-0.0944581995585,0.102998077843,-0.910698019743,-1.14014445026,-0.901767159755,1073,-0.104747881464,-0.035985265401,0.45,-0.0799425181331,0.0800369587268,36.2954295667,0.8464375,261,5.01923076923,-0.363873407356,-0.0861829611114,0.0960825666173,-0.889320687699,-1.14759511592,-0.454539796082,260,-0.189604874764,-0.0322665007957,0.44061302682,-0.0578779330501,0.0800369587268,35.3320329894,0.899808429119,293,5.63461538462,-0.455256108094,-0.102197318263,0.099960817785,-1.0271976465,-1.25400612285,-0.521218551241,286,-0.196073831256,-0.0335295572832,0.470989761092,-0.0686777830289,0.0337654398165,38.6295025459,0.859453924915
source_equity_step_asset_permuted,100,1120,21.5384615385,-0.997654070179,-0.245068611395,0.108975054665,-2.51781185428,-2.6898406483,-0.997679026935,1119,-0.245638732276,-0.0419611774873,0.370535714286,-0.0854755432315,0.0795379754694,36.2954295667,0.8464375,261,5.01923076923,-0.738412707638,-0.234456983145,0.102726311872,-2.5427415843,-2.77603468542,-0.748403105376,260,-0.31327633659,-0.038043993342,0.35632183908,-0.0627037099459,0.0795379754694,35.3320329894,0.899808429119,293,5.63461538462,-0.817029924196,-0.260239150864,0.106069436055,-2.78006794438,-2.86156219183,-0.823485743274,289,-0.316021440553,-0.040005082568,0.382252559727,-0.0779286109212,0.029859658907,38.6295025459,0.859453924915
