variant,decision_date,realization_date,cost_bps,active_assets,invested_weight,turnover,gross_return,cost,net_return
source_default,2010-08-20,2010-08-23,50,4,0.8,0.00085024205155,0.00136955518386,4.25121025775e-06,0.0013653039736
source_default,2010-08-23,2010-08-24,50,5,1,0.200825721063,-0.000353883166972,0.00100412860532,-0.00135801177229
source_default,2010-08-24,2010-08-25,50,2,0.4,0.6,-0.000276510796316,0.003,-0.00327651079632
source_default,2010-08-25,2010-08-26,50,3,0.6,0.200594269786,0.00139855792623,0.00100297134893,0.000395586577305
source_default,2010-08-26,2010-08-27,50,4,0.8,0.201039885722,-0.0033266048372,0.00100519942861,-0.00433180426581
source_default,2010-08-27,2010-08-30,50,3,0.6,0.200477644769,-0.00182095039365,0.00100238822385,-0.00282333861749
source_default,2010-08-30,2010-08-31,50,5,1,0.402601019727,0.00366576232992,0.00201300509863,0.00165275723129
source_default,2010-08-31,2010-09-01,50,6,1,0.166666666667,0.0078112733938,0.000833333333333,0.00697794006047
source_default,2010-09-01,2010-09-02,50,11,1,0.636363636364,0.00605000422173,0.00318181818182,0.00286818603991
source_default,2010-09-02,2010-09-03,50,11,1,0.00195035566749,0.010544546204,9.75177833747e-06,0.0105347944257
source_default,2010-09-03,2010-09-07,50,11,1,0.0024554420227,-0.00819096262846,1.22772101135e-05,-0.00820323983858
source_default,2010-09-07,2010-09-08,50,11,1,0.00336055448232,0.00480872322078,1.68027724116e-05,0.00479192044837
source_default,2010-09-08,2010-09-09,50,11,1,0.001905596005,0.00235208440181,9.527980025e-06,0.00234255642179
source_default,2010-09-09,2010-09-10,50,11,1,0.00248345252315,0.00324057617681,1.24172626157e-05,0.00322815891419
source_default,2010-09-10,2010-09-13,50,11,1,0.000927202974133,0.0134405572806,4.63601487066e-06,0.0134359212658
source_default,2010-09-13,2010-09-14,50,11,1,0.00283000864843,0.00399504501236,1.41500432421e-05,0.00398089496912
source_default,2010-09-14,2010-09-15,50,11,1,0.00266041659087,0.00157944888732,1.33020829543e-05,0.00156614680437
source_default,2010-09-15,2010-09-16,50,11,1,0.00165156002055,-0.00224749701064,8.25780010273e-06,-0.00225575481074
source_default,2010-09-16,2010-09-17,50,11,1,0.00238946676355,0.000522152392857,1.19473338177e-05,0.000510205059039
source_default,2010-09-17,2010-09-20,50,11,1,0.00174445342085,0.0137960894348,8.72226710427e-06,0.0137873671677
source_default,2010-09-20,2010-09-21,50,12,1,0.0833333333333,-0.00193236682688,0.000416666666667,-0.00234903349355
source_default,2010-09-21,2010-09-22,50,13,1,0.0769230769231,-0.00234900184883,0.000384615384615,-0.00273361723344
source_default,2010-09-22,2010-09-23,50,12,1,0.0772445839764,-0.00624467531515,0.000386222919882,-0.00663089823503
source_default,2010-09-23,2010-09-24,50,9,1,0.248941613878,0.0148809003532,0.00124470806939,0.0136361922839
source_default,2010-09-24,2010-09-27,50,11,1,0.181818181818,0.000639650713417,0.000909090909091,-0.000269440195674
source_default,2010-09-27,2010-09-28,50,11,1,0.0026036048838,0.00440478337927,1.3018024419e-05,0.00439176535485
source_default,2010-09-28,2010-09-29,50,11,1,0.0920816137555,-0.000514581250505,0.000460408068778,-0.000974989319282
source_default,2010-09-29,2010-09-30,50,10,1,0.0900747299478,-0.00220143942128,0.000450373649739,-0.00265181307102
source_default,2010-09-30,2010-10-01,50,9,1,0.19880660214,0.0028231889645,0.000994033010698,0.0018291559538
source_default,2010-10-01,2010-10-04,50,8,1,0.110261275267,-0.00703714926221,0.000551306376333,-0.00758845563855
source_default,2010-10-04,2010-10-05,50,4,0.8,0.497117389278,0.00640543316826,0.00248558694639,0.00391984622187
source_default,2010-10-05,2010-10-06,50,12,1,0.666666666667,0.00296020296021,0.00333333333333,-0.000373130373121
source_default,2010-10-06,2010-10-07,50,12,1,0.00284359212892,-0.00215368555985,1.42179606446e-05,-0.0021679035205
source_default,2010-10-07,2010-10-08,50,12,1,0.00203388999232,0.00534045919953,1.01694499616e-05,0.00533028974956
source_default,2010-10-08,2010-10-11,50,13,1,0.0769230769231,-0.000714063960255,0.000384615384615,-0.00109867934487
source_default,2010-10-11,2010-10-12,50,12,1,0.0769928771267,0.00144587918536,0.000384964385634,0.00106091479973
source_default,2010-10-12,2010-10-13,50,12,1,0.00267567896659,0.00798166095397,1.33783948329e-05,0.00796828255913
source_default,2010-10-13,2010-10-14,50,12,1,0.00266585975621,0.000725826006617,1.3329298781e-05,0.000712496707836
source_default,2010-10-14,2010-10-15,50,11,1,0.082602192611,-0.00103589574876,0.000413010963055,-0.00144890671181
source_default,2010-10-15,2010-10-18,50,11,1,0.00263352613846,0.00391407668485,1.31676306923e-05,0.00390090905416
source_default,2010-10-18,2010-10-19,50,11,1,0.00182596212586,-0.016473231764,9.12981062932e-06,-0.0164823615747
source_default,2010-10-19,2010-10-20,50,6,1,0.450922686733,0.0143479225306,0.00225461343366,0.012093309097
source_default,2010-10-20,2010-10-21,50,5,1,0.164821912211,-0.00393328698866,0.000824109561054,-0.00475739654972
source_default,2010-10-21,2010-10-22,50,7,1,0.428571428571,0.00341232293412,0.00214285714286,0.00126946579126
source_default,2010-10-22,2010-10-25,50,7,1,0.0010807113743,0.00474904821813,5.40355687149e-06,0.00474364466126
source_default,2010-10-25,2010-10-26,50,10,1,0.3,-0.00169817153496,0.0015,-0.00319817153496
source_default,2010-10-26,2010-10-27,50,8,1,0.199087460526,-0.00478785166337,0.000995437302631,-0.005783288966
source_default,2010-10-27,2010-10-28,50,5,1,0.372637156374,-0.000586368974112,0.00186318578187,-0.00244955475598
source_default,2010-10-28,2010-10-29,50,6,1,0.166666666667,0.00118541807316,0.000833333333333,0.000352084739827
source_default,2010-10-29,2010-11-01,50,6,1,0.00102964881314,-0.00317105982235,5.14824406572e-06,-0.00317620806642
source_default,2010-11-01,2010-11-02,50,9,1,0.444444444444,0.00843757756674,0.00222222222222,0.00621535534452
source_default,2010-11-02,2010-11-03,50,12,1,0.25,0.000636621977995,0.00125,-0.000613378022005
source_default,2010-11-03,2010-11-04,50,10,1,0.164283406425,0.019245879221,0.000821417032127,0.0184244621888
source_default,2010-11-04,2010-11-05,50,12,1,0.166666666667,0.00121899439743,0.000833333333333,0.000385661064092
source_default,2010-11-05,2010-11-08,50,12,1,0.00211174609201,-0.000204658177266,1.055873046e-05,-0.000215216907726
source_default,2010-11-08,2010-11-09,50,12,1,0.00213830903692,-0.0104544797263,1.06915451846e-05,-0.0104651712714
source_default,2010-11-09,2010-11-10,50,10,1,0.164386283573,0.00457851919286,0.000821931417863,0.00375658777499
source_default,2010-11-10,2010-11-11,50,8,1,0.198773243497,-0.00714431232999,0.000993866217486,-0.00813817854748
source_default,2010-11-11,2010-11-12,50,6,1,0.24786281789,-0.0163254953976,0.00123931408945,-0.017564809487
source_default,2010-11-12,2010-11-15,50,3,0.6,0.500722202134,-0.00187213295267,0.00250361101067,-0.00437574396335
source_default,2010-11-15,2010-11-16,50,2,0.4,0.199249742237,-0.00739896628623,0.000996248711183,-0.00839521499741
source_default,2010-11-16,2010-11-17,50,0,0,0.395527528563,0,0.00197763764281,-0.00197763764281
source_default,2010-11-17,2010-11-18,50,0,0,0,0,0,0
source_default,2010-11-18,2010-11-19,50,1,0.2,0.2,0.000190783638649,0.001,-0.000809216361351
source_default,2010-11-19,2010-11-22,50,1,0.2,0.000152597797756,-0.000571890642769,7.62988988782e-07,-0.000572653631757
source_default,2010-11-22,2010-11-23,50,3,0.6,0.400457774311,-0.00473005758317,0.00200228887156,-0.00673234645473
source_default,2010-11-23,2010-11-24,50,2,0.4,0.398098985057,-0.00521026369864,0.00199049492528,-0.00720075862392
source_default,2010-11-24,2010-11-26,50,2,0.4,0.4,-0.0027013067241,0.002,-0.0047013067241
source_default,2010-11-26,2010-11-29,50,2,0.4,0.00162517412826,0.000148843017148,8.1258706413e-06,0.000140717146506
source_default,2010-11-29,2010-11-30,50,3,0.6,0.200181400418,-0.00296730974443,0.00100090700209,-0.00396821674652
source_default,2010-11-30,2010-12-01,50,4,0.8,0.202830731108,0.00419952581041,0.00101415365554,0.00318537215487
source_default,2010-12-01,2010-12-02,50,8,1,0.625,0.00757436899747,0.003125,0.00444936899747
source_default,2010-12-02,2010-12-03,50,11,1,0.272727272727,0.00728125326953,0.00136363636364,0.0059176169059
source_default,2010-12-03,2010-12-06,50,11,1,0.00252323004284,0.00108149462548,1.26161502142e-05,0.00106887847527
source_default,2010-12-06,2010-12-07,50,11,1,0.0016955447882,-0.0028143342069,8.47772394102e-06,-0.00282281193084
source_default,2010-12-07,2010-12-08,50,11,1,0.00331950161509,-0.00110052782158,1.65975080755e-05,-0.00111712532965
source_default,2010-12-08,2010-12-09,50,10,1,0.0898691287753,-0.000180411101632,0.000449345643877,-0.000629756745508
source_default,2010-12-09,2010-12-10,50,9,1,0.0991304800438,0.0031100166823,0.000495652400219,0.00261436428208
source_default,2010-12-10,2010-12-13,50,9,1,0.00190312043374,0.00506033579731,9.51560216872e-06,0.00505082019514
source_default,2010-12-13,2010-12-14,50,9,1,0.00367741281084,0.00112450441534,1.83870640542e-05,0.00110611735129
source_default,2010-12-14,2010-12-15,50,9,1,0.000956494066608,-0.0068583203947,4.78247033304e-06,-0.00686310286503
source_default,2010-12-15,2010-12-16,50,8,1,0.110235922113,0.00558930006981,0.000551179610564,0.00503812045925
source_default,2010-12-16,2010-12-17,50,7,1,0.124765984192,0.00106122059168,0.000623829920961,0.000437390670716
source_default,2010-12-17,2010-12-20,50,9,1,0.222222222222,0.0020876035178,0.00111111111111,0.000976492406691
source_default,2010-12-20,2010-12-21,50,10,1,0.1,0.00625211205023,0.0005,0.00575211205023
source_default,2010-12-21,2010-12-22,50,12,1,0.166666666667,0.00239403211974,0.000833333333333,0.0015606987864
source_default,2010-12-22,2010-12-23,50,12,1,0.00153883118716,-0.000753610701849,7.69415593581e-06,-0.000761304857785
source_default,2010-12-23,2010-12-27,50,12,1,0.000800926641322,0.00230142068012,4.00463320661e-06,0.00229741604692
source_default,2010-12-27,2010-12-28,50,11,1,0.0831875557927,-0.000777836900729,0.000415937778963,-0.00119377467969
source_default,2010-12-28,2010-12-29,50,11,1,0.09174595622,0.00506213958986,0.0004587297811,0.00460340980876
source_default,2010-12-29,2010-12-30,50,12,1,0.0833333333333,-0.0024906694284,0.000416666666667,-0.00290733609507
source_default,2010-12-30,2010-12-31,50,11,1,0.0824030395751,0.00234629971036,0.000412015197875,0.00193428451249
source_default,2010-12-31,2011-01-03,50,9,1,0.27117980074,0.00507899524636,0.0013558990037,0.00372309624266
source_default,2011-01-03,2011-01-04,50,13,1,0.307692307692,-0.00562992926478,0.00153846153846,-0.00716839080324
source_default,2011-01-04,2011-01-05,50,10,1,0.227550476369,-0.0030240220092,0.00113775238184,-0.00416177439104
source_default,2011-01-05,2011-01-06,50,6,1,0.397295029291,-0.00237476852355,0.00198647514646,-0.00436124367001
source_default,2011-01-06,2011-01-07,50,5,1,0.16549863109,-0.0021916822548,0.000827493155449,-0.00301917541024
source_default,2011-01-07,2011-01-10,50,5,1,0.20033057249,0.000694404919642,0.00100165286245,-0.00030724794281
source_default,2011-01-10,2011-01-11,50,4,0.8,0.200683399171,0.00167419403354,0.00100341699585,0.000670777037682
source_default,2011-01-11,2011-01-12,50,5,1,0.200475212949,0.00532672567439,0.00100237606475,0.00432434960964
source_default,2011-01-12,2011-01-13,50,10,1,0.5,7.76062227916e-05,0.0025,-0.00242239377721
source_default,2011-01-13,2011-01-14,50,11,1,0.0909090909091,0.00330238222805,0.000454545454545,0.0028478367735
source_default,2011-01-14,2011-01-18,50,11,1,0.00186522855172,0.00333710323084,9.3261427586e-06,0.00332777708808
source_default,2011-01-18,2011-01-19,50,10,1,0.0905568297492,-0.00875383549046,0.000452784148746,-0.00920661963921
source_default,2011-01-19,2011-01-20,50,8,1,0.198866054424,-0.00433014828028,0.000994330272122,-0.0053244785524
source_default,2011-01-20,2011-01-21,50,5,1,0.374478426815,0.00232247384209,0.00187239213407,0.000450081708018
source_default,2011-01-21,2011-01-24,50,4,0.8,0.200319379794,0.00498653502665,0.00100159689897,0.00398493812768
source_default,2011-01-24,2011-01-25,50,5,1,0.2009329322,0.00117505653832,0.001004664661,0.000170391877324
source_default,2011-01-25,2011-01-26,50,7,1,0.285714285714,0.00244632612437,0.00142857142857,0.0010177546958
source_default,2011-01-26,2011-01-27,50,7,1,0.143635935391,0.00338574638398,0.000718179676956,0.00266756670702
source_default,2011-01-27,2011-01-28,50,9,1,0.222222222222,-0.0169643406365,0.00111111111111,-0.0180754517476
source_default,2011-01-28,2011-01-31,50,3,0.6,0.663496214808,0.00591388372589,0.00331748107404,0.00259640265185
source_default,2011-01-31,2011-02-01,50,3,0.6,0.00246019892741,0.00216563186076,1.23009946371e-05,0.00215333086612
source_default,2011-02-01,2011-02-02,50,8,1,0.625,0.00190468398694,0.003125,-0.00122031601306
source_default,2011-02-02,2011-02-03,50,9,1,0.111111111111,0.000102787051051,0.000555555555556,-0.000452768504505
source_default,2011-02-03,2011-02-04,50,9,1,0.112821148437,-0.000586427688268,0.000564105742183,-0.00115053343045
source_default,2011-02-04,2011-02-07,50,9,1,0.112299742526,0.00423200406956,0.000561498712631,0.00367050535693
source_default,2011-02-07,2011-02-08,50,9,1,0.00151987939873,0.005858754948,7.59939699367e-06,0.00585115555101
source_default,2011-02-08,2011-02-09,50,9,1,0.000904055532059,-0.00288220714886,4.5202776603e-06,-0.00288672742652
source_default,2011-02-09,2011-02-10,50,10,1,0.1,0.000128410317263,0.0005,-0.000371589682737
source_default,2011-02-10,2011-02-11,50,9,1,0.100096341874,0.00275368926606,0.000500481709369,0.00225320755669
source_default,2011-02-11,2011-02-14,50,9,1,0.00216843428465,0.00299931937779,1.08421714232e-05,0.00298847720637
source_default,2011-02-14,2011-02-15,50,11,1,0.181818181818,-0.00223098987697,0.000909090909091,-0.00314008078606
source_default,2011-02-15,2011-02-16,50,10,1,0.089987823236,0.00582014879915,0.00044993911618,0.00537020968297
source_default,2011-02-16,2011-02-17,50,10,1,0.00243683777691,0.00379344965734,1.21841888845e-05,0.00378126546845
source_default,2011-02-17,2011-02-18,50,13,1,0.230769230769,0.000909305875535,0.00115384615385,-0.000244540278311
source_default,2011-02-18,2011-02-22,50,13,1,0.00147478234731,-0.0159039667913,7.37391173653e-06,-0.015911340703
source_default,2011-02-22,2011-02-23,50,3,0.6,0.763606070145,0.00227713728145,0.00381803035072,-0.00154089306928
source_default,2011-02-23,2011-02-24,50,3,0.6,0.00160243673032,-3.96589292904e-06,8.0121836516e-06,-1.19780765806e-05
source_default,2011-02-24,2011-02-25,50,3,0.6,0.00149728391131,0.00343717327964,7.48641955657e-06,0.00342968686008
source_default,2011-02-25,2011-02-28,50,3,0.6,0.00137015983508,0.00120015397548,6.85079917541e-06,0.00119330317631
source_default,2011-02-28,2011-03-01,50,8,1,0.625,-0.00518412249193,0.003125,-0.00830912249193
source_default,2011-03-01,2011-03-02,50,8,1,0.129271770474,-0.00246595078266,0.000646358852368,-0.00311230963502
source_default,2011-03-02,2011-03-03,50,8,1,0.127756408523,0.00410059784068,0.000638782042616,0.00346181579806
source_default,2011-03-03,2011-03-04,50,9,1,0.333333333333,-0.00367482046913,0.00166666666667,-0.00534148713579
source_default,2011-03-04,2011-03-07,50,9,1,0.11264608314,-0.00753478190489,0.000563230415699,-0.00809801232059
source_default,2011-03-07,2011-03-08,50,5,1,0.44314850138,0.00473123102332,0.0022157425069,0.00251548851643
source_default,2011-03-08,2011-03-09,50,5,1,0.00356770796612,-0.00244315223207,1.78385398306e-05,-0.0024609907719
source_default,2011-03-09,2011-03-10,50,5,1,0.00109397504508,-0.0191515553101,5.46987522539e-06,-0.0191570251853
source_default,2011-03-10,2011-03-11,50,2,0.4,1,-0.00131367657743,0.005,-0.00631367657743
source_default,2011-03-11,2011-03-14,50,2,0.4,0.00086816923499,0.000133452042765,4.34084617495e-06,0.00012911119659
source_default,2011-03-14,2011-03-15,50,2,0.4,0.000194037989484,0.0029758862159,9.70189947422e-07,0.00297491602595
source_default,2011-03-15,2011-03-16,50,2,0.4,0.00239190696181,0.00345624825508,1.19595348091e-05,0.00344428872027
source_default,2011-03-16,2011-03-17,50,2,0.4,0.00206660624881,-0.00166096801224,1.0333031244e-05,-0.00167130104348
source_default,2011-03-17,2011-03-18,50,2,0.4,0.00120285006882,0.000664525114837,6.01425034412e-06,0.000658510864493
source_default,2011-03-18,2011-03-21,50,3,0.6,0.200004897659,-0.000588776860572,0.0010000244883,-0.00158880134887
source_default,2011-03-21,2011-03-22,50,10,1,0.7,-0.00119371401353,0.0035,-0.00469371401353
source_default,2011-03-22,2011-03-23,50,11,1,0.0909090909091,0.00093289177914,0.000454545454545,0.000478346324595
source_default,2011-03-23,2011-03-24,50,11,1,0.00223623224612,0.00452155926087,1.11811612306e-05,0.00451037809964
source_default,2011-03-24,2011-03-25,50,12,1,0.0833333333333,-0.00254181376247,0.000416666666667,-0.00295848042914
source_default,2011-03-25,2011-03-28,50,12,1,0.0866958876439,-0.00277586573662,0.000433479438219,-0.00320934517484
source_default,2011-03-28,2011-03-29,50,11,1,0.0831332505556,0.00367173061981,0.000415666252778,0.00325606436703
source_default,2011-03-29,2011-03-30,50,10,1,0.0898797039832,0.00890288841574,0.000449398519916,0.00845348989582
source_default,2011-03-30,2011-03-31,50,9,1,0.0988825390561,-0.000351738784256,0.00049441269528,-0.000846151479536
source_default,2011-03-31,2011-04-01,50,12,1,0.25,0.00388492812888,0.00125,0.00263492812888
source_default,2011-04-01,2011-04-04,50,11,1,0.0828499676816,0.00243049308366,0.000414249838408,0.00201624324526
source_default,2011-04-04,2011-04-05,50,12,1,0.0833333333333,0.00063414177142,0.000416666666667,0.000217475104754
source_default,2011-04-05,2011-04-06,50,12,1,0.00169525192014,0.000798526289221,8.47625960071e-06,0.00079005002962
source_default,2011-04-06,2011-04-07,50,11,1,0.0820167569707,-0.00278660037931,0.000410083784853,-0.00319668416417
source_default,2011-04-07,2011-04-08,50,11,1,0.00139596515567,0.000264209288281,6.97982577833e-06,0.000257229462503
source_default,2011-04-08,2011-04-11,50,9,1,0.18015849757,-0.00378545515783,0.000900792487848,-0.00468624764567
source_default,2011-04-11,2011-04-12,50,7,1,0.222358752831,-0.00835064772813,0.00111179376415,-0.00946244149228
source_default,2011-04-12,2011-04-13,50,4,0.8,0.426964176645,0.00204555194988,0.00213482088323,-8.92689333435e-05
source_default,2011-04-13,2011-04-14,50,4,0.8,0.000466922402667,0.00393151714999,2.33461201333e-06,0.00392918253798
source_default,2011-04-14,2011-04-15,50,5,1,0.401278483288,0.00502648956615,0.00200639241644,0.00302009714971
source_default,2011-04-15,2011-04-18,50,6,1,0.166666666667,-0.00376951351674,0.000833333333333,-0.00460284685007
source_default,2011-04-18,2011-04-19,50,4,0.8,0.330689834032,0.00285726467192,0.00165344917016,0.00120381550176
source_default,2011-04-19,2011-04-20,50,4,0.8,0.00128888881236,0.00192912748341,6.4444440618e-06,0.00192268303935
source_default,2011-04-20,2011-04-21,50,13,1,0.692307692308,0.0045254347087,0.00346153846154,0.00106389624716
source_default,2011-04-21,2011-04-25,50,13,1,0.00126544391455,-0.000242087225487,6.32721957273e-06,-0.00024841444506
source_default,2011-04-25,2011-04-26,50,13,1,0.00125890155654,0.00515482951876,6.29450778269e-06,0.00514853501098
source_default,2011-04-26,2011-04-27,50,12,1,0.0762605386279,0.00514192529348,0.000381302693139,0.00476062260034
source_default,2011-04-27,2011-04-28,50,12,1,0.00288545088974,0.00557431457213,1.44272544487e-05,0.00555988731768
source_default,2011-04-28,2011-04-29,50,12,1,0.00274777483019,0.00240321236298,1.3738874151e-05,0.00238947348883
source_default,2011-04-29,2011-05-02,50,12,1,0.00176843942879,-0.0012574429711,8.84219714397e-06,-0.00126628516825
source_default,2011-05-02,2011-05-03,50,12,1,0.00193997280403,-0.00535478653206,9.69986402017e-06,-0.00536448639608
source_default,2011-05-03,2011-05-04,50,9,1,0.248282818567,-0.00303864716983,0.00124141409284,-0.00428006126267
source_default,2011-05-04,2011-05-05,50,9,1,0.00193380788233,-0.00584987576153,9.66903941163e-06,-0.00585954480094
source_default,2011-05-05,2011-05-06,50,4,0.8,0.552950847208,0.000919410373831,0.00276475423604,-0.00184534386221
source_default,2011-05-06,2011-05-09,50,5,1,0.201246402171,0.00176117759422,0.00100623201086,0.000754945583362
source_default,2011-05-09,2011-05-10,50,5,1,0.000807092560957,0.000840153688677,4.03546280479e-06,0.000836118225872
source_default,2011-05-10,2011-05-11,50,7,1,0.285714285714,-0.00563398499289,0.00142857142857,-0.00706255642147
source_default,2011-05-11,2011-05-12,50,3,0.6,0.57177382235,0.00171325386498,0.00285886911175,-0.00114561524677
source_default,2011-05-12,2011-05-13,50,3,0.6,0.200847191803,-0.00114168029417,0.00100423595902,-0.00214591625319
source_default,2011-05-13,2011-05-16,50,4,0.8,0.202491853301,0.00238078128995,0.00101245926651,0.00136832202345
source_default,2011-05-16,2011-05-17,50,3,0.6,0.2005606819,0.00266672142811,0.0010028034095,0.00166391801861
source_default,2011-05-17,2011-05-18,50,2,0.4,0.201326325598,-0.00315383093661,0.00100663162799,-0.0041604625646
source_default,2011-05-18,2011-05-19,50,4,0.8,0.402025923771,-0.00218658058682,0.00201012961886,-0.00419671020568
source_default,2011-05-19,2011-05-20,50,5,1,0.201925513807,-0.0036714709415,0.00100962756903,-0.00468109851053
source_default,2011-05-20,2011-05-23,50,5,1,0.00202031396742,-0.00443110932925,1.01015698371e-05,-0.00444121089909
source_default,2011-05-23,2011-05-24,50,4,0.8,0.401396194082,0.00190783502724,0.00200698097041,-9.91459431703e-05
source_default,2011-05-24,2011-05-25,50,4,0.8,0.0010147953351,0.00164299929628,5.07397667549e-06,0.00163792531961
source_default,2011-05-25,2011-05-26,50,4,0.8,0.0026558187689,0.00332232065752,1.32790938445e-05,0.00330904156368
source_default,2011-05-26,2011-05-27,50,8,1,0.5,0.00479297250759,0.0025,0.00229297250759
source_default,2011-05-27,2011-05-31,50,11,1,0.272727272727,0.0104036425192,0.00136363636364,0.00904000615553
source_default,2011-05-31,2011-06-01,50,13,1,0.153846153846,-0.0136881008326,0.000769230769231,-0.0144573316018
source_default,2011-06-01,2011-06-02,50,10,1,0.230069396353,-0.000267921220923,0.00115034698176,-0.00141826820269
source_default,2011-06-02,2011-06-03,50,9,1,0.0991212355445,-0.00104684440018,0.000495606177722,-0.00154245057791
source_default,2011-06-03,2011-06-06,50,5,1,0.443378276323,-0.0116941769539,0.00221689138162,-0.0139110683355
source_default,2011-06-06,2011-06-07,50,5,1,0.00271675728172,0.00624347928134,1.35837864086e-05,0.00622989549493
source_default,2011-06-07,2011-06-08,50,5,1,0.00132019482128,-0.00488144349342,6.6009741064e-06,-0.00488804446753
source_default,2011-06-08,2011-06-09,50,4,0.8,0.400310182173,0.00320995414707,0.00200155091087,0.0012084032362
source_default,2011-06-09,2011-06-10,50,4,0.8,0.00208309193895,-0.00625601442052,1.04154596947e-05,-0.00626642988022
source_default,2011-06-10,2011-06-13,50,2,0.4,0.399424615377,-0.00088693286115,0.00199712307688,-0.00288405593803
source_default,2011-06-13,2011-06-14,50,2,0.4,0.000832103964003,-0.003569168378,4.16051982001e-06,-0.00357332889782
source_default,2011-06-14,2011-06-15,50,2,0.4,0.2,-0.00672991097617,0.001,-0.00772991097617
source_default,2011-06-15,2011-06-16,50,1,0.2,0.198527788047,-0.000599939651041,0.000992638940234,-0.00159257859128
source_default,2011-06-16,2011-06-17,50,1,0.2,0.2,-0.000944928073248,0.001,-0.00194492807325
source_default,2011-06-17,2011-06-20,50,1,0.2,0.000756657445461,0.000247613384578,3.7832872273e-06,0.00024383009735
source_default,2011-06-20,2011-06-21,50,3,0.6,0.4,0.00165328111777,0.002,-0.000346718882232
source_default,2011-06-21,2011-06-22,50,12,1,0.75,-0.00552590994231,0.00375,-0.00927590994231
source_default,2011-06-22,2011-06-23,50,12,1,0.00225944374684,-0.00278789005403,1.12972187342e-05,-0.00279918727277
source_default,2011-06-23,2011-06-24,50,5,1,0.580375181498,-0.00403112609996,0.00290187590749,-0.00693300200745
source_default,2011-06-24,2011-06-27,50,6,1,0.166666666667,0.000273590628885,0.000833333333333,-0.000559742704448
source_default,2011-06-27,2011-06-28,50,6,1,0.168202604363,0.00872053684607,0.000841013021815,0.00787952382426
source_default,2011-06-28,2011-06-29,50,5,1,0.164079503793,0.00857446825601,0.000820397518966,0.00775407073704
source_default,2011-06-29,2011-06-30,50,9,1,0.444444444444,0.00679977449168,0.00222222222222,0.00457755226946
source_default,2011-06-30,2011-07-01,50,9,1,0.111119296407,0.0121672396055,0.000555596482037,0.0116116431234
source_default,2011-07-01,2011-07-05,50,9,1,0.00152573978675,0.00024237594821,7.62869893377e-06,0.000234747249276
source_default,2011-07-05,2011-07-06,50,10,1,0.1,0.00017416142605,0.0005,-0.00032583857395
source_default,2011-07-06,2011-07-07,50,11,1,0.0909090909091,0.00946956040698,0.000454545454545,0.00901501495244
source_default,2011-07-07,2011-07-08,50,11,1,0.00165551055627,-0.0052928217764,8.27755278136e-06,-0.00530109932918
source_default,2011-07-08,2011-07-11,50,13,1,0.153846153846,-0.0124906903785,0.000769230769231,-0.0132599211477
source_default,2011-07-11,2011-07-12,50,10,1,0.226780384547,0.000565586423078,0.00113390192274,-0.000568315499659
source_default,2011-07-12,2011-07-13,50,8,1,0.198564438057,0.00638324840296,0.000992822190283,0.00539042621268
source_default,2011-07-13,2011-07-14,50,8,1,0.00332275693948,-0.00688460914537,1.66137846974e-05,-0.00690122293006
source_default,2011-07-14,2011-07-15,50,6,1,0.249693341983,0.00201313521171,0.00124846670992,0.000764668501789
source_default,2011-07-15,2011-07-18,50,6,1,0.00133774630305,-0.00417628134479,6.68873151527e-06,-0.0041829700763
source_default,2011-07-18,2011-07-19,50,4,0.8,0.33239574901,0.00391824416454,0.00166197874505,0.00225626541949
source_default,2011-07-19,2011-07-20,50,5,1,0.403210875685,8.58023944073e-06,0.00201605437842,-0.00200747413898
source_default,2011-07-20,2011-07-21,50,8,1,0.375,0.0036120125899,0.001875,0.0017370125899
source_default,2011-07-21,2011-07-22,50,12,1,0.333333333333,0.00362117740075,0.00166666666667,0.00195451073408
source_default,2011-07-22,2011-07-25,50,12,1,0.00135342494905,-0.00484616196903,6.76712474526e-06,-0.00485292909378
source_default,2011-07-25,2011-07-26,50,10,1,0.166314549594,0.00167641754466,0.000831572747968,0.000844844796693
source_default,2011-07-26,2011-07-27,50,11,1,0.181818181818,-0.0156066441892,0.000909090909091,-0.0165157350983
source_default,2011-07-27,2011-07-28,50,5,1,0.543665812284,-0.00109404344631,0.00271832906142,-0.00381237250772
source_default,2011-07-28,2011-07-29,50,3,0.6,0.401065994745,0.00142949421519,0.00200532997372,-0.000575835758537
source_default,2011-07-29,2011-08-01,50,3,0.6,0.200570981471,0.0018895858213,0.00100285490736,0.000886730913947
source_default,2011-08-01,2011-08-02,50,3,0.6,0.00185044203551,0.0124985103799,9.25221017757e-06,0.0124892581697
source_default,2011-08-02,2011-08-03,50,4,0.8,0.20081504153,-0.00068910509012,0.00100407520765,-0.00169318029777
source_default,2011-08-03,2011-08-04,50,4,0.8,0.000838070141864,0.00359190043128,4.19035070932e-06,0.00358771008057
source_default,2011-08-04,2011-08-05,50,3,0.6,0.202480554552,-0.00686250332997,0.00101240277276,-0.00787490610273
source_default,2011-08-05,2011-08-08,50,3,0.6,0.00553747582095,0.0110528764228,2.76873791047e-05,0.0110251890437
source_default,2011-08-08,2011-08-09,50,2,0.4,0.204372818348,0.00238954515411,0.00102186409174,0.00136768106237
source_default,2011-08-09,2011-08-10,50,2,0.4,0.0014303093038,0.0130320463739,7.151546519e-06,0.0130248948274
