cik10,company_name_as_filed,sector,current_tickers,current_exchanges,has_current_sec_ticker,identity_status,candidate_symbols,symbol_count,symbol_source,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,first_eligible_decision,last_eligible_decision,inventory_interval_overlap,inventory_status
0001751008,APPLOVIN CORP,technology,APP,Nasdaq,True,current_ticker_available,APP,1,current_sec_mapping,False,True,APP,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001758009,QUANTUM COMPUTING INC.,technology,QUBT,Nasdaq,True,current_ticker_available,QUBT,1,current_sec_mapping,False,True,QUBT,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001764046,CLARIVATE PLC,technology,CLVT,NYSE,True,current_ticker_available,CLVT,1,current_sec_mapping,False,True,CLVT,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001768267,CERENCE INC.,technology,CRNC,Nasdaq,True,current_ticker_available,CRNC,1,current_sec_mapping,False,True,CRNC,2021-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001770787,"10X GENOMICS, INC.",technology,TXG,Nasdaq,True,current_ticker_available,TXG,1,current_sec_mapping,False,True,TXG,2021-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001773383,"DYNATRACE, INC.",technology,DT,NYSE,True,current_ticker_available,DT,1,current_sec_mapping,False,True,DT,2021-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001774170,"POWERFLEET, INC.",technology,AIOT,Nasdaq,True,current_ticker_available,AIOT,1,current_sec_mapping,False,True,AIOT,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001774675,SKILLSOFT CORP.,technology,SKIL,NYSE,True,current_ticker_available,SKIL,1,current_sec_mapping,False,True,SKIL,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001777921,"AVEPOINT, INC.",technology,AVPT,Nasdaq,True,current_ticker_available,AVPT,1,current_sec_mapping,False,True,AVPT,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001779474,"WM TECHNOLOGY, INC.",technology,MAPS,OTC,True,current_ticker_available,MAPS,1,current_sec_mapping,False,True,MAPS,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001784535,"PORCH GROUP, INC.",technology,PRCH,Nasdaq,True,current_ticker_available,PRCH,1,current_sec_mapping,False,True,PRCH,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001786352,"BILL HOLDINGS, INC.",technology,BILL,NYSE,True,current_ticker_available,BILL,1,current_sec_mapping,False,True,BILL,2021-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001786842,VONTIER CORP,technology,VNT,NYSE,True,current_ticker_available,VNT,1,current_sec_mapping,False,True,VNT,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001788999,XPERI INC.,technology,XPER,NYSE,True,current_ticker_available,XPER,1,current_sec_mapping,False,True,XPER,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001794515,ZOOMINFO TECHNOLOGIES INC.,technology,GTM,Nasdaq,True,current_ticker_available,GTM,1,current_sec_mapping,False,True,GTM,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001800227,IAC INC.,technology,PPLI,Nasdaq,True,current_ticker_available,PPLI,1,current_sec_mapping,False,True,PPLI,2021-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001800667,JFROG LTD,technology,FROG,Nasdaq,True,current_ticker_available,FROG,1,current_sec_mapping,False,True,FROG,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001801661,SKILLZ INC.,technology,FIRY,NYSE,True,current_ticker_available,FIRY,1,current_sec_mapping,False,True,FIRY,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001803696,ADEIA INC.,technology,ADEA,Nasdaq,True,current_ticker_available,ADEA,1,current_sec_mapping,False,True,ADEA,2020-10-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,True,candidate_supported
0001805385,"EVOLV TECHNOLOGIES HOLDINGS, INC.",technology,EVLV,Nasdaq,True,current_ticker_available,EVLV,1,current_sec_mapping,False,True,EVLV,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001805651,"MARKETWISE, INC.",technology,MKTW,Nasdaq,True,current_ticker_available,MKTW,1,current_sec_mapping,False,True,MKTW,2022-07-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,True,candidate_supported
0001806837,"VERTEX, INC.",technology,VERX,Nasdaq,True,current_ticker_available,VERX,1,current_sec_mapping,False,True,VERX,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,CRDO,Nasdaq,True,current_ticker_available,CRDO,1,current_sec_mapping,False,True,CRDO,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001809519,"GOODRX HOLDINGS, INC.",technology,GDRX,Nasdaq,True,current_ticker_available,GDRX,1,current_sec_mapping,False,True,GDRX,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001809987,"MIRION TECHNOLOGIES, INC.",technology,MIR,NYSE,True,current_ticker_available,MIR,1,current_sec_mapping,False,True,MIR,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001810019,"RACKSPACE TECHNOLOGY, INC.",technology,RXT,Nasdaq,True,current_ticker_available,RXT,1,current_sec_mapping,False,True,RXT,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001810806,UNITY SOFTWARE INC.,technology,U,NYSE,True,current_ticker_available,U,1,current_sec_mapping,False,True,U,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001816431,QUANTUM-SI INC,technology,QSI,Nasdaq,True,current_ticker_available,QSI,1,current_sec_mapping,False,True,QSI,2022-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,True,candidate_supported
0001818201,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,CCC,Nasdaq,True,current_ticker_available,CCC,1,current_sec_mapping,False,True,CCC,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001819928,"DOUBLEVERIFY HOLDINGS, INC.",technology,DV,NYSE,True,current_ticker_available,DV,1,current_sec_mapping,False,True,DV,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001819974,"SKYWATER TECHNOLOGY, INC",technology,SKYT,Nasdaq,True,current_ticker_available,SKYT,1,current_sec_mapping,False,True,SKYT,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001820144,GRINDR INC.,technology,GRND,NYSE,True,current_ticker_available,GRND,1,current_sec_mapping,False,True,GRND,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001821769,NAVITAS SEMICONDUCTOR CORP,technology,NVTS,Nasdaq,True,current_ticker_available,NVTS,1,current_sec_mapping,False,True,NVTS,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0001823593,TUSIMPLE HOLDINGS INC.,technology,TSPH,OTC,True,current_ticker_available,TSPH,1,current_sec_mapping,False,True,TSPH,2023-10-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,True,candidate_supported
0001823878,"PLAYSTUDIOS, INC.",technology,MYPS,Nasdaq,True,current_ticker_available,MYPS,1,current_sec_mapping,False,True,MYPS,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001827090,"CERTARA, INC.",technology,CERT,Nasdaq,True,current_ticker_available,CERT,1,current_sec_mapping,False,True,CERT,2022-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001828016,PLAYTIKA HOLDING CORP.,technology,PLTK,Nasdaq,True,current_ticker_available,PLTK,1,current_sec_mapping,False,True,PLTK,2022-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001828161,"FTC SOLAR, INC.",technology,FTCI,Nasdaq,True,current_ticker_available,FTCI,1,current_sec_mapping,False,True,FTCI,2023-10-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0001828791,VIANT TECHNOLOGY INC.,technology,DSP,Nasdaq,True,current_ticker_available,DSP,1,current_sec_mapping,False,True,DSP,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001829864,"TASKUS, INC.",technology,TASK,Nasdaq,True,current_ticker_available,TASK,1,current_sec_mapping,False,True,TASK,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001830043,BUMBLE INC.,technology,BMBL,Nasdaq,True,current_ticker_available,BMBL,1,current_sec_mapping,False,True,BMBL,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001831651,"SHOALS TECHNOLOGIES GROUP, INC.",technology,SHLS,Nasdaq,True,current_ticker_available,SHLS,1,current_sec_mapping,False,True,SHLS,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001831915,"CYTEK BIOSCIENCES, INC.",technology,CTKB,Nasdaq,True,current_ticker_available,CTKB,1,current_sec_mapping,False,True,CTKB,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001833756,"LEONARDO DRS, INC.",technology,DRS,Nasdaq,True,current_ticker_available,DRS,1,current_sec_mapping,False,True,DRS,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001834488,"N-ABLE, INC.",technology,NABL,NYSE,True,current_ticker_available,NABL,1,current_sec_mapping,False,True,NABL,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001835830,"KLAVIYO, INC.",technology,KVYO,NYSE,True,current_ticker_available,KVYO,1,current_sec_mapping,False,True,KVYO,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001836833,PLANET LABS PBC,technology,PL,NYSE,True,current_ticker_available,PL,1,current_sec_mapping,False,True,PL,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001837014,"SMARTRENT, INC.",technology,SMRT,NYSE,True,current_ticker_available,SMRT,1,current_sec_mapping,False,True,SMRT,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001840502,TABOOLA.COM LTD.,technology,TBLA,Nasdaq,True,current_ticker_available,TBLA,1,current_sec_mapping,False,True,TBLA,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001841925,"INDIE SEMICONDUCTOR, INC.",technology,INDI,Nasdaq,True,current_ticker_available,INDI,1,current_sec_mapping,False,True,INDI,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001846069,"NEXTDOOR HOLDINGS, INC.",technology,NXDR,NYSE,True,current_ticker_available,NXDR,1,current_sec_mapping,False,True,NXDR,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001851003,ZETA GLOBAL HOLDINGS CORP.,technology,ZETA,NYSE,True,current_ticker_available,ZETA,1,current_sec_mapping,False,True,ZETA,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001852131,NEXTPOWER INC.,technology,NXT,Nasdaq,True,current_ticker_available,NXT,1,current_sec_mapping,False,True,NXT,2024-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001853145,EVERCOMMERCE INC.,technology,EVCM,Nasdaq,True,current_ticker_available,EVCM,1,current_sec_mapping,False,True,EVCM,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001855747,"BLEND LABS, INC.",technology,BLND,NYSE,True,current_ticker_available,BLND,1,current_sec_mapping,False,True,BLND,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001856314,"CLEAR SECURE, INC.",technology,YOU,NYSE,True,current_ticker_available,YOU,1,current_sec_mapping,False,True,YOU,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001861795,DEFINITIVE HEALTHCARE CORP.,technology,DH,Nasdaq,True,current_ticker_available,DH,1,current_sec_mapping,False,True,DH,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,CCSI,Nasdaq,True,current_ticker_available,CCSI,1,current_sec_mapping,False,True,CCSI,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001866692,"AMPLITUDE, INC.",technology,AMPL,Nasdaq,True,current_ticker_available,AMPL,1,current_sec_mapping,False,True,AMPL,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001867072,"KYNDRYL HOLDINGS, INC.",technology,KD,NYSE,True,current_ticker_available,KD,1,current_sec_mapping,False,True,KD,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001897762,INGRAM MICRO HOLDING CORP,technology,INGM,NYSE,True,current_ticker_available,INGM,1,current_sec_mapping,False,True,INGM,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001902733,"NCINO, INC.",technology,NCNO,Nasdaq,True,current_ticker_available,NCNO,1,current_sec_mapping,False,True,NCNO,2022-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001910139,MOBILEYE GLOBAL INC.,technology,MBLY,Nasdaq,True,current_ticker_available,MBLY,1,current_sec_mapping,False,True,MBLY,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001943896,"RUBRIK, INC.",technology,RBRK,NYSE,True,current_ticker_available,RBRK,1,current_sec_mapping,False,True,RBRK,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001967680,VERALTO CORP,technology,VLTO,NYSE,True,current_ticker_available,VLTO,1,current_sec_mapping,False,True,VLTO,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001974138,NCR ATLEOS CORP,technology,NATL,NYSE,True,current_ticker_available,NATL,1,current_sec_mapping,False,True,NATL,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001990354,WAYSTAR HOLDING CORP.,technology,WAY,Nasdaq,True,current_ticker_available,WAY,1,current_sec_mapping,False,True,WAY,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0001992243,"FREYR BATTERY, INC. /DE/",technology,TE,NYSE,True,current_ticker_available,TE,1,current_sec_mapping,False,True,TE,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,,,False,former_or_unmapped,AE,1,last_filing_inline_xbrl,False,True,AE,2013-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0000004447,HESS CORP,energy,,,False,former_or_unmapped,HES,1,last_filing_inline_xbrl,False,True,HES,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000007039,TRECORA RESOURCES,energy,,,False,former_or_unmapped,TREC,1,last_filing_inline_xbrl,False,True,TREC,2012-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,True,candidate_supported
0000007332,SOUTHWESTERN ENERGY CO,energy,,,False,former_or_unmapped,SWN,1,last_filing_inline_xbrl,False,True,SWN,2012-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,True,candidate_supported
0000008411,ATWOOD OCEANICS INC,energy,,,False,former_or_unmapped,ATW,1,last_filing_instance_xbrl,False,True,ATW,2012-04-01 00:00:00+00:00,2018-10-01 00:00:00+00:00,True,candidate_supported
0000010254,EARTHSTONE ENERGY INC,energy,,,False,former_or_unmapped,ESTE,1,last_filing_inline_xbrl,False,True,ESTE,2016-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,True,candidate_supported
0000048039,HOLLYFRONTIER CORP,energy,,,False,former_or_unmapped,HFC,1,last_filing_inline_xbrl,False,True,HFC,2012-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0000072207,NOBLE ENERGY INC,energy,,,False,former_or_unmapped,NBL,1,last_filing_inline_xbrl,False,True,NBL,2012-04-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,True,candidate_supported
0000077159,RANGER OIL CORP,energy,,,False,former_or_unmapped,ROCC,1,last_filing_inline_xbrl,False,True,ROCC,2012-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,True,candidate_supported
0000077877,"PDC ENERGY, INC.",energy,,,False,former_or_unmapped,PDCE,1,last_filing_inline_xbrl,False,True,PDCE,2012-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,True,candidate_supported
0000095304,SUNOCO INC,energy,,,False,former_or_unmapped,SUN,1,last_filing_instance_xbrl,False,True,SUN,2012-04-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,True,candidate_supported
0000101778,MARATHON OIL CORP,energy,,,False,former_or_unmapped,MRO,1,last_filing_inline_xbrl,False,True,MRO,2012-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0000315131,PHX MINERALS INC.,energy,,,False,former_or_unmapped,PHX,1,last_filing_inline_xbrl,False,True,PHX,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0000351817,"SILVERBOW RESOURCES, INC.",energy,,,False,former_or_unmapped,SBOW,1,last_filing_inline_xbrl,False,True,SBOW,2012-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,True,candidate_supported
0000732834,"CONTINENTAL RESOURCES, INC",energy,,,False,former_or_unmapped,CLR,1,last_filing_inline_xbrl,False,True,CLR,2012-04-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0000750199,"EPL OIL & GAS, INC.",energy,,,False,former_or_unmapped,EPL,1,last_filing_instance_xbrl,False,True,EPL,2012-04-01 00:00:00+00:00,2015-07-01 00:00:00+00:00,True,candidate_supported
0000773910,ANADARKO PETROLEUM CORP,energy,,,False,former_or_unmapped,APC,1,last_filing_inline_xbrl,False,True,APC,2012-04-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,True,candidate_supported
0000858470,COTERRA ENERGY INC.,energy,,,False,former_or_unmapped,CTRA,1,last_filing_inline_xbrl,False,True,CTRA,2012-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,True,candidate_supported
0000866609,ION GEOPHYSICAL CORP,energy,,,False,former_or_unmapped,IO,1,last_filing_inline_xbrl,False,True,IO,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0000867665,ABRAXAS PETROLEUM CORP,energy,,,False,former_or_unmapped,AXAS,1,last_filing_inline_xbrl,False,True,AXAS,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0000886835,SUPERIOR ENERGY SERVICES INC,energy,,,False,former_or_unmapped,SPNX,1,last_filing_inline_xbrl,False,True,SPNX,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0000890447,VERTEX ENERGY INC.,energy,,,False,former_or_unmapped,VTNR,1,last_filing_inline_xbrl,False,True,VTNR,2015-07-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0000891456,PLAINS EXPLORATION & PRODUCTION CO,energy,,,False,former_or_unmapped,PXP,1,last_filing_instance_xbrl,False,True,PXP,2012-04-01 00:00:00+00:00,2014-07-01 00:00:00+00:00,True,candidate_supported
0000904080,STONE ENERGY CORP,energy,,,False,former_or_unmapped,SGY,1,last_filing_instance_xbrl,False,True,SGY,2012-04-01 00:00:00+00:00,2019-07-01 00:00:00+00:00,True,candidate_supported
0000907649,FX ENERGY INC,energy,,,False,former_or_unmapped,FXEN,1,last_filing_instance_xbrl,False,True,FXEN,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,True,candidate_supported
0000928022,CALLON PETROLEUM CO,energy,,,False,former_or_unmapped,CPE,1,last_filing_inline_xbrl,False,True,CPE,2012-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,True,candidate_supported
0000943861,GOODRICH PETROLEUM CORP,energy,,,False,former_or_unmapped,GDP,1,last_filing_instance_xbrl,False,True,GDP,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,True,candidate_supported
0000949039,"DIAMOND OFFSHORE DRILLING, INC.",energy,,,False,former_or_unmapped,DO,1,last_filing_inline_xbrl,False,True,DO,2012-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,True,candidate_supported
0001037676,"ARCH RESOURCES, INC.",energy,,,False,former_or_unmapped,ARCH,1,last_filing_inline_xbrl,False,True,ARCH,2012-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,True,candidate_supported
0001038357,PIONEER NATURAL RESOURCES CO,energy,,,False,former_or_unmapped,PXD,1,last_filing_inline_xbrl,False,True,PXD,2012-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,True,candidate_supported
0001040593,CARRIZO OIL & GAS INC,energy,,,False,former_or_unmapped,CRZO,1,last_filing_inline_xbrl,False,True,CRZO,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,True,candidate_supported
0001092289,TRANSATLANTIC PETROLEUM LTD.,energy,,,False,former_or_unmapped,TAT,1,last_filing_instance_xbrl,False,True,TAT,2012-04-01 00:00:00+00:00,2017-07-01 00:00:00+00:00,True,candidate_supported
0001102392,"ROYAL ENERGY RESOURCES, INC.",energy,,,False,former_or_unmapped,ROYE,1,last_filing_instance_xbrl,False,True,ROYE,2017-07-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,True,candidate_supported
0001108827,"QEP RESOURCES, INC.",energy,,,False,former_or_unmapped,QEP,1,last_filing_inline_xbrl,False,True,QEP,2012-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,True,candidate_supported
0001109189,"BASIC ENERGY SERVICES, INC.",energy,,,False,former_or_unmapped,BAS,1,last_filing_inline_xbrl,False,True,BAS,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001133260,UNION DRILLING INC,energy,,,False,former_or_unmapped,UDRL,1,last_filing_instance_xbrl,False,True,UDRL,2012-04-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,True,candidate_supported
0001144945,PENN VIRGINIA RESOURCE PARTNERS L P,energy,,,False,former_or_unmapped,PVR,1,last_filing_instance_xbrl,False,True,PVR,2012-04-01 00:00:00+00:00,2013-10-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001157806,ENCANA CORP,energy,,,False,former_or_unmapped,ECA,1,last_filing_inline_xbrl,False,True,ECA,2017-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001168054,CIMAREX ENERGY CO,energy,,,False,former_or_unmapped,XEC,1,last_filing_inline_xbrl,False,True,XEC,2012-04-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,True,candidate_supported
0001172139,BILL BARRETT CORP,energy,,,False,former_or_unmapped,BBG,1,last_filing_instance_xbrl,False,True,BBG,2012-04-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,True,candidate_supported
0001173911,ENBRIDGE ENERGY MANAGEMENT L L C,energy,,,False,former_or_unmapped,EEQ,1,last_filing_instance_xbrl,False,True,EEQ,2012-04-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,True,candidate_supported
0001255474,WHITING PETROLEUM CORP,energy,,,False,former_or_unmapped,WLL,1,last_filing_inline_xbrl,False,True,WLL,2012-04-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,True,candidate_supported
0001326089,SUNDANCE ENERGY INC.,energy,,,False,former_or_unmapped,SNDE,1,last_filing_inline_xbrl,False,True,SNDE,2020-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001330849,"HERCULES OFFSHORE, INC.",energy,,,False,former_or_unmapped,HEROQ,1,last_filing_instance_xbrl,False,True,HEROQ,2012-04-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,True,candidate_supported
0001338613,REGENCY ENERGY PARTNERS LP,energy,,,False,former_or_unmapped,RGP,1,last_filing_instance_xbrl,False,True,RGP,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,True,candidate_supported
0001340282,ROSETTA RESOURCES INC.,energy,,,False,former_or_unmapped,ROSE,1,last_filing_instance_xbrl,False,True,ROSE,2012-04-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001343719,ENERGY XXI LTD,energy,,,False,former_or_unmapped,EXXI,1,last_filing_instance_xbrl,False,True,EXXI,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,True,candidate_supported
0001346980,"CHAPARRAL ENERGY, INC.",energy,,,False,former_or_unmapped,CHAP,1,last_filing_inline_xbrl,False,True,CHAP,2019-04-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,True,candidate_supported
0001349976,AMERICAN STANDARD ENERGY CORP.,energy,,,False,former_or_unmapped,ASEN,1,last_filing_instance_xbrl,False,True,ASEN,2012-07-01 00:00:00+00:00,2014-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001358071,CONCHO RESOURCES INC,energy,,,False,former_or_unmapped,CXO,1,last_filing_inline_xbrl,False,True,CXO,2012-04-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,True,candidate_supported
0001361937,"EV ENERGY PARTNERS, LP",energy,,,False,former_or_unmapped,EVEP,1,last_filing_instance_xbrl,False,True,EVEP,2012-04-01 00:00:00+00:00,2019-01-01 00:00:00+00:00,True,candidate_supported
0001397516,REX ENERGY CORP,energy,,,False,former_or_unmapped,REXX,1,last_filing_instance_xbrl,False,True,REXX,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,True,candidate_supported
0001402281,ERIN ENERGY CORP.,energy,,,False,former_or_unmapped,ERN,1,last_filing_instance_xbrl,False,True,ERN,2012-04-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,True,candidate_supported
0001403853,"NUVERRA ENVIRONMENTAL SOLUTIONS, INC.",energy,,,False,former_or_unmapped,NESC,1,last_filing_instance_xbrl,False,True,NESC,2012-04-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001404079,SAMSON OIL & GAS LTD,energy,,,False,former_or_unmapped,SSN,1,last_filing_instance_xbrl,False,True,SSN,2012-04-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,True,candidate_supported
0001405073,APPROACH RESOURCES INC,energy,,,False,former_or_unmapped,AREX,1,last_filing_instance_xbrl,False,True,AREX,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,False,not_supported_for_eligible_interval
0001413507,SRC ENERGY INC.,energy,,,False,former_or_unmapped,SRCI,1,last_filing_inline_xbrl,False,True,SRCI,2012-04-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,True,candidate_supported
