tested_variant,cik10,ticker,window,weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,average_growth_allocation,maximum_growth_allocation,annual_total_turnover,cap_event_weeks
leader_60,0001431959,nan,ytd,32,2026-01-02,2026-08-07,1.090551397072408,0.5742858777142485,2.3078004642034102,-0.14073267965996406,0.3464932604660356,0.20359029710453994,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001451505,RIG,full_recent,188,2023-01-06,2026-08-07,0.4260140689346459,2.6075873253950097,1.6062800997785707,-0.20433737242731476,0.23930217489549718,0.2035902971045399,0.23617021276595743,0.6,2.6395909809351,16
leader_60,0001451505,RIG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4352959906302478,1.977436584155337,1.561035846689558,-0.2043373724273143,0.2524419330715549,0.2035902971045399,0.26305732484076433,0.6,3.0732435089272894,16
leader_60,0001451505,RIG,trailing_2y,105,2024-08-09,2026-08-07,0.638354776947663,1.7098118233721435,1.9028649119579344,-0.20220551853211344,0.2810778350249947,0.2035902971045399,0.3333333333333333,0.6,3.6180423888804136,9
leader_60,0001451505,RIG,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822531,1.13522045850016,2.5640793406304754,-0.1407326796599636,0.3104542847910098,0.2035902971045399,0.5056603773584906,0.6,3.174501180174753,8
leader_60,0001451505,RIG,ytd,32,2026-01-02,2026-08-07,1.090551397072407,0.5742858777142481,2.30780046420341,-0.1407326796599636,0.34649326046603574,0.2035902971045399,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001463101,ENPH,full_recent,188,2023-01-06,2026-08-07,0.41468981678846073,2.505082816166846,1.567607900516119,-0.21799538695058762,0.24026093731433085,0.20359029710453994,0.23617021276595743,0.6,2.6374892625414743,18
leader_60,0001463101,ENPH,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4184515553601649,1.8731813140320637,1.508564417882275,-0.21799538695058762,0.25356656786931975,0.20359029710453994,0.26305732484076433,0.6,3.061268126778103,13
leader_60,0001463101,ENPH,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144053,1.6633910108634669,1.8659536758455932,-0.21590012757478827,0.28222472831972983,0.20359029710453994,0.3333333333333333,0.6,3.6125728108972472,8
leader_60,0001463101,ENPH,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822527,1.1352204585001595,2.5640793406304763,-0.14073267965996372,0.31045428479100967,0.20359029710453994,0.5056603773584906,0.6,3.174501180174754,8
leader_60,0001463101,ENPH,ytd,32,2026-01-02,2026-08-07,1.0905513970724083,0.5742858777142488,2.3078004642034102,-0.14073267965996372,0.3464932604660356,0.20359029710453994,0.5562499999999999,0.6,3.34946232399962,8
leader_60,0001507605,MARA,full_recent,188,2023-01-06,2026-08-07,0.39939742592704053,2.3700248388894836,1.5131684090085784,-0.24298401269445502,0.24196708565424924,0.20359029710453994,0.23617021276595743,0.6,2.6311236615022793,14
leader_60,0001507605,MARA,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40327578805028685,1.7813700237243943,1.4569257450826358,-0.24298401269445513,0.2554818991965887,0.20359029710453994,0.26305732484076433,0.6,3.0631042983962686,14
leader_60,0001507605,MARA,trailing_2y,105,2024-08-09,2026-08-07,0.5984778239128998,1.578283480716657,1.7940259589936303,-0.23512452217011182,0.2849525738158405,0.20359029710453994,0.3333333333333333,0.6,3.6153183246501226,9
leader_60,0001507605,MARA,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822558,1.135220458500163,2.5640793406304807,-0.1407326796599636,0.3104542847910098,0.20359029710453994,0.5056603773584906,0.6,3.1745011801747527,8
leader_60,0001507605,MARA,ytd,32,2026-01-02,2026-08-07,1.090551397072411,0.5742858777142499,2.307800464203414,-0.14073267965996372,0.34649326046603574,0.20359029710453994,0.5562499999999999,0.6,3.3494623239996177,8
leader_60,0001511737,UI,full_recent,188,2023-01-06,2026-08-07,0.42248762972984166,2.5754374635555353,1.5904643544151174,-0.21799538695058784,0.24028504878309423,0.20359029710453996,0.23617021276595743,0.6,2.7126450265854567,22
leader_60,0001511737,UI,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.43104680067518486,1.9509024586630583,1.5436579528632957,-0.21799538695058773,0.2535605418704819,0.20359029710453996,0.26305732484076433,0.6,3.1607222387506466,22
leader_60,0001511737,UI,trailing_2y,105,2024-08-09,2026-08-07,0.6460093411782613,1.7354372116908339,1.9140118126676648,-0.21590012757478894,0.28208279782726625,0.20359029710453996,0.3333333333333333,0.6,3.7612803878466696,17
leader_60,0001511737,UI,trailing_1y,53,2025-08-08,2026-08-07,1.1616221962566118,1.1939052332271554,2.655893519937672,-0.14073267965996372,0.309802736246699,0.20359029710453996,0.5056603773584906,0.6,3.4537082792187253,17
leader_60,0001511737,UI,ytd,32,2026-01-02,2026-08-07,1.0908492445096645,0.5744239006797252,2.3081420335788914,-0.14073267965996372,0.3465064977888013,0.20359029710453996,0.5562499999999999,0.6,3.321026186827852,8
leader_60,0001561550,DDOG,full_recent,188,2023-01-06,2026-08-07,0.40703275757599555,2.4369780124137304,1.5458089202935241,-0.2179953869505884,0.2400861113305831,0.20359029710453994,0.23617021276595743,0.6,2.6383418034793964,13
leader_60,0001561550,DDOG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4184515553601651,1.873181314032065,1.508564417882275,-0.21799538695058807,0.2535665678693199,0.20359029710453994,0.26305732484076433,0.6,3.0612681267781032,13
leader_60,0001561550,DDOG,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144055,1.6633910108634677,1.8659536758455926,-0.21590012757478916,0.28222472831973006,0.20359029710453994,0.3333333333333333,0.6,3.6125728108972477,8
leader_60,0001561550,DDOG,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822536,1.1352204585001608,2.56407934063048,-0.14073267965996383,0.31045428479100967,0.20359029710453994,0.5056603773584906,0.6,3.1745011801747536,8
leader_60,0001561550,DDOG,ytd,32,2026-01-02,2026-08-07,1.0905513970724088,0.574285877714249,2.3078004642034102,-0.14073267965996372,0.3464932604660356,0.20359029710453994,0.5562499999999999,0.6,3.34946232399962,8
leader_60,0001562088,DUOL,full_recent,188,2023-01-06,2026-08-07,0.40206734192644555,2.3933286761896055,1.52080862101362,-0.23826181095221532,0.24206583205408436,0.2035902971045399,0.23617021276595743,0.6,2.6480939324827473,18
leader_60,0001562088,DUOL,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4064823490808318,1.8006032927959872,1.46565783781869,-0.23826181095221488,0.2555928669736592,0.2035902971045399,0.26305732484076433,0.6,3.0834253872136443,18
leader_60,0001562088,DUOL,trailing_2y,105,2024-08-09,2026-08-07,0.6039424319571911,1.5961123993806523,1.8058554839843353,-0.2340639913934034,0.2850677808619309,0.2035902971045399,0.3333333333333333,0.6,3.645703190786581,13
leader_60,0001562088,DUOL,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822536,1.1352204585001608,2.5640793406304803,-0.1407326796599636,0.3104542847910096,0.2035902971045399,0.5056603773584906,0.6,3.174501180174753,8
leader_60,0001562088,DUOL,ytd,32,2026-01-02,2026-08-07,1.0905513970724088,0.574285877714249,2.307800464203414,-0.14073267965996383,0.34649326046603546,0.2035902971045399,0.5562499999999999,0.6,3.34946232399962,8
leader_60,0001609253,CRC,full_recent,188,2023-01-06,2026-08-07,0.4201979261071931,2.5546739838114254,1.5737615483150733,-0.21799538695058784,0.24207676934220876,0.20359029710453994,0.23617021276595743,0.6,2.667706881307586,16
leader_60,0001609253,CRC,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4282889308949467,1.9337658134128382,1.525770904339562,-0.21799538695058773,0.25559627251409855,0.20359029710453994,0.26305732484076433,0.6,3.106910956507082,16
leader_60,0001609253,CRC,trailing_2y,105,2024-08-09,2026-08-07,0.6412685022086093,1.7195518282335192,1.8879353023910914,-0.21590012757478894,0.28484690467862583,0.20359029710453994,0.3333333333333333,0.6,3.6808197086824834,11
leader_60,0001609253,CRC,trailing_1y,53,2025-08-08,2026-08-07,1.1484153314022203,1.1802441616385746,2.598635995954348,-0.14073267965996372,0.31482957875367323,0.20359029710453994,0.5056603773584906,0.6,3.309707298428521,11
leader_60,0001609253,CRC,ytd,32,2026-01-02,2026-08-07,1.090849114330195,0.5744238403560085,2.3081418843563313,-0.14073267965996383,0.3465064919948636,0.20359029710453994,0.5562499999999999,0.6,3.3210386150019073,8
leader_60,0001640428,EVER,full_recent,188,2023-01-06,2026-08-07,0.42405533203900014,2.5897041991358254,1.5889638396203123,-0.21799538695058784,0.2413729797533217,0.20359029710453994,0.23617021276595743,0.6,2.641828957333722,16
leader_60,0001640428,EVER,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.43293555020980223,1.9626771702976722,1.5426088102236075,-0.21799538695058773,0.2547950048911554,0.20359029710453994,0.26305732484076433,0.6,3.0759233787549385,16
leader_60,0001640428,EVER,trailing_2y,105,2024-08-09,2026-08-07,0.649258755290228,1.746352172389618,1.9115911700141424,-0.21590012757478894,0.28372144783648523,0.20359029710453994,0.3333333333333333,0.6,3.6344859019483247,11
leader_60,0001640428,EVER,trailing_1y,53,2025-08-08,2026-08-07,1.1625459247551864,1.1948607905073882,2.6374017318636187,-0.14073267965996394,0.31244678104155804,0.20359029710453994,0.5056603773584906,0.6,3.198486083181728,11
leader_60,0001640428,EVER,ytd,32,2026-01-02,2026-08-07,1.090551397072408,0.5742858777142485,2.3078004642034093,-0.14073267965996406,0.3464932604660357,0.20359029710453994,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001658566,PR,full_recent,188,2023-01-06,2026-08-07,0.41050569811185667,2.4677478914401156,1.548954688536469,-0.22212228233070308,0.24140779089583828,0.2035902971045399,0.23617021276595743,0.6,2.644150485813186,19
leader_60,0001658566,PR,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4166247091103066,1.862023425994495,1.4972006601487304,-0.22212228233070275,0.25484201798268746,0.2035902971045399,0.26305732484076433,0.6,3.078703298208055,19
leader_60,0001658566,PR,trailing_2y,105,2024-08-09,2026-08-07,0.6240878600670023,1.6623749792531326,1.8579338720848462,-0.2186346229698397,0.2835359291648036,0.2035902971045399,0.3333333333333333,0.6,3.6349499185410044,14
leader_60,0001658566,PR,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822531,1.1352204585001604,2.564079340630477,-0.14073267965996394,0.3104542847910097,0.2035902971045399,0.5056603773584906,0.6,3.1745011801747527,8
leader_60,0001658566,PR,ytd,32,2026-01-02,2026-08-07,1.0905513970724083,0.5742858777142488,2.30780046420341,-0.14073267965996394,0.3464932604660357,0.2035902971045399,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001680247,PUMP,full_recent,188,2023-01-06,2026-08-07,0.4169997677985191,2.525818648869046,1.573776430399451,-0.21799538695058895,0.24038144387676905,0.20359029710453994,0.23617021276595743,0.6,2.637654146661628,17
leader_60,0001680247,PUMP,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.42443832804120785,1.9099507475097321,1.5247603760260915,-0.2179953869505883,0.25367316569411735,0.20359029710453994,0.26305732484076433,0.6,3.070924242408737,17
leader_60,0001680247,PUMP,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144058,1.6633910108634686,1.8659536758455932,-0.21590012757478894,0.2822247283197299,0.20359029710453994,0.3333333333333333,0.6,3.6125728108972477,8
leader_60,0001680247,PUMP,trailing_1y,53,2025-08-08,2026-08-07,1.104877479582254,1.1352204585001613,2.5640793406304807,-0.1407326796599635,0.3104542847910096,0.20359029710453994,0.5056603773584906,0.6,3.174501180174753,8
leader_60,0001680247,PUMP,ytd,32,2026-01-02,2026-08-07,1.0905513970724092,0.5742858777142492,2.307800464203412,-0.1407326796599635,0.3464932604660356,0.20359029710453994,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001694028,LBRT,full_recent,188,2023-01-06,2026-08-07,0.4109657928095303,2.4718391756530194,1.5555784074207515,-0.2179953869505884,0.24044024953112975,0.2035902971045399,0.23617021276595743,0.6,2.633392666936102,13
leader_60,0001694028,LBRT,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4171780584260021,1.8654000703257063,1.5041279571048158,-0.21799538695058884,0.2537431164057039,0.2035902971045399,0.26305732484076433,0.6,3.065821324011292,13
leader_60,0001694028,LBRT,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144044,1.6633910108634642,1.8659536758455901,-0.2159001275747885,0.28222472831972995,0.2035902971045399,0.3333333333333333,0.6,3.6125728108972472,8
leader_60,0001694028,LBRT,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822518,1.1352204585001586,2.5640793406304763,-0.14073267965996394,0.3104542847910096,0.2035902971045399,0.5056603773584906,0.6,3.1745011801747527,8
leader_60,0001694028,LBRT,ytd,32,2026-01-02,2026-08-07,1.0905513970724057,0.5742858777142474,2.3078004642034053,-0.1407326796599636,0.3464932604660356,0.2035902971045399,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001713445,RDDT,full_recent,188,2023-01-06,2026-08-07,0.4210432364083079,2.562329237313698,1.5868233195252721,-0.21799538695058784,0.24022507790507877,0.20927449663181946,0.23617021276595743,0.6,2.7193634545014853,17
leader_60,0001713445,RDDT,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.42930697611693147,1.9400838952173167,1.5394855384316322,-0.21799538695058773,0.25349322834897603,0.20927449663181946,0.26305732484076433,0.6,3.1687672352360825,17
leader_60,0001713445,RDDT,trailing_2y,105,2024-08-09,2026-08-07,0.6430180170182498,1.7254085843671345,1.9083487076062913,-0.21590012757478894,0.2820097577721421,0.20927449663181946,0.3333333333333333,0.6,3.7733095730677504,12
leader_60,0001713445,RDDT,trailing_1y,53,2025-08-08,2026-08-07,1.1529547130867823,1.1849394787985141,2.6445375290755218,-0.14041863053220738,0.3096650249711572,0.20927449663181946,0.5056603773584906,0.6,3.4929419354182003,12
leader_60,0001713445,RDDT,ytd,32,2026-01-02,2026-08-07,1.170228539556954,0.6109434280846997,2.4256996951168652,-0.14041863053220727,0.3452822818792632,0.20927449663181946,0.5562499999999999,0.6,3.876879824871579,12
leader_60,0001743725,GDYN,full_recent,188,2023-01-06,2026-08-07,0.4123912477333125,2.4845368679065865,1.5619506548871047,-0.21799538695058818,0.24005003562377916,0.20359029710453996,0.23617021276595743,0.6,2.638957681767206,20
leader_60,0001743725,GDYN,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.41845155536016465,1.8731813140320623,1.5085644178822732,-0.21799538695058795,0.25356656786931986,0.20359029710453996,0.26305732484076433,0.6,3.0612681267781032,13
leader_60,0001743725,GDYN,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144046,1.663391010863465,1.865953675845591,-0.2159001275747887,0.28222472831972995,0.20359029710453996,0.3333333333333333,0.6,3.6125728108972472,8
leader_60,0001743725,GDYN,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822531,1.13522045850016,2.564079340630477,-0.14073267965996406,0.3104542847910096,0.20359029710453996,0.5056603773584906,0.6,3.1745011801747527,8
leader_60,0001743725,GDYN,ytd,32,2026-01-02,2026-08-07,1.0905513970724043,0.574285877714247,2.307800464203406,-0.14073267965996383,0.3464932604660355,0.20359029710453996,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001751008,APP,full_recent,188,2023-01-06,2026-08-07,0.39921567382251144,2.3684426722511236,1.5269750958116821,-0.21799538695058784,0.23925460588138947,0.20359029710453996,0.23617021276595743,0.6,2.6332826216415053,15
leader_60,0001751008,APP,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4030575482088177,1.7800642200372265,1.4709056929982771,-0.21799538695058773,0.2524015297796431,0.20359029710453996,0.26305732484076433,0.6,3.0656895500279533,15
leader_60,0001751008,APP,trailing_2y,105,2024-08-09,2026-08-07,0.5981061250359645,1.5770730225442566,1.8153292296027084,-0.21590012757478894,0.2808184380179649,0.20359029710453996,0.3333333333333333,0.6,3.6191838913755943,10
leader_60,0001751008,APP,trailing_1y,53,2025-08-08,2026-08-07,1.0495217540043567,1.0780014692511295,2.4915315394227306,-0.14073267965996383,0.30840776131647657,0.20359029710453996,0.5056603773584906,0.6,3.168253322102934,10
leader_60,0001751008,APP,ytd,32,2026-01-02,2026-08-07,1.0905513970724074,0.5742858777142483,2.3078004642034093,-0.14073267965996372,0.3464932604660357,0.20359029710453996,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001784535,PRCH,full_recent,188,2023-01-06,2026-08-07,0.41612855899823065,2.517987639354643,1.5723680955695987,-0.21799538695058762,0.24017022507849844,0.20359029710453994,0.23617021276595743,0.6,2.634558935885474,17
leader_60,0001784535,PRCH,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.4216631010967933,1.8928670349773382,1.5177009676817386,-0.21799538695058762,0.25353543892309677,0.20359029710453994,0.26305732484076433,0.6,3.061446893731805,17
leader_60,0001784535,PRCH,trailing_2y,105,2024-08-09,2026-08-07,0.6243947762144055,1.6633910108634673,1.8659536758455917,-0.21590012757478827,0.2822247283197301,0.20359029710453994,0.3333333333333333,0.6,3.6125728108972472,8
leader_60,0001784535,PRCH,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822531,1.13522045850016,2.5640793406304754,-0.14073267965996383,0.3104542847910099,0.20359029710453994,0.5056603773584906,0.6,3.174501180174753,8
leader_60,0001784535,PRCH,ytd,32,2026-01-02,2026-08-07,1.0905513970724066,0.5742858777142479,2.307800464203405,-0.1407326796599636,0.34649326046603585,0.20359029710453994,0.5562499999999999,0.6,3.3494623239996195,8
leader_60,0001838406,BKV,full_recent,188,2023-01-06,2026-08-07,0.43082837467398694,2.6518153772173148,1.5608305271456513,-0.21799538695058784,0.2500309857133319,0.20530378168060606,0.23617021276595743,0.6,2.6959312476101074,16
leader_60,0001838406,BKV,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.44110034772972173,2.0139391571116914,1.5158258705375884,-0.21799538695058773,0.2646079398587774,0.20530378168060606,0.26305732484076433,0.6,3.1407082868565976,16
leader_60,0001838406,BKV,trailing_2y,105,2024-08-09,2026-08-07,0.6633299071931351,1.7938711765724271,1.868102835879389,-0.21590012757478894,0.29677000646355695,0.20530378168060606,0.3333333333333333,0.6,3.7313547645384255,11
leader_60,0001838406,BKV,trailing_1y,53,2025-08-08,2026-08-07,1.20600430201792,1.2398254219148064,2.5360877017012857,-0.14925480732642316,0.3355808772899987,0.20530378168060606,0.5056603773584906,0.6,3.4098239185204835,11
leader_60,0001838406,BKV,ytd,32,2026-01-02,2026-08-07,1.2595109568757388,0.6514105212080485,2.3217069403116937,-0.14925480732642316,0.38367715301703725,0.20530378168060606,0.5562499999999999,0.6,3.739215609384735,11
leader_60,0001863105,0001863105,full_recent,188,2023-01-06,2026-08-07,0.4099276603736641,2.4626127711792587,1.5534323757915336,-0.2179953869505884,0.24026851003041533,0.20359029710453996,0.23617021276595743,0.6,2.6383642931372293,19
leader_60,0001863105,0001863105,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.41519576818484727,1.8533160640178985,1.4992560919018396,-0.21799538695058884,0.2536038459338466,0.20359029710453996,0.26305732484076433,0.6,3.0653423256825145,19
leader_60,0001863105,0001863105,trailing_2y,105,2024-08-09,2026-08-07,0.624394776214404,1.6633910108634624,1.8659536758455892,-0.2159001275747895,0.28222472831973006,0.20359029710453996,0.3333333333333333,0.6,3.6125728108972477,8
leader_60,0001863105,0001863105,trailing_1y,53,2025-08-08,2026-08-07,1.1048774795822514,1.1352204585001582,2.564079340630472,-0.14073267965996383,0.31045428479100995,0.20359029710453996,0.5056603773584906,0.6,3.1745011801747536,8
leader_60,0001863105,0001863105,ytd,32,2026-01-02,2026-08-07,1.0905513970724061,0.5742858777142477,2.3078004642034045,-0.14073267965996372,0.34649326046603574,0.20359029710453996,0.5562499999999999,0.6,3.34946232399962,8
leader_60,0001992243,TE,full_recent,188,2023-01-06,2026-08-07,0.4401653709250879,2.7387086581291245,1.6408711395339337,-0.21799538695058784,0.24052079506721466,0.20388199150717753,0.23617021276595743,0.6,2.6415909092229453,17
leader_60,0001992243,TE,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.45236846286593146,2.085654464370617,1.6010688932535868,-0.21799538695058773,0.2538163697229368,0.20388199150717753,0.26305732484076433,0.6,3.0756383275140085,17
leader_60,0001992243,TE,trailing_2y,105,2024-08-09,2026-08-07,0.6828142046949432,1.8603500666312973,1.9925645640528564,-0.21590012757478894,0.28219344450264244,0.20388199150717753,0.3333333333333333,0.6,3.6340596824737923,12
leader_60,0001992243,TE,trailing_1y,53,2025-08-08,2026-08-07,1.2574933059439437,1.2931210460019589,2.803806844118994,-0.1407326796599636,0.3091144350635715,0.20388199150717753,0.5056603773584906,0.6,3.2170695106565863,12
leader_60,0001992243,TE,ytd,32,2026-01-02,2026-08-07,1.347525232706114,0.6907050811727402,2.6624691328236527,-0.1407326796599636,0.34429723834749143,0.20388199150717753,0.5562499999999999,0.6,3.4199661213601553,12
balanced_50,0000004447,0000004447,full_recent,188,2023-01-06,2026-08-07,0.39782282206757613,2.3563356178184187,1.546119814729241,-0.21736592577613933,0.2350392178821301,0.17176723232759444,0.21595744680851062,0.5,2.2052466830989634,14
balanced_50,0000004447,0000004447,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40138525964017324,1.7700719499844544,1.4900054461443475,-0.21736592577613933,0.2476093922103271,0.17176723232759444,0.2388535031847133,0.5,2.553136961199941,14
balanced_50,0000004447,0000004447,trailing_2y,105,2024-08-09,2026-08-07,0.5924042545455932,1.5585405205733394,1.840818710437252,-0.21252594302288486,0.27399924051122787,0.17176723232759444,0.2980952380952381,0.5,2.9489898898156572,8
balanced_50,0000004447,0000004447,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562706,1.0408039494187666,2.5141692627934096,-0.13680599508964886,0.29723060588358774,0.17176723232759444,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0000004447,0000004447,ytd,32,2026-01-02,2026-08-07,0.9864753575915548,0.5255828724327076,2.2449412308352468,-0.13680599508964864,0.3309948660160414,0.17176723232759444,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0000033213,EQT,full_recent,188,2023-01-06,2026-08-07,0.4019172793925816,2.392015802184241,1.5519996000789789,-0.21463021884169975,0.2362244280211797,0.17176723232759442,0.21595744680851062,0.5,2.233838280785688,17
balanced_50,0000033213,EQT,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.406302092430723,1.799519743392631,1.4974408666346612,-0.21463021884170053,0.2489559719760294,0.17176723232759442,0.2388535031847133,0.5,2.5873740335891404,17
balanced_50,0000033213,EQT,trailing_2y,105,2024-08-09,2026-08-07,0.5972695725122408,1.5743497920108305,1.8380102198485944,-0.21252594302288585,0.2764682465613141,0.17176723232759442,0.2980952380952381,0.5,3.0033240152755067,12
balanced_50,0000033213,EQT,trailing_1y,53,2025-08-08,2026-08-07,1.027255058357936,1.0549936167781895,2.501672584466861,-0.13680599508964886,0.3020514655376547,0.17176723232759442,0.441509433962264,0.5,2.3600696661892258,12
balanced_50,0000033213,EQT,ytd,32,2026-01-02,2026-08-07,0.9868185299989896,0.5257450523935359,2.2453666973289317,-0.13680599508964897,0.33101259967514723,0.17176723232759442,0.47812499999999997,0.5,2.2034439445950436,8
balanced_50,0000045012,HAL,full_recent,188,2023-01-06,2026-08-07,0.39766886260190715,2.354999294328691,1.5445566463077105,-0.21744103689718908,0.23523602282521033,0.17176723232759442,0.21595744680851062,0.5,2.2047353583980818,14
balanced_50,0000045012,HAL,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40120043269412453,1.768969047105689,1.488352483950952,-0.21744103689718897,0.24783335472662998,0.17176723232759442,0.2388535031847133,0.5,2.5525246742969743,14
balanced_50,0000045012,HAL,trailing_2y,105,2024-08-09,2026-08-07,0.593163024171107,1.561002816855381,1.8418181754616814,-0.21252594302288552,0.27413020314995634,0.17176723232759442,0.2980952380952381,0.5,2.94797064066377,8
balanced_50,0000045012,HAL,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562698,1.0408039494187658,2.5141692627934087,-0.13680599508964886,0.29723060588358774,0.17176723232759442,0.441509433962264,0.5,2.250663526984043,8
balanced_50,0000045012,HAL,ytd,32,2026-01-02,2026-08-07,0.9864753575915552,0.5255828724327078,2.2449412308352468,-0.13680599508964864,0.3309948660160414,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832142,8
balanced_50,0000723125,MU,full_recent,188,2023-01-06,2026-08-07,0.3367663788257036,1.8558748119567472,1.4037530160257252,-0.21463021884169975,0.22533938009324322,0.17874058879884352,0.21595744680851062,0.5,2.3810224951969245,28
balanced_50,0000723125,MU,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.328406609626692,1.3570285007464649,1.3213107667793993,-0.21463021884170053,0.23655732286792747,0.17874058879884352,0.2388535031847133,0.5,2.7636200992535507,28
balanced_50,0000723125,MU,trailing_2y,105,2024-08-09,2026-08-07,0.4668127338507908,1.1674488436744883,1.605359540888927,-0.21252594302288585,0.2604348768312739,0.17874058879884352,0.2980952380952381,0.5,3.2668538467927672,23
balanced_50,0000723125,MU,trailing_1y,53,2025-08-08,2026-08-07,0.7074073857480989,0.7250638644786691,2.0902811991562253,-0.13700940819954788,0.2747462158182487,0.17874058879884352,0.441509433962264,0.5,2.86118082823562,23
balanced_50,0000723125,MU,ytd,32,2026-01-02,2026-08-07,0.7469198705079694,0.40958434430183477,2.0082525753997706,-0.13700940819954788,0.30075851774445705,0.17874058879884352,0.47812499999999997,0.5,2.905706281377724,20
balanced_50,0000751978,VICR,full_recent,188,2023-01-06,2026-08-07,0.388365881454223,2.274963961290013,1.5724686757890296,-0.21463021884169975,0.22537150691298266,0.17464851470458798,0.21595744680851062,0.5,2.3110936775192004,22
balanced_50,0000751978,VICR,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.39003976134359153,1.7029137843717943,1.5137802108394125,-0.21463021884170053,0.2365939951173351,0.17464851470458798,0.2388535031847133,0.5,2.679883680633091,22
balanced_50,0000751978,VICR,trailing_2y,105,2024-08-09,2026-08-07,0.569730776441902,1.4855140082663976,1.8709900571335876,-0.21252594302288585,0.2598906891691085,0.17464851470458798,0.2980952380952381,0.5,3.1416479637126526,17
balanced_50,0000751978,VICR,trailing_1y,53,2025-08-08,2026-08-07,0.9585957704801942,0.9840798003641043,2.6208576145682656,-0.1008081221736511,0.27176215619509675,0.17464851470458798,0.441509433962264,0.5,2.6341076772439482,17
balanced_50,0000751978,VICR,ytd,32,2026-01-02,2026-08-07,0.8975345295835166,0.4831792940410842,2.3466983569307778,-0.1008081221736512,0.29191314926309536,0.17464851470458798,0.47812499999999997,0.5,2.873016898251182,17
balanced_50,0000788965,HNRG,full_recent,188,2023-01-06,2026-08-07,0.4035782565480024,2.4065679273333256,1.565518333782272,-0.2146302188416993,0.23471604227677198,0.17176723232759444,0.21595744680851062,0.5,2.221989080060303,19
balanced_50,0000788965,HNRG,since_incumbent_holdout_start,157,2023-08-11,2026-08-07,0.40829748738952065,1.8115299945350247,1.5118674810250503,-0.2146302188416992,0.24723938491212885,0.17176723232759444,0.2388535031847133,0.5,2.5731851817651115,19
balanced_50,0000788965,HNRG,trailing_2y,105,2024-08-09,2026-08-07,0.591797991832173,1.5565739863259935,1.840737825512347,-0.2125259430228853,0.27377000955406183,0.17176723232759444,0.2980952380952381,0.5,2.9480999640576533,8
balanced_50,0000788965,HNRG,trailing_1y,53,2025-08-08,2026-08-07,1.0135201438562733,1.0408039494187693,2.514169262793413,-0.13680599508964864,0.29723060588358785,0.17176723232759444,0.441509433962264,0.5,2.250663526984044,8
