target,model,subperiod,start,end,n_oos,brier,auc,log_loss,positive_rate,prediction_mean,top_decile_precision,top_decile_recall,calibration_mae
target_sleeve_opportunity_top_quantile_4w,logistic_l2,3,2022-02-25,2026-03-13,1269,0.19907932551111188,0.5026185497556233,0.5906316843077777,0.26635145784081954,0.2602370746252864,0.33858267716535434,0.12721893491124261,0.05852816341654059
target_sleeve_opportunity_top_quantile_4w,logistic_l2_balanced,0,2010-01-01,2014-01-17,1269,0.23916330746874911,0.5217302285784134,0.6849821923285165,0.28368794326241137,0.43898822573612606,0.4645669291338583,0.1638888888888889,0.17363103453846826
target_sleeve_opportunity_top_quantile_4w,logistic_l2_balanced,1,2014-01-17,2018-02-02,1269,0.24938547208416612,0.5212553399037976,0.6927771492198123,0.24428684003152087,0.48763735530208113,0.29133858267716534,0.11935483870967742,0.243373508722131
target_sleeve_opportunity_top_quantile_4w,logistic_l2_balanced,2,2018-02-09,2022-02-25,1269,0.2401795216532972,0.5449524944638952,0.676036127158629,0.24192277383766744,0.46300723613187184,0.2992125984251969,0.1237785016286645,0.22105102474508764
target_sleeve_opportunity_top_quantile_4w,logistic_l2_balanced,3,2022-02-25,2026-03-13,1269,0.24543449443511228,0.5038833347104024,0.6848918148630038,0.26635145784081954,0.47564054134197825,0.3543307086614173,0.13313609467455623,0.20930670627668269
target_sleeve_opportunity_top_quantile_4w,decision_tree_depth3,0,2010-01-01,2014-01-17,1269,0.20698743481157025,0.5033186651998534,0.6050387889110598,0.28368794326241137,0.321832296765682,0.3602941176470588,0.1361111111111111,0.04401211017457835
target_sleeve_opportunity_top_quantile_4w,decision_tree_depth3,1,2014-01-17,2018-02-02,1269,0.1937444625651025,0.5210434256113559,0.5754863460511677,0.24428684003152087,0.2946850172095859,0.26153846153846155,0.10967741935483871,0.08121932148360647
target_sleeve_opportunity_top_quantile_4w,decision_tree_depth3,2,2018-02-09,2022-02-25,1269,0.19055024140008775,0.489608375601861,0.5690322956455292,0.24192277383766744,0.2812302104385898,0.24855491329479767,0.14006514657980457,0.06411946191417303
target_sleeve_opportunity_top_quantile_4w,decision_tree_depth3,3,2022-02-25,2026-03-13,1269,0.19499319599941084,0.5350596482753799,0.5784238257735704,0.26635145784081954,0.27302366993845967,0.4015748031496063,0.15088757396449703,0.025015162463857266
target_sleeve_opportunity_top_quantile_4w,random_forest_small,0,2010-01-01,2014-01-17,1269,0.2038493664818039,0.5160600782300453,0.5977726838472898,0.28368794326241137,0.30967889120419906,0.29133858267716534,0.10277777777777777,0.029746080036159306
target_sleeve_opportunity_top_quantile_4w,random_forest_small,1,2014-01-17,2018-02-02,1269,0.18797754225514116,0.5188200074001816,0.5640124455121667,0.24428684003152087,0.301511420886323,0.2440944881889764,0.1,0.057613233559132206
target_sleeve_opportunity_top_quantile_4w,random_forest_small,2,2018-02-09,2022-02-25,1269,0.18542177861178852,0.4928081426452762,0.5582816963085353,0.24192277383766744,0.27686052853494897,0.2713178294573643,0.11400651465798045,0.03624987550310189
target_sleeve_opportunity_top_quantile_4w,random_forest_small,3,2022-02-25,2026-03-13,1269,0.19592414039352773,0.5055501178982961,0.5809856322802361,0.26635145784081954,0.26918395268445283,0.2734375,0.10355029585798817,0.018377730554506304
target_state_quality_good_4w,baseline_state_rate,0,2010-01-01,2014-01-24,213,0.28016508735637213,0.4738495575221239,0.7617579978286896,0.5305164319248826,0.40324758018962,0.4583333333333333,0.09734513274336283,0.1381355071008699
target_state_quality_good_4w,baseline_state_rate,1,2014-01-31,2018-02-16,212,0.2728311161194121,0.443796205575844,0.7475184762842039,0.4858490566037736,0.4542432160846941,0.4583333333333333,0.10679611650485436,0.2331447995373758
target_state_quality_good_4w,baseline_state_rate,2,2018-02-23,2022-03-11,212,0.23932212563577673,0.555219978362784,0.6717098260520908,0.44339622641509435,0.4544583823087542,0.48717948717948717,0.20212765957446807,0.11958542338423325
target_state_quality_good_4w,baseline_state_rate,3,2022-03-18,2026-04-10,213,0.24944612587476223,0.5521109344638757,0.6908213896036531,0.5211267605633803,0.4543241940984955,0.5454545454545454,0.10810810810810811,0.0919418593060998
target_state_quality_good_4w,logistic_l2,0,2010-01-01,2014-01-24,213,0.30521126243347163,0.5653982300884955,0.9788477248202617,0.5305164319248826,0.4193778945579483,0.3181818181818182,0.061946902654867256,0.21321484731146428
target_state_quality_good_4w,logistic_l2,1,2014-01-31,2018-02-16,212,0.28652583063943066,0.5702324752828003,0.7933761713654028,0.4858490566037736,0.4478150911473795,0.5,0.10679611650485436,0.18756503283275539
target_state_quality_good_4w,logistic_l2,2,2018-02-23,2022-03-11,212,0.3225577499481999,0.47764154345474213,0.8984892397504969,0.44339622641509435,0.5302796148836181,0.5454545454545454,0.1276595744680851,0.2341626087885443
target_state_quality_good_4w,logistic_l2,3,2022-03-18,2026-04-10,213,0.28080068430087507,0.5317965023847376,0.7666262783741422,0.5211267605633803,0.4403346405769949,0.5454545454545454,0.10810810810810811,0.17606388249016014
target_state_quality_good_4w,logistic_l2_balanced,0,2010-01-01,2014-01-24,213,0.2906522294314565,0.5595575221238939,0.9062969132864935,0.5305164319248826,0.5023775183671148,0.36363636363636365,0.07079646017699115,0.14421415633027862
target_state_quality_good_4w,logistic_l2_balanced,1,2014-01-31,2018-02-16,212,0.2756307793756622,0.5804756390843502,0.7647858830695241,0.4858490566037736,0.4944496685460442,0.6363636363636364,0.13592233009708737,0.16891943606250823
target_state_quality_good_4w,logistic_l2_balanced,2,2018-02-23,2022-03-11,212,0.33127826328563204,0.47448611611972596,0.9142221705811581,0.44339622641509435,0.5755319167703058,0.5909090909090909,0.13829787234042554,0.2582145059837234
target_state_quality_good_4w,logistic_l2_balanced,3,2022-03-18,2026-04-10,213,0.2765419393911198,0.527027027027027,0.7541326748331723,0.5211267605633803,0.48514980484037595,0.5454545454545454,0.10810810810810811,0.1847677700298535
target_state_quality_good_4w,decision_tree_depth3,0,2010-01-01,2014-01-24,213,0.3322917668481475,0.4879646017699115,1.5884097251105307,0.5305164319248826,0.43801017197347086,0.5142857142857142,0.1592920353982301,0.22827368901878167
target_state_quality_good_4w,decision_tree_depth3,1,2014-01-31,2018-02-16,212,0.3015913449964451,0.5037855170570945,1.351564969938921,0.4858490566037736,0.45188914518633094,0.5384615384615384,0.20388349514563106,0.21707337013340186
target_state_quality_good_4w,decision_tree_depth3,2,2018-02-23,2022-03-11,212,0.2514561849274994,0.6010638297872339,0.6991785919552249,0.44339622641509435,0.47055630923378394,0.48936170212765956,0.24468085106382978,0.14144866877033196
target_state_quality_good_4w,decision_tree_depth3,3,2022-03-18,2026-04-10,213,0.27913303807572365,0.4972619678502031,0.7608708757824078,0.5211267605633803,0.45905845469630824,0.5416666666666666,0.11711711711711711,0.11765966945920554
target_state_quality_good_4w,random_forest_small,0,2010-01-01,2014-01-24,213,0.2703322449860667,0.4295575221238938,0.7347479087417933,0.5305164319248826,0.41223936902966374,0.2916666666666667,0.061946902654867256,0.1589293491312665
target_state_quality_good_4w,random_forest_small,1,2014-01-31,2018-02-16,212,0.25414027215229135,0.479602743386479,0.7014122667478339,0.4858490566037736,0.45014240252521026,0.2608695652173913,0.05825242718446602,0.07982323561870011
target_state_quality_good_4w,random_forest_small,2,2018-02-23,2022-03-11,212,0.23954146071366475,0.6084114677244861,0.671878392078265,0.44339622641509435,0.4684914298150445,0.5,0.11702127659574468,0.04391265378769623
target_state_quality_good_4w,random_forest_small,3,2022-03-18,2026-04-10,213,0.2534231072920552,0.528749337572867,0.7003117989048017,0.5211267605633803,0.4688246998818701,0.5454545454545454,0.10810810810810811,0.0729347314823475
target_state_quality_good_4w,hist_gradient_shallow,0,2010-01-01,2014-01-24,213,0.2610673505445011,0.542212389380531,0.7166922845014481,0.5305164319248826,0.4276948919471171,0.6071428571428571,0.1504424778761062,0.1156813398553587
target_state_quality_good_4w,hist_gradient_shallow,1,2014-01-31,2018-02-16,212,0.2536414438373085,0.5397256613520975,0.7014036545732211,0.4858490566037736,0.4305117449499672,0.6428571428571429,0.17475728155339806,0.06806443637982307
target_state_quality_good_4w,hist_gradient_shallow,2,2018-02-23,2022-03-11,212,0.24004540261965346,0.57915614857555,0.6727228754563142,0.44339622641509435,0.46091540144169807,0.6296296296296297,0.18085106382978725,0.0904352442527579
target_state_quality_good_4w,hist_gradient_shallow,3,2022-03-18,2026-04-10,213,0.25988460203631464,0.47429782723900366,0.7132736073202094,0.5211267605633803,0.44194993655708026,0.45454545454545453,0.09009009009009009,0.11325147387609799
target_stress_transition_4w,baseline_state_rate,0,2010-01-01,2014-01-17,212,0.04685985746944144,0.7688846468502865,0.40601391312127083,0.08962264150943396,0.1640224065606032,0.5,0.6842105263157895,0.10271964143903008
target_stress_transition_4w,baseline_state_rate,1,2014-01-24,2018-02-02,211,0.18664980581772597,0.7112032312925171,0.5678341839237305,0.3033175355450237,0.23738826962975743,0.7419354838709677,0.359375,0.14943749837567033
target_stress_transition_4w,baseline_state_rate,2,2018-02-09,2022-02-18,211,0.08475288000828808,0.8683640920483024,0.31693039963368264,0.27014218009478674,0.3127245537314553,0.7931034482758621,0.40350877192982454,0.06760477506973456
target_stress_transition_4w,baseline_state_rate,3,2022-02-25,2026-03-13,212,0.08339852158803071,0.8884079391891891,0.28689743296284675,0.3018867924528302,0.30207638320508945,0.8974358974358975,0.546875,0.013860019110675147
target_stress_transition_4w,logistic_l2,0,2010-01-01,2014-01-17,212,0.05868346270421106,0.8846468502863376,0.2451436163427892,0.08962264150943396,0.12830419051520014,0.6363636363636364,0.7368421052631579,0.06069378911019865
target_stress_transition_4w,logistic_l2,1,2014-01-24,2018-02-02,211,0.15043656753612436,0.7920918367346939,0.5959059522029532,0.3033175355450237,0.23459604596869482,0.8636363636363636,0.296875,0.07269235422357682
target_stress_transition_4w,logistic_l2,2,2018-02-09,2022-02-18,211,0.14025752060472121,0.8492822966507176,0.4246296676974329,0.27014218009478674,0.336368607510284,0.9090909090909091,0.3508771929824561,0.09198670668501889
target_stress_transition_4w,logistic_l2,3,2022-02-25,2026-03-13,212,0.1634252862064763,0.8520903716216217,0.4897855247741896,0.3018867924528302,0.3551464667092491,0.9545454545454546,0.328125,0.12245374577684356
target_stress_transition_4w,logistic_l2_balanced,0,2010-01-01,2014-01-17,212,0.06271870921929538,0.8819198254704118,0.25255613764333606,0.08962264150943396,0.14528073399880972,0.6363636363636364,0.7368421052631579,0.07978842996831732
target_stress_transition_4w,logistic_l2_balanced,1,2014-01-24,2018-02-02,211,0.1534575000167283,0.7961309523809524,0.5781930275831025,0.3033175355450237,0.30560757725765536,0.8181818181818182,0.28125,0.09294746589006374
target_stress_transition_4w,logistic_l2_balanced,2,2018-02-09,2022-02-18,211,0.17567140985640417,0.8618136249715198,0.5115373380994186,0.27014218009478674,0.4463269946397926,0.9545454545454546,0.3684210526315789,0.17837894802310023
target_stress_transition_4w,logistic_l2_balanced,3,2022-02-25,2026-03-13,212,0.18541792156078007,0.8534628378378378,0.5575123368900112,0.3018867924528302,0.4368426214345924,0.9090909090909091,0.3125,0.1483014907014362
target_stress_transition_4w,decision_tree_depth3,0,2010-01-01,2014-01-17,212,0.03749041322562279,0.8313335151349875,0.2964922834072838,0.08962264150943396,0.11645158019444975,0.52,0.6842105263157895,0.056420101859628445
target_stress_transition_4w,decision_tree_depth3,1,2014-01-24,2018-02-02,211,0.21887633093702347,0.6677295918367347,0.7767535674794407,0.3033175355450237,0.20388278133668888,0.7391304347826086,0.265625,0.19659624104888218
target_stress_transition_4w,decision_tree_depth3,2,2018-02-09,2022-02-18,211,0.09318241173847729,0.9021417179311916,0.42207451019469716,0.27014218009478674,0.3285777605468033,0.8461538461538461,0.38596491228070173,0.08413669376521776
target_stress_transition_4w,decision_tree_depth3,3,2022-02-25,2026-03-13,212,0.09358465693676628,0.8475506756756757,0.5935218753704026,0.3018867924528302,0.24364270612371683,0.8636363636363636,0.296875,0.0526638722633719
target_stress_transition_4w,random_forest_small,0,2010-01-01,2014-01-17,212,0.09635587527017757,0.9675484046904826,0.34510459168646945,0.08962264150943396,0.2741216863650988,0.7272727272727273,0.8421052631578947,0.2318204478887677
target_stress_transition_4w,random_forest_small,1,2014-01-24,2018-02-02,211,0.17774862426337373,0.7538265306122448,0.5411586751452494,0.3033175355450237,0.2349717024324478,0.8181818181818182,0.28125,0.1033552573133257
target_stress_transition_4w,random_forest_small,2,2018-02-09,2022-02-18,211,0.13717218458586466,0.8257575757575758,0.44140151579715503,0.27014218009478674,0.27823948294035156,0.9090909090909091,0.3508771929824561,0.08964738132455406
target_stress_transition_4w,random_forest_small,3,2022-02-25,2026-03-13,212,0.10271071065124848,0.9065139358108109,0.3543411307497988,0.3018867924528302,0.2719693941602692,1.0,0.359375,0.07108506075743119
target_stress_transition_4w,hist_gradient_shallow,0,2010-01-01,2014-01-17,212,0.07441232695798286,0.846877556585765,0.3031493786284286,0.08962264150943396,0.24229999243149986,0.5416666666666666,0.6842105263157895,0.15448874498128712
target_stress_transition_4w,hist_gradient_shallow,1,2014-01-24,2018-02-02,211,0.19054701547472636,0.5925276360544217,0.5727538434220353,0.3033175355450237,0.25312811168465155,0.7142857142857143,0.3125,0.15341976938629415
target_stress_transition_4w,hist_gradient_shallow,2,2018-02-09,2022-02-18,211,0.12215029989847101,0.8534404192298928,0.40989121755621316,0.27014218009478674,0.304327827645567,0.8823529411764706,0.5263157894736842,0.13513527905200007
target_stress_transition_4w,hist_gradient_shallow,3,2022-02-25,2026-03-13,212,0.12369006402259448,0.8488175675675675,0.414550750200427,0.3018867924528302,0.28269997163240085,0.9230769230769231,0.375,0.13860433367053257
