task_id,barrier_id,model_name,feature,importance,rank
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,mlx5_sequence_vol_13w,0.43050753310725726,22
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,xs_std_trailing_return_52w,0.4299816547421309,23
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,phase4b_drawdown_13w,0.42443751734677754,24
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,pct_positive_26w_return,0.42442322770415886,25
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,breadth_13w_mom,0.4166570384137656,26
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,xs_std_trailing_return_26w,0.4048904403171389,27
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,xs_mean_relative_strength_vs_BIL_4w,0.3956902777286842,28
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,macro_risk_score_tradable,0.37985227287481177,29
task_2_phase4b_triple_barrier,h4_u1_l1,logistic_regression,market_vol_risk_off_z,0.3780489921147119,30
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_mean_cross_sectional_return_rank_13w,0.05260728578134439,1
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_mean_cross_sectional_return_rank_26w,0.052101524651554605,2
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_mean_cross_sectional_vol_rank_13w,0.0494517215095895,3
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,production_vol_13w,0.04828642070647415,4
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,mlx9_ensemble_vol_13w,0.04455230100844256,5
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_cross_sectional_return_rank_13w,0.043576904800231915,6
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_cross_sectional_vol_rank_13w,0.04235748014885878,7
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_cross_sectional_return_rank_26w,0.040189143009596626,8
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_drawdown_from_52w_high,0.03901371132850307,9
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,transition_persistence_prob,0.02556874269817904,10
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,phase4b_vol_13w,0.02537014426367815,11
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,risk_regime_score,0.02472544637980168,12
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,market_drawdown_risk_off_z,0.022001985153862442,13
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,mlx6_transformer_vol_13w,0.021653639993244753,14
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_rolling_max_drawdown_26w,0.019020729357107857,15
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,canary_breadth_default,0.01651297543297222,16
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,mlx5_sequence_vol_13w,0.016246940107718103,17
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_beta_to_SPY_26w,0.015940139747784434,18
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_mean_beta_to_SPY_26w,0.015123708707690852,19
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,google_fear_z_tradable,0.01468168991012306,20
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,phase4b_ret_4w,0.01264449763217076,21
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_mean_corr_to_SPY_26w,0.011383559240971544,22
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,BIL_ret_13w,0.01092641817289163,23
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_realized_vol_26w,0.0108668496566539,24
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,mlx12_decision_focused_vol_13w,0.010397028320863672,25
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,z_breadth_decay,0.010326001438512688,26
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,transition_good_state_prob,0.010179098113360825,27
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,xs_std_trailing_return_52w,0.0100873222590184,28
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,phase4b_ret_13w,0.00940666738262903,29
task_2_phase4b_triple_barrier,h4_u1_l1,random_forest,transition_non_stress_prob,0.009185670266550759,30
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_cross_sectional_return_rank_26w,0.0992972721727456,1
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_cross_sectional_vol_rank_13w,0.07844850614661032,2
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_cross_sectional_return_rank_26w,0.07369473101663825,3
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,mlx6_transformer_vol_13w,0.05055548571641079,4
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_trailing_return_52w,0.03866296377258352,5
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,google_fear_z_tradable,0.036305866627639904,6
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,transition_good_state_prob,0.03211956550500936,7
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_rolling_sharpe_26w,0.030036405981589805,8
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_cross_sectional_vol_rank_13w,0.02943647080099783,9
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_beta_to_SPY_26w,0.026084653118819055,10
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,production_vol_13w,0.025598615388732454,11
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,market_drawdown_risk_off_z,0.02447837677014488,12
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,mlx5_sequence_vol_13w,0.02145388270257012,13
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_ret_13w,0.0210725071437189,14
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_ret_4w,0.02079095219367481,15
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,market_vol_risk_off_z,0.020227429288031864,16
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,canary_breadth_default,0.01940408078408841,17
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_realized_vol_26w,0.01890780961158937,18
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_vol_13w,0.017228155723228434,19
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,macro_risk_score_tradable,0.016545015861743267,20
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,phase4b_drawdown_13w,0.015754665462662777,21
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,transition_persistence_prob,0.014120541802521144,22
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_rolling_sharpe_26w,0.013658915775774782,23
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,z_breadth_decay,0.012925819153243555,24
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,BIL_vol_13w,0.012784605513962299,25
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_drawdown_from_52w_high,0.012651251609550837,26
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_std_rolling_max_drawdown_26w,0.011136557002698722,27
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,mlx5_sequence_ret_13w,0.010801031490395178,28
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,risk_regime_score,0.010608229161942052,29
task_2_phase4b_triple_barrier,h4_u1_l1,gradient_boosting,xs_mean_relative_strength_vs_SPY_13w,0.010493912511082221,30
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_cross_sectional_return_rank_13w,0.04297246038913727,1
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_cross_sectional_return_rank_26w,0.042767371982336044,2
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,production_vol_13w,0.026915499940514565,3
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_std_cross_sectional_return_rank_26w,0.026545919477939606,4
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,transition_non_stress_prob,0.02640165202319622,5
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_cross_sectional_vol_rank_13w,0.021152157336473465,6
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,mlx6_transformer_vol_13w,0.019332673400640488,7
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,transition_good_state_prob,0.018275925889611244,8
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_beta_to_SPY_26w,0.016591548919677734,9
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_std_realized_vol_26w,0.016282401978969574,10
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,breadth_sma_43,0.015988677740097046,11
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,canary_breadth_default,0.015708761289715767,12
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,phase4b_ret_4w,0.014757726341485977,13
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,canary_breadth_pair,0.014755502343177795,14
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,mlx12_decision_focused_vol_13w,0.01470581628382206,15
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,phase4b_vol_13w,0.01443568617105484,16
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,market_drawdown_risk_off_z,0.014370331540703773,17
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,google_fear_z_tradable,0.014024500735104084,18
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,breadth_risk_off_z,0.01399869006127119,19
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_std_trailing_return_52w,0.01393728144466877,20
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,risk_regime_score,0.01372417714446783,21
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,SPY_vol_13w,0.013614648953080177,22
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,vix_slope_risk_off_z_tradable,0.013607536442577839,23
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,mlx9_ensemble_vol_13w,0.013178573921322823,24
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_rolling_sharpe_13w,0.013094582594931126,25
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_std_beta_to_SPY_26w,0.012992304749786854,26
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_rolling_max_drawdown_26w,0.012666868045926094,27
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_mean_corr_to_SPY_26w,0.012489640153944492,28
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,transition_persistence_prob,0.01224889513105154,29
task_2_phase4b_triple_barrier,h4_u1_l1,xgboost,xs_std_drawdown_from_52w_high,0.011863318271934986,30
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_mean_cross_sectional_return_rank_26w,76.0,1
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_std_beta_to_SPY_26w,51.0,2
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx6_transformer_vol_13w,43.0,3
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,google_fear_z_tradable,38.0,4
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_std_trailing_return_52w,37.0,5
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,risk_regime_score,36.0,6
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,transition_good_state_prob,32.0,7
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx12_decision_focused_ret_13w,30.0,8
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,pct_above_50d_ma,29.0,9
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_std_rolling_sharpe_26w,28.0,10
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_mean_corr_to_SPY_26w,27.0,11
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,BIL_ret_13w,26.0,12
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,SPY_vol_13w,25.0,13
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,SPY_ret_4w,22.0,14
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,phase4b_drawdown_13w,22.0,15
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_mean_realized_vol_4w,22.0,16
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,market_drawdown_risk_off_z,21.0,17
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx12_decision_focused_ret_1w,21.0,18
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx9_ensemble_ret_13w,21.0,19
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx9_ensemble_ret_4w,20.0,20
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,phase4b_vol_13w,19.0,21
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx6_transformer_ret_13w,19.0,22
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_std_rolling_max_drawdown_26w,19.0,23
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_mean_relative_strength_vs_SPY_13w,18.0,24
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,pct_positive_26w_return,18.0,25
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,mlx12_decision_focused_ret_4w,17.0,26
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,xs_std_rolling_sharpe_13w,16.0,27
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,phase4b_ret_13w,16.0,28
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,production_ret_1w,16.0,29
task_2_phase4b_triple_barrier,h4_u1_l1,lightgbm,breadth_change_4w,16.0,30
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_drawdown_from_52w_high,1.2066869654932162,1
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,z_breadth_decay,1.1174626710841602,2
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx5_sequence_vol_13w,0.9559887367666025,3
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx12_decision_focused_ret_13w,0.8594757129171696,4
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,canary_breadth_pair,0.8207477534888472,5
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,phase4b_ret_13w,0.8105191580025618,6
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_std_rolling_max_drawdown_26w,0.8074311034390987,7
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,canary_breadth_default,0.739733975973604,8
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_std_realized_vol_26w,0.6491430815322496,9
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,market_vol_risk_off_z,0.6457207642246456,10
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,SPY_vol_13w,0.6293447042365495,11
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_std_drawdown_from_52w_high,0.6218839573596603,12
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_relative_strength_vs_BIL_13w,0.6108500275650809,13
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_trailing_return_52w,0.5821531594669582,14
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,phase4b_drawdown_13w,0.5754577528015348,15
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_std_trailing_return_52w,0.5562383908359573,16
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx12_decision_focused_drawdown_13w,0.5520030946758553,17
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx9_ensemble_vol_13w,0.5416513680431144,18
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,transition_good_state_prob,0.5332185134764619,19
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,BIL_ret_4w,0.5292625279803589,20
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx6_transformer_ret_4w,0.49133366419846775,21
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,phase4b_vol_13w,0.48982494617151956,22
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,production_ret_13w,0.48407281955632614,23
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,xs_mean_relative_strength_vs_BIL_4w,0.48300810608218264,24
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx9_ensemble_drawdown_13w,0.48105926612962974,25
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx6_transformer_drawdown_13w,0.4708110409343509,26
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,phase4b_ret_4w,0.4658667477407234,27
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,production_vol_13w,0.46551888429879423,28
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,mlx5_sequence_drawdown_13w,0.4620936590227675,29
task_2_phase4b_triple_barrier,h8_u2_l2,logistic_regression,pct_near_52w_high,0.4541562791816956,30
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_return_rank_13w,0.04625095250277073,1
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_return_rank_26w,0.04444746964683839,2
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_vol_rank_13w,0.043921769050278066,3
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_vol_rank_13w,0.039816698362697515,4
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,phase4b_vol_13w,0.0362610705277636,5
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_cross_sectional_return_rank_26w,0.03508141885715034,6
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_drawdown_from_52w_high,0.03488016675218266,7
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_cross_sectional_return_rank_13w,0.033929816806443504,8
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,mlx9_ensemble_vol_13w,0.03221592608203268,9
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_realized_vol_26w,0.029066821651606352,10
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_corr_to_SPY_26w,0.026770242112310962,11
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,mlx5_sequence_vol_13w,0.023975210244900215,12
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,production_vol_13w,0.02309283422816615,13
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,market_drawdown_risk_off_z,0.02152623778653983,14
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_trailing_return_52w,0.018839374706915907,15
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,z_breadth_decay,0.01815720650419455,16
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,market_vol_risk_off_z,0.017942404140012903,17
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,mlx12_decision_focused_vol_13w,0.017820592420650833,18
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,mlx6_transformer_vol_13w,0.01737606213152778,19
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,breadth_risk_off_z,0.01718333623827657,20
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_beta_to_SPY_26w,0.01716116984550438,21
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,mlx9_ensemble_drawdown_13w,0.015804485094020757,22
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,risk_regime_score,0.014732497781492026,23
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,phase4b_drawdown_13w,0.013723288855033378,24
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,transition_good_state_prob,0.013205178842104393,25
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_std_beta_to_SPY_26w,0.013066238483397493,26
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,transition_persistence_prob,0.012486453827857824,27
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_realized_vol_26w,0.012175898891649778,28
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,SPY_vol_13w,0.012083621795461068,29
task_2_phase4b_triple_barrier,h8_u2_l2,random_forest,xs_mean_realized_vol_13w,0.011874031031385892,30
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_cross_sectional_vol_rank_13w,0.09683770355165737,1
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,market_drawdown_risk_off_z,0.06692325948825711,2
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_cross_sectional_vol_rank_13w,0.06186898113968332,3
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,mlx5_sequence_vol_13w,0.05483284796219997,4
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_trailing_return_52w,0.047327811361944874,5
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_drawdown_13w,0.045248094935798365,6
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,market_vol_risk_off_z,0.04388899693157619,7
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_vol_13w,0.0436164234249139,8
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,breadth_risk_off_z,0.042352734240357855,9
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,phase4b_ret_4w,0.03456036220283863,10
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,mlx6_transformer_vol_13w,0.03158939964583001,11
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,z_breadth_decay,0.03133773138885253,12
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_corr_to_SPY_26w,0.028029145183498597,13
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_drawdown_from_52w_high,0.023944074309166837,14
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_corr_to_SPY_26w,0.02329292228067999,15
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_beta_to_SPY_26w,0.02194395037111885,16
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,mlx12_decision_focused_vol_13w,0.021191999219528548,17
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,SPY_vol_13w,0.01930833743771055,18
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,pct_positive_26w_return,0.01256656241772055,19
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_beta_to_SPY_26w,0.01210718143451025,20
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,mlx5_sequence_drawdown_13w,0.01171039362425163,21
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_realized_vol_13w,0.011246854672076858,22
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,BIL_vol_13w,0.010092320847845702,23
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,canary_breadth_pair,0.009675949246396627,24
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_mean_rolling_sharpe_13w,0.00967512061423213,25
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_rolling_sharpe_26w,0.009638964372538571,26
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_rolling_sharpe_13w,0.009414805426449641,27
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,transition_good_state_prob,0.008457888131842907,28
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_realized_vol_26w,0.008334303624679313,29
task_2_phase4b_triple_barrier,h8_u2_l2,gradient_boosting,xs_std_realized_vol_13w,0.00758185967665881,30
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_cross_sectional_vol_rank_13w,0.04051106050610542,1
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_cross_sectional_vol_rank_13w,0.03756692260503769,2
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,phase4b_vol_13w,0.03315095975995064,3
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,breadth_risk_off_z,0.03181165084242821,4
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_cross_sectional_return_rank_26w,0.025845777243375778,5
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_beta_to_SPY_26w,0.02374604530632496,6
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_rolling_max_drawdown_26w,0.022895626723766327,7
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,market_drawdown_risk_off_z,0.020458944141864777,8
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,mlx5_sequence_vol_13w,0.019334472715854645,9
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,pct_above_50d_ma,0.018465528264641762,10
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,mlx6_transformer_vol_13w,0.018200546503067017,11
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,market_vol_risk_off_z,0.017443107441067696,12
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,phase4b_drawdown_13w,0.01704660803079605,13
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_rolling_sharpe_26w,0.016924340277910233,14
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_drawdown_from_52w_high,0.01686844602227211,15
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_realized_vol_26w,0.016755543649196625,16
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_corr_to_SPY_26w,0.016325490549206734,17
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_trailing_return_52w,0.016173331066966057,18
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_beta_to_SPY_26w,0.01596800796687603,19
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_std_realized_vol_13w,0.01571512594819069,20
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,phase4b_ret_4w,0.01533506065607071,21
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,risk_regime_score,0.015262865461409092,22
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,mlx12_decision_focused_ret_13w,0.015238163992762566,23
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,mlx5_sequence_drawdown_13w,0.014398382045328617,24
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_realized_vol_13w,0.01422796305269003,25
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,z_breadth_decay,0.014038152992725372,26
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,breadth_26w_mom,0.013615318574011326,27
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,p_regime_confidence_blend25,0.013491442427039146,28
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,xs_mean_trailing_return_52w,0.013396861962974072,29
task_2_phase4b_triple_barrier,h8_u2_l2,xgboost,mlx9_ensemble_drawdown_13w,0.013228186406195164,30
