task_id,barrier_id,model_name,split,actual_label,predicted_label,count
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,-1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,-1,0,0
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,-1,1,11
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,0,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,0,0,5
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,0,1,55
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,1,-1,1
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,1,0,5
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,validation,1,1,27
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,-1,-1,18
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,-1,0,6
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,-1,1,22
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,0,-1,37
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,0,0,25
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,0,1,35
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,1,-1,49
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,1,0,19
task_2_phase4b_triple_barrier,h13_u3_l3,random_forest,holdout,1,1,108
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,-1,-1,68
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,-1,0,10
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,-1,1,16
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,0,-1,3
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,0,0,278
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,0,1,30
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,1,0,17
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,train,1,1,269
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,-1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,-1,0,1
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,-1,1,10
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,0,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,0,0,12
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,0,1,48
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,1,-1,1
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,1,0,6
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,validation,1,1,26
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,-1,-1,11
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,-1,0,9
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,-1,1,26
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,0,-1,19
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,0,0,24
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,0,1,54
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,1,-1,34
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,1,0,29
task_2_phase4b_triple_barrier,h13_u3_l3,gradient_boosting,holdout,1,1,113
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,-1,-1,60
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,-1,0,14
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,-1,1,20
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,0,-1,3
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,0,0,265
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,0,1,43
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,1,0,19
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,train,1,1,267
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,-1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,-1,0,1
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,-1,1,10
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,0,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,0,0,14
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,0,1,46
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,1,0,7
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,validation,1,1,26
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,-1,-1,9
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,-1,0,11
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,-1,1,26
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,0,-1,23
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,0,0,22
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,0,1,52
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,1,-1,28
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,1,0,32
task_2_phase4b_triple_barrier,h13_u3_l3,xgboost,holdout,1,1,116
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,-1,-1,90
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,-1,0,3
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,-1,1,1
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,0,-1,2
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,0,0,294
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,0,1,15
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,1,0,10
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,train,1,1,276
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,-1,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,-1,0,3
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,-1,1,8
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,0,-1,0
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,0,0,11
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,0,1,49
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,1,-1,1
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,1,0,8
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,validation,1,1,24
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,-1,-1,13
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,-1,0,16
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,-1,1,17
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,0,-1,23
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,0,0,34
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,0,1,40
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,1,-1,30
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,1,0,39
task_2_phase4b_triple_barrier,h13_u3_l3,lightgbm,holdout,1,1,107
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,-1,-1,19
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,-1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,0,-1,10
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,0,0,623
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,0,1,9
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,train,1,1,21
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,-1,0,2
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,0,0,102
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,validation,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,0,-1,14
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,0,0,267
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,0,1,10
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,1,-1,2
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,1,0,23
task_3_phase4b_vs_production_switch,h4_u1_l1,logistic_regression,holdout,1,1,2
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,-1,-1,19
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,-1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,0,-1,7
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,0,0,627
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,0,1,8
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,train,1,1,21
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,-1,0,2
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,0,0,102
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,validation,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,0,-1,2
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,0,0,288
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,0,1,1
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,1,-1,1
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,1,0,26
task_3_phase4b_vs_production_switch,h4_u1_l1,random_forest,holdout,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,-1,-1,14
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,-1,0,5
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,0,0,642
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,1,0,5
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,train,1,1,16
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,-1,0,2
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,0,0,102
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,validation,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,0,0,291
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,1,-1,1
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,1,0,26
task_3_phase4b_vs_production_switch,h4_u1_l1,gradient_boosting,holdout,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,-1,-1,10
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,0,0,642
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,1,0,10
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,train,1,1,11
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,-1,0,2
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,0,0,102
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,validation,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,0,0,291
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,1,0,27
task_3_phase4b_vs_production_switch,h4_u1_l1,xgboost,holdout,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,-1,-1,19
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,-1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,0,0,642
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,train,1,1,21
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,-1,0,2
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,0,0,102
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,1,0,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,validation,1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,-1,0,9
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,0,0,291
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,0,1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,1,0,27
task_3_phase4b_vs_production_switch,h4_u1_l1,lightgbm,holdout,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,-1,-1,6
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,0,-1,1
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,0,0,668
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,0,1,2
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,train,1,1,9
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,0,0,104
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,validation,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,-1,0,2
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,0,-1,2
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,0,0,294
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,1,0,26
task_3_phase4b_vs_production_switch,h8_u2_l2,logistic_regression,holdout,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,-1,-1,6
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,0,-1,3
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,0,0,664
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,0,1,4
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,train,1,1,9
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,0,0,104
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,validation,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,-1,0,2
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,0,0,296
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,1,0,26
task_3_phase4b_vs_production_switch,h8_u2_l2,random_forest,holdout,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,-1,-1,6
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,0,0,671
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,train,1,1,9
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,0,0,104
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,validation,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,-1,0,2
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,0,-1,1
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,0,0,295
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,1,-1,1
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,1,0,25
task_3_phase4b_vs_production_switch,h8_u2_l2,gradient_boosting,holdout,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,-1,-1,5
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,-1,0,1
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,0,0,671
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,train,1,1,9
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,-1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,-1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,0,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,0,0,104
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,0,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,1,0,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,validation,1,1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,-1,-1,0
task_3_phase4b_vs_production_switch,h8_u2_l2,xgboost,holdout,-1,0,2
