feature,split,train_mean,split_mean,train_std,split_std,z_shift,abs_z_shift,psi,missing_rate_train,missing_rate_split
macro_risk_score_tradable,holdout,-0.0008548991973747944,0.1470240310473221,0.9614489052822578,1.034570942507998,0.15380841294034578,0.15380841294034578,0.15024520542185896,0.3333333333333333,0.012048192771084338
SPY_drawdown_13w,validation,-0.03659821346042758,-0.028292700305483136,0.054043485319602506,0.03565999162690317,0.15368204152317863,0.15368204152317863,0.14496834073122203,0.0010649627263045794,0.0
SPY_ret_4w,holdout,0.003998416673138408,0.010904664405520851,0.04625758675093674,0.05173870590719132,0.1492997844778962,0.1492997844778962,0.08776180820990066,0.004259850905218318,0.0
mlx5_sequence_ret_13w,holdout,0.01805294829433554,0.028895074202429448,0.07346820382348518,0.050154598619432826,0.14757575854369892,0.14757575854369892,0.16011996036247583,0.005324813631522897,0.0
mlx6_transformer_drawdown_13w,validation,-0.02807754329005836,-0.02265777576481652,0.03720557591572853,0.020137875529440734,0.14567084077713874,0.14567084077713874,1.406157871811587,0.0010649627263045794,0.0
xs_mean_trailing_return_26w,holdout,0.0331156947535491,0.04782903734065167,0.10233092198206133,0.07790489591999851,0.14378198009084517,0.14378198009084517,0.06632622593228858,0.027689030883919063,0.0
mlx9_ensemble_ret_13w,holdout,0.017359058158198,0.021939666414109535,0.03204946387149804,0.03181859971175852,0.14292308521220295,0.14292308521220295,0.15368165365280295,0.29073482428115016,0.012048192771084338
transition_good_state_prob,validation,0.30841570731843104,0.2600762644249751,0.34414299105718416,0.2960783858964117,-0.14046324972349547,0.14046324972349547,4.047091648449463,0.33120340788072417,0.0
production_ret_13w,validation,0.016706626620031598,0.0122089928587449,0.03217422995844808,0.029238653092096292,-0.13978994266825462,0.13978994266825462,0.31372394820683164,0.29073482428115016,0.0
mlx5_sequence_ret_4w,validation,0.005617806953147317,-6.034229293390318e-05,0.041945147819979246,0.026883723383459377,-0.13537082454568472,0.13537082454568472,0.29848066155284536,0.0010649627263045794,0.0
phase4b_ret_4w,holdout,0.005033933245383147,0.0072882571305075555,0.01784560184804899,0.021627238724825186,0.12632378018513662,0.12632378018513662,0.18794753327460734,0.28115015974440893,0.012048192771084338
pct_positive_13w_return,validation,0.6463506629547799,0.6189525882922109,0.219283094050456,0.18228158331061584,-0.12494385297329343,0.12494385297329343,0.29565512552167406,0.5559105431309904,0.0
mlx12_decision_focused_ret_4w,holdout,-0.0008212088625585303,0.001338594425033339,0.017315332679117137,0.0019737068833601264,0.1247335715470638,0.1247335715470638,2.738130590611113,0.0010649627263045794,0.0
pct_above_100d_ma,validation,0.6509071719501082,0.6232260925657153,0.22309153252043867,0.18304643057755496,-0.12407947120026568,0.12407947120026568,0.31192438236608444,0.5559105431309904,0.0
xs_std_realized_vol_26w,validation,0.09236177767186338,0.0888098619079354,0.028734798261243276,0.015600105357576353,-0.12361025581720222,0.12361025581720222,4.062087536228985,0.013844515441959531,0.0
xs_mean_trailing_return_13w,holdout,0.01574484987642476,0.024209184508543577,0.06874612203901756,0.05584463788051389,0.12312453969861452,0.12312453969861452,0.05630955707280433,0.013844515441959531,0.0
production_ret_13w,holdout,0.016706626620031598,0.020589519733946376,0.03217422995844808,0.03196855158261565,0.12068332696476038,0.12068332696476038,0.18447432437922806,0.29073482428115016,0.012048192771084338
phase4b_vol_13w,validation,0.058916656992012685,0.0549659304701412,0.0329241365618125,0.031011261519719144,-0.11999484069853447,0.11999484069853447,0.29050715846601993,0.2832800851970181,0.0
mlx6_transformer_ret_4w,holdout,0.004492241256663311,0.008518998152483637,0.03560591180619262,0.028613244775220766,0.11309236841731399,0.11309236841731399,0.04730712381472113,0.0010649627263045794,0.0
mlx12_decision_focused_ret_4w,validation,-0.0008212088625585303,0.0011298753110279025,0.017315332679117137,0.0008917112381268158,0.11267956612462345,0.11267956612462345,5.6858364957816665,0.0010649627263045794,0.0
phase4b_ret_4w,validation,0.005033933245383147,0.003113580622520721,0.01784560184804899,0.0164075109916978,-0.10760929439162471,0.10760929439162471,0.3096198114532891,0.28115015974440893,0.0
vix_slope_risk_off_z_tradable,holdout,-0.006379077785011813,0.11550046956290914,1.1370827841458069,1.1535077216001106,0.1071861688940077,0.1071861688940077,0.08520073645463669,0.4185303514376997,0.012048192771084338
mlx5_sequence_drawdown_13w,validation,-0.03273018608071153,-0.028212653991439775,0.0433133769516645,0.02369366405648428,0.10429877343235297,0.10429877343235297,1.422980663144666,0.0010649627263045794,0.0
breadth_13w_mom,validation,0.56826801517067,0.5940934065934065,0.2566711587370838,0.2508354218558972,0.10061664719093032,0.10061664719093032,0.33123257511922977,0.2779552715654952,0.0
transition_non_stress_prob,holdout,0.8182792411352915,0.7879066056441224,0.31556913639805667,0.34538840949210464,-0.09624716738096105,0.09624716738096105,1.4409954782092558,0.33120340788072417,0.012048192771084338
mlx9_ensemble_ret_4w,validation,0.005372867554103308,0.003519039820195205,0.019340467059461644,0.01609414687873756,-0.09585227327802216,0.09585227327802216,0.1970749791216458,0.28115015974440893,0.0
mlx6_transformer_ret_4w,validation,0.004492241256663311,0.0012524012478265074,0.03560591180619262,0.022953921914010224,-0.09099163157151133,0.09099163157151133,0.2984579891625494,0.0010649627263045794,0.0
production_ret_4w,validation,0.005163793935620232,0.0034171050848839112,0.019324286159999968,0.016558438720138288,-0.09038827288491798,0.09038827288491798,0.20442675157533047,0.28115015974440893,0.0
SPY_ret_4w,validation,0.003998416673138408,0.008161498343578946,0.04625758675093674,0.038216372906357335,0.08999781360959634,0.08999781360959634,0.12942973283227796,0.004259850905218318,0.0
xs_mean_rolling_max_drawdown_26w,holdout,-0.11049763486780947,-0.10434134064267755,0.06946058514995147,0.05962434113429305,0.08863003690282359,0.08863003690282359,0.2281916632005816,0.012779552715654952,0.0
pct_above_50d_ma,validation,0.6264579669211132,0.6075834542815675,0.22120141774814955,0.20695538290705653,-0.08532726793385868,0.08532726793385868,0.07612152676670633,0.5559105431309904,0.0
breadth_sma_43,validation,0.5991361146228402,0.6208791208791209,0.2558828759197485,0.2371246772202207,0.08497249445914404,0.08497249445914404,0.31412235746349015,0.2779552715654952,0.0
mlx6_transformer_vol_13w,holdout,0.10774695738947283,0.10262424851057644,0.06087101168396396,0.037532424825042154,-0.08415678887502262,0.08415678887502262,0.35151407174135624,0.005324813631522897,0.0
p_regime_confidence_blend25,holdout,0.5471095147967321,0.5600809179535163,0.16160191770647714,0.15316494996094596,0.08026763135536936,0.08026763135536936,2.5814508970721883,0.2790202342917998,0.012048192771084338
mlx5_sequence_ret_4w,holdout,0.005617806953147317,0.008948121407527342,0.041945147819979246,0.028775345022621603,0.0793968939786102,0.0793968939786102,0.18364774665425304,0.0010649627263045794,0.0
mlx5_sequence_ret_1w,validation,0.0014226638336399598,-0.00018844073533640841,0.020586339417630026,0.012630140982605181,-0.07826085717777621,0.07826085717777621,0.20151314334701986,0.0,0.0
SPY_drawdown_13w,holdout,-0.03659821346042758,-0.03237808029437083,0.054043485319602506,0.05118598584502423,0.0780877314092479,0.0780877314092479,0.02516458313016527,0.0010649627263045794,0.0
xs_mean_trailing_return_4w,holdout,0.004830570972729228,0.00777140104883744,0.03896876690061485,0.035479732658860876,0.07546633650503864,0.07546633650503864,0.03961063632670949,0.004259850905218318,0.0
xs_mean_trailing_return_52w,validation,0.06838036431091692,0.057434132104981224,0.1506032213861887,0.057262727737122134,-0.0726825900879404,0.0726825900879404,2.956946782263982,0.055378061767838126,0.0
SPY_ret_1w,holdout,0.0010043101132302865,0.0027598771995074444,0.02446358140442468,0.02686216018640095,0.07176247243830096,0.07176247243830096,0.05372643436013624,0.0010649627263045794,0.0
xs_mean_relative_strength_vs_BIL_13w,validation,0.013982043975185087,0.00948333316489687,0.0657516274832,0.03514597460637076,-0.06841976362391437,0.06841976362391437,0.3981452613556763,0.4249201277955272,0.0
pct_positive_26w_return,validation,0.6714228934779303,0.6552169004999193,0.23799331284498898,0.14751566465037644,-0.06809432073650877,0.06809432073650877,0.5014247932022681,0.5559105431309904,0.0
phase4b_ret_1w,validation,0.0012886814667978923,0.0006689685394415239,0.009628742024650503,0.008850971208563362,-0.06436073640459407,0.06436073640459407,0.5179033996877853,0.2779552715654952,0.0
z_breadth_decay,holdout,-0.05034061016902893,-0.12484574429020906,1.1800045642606447,1.104491707961739,-0.06313969994502758,0.06313969994502758,0.2427536165180531,0.3610223642172524,0.012048192771084338
mlx12_decision_focused_ret_1w,holdout,-0.00020432537712136682,0.000331022284014558,0.008507487953359368,0.0006725927731984515,0.0629266434546676,0.0629266434546676,2.686552060852036,0.0,0.0
risk_regime_score,holdout,0.010318336582204268,0.06107850218089596,0.8217216941048312,0.915808873791463,0.06177294084220193,0.06177294084220193,0.0478147062912911,0.30564430244941426,0.012048192771084338
mlx9_ensemble_ret_4w,holdout,0.005372867554103308,0.006550736654555759,0.019340467059461644,0.020900344100700893,0.06090179191800954,0.06090179191800954,0.12285851913268804,0.28115015974440893,0.012048192771084338
phase4b_ret_1w,holdout,0.0012886814667978923,0.0018496577808969439,0.009628742024650503,0.012490200207558168,0.058260602751937736,0.058260602751937736,0.24669243963717646,0.2779552715654952,0.012048192771084338
mlx12_decision_focused_ret_1w,validation,-0.00020432537712136682,0.000289921483769105,0.008507487953359368,0.00037389418199060146,0.058095511107401285,0.058095511107401285,4.337483383945593,0.0,0.0
mlx9_ensemble_ret_1w,validation,0.0013742195769971567,0.0007738797953358965,0.010404686681641117,0.008712162875820498,-0.0576989773964601,0.0576989773964601,0.1621791875735595,0.2779552715654952,0.0
mlx6_transformer_ret_1w,holdout,0.001145458476418794,0.0021588088709280475,0.017793019628032772,0.015676397483184088,0.05695213154897707,0.05695213154897707,0.017975479356315542,0.0,0.0
mlx6_transformer_ret_1w,validation,0.001145458476418794,0.00013673925736710756,0.017793019628032772,0.01028349526520421,-0.0566918510820084,0.0566918510820084,0.36214165858278236,0.0,0.0
market_drawdown_risk_off_z,holdout,0.09669523550627963,0.00457091611246878,1.6299108912579678,1.6137313908642914,-0.056521077249020134,0.056521077249020134,0.047314710999642094,0.3588924387646432,0.012048192771084338
xs_mean_trailing_return_26w,validation,0.0331156947535491,0.027340370022361917,0.10233092198206133,0.042248503240544785,-0.05643772790593639,0.05643772790593639,0.7211324158894541,0.027689030883919063,0.0
xs_mean_relative_strength_vs_BIL_13w,holdout,0.013982043975185087,0.017652153759587744,0.0657516274832,0.05588741646991939,0.05581777858411787,0.05581777858411787,0.056268412390831433,0.4249201277955272,0.0
pct_above_200d_ma,validation,0.6787499327086823,0.664872601193356,0.2504819600431474,0.1374114467342996,-0.055402518859784776,0.055402518859784776,1.8225841673828747,0.5559105431309904,0.0
xs_mean_realized_vol_4w,holdout,0.16781594185982618,0.16281468888270176,0.09147823559016476,0.08914139828981962,-0.05467150677818854,0.05467150677818854,0.13907377469402332,0.002129925452609159,0.0
production_ret_1w,validation,0.001321724380503386,0.0007628307641538487,0.010459886167694237,0.009090099007693682,-0.053432093560989394,0.053432093560989394,0.21806075325258403,0.2779552715654952,0.0
production_ret_4w,holdout,0.005163793935620232,0.006192831288965403,0.019324286159999968,0.02103375332031659,0.05325098918661286,0.05325098918661286,0.13160995796834202,0.28115015974440893,0.012048192771084338
breadth_change_4w,holdout,0.005298855447223399,-0.003048780487804878,0.15791485389559676,0.18780162561100605,-0.05286162592752169,0.05286162592752169,0.04932521289990974,0.2822151224707135,0.012048192771084338
avg_corr_risk_off_z,holdout,0.03485115674192412,-0.03486047201389639,1.3379867236197402,1.303689568828799,-0.05210188376699675,0.05210188376699675,0.09053552855757147,0.3194888178913738,0.012048192771084338
market_state_recovery_fragile,holdout,0.03301384451544196,0.04216867469879518,0.17867269121427645,0.20097382310376238,0.05123799345684071,0.05123799345684071,,0.0,0.0
SPY_ret_1w,validation,0.0010043101132302865,0.0021929842905412085,0.02446358140442468,0.020985923409566835,0.048589540413568756,0.048589540413568756,0.12128996635310788,0.0010649627263045794,0.0
xs_mean_realized_vol_13w,holdout,0.17943477279941383,0.17561784890932577,0.08207825192310658,0.07855955546831718,-0.04650347443636921,0.04650347443636921,0.36085462252831874,0.007454739084132056,0.0
xs_mean_realized_vol_26w,holdout,0.18350787346108552,0.18025142423033091,0.0768851586920985,0.06880744038374419,-0.04235471820765417,0.04235471820765417,0.48999787999577404,0.013844515441959531,0.0
avg_corr_risk_off_z,validation,0.03485115674192412,0.09136660176058403,1.3379867236197402,1.3852223114477917,0.042239167265998794,0.042239167265998794,0.27385355363040825,0.3194888178913738,0.0
xs_mean_relative_strength_vs_BIL_4w,holdout,0.004188986252299958,0.005740108839675622,0.03681880201636904,0.035570375595620624,0.04212854580890655,0.04212854580890655,0.031059759625118418,0.41533546325878595,0.0
mlx5_sequence_ret_1w,holdout,0.0014226638336399598,0.0022626115000484296,0.020586339417630026,0.016757663166620498,0.04080121528012617,0.04080121528012617,0.06390290801500237,0.0,0.0
vix_level_z_tradable,holdout,0.02489217103144512,0.07338690652155629,1.2947522803207587,1.243879508711935,0.037454836903702694,0.037454836903702694,0.30637987489894414,0.3333333333333333,0.012048192771084338
xs_mean_trailing_return_1w,holdout,0.0012293890827634268,0.0019480680124869447,0.02017889766375452,0.018807570552853,0.03561537115153788,0.03561537115153788,0.04077311813982206,0.0010649627263045794,0.0
breadth_risk_off_z,holdout,-0.03445397628202558,-0.08774552807939502,1.5186420673637178,1.382792100329434,-0.03509158144807667,0.03509158144807667,0.3654984805157649,0.30564430244941426,0.012048192771084338
market_state_neutral_mixed,holdout,0.34824281150159747,0.3644578313253012,0.4764134294276982,0.481277799727932,0.03403560609780113,0.03403560609780113,,0.0,0.0
market_state_recovery_fragile,validation,0.03301384451544196,0.038461538461538464,0.17867269121427645,0.19230769230769226,0.030489796225004848,0.030489796225004848,,0.0,0.0
mlx9_ensemble_ret_1w,holdout,0.0013742195769971567,0.001661157598138406,0.010404686681641117,0.011888013810976074,0.02757776662775883,0.02757776662775883,0.08445276221369677,0.2779552715654952,0.012048192771084338
xs_mean_trailing_return_13w,validation,0.01574484987642476,0.014068907165587926,0.06874612203901756,0.035133061937698204,-0.024378723644740818,0.024378723644740818,0.547995055796781,0.013844515441959531,0.0
production_ret_1w,holdout,0.001321724380503386,0.0015645084250569933,0.010459886167694237,0.011932098952283202,0.023210964312733656,0.023210964312733656,0.17376799486781908,0.2779552715654952,0.012048192771084338
xs_mean_relative_strength_vs_BIL_4w,validation,0.004188986252299958,0.0035176336807855005,0.03681880201636904,0.02330291473718322,-0.018233960225430074,0.018233960225430074,0.25116731784582663,0.41533546325878595,0.0
xs_std_beta_to_SPY_26w,holdout,0.5995625518413497,0.6020614356076422,0.14294945198000186,0.08380061441010314,0.017480890844143827,0.017480890844143827,0.5277514071734314,0.013844515441959531,0.0
market_vol_risk_off_z,holdout,-0.00039166878596436273,0.018566977238702112,1.2694195183718258,1.3820500217425231,0.014934894060068564,0.014934894060068564,0.14118751196114188,0.31203407880724177,0.012048192771084338
breadth_change_4w,validation,0.005298855447223399,0.004120879120879119,0.15791485389559676,0.16746415391082062,-0.007459566325046804,0.007459566325046804,0.07579730470651705,0.2822151224707135,0.0
xs_mean_trailing_return_4w,validation,0.004830570972729228,0.004941595790232933,0.03896876690061485,0.02329472406719901,0.002849071867910532,0.002849071867910532,0.24165137031213194,0.004259850905218318,0.0
xs_mean_trailing_return_1w,validation,0.0012293890827634268,0.0012799750652395848,0.02017889766375452,0.012438451945212294,0.0025068754160451965,0.0025068754160451965,0.2093515162649811,0.0010649627263045794,0.0
