annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_spy_weight,average_offensive_weight,average_ml_exposure,average_number_of_etfs_held,active_weeks,strategy_name,strategy_type,model_name,target,sequence_length,seed,top_n,weighting,wrapper,split,cost_bps
0.09431628723502317,0.12474985371094707,0.7560432692254668,-0.1904398383675181,0.49525502669776467,-0.03872892446006522,0.3130323282336813,0.01627768106815143,0.25150602409638556,0.0,0.7119708869213185,0.7484939759036144,15.533132530120483,332,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,bil_fallback_original,holdout,10.0
0.05078418886314551,0.10748610817043347,0.4724721150255105,-0.2794477582072078,0.1817305287719987,-0.035481165782010694,0.27246664740099097,0.014168265664851533,0.33584235334741475,0.0005438626664672346,0.5685624147509265,0.6642705005324814,15.589989350372736,939,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,regime_gate_original,train,10.0
0.015301259660117195,0.07361771813432232,0.2078475134504799,-0.09653208288489912,0.1585095773636397,-0.024970168165496437,0.24340892381881368,0.012657264038578314,0.4264423076923078,0.0,0.52911632231115,0.5735576923076923,15.788461538461538,104,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,regime_gate_original,validation,10.0
0.07498754003697217,0.11527140920102252,0.6505302620721929,-0.1908031349366257,0.39300999987174684,-0.03717271577685923,0.3010902171337392,0.015656691290954438,0.32665662650602406,0.0,0.6411809785943156,0.6733433734939759,15.587349397590362,332,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,regime_gate_original,holdout,10.0
0.05189838051357487,0.10747545159154905,0.48288590319964486,-0.3527073676884507,0.14714288746986748,-0.03498067342236723,0.2705175871143214,0.014066914529944713,0.2532451156013213,0.0004792951243418264,0.6148774092455394,0.7468601228158377,15.495207667731629,939,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,vol_target_10pct,train,10.0
-0.008783691552479156,0.10494803436117187,-0.0836956271353368,-0.1824767306763233,-0.048135954211387326,-0.03697303233059752,0.29073445298245476,0.015118191555087649,0.19160999938290987,0.0,0.7576644688984613,0.8083900006170902,15.64423076923077,104,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,vol_target_10pct,validation,10.0
0.05390746857253892,0.11738048861132241,0.45925408226098535,-0.201929651756507,0.2669616279908322,-0.04012374227699562,0.2637408637384611,0.013714524914399978,0.3364516234340301,0.0,0.6295335042408333,0.6635483765659698,15.876506024096386,332,transformer_encoder_top_quintile_forward_4w_seq13_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq13_seed0,top_quintile_forward_4w,13,0,15,inverse_vol,vol_target_10pct,holdout,10.0
0.10544308515605927,0.17879551576533587,0.5897412175283545,-0.40902171997691517,0.2577933640345808,-0.05706033782617096,0.3009291336513733,0.01564831494987141,0.0,0.0,0.8348398570817445,1.0,9.733759318423855,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,raw_ml,train,10.0
0.00153750999400315,0.13447945591725524,0.011433047401301018,-0.20489471524388392,0.00750390263688875,-0.03955384514858972,0.3425304283884267,0.01781158227619819,0.0,0.0,0.9621249328572217,1.0,10.0,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,raw_ml,validation,10.0
0.08974453788869075,0.19110118452559405,0.4696179048365413,-0.31963531375672327,0.28077166078400195,-0.05825218783816425,0.3180524902900954,0.016538729495084965,0.0,0.0,0.9569951090488086,1.0,9.96987951807229,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,raw_ml,holdout,10.0
0.068096772665873,0.14320765081114378,0.47551071664234024,-0.40902171997691517,0.16648693538748094,-0.047708966355153974,0.3176926409125513,0.016520017327452664,0.1869009584664537,0.0,0.6854775811628881,0.8130990415335463,10.215122470713524,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,bil_fallback_original,train,10.0
-0.002629988312895404,0.08518711361718992,-0.030873076938771855,-0.14089750476928253,-0.018665967982910477,-0.027089198621644144,0.3041530047708884,0.015815956248086196,0.34615384615384615,0.0,0.6214901069296666,0.6538461538461539,10.75,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,bil_fallback_original,validation,10.0
0.08899985426770973,0.12123895528034138,0.7340862849066537,-0.15513551359792754,0.5736910408430084,-0.035791493135407165,0.3289335387389354,0.017104544014424645,0.25150602409638556,0.0,0.7112791359318418,0.7484939759036144,10.548192771084338,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,bil_fallback_original,holdout,10.0
0.05972322300084665,0.11523088251707028,0.5182918128913858,-0.29871943966087133,0.1999308216052123,-0.0378770666228628,0.2735788799691921,0.014226101758397988,0.3357294994675186,0.0,0.5616847379261027,0.6642705005324814,10.526091586794463,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,regime_gate_original,train,10.0
0.004665541471785994,0.07468430814112541,0.06247017061428575,-0.11528056904121964,0.04047118704035705,-0.023422849738012324,0.26763777212610296,0.013917164150557354,0.4264423076923078,0.0,0.5445130575269798,0.5735576923076923,10.788461538461538,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,regime_gate_original,validation,10.0
0.06806317603921408,0.1107180852893697,0.6147430734674111,-0.15264651243172545,0.4458875276934797,-0.034207445560659695,0.3137738391261654,0.0163162396345606,0.32665662650602406,0.0,0.6410352584260579,0.6733433734939759,10.602409638554217,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,regime_gate_original,holdout,10.0
0.05694639052728445,0.1057252622391497,0.5386261459297417,-0.3153663111520565,0.18057220607760882,-0.03472073028237732,0.25096278909602954,0.013050065032993536,0.29749881247521376,0.0,0.5736895316414601,0.7025011875247863,10.486687965921194,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,vol_target_10pct,train,10.0
-0.001995559161518723,0.10296622403095088,-0.019380716155220693,-0.17977309495882354,-0.01110043280934669,-0.03171916969481003,0.32517458280161804,0.016909078305684135,0.18501038951534227,0.0,0.7796662198380562,0.8149896104846577,10.634615384615385,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,vol_target_10pct,validation,10.0
0.054183585897459086,0.11426305166599372,0.4742004095588572,-0.19035246506743297,0.2846487219288932,-0.03816608209175004,0.25723348085228787,0.01337614100431897,0.34925028574031913,0.0,0.6187435940200325,0.650749714259681,10.906626506024097,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top10__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,10,inverse_vol,vol_target_10pct,holdout,10.0
0.08547448307578587,0.1606640476111013,0.5320075296663936,-0.368631381342422,0.2318697956872764,-0.05106877755085899,0.2557384570894994,0.013298399768653964,0.0,0.00014933094213329836,0.8094633963928939,1.0,14.600638977635782,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,raw_ml,train,10.0
-0.006116521139623132,0.12625800588784053,-0.048444620177643664,-0.2104575178726913,-0.02906297290516893,-0.042740053108660164,0.3090645506524028,0.016071356633924946,0.0,0.0,0.9397763901335383,1.0,15.0,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,raw_ml,validation,10.0
0.1376163843092677,0.18180838524447115,0.7569308980123218,-0.300480734180428,0.4579873804043422,-0.05330915365275561,0.29460784978678484,0.01531960818891281,0.0,0.0,0.942525513790459,1.0,14.954819277108435,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__raw_ml,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,raw_ml,holdout,10.0
0.052553842025270026,0.1283072892284189,0.409593580702271,-0.368631381342422,0.14256475353207304,-0.0432297361382631,0.2821495271699972,0.014671775412839852,0.1869009584664537,0.00014933094213329836,0.6651503592081497,0.8130990415335463,15.082002129925453,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,bil_fallback_original,train,10.0
0.00435626259516253,0.07415533893937011,0.058745097217130095,-0.11737146665524045,0.03711517559849824,-0.0242863631989071,0.29798617043383696,0.01549528086255952,0.34615384615384615,0.0,0.60100522828637,0.6538461538461539,15.75,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,bil_fallback_original,validation,10.0
0.11155601308531948,0.11304410988034996,0.986836140364982,-0.13130275828023275,0.8496090603613308,-0.03288149041086786,0.3056132883761278,0.015891890995558648,0.25150602409638556,0.0,0.7035373140421952,0.7484939759036144,15.533132530120483,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__bil_fallback_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,bil_fallback_original,holdout,10.0
0.04821747265948817,0.10404629469462921,0.46342325597469947,-0.26728836281074664,0.1803949567891533,-0.03436905002207863,0.24470403966587276,0.012724610062625383,0.3357294994675186,0.00010453165949330886,0.5453700832655147,0.6642705005324814,15.39297124600639,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,regime_gate_original,train,10.0
0.010116167884302252,0.06446814634610838,0.1569173065717115,-0.09374310345186276,0.10791372924299354,-0.02074540751696218,0.26029623360247,0.013535404147328439,0.4264423076923078,0.0,0.5251463773319152,0.5735576923076923,15.788461538461538,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,regime_gate_original,validation,10.0
0.08922720929462402,0.1040697955287688,0.8573785394817872,-0.13263577843506447,0.6727235316699083,-0.03197813718807367,0.29409855334443563,0.015293124773910653,0.32665662650602406,0.0,0.6338457055610986,0.6733433734939759,15.587349397590362,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__regime_gate_original,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,regime_gate_original,holdout,10.0
0.045385473762716844,0.10441830816440419,0.43465053744462584,-0.32657769704751427,0.13897297388349714,-0.03465395458140191,0.2264476809504285,0.011775279409422282,0.24546852079351322,0.00014933094213329836,0.5929985474126381,0.7545314792064867,15.251331203407881,939,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,vol_target_10pct,train,10.0
-0.0133454951837374,0.09936640941083433,-0.13430590138927054,-0.17894200820883333,-0.07458000118207352,-0.03419677678460822,0.2976716286663643,0.015478924690650944,0.15470449608230552,0.0,0.7867233646435253,0.8452955039176946,15.442307692307692,104,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,vol_target_10pct,validation,10.0
0.07852033492463173,0.11624904362465845,0.675449298130623,-0.1776018594091906,0.44211437417286653,-0.03758333137353564,0.25704651444606497,0.013366418751195376,0.295813615916935,0.0,0.6614415272090544,0.704186384083065,15.831325301204819,332,transformer_encoder_top_quintile_forward_4w_seq26_seed0__top15__inverse_vol__vol_target_10pct,transformer,transformer_encoder_top_quintile_forward_4w_seq26_seed0,top_quintile_forward_4w,26,0,15,inverse_vol,vol_target_10pct,holdout,10.0
