date,active_member_count,pct_members_above_50d_ma,pct_members_above_100d_ma,pct_members_above_200d_ma,pct_members_positive_4w_return,pct_members_positive_13w_return,pct_members_positive_26w_return,pct_members_with_13w_high,pct_members_with_52w_high,pct_members_in_drawdown_less_than_10pct,equal_weight_current_constituent_return,median_member_13w_return,diagnostic_label,breadth_thrust_4w,breadth_thrust_8w,broad_bull_diagnostic_flag,narrow_bull_diagnostic_warning,neutral_risk_on_diagnostic,pct_members_above_50d_ma_lag1w,pct_members_above_100d_ma_lag1w,pct_members_above_200d_ma_lag1w,pct_members_positive_4w_return_lag1w,pct_members_positive_13w_return_lag1w,pct_members_positive_26w_return_lag1w,pct_members_with_13w_high_lag1w,pct_members_with_52w_high_lag1w,pct_members_in_drawdown_less_than_10pct_lag1w,equal_weight_current_constituent_return_lag1w,median_member_13w_return_lag1w,breadth_thrust_4w_lag1w,breadth_thrust_8w_lag1w,broad_bull_diagnostic_flag_lag1w,narrow_bull_diagnostic_warning_lag1w,neutral_risk_on_diagnostic_lag1w
2021-10-01,495,0.3299798792756539,0.4688128772635815,0.6941649899396378,0.2595573440643863,0.5010060362173038,0.682092555331992,0.11267605633802817,0.05030181086519115,0.5915492957746479,-0.015445503107032462,0.0006545025227535639,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.3641851106639839,-0.31388329979879276,0,0,1,0.4969818913480885,0.5613682092555332,0.7545271629778671,0.3722334004024145,0.6056338028169014,0.7183098591549296,0.14285714285714285,0.096579476861167,0.6941649899396378,0.007274464628879028,0.01757811243298868,-0.2313883299798793,-0.09054325955734405,0.0,0.0,1.0
2021-10-08,495,0.42052313883299797,0.5050301810865191,0.6981891348088531,0.4124748490945674,0.5432595573440644,0.6659959758551308,0.158953722334004,0.08450704225352113,0.613682092555332,0.009570748620005549,0.00862337063430918,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.09859154929577463,-0.2816901408450705,0,0,1,0.3299798792756539,0.4688128772635815,0.6941649899396378,0.2595573440643863,0.5010060362173038,0.682092555331992,0.11267605633802817,0.05030181086519115,0.5915492957746479,-0.015445503107032462,0.0006545025227535639,-0.3641851106639839,-0.31388329979879276,0.0,0.0,1.0
2021-10-15,495,0.5553319919517102,0.6116700201207244,0.7585513078470825,0.5935613682092555,0.6539235412474849,0.670020120724346,0.23742454728370221,0.1529175050301811,0.6861167002012073,0.01911196658907137,0.03886032475182677,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.09657947686116697,-0.06036217303822944,1,0,1,0.42052313883299797,0.5050301810865191,0.6981891348088531,0.4124748490945674,0.5432595573440644,0.6659959758551308,0.158953722334004,0.08450704225352113,0.613682092555332,0.009570748620005549,0.00862337063430918,-0.09859154929577463,-0.2816901408450705,0.0,0.0,1.0
2021-10-22,495,0.6659959758551308,0.6981891348088531,0.7826961770623743,0.6720321931589537,0.6680080482897385,0.710261569416499,0.33400402414486924,0.24949698189134809,0.7344064386317908,0.01924355080290369,0.041123865220007216,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.1690140845070423,-0.06237424547283699,1,0,1,0.5553319919517102,0.6116700201207244,0.7585513078470825,0.5935613682092555,0.6539235412474849,0.670020120724346,0.23742454728370221,0.1529175050301811,0.6861167002012073,0.01911196658907137,0.03886032475182677,0.09657947686116697,-0.06036217303822944,1.0,0.0,1.0
2021-10-29,495,0.6378269617706237,0.647887323943662,0.7464788732394366,0.7525150905432596,0.6156941649899397,0.6780684104627767,0.2414486921529175,0.19718309859154928,0.704225352112676,-0.001861321812880481,0.0314101626616452,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3078470824949698,-0.05633802816901412,1,0,1,0.6659959758551308,0.6981891348088531,0.7826961770623743,0.6720321931589537,0.6680080482897385,0.710261569416499,0.33400402414486924,0.24949698189134809,0.7344064386317908,0.01924355080290369,0.041123865220007216,0.1690140845070423,-0.06237424547283699,1.0,0.0,1.0
2021-11-05,495,0.7565392354124748,0.738430583501006,0.7867203219315896,0.7847082494969819,0.6841046277665996,0.6841046277665996,0.3299798792756539,0.2575452716297787,0.744466800804829,0.024427243964559548,0.049637247898164594,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.33601609657947684,0.23742454728370221,1,0,1,0.6378269617706237,0.647887323943662,0.7464788732394366,0.7525150905432596,0.6156941649899397,0.6780684104627767,0.2414486921529175,0.19718309859154928,0.704225352112676,-0.001861321812880481,0.0314101626616452,0.3078470824949698,-0.05633802816901412,1.0,0.0,1.0
2021-11-12,495,0.7625754527162978,0.7505030181086519,0.7766599597585513,0.744466800804829,0.6438631790744467,0.7062374245472837,0.27565392354124746,0.22535211267605634,0.7484909456740443,0.0033814515905114255,0.038563805854374245,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.20724346076458755,0.3038229376257545,1,0,1,0.7565392354124748,0.738430583501006,0.7867203219315896,0.7847082494969819,0.6841046277665996,0.6841046277665996,0.3299798792756539,0.2575452716297787,0.744466800804829,0.024427243964559548,0.049637247898164594,0.33601609657947684,0.23742454728370221,1.0,0.0,1.0
2021-11-19,495,0.6619718309859155,0.6498993963782697,0.738430583501006,0.5392354124748491,0.635814889336016,0.6881287726358148,0.19919517102615694,0.1790744466800805,0.7062374245472837,-0.010487363817977739,0.0431590239973505,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.004024144869215318,0.164989939637827,1,0,1,0.7625754527162978,0.7505030181086519,0.7766599597585513,0.744466800804829,0.6438631790744467,0.7062374245472837,0.27565392354124746,0.22535211267605634,0.7484909456740443,0.0033814515905114255,0.038563805854374245,0.20724346076458755,0.3038229376257545,1.0,0.0,1.0
2021-11-26,495,0.5533199195171026,0.5774647887323944,0.682092555331992,0.4688128772635815,0.5070422535211268,0.613682092555332,0.04426559356136821,0.03219315895372234,0.641851106639839,-0.019969400440163067,0.0011634166161655912,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.08450704225352113,0.22334004024144866,0,0,1,0.6619718309859155,0.6498993963782697,0.738430583501006,0.5392354124748491,0.635814889336016,0.6881287726358148,0.19919517102615694,0.1790744466800805,0.7062374245472837,-0.010487363817977739,0.0431590239973505,-0.004024144869215318,0.164989939637827,1.0,0.0,1.0
2021-12-03,495,0.43259557344064387,0.5191146881287726,0.6317907444668008,0.28169014084507044,0.4507042253521127,0.5754527162977867,0.08048289738430583,0.06438631790744467,0.5814889336016097,-0.013531840585260257,-0.010550873219435819,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.32394366197183094,0.012072434607645899,0,0,0,0.5533199195171026,0.5774647887323944,0.682092555331992,0.4688128772635815,0.5070422535211268,0.613682092555332,0.04426559356136821,0.03219315895372234,0.641851106639839,-0.019969400440163067,0.0011634166161655912,-0.08450704225352113,0.22334004024144866,0.0,0.0,1.0
2021-12-10,495,0.6317907444668008,0.6539235412474849,0.7283702213279678,0.44064386317907445,0.647887323943662,0.6579476861167002,0.2676056338028169,0.193158953722334,0.6680080482897385,0.03258319385364698,0.040716403261415346,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.13078470824949695,0.0764587525150906,0,0,1,0.43259557344064387,0.5191146881287726,0.6317907444668008,0.28169014084507044,0.4507042253521127,0.5754527162977867,0.08048289738430583,0.06438631790744467,0.5814889336016097,-0.013531840585260257,-0.010550873219435819,-0.32394366197183094,0.012072434607645899,0.0,0.0,0.0
2021-12-17,495,0.5090543259557344,0.5895372233400402,0.676056338028169,0.4225352112676056,0.6458752515090543,0.7263581488933601,0.1750503018108652,0.10261569416498995,0.6016096579476862,-0.012485477688504356,0.04312413200493359,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.1529175050301811,-0.1569416498993964,0,0,1,0.6317907444668008,0.6539235412474849,0.7283702213279678,0.44064386317907445,0.647887323943662,0.6579476861167002,0.2676056338028169,0.193158953722334,0.6680080482897385,0.03258319385364698,0.040716403261415346,-0.13078470824949695,0.0764587525150906,0.0,0.0,1.0
2021-12-24,495,0.6378269617706237,0.6800804828973843,0.7183098591549296,0.6961770623742455,0.6881287726358148,0.7002012072434608,0.2193158953722334,0.158953722334004,0.6720321931589537,0.021894573615032324,0.05475956193594955,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.08450704225352113,0.0,1,0,1,0.5090543259557344,0.5895372233400402,0.676056338028169,0.4225352112676056,0.6458752515090543,0.7263581488933601,0.1750503018108652,0.10261569416498995,0.6016096579476862,-0.012485477688504356,0.04312413200493359,-0.1529175050301811,-0.1569416498993964,0.0,0.0,1.0
2021-12-31,495,0.7062374245472837,0.7344064386317908,0.7605633802816901,0.8853118712273642,0.7505030181086519,0.7223340040241448,0.3903420523138833,0.2857142857142857,0.7022132796780685,0.014665639632562079,0.0871545321878342,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.2736418511066398,-0.05030181086519114,1,0,1,0.6378269617706237,0.6800804828973843,0.7183098591549296,0.6961770623742455,0.6881287726358148,0.7002012072434608,0.2193158953722334,0.158953722334004,0.6720321931589537,0.021894573615032324,0.05475956193594955,0.08450704225352113,0.0,1.0,0.0,1.0
2022-01-07,495,0.6177062374245473,0.670020120724346,0.7344064386317908,0.5915492957746479,0.7223340040241448,0.704225352112676,0.2454728370221328,0.16297786720321933,0.647887323943662,-0.010455015152915307,0.06914193609660524,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.014084507042253502,-0.14486921529175045,1,0,1,0.7062374245472837,0.7344064386317908,0.7605633802816901,0.8853118712273642,0.7505030181086519,0.7223340040241448,0.3903420523138833,0.2857142857142857,0.7022132796780685,0.014665639632562079,0.0871545321878342,0.2736418511066398,-0.05030181086519114,1.0,0.0,1.0
2022-01-14,495,0.5593561368209256,0.6257545271629779,0.6941649899396378,0.607645875251509,0.6539235412474849,0.7303822937625755,0.2535211267605634,0.17706237424547283,0.607645875251509,-0.001896125151841355,0.04688477564517779,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.05030181086519114,-0.10261569416498995,1,0,1,0.6177062374245473,0.670020120724346,0.7344064386317908,0.5915492957746479,0.7223340040241448,0.704225352112676,0.2454728370221328,0.16297786720321933,0.647887323943662,-0.010455015152915307,0.06914193609660524,-0.014084507042253502,-0.14486921529175045,1.0,0.0,1.0
2022-01-21,496,0.3118712273641851,0.3963782696177062,0.5392354124748491,0.32193158953722334,0.4124748490945674,0.5714285714285714,0.014084507042253521,0.008048289738430584,0.4084507042253521,-0.053859109145991346,-0.022129013579416656,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.3259557344064386,-0.24144869215291748,0,0,0,0.5593561368209256,0.6257545271629779,0.6941649899396378,0.607645875251509,0.6539235412474849,0.7303822937625755,0.2535211267605634,0.17706237424547283,0.607645875251509,-0.001896125151841355,0.04688477564517779,0.05030181086519114,-0.10261569416498995,1.0,0.0,1.0
2022-01-28,496,0.3440643863179074,0.4104627766599598,0.49295774647887325,0.26961770623742454,0.4225352112676056,0.5251509054325956,0.06639839034205232,0.052313883299798795,0.4104627766599598,0.001107946041279139,-0.021722660155445328,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.36217303822937624,-0.08853118712273644,0,0,0,0.3118712273641851,0.3963782696177062,0.5392354124748491,0.32193158953722334,0.4124748490945674,0.5714285714285714,0.014084507042253521,0.008048289738430584,0.4084507042253521,-0.053859109145991346,-0.022129013579416656,-0.3259557344064386,-0.24144869215291748,0.0,0.0,0.0
2022-02-04,496,0.4024144869215292,0.448692152917505,0.5211267605633803,0.26156941649899396,0.40040241448692154,0.5392354124748491,0.10462776659959759,0.07645875251509054,0.4426559356136821,0.016440637327691365,-0.03364040001896906,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.21529175050301813,-0.22937625754527163,0,0,0,0.3440643863179074,0.4104627766599598,0.49295774647887325,0.26961770623742454,0.4225352112676056,0.5251509054325956,0.06639839034205232,0.052313883299798795,0.4104627766599598,0.001107946041279139,-0.021722660155445328,-0.36217303822937624,-0.08853118712273644,0.0,0.0,0.0
2022-02-11,496,0.3843058350100604,0.44466800804828976,0.4909456740442656,0.2635814889336016,0.39436619718309857,0.48490945674044267,0.13682092555331993,0.09859154929577464,0.4305835010060362,-0.004011109743355653,-0.04083553555667019,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.17505030181086517,-0.12474849094567403,0,0,0,0.4024144869215292,0.448692152917505,0.5211267605633803,0.26156941649899396,0.40040241448692154,0.5392354124748491,0.10462776659959759,0.07645875251509054,0.4426559356136821,0.016440637327691365,-0.03364040001896906,-0.21529175050301813,-0.22937625754527163,0.0,0.0,0.0
2022-02-18,496,0.32193158953722334,0.3822937625754527,0.4708249496981891,0.47283702213279677,0.4084507042253521,0.48893360160965793,0.0744466800804829,0.03420523138832998,0.3983903420523139,-0.012839065095169529,-0.03953047510298857,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.01006036217303824,-0.31589537223340036,0,0,0,0.3843058350100604,0.44466800804828976,0.4909456740442656,0.2635814889336016,0.39436619718309857,0.48490945674044267,0.13682092555331993,0.09859154929577464,0.4305835010060362,-0.004011109743355653,-0.04083553555667019,-0.17505030181086517,-0.12474849094567403,0.0,0.0,0.0
2022-02-25,496,0.386317907444668,0.42052313883299797,0.4949698189134809,0.5271629778672032,0.46680080482897385,0.46680080482897385,0.11066398390342053,0.0744466800804829,0.4225352112676056,0.01029759532685693,-0.0173954523304114,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.04225352112676056,-0.3199195171026157,0,0,0,0.32193158953722334,0.3822937625754527,0.4708249496981891,0.47283702213279677,0.4084507042253521,0.48893360160965793,0.0744466800804829,0.03420523138832998,0.3983903420523139,-0.012839065095169529,-0.03953047510298857,0.01006036217303824,-0.31589537223340036,0.0,0.0,0.0
2022-03-04,496,0.3460764587525151,0.38028169014084506,0.45472837022132795,0.4084507042253521,0.4567404426559356,0.44064386317907445,0.158953722334004,0.13279678068410464,0.386317907444668,-0.010329653841953565,-0.023776918364901478,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.05633802816901412,-0.27162977867203225,0,0,0,0.386317907444668,0.42052313883299797,0.4949698189134809,0.5271629778672032,0.46680080482897385,0.46680080482897385,0.11066398390342053,0.0744466800804829,0.4225352112676056,0.01029759532685693,-0.0173954523304114,0.04225352112676056,-0.3199195171026157,0.0,0.0,0.0
2022-03-11,496,0.26156941649899396,0.2937625754527163,0.3762575452716298,0.3199195171026157,0.3199195171026157,0.4346076458752515,0.06639839034205232,0.052313883299798795,0.31388329979879276,-0.026303416528557447,-0.07940618029622348,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.12273641851106643,-0.2977867203219316,0,1,0,0.3460764587525151,0.38028169014084506,0.45472837022132795,0.4084507042253521,0.4567404426559356,0.44064386317907445,0.158953722334004,0.13279678068410464,0.386317907444668,-0.010329653841953565,-0.023776918364901478,-0.05633802816901412,-0.27162977867203225,0.0,0.0,0.0
2022-03-18,496,0.5855130784708249,0.44668008048289737,0.5251509054325956,0.641851106639839,0.45472837022132795,0.5674044265593562,0.12072434607645875,0.07645875251509054,0.448692152917505,0.059687237735469495,-0.016979588286945124,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.26358148893360156,0.2736418511066398,0,0,0,0.26156941649899396,0.2937625754527163,0.3762575452716298,0.3199195171026157,0.3199195171026157,0.4346076458752515,0.06639839034205232,0.052313883299798795,0.31388329979879276,-0.026303416528557447,-0.07940618029622348,-0.12273641851106643,-0.2977867203219316,0.0,1.0,0.0
2022-03-25,496,0.6338028169014085,0.4869215291750503,0.5392354124748491,0.6197183098591549,0.4305835010060362,0.5533199195171026,0.23742454728370221,0.19114688128772636,0.4647887323943662,0.010555825296613787,-0.0233362542551675,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.2474849094567405,0.28973843058350107,0,0,0,0.5855130784708249,0.44668008048289737,0.5251509054325956,0.641851106639839,0.45472837022132795,0.5674044265593562,0.12072434607645875,0.07645875251509054,0.448692152917505,0.059687237735469495,-0.016979588286945124,0.26358148893360156,0.2736418511066398,0.0,0.0,0.0
2022-04-01,496,0.6619718309859155,0.5090543259557344,0.5372233400402414,0.7344064386317908,0.40040241448692154,0.5875251509054326,0.22937625754527163,0.14084507042253522,0.47283702213279677,0.0038531134004898826,-0.041101571293716055,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3158953722334004,0.2595573440643863,0,0,0,0.6338028169014085,0.4869215291750503,0.5392354124748491,0.6197183098591549,0.4305835010060362,0.5533199195171026,0.23742454728370221,0.19114688128772636,0.4647887323943662,0.010555825296613787,-0.0233362542551675,0.2474849094567405,0.28973843058350107,0.0,0.0,0.0
2022-04-08,496,0.5633802816901409,0.48893360160965793,0.48893360160965793,0.7907444668008048,0.4124748490945674,0.5432595573440644,0.2454728370221328,0.16096579476861167,0.4567404426559356,-0.01080536184547077,-0.03364097882409911,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3018108651911469,0.1790744466800805,0,0,0,0.6619718309859155,0.5090543259557344,0.5372233400402414,0.7344064386317908,0.40040241448692154,0.5875251509054326,0.22937625754527163,0.14084507042253522,0.47283702213279677,0.0038531134004898826,-0.041101571293716055,0.3158953722334004,0.2595573440643863,0.0,0.0,0.0
2022-04-15,496,0.5372233400402414,0.4688128772635815,0.48088531187122735,0.4949698189134809,0.4044265593561368,0.4869215291750503,0.1529175050301811,0.10663983903420524,0.4305835010060362,-0.0076579008953683424,-0.034445882595962596,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.048289738430583484,0.21529175050301808,0,0,0,0.5633802816901409,0.48893360160965793,0.48893360160965793,0.7907444668008048,0.4124748490945674,0.5432595573440644,0.2454728370221328,0.16096579476861167,0.4567404426559356,-0.01080536184547077,-0.03364097882409911,0.3018108651911469,0.1790744466800805,0.0,0.0,0.0
2022-04-22,496,0.43661971830985913,0.4245472837022133,0.44064386317907445,0.33400402414486924,0.48088531187122735,0.43661971830985913,0.07645875251509054,0.03621730382293763,0.39235412474849096,-0.021809990331353928,-0.006057058368565071,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.19718309859154937,0.05030181086519114,0,1,0,0.5372233400402414,0.4688128772635815,0.48088531187122735,0.4949698189134809,0.4044265593561368,0.4869215291750503,0.1529175050301811,0.10663983903420524,0.4305835010060362,-0.0076579008953683424,-0.034445882595962596,-0.048289738430583484,0.21529175050301808,0.0,0.0,0.0
2022-04-29,496,0.27364185110663986,0.32193158953722334,0.37424547283702214,0.17303822937625754,0.39436619718309857,0.39436619718309857,0.02012072434607646,0.008048289738430584,0.2937625754527163,-0.033202765195709916,-0.03320950135589262,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.38832997987927564,-0.07243460764587523,0,1,0,0.43661971830985913,0.4245472837022133,0.44064386317907445,0.33400402414486924,0.48088531187122735,0.43661971830985913,0.07645875251509054,0.03621730382293763,0.39235412474849096,-0.021809990331353928,-0.006057058368565071,-0.19718309859154937,0.05030181086519114,0.0,1.0,0.0
2022-05-06,496,0.2676056338028169,0.323943661971831,0.35412474849094566,0.21327967806841047,0.3561368209255533,0.3440643863179074,0.06438631790744467,0.04426559356136821,0.3038229376257545,-0.00439472497192477,-0.057893425621471095,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.295774647887324,0.006036217303822922,0,1,0,0.27364185110663986,0.32193158953722334,0.37424547283702214,0.17303822937625754,0.39436619718309857,0.39436619718309857,0.02012072434607646,0.008048289738430584,0.2937625754527163,-0.033202765195709916,-0.03320950135589262,-0.38832997987927564,-0.07243460764587523,0.0,1.0,0.0
2022-05-13,496,0.19919517102615694,0.2635814889336016,0.3319919517102616,0.1750503018108652,0.33400402414486924,0.30784708249496984,0.03420523138832998,0.014084507042253521,0.2776659959758551,-0.017592675275816476,-0.06606160847382947,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.3380281690140845,-0.386317907444668,0,1,0,0.2676056338028169,0.323943661971831,0.35412474849094566,0.21327967806841047,0.3561368209255533,0.3440643863179074,0.06438631790744467,0.04426559356136821,0.3038229376257545,-0.00439472497192477,-0.057893425621471095,-0.295774647887324,0.006036217303822922,0.0,1.0,0.0
2022-05-20,496,0.12877263581488935,0.20724346076458752,0.2655935613682093,0.14688128772635814,0.2917505030181087,0.2917505030181087,0.018108651911468814,0.014084507042253521,0.2012072434607646,-0.023079913797602537,-0.09285134741911782,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.3078470824949698,-0.5050301810865192,0,1,0,0.19919517102615694,0.2635814889336016,0.3319919517102616,0.1750503018108652,0.33400402414486924,0.30784708249496984,0.03420523138832998,0.014084507042253521,0.2776659959758551,-0.017592675275816476,-0.06606160847382947,-0.3380281690140845,-0.386317907444668,0.0,1.0,0.0
2022-05-27,496,0.4647887323943662,0.4044265593561368,0.3822937625754527,0.6036217303822937,0.3903420523138833,0.41448692152917505,0.15492957746478872,0.0925553319919517,0.3440643863179074,0.06602037499688058,-0.03821979510964402,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.19114688128772633,-0.1971830985915493,0,1,0,0.12877263581488935,0.20724346076458752,0.2655935613682093,0.14688128772635814,0.2917505030181087,0.2917505030181087,0.018108651911468814,0.014084507042253521,0.2012072434607646,-0.023079913797602537,-0.09285134741911782,-0.3078470824949698,-0.5050301810865192,0.0,1.0,0.0
2022-06-03,496,0.3822937625754527,0.3460764587525151,0.3440643863179074,0.5774647887323944,0.4245472837022133,0.3963782696177062,0.052313883299798795,0.03621730382293763,0.3058350100603622,-0.013731887696262771,-0.025498882369776155,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.11468812877263584,-0.18108651911468815,0,1,0,0.4647887323943662,0.4044265593561368,0.3822937625754527,0.6036217303822937,0.3903420523138833,0.41448692152917505,0.15492957746478872,0.0925553319919517,0.3440643863179074,0.06602037499688058,-0.03821979510964402,0.19114688128772633,-0.1971830985915493,0.0,1.0,0.0
2022-06-10,496,0.12474849094567404,0.19114688128772636,0.2595573440643863,0.2937625754527163,0.3460764587525151,0.2796780684104628,0.02012072434607646,0.01609657947686117,0.23340040241448692,-0.05092203167102312,-0.05379683573381805,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.0744466800804829,-0.4124748490945674,0,1,0,0.3822937625754527,0.3460764587525151,0.3440643863179074,0.5774647887323944,0.4245472837022133,0.3963782696177062,0.052313883299798795,0.03621730382293763,0.3058350100603622,-0.013731887696262771,-0.025498882369776155,0.11468812877263584,-0.18108651911468815,0.0,1.0,0.0
2022-06-17,496,0.02414486921529175,0.052313883299798795,0.12474849094567404,0.10261569416498995,0.09054325955734406,0.193158953722334,0.002012072434607646,0.0,0.05835010060362173,-0.06720932216010383,-0.16558346516828293,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.1046277665995976,-0.4124748490945674,0,1,0,0.12474849094567404,0.19114688128772636,0.2595573440643863,0.2937625754527163,0.3460764587525151,0.2796780684104628,0.02012072434607646,0.01609657947686117,0.23340040241448692,-0.05092203167102312,-0.05379683573381805,-0.0744466800804829,-0.4124748490945674,0.0,1.0,0.0
2022-06-24,496,0.22535211267605634,0.16498993963782696,0.23340040241448692,0.13480885311871227,0.1448692152917505,0.23742454728370221,0.026156941649899398,0.014084507042253521,0.16297786720321933,0.06033458320151214,-0.12342856688356335,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.23943661971830985,-0.04828973843058351,0,1,0,0.02414486921529175,0.052313883299798795,0.12474849094567404,0.10261569416498995,0.09054325955734406,0.193158953722334,0.002012072434607646,0.0,0.05835010060362173,-0.06720932216010383,-0.16558346516828293,-0.1046277665995976,-0.4124748490945674,0.0,1.0,0.0
2022-07-01,496,0.2595573440643863,0.19919517102615694,0.24949698189134809,0.16096579476861167,0.13682092555331993,0.22132796780684105,0.02012072434607646,0.008048289738430584,0.18309859154929578,-0.01726171104090908,-0.1385467885539014,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,-0.12273641851106643,-0.00804828973843058,0,1,0,0.22535211267605634,0.16498993963782696,0.23340040241448692,0.13480885311871227,0.1448692152917505,0.23742454728370221,0.026156941649899398,0.014084507042253521,0.16297786720321933,0.06033458320151214,-0.12342856688356335,-0.23943661971830985,-0.04828973843058351,0.0,1.0,0.0
2022-07-08,496,0.30181086519114686,0.17303822937625754,0.22334004024144868,0.4225352112676056,0.12072434607645875,0.2012072434607646,0.04225352112676056,0.01609657947686117,0.1710261569416499,0.011013477707044323,-0.11370449044328107,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.17706237424547283,0.10261569416498992,0,1,0,0.2595573440643863,0.19919517102615694,0.24949698189134809,0.16096579476861167,0.13682092555331993,0.22132796780684105,0.02012072434607646,0.008048289738430584,0.18309859154929578,-0.01726171104090908,-0.1385467885539014,-0.12273641851106643,-0.00804828973843058,0.0,1.0,0.0
2022-07-15,496,0.29577464788732394,0.1790744466800805,0.19718309859154928,0.7645875251509054,0.12877263581488935,0.19718309859154928,0.03822937625754527,0.01609657947686117,0.15492957746478872,-0.008417674153921344,-0.11510312512631143,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.2716297786720322,0.1670020120724346,0,1,0,0.30181086519114686,0.17303822937625754,0.22334004024144868,0.4225352112676056,0.12072434607645875,0.2012072434607646,0.04225352112676056,0.01609657947686117,0.1710261569416499,0.011013477707044323,-0.11370449044328107,0.17706237424547283,0.10261569416498992,0.0,1.0,0.0
2022-07-22,496,0.5875251509054326,0.26961770623742454,0.22736418511066397,0.6619718309859155,0.21730382293762576,0.27565392354124746,0.096579476861167,0.01006036217303823,0.16901408450704225,0.03517806405431723,-0.07315596315396045,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.3621730382293762,0.12273641851106637,0,1,0,0.29577464788732394,0.1790744466800805,0.19718309859154928,0.7645875251509054,0.12877263581488935,0.19718309859154928,0.03822937625754527,0.01609657947686117,0.15492957746478872,-0.008417674153921344,-0.11510312512631143,0.2716297786720322,0.1670020120724346,0.0,1.0,0.0
2022-07-29,496,0.8008048289738431,0.545271629778672,0.3762575452716298,0.8591549295774648,0.5251509054325956,0.3702213279678068,0.30784708249496984,0.04426559356136821,0.2515090543259557,0.04236625165039562,0.0045107871348745165,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.5412474849094568,0.41851106639839036,0,1,0,0.5875251509054326,0.26961770623742454,0.22736418511066397,0.6619718309859155,0.21730382293762576,0.27565392354124746,0.096579476861167,0.01006036217303823,0.16901408450704225,0.03517806405431723,-0.07315596315396045,0.3621730382293762,0.12273641851106637,0.0,1.0,0.0
2022-08-05,496,0.7625754527162978,0.5331991951710262,0.3843058350100604,0.8289738430583501,0.5412474849094567,0.35412474849094566,0.27565392354124746,0.03420523138832998,0.2595573440643863,0.006507220891235388,0.007190293107259937,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY,0.4607645875251509,0.6378269617706237,0,1,0,0.8008048289738431,0.545271629778672,0.3762575452716298,0.8591549295774648,0.5251509054325956,0.3702213279678068,0.30784708249496984,0.04426559356136821,0.2515090543259557,0.04236625165039562,0.0045107871348745165,0.5412474849094568,0.41851106639839036,0.0,1.0,0.0
