date,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,refined_state,z_dd_neg,z_breadth_decay,z_stress,z_corr,z_inv_trans,deterioration_z,deterioration_rank_neutral_mixed,confidence_score_p2b,defensive_overlay_hint,ggg1_gross_return,ggg1_net_return,ggg1_turnover,ggg1_cost,ggg1_wealth,ggg1_drawdown,production_gross_return,production_net_return,production_turnover,production_cost,production_wealth,production_drawdown,shadow_gross_return,shadow_net_return,shadow_turnover,shadow_cost,shadow_wealth,shadow_drawdown,p_regime_confidence,p_transition_quality,p_tail_risk,p_existing,p_stress_forecast,p_regime_confidence_refreshed,p_regime_confidence_blend25,ggg1_sleeve_weight_dual_momentum_topn,ggg1_sleeve_weight_cta_trend_long_only,ggg1_sleeve_weight_composite_selective_signals,ggg1_sleeve_weight_composite_regime_offense_component,ggg1_sleeve_weight_composite_regime_defense_component,ggg1_sleeve_weight_taa_10m_sma,ggg1_sleeve_weight_cash::BIL,qqq_active_int_efa_spy_strength_x_market_trend,qqq_active_int_market_trend_x_mom13,qqq_any_shortlist_rule_active,qqq_mean_shortlist_rule_active,ooo2_leadlag_EFA_minus_SPY_13w_signal,ooo2_leadlag_GLD_minus_SPY_13w_signal,ooo2_leadlag_DBA_minus_SPY_13w_signal,ooo2_leadlag_HYG_minus_LQD_13w_signal,ooo2_breadth_ret13_positive_signal,ooo2_breadth_ret26_positive_signal,ooo2_canary_breadth_pair_signal,ooo2_recent_stress_26w_signal,ooo2_market_drawdown_signal,ooo2_market_trend_positive_signal,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,ooo2_breadth_ret13_positive_x_neutral_mixed_signal,ooo2_breadth_ret13_positive_x_stressed_panic_signal,ooo2_leadlag_HYG_minus_LQD_13w_x_calm_trend_signal,ooo3event_efa_spy_raw_top20_event,ooo3event_efa_spy_raw_top10_event,ooo3event_efa_spy_raw_top30_event,ooo3event_efa_spy_vol_filtered_top20_event,ooo3event_efa_spy_low_or_normal_vol_top20_event,ooo3event_efa_spy_strength_scaled_score_event,ooo3event_efa_spy_drawdown_aware_top20_event,ooo3event_efa_spy_market_trend_confirmed_top20_event,ooo3event_market_trend_raw_event,ooo3event_market_trend_breadth_confirmed_event,ooo3event_market_trend_ex_high_vol_drawdown_event,ooo3event_market_trend_recent_stress_filtered_event,ooo3event_market_trend_calm_neutral_event,ooo3event_market_trend_vol_scaled_score_event,ooo3event_market_drawdown_top20_event,ooo3event_market_drawdown_vol_filtered_top20_event,ooo3event_leadlag_GLD_minus_SPY_13w_top20_event,ooo3event_leadlag_GLD_minus_SPY_13w_vol_filtered_top20_event,ooo3event_leadlag_DBA_minus_SPY_13w_top20_event,ooo3event_leadlag_DBA_minus_SPY_13w_vol_filtered_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,state_run_id,state_age_weeks,state_run_length,state_dwell_bucket,prev_market_state,prev2_market_state,path2_current,path3_current,ggg1_fwd_return_4w,production_fwd_return_4w,shadow_fwd_return_4w,ggg1_future_min_path_return_4w,ggg1_fwd_return_8w,production_fwd_return_8w,shadow_fwd_return_8w,ggg1_future_min_path_return_8w,ggg1_trailing_vol_13w_lag1,ggg1_trailing_mean_260w_lag1,ggg1_expected_4w_from_trailing_mean,ggg1_minus_production_fwd_4w,ggg1_minus_shadow_fwd_4w
2018-02-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.813639631058386,-0.0414195048160795,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,-0.0714285714285714,0.8,0.5,1.0,4.434154475270216,4.8704094576774315,0.8188976377952756,0.0393700787401574,0.1811023622047244,stressed_panic,0.9233081773184648,-0.4055006692092521,0.9378262484539214,3.2783794751785873,2.2606868063932364,1.3989400076269916,,1.3007298517914152,1,-0.0062011132016182,-0.0067674455660885,0.5663323644702644,0.0005663323644702,2.2301445345206714,-0.0422545609622423,-0.0063597708357304,-0.0069318612132422,0.5720903775117951,0.0005720903775117,2.336219768927276,-0.0409984787984214,-0.0063502455078019,-0.0069489045409007,0.5986590330987396,0.0005986590330987,2.325283486050725,-0.0420405682575751,0.4040915438910499,0.7633027522935784,0.706377632936222,0.4072533730684615,0.686177792356164,0.3138222076438359,0.3838955817123051,0.0503399532129403,0.0389226840683756,0.102706126522611,0.0404139248337537,0.0668370326684728,0.1007802786938463,0.6,-0.0179964072748428,-1.2688263138573217e-17,-1.2688263138573217e-17,-0.008998203637421407,-0.0171384641479031,-0.0202966330624708,-0.0670970317608822,0.0167996118972846,0.6857142857142857,0.7142857142857143,1.0,1.0,-0.0470028249315546,1.0,0.0,0.0,0.6857142857142857,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,3,17,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.003068195933445983,0.001471132288996868,0.0014772709326109634,-0.0034334645849757317,0.0059862750034331835,0.004542492013773769,0.0045491464803575354,-0.0034334645849757317,0.01804067412554872,0.0010699255132270047,0.004279702052908019,0.0015970636444491149,0.0015909250008350195
2018-03-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.247752208053435,-0.0610650532773453,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0,0.8,0.5,1.0,3.7208132558553033,4.187265431576069,0.8203125,0.0390625,0.1796875,stressed_panic,1.6598154942471472,-0.1415160755240656,0.9378262484539214,2.631176008357447,2.2219518503158064,1.4618507051700511,,1.269721615449585,1,0.0053468741022522,0.0053450073954289,0.0018667068232912,1.8667068232912543e-06,2.24206467355056,-0.0371354045076471,0.0063225024412173,0.0063193061140313,0.0031963271859589,3.1963271859589616e-06,2.350983056796779,-0.0349382546221268,0.0063091315870325,0.0063059452932246,0.0031862938079403,3.1862938079403967e-06,2.3399465965049995,-0.035999728487879,0.4068821925183848,0.7633027522935784,0.706377632936222,0.4040915438910499,0.7255480854686535,0.2744519145313465,0.3716816365511241,0.0503399532129403,0.0389226840683756,0.102706126522611,0.0404139248337537,0.0668370326684728,0.1007802786938463,0.6,-0.0171384641479031,-2.5376526277146434e-17,-2.5376526277146434e-17,-0.008569232073951561,-0.0352797839223957,-0.0266611092753075,-0.0594454556155455,0.021136837480349,0.6285714285714286,0.7142857142857143,0.5,1.0,-0.0414195048160795,1.0,0.0,0.0,0.6285714285714286,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,4,17,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.005082977981203718,-0.00816260254672696,-0.008139168380661865,-0.008731800442464133,0.00023542861913283808,-0.002036442634545388,-0.002016144420495025,-0.008731800442464133,0.01805510352398793,0.0010049323870356473,0.004019729548142589,0.0030796245655232424,0.0030561903994581474
2018-03-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.4688696586786354,-0.0269034532546965,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.1428571428571428,0.8,0.5,1.0,3.2288946828691003,4.187265431576069,0.8217054263565892,0.0387596899224806,0.1782945736434108,stressed_panic,0.3463527932392722,-0.3995895728653462,0.9378262484539214,2.2059754008367003,2.1768449571858692,1.0534819653700835,,1.2221373889507805,1,-0.000888858255501,-0.0008935847615999,0.0047265060988409,4.726506098840955e-06,2.2400611987237533,-0.0379958056376633,-0.001831361314287,-0.001839454422294,0.0080931080070141,8.093108007014176e-06,2.346658530616216,-0.0367134417174489,-0.0018250201923384,-0.0018330878958085,0.0080677034701018,8.06770347010187e-06,2.3356572687221075,-0.0377668257171441,0.3825194298425987,0.7633027522935784,0.6432484842884387,0.4068821925183848,0.7393289148564602,0.2606710851435397,0.3703294156746736,0.0503399532129403,0.0389226840683756,0.102706126522611,0.0404139248337537,0.0668370326684728,0.1007802786938463,0.6,-0.0352797839223957,1.9032394707859827e-17,1.9032394707859827e-17,-0.017639891961197838,-0.0180689242601635,0.0111476664045167,-0.0023829217452693,0.0231011061436187,0.5428571428571428,0.6,0.5,1.0,-0.0610650532773453,1.0,0.0,0.0,0.5428571428571428,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,5,17,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.002328286562771842,-3.421213191068251e-05,-2.0526568626610953e-05,-0.007845226055318566,0.004065436633661879,0.0035002421847476484,0.0035110640136251092,-0.007845226055318566,0.018060880595696754,0.0010139901915679785,0.004055960766271914,0.0023624986946825244,0.002348813131398453
2018-03-16,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3008175161470048,-0.0393671979096306,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0,0.8,0.5,1.0,2.9344939411394537,0.5180249773973422,0.823076923076923,0.0384615384615384,0.1769230769230769,stressed_panic,0.8161011720172056,-0.1324059745045173,0.9378262484539214,1.947999213125046,2.133839581903717,1.1406720481990746,,1.221733821204556,1,-0.0078407367617628,-0.0078452260553186,0.0044892935557664,4.489293555766408e-06,2.2224874122420175,-0.0455429460086005,-0.0088946554547142,-0.0089023423881196,0.0076869334054005,7.686933405400595e-06,2.325767772908669,-0.0452889484771534,-0.0088755428028908,-0.0088832056067549,0.0076628038641575,7.66280386415753e-06,2.314909144977137,-0.0463145408459393,0.4002423298590222,0.7633027522935784,0.6839768209329878,0.3825194298425987,0.6412197213326793,0.3587802786673206,0.3765846420487792,0.0503399532129403,0.0389226840683756,0.102706126522611,0.0404139248337537,0.0668370326684728,0.1007802786938463,0.6,-0.0180689242601635,-1.2688263138573217e-17,-1.2688263138573217e-17,-0.009034462130081756,-0.0310394100432692,0.0075650131660702,-0.0014472490020487,0.030559707446886,0.6571428571428571,0.6285714285714286,0.5,1.0,-0.0269034532546965,1.0,0.0,0.0,0.6571428571428571,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,6,17,young_3_6w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.01007993780252403,0.009426942325032162,0.009420376952482767,0.0036809639035015884,0.009443323954081873,0.010562866706386176,0.01055501262319769,0.0036809639035015884,0.018068452268997115,0.001024277222865264,0.004097108891461056,0.0006529954774918689,0.0006595608500412631
2018-03-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3754368881543495,-0.0959471929322146,1.0,0.5,0.6428571428571429,0.3571428571428571,-0.2142857142857143,0.8,0.5,1.0,2.6625204418607376,0.5124517058353834,0.8244274809160306,0.0381679389312977,0.1755725190839694,stressed_panic,2.9386859519421713,0.2597838740278504,0.9378262484539214,1.719886659913716,2.0927877329987052,1.589794093467273,,1.1771606121246074,1,0.0065259840083781,0.0065240606496125,0.0019233587656258,1.923358765625818e-06,2.2369870549124853,-0.0393160103009099,0.0059750350144249,0.0059717416831774,0.0032933312474227,3.293331247422795e-06,2.3396566572635384,-0.0395876606953843,0.0059687070825074,0.005965424089137,0.0032829933704085,3.2829933704085516e-06,2.328718559754747,-0.0406254026344421,0.4498119857346014,0.7633027522935784,0.7703655704282011,0.4002423298590222,0.7106970908337846,0.2893029091662153,0.3725074746858204,0.0503399532129403,0.0389226840683756,0.102706126522611,0.0404139248337537,0.0668370326684728,0.1007802786938463,0.6,-0.0310394100432692,4.4408920985006264e-17,4.4408920985006264e-17,-0.015519705021634578,-0.0147484753223823,0.0161112547999127,0.018183767840227,0.0299040621475691,0.6285714285714286,0.6,0.5,1.0,-0.0393671979096306,1.0,0.0,0.0,0.6285714285714286,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,7,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0029091532179141844,0.003066847985679688,0.003067344249246595,-0.002824668437906852,0.0042870187140420235,0.0048242647654317405,0.004824487955745305,-0.002824668437906852,0.018206624461848654,0.0009911564195058118,0.003964625678023247,-0.00015769476776550384,-0.00015819103133241086
2018-03-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.3618337644788743,-0.0780797942442247,1.0,0.6428571428571429,0.6428571428571429,0.4285714285714285,-0.0714285714285714,0.8,0.5,1.0,2.346951193897739,0.5069095968065018,0.8257575757575758,0.0378787878787878,0.1742424242424242,stressed_panic,2.1881620773441144,-0.0050281314787896,0.9378262484539214,1.4742696513867986,2.0535348597546457,1.329752941092138,,1.282007264917112,1,-0.0027274168169622,-0.0028246684379069,0.0972516209446118,9.725162094461186e-05,2.2306683081824676,-0.0420296240454154,-0.0033027043174344,-0.0033610661329589,0.0583618155245211,5.836181552452118e-05,2.331792916510058,-0.0428156700826969,-0.003298531108004,-0.0033568601786221,0.0583290706180893,5.832907061808935e-05,2.320901377154288,-0.0438458890167202,0.419698994136491,0.7633027522935784,0.7703655704282011,0.4498119857346014,0.9405526886455576,0.0594473113544423,0.3522208171395616,0.0458781255708837,0.0337776038609898,0.106381148262919,0.0317524702507607,0.0754692399011868,0.1067414121532598,0.6,-0.0147484753223823,-1.2688263138573217e-17,-1.2688263138573217e-17,-0.007374237661191156,0.0021149168124556,0.0916009252086008,0.0621411125453557,0.0195379614872664,0.2571428571428571,0.5142857142857142,0.5,1.0,-0.0959471929322146,1.0,0.0,0.0,0.2571428571428571,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,140,8,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.005345578055891531,0.006176576854141302,0.0061732692379536935,0.005345578055891531,0.006417412080202078,0.007568481982144659,0.007564143124067169,0.005345578055891531,0.018212351213568553,0.0010135047385163506,0.004054018954065403,-0.0008309987982497713,-0.0008276911820621624
2018-04-06,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.7537982512025183,-0.0900961885020241,1.0,0.6428571428571429,0.6428571428571429,0.0714285714285714,-0.1428571428571428,0.8,0.5,1.0,2.186520995339116,0.5069095968065018,0.8270676691729323,0.037593984962406,0.1729323308270676,stressed_panic,2.576230676519741,-0.0092311672146539,0.9378262484539214,1.344926473602552,2.016366141938175,1.3732236746599469,,1.2718754898329896,1,0.006552635350023,0.006548887109964,0.0037482400589204,3.7482400589204857e-06,2.245276703112529,-0.035755984198599,0.006347733577212,0.0063407559952142,0.0069775819977296,6.977581997729643e-06,2.3465782464250173,-0.0367463978042486,0.0063441344966644,0.0063371708437858,0.0069636528786413,6.963652878641388e-06,2.3356093256928925,-0.037786577062431,0.4206216904042068,0.7633027522935784,0.7783804200749528,0.419698994136491,0.8820582245554247,0.1179417754445752,0.344259689463512,0.0458781255708837,0.0337776038609898,0.106381148262919,0.0317524702507607,0.0754692399011868,0.1067414121532598,0.6,0.0021149168124556,1.2688263138573217e-17,0.0021149168124556,0.0010574584062278062,0.0024685714552753,0.0327297284951316,0.0187870281540132,0.0183713175902154,0.3714285714285714,0.6,0.5,1.0,-0.0780797942442247,1.0,0.0,0.0,0.3714285714285714,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,9,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0017331148827965936,0.0035345752420128385,0.0035316630751762723,-0.0011954799905720126,0.001080994539856217,0.0027983828697546453,0.0027966064752777964,-0.0011954799905720126,0.01732007527712014,0.000944204447767164,0.003776817791068656,-0.0018014603592162448,-0.0017985481923796787
2018-04-13,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.873061216031295,-0.0710729380171374,1.0,0.7142857142857143,0.7142857142857143,0.2142857142857142,0.0,0.8,0.5,1.0,2.073021677091464,0.5069095968065018,0.8283582089552238,0.0373134328358208,0.1716417910447761,stressed_panic,1.8320406590195053,-0.2746690075268125,0.9378262484539214,1.2530206406616355,1.980653102344613,1.1457743285905724,,1.289032471443489,1,-0.0001681749412745,-0.0001722531515525,0.0040782102779921,4.0782102779921205e-06,2.2448899471243107,-0.0359220782691864,0.0004824982902185,0.0004749064481349,0.0075918420835802,7.59184208358025e-06,2.347692651565298,-0.0362889424573765,0.0004816011858258,0.0004740244990886,0.0075766867371412,7.576686737141292e-06,2.336716461733571,-0.0373304643266065,0.4015769883637668,0.7633027522935784,0.7579916083657251,0.4206216904042068,0.9648723002442036,0.0351276997557963,0.3242481927421042,0.0458781255708837,0.0337776038609898,0.106381148262919,0.0317524702507607,0.0754692399011868,0.1067414121532598,0.6,0.0024685714552753,1.9984014443252818e-16,0.0024685714552753,0.0012342857276377499,0.0071071213896399,0.0598783057039776,0.046187765094462,0.0046447987261367,0.1142857142857142,0.5714285714285714,0.5,1.0,-0.0900961885020241,1.0,0.0,0.0,0.1142857142857142,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140,10,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.0006302608581920666,0.0011253160914623805,0.001124046726835859,-0.0010234031234328533,-0.002919124708852583,-0.0023201639136222196,-0.0023206414523435637,-0.002919124708852583,0.01717825922603362,0.0010024603654840377,0.004009841461936151,-0.001755576949654447,-0.0017543075850279255
2018-04-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4318938861330426,-0.0659581410694525,1.0,0.7142857142857143,0.6428571428571429,0.2142857142857142,0.2142857142857143,0.8,0.5,1.0,1.924757872058262,0.418857380232434,0.8296296296296296,0.037037037037037,0.1703703703703703,stressed_panic,1.6203906718224173,-0.1454135308638236,0.9378262484539214,1.142313714728418,1.9462993000789168,1.10028328084397,,1.2753307359806292,1,-0.0006201439704383,-0.0006214799635862,0.0013359931479435,1.335993147943587e-06,2.243494793001717,-0.0365212333808779,-0.0003640954459844,-0.0003665824803236,0.0024870343392215,2.4870343392215527e-06,2.34683202857005,-0.0366422220471657,-0.0003633819582159,-0.0003658640277697,0.0024820695537845,2.482069553784582e-06,2.3358615412371253,-0.0376826704803392,0.3921377711625078,0.7633027522935784,0.7393717109612604,0.4015769883637668,0.9245878147568573,0.0754121852431428,0.3200357875836108,0.0458781255708837,0.0337776038609898,0.106381148262919,0.0317524702507607,0.0754692399011868,0.1067414121532598,0.6,0.0071071213896399,6.502734858518774e-17,0.0071071213896399,0.0035535606948199827,0.006851943850813,0.0512630814082949,0.0668566954476819,0.0211687661125066,0.2,0.6285714285714286,0.5,1.0,-0.0710729380171374,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140,11,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0013738687015738549,0.0017520435285853786,0.001751770423563892,-0.00040217310237167236,-0.0036238068030580717,-0.0034464345240025063,-0.003447274995330707,-0.0036238068030580717,0.01710400154098974,0.0009481672595839924,0.0037926690383359696,-0.0003781748270115237,-0.00037790172199003713
2018-04-27,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3844893373840468,-0.0661331491423276,1.0,0.7857142857142857,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.8,0.5,1.0,1.7912576136998717,0.415505574015895,0.8308823529411765,0.0367647058823529,0.1691176470588235,stressed_panic,1.600907439482625,-0.2793014240415437,0.9378262484539214,1.0438785077050785,1.9132163842042624,1.0433054311608685,,0.8981587215544996,1,-0.0002975084320537,-0.0004021731023717,0.1046646703180509,0.000104664670318,2.2425925197406604,-0.0369087186255184,-0.0001730568235431,-0.0002712652185902,0.0982083950471349,9.82083950471349e-05,2.346195414666825,-0.0369035475053828,-0.0001727515797168,-0.0002708272711196,0.0980756914027823,9.807569140278236e-05,2.3352289262301986,-0.0379432922566442,0.4410995833499359,0.7412266316825193,0.6570061256586864,0.3921377711625078,0.9058163880743438,0.0941836119256561,0.3176492313532949,0.0431296065329377,0.0306023142265273,0.1083443605011973,0.0264218744447153,0.0819380303887666,0.1095638139058556,0.6,0.006851943850813,-7.59313247198991e-17,0.006851943850813,0.003425971925406462,0.0054595861956389,0.0522888634803067,0.0630474597153722,0.0209371917951493,0.2571428571428571,0.6285714285714286,0.5,1.0,-0.0659581410694525,1.0,0.0,0.0,0.2571428571428571,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140,12,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,0.0010661349168943346,0.001383360694357627,0.0013823403270958323,0.000393545020443975,-0.004000963832942905,-0.004164096927521732,-0.004164657694403773,-0.004000963832942905,0.01633634805872876,0.0008885144752000967,0.0035540579008003868,-0.0003172257774632925,-0.00031620541020149773
2018-05-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1626879984751644,-0.0680248454599472,1.0,0.7142857142857143,0.6428571428571429,0.5,0.0714285714285714,0.8,0.5,1.0,1.6832587601091211,0.4121500701803989,0.8321167883211679,0.0364963503649635,0.1678832116788321,stressed_panic,1.6413624318128697,-0.1507689873084284,0.9378262484539214,0.9647296084894889,1.8810977704375635,1.054849414377083,,0.908041148365334,1,0.0029397387064782,0.0029321001404167,0.0076385660615138,7.638566061513844e-06,2.24916802558269,-0.0340848385441661,0.0037134599235352,0.0036983232842456,0.0151366392895956,1.5136639289595672e-05,2.354872403798278,-0.0333417054701475,0.0037102522142439,0.003695134373918,0.0151178403258306,1.5117840325830633e-05,2.343857910906479,-0.0343883634462034,0.4353169337785779,0.7412266316825193,0.6557310627064361,0.4410995833499359,0.9432903890965078,0.0567096109034922,0.3450020902383249,0.0431296065329377,0.0306023142265273,0.1083443605011973,0.0264218744447153,0.0819380303887666,0.1095638139058556,0.6,0.0054595861956389,7.533656238527847e-18,0.0054595861956389,0.002729793097819454,0.0106829588256275,0.0509996949837272,0.088983881257865,0.0244744768188113,0.1714285714285714,0.6285714285714286,0.5,1.0,-0.0661331491423276,1.0,0.0,0.0,0.1714285714285714,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,140,13,17,mature_7_13w,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.0006509920988452267,-0.0007335994099461063,-0.0007324697634810695,-0.0025311335828391845,-0.0044204607702106324,-0.005131289147972451,-0.0051294715009364555,-0.0069127949662686206,0.014149906461140246,0.0008819811789477828,0.0035279247157911312,8.26073111008796e-05,8.147766463584283e-05
2018-05-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.049281715351326,-0.044096771418647,1.0,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.0,0.8,0.5,1.0,1.5939711108685384,0.4121500701803989,0.8333333333333334,0.036231884057971,0.1666666666666666,stressed_panic,0.7926962989995925,-0.2859348722638335,0.9378262484539214,0.904095504346682,1.850123684087409,0.8397613727247542,,0.4110156432066557,1,-0.0025245522598387,-0.0025311335828392,0.0065813230005339,6.581323000533966e-06,2.2434750808596893,-0.0365296988475005,-0.0019139655322711,-0.0019270071308519,0.0130415985808282,1.3041598580828292e-05,2.3503345478839117,-0.0352044628968039,-0.0019132307343418,-0.0019262561358967,0.0130254015548921,1.302540155489217e-05,2.3393430402239255,-0.0362483787860086,0.4113145086819434,0.7412266316825193,0.3477609363448083,0.4353169337785779,0.8712327002578244,0.1287672997421756,0.3586795252694773,0.0431296065329377,0.0306023142265273,0.1083443605011973,0.0264218744447153,0.0819380303887666,0.1095638139058556,0.6,0.0106829588256275,2.101493582326189e-17,0.0106829588256275,0.00534147941281376,0.0094178554540782,0.0201711969410914,0.0536495695862607,0.0277690971785172,0.3714285714285714,0.5714285714285714,0.5,1.0,-0.0680248454599472,1.0,0.0,0.0,0.3714285714285714,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,140,14,17,old_14w_plus,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.0022903073417313013,-0.003441607109224032,-0.00344082053611805,-0.0022903073417313013,-0.005791611336701252,-0.005409269122195748,-0.005409365855061243,-0.005791611336701252,0.009395100833970153,0.0008680803999259051,0.0034723215997036205,0.0011512997674927306,0.0011505131943867486
2018-05-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7781602245534847,-0.0494221466939083,1.0,0.5,0.6428571428571429,0.4285714285714285,-0.2142857142857143,0.8,0.5,1.0,1.555086875483515,0.030530040359627,0.8345323741007195,0.0359712230215827,0.1654676258992805,stressed_panic,0.9657471474198286,0.2381495153488453,0.9378262484539214,0.8790882665763089,1.8202251426726148,0.9682072640943036,,0.7631590778835038,1,0.0013898272062891,0.0013826672053284,0.0071600009607835,7.1600009607835615e-06,2.2465770602799653,-0.0351975400587891,0.0002733993051632,0.0002592109940347,0.0141883111285235,1.4188311128523571e-05,2.350943780438383,-0.0349543772865911,0.0002750961567005,0.0002609254667587,0.0141706899418328,1.417068994183288e-05,2.3399534343986046,-0.0359969114444038,0.4598962086284128,0.7412266316825193,0.6423560793809143,0.4113145086819434,0.8211190104884819,0.1788809895115181,0.3532061288893371,0.0431296065329377,0.0306023142265273,0.1083443605011973,0.0264218744447153,0.0819380303887666,0.1095638139058556,0.6,0.0094178554540782,1.1578040113948062e-16,0.0094178554540782,0.004708927727039158,0.0008195232801846,-0.0419248572509217,-0.0366807494123279,0.0298662999105788,0.8857142857142857,0.6571428571428571,0.5,1.0,-0.044096771418647,1.0,0.0,0.0,0.8857142857142857,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,140,15,17,old_14w_plus,stressed_panic,stressed_panic,stressed_panic->stressed_panic,stressed_panic->stressed_panic->stressed_panic,-0.004990818774921912,-0.005189386022390052,-0.005189953811308379,-0.004990818774921912,-0.010657051742131052,-0.007457062288482086,-0.007458799970452623,-0.010657051742131052,0.004530187104929814,0.0009233034190557704,0.0036932136762230817,0.00019856724746813992,0.00019913503638646635
