target,model,n_oos,positive_rate,brier,auc,log_loss,high_risk_decile_precision,high_risk_decile_recall,top_decile_avg_forward_return,overall_avg_forward_return,top_decile_return_lift,subperiod
stress_transition_4w,logistic_sequence_l2,261,0.12260536398467432,0.12013862727799333,0.650245633187773,0.42372709639725264,0.25925925925925924,0.21875,-0.0018763094247762511,0.0026752485296950494,-0.0045515579544713,2015_2019
stress_transition_4w,logistic_sequence_plus_l2b,261,0.12260536398467432,0.14481299411705612,0.7068777292576419,0.4717776425429051,0.25925925925925924,0.21875,-0.0011769272002834447,0.0026752485296950494,-0.003852175729978494,2015_2019
stress_transition_4w,logistic_sequence_plus_qqq,261,0.12260536398467432,0.12000848892837679,0.6839519650655022,0.4153771406287251,0.2962962962962963,0.25,-0.003598586774630586,0.0026752485296950494,-0.006273835304325636,2015_2019
stress_transition_4w,random_forest_depth4,261,0.12260536398467432,0.10323837737669836,0.6988946506550219,0.3502692713925318,0.2962962962962963,0.25,0.00015867007008255567,0.0026752485296950494,-0.0025165784596124937,2015_2019
stress_transition_8w,decision_tree_depth3,261,0.18773946360153257,0.21832726234648847,0.5441374663072776,0.6641251691193292,0.2962962962962963,0.16326530612244897,-0.0007821348338562723,0.005752034505470025,-0.006534169339326297,2015_2019
stress_transition_8w,hist_gradient_depth3,261,0.18773946360153257,0.15675262895079262,0.8018386599922988,0.5318376706208633,0.5185185185185185,0.2857142857142857,-0.00825770921812795,0.005752034505470025,-0.014009743723597975,2015_2019
stress_transition_8w,logistic_sequence_l2,261,0.18773946360153257,0.19909674393872348,0.5948209472468232,0.6364739842832096,0.2222222222222222,0.12244897959183673,0.002115715907491674,0.005752034505470025,-0.003636318597978351,2015_2019
stress_transition_8w,logistic_sequence_plus_l2b,261,0.18773946360153257,0.21712409741793795,0.7315171351559492,0.6414310436006451,0.3333333333333333,0.1836734693877551,-0.004610938052992442,0.005752034505470025,-0.010362972558462467,2015_2019
stress_transition_8w,logistic_sequence_plus_qqq,261,0.18773946360153257,0.1993833168109981,0.6333269156719292,0.6270733135854871,0.2962962962962963,0.16326530612244897,-0.004049996658455949,0.005752034505470025,-0.009802031163925973,2015_2019
stress_transition_8w,random_forest_depth4,261,0.18773946360153257,0.1575242408874714,0.6454562957258374,0.4849750684032643,0.25925925925925924,0.14285714285714285,0.0040179181749194935,0.005752034505470025,-0.0017341163305505313,2015_2019
ggg1_tail_risk_4w,decision_tree_depth3,324,0.25925925925925924,0.23232580001242675,0.393328373015873,0.684846814587771,0.09090909090909091,0.03571428571428571,0.012435971570451237,0.007080407857349896,0.005355563713101341,2020_plus
ggg1_tail_risk_4w,hist_gradient_depth3,324,0.25925925925925924,0.23250848938605823,0.44072420634920634,0.6953672950183429,0.18181818181818182,0.07142857142857142,0.011717971466737826,0.007080407857349896,0.00463756360938793,2020_plus
ggg1_tail_risk_4w,logistic_sequence_l2,324,0.25925925925925924,0.22789064368754014,0.4718253968253968,0.713132785744687,0.18181818181818182,0.07142857142857142,0.010567369753958868,0.007080407857349896,0.0034869618966089713,2020_plus
ggg1_tail_risk_4w,logistic_sequence_plus_l2b,324,0.25925925925925924,0.24138311724598446,0.44012896825396824,0.7944625215641063,0.12121212121212122,0.047619047619047616,0.011805568286640424,0.007080407857349896,0.0047251604292905276,2020_plus
ggg1_tail_risk_4w,logistic_sequence_plus_qqq,324,0.25925925925925924,0.23334202587952013,0.4606646825396825,0.7299731800202144,0.12121212121212122,0.047619047619047616,0.01278150151651806,0.007080407857349896,0.005701093659168164,2020_plus
ggg1_tail_risk_4w,random_forest_depth4,324,0.25925925925925924,0.2004631782837648,0.43561507936507937,0.5964157583698602,0.15151515151515152,0.05952380952380952,0.010085725721657307,0.007080407857349896,0.0030053178643074108,2020_plus
ggg1_underperformance_4w,decision_tree_depth3,324,0.6358024691358025,0.23783945766045408,0.5783075530689485,0.6791812379807837,0.696969696969697,0.11165048543689321,0.0016119813724478971,0.007080407857349896,-0.005468426484901999,2020_plus
ggg1_underperformance_4w,hist_gradient_depth3,324,0.6358024691358025,0.24696246316760392,0.5647317755471449,0.7175340717697852,0.696969696969697,0.11165048543689321,0.00297848841166973,0.007080407857349896,-0.004101919445680166,2020_plus
ggg1_underperformance_4w,logistic_sequence_l2,324,0.6358024691358025,0.25972794132173443,0.5133289452032253,0.7672914811819412,0.6363636363636364,0.10194174757281553,0.008812079323663676,0.007080407857349896,0.0017316714663137799,2020_plus
ggg1_underperformance_4w,logistic_sequence_plus_l2b,324,0.6358024691358025,0.2881795074030691,0.49847786736876754,0.8877706572694449,0.6060606060606061,0.0970873786407767,0.008957767101621349,0.007080407857349896,0.0018773592442714523,2020_plus
ggg1_underperformance_4w,logistic_sequence_plus_qqq,324,0.6358024691358025,0.26140869094187974,0.5245598156985354,0.790284712187791,0.5757575757575758,0.09223300970873786,0.012475878940484204,0.007080407857349896,0.005395471083134307,2020_plus
ggg1_underperformance_4w,random_forest_depth4,324,0.6358024691358025,0.23338892001230016,0.5984243870330754,0.6611272967534629,0.696969696969697,0.11165048543689321,0.0023559888977742935,0.007080407857349896,-0.004724418959575602,2020_plus
recovery_quality_4w,decision_tree_depth3,252,0.5158730158730159,0.27850525047111746,0.5118537200504414,0.8804605009334809,0.7307692307692307,0.14615384615384616,0.01870572586281705,0.0074199149461827655,0.011285810916634284,2020_plus
recovery_quality_4w,hist_gradient_depth3,252,0.5158730158730159,0.2822832442112133,0.4993379571248424,0.7712748664441442,0.6153846153846154,0.12307692307692308,0.012651645194082363,0.0074199149461827655,0.005231730247899597,2020_plus
recovery_quality_4w,logistic_sequence_l2,252,0.5158730158730159,0.27059298417059124,0.5505044136191677,0.7716639397948729,0.6538461538461539,0.13076923076923078,0.014897688968511449,0.0074199149461827655,0.007477774022328684,2020_plus
recovery_quality_4w,logistic_sequence_plus_l2b,252,0.5158730158730159,0.29019494917189853,0.55,0.8322475852992173,0.6923076923076923,0.13846153846153847,0.01664620196829613,0.0074199149461827655,0.009226287022113365,2020_plus
recovery_quality_4w,logistic_sequence_plus_qqq,252,0.5158730158730159,0.27881781814613354,0.5457755359394705,0.8001894722378349,0.6538461538461539,0.13076923076923078,0.015384428556283188,0.0074199149461827655,0.007964513610100423,2020_plus
recovery_quality_4w,random_forest_depth4,252,0.5158730158730159,0.2537575957111588,0.4944829760403531,0.7008232500600331,0.5384615384615384,0.1076923076923077,0.011287712198001957,0.0074199149461827655,0.0038677972518191914,2020_plus
recovery_quality_8w,decision_tree_depth3,249,0.5140562248995983,0.2763743783448805,0.45880681818181823,0.756544583423297,0.56,0.109375,0.015148574469167331,0.015979116127959794,-0.0008305416587924622,2020_plus
recovery_quality_8w,hist_gradient_depth3,249,0.5140562248995983,0.28745855679567467,0.5511040805785123,0.8042250656481597,0.72,0.140625,0.02222771010772652,0.015979116127959794,0.006248593979766726,2020_plus
recovery_quality_8w,logistic_sequence_l2,249,0.5140562248995983,0.2534210148778985,0.5822572314049586,0.7119310826547541,0.84,0.1640625,0.032544179145207935,0.015979116127959794,0.016565063017248142,2020_plus
recovery_quality_8w,logistic_sequence_plus_l2b,249,0.5140562248995983,0.28111750513231626,0.5640495867768595,0.7958038753775685,0.72,0.140625,0.02740075929284461,0.015979116127959794,0.011421643164884816,2020_plus
recovery_quality_8w,logistic_sequence_plus_qqq,249,0.5140562248995983,0.24879748826474438,0.6125387396694215,0.7064360666232652,0.88,0.171875,0.03676117467066069,0.015979116127959794,0.020782058542700894,2020_plus
recovery_quality_8w,random_forest_depth4,249,0.5140562248995983,0.24173681212419676,0.6074380165289256,0.6763912898070903,0.76,0.1484375,0.03037004991764354,0.015979116127959794,0.014390933789683747,2020_plus
stress_transition_4w,decision_tree_depth3,324,0.06481481481481481,0.0630585213180296,0.5968882602545968,0.24779272172732866,0.15151515151515152,0.23809523809523808,0.009650709060017472,0.007080407857349896,0.002570301202667576,2020_plus
stress_transition_4w,hist_gradient_depth3,324,0.06481481481481481,0.07581551425581144,0.6825396825396826,0.2905476159557079,0.15151515151515152,0.23809523809523808,0.0040543263620407746,0.007080407857349896,-0.0030260814953091218,2020_plus
stress_transition_4w,logistic_sequence_l2,324,0.06481481481481481,0.07086526360156144,0.6127612761276128,0.2597644409289166,0.030303030303030304,0.047619047619047616,0.004286499853258399,0.007080407857349896,-0.0027939080040914974,2020_plus
stress_transition_4w,logistic_sequence_plus_l2b,324,0.06481481481481481,0.08245937123961508,0.6335062077636334,0.3078002362578285,0.06060606060606061,0.09523809523809523,0.005498379207312987,0.007080407857349896,-0.001582028650036909,2020_plus
stress_transition_4w,logistic_sequence_plus_qqq,324,0.06481481481481481,0.07214250128672087,0.5613704227565613,0.2689778932508101,0.030303030303030304,0.047619047619047616,0.003589059643576018,0.007080407857349896,-0.0034913482137738784,2020_plus
stress_transition_4w,random_forest_depth4,324,0.06481481481481481,0.06202310994617632,0.6443501493006443,0.24142184554704146,0.06060606060606061,0.09523809523809523,0.004731779559225324,0.007080407857349896,-0.002348628298124572,2020_plus
stress_transition_8w,decision_tree_depth3,320,0.115625,0.13158881461339997,0.5398242765733932,0.6512436671497397,0.0,0.0,-0.0023126454992742317,0.014285876250527357,-0.016598521749801587,2020_plus
stress_transition_8w,hist_gradient_depth3,320,0.115625,0.1509005852276069,0.6353261388597078,0.528955260032789,0.03125,0.02702702702702703,0.010861391758885987,0.014285876250527357,-0.00342448449164137,2020_plus
stress_transition_8w,logistic_sequence_l2,320,0.115625,0.12405096729587084,0.590774520103142,0.41587801336009667,0.125,0.10810810810810811,0.009680810236950294,0.014285876250527357,-0.004605066013577063,2020_plus
stress_transition_8w,logistic_sequence_plus_l2b,320,0.115625,0.15730284809732142,0.5898195014802788,0.543161422536375,0.09375,0.08108108108108109,0.01565389417335963,0.014285876250527357,0.0013680179228322733,2020_plus
stress_transition_8w,logistic_sequence_plus_qqq,320,0.115625,0.11706932765885684,0.6549517715595454,0.3889091049751703,0.125,0.10810810810810811,0.005211325693123627,0.014285876250527357,-0.00907455055740373,2020_plus
stress_transition_8w,random_forest_depth4,320,0.115625,0.11032392802094934,0.5968866392894662,0.38604231530245076,0.0625,0.05405405405405406,0.005055058499952116,0.014285876250527357,-0.009230817750575241,2020_plus
