variant_name,base_signal,horizon_weeks,event_count,positive_barrier_hit_rate,negative_barrier_hit_rate,neutral_no_hit_rate,avg_final_return,median_final_return,avg_max_favorable_excursion,avg_max_adverse_excursion,precision_beats_old_production,precision_avoids_bad_outcome,all_weeks_avg_return,all_weeks_positive_rate,all_weeks_negative_rate,payoff_ratio,return_lift_vs_all_weeks,positive_barrier_lift_vs_all_weeks,negative_barrier_lift_vs_all_weeks,holdout_2016_event_count,holdout_2016_avg_return,holdout_2016_positive_rate,holdout_2016_negative_rate,raw_avg_final_return,raw_positive_barrier_hit_rate,raw_negative_barrier_hit_rate,raw_return_lift_vs_all_weeks,return_lift_vs_raw,positive_barrier_lift_vs_raw,negative_barrier_lift_vs_raw
market_drawdown_top20_event,market_drawdown_signal,13,164,0.3475609756097561,0.18902439024390244,0.4634146341463415,0.0165264912149439,0.014179821389833869,0.029188880125164827,-0.011473425526890898,0.36585365853658536,0.8109756097560976,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.5440423225612303,-0.002729750391604533,-0.04792479475334499,0.06929916943919194,50,0.014820037830498692,0.32,0.16,0.0165264912149439,0.3475609756097561,0.18902439024390244,-0.002729750391604533,0.0,0.0,0.0
market_drawdown_vol_filtered_top20_event,market_drawdown_signal,4,136,0.25,0.19117647058823528,0.5588235294117647,0.0038130877928655837,0.0024244797997955425,0.00934786594704094,-0.005056590352158788,0.4852941176470588,0.8088235294117647,0.0058361528368151006,0.2918287937743191,0.14883268482490272,1.8486500380735997,-0.002023065043949517,-0.041828793774319084,0.04234378576333256,41,0.0029847697690069132,0.1951219512195122,0.21951219512195122,0.005077991968051247,0.23780487804878048,0.17682926829268292,-0.0007581608687638533,-0.0012649041751856636,0.012195121951219523,0.014347202295552364
market_drawdown_vol_filtered_top20_event,market_drawdown_signal,8,136,0.33088235294117646,0.22794117647058823,0.4411764705882353,0.007452713621485842,0.006425188346167898,0.017616635608810424,-0.009537591770419001,0.4264705882352941,0.7720588235294118,0.011708500898439634,0.3583984375,0.142578125,1.8470737721705297,-0.004255787276953792,-0.02751608455882354,0.08536305147058823,41,0.005001405644920846,0.24390243902439024,0.24390243902439024,0.009495883275146768,0.32926829268292684,0.21341463414634146,-0.0022126176232928653,-0.0020431696536609267,0.0016140602582496166,0.014526542324246772
market_drawdown_vol_filtered_top20_event,market_drawdown_signal,13,136,0.375,0.22058823529411764,0.40441176470588236,0.013827161397992352,0.010189407949199647,0.027518530977566773,-0.013145145907679954,0.36764705882352944,0.7794117647058824,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.09343670818361,-0.0054290802085560814,-0.020485770363101063,0.10086301448940714,41,0.011585806434822292,0.3902439024390244,0.1951219512195122,0.0165264912149439,0.3475609756097561,0.18902439024390244,-0.002729750391604533,-0.0026993298169515484,0.027439024390243927,0.0315638450502152
market_trend_breadth_confirmed_event,market_trend_positive_signal,4,343,0.3469387755102041,0.14868804664723032,0.5043731778425656,0.006674271694085129,0.010134553984188166,0.01502586451321944,-0.0069602678525200684,0.5160349854227405,0.8513119533527697,0.0058361528368151006,0.2918287937743191,0.14883268482490272,2.158805498811242,0.0008381188572700281,0.055109981735884994,-0.00014463817767240705,210,0.006755919631852142,0.3619047619047619,0.14285714285714285,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,2.650575312129755e-05,0.0103173205163693,0.0031886631700416557
market_trend_breadth_confirmed_event,market_trend_positive_signal,8,339,0.4277286135693215,0.1415929203539823,0.4306784660766962,0.013413312844026712,0.014890142198144662,0.02676176897395586,-0.011906354197021905,0.5132743362831859,0.8584070796460177,0.011708500898439634,0.3583984375,0.142578125,2.247687959816422,0.001704811945587078,0.06933017606932151,-0.000985204646017701,206,0.014038278565879098,0.46116504854368934,0.13592233009708737,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,0.0002773512008045105,0.036154883705628804,0.005285609325481666
market_trend_breadth_confirmed_event,market_trend_positive_signal,13,334,0.4940119760479042,0.12275449101796407,0.38323353293413176,0.02211492219762118,0.024967747210714375,0.039035096451234055,-0.015283470287674464,0.5658682634730539,0.8772455089820359,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.5540728457930375,0.002858680591072745,0.09852620568480314,0.003029270213253568,201,0.023805876956762215,0.5771144278606966,0.12437810945273632,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,0.0009446260205116172,0.07007182642196902,0.00804127406035808
market_trend_calm_neutral_event,market_trend_positive_signal,4,663,0.3559577677224736,0.1493212669683258,0.4947209653092006,0.006329183733332634,0.008133366093304284,0.013977205346413826,-0.006115390194132022,0.4660633484162896,0.8506787330316742,0.0058361528368151006,0.2918287937743191,0.14883268482490272,2.2855786634556123,0.0004930308965175332,0.06412897394815453,0.0004885821434230664,352,0.005830238481138026,0.3693181818181818,0.14488636363636365,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,-0.00031858220763119737,0.019336312728638838,0.003821883491137129
market_trend_calm_neutral_event,market_trend_positive_signal,8,660,0.38636363636363635,0.14545454545454545,0.4681818181818182,0.012189129161904129,0.012516151613793491,0.024250786390238598,-0.010572059340884793,0.453030303030303,0.8545454545454545,0.011708500898439634,0.3583984375,0.142578125,2.293856438778654,0.0004806282634644953,0.027965198863636354,0.0028764204545454475,349,0.012314338644806525,0.4154727793696275,0.1346704871060172,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,-0.0009468324813180721,-0.005210093500056356,0.009147234426044815
market_trend_calm_neutral_event,market_trend_positive_signal,13,655,0.4183206106870229,0.11908396946564885,0.46259541984732827,0.020172305265454774,0.021187035914279617,0.034421013142553886,-0.013537057329633291,0.4870229007633588,0.8809160305343512,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.5427249293836245,0.0009160636589063409,0.022834840323921857,-0.0006412513390616492,344,0.020263333797519278,0.45930232558139533,0.11918604651162791,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,-0.000997990911654787,-0.005619538938912261,0.004370752508042863
market_trend_ex_high_vol_drawdown_event,market_trend_positive_signal,4,595,0.3764705882352941,0.15966386554621848,0.4638655462184874,0.006232949560580462,0.007029033385852035,0.012932923968026915,-0.005640277991435155,0.4823529411764706,0.8403361344537815,0.0058361528368151006,0.2918287937743191,0.14883268482490272,2.292958607300163,0.0003967967237653615,0.08464179446097503,0.010831180721315753,353,0.00578579750826026,0.38243626062322944,0.1643059490084986,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,-0.00041481638038336904,0.039849133241459334,0.014164482069029816
market_trend_ex_high_vol_drawdown_event,market_trend_positive_signal,8,593,0.4300168634064081,0.1551433389544688,0.4148397976391231,0.01257022717465221,0.013436434375105888,0.023065381491630673,-0.009828891760460128,0.49072512647554806,0.8448566610455311,0.011708500898439634,0.3583984375,0.142578125,2.346691982550726,0.0008617262762125755,0.0716184259064081,0.012565213954468801,351,0.012351423282090362,0.452991452991453,0.1452991452991453,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,-0.0005657344685699919,0.03844313354271539,0.01883602792596817
market_trend_ex_high_vol_drawdown_event,market_trend_positive_signal,13,588,0.4744897959183674,0.13435374149659865,0.391156462585034,0.021371354475363213,0.020728423570970933,0.033900994345995826,-0.012588005322746608,0.5391156462585034,0.8656462585034014,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.6931188442331293,0.0021151128688147794,0.07900402555526631,0.01462852069188815,346,0.02224819303176906,0.5173410404624278,0.12716763005780346,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,0.00020105829825365143,0.05054964629243219,0.019640524538992662
market_trend_raw_event,market_trend_positive_signal,4,811,0.3366214549938348,0.14549938347718866,0.5178791615289766,0.006647765940963831,0.0077256407784001,0.013679739995091518,-0.005707554463709,0.4796547472256473,0.8545006165228114,0.0058361528368151006,0.2918287937743191,0.14883268482490272,2.3967778287658894,0.0008116131041487305,0.044792661219515695,-0.0033333013477140627,440,0.006288038547315595,0.35,0.1431818181818182,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,0.0,0.0,0.0
market_trend_raw_event,market_trend_positive_signal,8,807,0.3915737298636927,0.13630731102850063,0.4721189591078067,0.013135961643222201,0.013373836417665208,0.02422455183680709,-0.009831550933116917,0.4708798017348203,0.8636926889714994,0.011708500898439634,0.3583984375,0.142578125,2.4639603661318907,0.0014274607447825674,0.03317529236369271,-0.006270813971499367,436,0.0131855549448612,0.41284403669724773,0.12614678899082568,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,0.0,0.0,0.0
market_trend_raw_event,market_trend_positive_signal,13,802,0.4239401496259352,0.11471321695760599,0.4613466334164589,0.02117029617710956,0.02130072404631722,0.03487222385302348,-0.012711933868678901,0.49501246882793015,0.885286783042394,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.743266619640431,0.001914054570561128,0.028454379262834117,-0.0050120038471045125,431,0.021406856497257702,0.46403712296983757,0.1136890951276102,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,0.0,0.0,0.0
market_trend_recent_stress_filtered_event,market_trend_positive_signal,4,476,0.3235294117647059,0.15756302521008403,0.5189075630252101,0.005933982640968939,0.00864524320336224,0.01392491270843181,-0.006969017432453546,0.45168067226890757,0.842436974789916,0.0058361528368151006,0.2918287937743191,0.14883268482490272,1.9981170722268287,9.78298041538388e-05,0.031700617990386815,0.008730340385181307,268,0.005543500911345471,0.34328358208955223,0.15298507462686567,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,-0.0007137832999948917,-0.01309204322912888,0.01206364173289537
market_trend_recent_stress_filtered_event,market_trend_positive_signal,8,472,0.3474576271186441,0.125,0.527542372881356,0.012106481997579053,0.013104062567892538,0.0241954178760852,-0.011442971546172603,0.4343220338983051,0.875,0.011708500898439634,0.3583984375,0.142578125,2.1144348544830542,0.00039798109913941927,-0.010940810381355914,-0.017578125,264,0.012201922485163106,0.375,0.10984848484848485,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,-0.0010294796456431481,-0.044116102745048624,-0.011307311028500633
market_trend_recent_stress_filtered_event,market_trend_positive_signal,13,467,0.37044967880085655,0.09207708779443255,0.5374732334047109,0.020256161930256342,0.02172338892646164,0.03387682987909338,-0.013796108235248782,0.44967880085653106,0.9079229122055674,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.4555352351135338,0.000999920323707909,-0.02503609156224451,-0.02764813301027795,259,0.020961864550522014,0.4247104247104247,0.08108108108108109,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,-0.0009141342468532189,-0.05349047082507863,-0.022636129163173438
market_trend_vol_scaled_score_event,market_trend_positive_signal,4,178,0.4887640449438202,0.19101123595505617,0.3202247191011236,0.004859826331918335,0.005209715285711125,0.01195061514766724,-0.005850845977881621,0.4438202247191011,0.8089887640449438,0.0058361528368151006,0.2918287937743191,0.14883268482490272,2.042544820500321,-0.0009763265048967655,0.1969352511695011,0.04217855113015345,121,0.005260604708689599,0.5289256198347108,0.18181818181818182,0.006647765940963831,0.3366214549938348,0.14549938347718866,0.0008116131041487305,-0.001787939609045496,0.15214258994998542,0.045511852477867515
market_trend_vol_scaled_score_event,market_trend_positive_signal,8,178,0.5674157303370787,0.24719101123595505,0.1853932584269663,0.010505314033482318,0.010635182590374881,0.021920765785395896,-0.01039406265841287,0.4550561797752809,0.7528089887640449,0.011708500898439634,0.3583984375,0.142578125,2.1089699481129647,-0.001203186864957316,0.2090172928370787,0.10461288623595505,121,0.013870615691474296,0.6363636363636364,0.19834710743801653,0.013135961643222201,0.3915737298636927,0.13630731102850063,0.0014274607447825674,-0.0026306476097398834,0.175842000473386,0.11088370020745442
market_trend_vol_scaled_score_event,market_trend_positive_signal,13,178,0.651685393258427,0.23595505617977527,0.11235955056179775,0.021692262648632145,0.022995697523425118,0.034633896669032785,-0.01362395781110507,0.5168539325842697,0.7640449438202247,0.019256241606548433,0.39548577036310106,0.1197252208047105,2.5421318202264422,0.0024360210420837115,0.25619962289532594,0.11622983537506477,121,0.026913714407127035,0.71900826446281,0.19008264462809918,0.02117029617710956,0.4239401496259352,0.11471321695760599,0.001914054570561128,0.0005219664715225836,0.22774524363249182,0.12124183922216929
