decision_at,symbol,weight
2024-08-02,PI,0.0
2024-08-02,PINS,0.0
2024-08-02,PR,0.08
2024-08-02,SBOW,0.0
2024-08-02,SNOW,0.0
2024-08-02,SONO,0.0
2024-08-02,SPY,0.24
2024-08-02,SWKS,0.0
2024-08-02,TUSK,0.0
2024-08-02,VEEV,0.0
2024-08-02,VERI,0.0
2024-08-02,VRNS,0.0
2024-08-02,VSAT,0.08
2024-08-02,XLK,0.36
2024-08-16,ANSS,0.025
2024-08-16,AZPN,0.025
2024-08-16,BSY,0.025
2024-08-16,CRM,0.025
2024-08-16,EB,0.025
2024-08-16,GRNT,0.025
2024-08-16,HES,0.04
2024-08-16,KRP,0.025
2024-08-16,LAB,0.04
2024-08-16,NOG,0.025
2024-08-16,NVDA,0.04
2024-08-16,PANW,0.025
2024-08-16,PEGA,0.025
2024-08-16,PI,0.025
2024-08-16,PINS,0.025
2024-08-16,PR,0.04
2024-08-16,SBOW,0.025
2024-08-16,SNOW,0.025
2024-08-16,SONO,0.025
2024-08-16,SPY,0.12
2024-08-16,SWKS,0.025
2024-08-16,TUSK,0.025
2024-08-16,VEEV,0.025
2024-08-16,VERI,0.025
2024-08-16,VRNS,0.025
2024-08-16,VSAT,0.04
2024-08-16,XLK,0.18
2024-08-30,ANSS,0.025
2024-08-30,AZPN,0.025
2024-08-30,BSY,0.025
2024-08-30,CRM,0.025
2024-08-30,EB,0.025
2024-08-30,GLD,0.12
2024-08-30,GRNT,0.025
2024-08-30,HES,0.04
2024-08-30,KRP,0.025
2024-08-30,LAB,0.04
2024-08-30,NOG,0.025
2024-08-30,NVDA,0.04
2024-08-30,PANW,0.025
2024-08-30,PEGA,0.025
2024-08-30,PI,0.025
2024-08-30,PINS,0.025
2024-08-30,PR,0.04
2024-08-30,SBOW,0.025
2024-08-30,SNOW,0.025
2024-08-30,SONO,0.025
2024-08-30,SWKS,0.025
2024-08-30,TUSK,0.025
2024-08-30,VEEV,0.025
2024-08-30,VERI,0.025
2024-08-30,VRNS,0.025
2024-08-30,VSAT,0.04
2024-08-30,XLK,0.18
2024-09-06,ANSS,0.0
2024-09-06,AZPN,0.0
2024-09-06,BSY,0.0
2024-09-06,CRM,0.0
2024-09-06,EB,0.0
2024-09-06,GLD,0.24
2024-09-06,GRNT,0.0
2024-09-06,HES,0.08
2024-09-06,KRP,0.0
2024-09-06,LAB,0.08
2024-09-06,NOG,0.0
2024-09-06,NVDA,0.08
2024-09-06,PANW,0.0
2024-09-06,PEGA,0.0
2024-09-06,PI,0.0
2024-09-06,PINS,0.0
2024-09-06,PR,0.08
2024-09-06,SBOW,0.0
2024-09-06,SNOW,0.0
2024-09-06,SONO,0.0
2024-09-06,SWKS,0.0
2024-09-06,TUSK,0.0
2024-09-06,VEEV,0.0
2024-09-06,VERI,0.0
2024-09-06,VRNS,0.0
2024-09-06,VSAT,0.08
2024-09-06,XLK,0.36
2024-09-13,ANSS,0.025
2024-09-13,AZPN,0.025
2024-09-13,BSY,0.025
2024-09-13,CRM,0.025
2024-09-13,EB,0.025
2024-09-13,GLD,0.12
2024-09-13,GRNT,0.025
2024-09-13,HES,0.04
2024-09-13,KRP,0.025
2024-09-13,LAB,0.04
2024-09-13,NOG,0.025
2024-09-13,NVDA,0.04
2024-09-13,PANW,0.025
2024-09-13,PEGA,0.025
2024-09-13,PI,0.025
2024-09-13,PINS,0.025
2024-09-13,PR,0.04
2024-09-13,SBOW,0.025
2024-09-13,SNOW,0.025
2024-09-13,SONO,0.025
2024-09-13,SWKS,0.025
2024-09-13,TUSK,0.025
2024-09-13,VEEV,0.025
2024-09-13,VERI,0.025
2024-09-13,VRNS,0.025
2024-09-13,VSAT,0.04
2024-09-13,XLK,0.18
2024-09-27,ANSS,0.025
2024-09-27,AZPN,0.025
2024-09-27,BSY,0.025
2024-09-27,CRM,0.025
2024-09-27,EB,0.025
2024-09-27,GRNT,0.025
2024-09-27,HES,0.04
2024-09-27,KRP,0.025
2024-09-27,LAB,0.04
2024-09-27,NOG,0.025
2024-09-27,NVDA,0.04
2024-09-27,PANW,0.025
2024-09-27,PEGA,0.025
2024-09-27,PI,0.025
2024-09-27,PINS,0.025
2024-09-27,PR,0.04
2024-09-27,SBOW,0.025
2024-09-27,SNOW,0.025
2024-09-27,SONO,0.025
2024-09-27,SWKS,0.025
2024-09-27,TUSK,0.025
2024-09-27,VEEV,0.025
2024-09-27,VERI,0.025
2024-09-27,VRNS,0.025
2024-09-27,VSAT,0.04
2024-09-27,XLK,0.18
2024-09-27,XLU,0.12
2024-10-04,ALTR,0.025
2024-10-04,ATEN,0.025
2024-10-04,AZPN,0.025
2024-10-04,BSY,0.025
2024-10-04,DT,0.025
2024-10-04,DUOL,0.04
2024-10-04,EB,0.025
2024-10-04,EQT,0.025
2024-10-04,FORM,0.04
2024-10-04,GPOR,0.025
2024-10-04,KRP,0.025
2024-10-04,LAB,0.04
2024-10-04,MARA,0.04
2024-10-04,NRP,0.025
2024-10-04,NVDA,0.04
2024-10-04,PANW,0.025
2024-10-04,PEGA,0.025
2024-10-04,PI,0.025
2024-10-04,SNOW,0.025
2024-10-04,SONO,0.025
2024-10-04,SWKS,0.025
2024-10-04,TUSK,0.025
2024-10-04,VEEV,0.025
2024-10-04,VERI,0.025
2024-10-04,VRNS,0.025
2024-10-04,XLK,0.18
2024-10-04,XLU,0.12
2024-10-11,ALTR,0.025
2024-10-11,ATEN,0.025
2024-10-11,AZPN,0.025
2024-10-11,BSY,0.025
2024-10-11,DT,0.025
2024-10-11,DUOL,0.04
2024-10-11,EB,0.025
2024-10-11,EQT,0.025
2024-10-11,FORM,0.04
2024-10-11,GPOR,0.025
2024-10-11,KRP,0.025
2024-10-11,LAB,0.04
2024-10-11,MARA,0.04
2024-10-11,NRP,0.025
2024-10-11,NVDA,0.04
2024-10-11,PANW,0.025
2024-10-11,PEGA,0.025
2024-10-11,PI,0.025
2024-10-11,SNOW,0.025
2024-10-11,SONO,0.025
2024-10-11,SWKS,0.025
2024-10-11,TUSK,0.025
2024-10-11,VEEV,0.025
2024-10-11,VERI,0.025
2024-10-11,VRNS,0.025
2024-10-11,XLK,0.18
2024-10-11,XLU,0.12
2024-10-25,ALTR,0.0
2024-10-25,ATEN,0.0
2024-10-25,AZPN,0.0
2024-10-25,BSY,0.0
2024-10-25,DT,0.0
2024-10-25,DUOL,0.08
2024-10-25,EB,0.0
2024-10-25,EQT,0.0
2024-10-25,FORM,0.08
2024-10-25,GPOR,0.0
2024-10-25,KRP,0.0
2024-10-25,LAB,0.08
2024-10-25,MARA,0.08
2024-10-25,NRP,0.0
2024-10-25,NVDA,0.08
2024-10-25,PANW,0.0
2024-10-25,PEGA,0.0
2024-10-25,PI,0.0
2024-10-25,SNOW,0.0
2024-10-25,SONO,0.0
2024-10-25,SWKS,0.0
2024-10-25,TUSK,0.0
2024-10-25,VEEV,0.0
2024-10-25,VERI,0.0
2024-10-25,VRNS,0.0
2024-10-25,XLF,0.24
2024-10-25,XLK,0.36
2024-11-01,ALTR,0.025
2024-11-01,ATEN,0.025
2024-11-01,AZPN,0.025
2024-11-01,BSY,0.025
2024-11-01,DT,0.025
2024-11-01,DUOL,0.04
2024-11-01,EB,0.025
2024-11-01,EQT,0.025
2024-11-01,FORM,0.04
2024-11-01,GPOR,0.025
2024-11-01,KRP,0.025
2024-11-01,LAB,0.04
2024-11-01,MARA,0.04
2024-11-01,NRP,0.025
2024-11-01,NVDA,0.04
2024-11-01,PANW,0.025
2024-11-01,PEGA,0.025
2024-11-01,PI,0.025
2024-11-01,SNOW,0.025
2024-11-01,SONO,0.025
2024-11-01,SWKS,0.025
2024-11-01,TUSK,0.025
2024-11-01,VEEV,0.025
2024-11-01,VERI,0.025
2024-11-01,VRNS,0.025
2024-11-01,XLF,0.12
2024-11-01,XLK,0.18
2024-11-08,ALTR,0.025
2024-11-08,ATEN,0.025
2024-11-08,AZPN,0.025
2024-11-08,BSY,0.025
2024-11-08,DT,0.025
2024-11-08,DUOL,0.04
2024-11-08,EB,0.025
2024-11-08,EQT,0.025
2024-11-08,FORM,0.04
2024-11-08,GPOR,0.025
2024-11-08,KRP,0.025
2024-11-08,LAB,0.04
2024-11-08,MARA,0.04
2024-11-08,NRP,0.025
2024-11-08,NVDA,0.04
2024-11-08,PANW,0.025
2024-11-08,PEGA,0.025
2024-11-08,PI,0.025
2024-11-08,SNOW,0.025
2024-11-08,SONO,0.025
2024-11-08,SWKS,0.025
2024-11-08,TUSK,0.025
2024-11-08,VEEV,0.025
2024-11-08,VERI,0.025
2024-11-08,VRNS,0.025
2024-11-08,XLF,0.12
2024-11-08,XLK,0.18
2024-11-15,ALTR,0.025
2024-11-15,ATEN,0.025
2024-11-15,AZPN,0.025
2024-11-15,BSY,0.025
2024-11-15,DT,0.025
2024-11-15,DUOL,0.04
2024-11-15,EB,0.025
2024-11-15,EQT,0.025
2024-11-15,FORM,0.04
2024-11-15,GPOR,0.025
2024-11-15,KRP,0.025
2024-11-15,LAB,0.04
2024-11-15,MARA,0.04
2024-11-15,NRP,0.025
2024-11-15,NVDA,0.04
2024-11-15,PANW,0.025
2024-11-15,PEGA,0.025
2024-11-15,PI,0.025
2024-11-15,SNOW,0.025
2024-11-15,SONO,0.025
2024-11-15,SWKS,0.025
2024-11-15,TUSK,0.025
2024-11-15,VEEV,0.025
2024-11-15,VERI,0.025
2024-11-15,VRNS,0.025
2024-11-15,XLF,0.12
2024-11-15,XLK,0.18
2024-12-27,ALTR,0.025
2024-12-27,ATEN,0.025
2024-12-27,AZPN,0.025
2024-12-27,BSY,0.025
2024-12-27,DT,0.025
2024-12-27,DUOL,0.04
2024-12-27,EB,0.025
2024-12-27,EQT,0.025
2024-12-27,FORM,0.04
2024-12-27,GPOR,0.025
2024-12-27,KRP,0.025
2024-12-27,LAB,0.04
2024-12-27,MARA,0.04
2024-12-27,NRP,0.025
2024-12-27,NVDA,0.04
2024-12-27,PANW,0.025
2024-12-27,PEGA,0.025
2024-12-27,PI,0.025
2024-12-27,SNOW,0.025
2024-12-27,SONO,0.025
2024-12-27,SWKS,0.025
2024-12-27,TUSK,0.025
2024-12-27,VEEV,0.025
2024-12-27,VERI,0.025
2024-12-27,VRNS,0.025
2024-12-27,VUG,0.03
2024-12-27,XLK,0.27
2025-01-03,ALTR,0.025
2025-01-03,BSY,0.025
2025-01-03,DT,0.025
2025-01-03,DUOL,0.04
2025-01-03,EB,0.025
2025-01-03,EQT,0.025
2025-01-03,GPOR,0.025
2025-01-03,KRP,0.025
2025-01-03,NRP,0.025
2025-01-03,NVDA,0.04
2025-01-03,PANW,0.025
2025-01-03,PEGA,0.025
2025-01-03,PI,0.025
2025-01-03,PR,0.04
2025-01-03,PTEN,0.04
2025-01-03,RIG,0.04
2025-01-03,SNOW,0.025
2025-01-03,SONO,0.025
2025-01-03,SWKS,0.025
2025-01-03,TUSK,0.025
2025-01-03,VEEV,0.025
2025-01-03,VERI,0.025
2025-01-03,VRNS,0.025
2025-01-03,VUG,0.03
2025-01-03,XLK,0.27
2025-01-03,ZM,0.025
2025-01-03,ZS,0.025
2025-01-10,ALTR,0.025
2025-01-10,BSY,0.025
2025-01-10,DT,0.025
2025-01-10,DUOL,0.04
2025-01-10,EB,0.025
2025-01-10,EQT,0.025
2025-01-10,GPOR,0.025
2025-01-10,KRP,0.025
2025-01-10,NRP,0.025
2025-01-10,NVDA,0.04
2025-01-10,PANW,0.025
2025-01-10,PEGA,0.025
2025-01-10,PI,0.025
2025-01-10,PR,0.04
2025-01-10,PTEN,0.04
2025-01-10,RIG,0.04
2025-01-10,SNOW,0.025
2025-01-10,SONO,0.025
2025-01-10,SWKS,0.025
2025-01-10,TUSK,0.025
2025-01-10,VEEV,0.025
2025-01-10,VERI,0.025
2025-01-10,VRNS,0.025
2025-01-10,VUG,0.03
2025-01-10,XLK,0.27
2025-01-10,ZM,0.025
2025-01-10,ZS,0.025
2025-01-17,ALTR,0.025
2025-01-17,BSY,0.025
2025-01-17,DT,0.025
2025-01-17,DUOL,0.04
2025-01-17,EB,0.025
2025-01-17,EQT,0.025
2025-01-17,GPOR,0.025
2025-01-17,KRP,0.025
2025-01-17,NRP,0.025
2025-01-17,NVDA,0.04
2025-01-17,PANW,0.025
2025-01-17,PEGA,0.025
2025-01-17,PI,0.025
2025-01-17,PR,0.04
2025-01-17,PTEN,0.04
2025-01-17,RIG,0.04
2025-01-17,SNOW,0.025
2025-01-17,SONO,0.025
2025-01-17,SWKS,0.025
2025-01-17,TUSK,0.025
2025-01-17,VEEV,0.025
2025-01-17,VERI,0.025
2025-01-17,VRNS,0.025
2025-01-17,VUG,0.03
2025-01-17,XLK,0.27
2025-01-17,ZM,0.025
2025-01-17,ZS,0.025
2025-01-31,ALTR,0.025
2025-01-31,BSY,0.025
2025-01-31,DT,0.025
2025-01-31,DUOL,0.04
2025-01-31,EB,0.025
2025-01-31,EQT,0.025
2025-01-31,GPOR,0.025
2025-01-31,KRP,0.025
2025-01-31,NRP,0.025
2025-01-31,NVDA,0.04
2025-01-31,PANW,0.025
2025-01-31,PEGA,0.025
2025-01-31,PI,0.025
2025-01-31,PR,0.04
2025-01-31,PTEN,0.04
2025-01-31,RIG,0.04
2025-01-31,SNOW,0.025
2025-01-31,SONO,0.025
2025-01-31,SWKS,0.025
2025-01-31,TUSK,0.025
2025-01-31,VEEV,0.025
2025-01-31,VERI,0.025
2025-01-31,VRNS,0.025
2025-01-31,XLF,0.03
2025-01-31,XLK,0.27
2025-01-31,ZM,0.025
2025-01-31,ZS,0.025
2025-02-07,ALTR,0.0
2025-02-07,BSY,0.0
2025-02-07,DT,0.0
2025-02-07,DUOL,0.08
2025-02-07,EB,0.0
2025-02-07,EQT,0.0
2025-02-07,GPOR,0.0
2025-02-07,KRP,0.0
2025-02-07,NRP,0.0
2025-02-07,NVDA,0.08
2025-02-07,PANW,0.0
2025-02-07,PEGA,0.0
2025-02-07,PI,0.0
2025-02-07,PR,0.08
2025-02-07,PTEN,0.08
2025-02-07,RIG,0.08
2025-02-07,SNOW,0.0
2025-02-07,SONO,0.0
2025-02-07,SWKS,0.0
2025-02-07,TUSK,0.0
2025-02-07,VEEV,0.0
2025-02-07,VERI,0.0
2025-02-07,VRNS,0.0
2025-02-07,XLF,0.06
2025-02-07,XLK,0.54
2025-02-07,ZM,0.0
2025-02-07,ZS,0.0
2025-02-21,ALTR,0.0
2025-02-21,BSY,0.0
2025-02-21,DT,0.0
2025-02-21,DUOL,0.08
2025-02-21,EB,0.0
2025-02-21,EQT,0.0
2025-02-21,GPOR,0.0
2025-02-21,KRP,0.0
2025-02-21,NRP,0.0
2025-02-21,NVDA,0.08
2025-02-21,PANW,0.0
2025-02-21,PEGA,0.0
2025-02-21,PI,0.0
2025-02-21,PR,0.08
2025-02-21,PTEN,0.08
2025-02-21,RIG,0.08
2025-02-21,SNOW,0.0
2025-02-21,SONO,0.0
2025-02-21,SWKS,0.0
2025-02-21,TUSK,0.0
2025-02-21,VEEV,0.0
2025-02-21,VERI,0.0
2025-02-21,VRNS,0.0
2025-02-21,XLF,0.06
2025-02-21,XLK,0.54
2025-02-21,ZM,0.0
2025-02-21,ZS,0.0
2025-02-28,ALTR,0.0
2025-02-28,BSY,0.0
2025-02-28,DT,0.0
2025-02-28,DUOL,0.08
2025-02-28,EB,0.0
2025-02-28,EQT,0.0
2025-02-28,GLD,0.24
2025-02-28,GPOR,0.0
2025-02-28,KRP,0.0
2025-02-28,NRP,0.0
2025-02-28,NVDA,0.08
2025-02-28,PANW,0.0
2025-02-28,PEGA,0.0
2025-02-28,PI,0.0
2025-02-28,PR,0.08
2025-02-28,PTEN,0.08
2025-02-28,RIG,0.08
2025-02-28,SNOW,0.0
2025-02-28,SONO,0.0
2025-02-28,SWKS,0.0
2025-02-28,TUSK,0.0
2025-02-28,VEEV,0.0
2025-02-28,VERI,0.0
2025-02-28,VRNS,0.0
2025-02-28,XLK,0.36
2025-02-28,ZM,0.0
2025-02-28,ZS,0.0
2025-03-28,ALTR,0.0
2025-03-28,BSY,0.0
2025-03-28,DT,0.0
2025-03-28,DUOL,0.08
2025-03-28,EB,0.0
2025-03-28,EQT,0.0
2025-03-28,GLD,0.2839193667548943
2025-03-28,GPOR,0.0
2025-03-28,KRP,0.0
2025-03-28,NRP,0.0
2025-03-28,NVDA,0.08
2025-03-28,PANW,0.0
2025-03-28,PEGA,0.0
2025-03-28,PI,0.0
2025-03-28,PR,0.08
2025-03-28,PTEN,0.08
2025-03-28,RIG,0.08
2025-03-28,SLV,0.0287819858873882
2025-03-28,SNOW,0.0
2025-03-28,SONO,0.0
2025-03-28,SWKS,0.0
2025-03-28,TUSK,0.0
2025-03-28,VEEV,0.0
2025-03-28,VERI,0.0
2025-03-28,VRNS,0.0
2025-03-28,XLK,0.252
2025-03-28,XLU,0.0352986473577173
2025-03-28,ZM,0.0
2025-03-28,ZS,0.0
2025-04-04,ATEN,0.0
2025-04-04,BSY,0.0
2025-04-04,DUOL,0.08
2025-04-04,EB,0.0
2025-04-04,EQT,0.0
2025-04-04,GLD,0.2839193667548943
2025-04-04,GPOR,0.0
2025-04-04,KRP,0.0
2025-04-04,MDRX,0.0
2025-04-04,NOG,0.08
2025-04-04,NOW,0.0
2025-04-04,NRP,0.0
2025-04-04,NVDA,0.08
2025-04-04,OSPN,0.0
2025-04-04,PANW,0.0
2025-04-04,PEGA,0.0
2025-04-04,PI,0.0
2025-04-04,PLXS,0.0
2025-04-04,PR,0.08
2025-04-04,PTEN,0.08
2025-04-04,SLV,0.0287819858873882
2025-04-04,TUSK,0.0
2025-04-04,VEEV,0.0
2025-04-04,VERI,0.0
2025-04-04,VRNS,0.0
2025-04-04,XLK,0.252
2025-04-04,XLU,0.0352986473577173
2025-04-04,ZM,0.0
2025-04-04,ZS,0.0
2025-04-11,ATEN,0.0
2025-04-11,BSY,0.0
2025-04-11,DUOL,0.08
2025-04-11,EB,0.0
2025-04-11,EQT,0.0
2025-04-11,GLD,0.2839193667548943
2025-04-11,GPOR,0.0
2025-04-11,KRP,0.0
2025-04-11,MDRX,0.0
2025-04-11,NOG,0.08
2025-04-11,NOW,0.0
2025-04-11,NRP,0.0
2025-04-11,NVDA,0.08
2025-04-11,OSPN,0.0
2025-04-11,PANW,0.0
2025-04-11,PEGA,0.0
2025-04-11,PI,0.0
2025-04-11,PLXS,0.0
2025-04-11,PR,0.08
2025-04-11,PTEN,0.08
2025-04-11,SLV,0.0287819858873882
2025-04-11,TUSK,0.0
2025-04-11,VEEV,0.0
2025-04-11,VERI,0.0
2025-04-11,VRNS,0.0
2025-04-11,XLK,0.252
2025-04-11,XLU,0.0352986473577173
2025-04-11,ZM,0.0
2025-04-11,ZS,0.0
2025-04-25,ATEN,0.0
2025-04-25,BSY,0.0
2025-04-25,DUOL,0.08
2025-04-25,EB,0.0
2025-04-25,EQT,0.0
2025-04-25,GLD,0.06
2025-04-25,GPOR,0.0
2025-04-25,KRP,0.0
2025-04-25,MDRX,0.0
2025-04-25,NOG,0.08
2025-04-25,NOW,0.0
2025-04-25,NRP,0.0
2025-04-25,NVDA,0.08
2025-04-25,OSPN,0.0
2025-04-25,PANW,0.0
2025-04-25,PEGA,0.0
2025-04-25,PI,0.0
2025-04-25,PLXS,0.0
2025-04-25,PR,0.08
2025-04-25,PTEN,0.08
2025-04-25,TUSK,0.0
2025-04-25,VEEV,0.0
2025-04-25,VERI,0.0
2025-04-25,VRNS,0.0
2025-04-25,XLK,0.54
2025-04-25,ZM,0.0
2025-04-25,ZS,0.0
2025-05-23,ATEN,0.0
2025-05-23,BSY,0.0
2025-05-23,DUOL,0.08
2025-05-23,EB,0.0
2025-05-23,EQT,0.0
2025-05-23,GLD,0.06
2025-05-23,GPOR,0.0
2025-05-23,KRP,0.0
2025-05-23,MDRX,0.0
2025-05-23,NOG,0.08
2025-05-23,NOW,0.0
2025-05-23,NRP,0.0
2025-05-23,NVDA,0.08
2025-05-23,OSPN,0.0
2025-05-23,PANW,0.0
2025-05-23,PEGA,0.0
2025-05-23,PI,0.0
2025-05-23,PLXS,0.0
2025-05-23,PR,0.08
2025-05-23,PTEN,0.08
2025-05-23,TUSK,0.0
2025-05-23,VEEV,0.0
2025-05-23,VERI,0.0
2025-05-23,VRNS,0.0
2025-05-23,XLK,0.54
2025-05-23,ZM,0.0
2025-05-23,ZS,0.0
2025-06-13,ATEN,0.0
2025-06-13,BSY,0.0
2025-06-13,DUOL,0.08
2025-06-13,EB,0.0
2025-06-13,EQT,0.0
2025-06-13,GLD,0.06
2025-06-13,GPOR,0.0
2025-06-13,KRP,0.0
2025-06-13,MDRX,0.0
2025-06-13,NOG,0.08
2025-06-13,NOW,0.0
2025-06-13,NRP,0.0
2025-06-13,NVDA,0.08
2025-06-13,OSPN,0.0
2025-06-13,PANW,0.0
2025-06-13,PEGA,0.0
2025-06-13,PI,0.0
2025-06-13,PLXS,0.0
2025-06-13,PR,0.08
2025-06-13,PTEN,0.08
2025-06-13,TUSK,0.0
2025-06-13,VEEV,0.0
2025-06-13,VERI,0.0
2025-06-13,VRNS,0.0
2025-06-13,XLK,0.54
2025-06-13,ZM,0.0
2025-06-13,ZS,0.0
2025-06-27,ATEN,0.025
2025-06-27,BSY,0.025
2025-06-27,DUOL,0.04
2025-06-27,EB,0.025
2025-06-27,EQT,0.025
2025-06-27,GLD,0.12
2025-06-27,GPOR,0.025
2025-06-27,KRP,0.025
2025-06-27,MDRX,0.025
2025-06-27,NOG,0.04
2025-06-27,NOW,0.025
2025-06-27,NRP,0.025
2025-06-27,NVDA,0.04
2025-06-27,OSPN,0.025
2025-06-27,PANW,0.025
2025-06-27,PEGA,0.025
2025-06-27,PI,0.025
2025-06-27,PLXS,0.025
2025-06-27,PR,0.04
2025-06-27,PTEN,0.04
2025-06-27,TUSK,0.025
2025-06-27,VEEV,0.025
2025-06-27,VERI,0.025
2025-06-27,VRNS,0.025
2025-06-27,XLK,0.18
2025-06-27,ZM,0.025
2025-06-27,ZS,0.025
2025-07-11,AEIS,0.08
2025-07-11,ANSS,0.0
2025-07-11,APP,0.08
2025-07-11,BLND,0.0
2025-07-11,BSM,0.0
2025-07-11,CNX,0.0
2025-07-11,CRM,0.0
2025-07-11,EB,0.0
2025-07-11,EQT,0.0
2025-07-11,EVER,0.08
2025-07-11,GLD,0.24
2025-07-11,GPOR,0.0
2025-07-11,GTLB,0.0
2025-07-11,HLIT,0.0
2025-07-11,MLNK,0.0
2025-07-11,MU,0.08
2025-07-11,PANW,0.0
2025-07-11,PLXS,0.0
2025-07-11,QLYS,0.0
2025-07-11,SKYT,0.0
2025-07-11,SONO,0.0
2025-07-11,TBCH,0.0
2025-07-11,UI,0.08
2025-07-11,VEEV,0.0
2025-07-11,VRNS,0.0
2025-07-11,VTLE,0.0
2025-07-11,XLK,0.36
2025-07-25,AEIS,0.08
2025-07-25,ANSS,0.0
2025-07-25,APP,0.08
2025-07-25,BLND,0.0
2025-07-25,BSM,0.0
2025-07-25,CNX,0.0
2025-07-25,CRM,0.0
2025-07-25,EB,0.0
2025-07-25,EQT,0.0
2025-07-25,EVER,0.08
2025-07-25,GLD,0.0486217263560261
2025-07-25,GPOR,0.0
2025-07-25,GTLB,0.0
2025-07-25,HLIT,0.0
2025-07-25,MLNK,0.0
2025-07-25,MU,0.08
2025-07-25,PANW,0.0
2025-07-25,PLXS,0.0
2025-07-25,QLYS,0.0
2025-07-25,SKYT,0.0
2025-07-25,SLV,0.0271919833461359
2025-07-25,SONO,0.0
2025-07-25,TBCH,0.0
2025-07-25,UI,0.08
2025-07-25,VEEV,0.0
2025-07-25,VRNS,0.0
2025-07-25,VTLE,0.0
2025-07-25,VUG,0.24
2025-07-25,XLF,0.0321862902978377
2025-07-25,XLK,0.252
2025-08-29,AEIS,0.08
2025-08-29,ANSS,0.0
2025-08-29,APP,0.08
2025-08-29,BLND,0.0
2025-08-29,BSM,0.0
2025-08-29,CNX,0.0
2025-08-29,CRM,0.0
2025-08-29,EB,0.0
2025-08-29,EQT,0.0
2025-08-29,EVER,0.08
2025-08-29,EWJ,0.24
2025-08-29,GLD,0.0493473716008205
2025-08-29,GPOR,0.0
2025-08-29,GTLB,0.0
2025-08-29,HLIT,0.0
2025-08-29,MLNK,0.0
2025-08-29,MU,0.08
2025-08-29,PANW,0.0
2025-08-29,PLXS,0.0
2025-08-29,QLYS,0.0
2025-08-29,SKYT,0.0
2025-08-29,SLV,0.0270407459973933
2025-08-29,SONO,0.0
2025-08-29,TBCH,0.0
2025-08-29,UI,0.08
2025-08-29,VEEV,0.0
2025-08-29,VRNS,0.0
2025-08-29,VTLE,0.0
2025-08-29,XLF,0.0316118824017859
2025-08-29,XLK,0.252
2025-09-05,AEIS,0.08
2025-09-05,ANSS,0.0
2025-09-05,APP,0.08
2025-09-05,BLND,0.0
2025-09-05,BSM,0.0
2025-09-05,CNX,0.0
2025-09-05,CRM,0.0
2025-09-05,EB,0.0
2025-09-05,EQT,0.0
2025-09-05,EVER,0.08
2025-09-05,EWJ,0.24
2025-09-05,GLD,0.0493473716008205
2025-09-05,GPOR,0.0
2025-09-05,GTLB,0.0
2025-09-05,HLIT,0.0
2025-09-05,MLNK,0.0
2025-09-05,MU,0.08
2025-09-05,PANW,0.0
2025-09-05,PLXS,0.0
2025-09-05,QLYS,0.0
2025-09-05,SKYT,0.0
2025-09-05,SLV,0.0270407459973933
2025-09-05,SONO,0.0
2025-09-05,TBCH,0.0
2025-09-05,UI,0.08
2025-09-05,VEEV,0.0
2025-09-05,VRNS,0.0
2025-09-05,VTLE,0.0
2025-09-05,XLF,0.0316118824017859
2025-09-05,XLK,0.252
2025-09-26,AEIS,0.08
2025-09-26,ANSS,0.0
2025-09-26,APP,0.08
2025-09-26,BLND,0.0
2025-09-26,BSM,0.0
2025-09-26,CNX,0.0
2025-09-26,CRM,0.0
2025-09-26,EB,0.0
2025-09-26,EQT,0.0
2025-09-26,EVER,0.08
2025-09-26,GPOR,0.0
2025-09-26,GTLB,0.0
2025-09-26,HLIT,0.0
2025-09-26,MLNK,0.0
2025-09-26,MU,0.08
2025-09-26,PANW,0.0
2025-09-26,PLXS,0.0
2025-09-26,QLYS,0.0
2025-09-26,SKYT,0.0
2025-09-26,SONO,0.0
2025-09-26,TBCH,0.0
2025-09-26,UI,0.08
2025-09-26,VEEV,0.0
2025-09-26,VRNS,0.0
2025-09-26,VTLE,0.0
2025-09-26,VUG,0.24
2025-09-26,XLK,0.36
2025-10-03,BLND,0.0
2025-10-03,BSY,0.0
2025-10-03,CRC,0.08
2025-10-03,DT,0.0
2025-10-03,EB,0.0
2025-10-03,EQT,0.08
2025-10-03,HLIT,0.0
2025-10-03,HPK,0.0
2025-10-03,MLNK,0.0
2025-10-03,MTDR,0.0
2025-10-03,MU,0.08
2025-10-03,PANW,0.0
2025-10-03,PEGA,0.0
2025-10-03,PLTR,0.08
2025-10-03,PLXS,0.0
2025-10-03,PR,0.0
2025-10-03,RMBS,0.0
2025-10-03,SKYT,0.0
2025-10-03,TALO,0.0
2025-10-03,TBCH,0.0
2025-10-03,TEAM,0.0
2025-10-03,UI,0.08
2025-10-03,VEEV,0.0
2025-10-03,VRNS,0.0
2025-10-03,VTLE,0.0
2025-10-03,VUG,0.24
2025-10-03,XLK,0.36
2025-10-10,BLND,0.0
2025-10-10,BSY,0.0
2025-10-10,CRC,0.08
2025-10-10,DT,0.0
2025-10-10,EB,0.0
2025-10-10,EQT,0.08
2025-10-10,HLIT,0.0
2025-10-10,HPK,0.0
2025-10-10,MLNK,0.0
2025-10-10,MTDR,0.0
2025-10-10,MU,0.08
2025-10-10,PANW,0.0
2025-10-10,PEGA,0.0
2025-10-10,PLTR,0.08
2025-10-10,PLXS,0.0
