Date,communication_services_pct_above_200d_ma,communication_services_pct_positive_13w_return,consumer_discretionary_pct_above_200d_ma,consumer_discretionary_pct_positive_13w_return,consumer_staples_pct_above_200d_ma,consumer_staples_pct_positive_13w_return,energy_pct_above_200d_ma,energy_pct_positive_13w_return,financials_pct_above_200d_ma,financials_pct_positive_13w_return,health_care_pct_above_200d_ma,health_care_pct_positive_13w_return,industrials_pct_above_200d_ma,industrials_pct_positive_13w_return,information_technology_pct_above_200d_ma,information_technology_pct_positive_13w_return,materials_pct_above_200d_ma,materials_pct_positive_13w_return,real_estate_pct_above_200d_ma,real_estate_pct_positive_13w_return,utilities_pct_above_200d_ma,utilities_pct_positive_13w_return,diagnostic_label
2018-07-27,0.5238095238095238,0.7142857142857143,0.6086956521739131,0.6086956521739131,0.5142857142857142,0.6857142857142857,0.9,0.8,0.6216216216216216,0.6216216216216216,0.7857142857142857,0.8214285714285714,0.6438356164383562,0.7671232876712328,0.7910447761194029,0.835820895522388,0.4583333333333333,0.5416666666666666,0.8064516129032258,0.8387096774193549,0.8666666666666667,0.7333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-03,0.5714285714285714,0.8095238095238095,0.6304347826086957,0.6086956521739131,0.6285714285714286,0.8285714285714286,0.85,0.8,0.6756756756756757,0.7297297297297297,0.8214285714285714,0.8928571428571429,0.6575342465753424,0.821917808219178,0.7910447761194029,0.7164179104477612,0.5,0.6666666666666666,0.9032258064516129,0.9032258064516129,0.9333333333333333,0.8333333333333334,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-10,0.5714285714285714,0.7142857142857143,0.6086956521739131,0.6086956521739131,0.6,0.7714285714285715,0.85,0.65,0.6216216216216216,0.5405405405405406,0.8035714285714286,0.8035714285714286,0.6575342465753424,0.684931506849315,0.7611940298507462,0.6865671641791045,0.4166666666666667,0.5416666666666666,0.9032258064516129,0.7096774193548387,0.8666666666666667,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-17,0.6190476190476191,0.6666666666666666,0.5869565217391305,0.6304347826086957,0.6285714285714286,0.8571428571428571,0.65,0.3,0.6351351351351351,0.6081081081081081,0.8392857142857143,0.8571428571428571,0.726027397260274,0.726027397260274,0.7313432835820896,0.6567164179104478,0.375,0.3333333333333333,0.9354838709677419,0.967741935483871,1.0,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-24,0.6190476190476191,0.7619047619047619,0.6086956521739131,0.6086956521739131,0.6285714285714286,0.7714285714285715,0.75,0.7,0.6216216216216216,0.6486486486486487,0.8035714285714286,0.8571428571428571,0.726027397260274,0.726027397260274,0.7611940298507462,0.746268656716418,0.4583333333333333,0.5416666666666666,0.9354838709677419,0.8387096774193549,0.9666666666666667,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-08-31,0.5714285714285714,0.7619047619047619,0.6086956521739131,0.6739130434782609,0.6285714285714286,0.8,0.75,0.55,0.6621621621621622,0.7162162162162162,0.8571428571428571,0.9107142857142857,0.726027397260274,0.7397260273972602,0.7761194029850746,0.746268656716418,0.5,0.5416666666666666,0.9354838709677419,0.8709677419354839,0.9333333333333333,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-07,0.6190476190476191,0.6666666666666666,0.6086956521739131,0.5869565217391305,0.6,0.8,0.7,0.35,0.6216216216216216,0.6216216216216216,0.8035714285714286,0.8035714285714286,0.7534246575342466,0.7123287671232876,0.7164179104477612,0.6417910447761194,0.5,0.4583333333333333,0.9032258064516129,0.8387096774193549,0.9666666666666667,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-14,0.6666666666666666,0.6666666666666666,0.6304347826086957,0.5869565217391305,0.6571428571428571,0.7142857142857143,0.7,0.6,0.5945945945945946,0.6756756756756757,0.8392857142857143,0.7857142857142857,0.7808219178082192,0.8082191780821918,0.7164179104477612,0.6567164179104478,0.5,0.5833333333333334,0.9354838709677419,0.8709677419354839,0.9666666666666667,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-21,0.7142857142857143,0.7142857142857143,0.6956521739130435,0.6521739130434783,0.6857142857142857,0.7428571428571429,0.85,0.65,0.7027027027027027,0.8108108108108109,0.8571428571428571,0.875,0.821917808219178,0.863013698630137,0.746268656716418,0.6716417910447762,0.625,0.625,0.8709677419354839,0.7741935483870968,0.9666666666666667,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-09-28,0.6190476190476191,0.7142857142857143,0.6956521739130435,0.7391304347826086,0.6,0.7142857142857143,0.8,0.65,0.527027027027027,0.6891891891891891,0.875,0.9464285714285714,0.7397260273972602,0.8767123287671232,0.6865671641791045,0.6865671641791045,0.375,0.5416666666666666,0.8387096774193549,0.7419354838709677,0.9333333333333333,0.7666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-05,0.6666666666666666,0.6190476190476191,0.6086956521739131,0.5652173913043478,0.5714285714285714,0.6,0.75,0.65,0.5540540540540541,0.6756756756756757,0.8571428571428571,0.8571428571428571,0.7397260273972602,0.863013698630137,0.6119402985074627,0.582089552238806,0.4166666666666667,0.5,0.6774193548387096,0.2903225806451613,0.9666666666666667,0.7666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-12,0.47619047619047616,0.47619047619047616,0.5434782608695652,0.391304347826087,0.4857142857142857,0.4857142857142857,0.65,0.25,0.2702702702702703,0.33783783783783783,0.75,0.6607142857142857,0.4794520547945205,0.5342465753424658,0.44776119402985076,0.26865671641791045,0.20833333333333334,0.25,0.4838709677419355,0.1935483870967742,0.9,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-19,0.6666666666666666,0.5238095238095238,0.5,0.2826086956521739,0.6285714285714286,0.5714285714285714,0.45,0.25,0.35135135135135137,0.2972972972972973,0.7321428571428571,0.5892857142857143,0.3972602739726027,0.410958904109589,0.40298507462686567,0.2835820895522388,0.25,0.2916666666666667,0.5806451612903226,0.45161290322580644,1.0,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-10-26,0.47619047619047616,0.38095238095238093,0.43478260869565216,0.30434782608695654,0.5428571428571428,0.4,0.2,0.05,0.22972972972972974,0.16216216216216217,0.5357142857142857,0.39285714285714285,0.2191780821917808,0.1095890410958904,0.3582089552238806,0.16417910447761194,0.25,0.25,0.5483870967741935,0.4838709677419355,0.9333333333333333,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-02,0.5714285714285714,0.5238095238095238,0.5217391304347826,0.34782608695652173,0.6,0.5428571428571428,0.25,0.1,0.33783783783783783,0.24324324324324326,0.6607142857142857,0.5,0.2876712328767123,0.1643835616438356,0.4925373134328358,0.34328358208955223,0.2916666666666667,0.25,0.6129032258064516,0.2903225806451613,0.9333333333333333,0.7333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-09,0.5238095238095238,0.5238095238095238,0.5434782608695652,0.391304347826087,0.6571428571428571,0.6857142857142857,0.3,0.05,0.44594594594594594,0.36486486486486486,0.75,0.6964285714285714,0.3698630136986301,0.3150684931506849,0.4925373134328358,0.34328358208955223,0.375,0.375,0.7741935483870968,0.6451612903225806,0.9333333333333333,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-16,0.5238095238095238,0.42857142857142855,0.45652173913043476,0.32608695652173914,0.6285714285714286,0.42857142857142855,0.15,0.1,0.3783783783783784,0.24324324324324326,0.6607142857142857,0.5178571428571429,0.410958904109589,0.2602739726027397,0.417910447761194,0.2835820895522388,0.4583333333333333,0.3333333333333333,0.7741935483870968,0.4838709677419355,0.9333333333333333,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-23,0.47619047619047616,0.42857142857142855,0.391304347826087,0.2826086956521739,0.5142857142857142,0.45714285714285713,0.0,0.0,0.3108108108108108,0.1891891891891892,0.6428571428571429,0.375,0.3013698630136986,0.1506849315068493,0.2537313432835821,0.08955223880597014,0.25,0.25,0.7096774193548387,0.45161290322580644,0.9333333333333333,0.8333333333333334,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-11-30,0.5238095238095238,0.5238095238095238,0.4782608695652174,0.2608695652173913,0.6,0.5428571428571428,0.15,0.1,0.4594594594594595,0.24324324324324326,0.7142857142857143,0.5,0.4520547945205479,0.273972602739726,0.4925373134328358,0.1791044776119403,0.2916666666666667,0.2916666666666667,0.8064516129032258,0.6451612903225806,0.9333333333333333,0.8666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-07,0.47619047619047616,0.38095238095238093,0.30434782608695654,0.15217391304347827,0.4857142857142857,0.37142857142857144,0.0,0.05,0.22972972972972974,0.16216216216216217,0.625,0.30357142857142855,0.2465753424657534,0.0547945205479452,0.2537313432835821,0.1044776119402985,0.16666666666666666,0.20833333333333334,0.8064516129032258,0.6774193548387096,0.9333333333333333,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-14,0.47619047619047616,0.14285714285714285,0.2608695652173913,0.1956521739130435,0.45714285714285713,0.42857142857142855,0.0,0.0,0.22972972972972974,0.08108108108108109,0.5714285714285714,0.16071428571428573,0.1643835616438356,0.0136986301369863,0.26865671641791045,0.1044776119402985,0.16666666666666666,0.125,0.7419354838709677,0.5483870967741935,0.9333333333333333,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-21,0.19047619047619047,0.047619047619047616,0.17391304347826086,0.10869565217391304,0.3142857142857143,0.2571428571428571,0.0,0.0,0.05405405405405406,0.02702702702702703,0.14285714285714285,0.03571428571428571,0.0410958904109589,0.0,0.07462686567164178,0.04477611940298507,0.041666666666666664,0.041666666666666664,0.41935483870967744,0.3225806451612903,0.8666666666666667,0.8333333333333334,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2018-12-28,0.19047619047619047,0.09523809523809523,0.21739130434782608,0.17391304347826086,0.4,0.2857142857142857,0.0,0.0,0.0945945945945946,0.06756756756756757,0.3392857142857143,0.03571428571428571,0.0684931506849315,0.0136986301369863,0.11940298507462686,0.04477611940298507,0.16666666666666666,0.08333333333333333,0.3870967741935484,0.25806451612903225,0.7333333333333333,0.7333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-04,0.42857142857142855,0.14285714285714285,0.2608695652173913,0.21739130434782608,0.42857142857142855,0.37142857142857144,0.0,0.0,0.10810810810810811,0.08108108108108109,0.30357142857142855,0.08928571428571429,0.0684931506849315,0.0410958904109589,0.11940298507462686,0.08955223880597014,0.20833333333333334,0.041666666666666664,0.3225806451612903,0.3225806451612903,0.7666666666666667,0.5666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-11,0.47619047619047616,0.3333333333333333,0.391304347826087,0.45652173913043476,0.42857142857142855,0.5714285714285714,0.05,0.0,0.12162162162162163,0.21621621621621623,0.5357142857142857,0.3392857142857143,0.2054794520547945,0.2191780821917808,0.2537313432835821,0.3880597014925373,0.20833333333333334,0.4583333333333333,0.5483870967741935,0.7741935483870968,0.8666666666666667,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-18,0.5238095238095238,0.38095238095238093,0.41304347826086957,0.6304347826086957,0.4857142857142857,0.5428571428571428,0.1,0.1,0.3783783783783784,0.43243243243243246,0.625,0.5178571428571429,0.3287671232876712,0.5068493150684932,0.3582089552238806,0.5970149253731343,0.25,0.5833333333333334,0.7419354838709677,0.7096774193548387,0.9,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-01-25,0.47619047619047616,0.6666666666666666,0.43478260869565216,0.6956521739130435,0.4857142857142857,0.5428571428571428,0.1,0.25,0.40540540540540543,0.7702702702702703,0.5535714285714286,0.625,0.3150684931506849,0.6712328767123288,0.40298507462686567,0.6865671641791045,0.25,0.6666666666666666,0.7419354838709677,0.7419354838709677,0.9,0.8666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-01,0.5238095238095238,0.47619047619047616,0.5217391304347826,0.6521739130434783,0.5142857142857142,0.4,0.25,0.4,0.4189189189189189,0.5945945945945946,0.625,0.6964285714285714,0.3698630136986301,0.6301369863013698,0.5074626865671642,0.6268656716417911,0.4166666666666667,0.5833333333333334,0.8709677419354839,0.9354838709677419,0.9,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-08,0.5714285714285714,0.42857142857142855,0.5652173913043478,0.6086956521739131,0.6,0.3142857142857143,0.15,0.2,0.4189189189189189,0.35135135135135137,0.5892857142857143,0.44642857142857145,0.4520547945205479,0.5205479452054794,0.6268656716417911,0.7313432835820896,0.375,0.5,0.9032258064516129,0.9032258064516129,0.9333333333333333,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-15,0.5238095238095238,0.5714285714285714,0.6304347826086957,0.7391304347826086,0.6571428571428571,0.45714285714285713,0.35,0.55,0.5540540540540541,0.6081081081081081,0.75,0.6607142857142857,0.684931506849315,0.7671232876712328,0.7611940298507462,0.8507462686567164,0.4166666666666667,0.6666666666666666,0.9354838709677419,0.9032258064516129,0.9333333333333333,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-02-22,0.5714285714285714,0.7619047619047619,0.6956521739130435,0.8260869565217391,0.6285714285714286,0.5714285714285714,0.35,0.7,0.6216216216216216,0.7837837837837838,0.6964285714285714,0.7142857142857143,0.7123287671232876,0.863013698630137,0.7761194029850746,0.9552238805970149,0.5,0.7916666666666666,0.9354838709677419,0.967741935483871,0.9,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-01,0.6666666666666666,0.7142857142857143,0.6304347826086957,0.782608695652174,0.6857142857142857,0.5142857142857142,0.35,0.65,0.6351351351351351,0.7027027027027027,0.6607142857142857,0.6428571428571429,0.6986301369863014,0.7397260273972602,0.7761194029850746,0.8656716417910447,0.4583333333333333,0.75,0.967741935483871,0.8709677419354839,0.9,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-08,0.6666666666666666,0.7142857142857143,0.5869565217391305,0.8260869565217391,0.6571428571428571,0.6285714285714286,0.3,0.45,0.5135135135135135,0.8378378378378378,0.5714285714285714,0.5892857142857143,0.5616438356164384,0.8767123287671232,0.7164179104477612,0.9104477611940298,0.4583333333333333,0.8333333333333334,0.9354838709677419,0.7419354838709677,0.9666666666666667,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-15,0.6666666666666666,0.8095238095238095,0.6086956521739131,0.8913043478260869,0.7142857142857143,0.6,0.3,0.85,0.5945945945945946,0.9459459459459459,0.6428571428571429,0.7857142857142857,0.6301369863013698,0.9315068493150684,0.7910447761194029,0.9552238805970149,0.4583333333333333,0.875,0.9354838709677419,0.967741935483871,0.9666666666666667,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-22,0.5714285714285714,0.9523809523809523,0.6521739130434783,0.9565217391304348,0.7428571428571429,0.8571428571428571,0.3,1.0,0.43243243243243246,0.9594594594594594,0.5892857142857143,0.875,0.5616438356164384,0.9863013698630136,0.8059701492537313,0.9701492537313433,0.4166666666666667,0.875,0.9354838709677419,1.0,0.9666666666666667,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-03-29,0.6190476190476191,0.9523809523809523,0.7391304347826086,0.9565217391304348,0.7428571428571429,0.9428571428571428,0.3,1.0,0.4594594594594595,0.9459459459459459,0.625,0.8214285714285714,0.7123287671232876,0.9863013698630136,0.8059701492537313,0.9701492537313433,0.5,0.875,0.9354838709677419,1.0,0.9666666666666667,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-05,0.7142857142857143,0.9523809523809523,0.8478260869565217,0.9782608695652174,0.7428571428571429,0.8857142857142857,0.3,1.0,0.6621621621621622,0.9594594594594594,0.6607142857142857,0.8571428571428571,0.821917808219178,1.0,0.8805970149253731,0.9850746268656716,0.6666666666666666,0.875,0.967741935483871,1.0,0.9666666666666667,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-12,0.7142857142857143,0.9523809523809523,0.8478260869565217,0.9347826086956522,0.7714285714285715,0.7714285714285715,0.3,0.85,0.7972972972972973,0.972972972972973,0.5714285714285714,0.5892857142857143,0.8493150684931506,0.9726027397260274,0.9104477611940298,0.9850746268656716,0.6666666666666666,0.875,0.967741935483871,1.0,0.9666666666666667,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-19,0.7619047619047619,0.9523809523809523,0.8695652173913043,0.9130434782608695,0.7714285714285715,0.8,0.35,0.7,0.8108108108108109,0.8918918918918919,0.42857142857142855,0.42857142857142855,0.8493150684931506,0.958904109589041,0.9402985074626866,0.9701492537313433,0.5833333333333334,0.7916666666666666,0.9354838709677419,0.967741935483871,0.9666666666666667,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-04-26,0.7142857142857143,0.8571428571428571,0.9130434782608695,0.8913043478260869,0.8,0.8,0.25,0.65,0.8378378378378378,0.9054054054054054,0.5178571428571429,0.5535714285714286,0.821917808219178,0.9452054794520548,0.8955223880597015,0.9701492537313433,0.5416666666666666,0.7083333333333334,0.9354838709677419,0.9354838709677419,0.9666666666666667,1.0,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-03,0.7142857142857143,0.8095238095238095,0.8695652173913043,0.8913043478260869,0.7428571428571429,0.8,0.25,0.45,0.8648648648648649,0.9054054054054054,0.5535714285714286,0.5535714285714286,0.821917808219178,0.8904109589041096,0.9104477611940298,0.9402985074626866,0.5833333333333334,0.6666666666666666,0.9354838709677419,0.9354838709677419,0.9333333333333333,0.9666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-10,0.6666666666666666,0.6666666666666666,0.8043478260869565,0.782608695652174,0.7142857142857143,0.8285714285714286,0.25,0.6,0.8513513513513513,0.918918918918919,0.5535714285714286,0.5,0.726027397260274,0.8082191780821918,0.8059701492537313,0.8507462686567164,0.5,0.625,0.9032258064516129,0.8064516129032258,0.9,0.8333333333333334,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-17,0.6190476190476191,0.6190476190476191,0.7391304347826086,0.6739130434782609,0.7142857142857143,0.7714285714285715,0.3,0.45,0.7567567567567568,0.7972972972972973,0.48214285714285715,0.3392857142857143,0.684931506849315,0.6164383561643836,0.7014925373134329,0.5671641791044776,0.4583333333333333,0.4583333333333333,0.9354838709677419,0.8064516129032258,0.8666666666666667,0.8333333333333334,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-24,0.5714285714285714,0.6190476190476191,0.6739130434782609,0.5652173913043478,0.7428571428571429,0.7428571428571429,0.25,0.3,0.7837837837837838,0.7702702702702703,0.5535714285714286,0.375,0.6027397260273972,0.4794520547945205,0.6268656716417911,0.4626865671641791,0.5,0.4166666666666667,0.9032258064516129,0.7741935483870968,0.9,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-05-31,0.5238095238095238,0.47619047619047616,0.6521739130434783,0.5652173913043478,0.6571428571428571,0.6857142857142857,0.15,0.05,0.6081081081081081,0.6081081081081081,0.48214285714285715,0.30357142857142855,0.5342465753424658,0.4520547945205479,0.5671641791044776,0.3880597014925373,0.4583333333333333,0.375,0.8387096774193549,0.7741935483870968,0.8,0.6666666666666666,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-07,0.6190476190476191,0.6190476190476191,0.717391304347826,0.6739130434782609,0.7714285714285715,0.7714285714285715,0.25,0.35,0.7972972972972973,0.8243243243243243,0.5892857142857143,0.6071428571428571,0.684931506849315,0.6712328767123288,0.6567164179104478,0.582089552238806,0.5416666666666666,0.625,0.8709677419354839,0.8387096774193549,0.9,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-14,0.6190476190476191,0.6666666666666666,0.7608695652173914,0.717391304347826,0.7714285714285715,0.8,0.25,0.1,0.7972972972972973,0.7837837837837838,0.5714285714285714,0.5,0.6712328767123288,0.6712328767123288,0.6268656716417911,0.44776119402985076,0.5833333333333334,0.6666666666666666,0.8709677419354839,0.8709677419354839,0.8666666666666667,0.7333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-21,0.8095238095238095,0.7619047619047619,0.8695652173913043,0.782608695652174,0.7714285714285715,0.7714285714285715,0.35,0.25,0.8108108108108109,0.918918918918919,0.7142857142857143,0.6964285714285714,0.7945205479452054,0.821917808219178,0.7014925373134329,0.6119402985074627,0.6666666666666666,0.7083333333333334,0.9032258064516129,0.9032258064516129,0.9,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-06-28,0.8095238095238095,0.7619047619047619,0.9130434782608695,0.6739130434782609,0.7428571428571429,0.7142857142857143,0.4,0.25,0.9054054054054054,0.918918918918919,0.7321428571428571,0.5892857142857143,0.8082191780821918,0.7671232876712328,0.7910447761194029,0.6268656716417911,0.6666666666666666,0.6666666666666666,0.9032258064516129,0.6774193548387096,0.8666666666666667,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-05,0.9047619047619048,0.7619047619047619,0.8913043478260869,0.6304347826086957,0.8,0.7714285714285715,0.35,0.25,0.918918918918919,0.8918918918918919,0.75,0.6071428571428571,0.7945205479452054,0.6301369863013698,0.835820895522388,0.5373134328358209,0.7083333333333334,0.625,0.9354838709677419,0.7419354838709677,0.9,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-12,0.9047619047619048,0.7619047619047619,0.8695652173913043,0.6739130434782609,0.8,0.7714285714285715,0.5,0.35,0.9324324324324325,0.8378378378378378,0.7142857142857143,0.6964285714285714,0.8493150684931506,0.6301369863013698,0.8955223880597015,0.582089552238806,0.6666666666666666,0.5833333333333334,0.9032258064516129,0.7741935483870968,0.9,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-19,0.8571428571428571,0.6190476190476191,0.8043478260869565,0.5652173913043478,0.8285714285714286,0.7714285714285715,0.35,0.25,0.918918918918919,0.8243243243243243,0.6964285714285714,0.8035714285714286,0.7808219178082192,0.5342465753424658,0.8955223880597015,0.5223880597014925,0.75,0.5833333333333334,0.8387096774193549,0.7419354838709677,0.8333333333333334,0.7666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-07-26,0.8571428571428571,0.7142857142857143,0.8478260869565217,0.5869565217391305,0.8285714285714286,0.7428571428571429,0.35,0.2,0.9594594594594594,0.8648648648648649,0.7142857142857143,0.7857142857142857,0.821917808219178,0.6301369863013698,0.9104477611940298,0.6268656716417911,0.7083333333333334,0.7083333333333334,0.8709677419354839,0.6774193548387096,0.8333333333333334,0.6666666666666666,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-02,0.8571428571428571,0.7142857142857143,0.782608695652174,0.4782608695652174,0.8,0.6285714285714286,0.25,0.25,0.8243243243243243,0.581081081081081,0.6428571428571429,0.6607142857142857,0.7123287671232876,0.3698630136986301,0.7164179104477612,0.43283582089552236,0.6666666666666666,0.5416666666666666,0.9032258064516129,0.7741935483870968,0.8333333333333334,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-09,0.7142857142857143,0.5714285714285714,0.7608695652173914,0.6086956521739131,0.8,0.6571428571428571,0.2,0.25,0.7297297297297297,0.5675675675675675,0.625,0.6964285714285714,0.6164383561643836,0.4246575342465753,0.7164179104477612,0.5373134328358209,0.5833333333333334,0.5416666666666666,0.8709677419354839,0.8064516129032258,0.7666666666666667,0.7,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-16,0.7142857142857143,0.5238095238095238,0.6521739130434783,0.5217391304347826,0.7714285714285715,0.6571428571428571,0.15,0.15,0.6486486486486487,0.5135135135135135,0.5892857142857143,0.75,0.5753424657534246,0.5205479452054794,0.6865671641791045,0.6268656716417911,0.5833333333333334,0.5833333333333334,0.8709677419354839,0.8387096774193549,0.7666666666666667,0.7333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-23,0.6666666666666666,0.47619047619047616,0.6521739130434783,0.6521739130434783,0.7428571428571429,0.6571428571428571,0.15,0.1,0.5945945945945946,0.4594594594594595,0.5714285714285714,0.6071428571428571,0.4931506849315068,0.4931506849315068,0.6567164179104478,0.6567164179104478,0.5416666666666666,0.5416666666666666,0.7741935483870968,0.8064516129032258,0.7666666666666667,0.6333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-08-30,0.7619047619047619,0.7619047619047619,0.717391304347826,0.782608695652174,0.7142857142857143,0.7714285714285715,0.2,0.4,0.6891891891891891,0.7432432432432432,0.6071428571428571,0.75,0.6575342465753424,0.7671232876712328,0.6716417910447762,0.7611940298507462,0.5833333333333334,0.75,0.8709677419354839,0.8387096774193549,0.8333333333333334,0.8666666666666667,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-06,0.8095238095238095,0.7619047619047619,0.782608695652174,0.717391304347826,0.7428571428571429,0.7142857142857143,0.2,0.25,0.7972972972972973,0.6351351351351351,0.6428571428571429,0.6607142857142857,0.726027397260274,0.6164383561643836,0.7313432835820896,0.7164179104477612,0.5833333333333334,0.5833333333333334,0.9354838709677419,0.9032258064516129,0.8333333333333334,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-13,0.8095238095238095,0.7142857142857143,0.8043478260869565,0.7608695652173914,0.8571428571428571,0.6857142857142857,0.3,0.45,0.8783783783783784,0.7567567567567568,0.6785714285714286,0.6607142857142857,0.9178082191780822,0.7534246575342466,0.7761194029850746,0.7761194029850746,0.625,0.7916666666666666,0.9354838709677419,0.8387096774193549,0.9333333333333333,0.8,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-20,0.8095238095238095,0.6666666666666666,0.7391304347826086,0.6521739130434783,0.7714285714285715,0.6571428571428571,0.3,0.35,0.8918918918918919,0.7432432432432432,0.75,0.625,0.8356164383561644,0.547945205479452,0.7313432835820896,0.6119402985074627,0.625,0.6666666666666666,0.9354838709677419,0.8709677419354839,0.9333333333333333,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-09-27,0.7619047619047619,0.5714285714285714,0.6739130434782609,0.5,0.8,0.8285714285714286,0.4,0.25,0.8513513513513513,0.6756756756756757,0.6071428571428571,0.4107142857142857,0.7808219178082192,0.5205479452054794,0.6865671641791045,0.4925373134328358,0.625,0.5,0.9354838709677419,0.967741935483871,0.9333333333333333,0.9333333333333333,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
2019-10-04,0.7619047619047619,0.5714285714285714,0.6304347826086957,0.45652173913043476,0.7714285714285715,0.6857142857142857,0.3,0.25,0.7432432432432432,0.43243243243243246,0.6071428571428571,0.32142857142857145,0.6575342465753424,0.3972602739726027,0.6567164179104478,0.44776119402985076,0.5833333333333334,0.2916666666666667,0.9354838709677419,0.8709677419354839,0.9333333333333333,0.9,SURVIVORSHIP_BIASED_DIAGNOSTIC_ONLY
