decision_at,signal_reference_at,cik10,company_name_as_filed,sector,cash_score,momentum_return,momentum_score,adjusted_score,rank,intended_weight
2025-05-30,2025-05-23,0001585521,"ZOOM COMMUNICATIONS, INC.",technology,0.9648760330578512,0.2582129962095796,0.7860824742268041,0.9380569992331942,12,0.03333333333333333
2025-05-30,2025-05-23,0001361113,VARONIS SYSTEMS INC,technology,0.993801652892562,0.03882848927999816,0.595360824742268,0.9340355286700178,13,0.03333333333333333
2025-05-30,2025-05-23,0001640147,SNOWFLAKE INC.,technology,0.9545454545454546,0.2810578788446705,0.8041237113402062,0.9319821930646673,14,0.03333333333333333
2025-05-30,2025-05-23,0001044777,ONESPAN INC.,technology,0.9607438016528925,0.23278664611238264,0.7551546391752577,0.9299054272812473,15,0.03333333333333333
2025-05-30,2025-05-23,0001262039,"FORTINET, INC.",technology,0.9256198347107438,0.6814996940158811,0.9304123711340206,0.9263387151742353,16,0.03333333333333333
2025-05-30,2025-05-23,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9669421487603306,-0.10504589659302677,0.6707317073170732,0.9225105825438419,17,0.03333333333333333
2025-05-30,2025-05-23,0001580808,"A10 NETWORKS, INC.",technology,0.9586776859504132,0.14280560528550823,0.6932989690721649,0.918870878418676,18,0.03333333333333333
2025-05-30,2025-05-23,0001614178,"YEXT, INC.",technology,0.9359504132231405,0.27713185028347787,0.8015463917525774,0.9157898100025561,19,0.03333333333333333
2025-05-30,2025-05-23,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9566115702479339,-0.09622502847541947,0.6829268292682927,0.9155588591009877,20,0.03333333333333333
2025-05-30,2025-05-23,0001014473,VERISIGN INC/CA,technology,0.9111570247933884,0.6388552820442559,0.9201030927835051,0.9124989349919059,21,0.03333333333333333
2025-05-30,2025-05-23,0001660134,"OKTA, INC.",technology,0.9235537190082644,0.27336348865280735,0.7989690721649485,0.904866021981767,22,0.03333333333333333
2025-05-30,2025-05-23,0001856314,"CLEAR SECURE, INC.",technology,0.9090909090909091,0.4913531097126733,0.8788659793814433,0.9045571696344892,23,0.03333333333333333
2025-05-30,2025-05-23,0001031308,BENTLEY SYSTEMS INC,technology,0.981404958677686,-0.10542661575484724,0.4536082474226804,0.9022354519894351,25,0.03333333333333333
2025-05-30,2025-05-23,0001459417,"2U, INC.",technology,0.9731404958677686,,0.5,0.9021694214876033,26,0.03333333333333333
2025-05-30,2025-05-23,0001261333,"DOCUSIGN, INC.",technology,0.9028925619834711,0.4862111392375885,0.8762886597938144,0.8989019766550226,27,0.03333333333333333
2025-05-30,2025-05-23,0001493594,"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",technology,0.9297520661157025,0.18860544392667244,0.7216494845360825,0.8985366788787594,28,0.03333333333333333
2025-05-30,2025-05-23,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9442148760330579,0.07603223476714227,0.634020618556701,0.8976857374116043,29,0.03333333333333333
2025-05-30,2025-05-23,0001511737,UBIQUITI INC.,technology,0.8822314049586777,1.7234065385082058,0.9845360824742269,0.8975771065860101,30,0.03333333333333333
2025-05-30,2025-05-23,0000315852,RANGE RESOURCES CORP,energy,0.9070247933884298,0.11602106753648589,0.8292682926829268,0.8953613182826043,31,0.03333333333333333
2025-06-20,2025-06-13,0001013857,PEGASYSTEMS INC,technology,0.9834710743801653,0.7218118150592916,0.9149484536082474,0.9731926812643776,1,0.03333333333333333
2025-06-20,2025-06-13,0001393052,VEEVA SYSTEMS INC,technology,0.9917355371900827,0.5297779775932898,0.8556701030927835,0.9713257220754877,2,0.03333333333333333
2025-06-20,2025-06-13,0000033213,EQT CORP,energy,0.96900826446281,0.46708801069135153,0.9634146341463414,0.9681692199153397,3,0.03333333333333333
2025-06-20,2025-06-13,0001713683,"ZSCALER, INC.",technology,0.9772727272727273,0.6390729030844091,0.8943298969072165,0.9648313027179006,4,0.03333333333333333
2025-06-20,2025-06-13,0000874499,GULFPORT ENERGY CORP,energy,0.9710743801652892,0.27686901527848096,0.9024390243902439,0.9607790767990324,5,0.03333333333333333
2025-06-20,2025-06-13,0000785786,PLEXUS CORP,technology,1.0,0.2750416598718266,0.7371134020618557,0.9605670103092784,6,0.03333333333333333
2025-06-20,2025-06-13,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.9896694214876033,0.10701256163788453,0.7804878048780488,0.95829217899617,7,0.03333333333333333
2025-06-20,2025-06-13,0001562088,"DUOLINGO, INC.",technology,0.9504132231404959,1.4027318090430816,0.9742268041237113,0.9539852602879781,8,0.03333333333333333
2025-06-20,2025-06-13,0001640147,SNOWFLAKE INC.,technology,0.9545454545454546,0.6370212760341016,0.8917525773195877,0.9451265229615745,9,0.03333333333333333
2025-06-20,2025-06-13,0000895126,EXPAND ENERGY CORP,energy,0.9400826446280992,0.4023594533876724,0.9512195121951219,0.9417531747631526,10,0.03333333333333333
2025-06-20,2025-06-13,0001361113,VARONIS SYSTEMS INC,technology,0.993801652892562,0.14479217204872774,0.6417525773195877,0.9409942915566157,11,0.03333333333333333
2025-06-20,2025-06-13,0001585521,"ZOOM COMMUNICATIONS, INC.",technology,0.9648760330578512,0.32715613137912136,0.7912371134020618,0.9388301951094828,12,0.03333333333333333
2025-06-20,2025-06-13,0001373715,"SERVICENOW, INC.",technology,0.9628099173553719,0.35696828070240105,0.8015463917525774,0.9386203885149528,13,0.03333333333333333
2025-06-20,2025-06-13,0001327567,PALO ALTO NETWORKS INC,technology,0.9793388429752066,0.2370867970286259,0.6984536082474226,0.9372060577660389,14,0.03333333333333333
2025-06-20,2025-06-13,0001580808,"A10 NETWORKS, INC.",technology,0.9586776859504132,0.3190242278223663,0.7757731958762887,0.9312420124392946,15,0.03333333333333333
2025-06-20,2025-06-13,0001614178,"YEXT, INC.",technology,0.9359504132231405,0.6143140252211772,0.8865979381443299,0.928547541961319,16,0.03333333333333333
2025-06-20,2025-06-13,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9566115702479339,0.09822146666889209,0.7682926829268293,0.9283637371497682,17,0.03333333333333333
2025-06-20,2025-06-13,0001262039,"FORTINET, INC.",technology,0.9256198347107438,0.6589339232662139,0.8969072164948454,0.921312941978359,18,0.03333333333333333
2025-06-20,2025-06-13,0001044777,ONESPAN INC.,technology,0.9607438016528925,0.23345255575733348,0.6932989690721649,0.9206270767657834,19,0.03333333333333333
2025-06-20,2025-06-13,0001031308,BENTLEY SYSTEMS INC,technology,0.981404958677686,-0.011455766384538935,0.5103092783505154,0.9107406066286103,20,0.03333333333333333
2025-06-20,2025-06-13,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9442148760330579,0.23502560014292628,0.6958762886597938,0.9069640879270682,21,0.03333333333333333
2025-06-20,2025-06-13,0001014473,VERISIGN INC/CA,technology,0.9111570247933884,0.556559546606118,0.8711340206185567,0.9051535741671637,22,0.03333333333333333
2025-06-20,2025-06-13,0001657788,"KIMBELL ROYALTY PARTNERS, LP",energy,0.9669421487603306,-0.007041040688811284,0.5487804878048781,0.9042178996170126,23,0.03333333333333333
2025-06-20,2025-06-13,0001459417,"2U, INC.",technology,0.9731404958677686,,0.5,0.9021694214876033,24,0.03333333333333333
2025-06-20,2025-06-13,0001679268,"MAMMOTH ENERGY SERVICES, INC.",energy,0.9979338842975206,-0.19881301502305937,0.34146341463414637,0.8994633138480145,25,0.03333333333333333
2025-06-20,2025-06-13,0001511737,UBIQUITI INC.,technology,0.8822314049586777,1.6856034956987362,0.9819587628865979,0.8971905086478658,26,0.03333333333333333
2025-06-20,2025-06-13,0001856314,"CLEAR SECURE, INC.",technology,0.9090909090909091,0.4036102886281583,0.8247422680412371,0.8964386129334583,27,0.03333333333333333
2025-06-20,2025-06-13,0001493594,"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",technology,0.9297520661157025,0.2372410194141894,0.7036082474226805,0.8958304933117491,28,0.03333333333333333
2025-06-20,2025-06-13,0000315852,RANGE RESOURCES CORP,energy,0.9070247933884298,0.18555229412717722,0.8292682926829268,0.8953613182826043,29,0.03333333333333333
2025-06-20,2025-06-13,0001261333,"DOCUSIGN, INC.",technology,0.9028925619834711,0.4567269342312128,0.8427835051546392,0.8938762034591463,30,0.03333333333333333
2025-07-04,2025-06-27,0001070412,CNX RESOURCES CORP,energy,1.0,0.3905350607580824,0.927710843373494,0.9891566265060241,1,0.03333333333333333
2025-07-04,2025-06-27,0000033213,EQT CORP,energy,0.9812889812889813,0.6010787072309229,0.9518072289156626,0.9768667184329836,2,0.03333333333333333
2025-07-04,2025-06-27,0000874499,GULFPORT ENERGY CORP,energy,0.9833679833679834,0.35496692783785155,0.9156626506024096,0.9732121834531473,3,0.03333333333333333
2025-07-04,2025-06-27,0001393052,VEEVA SYSTEMS INC,technology,0.9937629937629938,0.5486039679189387,0.8380462724935732,0.9704054855725808,4,0.03333333333333333
2025-07-04,2025-06-27,0000785786,PLEXUS CORP,technology,0.997920997920998,0.31352973811241913,0.7352185089974294,0.9585156245824626,5,0.03333333333333333
2025-07-04,2025-06-27,0001855747,"BLEND LABS, INC.",technology,0.9875259875259875,0.38983055813084677,0.7866323907455013,0.9573919480089146,6,0.03333333333333333
2025-07-04,2025-06-27,0001315098,ROBLOX CORP,technology,0.9480249480249481,1.8376780149385228,0.9794344473007712,0.9527363729163215,7,0.03333333333333333
2025-07-04,2025-06-27,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.9854469854469855,0.2928104862785279,0.7249357326478149,0.9463702975271099,8,0.03333333333333333
2025-07-04,2025-06-27,0001713683,"ZSCALER, INC.",technology,0.9511434511434511,0.6406681061380997,0.8663239074550129,0.9384205195901854,9,0.03333333333333333
2025-07-04,2025-06-27,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9916839916839917,-0.07644133798427177,0.6024096385542169,0.9332928387145255,10,0.03333333333333333
2025-07-04,2025-06-27,0001562088,"DUOLINGO, INC.",technology,0.920997920997921,0.9708631493476936,0.9485861182519281,0.925136150586022,11,0.03333333333333333
2025-07-04,2025-06-27,0001361113,VARONIS SYSTEMS INC,technology,0.9958419958419958,0.047738108037440385,0.5115681233933161,0.9232009149746939,12,0.03333333333333333
2025-07-04,2025-06-27,0001327567,PALO ALTO NETWORKS INC,technology,0.9688149688149689,0.18326893924390664,0.6580976863753213,0.9222073764490217,13,0.03333333333333333
2025-07-04,2025-06-27,0001262039,"FORTINET, INC.",technology,0.9251559251559252,0.7108013908612716,0.8997429305912596,0.9213439759712254,14,0.03333333333333333
2025-07-04,2025-06-27,0001014473,VERISIGN INC/CA,technology,0.9272349272349273,0.6224101170107821,0.8611825192802056,0.9173270660417191,15,0.03333333333333333
2025-07-04,2025-06-27,0001013462,ANSYS INC,technology,0.9792099792099792,0.07990668740279938,0.5526992287917738,0.9152333666472484,16,0.03333333333333333
2025-07-04,2025-06-27,0001373715,"SERVICENOW, INC.",technology,0.9417879417879418,0.2996808954595369,0.7326478149100257,0.9104169227562544,17,0.03333333333333333
2025-07-04,2025-06-27,0001108524,"SALESFORCE, INC.",technology,0.9708939708939709,0.07139662229524402,0.5347043701799485,0.9054655307868675,18,0.03333333333333333
2025-07-04,2025-06-27,0001650372,ATLASSIAN CORP,technology,0.9563409563409564,0.14382633276305534,0.6143958868894601,0.9050491959232319,19,0.03333333333333333
2025-07-04,2025-06-27,0001013857,PEGASYSTEMS INC,technology,0.9022869022869023,0.7646977681470657,0.9177377892030848,0.9046045353243297,20,0.03333333333333333
2025-07-04,2025-06-27,0001856314,"CLEAR SECURE, INC.",technology,0.9168399168399168,0.5183575869867809,0.8329048843187661,0.9042496619617442,21,0.03333333333333333
2025-07-04,2025-06-27,0001751008,APPLOVIN CORP,technology,0.8877338877338877,3.010814634502318,0.9922879177377892,0.9034169922344729,22,0.03333333333333333
2025-07-04,2025-06-27,0000917273,RAMBUS INC,technology,0.9584199584199584,0.089176341527337,0.5681233933161953,0.899875473654394,23,0.03333333333333333
2025-07-04,2025-06-27,0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,0.9085239085239085,0.10659440644313278,0.8192771084337349,0.8951368885103825,25,0.03333333333333333
2025-07-04,2025-06-27,0001031308,BENTLEY SYSTEMS INC,technology,0.9459459459459459,0.07239515268952879,0.5372750642673522,0.8846453136941569,28,0.03333333333333333
2025-07-04,2025-06-27,0001459417,"2U, INC.",technology,0.9511434511434511,,0.5,0.8834719334719334,29,0.03333333333333333
2025-07-04,2025-06-27,0000895126,EXPAND ENERGY CORP,energy,0.8711018711018711,0.4838780334553163,0.9397590361445783,0.8814004458582771,31,0.03333333333333333
2025-07-04,2025-06-27,0001614178,"YEXT, INC.",technology,0.8856548856548857,0.5887850750501593,0.8508997429305912,0.8804416142462415,32,0.03333333333333333
2025-07-04,2025-06-27,0001044777,ONESPAN INC.,technology,0.9002079002079002,0.32916564785281976,0.7609254498714653,0.8793155326574349,34,0.03333333333333333
2025-07-04,2025-06-27,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.8898128898128899,0.3364376412470462,0.7686375321336761,0.8716365861610077,35,0.03333333333333333
2025-07-18,2025-07-11,0001070412,CNX RESOURCES CORP,energy,1.0,0.3133924731649811,0.9156626506024096,0.9873493975903614,1,0.03333333333333333
2025-07-18,2025-07-11,0000033213,EQT CORP,energy,0.9812889812889813,0.5098628600043738,0.963855421686747,0.9786739473486462,2,0.03333333333333333
2025-07-18,2025-07-11,0001393052,VEEVA SYSTEMS INC,technology,0.9937629937629938,0.46812482618483586,0.8406169665809768,0.9707910896856913,3,0.03333333333333333
2025-07-18,2025-07-11,0000874499,GULFPORT ENERGY CORP,energy,0.9833679833679834,0.15130134959464359,0.8192771084337349,0.9587543521278461,4,0.03333333333333333
2025-07-18,2025-07-11,0000785786,PLEXUS CORP,technology,0.997920997920998,0.21094027598127907,0.712082262210797,0.9550451875644679,5,0.03333333333333333
2025-07-18,2025-07-11,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.9854469854469855,0.31307785402622823,0.781491002570694,0.9548535880155418,6,0.03333333333333333
2025-07-18,2025-07-11,0001315098,ROBLOX CORP,technology,0.9480249480249481,1.607698140257377,0.9768637532133676,0.952350768803211,7,0.03333333333333333
2025-07-18,2025-07-11,0001855747,"BLEND LABS, INC.",technology,0.9875259875259875,0.23928574560856375,0.7352185089974294,0.9496798657467037,8,0.03333333333333333
2025-07-18,2025-07-11,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9916839916839917,-0.05502550239583559,0.6144578313253012,0.9351000676301882,9,0.03333333333333333
2025-07-18,2025-07-11,0001713683,"ZSCALER, INC.",technology,0.9511434511434511,0.43506685979855364,0.8303341902313625,0.9330220620066378,10,0.03333333333333333
2025-07-18,2025-07-11,0001013462,ANSYS INC,technology,0.9792099792099792,0.13711440369200867,0.6580976863753213,0.9310431352847806,11,0.03333333333333333
2025-07-18,2025-07-11,0001562088,"DUOLINGO, INC.",technology,0.920997920997921,0.9486074691410444,0.9562982005141388,0.9262929629253536,12,0.03333333333333333
2025-07-18,2025-07-11,0001262039,"FORTINET, INC.",technology,0.9251559251559252,0.6634760508434134,0.9151670951156813,0.9236576006498887,13,0.03333333333333333
2025-07-18,2025-07-11,0001361113,VARONIS SYSTEMS INC,technology,0.9958419958419958,0.002527805825509377,0.5115681233933161,0.9232009149746939,14,0.03333333333333333
2025-07-18,2025-07-11,0001014473,VERISIGN INC/CA,technology,0.9272349272349273,0.587293935449599,0.8868894601542416,0.9211831071728245,15,0.03333333333333333
2025-07-18,2025-07-11,0001327567,PALO ALTO NETWORKS INC,technology,0.9688149688149689,0.11375928314798478,0.6349614395886889,0.9187369394310269,16,0.03333333333333333
2025-07-18,2025-07-11,0001373715,"SERVICENOW, INC.",technology,0.9417879417879418,0.2376959427380485,0.7326478149100257,0.9104169227562544,17,0.03333333333333333
2025-07-18,2025-07-11,0001856314,"CLEAR SECURE, INC.",technology,0.9168399168399168,0.5038723040579387,0.8663239074550129,0.9092625154321812,18,0.03333333333333333
2025-07-18,2025-07-11,0001108524,"SALESFORCE, INC.",technology,0.9708939708939709,0.02211939971946597,0.532133676092545,0.9050799266737569,19,0.03333333333333333
2025-07-18,2025-07-11,0001013857,PEGASYSTEMS INC,technology,0.9022869022869023,0.6692537907432294,0.9177377892030848,0.9046045353243297,20,0.03333333333333333
2025-07-18,2025-07-11,0001751008,APPLOVIN CORP,technology,0.8877338877338877,2.9488569843663046,0.9922879177377892,0.9034169922344729,21,0.03333333333333333
2025-07-18,2025-07-11,0001031308,BENTLEY SYSTEMS INC,technology,0.9459459459459459,0.13487084154509676,0.6555269922879178,0.9023831028972418,22,0.03333333333333333
2025-07-18,2025-07-11,0001650372,ATLASSIAN CORP,technology,0.9563409563409564,0.03064203721193648,0.5398457583547558,0.8938666766430262,23,0.03333333333333333
2025-07-18,2025-07-11,0001493761,TURTLE BEACH CORP,technology,0.975051975051975,-0.07186035082788711,0.4318766066838046,0.8935756697967495,24,0.03333333333333333
2025-07-18,2025-07-11,0000917273,RAMBUS INC,technology,0.9584199584199584,-0.029246861155535986,0.4781491002570694,0.8863793296955251,27,0.03333333333333333
2025-07-18,2025-07-11,0001614178,"YEXT, INC.",technology,0.8856548856548857,0.5281552892859878,0.87146529562982,0.8835264471511258,29,0.03333333333333333
2025-07-18,2025-07-11,0001459417,"2U, INC.",technology,0.9511434511434511,,0.5,0.8834719334719334,30,0.03333333333333333
2025-07-18,2025-07-11,0001044777,ONESPAN INC.,technology,0.9002079002079002,0.24499077060322927,0.7403598971722365,0.8762306997525506,31,0.03333333333333333
2025-07-18,2025-07-11,0000895126,EXPAND ENERGY CORP,energy,0.8711018711018711,0.29650503959202834,0.9036144578313253,0.8759787591112892,32,0.03333333333333333
2025-07-18,2025-07-11,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.8898128898128899,0.2612826353124529,0.7506426735218509,0.8689373573692339,33,0.03333333333333333
2025-07-25,2025-07-18,0001070412,CNX RESOURCES CORP,energy,1.0,0.3246803306534136,0.927710843373494,0.9891566265060241,1,0.03333333333333333
2025-07-25,2025-07-18,0000033213,EQT CORP,energy,0.9812889812889813,0.6750675783461799,0.963855421686747,0.9786739473486462,2,0.03333333333333333
2025-07-25,2025-07-18,0001393052,VEEVA SYSTEMS INC,technology,0.9937629937629938,0.5404638938331343,0.8586118251928021,0.973490318477465,3,0.03333333333333333
2025-07-25,2025-07-18,0000874499,GULFPORT ENERGY CORP,energy,0.9833679833679834,0.18496711659417486,0.8554216867469879,0.964176038874834,4,0.03333333333333333
2025-07-25,2025-07-18,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.9854469854469855,0.45179058258464644,0.8174807197943444,0.9602520455990893,5,0.03333333333333333
2025-07-25,2025-07-18,0001315098,ROBLOX CORP,technology,0.9480249480249481,2.0725567273814205,0.9820051413881749,0.9531219770294321,6,0.03333333333333333
2025-07-25,2025-07-18,0000785786,PLEXUS CORP,technology,0.997920997920998,0.16873312361153703,0.6478149100257069,0.9454050847367044,7,0.03333333333333333
2025-07-25,2025-07-18,0001713683,"ZSCALER, INC.",technology,0.9511434511434511,0.5313461944518834,0.8508997429305912,0.9361068949115221,8,0.03333333333333333
2025-07-25,2025-07-18,0001361113,VARONIS SYSTEMS INC,technology,0.9958419958419958,0.09218645739461628,0.5861182519280206,0.9343834342548996,9,0.03333333333333333
2025-07-25,2025-07-18,0001013462,ANSYS INC,technology,0.9792099792099792,0.18999173396070446,0.6760925449871465,0.9337423640765543,10,0.03333333333333333
2025-07-25,2025-07-18,0001562088,"DUOLINGO, INC.",technology,0.920997920997921,1.1141861368454902,0.9562982005141388,0.9262929629253536,11,0.03333333333333333
2025-07-25,2025-07-18,0001262039,"FORTINET, INC.",technology,0.9251559251559252,0.8026675614593202,0.9305912596401028,0.9259712253285518,12,0.03333333333333333
2025-07-25,2025-07-18,0001855747,"BLEND LABS, INC.",technology,0.9875259875259875,0.08012820806729026,0.5681233933161953,0.9246155983945187,13,0.03333333333333333
2025-07-25,2025-07-18,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9916839916839917,-0.1451041558714623,0.5421686746987951,0.9242566941362123,14,0.03333333333333333
2025-07-25,2025-07-18,0001327567,PALO ALTO NETWORKS INC,technology,0.9688149688149689,0.1833539249427536,0.6658097686375322,0.9233641887883534,15,0.03333333333333333
2025-07-25,2025-07-18,0001014473,VERISIGN INC/CA,technology,0.9272349272349273,0.6040350238517633,0.884318766066838,0.920797503059714,16,0.03333333333333333
2025-07-25,2025-07-18,0000917273,RAMBUS INC,technology,0.9584199584199584,0.17664305068381592,0.6580976863753213,0.9133716176132629,17,0.03333333333333333
2025-07-25,2025-07-18,0001373715,"SERVICENOW, INC.",technology,0.9417879417879418,0.2824812675113235,0.7377892030848329,0.9111881309824754,18,0.03333333333333333
2025-07-25,2025-07-18,0001856314,"CLEAR SECURE, INC.",technology,0.9168399168399168,0.5673344382452434,0.8740359897172236,0.9104193277715128,19,0.03333333333333333
2025-07-25,2025-07-18,0001108524,"SALESFORCE, INC.",technology,0.9708939708939709,0.06579592087780317,0.5578406169665809,0.9089359678048623,20,0.03333333333333333
2025-07-25,2025-07-18,0001031308,BENTLEY SYSTEMS INC,technology,0.9459459459459459,0.19934492531836323,0.6786632390745502,0.9058535399152365,21,0.03333333333333333
2025-07-25,2025-07-18,0001013857,PEGASYSTEMS INC,technology,0.9022869022869023,0.7529680168253547,0.922879177377892,0.9053757435505507,22,0.03333333333333333
2025-07-25,2025-07-18,0001650372,ATLASSIAN CORP,technology,0.9563409563409564,0.10402266634760116,0.6118251928020566,0.9046635918101213,23,0.03333333333333333
2025-07-25,2025-07-18,0001751008,APPLOVIN CORP,technology,0.8877338877338877,3.4555009518089035,0.9922879177377892,0.9034169922344729,24,0.03333333333333333
2025-07-25,2025-07-18,0001045810,NVIDIA CORP,technology,0.9106029106029107,0.462430839626472,0.8251928020565553,0.8977913943209573,25,0.03333333333333333
2025-07-25,2025-07-18,0001107843,"QUALYS, INC.",technology,0.9604989604989606,-0.02272890511259873,0.46272493573264784,0.8858328567840137,26,0.03333333333333333
2025-07-25,2025-07-18,0001459417,"2U, INC.",technology,0.9511434511434511,,0.5,0.8834719334719334,27,0.03333333333333333
2025-07-25,2025-07-18,0000895126,EXPAND ENERGY CORP,energy,0.8711018711018711,0.37488780246497244,0.9518072289156626,0.8832076747739398,28,0.03333333333333333
2025-07-25,2025-07-18,0001614178,"YEXT, INC.",technology,0.8856548856548857,0.5375939927124584,0.8534704370179949,0.8808272183593521,30,0.03333333333333333
2025-07-25,2025-07-18,0001493761,TURTLE BEACH CORP,technology,0.975051975051975,-0.14846301568036424,0.34190231362467866,0.8800795258378806,31,0.03333333333333333
2025-08-22,2025-08-15,0000033213,EQT CORP,energy,0.9812889812889813,0.6657013156987186,0.9879518072289156,0.9822884051799715,1,0.03333333333333333
2025-08-22,2025-08-15,0000874499,GULFPORT ENERGY CORP,energy,0.9833679833679834,0.17165433029206678,0.891566265060241,0.969597725621822,2,0.03333333333333333
2025-08-22,2025-08-15,0001393052,VEEVA SYSTEMS INC,technology,0.9937629937629938,0.4577142096185065,0.8294573643410853,0.9691171493497076,3,0.03333333333333333
2025-08-22,2025-08-15,0001070412,CNX RESOURCES CORP,energy,1.0,0.07626171646831192,0.7590361445783133,0.963855421686747,4,0.03333333333333333
2025-08-22,2025-08-15,0001315098,ROBLOX CORP,technology,0.9480249480249481,1.8908597165996661,0.9819121447028424,0.9531080275266322,5,0.03333333333333333
2025-08-22,2025-08-15,0000917273,RAMBUS INC,technology,0.9584199584199584,0.6023316431281507,0.8785529715762274,0.9464399103933988,6,0.03333333333333333
2025-08-22,2025-08-15,0001713683,"ZSCALER, INC.",technology,0.9511434511434511,0.42545365433375704,0.8165374677002584,0.9309525536269723,7,0.03333333333333333
2025-08-22,2025-08-15,0001819974,"SKYWATER TECHNOLOGY, INC",technology,0.9854469854469855,0.1308225644065688,0.6046511627906976,0.9283276120485423,8,0.03333333333333333
2025-08-22,2025-08-15,0000785786,PLEXUS CORP,technology,0.997920997920998,0.053745275210962395,0.5219638242894057,0.9265274218762591,9,0.03333333333333333
2025-08-22,2025-08-15,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9916839916839917,-0.08102481978104281,0.5542168674698795,0.9260639230518749,10,0.03333333333333333
2025-08-22,2025-08-15,0001361113,VARONIS SYSTEMS INC,technology,0.9958419958419958,0.057768898156289605,0.5297157622739018,0.9259230608067818,11,0.03333333333333333
2025-08-22,2025-08-15,0001314727,SONOS INC,technology,0.9771309771309772,0.11627910606296199,0.5891472868217055,0.9189334235845864,12,0.03333333333333333
2025-08-22,2025-08-15,0001562088,"DUOLINGO, INC.",technology,0.920997920997921,0.609224191684516,0.8837209302325582,0.9154063723831165,13,0.03333333333333333
2025-08-22,2025-08-15,0001014473,VERISIGN INC/CA,technology,0.9272349272349273,0.5046479848139218,0.834625322997416,0.9133434865993006,14,0.03333333333333333
2025-08-22,2025-08-15,0001013462,ANSYS INC,technology,0.9792099792099792,,0.5,0.9073284823284823,15,0.03333333333333333
2025-08-22,2025-08-15,0001751008,APPLOVIN CORP,technology,0.8877338877338877,4.080254782022408,0.9948320413436692,0.9037986107753548,16,0.03333333333333333
2025-08-22,2025-08-15,0001327567,PALO ALTO NETWORKS INC,technology,0.9688149688149689,0.06007006136946291,0.5348837209302325,0.9037252816322584,17,0.03333333333333333
2025-08-22,2025-08-15,0001493761,TURTLE BEACH CORP,technology,0.975051975051975,0.02832670242798696,0.49870801033591733,0.9036003803445665,18,0.03333333333333333
2025-08-22,2025-08-15,0001045810,NVIDIA CORP,technology,0.9106029106029107,0.44892443172895713,0.8268733850129198,0.8980434817644121,19,0.03333333333333333
2025-08-22,2025-08-15,0001107843,"QUALYS, INC.",technology,0.9604989604989606,0.05618249252346774,0.5271317829457365,0.895493883865977,20,0.03333333333333333
2025-08-22,2025-08-15,0001650372,ATLASSIAN CORP,technology,0.9563409563409564,0.08293880247255503,0.5503875968992248,0.8954479524246965,21,0.03333333333333333
2025-08-22,2025-08-15,0001013857,PEGASYSTEMS INC,technology,0.9022869022869023,0.5467107754083091,0.8475452196382429,0.8940756498896034,22,0.03333333333333333
2025-08-22,2025-08-15,0001475115,"EVENTBRITE, INC.",technology,0.9896049896049897,-0.096551724137931,0.3488372093023256,0.89348982255959,23,0.03333333333333333
2025-08-22,2025-08-15,0001614178,"YEXT, INC.",technology,0.8856548856548857,0.631048405316196,0.8914728682170543,0.886527583039211,25,0.03333333333333333
2025-08-22,2025-08-15,0001031308,BENTLEY SYSTEMS INC,technology,0.9459459459459459,0.06872414656787051,0.5426356589147286,0.8854494028912634,27,0.03333333333333333
2025-08-22,2025-08-15,0001856314,"CLEAR SECURE, INC.",technology,0.9168399168399168,0.21992131658265546,0.6950904392764858,0.8835774952054022,28,0.03333333333333333
2025-08-22,2025-08-15,0001459417,"2U, INC.",technology,0.9511434511434511,,0.5,0.8834719334719334,29,0.03333333333333333
2025-08-22,2025-08-15,0001108524,"SALESFORCE, INC.",technology,0.9708939708939709,-0.07243657795296443,0.3850129198966408,0.8830118132443713,30,0.03333333333333333
2025-08-22,2025-08-15,0000895126,EXPAND ENERGY CORP,energy,0.8711018711018711,0.34709993084013746,0.9397590361445783,0.8814004458582771,31,0.03333333333333333
2025-08-22,2025-08-15,0001373715,"SERVICENOW, INC.",technology,0.9417879417879418,0.047948214961675006,0.5116279069767442,0.8772639365662622,32,0.03333333333333333
2025-09-19,2025-09-12,0000033213,EQT CORP,energy,0.9812889812889813,0.555194900840378,0.927710843373494,0.9732522606016583,1,0.03333333333333333
