decision_date,offense_scale,breadth,path_clarity,persistence,quality,leadership_fragility,stressed,buffer_band,buffer_held
2014-06-06,1.0,0.8888888888888888,0.3036062502343896,1.0,0.46166342608218564,0.6405447095729564,False,0.0,True
2014-06-13,1.0,1.0,0.34879189376225855,1.0,0.5658612625081724,0.6741719358049227,False,0.0,True
2014-06-20,1.0,1.0,0.32076210480276607,1.0,0.5471747365351773,0.6950148867171495,False,0.0,True
2014-06-27,1.0,1.0,0.28174783083693805,1.0,0.5211652205579588,0.7451612701846027,False,0.0,False
2014-07-04,1.0,1.0,0.34339124329590087,1.0,0.5622608288639339,0.6848337055216662,False,0.0,True
2014-07-11,1.0,0.8888888888888888,0.28302241962790475,1.0,0.44794087234452906,0.689006623664419,False,0.0,True
2014-07-18,1.0,0.8888888888888888,0.312496957691819,1.0,0.4675905643871386,0.6993491287175744,False,0.0,True
2014-07-25,1.0,1.0,0.45971732997860726,1.0,0.6398115533190715,0.7394919129724062,False,0.0,False
2014-08-01,1.0,0.8888888888888888,0.33019885197699067,1.0,0.4793918272439197,0.6675410585916597,False,0.0,True
2014-08-08,1.0,1.0,0.3174282715984836,1.0,0.5449521810656557,0.7493570797658071,False,0.0,True
2014-08-15,1.0,1.0,0.2848161374747083,1.0,0.5232107583164721,0.6906381493541573,False,0.0,True
2014-08-22,1.0,1.0,0.3392518013818537,1.0,0.5595012009212358,0.7463305967452474,False,0.0,True
2014-08-29,1.0,0.8888888888888888,0.32436062090261053,1.0,0.4754996731943329,0.7616899359341647,False,0.0,False
2014-09-05,1.0,0.8888888888888888,0.2996185680271386,1.0,0.4590049712773516,0.8130688968934325,False,0.0,True
2014-09-12,1.0,0.8888888888888888,0.3512296061300615,1.0,0.49341233001263357,0.6724366125172472,False,0.0,True
2014-09-19,1.0,0.8888888888888888,0.35067080672742174,1.0,0.4930397970775404,0.6178912817974387,False,0.0,True
2014-09-26,1.0,0.5555555555555556,0.2946993432740247,1.0,0.23350326588638684,0.4550653289543011,False,0.0,False
2014-10-03,1.0,0.6666666666666666,0.244060670777487,1.0,0.2738182249627691,0.5778376021277836,False,0.0,True
2014-10-10,1.0,0.5555555555555556,0.22309961548175014,1.0,0.1857701140248705,0.5134682560541411,False,0.0,True
2014-10-17,1.0,0.5555555555555556,0.0824821390530923,1.0,0.0920251297390986,0.44327938599016214,False,0.0,True
2014-10-24,1.0,0.7777777777777778,0.21968233999033646,1.0,0.33164007851207616,0.6314179367037105,False,0.0,True
2014-10-31,1.0,0.7777777777777778,0.2657269579321941,1.0,0.36233649047331457,0.6087626345630666,False,0.0,False
2014-11-07,1.0,0.7777777777777778,0.2893769262839473,1.0,0.37810313604115003,0.6503930212698035,False,0.0,True
2014-11-14,1.0,0.6666666666666666,0.299205387019406,1.0,0.31058136912404843,0.573309325501983,False,0.0,True
2014-11-21,1.0,0.6666666666666666,0.2985133154159228,1.0,0.31011998805505964,0.5985068789933663,False,0.0,True
2014-11-28,1.0,0.6666666666666666,0.2740801554057189,1.0,0.2938312147149237,0.6284343286195158,False,0.0,False
2014-12-05,1.0,0.5555555555555556,0.2473087799032261,1.0,0.2019095569725211,0.5565006201753012,False,0.0,True
2014-12-12,1.0,0.3333333333333333,0.13535319374657598,0.0,-0.6875423152800605,0.4685134878427678,False,0.0,True
2014-12-19,1.0,0.4444444444444444,0.18539437354956464,0.0,-0.5801074546706606,0.540482548693051,False,0.0,True
2014-12-26,1.0,0.4444444444444444,0.21038650083552923,0.0,-0.5634460364800176,0.528543523514509,False,0.0,False
2015-01-02,1.0,0.3333333333333333,0.13063560955811385,0.0,-0.6906873714057019,0.47788356385469066,False,0.0,True
2015-01-09,1.0,0.4444444444444444,0.13818360295053406,0.0,-0.611581301736681,0.5690907594297762,False,0.0,True
2015-01-16,1.0,0.4444444444444444,0.08281240176988085,0.0,-0.6484954358571166,0.5965117249397521,False,0.0,True
2015-01-23,1.0,0.4444444444444444,0.12379203441089977,0.0,-0.6211756807631038,0.6210391730484442,False,0.0,True
2015-01-30,1.0,0.5555555555555556,0.12212980997802055,0.07692307692307693,-0.496927705028898,0.6433879484811259,False,0.0,True
2015-02-06,1.0,0.5555555555555556,0.18230528004157487,0.15384615384615385,-0.40552867370447715,0.5969374630878824,False,0.0,True
2015-02-13,1.0,0.5555555555555556,0.19863267414816854,0.23076923076923078,-0.34336169301803005,0.5557030530174828,False,0.0,True
2015-02-20,1.0,0.5555555555555556,0.1756820075401425,0.3076923076923077,-0.30738008614132944,0.4523129104896003,False,0.0,True
2015-02-27,1.0,0.6666666666666666,0.15031780201715947,0.38461538461538464,-0.1989334311338595,0.43785479612292805,False,0.0,False
2015-03-06,1.0,0.5555555555555556,0.10217894035076933,0.46153846153846156,-0.25381802837014233,0.35685618335694713,False,0.0,True
2015-03-13,1.0,0.5555555555555556,0.10721182555983803,0.5384615384615384,-0.19918072028204528,0.4714878064387388,False,0.0,True
2015-03-20,1.0,0.7777777777777778,0.1380106652372299,0.6153846153846154,0.020782038933082097,0.6892929233941558,False,0.0,True
2015-03-27,1.0,0.8888888888888888,0.115037206652704,0.6923076923076923,0.13082252523285676,0.7095264452798042,False,0.0,False
2015-04-03,1.0,1.0,0.141428213379689,0.7692307692307693,0.27377265507363885,0.772815785561511,False,0.0,True
2015-04-10,1.0,1.0,0.2710574524949576,0.8461538461538461,0.4114741990992025,0.6882449413773344,False,0.0,True
2015-04-17,1.0,1.0,0.2741155948971662,0.9230769230769231,0.4647950119827262,0.64907709378299,False,0.0,True
2015-04-24,1.0,1.0,0.2246513602396788,1.0,0.4831009068264525,0.6908549673892037,False,0.0,False
2015-05-01,1.0,1.0,0.14941592496856432,1.0,0.43294394997904284,0.5612919273457142,False,0.0,True
2015-05-08,1.0,1.0,0.13948055457600508,1.0,0.4263203697173367,0.6690255289510736,False,0.0,True
2015-05-15,1.0,1.0,0.13811518111377888,1.0,0.4254101207425192,0.6124082220503553,False,0.0,True
2015-05-22,1.0,1.0,0.11450135914929525,1.0,0.40966757276619686,0.6554557333918871,False,0.0,True
2015-05-29,1.0,1.0,0.08050693470773788,1.0,0.3870046231384919,0.6707552252103652,False,0.0,False
2015-06-05,1.0,0.8888888888888888,0.050896432423658364,1.0,0.29319021420836483,0.591245793070249,False,0.0,True
2015-06-12,1.0,0.8888888888888888,0.16802034935305318,1.0,0.37127282549462803,0.5870204298284463,False,0.0,True
2015-06-19,1.0,0.8888888888888888,0.09860486624954548,1.0,0.3249958367589562,0.560797764918729,False,0.0,True
2015-06-26,1.0,0.8888888888888888,0.05293797577429494,1.0,0.29455124310878916,0.6287922706778881,False,0.0,False
2015-07-03,1.0,0.8888888888888888,0.061878313435007555,1.0,0.30051146821593094,0.6481543433228774,False,0.0,True
2015-07-10,1.0,0.8888888888888888,0.08566997311001999,1.0,0.3163725746659392,0.6232390355293644,False,0.0,True
2015-07-17,1.0,0.8888888888888888,0.20756419551427757,1.0,0.3976353896021109,0.5742925175442319,False,0.0,True
2015-07-24,1.0,0.6666666666666666,0.07797989879590071,1.0,0.16309771030837825,0.49613736262617564,False,0.0,True
2015-07-31,1.0,0.7777777777777778,0.2202624277687368,1.0,0.3320268036976764,0.5099439171668121,False,0.0,False
2015-08-07,1.0,0.6666666666666666,0.07606285125199529,1.0,0.1618196786124413,0.5238068520901307,False,0.0,True
2015-08-14,1.0,0.5555555555555556,0.028816212597397525,1.0,0.05624784543530207,0.4395126053224142,False,0.0,True
2015-08-21,1.0,0.0,0.17499423180550294,0.0,-0.8833371787963314,0.05276957145070904,True,0.0,True
2015-08-28,1.0,0.1111111111111111,0.14236807447140118,0.0,-0.8310138762783251,0.15897704029130197,True,0.0,False
2015-09-04,1.0,0.0,0.18809137231169046,0.0,-0.8746057517922065,0.0749829481774198,True,0.0,True
2015-09-11,1.0,0.1111111111111111,0.10082257455938862,0.0,-0.8587108762196669,0.1530438281807824,True,0.0,True
2015-09-18,1.0,0.0,0.1905393264067961,0.0,-0.8729737823954693,0.12516047597275604,True,0.0,True
2015-09-25,1.0,0.0,0.16883664575185264,0.0,-0.8874422361654316,0.12806422757176938,True,0.0,False
2015-10-02,1.0,0.0,0.14214201681514538,0.0,-0.9052386554565697,0.14916285623670644,True,0.0,True
2015-10-09,1.0,0.0,0.0941216110609488,0.0,-0.9372522592927007,0.10705550477574155,True,0.0,True
2015-10-16,1.0,0.1111111111111111,0.03746106570157601,0.0,-0.9009518821248753,0.20680444190652333,True,0.0,True
2015-10-23,1.0,0.1111111111111111,0.028390373897316225,0.0,-0.9069990099943818,0.2164144160827852,True,0.0,True
2015-10-30,1.0,0.2222222222222222,0.009713406907325438,0.0,-0.8453762472469682,0.2946983801085096,True,0.0,True
2015-11-06,1.0,0.2222222222222222,0.007402124463587644,0.0,-0.84691710220946,0.3256813798715365,True,0.0,True
2015-11-13,1.0,0.1111111111111111,0.09837761915570022,0.0,-0.8603408464887924,0.19542561419115476,True,0.0,True
2015-11-20,1.0,0.2222222222222222,0.018102431885940646,0.0,-0.8397835639278913,0.30263419941279807,True,0.0,True
2015-11-27,1.0,0.3333333333333333,0.006335666442448529,0.0,-0.7735540001494788,0.33157245900911014,False,0.0,False
2015-12-04,1.0,0.3333333333333333,0.023827257023428933,0.0,-0.7618929397621584,0.3833398562895315,False,0.0,True
2015-12-11,1.0,0.2222222222222222,0.06765553786221432,0.0,-0.8067481599437091,0.32660736068290225,True,0.0,True
2015-12-18,1.0,0.2222222222222222,0.09581152432530125,0.0,-0.787977502301651,0.33515804739037963,True,0.0,True
2015-12-25,1.0,0.2222222222222222,0.019617583889027315,0.0,-0.8387734625925004,0.38751969700377836,True,0.0,False
2016-01-01,1.0,0.2222222222222222,0.012610013364192213,0.0,-0.8434451762757238,0.3884705931632721,True,0.0,True
2016-01-08,1.0,0.1111111111111111,0.12886220853239386,0.0,-0.84001778690433,0.2753524319334315,True,0.0,True
2016-01-15,1.0,0.0,0.21285531674434874,0.0,-0.8580964555037675,0.23623578680040658,True,0.0,True
2016-01-22,1.0,0.1111111111111111,0.14987774122768907,0.0,-0.8260074317741332,0.276257097574673,True,0.0,True
2016-01-29,1.0,0.0,0.13964429936467307,0.0,-0.9069038004235512,0.20425357677454592,True,0.0,False
2016-02-05,1.0,0.0,0.16718438247794806,0.0,-0.8885437450147012,0.25811563491733436,True,0.0,True
2016-02-12,1.0,0.0,0.1920424273707176,0.0,-0.8719717150861882,0.19174458363760016,True,0.0,True
2016-02-19,1.0,0.0,0.03813512455102604,0.0,-0.9745765836326493,0.14980612283781491,True,0.0,True
2016-02-26,1.0,0.1111111111111111,0.020282671432714536,0.0,-0.9124041449707829,0.32232310588195046,True,0.0,False
2016-03-04,1.0,0.5555555555555556,0.10665656660902234,0.07692307692307693,-0.50724320060823,0.5236583971866954,False,0.0,True
2016-03-11,1.0,0.4444444444444444,0.08759921363356131,0.0,-0.6453042279479962,0.4908233823727216,False,0.0,True
2016-03-18,1.0,0.5555555555555556,0.11638756204402755,0.07692307692307693,-0.5007558703182267,0.5022266492216764,False,0.0,True
2016-03-25,1.0,0.4444444444444444,0.13385195677087217,0.0,-0.6144690658564557,0.4285951545051726,False,0.0,False
2016-04-01,1.0,0.6666666666666666,0.14794753632079954,0.07692307692307693,-0.4056418133929713,0.5446826545926877,False,0.0,True
2016-04-08,1.0,0.3333333333333333,0.05729427088734473,0.0,-0.7395815971862146,0.4262550963115176,False,0.0,True
2016-04-15,1.0,0.3333333333333333,0.07013476308298122,0.0,-0.7310212690557902,0.3408040034264773,False,0.0,True
2016-04-22,1.0,0.3333333333333333,0.03937579151753539,0.0,-0.7515272500994209,0.2786541259716938,False,0.0,True
2016-04-29,1.0,0.4444444444444444,0.00708337763566605,0.0,-0.698981451946593,0.3578983048837846,False,0.0,False
2016-05-06,1.0,0.2222222222222222,0.020678653625769875,0.0,-0.8380660827680053,0.45095719663954487,True,0.0,True
2016-05-13,1.0,0.3333333333333333,0.05097484647740197,0.0,-0.7437945467928432,0.4770321229157227,False,0.0,True
2016-05-20,1.0,0.2222222222222222,0.018009876045229654,0.0,-0.8398452678216989,0.3238618259143066,True,0.0,True
2016-05-27,1.0,0.3333333333333333,0.03369212260612336,0.0,-0.7553163627070288,0.34830689639770995,False,0.0,False
2016-06-03,1.0,0.4444444444444444,0.03347204119782023,0.0,-0.6813890095718236,0.4296360375859697,False,0.0,True
2016-06-10,1.0,0.6666666666666666,0.13306481140724966,0.07692307692307693,-0.41556363000200447,0.48025658412328714,False,0.0,True
2016-06-17,1.0,0.5555555555555556,0.10792373268943857,0.15384615384615385,-0.45511637193923465,0.4371813137524053,False,0.0,True
2016-06-24,1.0,0.3333333333333333,0.0041274369238699085,0.0,-0.7750261531618645,0.37813954825508167,True,0.0,False
2016-07-01,1.0,0.5555555555555556,0.09795610299791717,0.07692307692307693,-0.5130435096823002,0.4925707192556389,False,0.0,True
2016-07-08,1.0,1.0,0.3261084765679629,0.15384615384615385,-0.013363579723922178,0.6645800216654716,False,0.0,True
2016-07-15,1.0,1.0,0.4475229340793418,0.23076923076923078,0.11886144323238172,0.8010099234731975,False,0.0,True
2016-07-22,1.0,1.0,0.4318908142054281,0.3076923076923077,0.1597220812651572,0.7655919543242891,False,0.0,True
2016-07-29,1.0,1.0,0.3942576166516096,0.38461538461538464,0.18591533417799613,0.7246495251839624,False,0.0,False
2016-08-05,1.0,1.0,0.5559370526659343,0.46153846153846156,0.3449836761362639,0.6703427885374982,False,0.0,True
2016-08-12,1.0,1.0,0.5985313260185758,0.5384615384615384,0.4246619096534095,0.7111425954787882,False,0.0,True
2016-08-19,1.0,1.0,0.541984230428878,0.6153846153846154,0.4382458972089956,0.7201616312677652,False,0.0,True
2016-08-26,1.0,1.0,0.4704346217667826,0.6923076923076923,0.44182820938298323,0.7236414393248487,False,0.0,False
2016-09-02,1.0,1.0,0.4130759471842629,0.7692307692307693,0.4548711442766881,0.6223241909200414,False,0.0,True
2016-09-09,1.0,1.0,0.24557245232557842,0.8461538461538461,0.39448419898628306,0.6046785691570933,False,0.0,True
2016-09-16,1.0,1.0,0.22059052304826754,0.9230769230769231,0.4291116307501271,0.6140178396671185,False,0.0,True
2016-09-23,1.0,1.0,0.2922981546863302,1.0,0.5281987697908868,0.623500410202646,False,0.0,True
2016-09-30,1.0,1.0,0.2367185017287213,1.0,0.49114566781914754,0.6084826951272393,False,0.0,False
2016-10-07,1.0,1.0,0.26988457272967126,1.0,0.5132563818197808,0.5974403432053412,False,0.0,True
2016-10-14,1.0,1.0,0.16186323053798798,1.0,0.441242153691992,0.5542779497747636,False,0.0,True
2016-10-21,1.0,0.8888888888888888,0.15525170259186222,1.0,0.3627603943205007,0.5843192003041844,False,0.0,True
2016-10-28,1.0,0.8888888888888888,0.18808532933677785,1.0,0.38464947881711115,0.5570978956508659,False,0.0,False
2016-11-04,1.0,0.8888888888888888,0.10414793665950312,1.0,0.3286912170322613,0.5658023757428772,False,0.0,True
2016-11-11,1.0,0.8888888888888888,0.2556861236653907,1.0,0.4297166750361863,0.6512853151736377,False,0.0,True
2016-11-18,1.0,0.8888888888888888,0.2737033831010572,1.0,0.44172818132663066,0.6866991774397742,False,0.0,True
2016-11-25,1.0,0.6666666666666666,0.24616284080098366,1.0,0.2752196716451002,0.5635115189483375,False,0.0,False
2016-12-02,1.0,0.6666666666666666,0.20528122296851184,1.0,0.24796525975678563,0.5011525176073339,False,0.0,True
2016-12-09,1.0,0.8888888888888888,0.2976485747099855,1.0,0.4576916423992496,0.6686902725012469,False,0.0,True
2016-12-16,1.0,0.8888888888888888,0.35167123020244695,1.0,0.49370674606089054,0.7142452689044336,False,0.0,True
2016-12-23,1.0,0.8888888888888888,0.44457393398352196,1.0,0.5556418819149406,0.7235482223892811,False,0.0,True
2016-12-30,1.0,0.8888888888888888,0.3025826453567057,1.0,0.4609810228303964,0.7086501079799807,False,0.0,False
2017-01-06,1.0,0.8888888888888888,0.3128378790822737,1.0,0.46781784531410836,0.6242357679597401,False,0.0,True
2017-01-13,1.0,0.8888888888888888,0.26241592560683513,1.0,0.434203209663816,0.6201660761110375,False,0.0,True
2017-01-20,1.0,0.8888888888888888,0.2329164337288647,1.0,0.41453688174516906,0.5841941950103078,False,0.0,True
2017-01-27,1.0,0.8888888888888888,0.26867518041323474,1.0,0.43837604620141574,0.6052751948478063,False,0.0,False
2017-02-03,1.0,0.8888888888888888,0.25802351070435714,1.0,0.43127493306216397,0.5843233413295532,False,0.0,True
2017-02-10,1.0,0.8888888888888888,0.28418599049804943,1.0,0.4487165862579589,0.6374306703407535,False,0.0,True
2017-02-17,1.0,0.8888888888888888,0.3288037721865875,1.0,0.4784617740503176,0.6364469078439636,False,0.0,True
2017-02-24,1.0,0.8888888888888888,0.3792878011684582,1.0,0.5121177933715647,0.5860882080949688,False,0.0,False
2017-03-03,1.0,0.8888888888888888,0.38493930312126495,1.0,0.5158854613401025,0.615291525334775,False,0.0,True
2017-03-10,1.0,0.8888888888888888,0.5079365185795436,1.0,0.597883604978955,0.6498361823033785,False,0.0,True
2017-03-17,1.0,0.8888888888888888,0.4981698203360552,1.0,0.5913724728166293,0.5452851770948126,False,0.0,True
2017-03-24,1.0,0.8888888888888888,0.3806193716698043,1.0,0.5130055070391287,0.5441359944306068,False,0.0,True
2017-03-31,1.0,0.8888888888888888,0.39918049351365353,1.0,0.5253795882683616,0.5593656407950263,False,0.0,False
2017-04-07,1.0,1.0,0.42051206005450664,1.0,0.6136747067030045,0.6067017314613294,False,0.0,True
2017-04-14,1.0,1.0,0.40523887817822174,1.0,0.6034925854521478,0.5797159811689667,False,0.0,True
2017-04-21,1.0,1.0,0.41846731936956955,1.0,0.6123115462463797,0.631488270022774,False,0.0,True
2017-04-28,1.0,1.0,0.4964523906764911,1.0,0.6643015937843274,0.6476109504732515,False,0.0,False
2017-05-05,1.0,1.0,0.6363956725174519,1.0,0.7575971150116345,0.6106296245216152,False,0.0,True
2017-05-12,1.0,1.0,0.5289343088005863,1.0,0.6859562058670576,0.6746898413609337,False,0.0,True
2017-05-19,1.0,1.0,0.4811479966419396,1.0,0.6540986644279597,0.6732638917445866,False,0.0,True
2017-05-26,1.0,1.0,0.4824198387996849,1.0,0.65494655919979,0.6847326692976248,False,0.0,False
2017-06-02,1.0,1.0,0.5742002724990627,1.0,0.7161335149993752,0.7465777554349882,False,0.0,True
2017-06-09,1.0,1.0,0.46034123814456085,1.0,0.6402274920963739,0.6832834810228072,False,0.0,True
2017-06-16,1.0,1.0,0.4712644217078034,1.0,0.6475096144718689,0.6324850126842381,False,0.0,True
2017-06-23,1.0,1.0,0.46810539521484384,1.0,0.6454035968098959,0.6749698037257312,False,0.0,True
2017-06-30,1.0,1.0,0.504143931722537,1.0,0.6694292878150246,0.624391771805469,False,0.0,False
2017-07-07,1.0,0.8888888888888888,0.4522694047516171,1.0,0.5607721957603373,0.5641052489782943,False,0.0,True
2017-07-14,1.0,1.0,0.5075405987177816,1.0,0.6716937324785212,0.6359406898600004,False,0.0,True
2017-07-21,1.0,1.0,0.5364688783708224,1.0,0.690979252247215,0.6519603850126185,False,0.0,True
2017-07-28,1.0,1.0,0.5057806498387307,1.0,0.6705204332258204,0.6211554757914151,False,0.0,False
2017-08-04,1.0,1.0,0.5071371580904629,1.0,0.6714247720603086,0.6194226134258893,False,0.0,True
2017-08-11,1.0,0.7777777777777778,0.3590277020169979,1.0,0.4245369865298505,0.5022986464587578,False,0.0,True
2017-08-18,1.0,0.7777777777777778,0.2480177401819253,1.0,0.35053034530646876,0.4713445510610779,False,0.0,True
2017-08-25,1.0,0.7777777777777778,0.2508150591137833,1.0,0.35239522459437406,0.5389377501867956,False,0.0,False
2017-09-01,1.0,1.0,0.27894540595033357,1.0,0.5192969373002224,0.6750983764913507,False,0.0,True
2017-09-08,1.0,1.0,0.2638338446196599,1.0,0.5092225630797733,0.6676708256296973,False,0.0,True
2017-09-15,1.0,1.0,0.3209261798161226,1.0,0.5472841198774151,0.6224754497109846,False,0.0,True
2017-09-22,1.0,1.0,0.42905369674021604,1.0,0.619369131160144,0.5896839165607703,False,0.0,True
2017-09-29,1.0,1.0,0.42597056214798623,1.0,0.6173137080986575,0.5668683301534978,False,0.0,False
2017-10-06,1.0,1.0,0.48732687816881587,1.0,0.6582179187792105,0.5309104576758004,False,0.0,True
2017-10-13,1.0,1.0,0.5963205558547942,1.0,0.7308803705698628,0.5321584027942619,False,0.0,True
2017-10-20,1.0,1.0,0.5949983823014015,1.0,0.7299989215342677,0.5483158672949773,False,0.0,True
2017-10-27,1.0,1.0,0.5577679201147246,1.0,0.7051786134098164,0.5637347949555735,False,0.0,True
2017-11-03,1.0,1.0,0.545031354281454,1.0,0.6966875695209693,0.5817478910854965,False,0.0,True
2017-11-10,1.0,1.0,0.5613677680076716,1.0,0.7075785120051145,0.5895485156162694,False,0.0,True
2017-11-17,1.0,1.0,0.5812072673659088,1.0,0.7208048449106058,0.5599037684876911,False,0.0,True
2017-11-24,1.0,1.0,0.5665679535060744,1.0,0.711045302337383,0.5850340111137275,False,0.0,False
2017-12-01,1.0,1.0,0.584275478112499,1.0,0.722850318741666,0.5387520174879983,False,0.0,True
2017-12-08,1.0,1.0,0.6293286790422511,1.0,0.7528857860281674,0.5592850848955702,False,0.0,True
2017-12-15,1.0,1.0,0.6494168585911926,1.0,0.7662779057274617,0.6007257457170359,False,0.0,True
2017-12-22,1.0,0.8888888888888888,0.6540751926140449,1.0,0.6953093876686225,0.5148334378477213,False,0.0,True
2017-12-29,1.0,1.0,0.6862782850641422,1.0,0.7908521900427615,0.5844587775163639,False,0.0,False
2018-01-05,1.0,1.0,0.7384993440597544,1.0,0.8256662293731697,0.6174318173973705,False,0.0,True
2018-01-12,1.0,0.8888888888888888,0.742923585317735,1.0,0.7545416494710825,0.5709021551537135,False,0.0,True
2018-01-19,1.0,0.8888888888888888,0.7501182454551094,1.0,0.7593380895626655,0.5515648418458634,False,0.0,True
2018-01-26,1.0,0.8888888888888888,0.7899277483888325,1.0,0.7858777581851476,0.569340267070632,False,0.0,False
2018-02-02,1.0,0.7777777777777778,0.4884558337910537,1.0,0.5108224077125544,0.48260122403658695,False,0.0,True
2018-02-09,1.0,0.7777777777777778,0.2804899536503333,1.0,0.37217848761874067,0.43132047519903166,False,0.0,True
2018-02-16,1.0,0.8888888888888888,0.4127235574405851,1.0,0.5344082975529826,0.5172665400207375,False,0.0,True
2018-02-23,1.0,0.8888888888888888,0.4088914109396742,1.0,0.531853533219042,0.5859457681149578,False,0.0,False
2018-03-02,1.0,0.7777777777777778,0.2874104946617703,1.0,0.37679218162636535,0.5182138157266536,False,0.0,True
2018-03-09,1.0,0.8888888888888888,0.3872719154505073,1.0,0.5174405362262641,0.6451181746562968,False,0.0,True
2018-03-16,1.0,0.7777777777777778,0.30265205588957944,1.0,0.3869532224449048,0.5817644947480574,False,0.0,True
2018-03-23,1.0,0.7777777777777778,0.10401192639631612,1.0,0.25452646944939594,0.5073286081692445,False,0.0,True
2018-03-30,1.0,0.7777777777777778,0.13097598187278012,1.0,0.27250250643370527,0.5326360391222029,False,0.0,False
2018-04-06,1.0,0.7777777777777778,0.06965895615236907,1.0,0.23162448928676457,0.47567625587676116,False,0.0,True
2018-04-13,1.0,0.8888888888888888,0.1089375038679659,1.0,0.33188426183790315,0.5542964695639758,False,0.0,True
2018-04-20,1.0,0.7777777777777778,0.1028161352180243,1.0,0.25372927533053474,0.5033546556613935,False,0.0,True
2018-04-27,1.0,0.7777777777777778,0.09745083324007349,1.0,0.2501524073452342,0.4622994437837616,False,0.0,False
2018-05-04,1.0,0.7777777777777778,0.08626928053197777,1.0,0.2426980388731704,0.49191879683297707,False,0.0,True
2018-05-11,1.0,0.8888888888888888,0.14138608074817516,1.0,0.3535166464247093,0.5641471866949195,False,0.0,True
2018-05-18,1.0,0.8888888888888888,0.12953601717768545,1.0,0.3456166040443829,0.5463702997159328,False,0.0,True
2018-05-25,1.0,0.6666666666666666,0.11646638797280046,1.0,0.18875536975964471,0.4959212946092835,False,0.0,False
2018-06-01,1.0,0.7777777777777778,0.09559941858300913,1.0,0.24891813090719128,0.602995520889436,False,0.0,True
2018-06-08,1.0,0.8888888888888888,0.12115394709333807,1.0,0.34002855732148457,0.6528938503648731,False,0.0,True
2018-06-15,1.0,0.8888888888888888,0.1047403909224151,1.0,0.3290861865408693,0.6706498443942108,False,0.0,True
2018-06-22,1.0,0.5555555555555556,0.07613285918384982,1.0,0.08779227649293693,0.5020279832996618,False,0.0,True
2018-06-29,1.0,0.4444444444444444,0.05253591704083094,0.0,-0.6686797590098165,0.44313288199543577,False,0.0,False
2018-07-06,1.0,0.4444444444444444,0.033759857470699435,0.0,-0.6811971320565707,0.418980882847242,False,0.0,True
2018-07-13,1.0,0.5555555555555556,0.031049719374430827,0.07692307692307693,-0.5576477654312911,0.4643584009594265,False,0.0,True
2018-07-20,1.0,0.5555555555555556,0.012779209838514181,0.15384615384615385,-0.518546053839851,0.43134432548615786,False,0.0,True
2018-07-27,1.0,0.4444444444444444,0.021677961652563714,0.0,-0.6892517292686612,0.32761813146663277,True,0.0,False
2018-08-03,1.0,0.5555555555555556,0.09267374509936528,0.07692307692307693,-0.5165650816146682,0.42924910632913715,False,0.0,True
2018-08-10,1.0,0.5555555555555556,0.2523520546253837,0.15384615384615385,-0.35883082398193794,0.5248817459835556,False,0.0,True
2018-08-17,1.0,0.5555555555555556,0.16094582557243148,0.23076923076923078,-0.3684862587351881,0.51131309307101,False,0.0,True
2018-08-24,1.0,0.5555555555555556,0.16829327123336005,0.3076923076923077,-0.31230591034585115,0.49504089809704255,False,0.0,True
2018-08-31,1.0,0.5555555555555556,0.2760763397354727,0.38461538461538464,-0.1891684800623914,0.5537989438613541,False,0.0,False
2018-09-07,1.0,0.5555555555555556,0.13727499307575683,0.46153846153846156,-0.23042065988681734,0.46861606083115037,False,0.0,True
2018-09-14,1.0,0.5555555555555556,0.22572100406381715,0.5384615384615384,-0.12017460127939257,0.42596633961979224,False,0.0,True
2018-09-21,1.0,0.8888888888888888,0.5904753487988442,0.6153846153846154,0.3964992353815657,0.6829876984869754,False,0.0,True
2018-09-28,1.0,0.6666666666666666,0.5108157307994251,0.6923076923076923,0.24652672651585603,0.5913255428478525,False,0.0,False
2018-10-05,1.0,0.6666666666666666,0.5334606738406984,0.7692307692307693,0.31290540649208953,0.5886557341181387,False,0.0,True
2018-10-12,1.0,0.5555555555555556,0.20724345348048853,0.8461538461538461,0.07263523679326019,0.4388048753702588,False,0.0,True
2018-10-19,1.0,0.4444444444444444,0.19166958085770056,0.0,-0.5759239831319033,0.39731638112735623,False,0.0,True
2018-10-26,1.0,0.4444444444444444,0.015824950554507413,0.0,-0.6931537366673655,0.37198915308593306,False,0.0,False
2018-11-02,1.0,0.4444444444444444,0.10450290160330233,0.0,-0.6340351026348355,0.2987002904906314,False,0.0,True
2018-11-09,1.0,0.4444444444444444,0.09204407437627692,0.0,-0.6423409874528524,0.3896689030930397,False,0.0,True
2018-11-16,1.0,0.4444444444444444,0.05901089640250078,0.0,-0.6643631061020365,0.5135376169242453,False,0.0,True
2018-11-23,1.0,0.1111111111111111,0.07054323582916576,0.0,-0.8788971020398154,0.3214014677612709,True,0.0,True
2018-11-30,1.0,0.3333333333333333,0.043514545002613335,0.0,-0.748768081109369,0.40952561458047476,False,0.0,False
2018-12-07,1.0,0.1111111111111111,0.10769410724302934,0.0,-0.854129854430573,0.3777338864113444,True,0.0,True
2018-12-14,1.0,0.1111111111111111,0.13313603226076293,0.0,-0.8371685710854173,0.3424767523376222,True,0.0,True
2018-12-21,1.0,0.0,0.2384264343400746,0.0,-0.8410490437732836,0.21184723693044227,True,0.0,True
