candidate,base_candidate,signal_family,breadth,construction,exposure_rule,full_cagr,full_sharpe,full_drawdown,recent_cagr,recent_sharpe,recent_drawdown,two_year_cagr,two_year_sharpe,two_year_drawdown,common_endpoint_recent_cagr,severe_200bps_recent_cagr,worst_delay_recent_cagr,adverse_missing_recent_cagr,worst_five_issuer_recent_cagr,worst_sector_removed_recent_cagr,maximum_positive_issuer_share,removed_issuers,worst_positive_sector,rolling_26w_outperformance_share,rolling_26w_windows,rolling_52w_outperformance_share,rolling_104w_outperformance_share,raw_bootstrap_probability,familywise_bootstrap_probability,deflated_sharpe_probability,average_gross_exposure,maximum_gross_exposure,annualized_turnover,probability_of_backtest_overfitting,passes_historical_gates
reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer__fixed_1.25x,reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,10,diagonal_shrinkage_signal_optimizer,fixed_1.25x,-0.026996336437827173,0.13250058041571514,-0.5371186210013943,0.29887164306856273,0.7809974018769427,-0.2933282675991017,-0.21269554124408063,-0.24143905174796354,-0.4939598559575543,0.19659435370228517,-0.18419311473857836,-0.32420457628831834,-0.6374540717060078,-0.2537933352948357,0.18514301740859906,0.10092727492023396,0001783879|0000936395|0000921638|0001836833|0000085535,technology,0.16470588235294117,170,0.3055555555555556,0.010869565217391304,0.0262,0.0,0.011889563034693082,1.25,1.25,17.348906552183315,0.35714285714285715,False
multi_horizon_residual_momentum__n5__rank_inverse_volatility__vol30_drawdown_guard,multi_horizon_residual_momentum__n5__rank_inverse_volatility,multi_horizon_residual_momentum,5,rank_inverse_volatility,vol30_drawdown_guard,0.10370867834356368,0.43069636219380275,-0.39745098711707905,0.28713010069960276,0.7234230244459215,-0.3809507073210483,0.08154296733055699,0.38709476654517994,-0.3809507073210483,0.36898275766434496,0.062258065795276485,0.13111999176000677,-0.20957615254424333,-0.42470425516392385,-0.16678880597856172,0.37706647412286054,0001051627|0001633978|0001630805|0001096296|0001851194,technology,0.36470588235294116,170,0.3541666666666667,0.15217391304347827,0.2172,0.0,0.05144357126944357,0.8470475059783267,1.5,11.447615073369645,0.35714285714285715,False
multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer__vol30_drawdown_guard,multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer,multi_horizon_residual_momentum,5,diagonal_shrinkage_signal_optimizer,vol30_drawdown_guard,0.1162599364981518,0.4564837879010786,-0.39419900703542177,0.28657078767480093,0.7055858686670642,-0.39419900703542166,0.09892905042409295,0.4212300865379988,-0.3941990070354219,0.3638341816330295,0.06394643099215158,0.075947891714639,-0.2649348195022587,-0.420977197171278,-0.165794423168796,0.41111311095433317,0001051627|0001633978|0001096296|0001630805|0001851194,technology,0.4117647058823529,170,0.3958333333333333,0.21739130434782608,0.2368,0.0,0.05746693804225008,0.8481588261436807,1.5,11.442308776871178,0.35714285714285715,False
reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer__fixed_1.00x,reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,10,diagonal_shrinkage_signal_optimizer,fixed_1.00x,0.007302434656805357,0.18296851614439402,-0.42709690038200643,0.27632527613992264,0.8222844623534579,-0.23112344646109928,-0.1439509056966748,-0.20052831960601905,-0.38534848072296246,0.1956305453231184,-0.11826181731291063,-0.24710395380565875,-0.4524219305866717,-0.18327831796924576,0.17847545209570592,0.10092727492023396,0001783879|0000936395|0000921638|0001836833|0000085535,technology,0.18235294117647058,170,0.3194444444444444,0.021739130434782608,0.0166,0.0,0.01524795888359221,1.0,1.0,17.348906552183315,0.35714285714285715,False
multi_horizon_residual_momentum__n5__rank_inverse_volatility__fixed_1.00x,multi_horizon_residual_momentum__n5__rank_inverse_volatility,multi_horizon_residual_momentum,5,rank_inverse_volatility,fixed_1.00x,0.0572650475461971,0.34676250308342166,-0.5438864907565595,0.27272722355432366,0.6735656418086898,-0.4796397179765033,0.041539338635778744,0.3411824561236214,-0.500119031332876,0.38215603062857606,0.0005198462902442635,0.13190425607493572,-0.38846739277277675,-0.5306048506504508,-0.2753100291642909,0.3929040038377904,0001051627|0001633978|0001630805|0001096296|0001851194,technology,0.31176470588235294,170,0.2013888888888889,0.0,0.2372,0.0,0.03369032236865248,1.0,1.0,11.447615073369645,0.35714285714285715,False
reversal_conditioned_momentum__n10__rank_inverse_volatility__vol30_drawdown_guard,reversal_conditioned_momentum__n10__rank_inverse_volatility,reversal_conditioned_momentum,10,rank_inverse_volatility,vol30_drawdown_guard,0.0907257951434246,0.44274333657396414,-0.30878870488805843,0.2562249462927333,0.8901257875040905,-0.19560370163257945,-0.06370654851425461,-0.056976347448077856,-0.29689383479981657,0.20081798000439632,-0.0554294831205161,-0.16114412129738365,-0.305936709829409,-0.10079512910116328,0.13258279119858063,0.10609969963675055,0001836833|0001288403|0000936395|0001783879|0000921638,technology,0.23529411764705882,170,0.3819444444444444,0.3695652173913043,0.0618,0.0,0.04971311631252021,0.9074520359709506,1.5,16.867107591169685,0.35714285714285715,False
multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer__fixed_1.00x,multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer,multi_horizon_residual_momentum,5,diagonal_shrinkage_signal_optimizer,fixed_1.00x,0.07369654672605375,0.379737486459405,-0.5097347991640868,0.25312887858628996,0.6471393670829376,-0.49377626167676303,0.05886100700888397,0.37501072439910943,-0.4937762616767629,0.35498634445310007,-0.011358892931297437,0.052026686076790174,-0.4725767663895116,-0.528861502875667,-0.2841207740690018,0.4317507117611515,0001051627|0001633978|0001630805|0001851194|0001096296,technology,0.37058823529411766,170,0.2916666666666667,0.07608695652173914,0.276,0.0,0.03923062696281006,1.0,1.0,11.442308776871178,0.35714285714285715,False
multi_horizon_residual_momentum__n5__rank_inverse_volatility__fixed_1.25x,multi_horizon_residual_momentum__n5__rank_inverse_volatility,multi_horizon_residual_momentum,5,rank_inverse_volatility,fixed_1.25x,0.015440834608036358,0.3136296039573025,-0.6617331819285799,0.24329291036680156,0.6498653068972464,-0.5678957491007897,-0.015021278732270216,0.3128295321215525,-0.6111346045279753,0.3788691097072554,-0.08241677483468635,0.08798053842016684,-0.5722959997591058,-0.6268570431306786,-0.37294227506455735,0.3929040038377904,0001051627|0001633978|0001630805|0001096296|0001851194,technology,0.3058823529411765,170,0.19444444444444445,0.0,0.303,0.0,0.02896452293040489,1.25,1.25,11.447615073369645,0.35714285714285715,False
trend_breakout_quality__n5__diagonal_shrinkage_signal_optimizer__vol30_drawdown_guard,trend_breakout_quality__n5__diagonal_shrinkage_signal_optimizer,trend_breakout_quality,5,diagonal_shrinkage_signal_optimizer,vol30_drawdown_guard,0.1592296487030842,0.6033598416063107,-0.2911636397097057,0.24203536494242295,0.8235073274230851,-0.18709939166289902,0.47412574897757764,1.188643701672947,-0.2911636397097057,0.1793979285498415,-0.0007589071953121307,-0.05725757107976004,-0.18588695178210657,-0.21866602558020498,-0.1819611153825874,0.20865181554488885,0000723125|0000936395|0000106040|0000707549|0000719413,technology,0.2647058823529412,170,0.3541666666666667,0.40217391304347827,0.2096,0.0,0.09237202869867173,0.901962528057798,1.5,13.620291185064357,0.35714285714285715,False
trend_breakout_quality__n5__rank_inverse_volatility__fixed_1.25x,trend_breakout_quality__n5__rank_inverse_volatility,trend_breakout_quality,5,rank_inverse_volatility,fixed_1.25x,0.20737609596991735,0.6267333945577653,-0.4242544279858166,0.23834471398893053,0.6682876096846627,-0.2965141766711139,0.5256323867645385,0.9985547516582906,-0.4242544279858166,0.14071073165833115,-0.14714617522045026,-0.2077409820224455,-0.47075586397275737,-0.36281120945249323,-0.30632732821138864,0.22777247734684483,0000723125|0000936395|0000707549|0000106040|0001418819,technology,0.29411764705882354,170,0.3611111111111111,0.7391304347826086,0.393,0.0,0.10567449665276343,1.25,1.25,13.75312181037619,0.35714285714285715,False
trend_breakout_quality__n5__rank_inverse_volatility__fixed_1.50x,trend_breakout_quality__n5__rank_inverse_volatility,trend_breakout_quality,5,rank_inverse_volatility,fixed_1.50x,0.2042182562109771,0.597985228094213,-0.48994373024871185,0.23648699897447756,0.6416098164113025,-0.3487750409275342,0.574782723511085,0.9758041055227233,-0.48994373024871196,0.12016607029849924,-0.21108647376591438,-0.28258728640513786,-0.6181211757897098,-0.434631866738298,-0.3702292194942426,0.22777247734684483,0000723125|0000936395|0000707549|0000106040|0001418819,technology,0.3352941176470588,170,0.3611111111111111,0.7717391304347826,0.4726,0.0,0.0950674997556395,1.5,1.5,13.75312181037619,0.35714285714285715,False
trend_breakout_quality__n10__diagonal_shrinkage_signal_optimizer__vol30_drawdown_guard,trend_breakout_quality__n10__diagonal_shrinkage_signal_optimizer,trend_breakout_quality,10,diagonal_shrinkage_signal_optimizer,vol30_drawdown_guard,0.07565545832825915,0.39113333098295566,-0.29634166464098444,0.23532501785938997,0.8064873636992854,-0.2247017277172032,0.24712185341238135,0.8144856099738687,-0.2963416646409843,0.10557663898182601,-0.04506753066068214,-0.13734239353361144,-0.31329815616842627,-0.208191161150183,-0.19349922670066955,0.1407791681121847,0000723125|0000106040|0000936395|0000719413|0000912093,technology,0.18823529411764706,170,0.3055555555555556,0.010869565217391304,0.0768,0.0,0.040178922686763804,1.0149451675700327,1.5,13.516826554625291,0.35714285714285715,False
trend_breakout_quality__n5__rank_inverse_volatility__fixed_1.00x,trend_breakout_quality__n5__rank_inverse_volatility,trend_breakout_quality,5,rank_inverse_volatility,fixed_1.00x,0.20096435074784913,0.6698557556954284,-0.3519631519938612,0.22863908489756746,0.7083042995947025,-0.2411542587065102,0.4605241140521943,1.0326807208616413,-0.3519631519938612,0.15068674305785756,-0.08726753634431006,-0.13600736359012566,-0.33094492186186353,-0.28515861569178347,-0.23787071863364395,0.2277724773468448,0000723125|0000936395|0000707549|0000106040|0001418819,technology,0.28823529411764703,170,0.3611111111111111,0.6521739130434783,0.2968,0.0,0.12321972791772459,1.0,1.0,13.75312181037619,0.35714285714285715,False
reversal_conditioned_momentum__n5__rank_inverse_volatility__fixed_1.25x,reversal_conditioned_momentum__n5__rank_inverse_volatility,reversal_conditioned_momentum,5,rank_inverse_volatility,fixed_1.25x,-0.06631233769084399,0.08438357312743383,-0.6221469678797871,0.22543240853389634,0.637996209262259,-0.3235190155167281,-0.27773768499077767,-0.2687870119326049,-0.6109848790036305,0.06565600367775826,-0.22437610680146003,-0.3243001452867269,-0.6387363105782533,-0.36116108889527443,0.1743255166215225,0.11526763076756,0001288403|0001783879|0001836833|0000921638|0000936395,technology,0.19411764705882353,170,0.3263888888888889,0.05434782608695652,0.047,0.0,0.009300138570137968,1.25,1.25,17.07666179784937,0.35714285714285715,False
reversal_conditioned_momentum__n5__rank_inverse_volatility__fixed_1.00x,reversal_conditioned_momentum__n5__rank_inverse_volatility,reversal_conditioned_momentum,5,rank_inverse_volatility,fixed_1.00x,-0.0209366325388034,0.1281762496672245,-0.5071643808292827,0.22487429103667544,0.673937428128203,-0.25745130125417315,-0.19439910232345314,-0.23416233902840872,-0.5042606608531881,0.09545688552304643,-0.14870092870179907,-0.24435110694801288,-0.45871315307237925,-0.27803398309429894,0.17510525931131649,0.11526763076755997,0001288403|0001783879|0001836833|0000921638|0000936395,technology,0.20588235294117646,170,0.3125,0.08695652173913043,0.03,0.0,0.011628969787564752,1.0,1.0,17.07666179784937,0.35714285714285715,False
reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer__vol30_drawdown_guard,reversal_conditioned_momentum__n10__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,10,diagonal_shrinkage_signal_optimizer,vol30_drawdown_guard,0.03978401980198232,0.2775776006302559,-0.35845386936936086,0.22412975571259763,0.8147747077447843,-0.18412436143142386,-0.11380831183809514,-0.2418274868187568,-0.31917724347310394,0.1608037183947908,-0.07314724510313242,-0.2482856833605901,-0.30677095340719074,-0.1323996958079512,0.1425465576020979,0.10615552074264235,0001783879|0000936395|0000921638|0001836833|0000085535,technology,0.19411764705882353,170,0.3611111111111111,0.08695652173913043,0.0242,0.0,0.024047106027026564,0.9130667686749899,1.5,17.348906552183315,0.35714285714285715,False
trend_breakout_quality__n5__rank_inverse_volatility__vol30_drawdown_guard,trend_breakout_quality__n5__rank_inverse_volatility,trend_breakout_quality,5,rank_inverse_volatility,vol30_drawdown_guard,0.1576040797504703,0.6142690789083065,-0.2751631421141342,0.21200632594472202,0.7481916308655395,-0.19198073960472628,0.37240159624642044,1.0468188360282915,-0.27516314211413406,0.15396000165804358,-0.04628052575136543,-0.0992681395885131,-0.19978385027145384,-0.22101772627388394,-0.18860912675879882,0.22985616230963543,0000723125|0000936395|0000707549|0000106040|0000719413,technology,0.27647058823529413,170,0.3611111111111111,0.33695652173913043,0.1692,0.0,0.09748209684908371,0.9198715536671411,1.5,13.75312181037619,0.35714285714285715,False
multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer__fixed_1.25x,multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer,multi_horizon_residual_momentum,5,diagonal_shrinkage_signal_optimizer,fixed_1.25x,0.03351411103556301,0.34761450455865783,-0.6306750586340257,0.21180694012136914,0.6247734778323452,-0.5828362981618289,0.002562577893675533,0.34783347727171143,-0.5963565215864901,0.3368698112090185,-0.10082870566898139,-0.015261775409551204,-0.6775422922557466,-0.6243322332227386,-0.38495646078371504,0.4317507117611516,0001051627|0001633978|0001630805|0001851194|0001096296,technology,0.3352941176470588,170,0.2638888888888889,0.03260869565217391,0.3368,0.0,0.03396803344640067,1.25,1.25,11.442308776871178,0.35714285714285715,False
reversal_conditioned_momentum__n5__rank_inverse_volatility__fixed_1.50x,reversal_conditioned_momentum__n5__rank_inverse_volatility,reversal_conditioned_momentum,5,rank_inverse_volatility,fixed_1.50x,-0.11780473160005345,0.055188495957000906,-0.7175227535102424,0.21103932372142697,0.614035396684963,-0.38681319799198,-0.36209815428303394,-0.2918701272020695,-0.7053193195752998,0.023941788054605784,-0.30290321976026846,-0.4010810388080909,-0.8250486368227508,-0.43978909485971607,0.1639203722524194,0.11526763076755998,0001288403|0001783879|0001836833|0000921638|0000936395,technology,0.18823529411764706,170,0.3194444444444444,0.043478260869565216,0.0678,0.0,0.007982705149184217,1.5,1.5,17.07666179784937,0.35714285714285715,False
reversal_conditioned_momentum__n5__rank_inverse_volatility__vol30_drawdown_guard,reversal_conditioned_momentum__n5__rank_inverse_volatility,reversal_conditioned_momentum,5,rank_inverse_volatility,vol30_drawdown_guard,0.02771547770110261,0.24199036621487074,-0.3957200798834699,0.18563767620650728,0.6739374281282029,-0.1948082519807961,-0.13486386502575654,-0.2423789234060025,-0.39570296859759724,0.0904111846874538,-0.09634200084231681,-0.22213497487987,-0.305543358522929,-0.20721283075138774,0.14311449783262065,0.11526763076755998,0001288403|0001783879|0001836833|0000921638|0000936395,technology,0.21764705882352942,170,0.3611111111111111,0.10869565217391304,0.0374,0.0,0.020261935651302375,0.8993306088631433,1.5,17.07666179784937,0.35714285714285715,False
multi_horizon_residual_momentum__n5__rank_inverse_volatility__fixed_1.50x,multi_horizon_residual_momentum__n5__rank_inverse_volatility,multi_horizon_residual_momentum,5,rank_inverse_volatility,fixed_1.50x,-0.037739494173020804,0.29154103174481055,-0.7562830580818791,0.18465663744528626,0.6340650836229506,-0.6443048078250876,-0.08532994932961868,0.2939275827868398,-0.7041708080669552,0.34197230019487357,-0.18073482788659223,0.024506086749449096,-0.7574723537169127,-0.7060902518490313,-0.4669246940992974,0.3929040038377904,0001051627|0001633978|0001630805|0001096296|0001851194,technology,0.3058823529411765,170,0.14583333333333334,0.0,0.344,0.0,0.02614088376000451,1.5,1.5,11.447615073369645,0.35714285714285715,False
multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer__fixed_1.50x,multi_horizon_residual_momentum__n5__diagonal_shrinkage_signal_optimizer,multi_horizon_residual_momentum,5,diagonal_shrinkage_signal_optimizer,fixed_1.50x,-0.01892696684701023,0.32619920966610927,-0.7298549870666411,0.1406957117790122,0.6098628849986164,-0.6592438381128953,-0.06868430498162426,0.3297153125201125,-0.6910211911902044,0.28422201950159565,-0.2050219880928802,-0.10004330423139873,-0.8779827502229037,-0.7028056623109697,-0.48144308641190425,0.43175071176115154,0001051627|0001633978|0001630805|0001851194|0001096296,technology,0.3176470588235294,170,0.2152777777777778,0.0,0.3836,0.0,0.03080546540484677,1.5,1.5,11.442308776871178,0.35714285714285715,False
reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer__fixed_1.00x,reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,5,diagonal_shrinkage_signal_optimizer,fixed_1.00x,-0.051362945997019516,0.049478576887720345,-0.5479089604863776,0.08936045832134587,0.41354556326528624,-0.33787846338794136,-0.23101553296808175,-0.3132074561240461,-0.5479089604863777,-0.035465928103426414,-0.24542611559248328,-0.30254701561828723,-0.5335449520623456,-0.3484546003186032,-0.07881031406320482,0.11963937357765314,0001288403|0001783879|0001837240|0000921638|0000936395,manufacturing,0.21764705882352942,170,0.3055555555555556,0.08695652173913043,0.02,0.0,0.007744555580752179,1.0,1.0,17.185528547224074,0.35714285714285715,False
residual_acceleration__n10__rank_inverse_volatility__fixed_1.00x,residual_acceleration__n10__rank_inverse_volatility,residual_acceleration,10,rank_inverse_volatility,fixed_1.00x,0.009371066962896135,0.17783962086966718,-0.2911790213931146,0.08900348710947936,0.4243937628770875,-0.2911790213931147,0.11569441783856815,0.4780239701225143,-0.29117902139311436,0.16222610819687522,-0.18516972594283776,0.29113624034177255,-0.23623790306048953,-0.2653036456722666,-0.1192768524378428,0.2648133187798909,0001418819|0001782170|0000317788|0001650648|0001830214,transport_communications_utilities,0.1588235294117647,170,0.125,0.0,0.0098,0.0,0.015057779020485131,1.0,1.0,13.831350530794477,0.35714285714285715,False
reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer__vol30_drawdown_guard,reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,5,diagonal_shrinkage_signal_optimizer,vol30_drawdown_guard,0.00279348605610541,0.1648382111701136,-0.4346747056111194,0.08803649489486354,0.41354556326528663,-0.25924812243636985,-0.16411705960374467,-0.32339165362618844,-0.4346747056111194,-0.006641625632147541,-0.17282994283014008,-0.26480617921052685,-0.37399470925796097,-0.26542479200907565,-0.04511530125532759,0.11963937357765313,0001288403|0001783879|0001837240|0000921638|0000936395,manufacturing,0.23529411764705882,170,0.3611111111111111,0.10869565217391304,0.0266,0.0,0.013977755721495745,0.9025735078685642,1.5,17.185528547224074,0.35714285714285715,False
residual_acceleration__n10__rank_inverse_volatility__vol30_drawdown_guard,residual_acceleration__n10__rank_inverse_volatility,residual_acceleration,10,rank_inverse_volatility,vol30_drawdown_guard,0.00016374259686213755,0.1435887330887331,-0.30285206430856093,0.08513582535481667,0.41055543474302925,-0.30039658737957087,0.09764663130931739,0.44868816246549426,-0.3003965873795711,0.15532116088604142,-0.17598650313172914,0.2825366035636805,-0.2023465023626081,-0.27890477303435623,-0.12620938579938534,0.27352704876444967,0001418819|0001782170|0000317788|0001650648|0001830214,transport_communications_utilities,0.17058823529411765,170,0.125,0.0,0.008,0.0,0.012698848242026977,0.9904464603774127,1.5,13.831350530794477,0.35714285714285715,False
residual_acceleration__n10__rank_inverse_volatility__fixed_1.25x,residual_acceleration__n10__rank_inverse_volatility,residual_acceleration,10,rank_inverse_volatility,fixed_1.25x,-0.021898346105691857,0.12452222946492657,-0.35880094761449643,0.07453700546329589,0.3732892104112962,-0.3586394967856811,0.10251842570554626,0.43372852468573136,-0.35863949678568097,0.16488584836311948,-0.254985323787007,0.3287267222606096,-0.3293644318344222,-0.3396275084446796,-0.17313871262751412,0.2648133187798909,0001418819|0001782170|0000317788|0001650648|0001830214,transport_communications_utilities,0.15294117647058825,170,0.0763888888888889,0.0,0.0172,0.0,0.01149368367317752,1.25,1.25,13.831350530794477,0.35714285714285715,False
reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer__fixed_1.25x,reversal_conditioned_momentum__n5__diagonal_shrinkage_signal_optimizer,reversal_conditioned_momentum,5,diagonal_shrinkage_signal_optimizer,fixed_1.25x,-0.10341709387189202,0.0065151664358869795,-0.65996868076609,0.054467697854838626,0.3791936752904476,-0.4165283338554133,-0.3200567877996625,-0.3469507146798202,-0.6534439354425539,-0.09478090991865473,-0.33536106236875085,-0.3900030111385572,-0.7070777309492643,-0.4388546923419193,-0.13825082867606364,0.11963937357765315,0001288403|0001783879|0001837240|0000921638|0000936395,manufacturing,0.18823529411764706,170,0.2986111111111111,0.05434782608695652,0.03,0.0,0.006146425019709349,1.25,1.25,17.185528547224074,0.35714285714285715,False
