,QQQ,SPY,XLK,XLI,XLF,XLY,VUG,XLV,XLP,XLU,HYG,LQD,EFA,VEA,TLT,BIL,GLD
2017-03-31,0.0,0.0,0.3084382388691951,0.2515232972793077,0.24003846385149719,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-04-07,0.0,0.0,0.3005594547308683,0.2711013219999976,0.2283392232691341,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-04-14,0.24798155386767173,0.0,0.30595822059679634,0.24606022553553195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-04-21,0.2579524073337242,0.0,0.28492862827289916,0.25711896439337667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-04-28,0.2521561409121031,0.0,0.31811787165599914,0.0,0.22972598743189776,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-05-05,0.28524040019752467,0.0,0.2981953819939983,0.0,0.21656421780847712,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-05-12,0.29414991817159647,0.0,0.3012594681964615,0.0,0.2045906136319421,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-05-19,0.2928632011421823,0.0,0.3165374849056189,0.0,0.0,0.0,0.19059931395219878,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-05-26,0.30935912014560624,0.0,0.3149983848047158,0.0,0.0,0.0,0.17564249504967802,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-06-02,0.3044751319614571,0.0,0.3069576250608308,0.0,0.0,0.0,0.18856724297771219,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-06-09,0.2908723936231538,0.0,0.30110046259602763,0.0,0.0,0.0,0.20802714378081866,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-06-16,0.2771303807095437,0.0,0.29093722627081053,0.0,0.0,0.0,0.23193239301964572,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-06-23,0.29420955469876586,0.0,0.28237598273528003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22341446256595418,0.0,0.0,0.0,0.1
2017-06-30,0.2631080266184753,0.0,0.26731457984186147,0.0,0.0,0.0,0.2695773935396632,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-07-07,0.279941083541509,0.0,0.2551985025580653,0.0,0.0,0.0,0.26486041390042575,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-07-14,0.28150883870442717,0.0,0.27228465290662307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.24620650838894975,0.0,0.0,0.1
2017-07-21,0.2736433400876757,0.0,0.26238803305749364,0.2639686268548307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-07-28,0.27071787751108783,0.0,0.2557314480801591,0.0,0.0,0.0,0.2735506744087532,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-08-04,0.2678565918318759,0.0,0.0,0.0,0.0,0.0,0.2598127995484677,0.0,0.0,0.0,0.0,0.1,0.0,0.2723306086196564,0.0,0.0,0.1
2017-08-11,0.0,0.0,0.0,0.25836494830379503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26455028146946724,0.27708477022673766,0.0,0.0,0.1
2017-08-18,0.264526077384386,0.0,0.2795079342777637,0.25596598833785034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-08-25,0.0,0.0,0.24914248044793696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2679430924683731,0.28291442708368997,0.0,0.0,0.1
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.26949165220287274,0.0,0.0,0.0,0.0,0.1,0.26481018916741345,0.2656981586297138,0.0,0.0,0.1
2017-09-08,0.0,0.0,0.25219921206147083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25757657564814407,0.2902242122903852,0.0,0.0,0.1
2017-09-15,0.26270511611084507,0.0,0.2560399422693503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.28125494161980474,0.0,0.0,0.1
2017-09-22,0.25432981710959596,0.0,0.2595290974306468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.28614108545975736,0.0,0.0,0.1
2017-09-29,0.2599983144720243,0.0,0.28172314489485684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2582785406331189,0.0,0.0,0.1
2017-10-06,0.23969530617856935,0.0,0.3262301413924418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.234074552428989,0.0,0.0,0.1
2017-10-13,0.0,0.0,0.28745151676687003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.248577667958706,0.2639708152744239,0.0,0.0,0.1
2017-10-20,0.23393464611774417,0.0,0.3111323275158524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25493302636640347,0.0,0.0,0.1
2017-10-27,0.0,0.0,0.30400986991969614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2314284230662349,0.26456170701406895,0.0,0.0,0.1
2017-11-03,0.22127310513545392,0.0,0.32971924487875387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.24900764998579217,0.0,0.0,0.1
2017-11-10,0.23688485973477144,0.0,0.3367738920042642,0.0,0.0,0.0,0.22634124826096436,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-11-17,0.0,0.0,0.3297321422256747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.21619388157898914,0.25407397619533617,0.0,0.0,0.1
2017-11-24,0.21927447099544903,0.0,0.35226482470563036,0.0,0.0,0.0,0.22846070429892062,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-12-01,0.13152516016515176,0.0,0.22111033975218886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1473645000826594,0.0,0.15,0.1
2017-12-08,0.23182609259052533,0.0,0.33650866785487366,0.0,0.0,0.0,0.23166523955460105,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2017-12-15,0.21623067877309035,0.0,0.24433624247400357,0.0,0.0,0.0,0.1894330787529061,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2017-12-22,0.16670229579386883,0.0,0.19291172635980766,0.0,0.0,0.0,0.1403859778463235,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2017-12-29,0.21430672735366293,0.0,0.2575593627663375,0.0,0.0,0.0,0.17813390987999955,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-01-05,0.16793383134974216,0.0,0.18958263915526294,0.0,0.0,0.0,0.14248352949499496,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-01-12,0.2093963712062522,0.0,0.24159419069455984,0.0,0.0,0.0,0.19900943809918797,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-01-19,0.2168004749168909,0.0,0.23945668575162904,0.0,0.0,0.0,0.19374283933148012,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-01-26,0.19706446621489768,0.0,0.2672358616761662,0.0,0.0,0.0,0.1856996721089362,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-02-02,0.1810197259595024,0.0,0.2852400813625392,0.0,0.0,0.0,0.18374019267795846,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-02-09,0.15423396735469408,0.0,0.2161671114313746,0.0,0.0,0.0,0.1295989212139313,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-02-16,0.14437775349519077,0.0,0.23010909123572149,0.0,0.0,0.0,0.1255131552690877,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-02-23,0.15525453845023293,0.0,0.21864215155913175,0.0,0.0,0.12610330999063532,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-03-02,0.16227371569448273,0.0,0.20573180561009616,0.0,0.0,0.13199447869542105,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-03-09,0.1473748250802363,0.0,0.20365765595821797,0.0,0.0,0.1489675189615457,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-03-16,0.14416504226247223,0.0,0.20258127666690592,0.0,0.0,0.15325368107062187,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-03-23,0.14523959535323583,0.0,0.20154799445930288,0.0,0.15321241018746126,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-03-30,0.1506031898063544,0.0,0.1826154068419628,0.0,0.0,0.16678140335168282,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-04-06,0.1516785063724472,0.0,0.18987652257219084,0.0,0.0,0.15844497105536193,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-04-13,0.15072969285010057,0.0,0.18500250841077465,0.0,0.0,0.16426779873912478,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-04-20,0.14817570263599839,0.0,0.16812868838298387,0.0,0.0,0.1836956089810177,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-04-27,0.14542049915527758,0.0,0.1674859734933623,0.0,0.0,0.18709352735136012,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-05-04,0.1463426760184297,0.0,0.16420660084807626,0.0,0.0,0.18945072313349404,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-05-11,0.12328306386903129,0.0,0.153699850590283,0.0,0.0,0.22301708554068575,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-05-18,0.1429418640141969,0.0,0.1610441494743771,0.0,0.0,0.19601398651142596,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-05-25,0.1322709208680062,0.0,0.14505886948404034,0.0,0.0,0.22267020964795342,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-06-01,0.1268996860781948,0.0,0.13331962360892158,0.0,0.0,0.2397806903128836,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-06-08,0.1331680354829753,0.0,0.1576026267946992,0.0,0.0,0.20922933772232552,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-06-15,0.13215033600081924,0.0,0.1624338767907671,0.0,0.0,0.20541578720841366,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-06-22,0.13212606588209308,0.0,0.14745433536592162,0.0,0.0,0.22041959875198527,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-06-29,0.1527445500276843,0.0,0.1446048076808728,0.0,0.0,0.20265064229144292,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-07-06,0.1569475542944923,0.0,0.1488447901610042,0.0,0.0,0.19420765554450353,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-07-13,0.16227461482398936,0.0,0.14549094704521084,0.0,0.0,0.1922344381307997,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-07-20,0.1541208146949561,0.0,0.15868754795893913,0.0,0.0,0.1871916373461048,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-07-27,0.14696567311606087,0.0,0.1540062153175269,0.0,0.0,0.1990281115664122,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-08-03,0.1524987129470954,0.0,0.16045572835568675,0.0,0.0,0.1870455586972179,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-08-10,0.2537016520368468,0.0,0.28071662357689703,0.0,0.0,0.2655817243862562,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-08-17,0.21959911815875255,0.0,0.2257834218710083,0.0,0.0,0.20461745997023925,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-08-24,0.20903123446260144,0.0,0.23053872865835237,0.0,0.0,0.21043003687904624,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2018-08-31,0.24290984956735662,0.0,0.27632189109038585,0.0,0.0,0.2807682593422576,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-09-07,0.23728895452334584,0.0,0.27605702215642886,0.0,0.0,0.28665402332022544,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-09-14,0.0,0.0,0.21392561012687403,0.0,0.0,0.35408963923856474,0.23198475063456134,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-09-21,0.0,0.2179821666803047,0.20786231336386055,0.0,0.0,0.3741555199558348,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-09-28,0.0,0.0,0.23740177834665796,0.0,0.0,0.33512868379896343,0.22746953785437873,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-10-05,0.2317701799907831,0.0,0.25018057507054786,0.0,0.0,0.3180492449386691,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-10-12,0.0,0.0,0.27115152793557634,0.0,0.0,0.24937127440823464,0.0,0.2794771976561891,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2018-10-19,0.1542444881806159,0.0,0.0,0.0,0.0,0.18751875657083475,0.0,0.1582367552485493,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-11-09,0.15764169760093036,0.0,0.15947438278238854,0.0,0.0,0.0,0.0,0.18288391961668116,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.1
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252666363382566,0.11757287196060436,0.0,0.12976076465682967,0.25,0.0,0.0,0.0,0.15,0.1
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17847056918314771,0.0,0.4548560934895404,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050962810086976,0.0,0.38634946430525635,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40669682557611264,0.1629694709065559,0.1,0.0,0.0,0.0,0.0,0.1
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39269394734299184,0.16304777072688195,0.1,0.0,0.0,0.0,0.0,0.1
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37714415394356987,0.15865701970469662,0.1,0.0,0.0,0.0,0.0,0.1
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999705561321772,0.17223447880223142,0.1,0.0,0.0,0.0,0.0,0.1
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168439538224588,0.17769501505162622,0.1,0.0,0.0,0.0,0.0,0.1
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14879911726470726,0.34537266425107194,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14180092666552707,0.3211421504539427,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18732291716029115,0.3151867796862248,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17797744519917819,0.3618815213827457,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143884941859375,0.36487462534414444,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009132582489778,0.3649578026809137,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16635093740249862,0.35993968656236675,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21783333368725777,0.3140970428482293,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897762304059955,0.1804802329556821,0.1,0.0,0.0,0.0,0.0,0.1
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21851525480564993,0.2599831181513808,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21501153128662864,0.28304981376598054,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26828895267320724,0.3268585542740579,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765251838575725,0.339134803697214,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541169839947947,0.3017401746264723,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597443831900045,0.32247837287319864,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18699244379195423,0.3711183553714559,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20206974743702563,0.3576778375720727,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19825793708526498,0.3432701035614773,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17386069208820995,0.2664042657110035,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14367859415016843,0.23208970469120674,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164672446699656,0.19411581321618718,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15470484503223308,0.21715303410837444,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216379776799292,0.20139736518863335,0.0,0.2,0.0,0.0,0.0,0.0,0.15
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23472976397461048,0.2731796542754194,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21609839098218941,0.29502213620121664,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230898631138546,0.32150105951787117,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24439570059633942,0.3068991677478811,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599774201431817,0.32041064371384803,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18975312321762658,0.34823059485055924,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149065342045701,0.3540131478661297,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20569521093449572,0.357631611940606,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-11-15,0.0,0.0,0.24719167418854615,0.0,0.0,0.0,0.0,0.0,0.0,0.30008647335882405,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-11-22,0.0,0.0,0.29472175491623337,0.0,0.0,0.0,0.0,0.0,0.0,0.26789769525886065,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-11-29,0.22283325018666691,0.0,0.33719181155460065,0.0,0.0,0.0,0.2399749382587324,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-12-06,0.236818823060577,0.0,0.34006371015909864,0.0,0.0,0.0,0.22311746678032432,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-12-13,0.2868217815853488,0.0,0.27441520338064707,0.0,0.0,0.0,0.23876301503400416,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-12-20,0.25638388230063386,0.0,0.29372449692280495,0.0,0.0,0.0,0.24989162077656127,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2019-12-27,0.259210241985399,0.0,0.28914980865786205,0.0,0.2516399493567389,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-03,0.2788815176888633,0.0,0.24588408542857432,0.0,0.0,0.0,0.27523439688256235,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-10,0.2610353637072684,0.0,0.252520916383817,0.0,0.0,0.0,0.28644371990891465,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-17,0.27657370838702167,0.0,0.27269495992890064,0.0,0.0,0.0,0.2507313316840777,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-24,0.2830629485625979,0.0,0.2586262070481783,0.0,0.0,0.0,0.25831084438922386,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-01-31,0.28062927849857394,0.0,0.2781348060764059,0.0,0.0,0.0,0.24123591542502024,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-02-07,0.29948867346623453,0.0,0.2693671411508356,0.0,0.0,0.0,0.2311441853829299,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-02-14,0.2857609970959591,0.0,0.26047036551588776,0.0,0.0,0.0,0.2537686373881531,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-02-21,0.27786425053353875,0.0,0.2742408634624595,0.0,0.2478948860040017,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.25,0.25,0.15
