,XLU,QQQ,EEM,XLK,VWO,VUG,SPY,XLF,LQD,HYG,BIL,TLT
2005-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-07-15,0.439302617473254,0.0,0.10459571362238192,0.0,0.0,0.05129428887254374,0.004807380031820423,0.0,0.0,0.0,0.25,0.15
2005-07-22,0.298536321386049,0.0,0.1588523688359726,0.0,0.0,0.09542836375299063,0.04718294602498768,0.0,0.0,0.0,0.25,0.15
2005-07-29,0.26628072937148817,0.0,0.1819913287950008,0.0,0.0,0.11214251841317728,0.03958542342033383,0.0,0.0,0.0,0.25,0.15
2005-08-05,0.2236024792843991,0.0,0.16726644070760974,0.07832217062310004,0.0,0.130808909384891,0.0,0.0,0.0,0.0,0.25,0.15
2005-08-12,0.26200793354688084,0.0,0.18720977069622344,0.0,0.0,0.1029930266475765,0.04778926910931924,0.0,0.0,0.0,0.25,0.15
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-09-16,0.21451428027822295,0.06805572865937977,0.17386543512469524,0.0,0.14356455593770204,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2005-09-23,0.20650407774268048,0.0,0.1733894118088246,0.08085982537880369,0.13924668506969118,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2005-10-28,0.0,0.07595248140276957,0.2756286819708683,0.0,0.24163022378551027,0.0,0.0,0.006788612840851734,0.0,0.0,0.25,0.15
2005-11-04,0.0,0.0,0.30445543180573115,0.0,0.2955445681942688,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2005-11-11,0.0,0.0851100317441147,0.26980096385296715,0.0,0.22099668782998827,0.024092316572929814,0.0,0.0,0.0,0.0,0.25,0.15
2005-11-18,0.0,0.11202485687021933,0.2073582816316131,0.0,0.1735590792961751,0.0,0.0,0.10705778220199244,0.0,0.0,0.25,0.15
2005-11-25,0.0,0.10160372670094346,0.22122611843046067,0.0,0.19179828717856573,0.0,0.0,0.0853718676900302,0.0,0.0,0.25,0.15
2005-12-02,0.0,0.0,0.1952163588347501,0.0,0.1974894158225346,0.06333440053708062,0.0,0.1439598248056347,0.0,0.0,0.25,0.15
2005-12-09,0.0,0.11951329990597823,0.17070543404238658,0.0,0.1732864155195189,0.0,0.0,0.13649485053211635,0.0,0.0,0.25,0.15
2005-12-16,0.0,0.11696026359210646,0.17952202863727865,0.0,0.1681847356345041,0.0,0.0,0.1353329721361108,0.0,0.0,0.25,0.15
2005-12-23,0.0,0.1329662081509179,0.16079164922469236,0.0,0.16602703887700063,0.0,0.0,0.14021510374738913,0.0,0.0,0.25,0.15
2005-12-30,0.0,0.11384137169160846,0.1637528583704999,0.0,0.1758119436909779,0.0,0.0,0.14659382624691372,0.0,0.0,0.25,0.15
2006-01-06,0.0,0.1129932945343933,0.17664111149556108,0.0,0.2019320872577368,0.0,0.0,0.10843350671230885,0.0,0.0,0.25,0.15
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-01-27,0.0,0.028092438834414556,0.30840795773335,0.0,0.24065433539297937,0.0,0.0,0.022845268039256038,0.0,0.0,0.25,0.15
2006-02-03,0.0,0.03642332661009261,0.31003760901542415,0.0,0.23890998584542458,0.014629078529058676,0.0,0.0,0.0,0.0,0.25,0.15
2006-02-10,0.0,0.0,0.33285977981463144,0.0,0.26714022018536854,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-02-17,0.0,0.0,0.33199896328016854,0.0,0.26800103671983144,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-02-24,0.03021915387893914,0.0,0.32742274630914825,0.0,0.24235809981191253,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-03-03,0.0,0.0,0.34211817226283625,0.0,0.25788182773716367,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-03-10,0.0,0.0,0.33504711521425756,0.0,0.2649528847857424,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-03-17,0.0,0.0,0.25618659914390063,0.0,0.2895224737777427,0.0,0.0,0.054290927078356664,0.0,0.0,0.25,0.15
2006-03-24,0.0,0.0,0.26875900450999113,0.0,0.2866531542551177,0.0,0.0,0.04458784123489106,0.0,0.0,0.25,0.15
2006-03-31,0.0,0.0,0.27009975538880604,0.0,0.2745531982673191,0.0,0.0020531152419524324,0.0532939311019224,0.0,0.0,0.25,0.15
2006-04-07,0.0,0.0,0.28708603871526883,0.021094407454661176,0.2918195538300701,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-04-14,0.0,0.0,0.2744694267970907,0.00409084577540614,0.3214397274275031,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-04-21,0.0,0.0,0.2897582198064795,0.0,0.27069998167825415,0.0,0.0,0.03954179851526645,0.0,0.0,0.25,0.15
2006-04-28,0.0,0.0,0.28203852783108,0.0,0.2702216800962612,0.0,0.0,0.04773979207265878,0.0,0.0,0.25,0.15
2006-05-05,0.0,0.0,0.2675011225038084,0.0,0.33249887749619156,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-05-12,0.0,0.0,0.25121413428133826,0.0,0.2888101839467886,0.0,0.0,0.05997568177187315,0.0,0.0,0.25,0.15
2006-05-19,0.0,0.0,0.27190112629900876,0.0,0.3280988737009912,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-06-02,0.0,0.0,0.0,0.0,0.48232601988929075,0.0,0.016896759258305267,0.100777220852404,0.0,0.0,0.25,0.15
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.25,0.15
2006-07-07,0.33536803681616834,0.0,0.0,0.0,0.0,0.0,0.0,0.26463196318383164,0.0,0.0,0.25,0.15
2006-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-07-28,0.38390662867181263,0.0,0.0,0.0,0.0,0.0,0.0,0.21609337132818726,0.0,0.0,0.25,0.15
2006-08-04,0.4489633926835513,0.0,0.0,0.0,0.0,0.0,0.0,0.15103660731644872,0.0,0.0,0.25,0.15
2006-08-11,0.45240881995459026,0.0,0.0,0.0,0.0,0.0,0.0,0.14759118004540978,0.0,0.0,0.25,0.15
2006-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-08-25,0.44367862275204567,0.0,0.0,0.0,0.0,0.0,0.0,0.1535868207919444,0.0027345564560098865,0.0,0.25,0.15
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-09-15,0.4260393990122799,0.0,0.10462008922574016,0.0,0.0,0.0,0.0,0.0693405117619799,0.0,0.0,0.25,0.15
2006-09-22,0.3439656215706789,0.0,0.0,0.0,0.0,0.0,0.032657480690506946,0.22337689773881414,0.0,0.0,0.25,0.15
2006-09-29,0.354475503232551,0.0,0.0,0.0,0.0,0.0,0.020833979594192916,0.18836010045258372,0.03633041672067235,0.0,0.25,0.15
2006-10-06,0.37290264601191464,0.0,0.0,0.0,0.0,0.0,0.0,0.17187563662915875,0.055221717358926545,0.0,0.25,0.15
2006-10-13,0.3379117329259889,0.0,0.0,0.0,0.0,0.0,0.0,0.21853678886634711,0.04355147820766394,0.0,0.25,0.15
2006-10-20,0.26893423657607746,0.0,0.0,0.0,0.0,0.0,0.08585814886793772,0.24520761455598483,0.0,0.0,0.25,0.15
2006-10-27,0.0,0.0,0.0,0.04179533315773236,0.0,0.0,0.21498019627844786,0.3432244705638198,0.0,0.0,0.25,0.15
2006-11-03,0.2904079069856608,0.0,0.0,0.018036008847682257,0.0,0.0,0.11969513417740614,0.17186094998925072,0.0,0.0,0.25,0.15
2006-11-10,0.4321893959309664,0.0,0.0,0.08139923110110045,0.0,0.0,0.21579783016934895,0.27061354279858435,0.0,0.0,0.0,0.0
2006-11-17,0.3532695857655081,0.0,0.0,0.1854379527399752,0.0,0.0,0.17966640669402673,0.28162605480048997,0.0,0.0,0.0,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2006-12-08,0.3825096993282673,0.0,0.17014632826701784,0.0,0.2763612262333932,0.0,0.1709827461713216,0.0,0.0,0.0,0.0,0.0
2006-12-15,0.14852993283277438,0.0,0.17942291683986306,0.0,0.1914752850091344,0.0,0.08057186531822805,0.0,0.0,0.0,0.25,0.15
2006-12-22,0.3032362308788411,0.0,0.2683659671352255,0.0,0.29735130205598986,0.0,0.13104649992994363,0.0,0.0,0.0,0.0,0.0
2006-12-29,0.1826790289092696,0.0,0.1797579225092993,0.0,0.16737337321012824,0.0,0.0,0.07018967537130286,0.0,0.0,0.25,0.15
2007-01-05,0.1867823576496244,0.0,0.16543532323869467,0.0,0.18009771851121584,0.0,0.0,0.0676846006004651,0.0,0.0,0.25,0.15
2007-01-12,0.2987254259097892,0.0,0.31196613793300704,0.09436269843837386,0.2949457377188299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,0.09014891692983713,0.0,0.22387762518223683,0.0,0.2052194013663356,0.0,0.0,0.08075405652159034,0.0,0.0,0.25,0.15
2007-01-26,0.0,0.0,0.23034961948400068,0.0,0.21163988922132052,0.0,0.05555463539090117,0.10245585590377754,0.0,0.0,0.25,0.15
2007-02-02,0.0,0.0,0.38617467407847916,0.0,0.3445942568781227,0.0,0.07434601148456385,0.19488505755883423,0.0,0.0,0.0,0.0
2007-02-09,0.0,0.0,0.21428383099881193,0.0,0.20353816479498119,0.0,0.061759507916111386,0.12041849629009548,0.0,0.0,0.25,0.15
2007-02-16,0.0,0.0,0.2751209829480507,0.0,0.23881129338378107,0.04811669402264849,0.03795102964551971,0.0,0.0,0.0,0.25,0.15
2007-02-23,0.0,0.0,0.2262731326793019,0.0,0.23003989840345798,0.0,0.028976477186245228,0.1147104917309949,0.0,0.0,0.25,0.15
2007-03-02,0.1564788229395557,0.0,0.19880896394311168,0.0,0.18096974542342026,0.0,0.0,0.06374246769391236,0.0,0.0,0.25,0.15
2007-03-09,0.28667569586357067,0.0,0.1268121525591277,0.0,0.0,0.02747537699277552,0.0,0.1590367745845262,0.0,0.0,0.25,0.15
2007-03-16,0.3257063189275793,0.0,0.18581869405887272,0.0,0.08847498701354799,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-03-23,0.4363093340647994,0.0,0.1636906659352006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-03-30,0.3210533461733944,0.0,0.1501988432944395,0.0,0.10283785477626528,0.02590995575590077,0.0,0.0,0.0,0.0,0.25,0.15
2007-04-06,0.4316943439221898,0.0,0.11161518952871598,0.0,0.056690466549094175,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-04-13,0.33903784978421064,0.0,0.15653238927852844,0.0,0.10442976093726093,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-04-20,0.3513781544831829,0.0,0.1409144579984614,0.0,0.10770738751835572,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-04-27,0.32025110193416323,0.0,0.14809944893913315,0.0,0.13164944912670357,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-05-04,0.31607686659080436,0.0,0.14831847709012017,0.0,0.11597235458311503,0.0,0.019632301735960395,0.0,0.0,0.0,0.25,0.15
2007-05-11,0.3145106929968008,0.0,0.14192916182872992,0.0,0.12829191559474024,0.015268229579729025,0.0,0.0,0.0,0.0,0.25,0.15
2007-05-18,0.26629939156674176,0.0,0.17235859766439446,0.0,0.13985199393142694,0.0,0.02149001683743678,0.0,0.0,0.0,0.25,0.15
2007-05-25,0.2594929700666652,0.0,0.14735152182801467,0.0,0.15872132803193456,0.0,0.03443418007338553,0.0,0.0,0.0,0.25,0.15
2007-06-01,0.2272195394289278,0.0,0.1735019698105372,0.0,0.1522503024747227,0.0,0.04702818828581226,0.0,0.0,0.0,0.25,0.15
2007-06-08,0.12352085997235272,0.0,0.1826499552542861,0.11192827659050841,0.18190090818285276,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-06-15,0.0,0.10232230033692498,0.1643428479440953,0.1377268745845127,0.19560797713446706,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-06-22,0.0,0.07780718705943734,0.1815697998903801,0.13171708966423237,0.2089059233859501,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-06-29,0.0,0.07757279230877356,0.1733435299948931,0.14494842550177087,0.20413525219456233,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-07-06,0.0,0.10176396636399813,0.16352968183408706,0.1413977615746369,0.19330859022727784,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-07-13,0.0,0.09899947077519679,0.1732288814705519,0.12805472578971205,0.19971692196453916,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-07-20,0.0,0.09189750576695331,0.17360265686375792,0.13631908115826183,0.198180756211027,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-07-27,0.0,0.10810463119324303,0.16083147178016513,0.15131159564510285,0.17975230138148904,0.0,0.0,0.0,0.0,0.0,0.25,0.15
2007-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2007-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2008-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
2009-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,0.25,0.2
