Date,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT,BIL
2011-04-08,0.13320807994416342,0.20110233683928655,0.199355102468462,0.022225860205898073,0.03736357546151159,0.0,0.0,0.05399912737867033,0.0,0.0,0.0,0.0,0.21641232637728752,0.0,0.13633359132472056
2011-04-15,0.10947648726760231,0.172957892953828,0.1655459571604723,0.0,0.00733234908434372,0.0,0.0,0.12642965003303283,0.0,0.0,0.07303922080281736,0.0,0.20938747521193551,0.0,0.13583096748596812
2011-04-22,0.0895382884441934,0.039972412937844315,0.19558240227094456,0.0,0.0,0.0,0.0,0.11282544511652817,0.01764810521034899,0.0,0.18234617375406845,0.0,0.21167700568745804,0.0,0.15041016657861406
2011-04-29,0.07373275407228042,0.11149564799803342,0.2087437171904026,0.0,0.0,0.006257305877463712,0.0,0.040159880873008064,0.0,0.0,0.16900027805028997,0.0,0.22652759018141017,0.0,0.16408282575711164
2011-05-06,0.08578824362305294,0.1270433375887104,0.25015176941998135,0.0,0.0,0.10729836037633926,0.0,0.009613502712445196,0.0,0.0,0.026979080731683126,0.0,0.1664098500493903,0.0,0.22671585549839746
2011-05-13,0.0,0.07315210507431046,0.24948379250427258,0.009209002847671935,0.0271888615354698,0.15961847851178912,0.0,0.0,0.0,0.0,0.12364005152267443,0.0,0.1716882299353026,0.0,0.18601947806850905
2011-05-20,0.0,0.02887566531983459,0.23055982681980322,0.06005244814783126,0.07603357560525967,0.17699062841283084,0.0,0.0,0.0,0.0,0.13394537642988613,0.0,0.10925315453593543,0.0,0.1842893247286188
2011-05-27,0.0,0.1587602389641962,0.22494285971077688,0.046243084075032255,0.06323198963080263,0.17951380797095084,0.0,0.011492335758492457,0.0,0.0,0.11263845746271584,0.0,0.024570062740490742,0.0,0.17860716368654206
2011-06-03,0.011949686290079073,0.13138828829062715,0.2075570150888314,0.12140109174948385,0.1714230075741522,0.1539087518694603,0.0,0.0,0.0,0.0,0.07802305799254139,0.0,0.0,0.0,0.12434910114482467
2011-06-10,0.17973095319517696,0.18384041074321175,0.21087356006327007,0.0829641638681569,0.09771663578714902,0.03742366860967983,0.0,0.028990289003552983,0.0,0.0,0.0,0.0,0.0,0.0,0.1784603187298025
2011-06-17,0.17166357190609555,0.20072056134792757,0.24950736211616692,0.0,0.009752359960278343,0.0,0.0,0.15855562710190885,0.0,0.0,0.03104071905603496,0.0,0.0,0.0,0.17875979851158785
2011-06-24,0.13205645775860558,0.17825625199947384,0.2157783751021306,0.0,0.0,0.0,0.0,0.17934037165769534,0.0,0.0,0.11997752501879688,0.0,0.0,0.0,0.17459101846329772
2011-07-01,0.07145773645825544,0.0696245569463028,0.2020961700213321,0.0,0.007860583766540133,0.0,0.0,0.24064637577419723,0.0,0.0,0.14741758166528582,0.0,0.0,0.0,0.2608969953680864
2011-07-08,0.07599607629161116,0.1093465934699701,0.11658898157075918,0.006664279231898065,0.03222782520291697,0.0,0.0,0.1636158119761087,0.0,0.0,0.22520913830364864,0.0,0.0,0.0,0.2703512939530872
2011-07-15,0.04671483164429757,0.06477898366171891,0.08866129767197488,0.0,0.0,0.0,0.0,0.16055626045470325,0.0,0.0,0.26244604274569977,0.0,0.11130935126095838,0.0,0.2655332325606472
2011-07-22,0.06858308091217528,0.03824812768184403,0.11630112019398063,0.0,0.0,0.0,0.0,0.22038213266048276,0.0,0.0,0.28650259431754094,0.0,0.011300532391578551,0.0,0.2586824118423977
2011-07-29,0.010278523226242996,0.0,0.18515958750777092,0.0,0.0,0.0,0.0,0.19935300169970377,0.0,0.0,0.32984329517965055,0.0,0.0,0.0,0.27536559238663183
2011-08-05,0.07399528010123765,0.09250315394920905,0.1760431688353229,0.0,0.0,0.0,0.0,0.10163782349871436,0.0,0.0,0.2031559266296472,0.0,0.0,0.0,0.35266464698586875
2011-08-12,0.050327104084911936,0.1188709176649218,0.12311951235272865,0.0,0.0,0.0,0.0,0.10938997051306878,0.0,0.0,0.245842744682694,0.0,0.0,0.0,0.35244975070167484
2011-08-19,0.04815071400549697,0.10908008270372838,0.12767183290003792,0.0,0.0,0.0,0.0,0.10851406968863865,0.0,0.0,0.22453993614328457,0.0,0.031502543471345804,0.0,0.35054082108746765
2011-08-26,0.06159921640672116,0.10768635671018269,0.10739213644509636,0.0,0.0,0.0,0.0,0.13593446770778822,0.0,0.0,0.2194053028913436,0.0,0.0,0.0,0.367982519838868
2011-09-02,0.01819857678245611,0.12561553394570912,0.06803435256666368,0.0,0.0,0.06722625761490532,0.044468057534860904,0.10113351839001945,0.0,0.0,0.20511016921066727,0.0,0.0,0.0,0.3702135339547181
2011-09-09,0.0,0.04477070109219082,0.0,0.0,0.0,0.0,0.0,0.0,0.023069186571603697,0.2624305955255944,0.11948529920773834,0.0,0.07838362085465722,0.11552935205676701,0.3563312446914486
2011-09-16,0.0,0.04390427698712843,0.0,0.0,0.0,0.0,0.0,0.002870004481999211,0.0,0.260887906540026,0.11880500249198862,0.0,0.09950060192250304,0.12752577552572075,0.3465064320506339
2011-09-23,0.0,0.0031819633205765964,0.0,0.0,0.0,0.0,0.0,0.013901812409280167,0.05761251055907328,0.2629762823611572,0.10008442631524307,0.0,0.11370065272284166,0.11958954962465376,0.3289528026871743
2011-09-30,0.0,0.025044963232333482,0.0,0.0,0.0,0.0,0.0,0.015976945436779477,0.026141767677255786,0.23223844723011325,0.11326104798223877,0.0,0.12927657927302733,0.13557738445319367,0.32248286471505827
2011-10-07,0.0,0.00964256121271013,0.0,0.0,0.0,0.0,0.0,0.0029151754982018672,0.05498180882899577,0.2624454077641125,0.1049368611065853,0.0,0.11740052853370056,0.12553770603288392,0.3221399510228099
2011-10-14,0.0,0.009104701769034527,0.0,0.0,0.0,0.0,0.0,0.0,0.03567124234578858,0.29969045567185276,0.11788572039957854,0.0,0.08889109925304002,0.12197033351263693,0.3267864470480686
2011-10-21,0.0,0.04670273801811364,0.0,0.0,0.0,0.0,0.0,0.0033045491648715517,0.0,0.3118506054631471,0.1364462078534444,0.0,0.04346367978623023,0.14254018134837593,0.31569203836581705
2011-10-28,0.0,0.030833228908434387,0.0,0.0,0.0,0.0,0.0,0.0,0.053054267163987326,0.3255035210067867,0.11390729018997797,0.0,0.0,0.16015945591355674,0.3165422368172569
2011-11-04,0.0,0.025756833648687274,0.0,0.0,0.0,0.0,0.0,0.0,0.04062210848509338,0.3411548281222569,0.14260104266051918,0.0,0.0,0.16569098774040478,0.28417419934303845
2011-11-11,0.0,0.030422821490712987,0.0,0.0,0.0,0.0,0.0,0.0,0.00955368445639438,0.3274190927571637,0.15233275281492062,0.0,0.0,0.19477837618223728,0.285493272298571
2011-11-18,0.0,0.10217607285018707,0.0,0.0,0.0,0.0,0.0,0.0,0.028942597670522804,0.22723636239846298,0.15381907477800974,0.0,0.0,0.20103368072014174,0.28679221158267576
2011-11-25,0.024655811229919722,0.10237241225361726,0.0,0.0,0.0,0.0,0.0,0.0,0.009251124276542606,0.22172810194844716,0.14491571337979192,0.0,0.0,0.20634633637186023,0.2907305005398211
2011-12-02,0.013386394589294666,0.10261799225934451,0.0,0.0,0.0,0.0,0.0,0.01899104358879141,0.007736863814123814,0.21030339091571218,0.16389119070134908,0.0,0.0,0.1796276836422291,0.3034454404891552
2011-12-09,0.003924457370934326,0.06176257191253451,0.0,0.0,0.0,0.0,0.0,0.0303369052562795,0.03402461161966884,0.2976830602091523,0.12888001146606748,0.0,0.0,0.17082617809699285,0.2725622040683702
2011-12-16,0.02788153297344736,0.08762157100317,0.0,0.0,0.0,0.0,0.0,0.014586000908831876,0.00980940707989049,0.17963393704635439,0.17137198387431368,0.0,0.0,0.2375917594413766,0.2715038076726156
2011-12-23,0.0,0.03839900966830814,0.0,0.0,0.0,0.0,0.0,0.0,0.008016277746268001,0.3486337436715636,0.1438715801811597,0.0,0.0,0.19000262017583983,0.2710767685568608
2011-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37801141573337377,0.1870825759861634,0.0,0.0,0.25738038531745183,0.1775256229630109
2012-01-06,0.0,0.054671379427738476,0.0,0.0,0.0,0.0,0.0,0.0,0.033749879457877774,0.3071815623393811,0.1957830977727729,0.0,0.0,0.26346690735820527,0.1451471736440244
2012-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04227419372132646,0.02823650204899454,0.3732669438286475,0.18265821634597784,0.0,0.0,0.21973394979046276,0.15383019426459088
2012-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964673272094639,0.11473395013021835,0.38519459897895786,0.1224312917942009,0.0,0.0,0.19882039234523477,0.1391730340304418
2012-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04331979989718588,0.10561518369724991,0.37156597917362927,0.1193547902563636,0.0,0.0,0.21734561499312816,0.14279863198244325
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022620328248256407,0.20046487070002927,0.5278370529590001,0.09537658086191068,0.0,0.0,0.2876877341359285,0.0
2012-02-10,0.010543338504168378,0.0289190695081924,0.0,0.0,0.0,0.0,0.0,0.08947348430199382,0.0902324348729402,0.3665492478044441,0.17176940953863462,0.0,0.0,0.3877606209169052,0.0
2012-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07148191676943166,0.099079318680957,0.5517247284209411,0.12586468967243034,0.0,0.0,0.32123182532734473,0.0
2012-02-24,0.20448867790522923,0.31307981610490465,0.06259595473878879,0.0,0.0,0.0,0.0,0.24716051136204226,0.018961421380289976,0.0,0.0,0.0,0.0,0.44045066369889047,0.0
2012-03-02,0.08230732716640163,0.23778264845937042,0.14105853603648752,0.0,0.0,0.0,0.0,0.26063116150327986,0.102017328653674,0.0,0.14419733179913014,0.0,0.0,0.3467135159518956,0.0
2012-03-09,0.14041690818951796,0.28583713441226516,0.18450896018086546,0.0,0.0,0.0,0.0,0.2645862868697114,0.0,0.220831672432153,0.008608616118298265,0.0,0.0,0.2738308805124615,0.0
2012-03-16,0.19609146260429708,0.3596752997454972,0.15827958579262308,0.0,0.0,0.0,0.0,0.2668046343825253,0.0,0.0356512276626751,0.09143423386540987,0.0,0.0,0.312493108865156,0.0
2012-03-23,0.26631923846103034,0.4069952583088346,0.2487499289064927,0.0,0.0,0.0,0.0,0.26402252175131513,0.0,0.0,0.1919099623550501,0.0,0.0,0.11083564174040554,0.0
2012-03-30,0.15718935155339106,0.5248258264960017,0.16154640116381827,0.0,0.0,0.03367896638182579,0.0,0.1731903162862501,0.0,0.0,0.4299579504840575,0.0,0.0,0.019611187634655594,0.0
2012-04-06,0.2787579849205936,0.4979476096888736,0.0,0.0,0.0,0.20143005703714517,0.0,0.10456627244207661,0.0,0.0,0.31048404264689355,0.0,0.0,0.09283291049872316,0.0
2012-04-13,0.18055062529400026,0.33675234906046203,0.09905681325718807,0.0,0.0,0.020902391672550875,0.0,0.20339795933436694,0.0,0.19084962283663187,0.22696913559128792,0.0,0.0,0.21573093345296573,0.0
2012-04-20,0.3543647080890597,0.5386209993434272,0.13304334223983655,0.0,0.0,0.0,0.0,0.359760556657149,0.07537630305569834,0.0,0.0,0.0,0.0,0.018072178037840704,0.0
2012-04-27,0.30346339746228684,0.4505734202885998,0.11779529059463088,0.0,0.0,0.0,0.0,0.2434902280513851,0.0,0.037609149112362274,0.0,0.0,0.0,0.2885730422343443,0.0
2012-05-04,0.28625731819283706,0.4088722886113538,0.06893680127641588,0.0,0.0,0.0,0.0,0.2334524301144051,0.0,0.18364987785743236,0.0,0.0,0.0,0.20216503192899138,0.0
2012-05-11,0.3400281100806969,0.48615550558292825,0.058811219246989864,0.0,0.0,0.0,0.0,0.31349587662911266,0.07445107144418482,0.0,0.0,0.0,0.0,0.1298990078722299,0.0
2012-05-18,0.15068489524627332,0.2629488815959147,0.0,0.0,0.0,0.0,0.0,0.18693037732327114,0.0917996650054728,0.1364215222920265,0.0,0.0,0.0,0.21262737670758286,0.0
2012-05-25,0.17930146732701824,0.3089325377488565,0.08493652087931068,0.0,0.0,0.0,0.0,0.26607102994733867,0.11390411775606582,0.0,0.0,0.0,0.0,0.09994516777918168,0.0
2012-06-01,0.22513268856957774,0.2994754894496964,0.0900703288617467,0.0,0.0,0.0,0.0,0.24227631948557218,0.13804473019886906,0.028161562460274174,0.0,0.0,0.0,0.04299648915033649,0.0
2012-06-08,0.15334990549226754,0.21493564528998835,0.03506194644105699,0.0,0.0,0.0,0.0,0.2456206491297751,0.11344178592676471,0.07340585969264231,0.0,0.0,0.0,0.11017977193014575,0.054004436097359276
2012-06-15,0.12883160925020729,0.22286509061495985,0.032839826718413394,0.0,0.0,0.0,0.0,0.22271260119267836,0.13227383558827702,0.06906162909159129,0.0,0.0,0.0,0.1352952388510268,0.05612016869284597
2012-06-22,0.04186608126408801,0.12044762606435473,0.0,0.0,0.0,0.0,0.0,0.13880280291019279,0.15619272622140273,0.2723339073073182,0.0,0.0,0.0,0.21616000157843562,0.05419685465420787
2012-06-29,0.08825382140505009,0.15792197949205206,0.0,0.0,0.0,0.0,0.0,0.19678611894959366,0.09467142531042311,0.18502204028133082,0.0,0.0,0.0,0.21493861561622823,0.06240599894532206
2012-07-06,0.0,0.09370770632532574,0.0,0.0,0.0,0.0,0.0,0.1453221900674612,0.035863879324908275,0.4370081606157645,0.030750804398397356,0.0,0.0,0.19065758816472977,0.06668967110341317
2012-07-13,0.05120239050746323,0.10834053326004543,0.0,0.0,0.0,0.0,0.0,0.17767132797891846,0.1354992297044874,0.2699310445083119,0.0,0.0,0.0,0.19694888703091828,0.06040658700985524
2012-07-20,0.07071213470002681,0.10193811562687875,0.0,0.0,0.0,0.0,0.0,0.16897817688672703,0.1417885453488825,0.2401278015652546,0.0,0.0,0.0,0.21790204085297488,0.05855318501925533
2012-07-27,0.0249788317313781,0.13850736392250348,0.0,0.0,0.0,0.0,0.0,0.14797201893712428,0.15512053626646,0.2690932466009748,0.0,0.0,0.0,0.2309237292526057,0.03340427328895357
2012-08-03,0.06841293192010335,0.11366694254337707,0.0,0.0,0.0,0.0,0.0,0.14582100962227865,0.18933464171385353,0.2414227705260251,0.0,0.0,0.0,0.20746361343436356,0.03387809023999866
2012-08-10,0.1391260592431958,0.14988554829022027,0.0689384294070584,0.0,0.0,0.0,0.0,0.20141124283420617,0.12341374057303939,0.05966957964082459,0.0,0.0,0.0,0.22117112730862803,0.03638427270282718
2012-08-17,0.141206320905622,0.10682062136864885,0.05650194046762632,0.0,0.0,0.0,0.0,0.2026167756459725,0.15201055644763473,0.09309917592503633,0.0,0.0,0.0,0.21138988338727277,0.036354725852186576
2012-08-24,0.20126649016796463,0.2226111185947311,0.06504301021773315,0.0,0.0,0.0,0.0,0.23593266598983062,0.08169950104654035,0.06296560415889484,0.0,0.0,0.0,0.09725514530369651,0.033226464520608734
2012-08-31,0.1944696397366103,0.22157551039883203,0.055812322235506355,0.0,0.0,0.0,0.0,0.25326195075640845,0.0873417383993829,0.06688958564965325,0.0,0.0,0.0,0.08672022104100834,0.03392903178259843
2012-09-07,0.18530928131426255,0.23123033834174084,0.06723882061736998,0.0,0.0,0.0,0.0,0.24671562573315184,0.12074772291853428,0.06538684083436876,0.0,0.0,0.0,0.037514665972420404,0.04585670426815136
2012-09-14,0.22292321780111285,0.27512835951024417,0.06540513148320239,0.0,0.0,0.0,0.0,0.22431181862888908,0.0829133855095608,0.024259878548543196,0.0,0.0,0.0,0.05050174998608405,0.05455645853236346
2012-09-21,0.2238595264483035,0.276365411127573,0.07983150098172444,0.007127141740758336,0.02160549029796566,0.0,0.0,0.2148847358053227,0.11440277076258981,0.0,0.0,0.0,0.0,0.0,0.061923422835762576
2012-09-28,0.20651990745583695,0.27534105174689943,0.08026564087904058,0.02126971695484277,0.007167774675358264,0.0,0.0,0.24178422444279787,0.08164048135141037,0.0,0.0,0.0,0.0,0.0,0.08601120249381378
2012-10-05,0.20523811700435496,0.2748801600689541,0.13957486339905892,0.0,0.0,0.0,0.0,0.24323433029634214,0.04923949719771551,0.0,0.0,0.0,0.0,0.00709048925338311,0.08074254278019133
2012-10-12,0.17384689183631338,0.28217857808024405,0.14764537644689033,0.022904602591934674,0.0077409232018208094,0.0,0.0,0.25758238689080615,0.0,0.0,0.0,0.0,0.0,0.0,0.10810124095199047
2012-10-19,0.1611446198833141,0.21130019998822794,0.13879151135665557,0.0724235512750695,0.05709905405932674,0.0,0.0,0.23300362282665488,0.01818592367529095,0.0,0.0,0.0,0.0,0.0,0.10805151693546045
2012-10-26,0.19223264254629277,0.31667514705613886,0.16657888519247727,0.025369984503905502,0.00856677368736038,0.0,0.0,0.08115966964891438,0.0,0.0,0.1222391480641869,0.0,0.0,0.0,0.08717774930072397
2012-11-02,0.1824411352759334,0.23355037661399036,0.08379374114004384,0.0,0.0,0.0,0.0,0.0,0.04659246398669992,0.29987020101906176,0.0624710768859383,0.0,0.0,0.033885176136137674,0.05739582894219475
2012-11-09,0.20167708971688234,0.2578898151305128,0.1106592747296503,0.04134048869893587,0.025127216261127124,0.0,0.0,0.0,0.017286256455147732,0.18010299966385826,0.09520560717429602,0.0,0.0,0.0,0.07071125216958951
2012-11-16,0.1942650898508426,0.12674290730992444,0.03625357356581743,0.0,0.0,0.0,0.0,0.022605886256855764,0.1589547339576112,0.5347430852483189,0.0563348767508218,0.0,0.0,0.006093458812374653,0.0
2012-11-23,0.15516286221203304,0.030530276397926926,0.005444076042269814,0.101629621557944,0.11407663421018184,0.0,0.0,0.09970551663532738,0.19753765921033067,0.41592317332795775,0.0,0.0,0.0,0.0,0.0
2012-11-30,0.1350799238208728,0.09281150855165332,0.061745250171130986,0.12782939884109812,0.1414469440201669,0.005897813297980393,0.0,0.0178518434863489,0.23232524571652013,0.3665221394154442,0.0,0.0,0.0,0.0,0.0
2012-12-07,0.17902263459271156,0.039864708800829325,0.05075636882209666,0.17652629295380518,0.16479688740938297,0.0,0.0,0.16326066739164344,0.2890598091058268,0.36847714199448256,0.0,0.0,0.0,0.0,0.0
2012-12-14,0.024159036054710325,0.0,0.0,0.12704419864788238,0.11695104404915828,0.0,0.0,0.08511808777399818,0.3773461233310717,0.5127977539287475,0.04480847012855,0.0,0.0,0.151614815921521,0.0
2012-12-21,0.009187055067653813,0.0,0.0,0.061780062325679286,0.048790485163192454,0.0,0.0,0.0,0.3640885496777223,0.648000593383366,0.09887802892635354,0.0,0.0,0.20542225300600092,0.0
2012-12-28,0.06990316913407164,0.0,0.0,0.1790262694754902,0.16443482207744473,0.025324888500370814,0.0,0.0,0.242349876914166,0.5597234617331769,0.14519346833418886,0.0,0.0,0.09173123481772724,0.0
2013-01-04,0.11566580185166685,0.05328915573318544,0.0,0.23088408096418292,0.21523718578122691,0.008411404702831445,0.0,0.0,0.3286204491633542,0.4809668345647277,0.0,0.0,0.0,0.062099415273587824,0.0
2013-01-11,0.02605082523474502,0.0,0.0,0.2494879238039042,0.22656288113460643,0.13891475703738115,0.0,0.042413275526833424,0.3200892299039623,0.43053439494380324,0.0,0.0,0.0,0.06098387213666639,0.0
2013-01-18,0.08959211531591574,0.0,0.023206641003932,0.28803890567058615,0.28839935003174055,0.25369130942841833,0.0,0.0,0.3674941336612284,0.18957754488817896,0.0,0.0,0.0,0.0,0.0
2013-01-25,0.06678416969606475,0.0,0.16890524681598618,0.27884812167971357,0.27946864178337627,0.18904589315718584,0.13157116683709685,0.04613710356916281,0.25856388631225,0.07682239463658971,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.020548565161230797,0.0,0.07987343425057905,0.20068924924157455,0.20113612498553537,0.17476342977499196,0.12005026972746614,0.059692241118976364,0.3366177898529498,0.30453338825507026,0.0,0.0,0.0,0.0,0.0
2013-02-08,0.1149541616960501,0.0,0.24860649452796105,0.36570129098402543,0.3326120046277156,0.2764575606635599,0.13187994436029662,0.0,0.029464050350587044,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-15,0.13561201480096,0.0,0.2228032222025079,0.3513214276293584,0.31940719477046536,0.221163050653217,0.1026184349176506,0.0618807754558927,0.08486315781313479,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-22,0.12053470080142545,0.0,0.2637748948562961,0.381861475609485,0.347978018435296,0.26105526471630824,0.0,0.09391013739277598,0.03088550818841309,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.09769459694722676,0.0,0.27368465063583536,0.39884429583353675,0.3621501321944177,0.20104679481090362,0.013229875216745424,0.15334965436133421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-08,0.1181118404268752,0.0,0.2833697909437002,0.38482597328486423,0.34843673260843705,0.17226759882520173,0.012361696311384642,0.09241062398164282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,0.17603981448881897,0.0,0.3135621634251413,0.32391296416901516,0.34926531678803213,0.09867305211021105,0.12342001536729683,0.06746852927369917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,0.21290005464308429,0.0,0.4197015670702523,0.2985091726443683,0.2675335736012909,0.08366349338201834,0.016835439058788506,0.16149026175945072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-29,0.17463032310416599,0.0,0.3217219695037597,0.27271722480184607,0.303363022146569,0.04753728598218254,0.15296395795420106,0.2270662165072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-05,0.21844056908553305,0.0,0.3229879060094561,0.26059165525873446,0.29407829695800924,0.0,0.19821625099074386,0.16065651434419265,0.04502880735333063,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-12,0.1783641861556952,0.0,0.3130295418729735,0.31002331452889414,0.3403514770763052,0.01563521591112265,0.2597689044093167,0.0828273600456928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19,0.1808611752708003,0.0,0.33936977845696936,0.2117869827118441,0.23741918308700255,0.0,0.29684141050249735,0.074676946714337,0.037250418609885025,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26,0.15942623994056454,0.010454127914319456,0.2652549443446768,0.17592755132980814,0.196828256188905,0.0,0.4376963751892668,0.07208982764909061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,0.22052629159695863,0.010609642814916635,0.2634190167383064,0.13562727859686097,0.11018219080064584,0.0,0.43001474543658547,0.07701227593340963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,0.15838396594325382,0.0,0.2020991465887009,0.10068663468544822,0.12267777024399265,0.0,0.43577847627663646,0.25143859823614584,0.0314913871007459,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,0.14996510539719557,0.027920873629025136,0.17872255835501735,0.1180009722914422,0.16044340680534172,0.0,0.38987746715115423,0.2891432652478145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,0.1110500495774348,0.0,0.09385558745436838,0.14071424923278364,0.159094457117312,0.0,0.23489098592725882,0.21246088599516758,0.13039942371165025,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,0.12196314212605112,0.009294885864793413,0.10667194988891952,0.17033162855998185,0.1902291016799158,0.0,0.228426639531691,0.1328788258877216,0.0,0.0,0.0,0.0,0.0,0.0,0.040203826460925685
2013-06-07,0.10490887134287828,0.008162746278159294,0.10589349128505879,0.21543850178631663,0.19800911362935175,0.0,0.19573771295999565,0.1301879301145572,0.0,0.0,0.0,0.0,0.0,0.0,0.041661632603682386
2013-06-14,0.10742397224018656,0.02494545542406601,0.10961423090766152,0.1516544385161853,0.16900419049335727,0.0,0.20125211183369285,0.183720663495194,0.0,0.0,0.0,0.0,0.0,0.0,0.052384937089656525
2013-06-21,0.14187671788518316,0.057091191763889285,0.14197469617714203,0.07716930050835259,0.09369552756364634,0.0,0.2180152122573403,0.17954382431016977,0.0,0.0,0.0,0.0,0.0,0.0,0.0906335295342765
2013-06-28,0.2002263555716267,0.05011637249631534,0.17368704291360837,0.07118948132170061,0.0909362335913426,0.0,0.18622441251998784,0.1190633495100796,0.0,0.0,0.0,0.0,0.0,0.0,0.10855675207533888
2013-07-05,0.2696857629543361,0.13462060108120533,0.23939007792933303,0.04903809443989554,0.08791516718174203,0.0,0.08057825456412938,0.007569375203676926,0.0,0.0,0.0,0.0,0.0,0.0,0.1312026666456816
2013-07-12,0.25470781892934713,0.10524976441987227,0.21283460975526136,0.06434822371120562,0.08199675570085667,0.0,0.09478201136184126,0.0072880163017279035,0.0,0.0,0.0,0.0,0.0,0.0,0.17879279981988772
2013-07-19,0.2566313167800448,0.10511967072088374,0.2515297647392759,0.06430061503179431,0.045612029545175715,0.0,0.09590066340105574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18090593978176983
2013-07-26,0.23127763073726437,0.10437661882814474,0.2685272994250032,0.0460959189555984,0.02747715228858772,0.0,0.13801956969945522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842258100659464
2013-08-02,0.21931440193701832,0.11550256680669448,0.25532893893332725,0.04351909073881205,0.025928360213743833,0.0,0.14146739914176154,0.006532522471412204,0.0,0.0,0.0,0.0,0.0,0.0,0.19240671975723023
2013-08-09,0.23791517740559737,0.10758252468499936,0.27847752085140653,0.0,0.009780276754756017,0.0,0.16723804817955137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990064521236894
2013-08-16,0.20711339728968817,0.13366097231409105,0.24656608005337435,0.009142115994198197,0.027206477189798475,0.0,0.15517124708026278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211397100785869
2013-08-23,0.20291556747745867,0.0684685397496463,0.27023512321775944,0.04985028964560714,0.029672079495556756,0.0,0.15699989584791493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22185850456605682
2013-08-30,0.23371703532024038,0.09299858250946483,0.2508683493640839,0.040116387490602666,0.0242642141986101,0.0,0.09798170377944006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26005372733755805
2013-09-06,0.18884834927085026,0.08939481195207319,0.2083507441036778,0.06716638060939494,0.05253773961568449,0.0,0.13328184157811288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604201328702064
2013-09-13,0.16166591100662037,0.10314152748895965,0.2152058755511041,0.063798138625503,0.050011927364226834,0.0,0.1295604676252547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27661615233833126
2013-09-20,0.13851501328450835,0.13110273240129766,0.1952860014247353,0.07524591039532251,0.06191679903655144,0.0,0.11512956947707077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28280397398051405
2013-09-27,0.1503036028093835,0.15745942775002916,0.2041405219125584,0.08696400491386817,0.0742388305919616,0.0,0.04382983413426641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830637778879328
2013-10-04,0.17262675386366058,0.2188949141974885,0.23021488928222478,0.03779796850781381,0.05332045467207593,0.0,0.005431486699386473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28171353277735
2013-10-11,0.154104957140297,0.19601744686808953,0.2162903144752589,0.04692638351194161,0.10136541099427382,0.0,0.023998002565901615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612974844442376
2013-10-18,0.13813219188358716,0.1814506298130216,0.2559694805922043,0.06078675300678231,0.07533406376346455,0.0,0.023853923652130123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26447295728880993
2013-10-25,0.10032980496894336,0.21152336747194547,0.21597740128418055,0.08748405674996251,0.10078626656453601,0.0,0.03522747705406275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24867162590636938
2013-11-01,0.09189800706414383,0.20222613314192464,0.18512482894716306,0.0893658861535649,0.1010640293215345,0.0,0.08832348233686844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2419976330348006
