,QQQ,XLF,VUG,SPY,XLK,XLV,LQD,GLD,XLP,BIL
2014-03-28,0.24695105076559312,0.0,0.18394661179814087,0.0,0.1346464054002781,0.23445593203598786,0.1,0.0,0.0,0.1
2014-04-04,0.21045535220198414,0.0,0.1792777469698097,0.0,0.14802794257420387,0.2622389582540023,0.1,0.0,0.0,0.1
2014-04-11,0.25981145305337244,0.0,0.19592403150737692,0.1684160115883544,0.1758485038508963,0.0,0.1,0.0,0.0,0.1
2014-04-18,0.18077638670087423,0.0,0.11446466260079219,0.14220190902637178,0.16255704167196167,0.0,0.15,0.0,0.0,0.25
2014-04-25,0.24140528326016836,0.0,0.0,0.19892050219795782,0.2866343056181801,0.0,0.1,0.0,0.07303990892369382,0.1
2014-05-02,0.17769005326349024,0.0,0.0,0.18666520884019655,0.20851243818721754,0.2271322997090957,0.1,0.0,0.0,0.1
2014-05-09,0.19137207908864093,0.0,0.13463957348724612,0.24586311160148777,0.22812523582262526,0.0,0.1,0.0,0.0,0.1
2014-05-16,0.0,0.0,0.14803388539725446,0.2915494074405091,0.304952415155402,0.0,0.1,0.0,0.05546429200683437,0.1
2014-05-23,0.13354733959426165,0.0,0.0,0.21819735209025165,0.2229966388803094,0.22525866943517736,0.1,0.0,0.0,0.1
2014-05-30,0.0,0.0,0.0,0.16319488287466563,0.2102806101127945,0.17316263183811226,0.15,0.0,0.05336187517442764,0.25
2014-06-06,0.0,0.0,0.0,0.23863831466643728,0.3057634258701436,0.24422726662472086,0.1,0.0,0.11137099283869825,0.0
2014-06-13,0.0,0.0,0.0,0.24694105906691677,0.29424739941836,0.23935258646637442,0.1,0.0,0.11945895504834893,0.0
2014-06-20,0.0,0.0,0.0,0.3167950381920207,0.434985906165439,0.0,0.1,0.0,0.1482190556425403,0.0
2014-06-27,0.0,0.0,0.0,0.24384493843778804,0.3175762399938311,0.0,0.3291224997911786,0.0,0.10945632177720237,0.0
2014-07-04,0.0,0.0,0.0,0.2210914485954338,0.3336239732346482,0.0,0.3212903303473424,0.0,0.12399424782257575,0.0
2014-07-11,0.19651646557364227,0.0,0.0,0.21479893449611587,0.33261498836987496,0.0,0.25606961156036684,0.0,0.0,0.0
2014-07-18,0.20216133213851117,0.0,0.0,0.18856942529964027,0.31332200473880345,0.19594723782304518,0.1,0.0,0.0,0.0
2014-07-25,0.1884318702148156,0.0,0.0,0.2209292721425738,0.28685432270667016,0.20378453493594045,0.1,0.0,0.0,0.0
2014-08-01,0.1970279416913848,0.0,0.0,0.20002448148188123,0.2965678885842493,0.20637968824248473,0.1,0.0,0.0,0.0
2014-08-08,0.19616681070831657,0.0,0.0,0.19507882459210585,0.2882065231779488,0.22054784152162876,0.1,0.0,0.0,0.0
2014-08-15,0.2105697156971642,0.0,0.0,0.18866788128991588,0.29446764308607415,0.20629475992684576,0.1,0.0,0.0,0.0
2014-08-22,0.20126917323930338,0.0,0.0,0.1907385787276965,0.3219829974483509,0.18600925058464926,0.1,0.0,0.0,0.0
2014-08-29,0.2239778434989205,0.0,0.17291779711513705,0.18604075031743594,0.3170636090685065,0.0,0.1,0.0,0.0,0.0
2014-09-05,0.23550954394764392,0.0,0.15432711726463796,0.19167369418966454,0.3184896445980536,0.0,0.1,0.0,0.0,0.0
2014-09-12,0.24287484039183663,0.0,0.1781768611509259,0.0,0.2819536883471453,0.0,0.29699461011009215,0.0,0.0,0.0
2014-09-19,0.2265584677962799,0.0,0.0,0.1896222285919677,0.26823241654458657,0.21558688706716592,0.1,0.0,0.0,0.0
2014-09-26,0.25484561203444484,0.0,0.182794825783534,0.0,0.2638145739160114,0.19854498826600983,0.1,0.0,0.0,0.0
2014-10-03,0.2749591895697645,0.0,0.18898172430917234,0.1715104510458024,0.2645486350752609,0.0,0.1,0.0,0.0,0.0
2014-10-10,0.26143934628544097,0.0,0.16088434030366364,0.0,0.24026510299795736,0.23741121041293814,0.1,0.0,0.0,0.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2014-10-24,0.0,0.0,0.15252224234874126,0.15341938384673678,0.14223372340613283,0.0,0.3018246503983891,0.0,0.0,0.25
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.5594408116053317,0.0,0.34055918839466837,0.1
2014-11-07,0.0,0.23054652798730846,0.0,0.18055776164726833,0.0,0.0,0.2954129761814658,0.0,0.19348273418395756,0.1
2014-11-14,0.0,0.18846231545647366,0.0,0.14616824878718082,0.0,0.0,0.3498300044410352,0.0,0.21553943131531042,0.1
2014-11-21,0.0,0.20679962505501367,0.0,0.13651600196006636,0.0,0.0,0.3595959066984513,0.0,0.19708846628646873,0.1
2014-11-28,0.0,0.19641815727139225,0.17151593705127677,0.0,0.0,0.0,0.2921534245133401,0.0,0.239912481163991,0.1
2014-12-05,0.0,0.21158420808904702,0.1820139777382487,0.0,0.0,0.0,0.2691735383571321,0.0,0.23722827581557226,0.1
2014-12-12,0.0,0.21001404944704438,0.16551988595275272,0.0,0.0,0.0,0.2748060880423874,0.0,0.24965997655781555,0.1
2014-12-19,0.0,0.14120721485778961,0.11452383500242552,0.0,0.0,0.0,0.30082624330061314,0.0,0.19344270683917172,0.25
2014-12-26,0.0,0.19861198095638552,0.0,0.13637834046417793,0.0,0.0,0.2858121369348669,0.0,0.2791975416445697,0.1
2015-01-02,0.0,0.18232243031755568,0.0,0.12675762419738154,0.0,0.0,0.30523029197162993,0.0,0.2856896535134329,0.1
2015-01-09,0.0,0.22724761123569823,0.0,0.0,0.0,0.0,0.34150750302616323,0.0,0.33124488573813854,0.1
2015-01-16,0.0,0.14803978041040228,0.12454995639458113,0.0,0.0,0.0,0.29655602821462046,0.0,0.18085423498039607,0.25
2015-01-23,0.0,0.0,0.1188199147547438,0.11827560782871469,0.0,0.0,0.27571413591518457,0.0,0.23719034150135693,0.25
2015-01-30,0.14491262819363707,0.0,0.0,0.0,0.0,0.27199738067981766,0.23278607518833314,0.0,0.2503039159382122,0.1
2015-02-06,0.0,0.0,0.09394988164700087,0.0,0.0,0.2122464647853714,0.27578185710411995,0.0,0.16802179646350773,0.25
2015-02-13,0.0,0.0,0.1203344387412219,0.0,0.0,0.30268941461693244,0.25127318456338116,0.0,0.2257029620784645,0.1
2015-02-20,0.0,0.0,0.1268192291026043,0.0,0.0,0.3002310864989332,0.25737723300522575,0.0,0.21557245139323686,0.1
2015-02-27,0.0,0.0,0.09993147730939692,0.0,0.0,0.22058370762297322,0.2644134059856988,0.0,0.16507140908193105,0.25
2015-03-06,0.0,0.0,0.1208591640544387,0.0,0.0,0.27420759205316403,0.3061259602994503,0.0,0.19880728359294703,0.1
2015-03-13,0.0,0.0,0.1509866503204422,0.0,0.0,0.28039862211440714,0.2555751456873949,0.0,0.21303958187775587,0.1
2015-03-20,0.0,0.0,0.16478915290171986,0.0,0.0,0.3113430431398174,0.2491977856179856,0.0,0.17467001834047716,0.1
2015-03-27,0.0,0.0,0.13910593263969467,0.0,0.0,0.21075803431640164,0.26157817672804495,0.0,0.13855785631585874,0.25
2015-04-03,0.0,0.0,0.1189013346872863,0.0,0.0,0.21147178371850003,0.2700842317135346,0.0,0.14954264988067908,0.25
2015-04-10,0.0,0.0,0.1961730592627531,0.08653701351117722,0.0,0.0,0.27654022640213805,0.0,0.1907497008239316,0.25
2015-04-17,0.0,0.0,0.20446594024166262,0.10191271563816912,0.0,0.0,0.2702621780939521,0.0,0.17335916602621615,0.25
2015-04-24,0.0,0.0,0.0,0.16846742879920434,0.0,0.0,0.33462822637814615,0.0,0.24690434482264936,0.25
2015-05-01,0.0,0.0,0.20267713850136185,0.10037856688795686,0.0,0.0,0.2873059777051401,0.0,0.15963831690554117,0.25
2015-05-08,0.0,0.0,0.1762364934687763,0.11378623906655082,0.0,0.0,0.28407555604380835,0.0,0.17590171142086455,0.25
2015-05-15,0.0,0.07778225536354332,0.0,0.1559428570038634,0.0,0.0,0.2929803741515379,0.0,0.2232945134810554,0.25
2015-05-22,0.0,0.0,0.19578814391986302,0.1157896242089124,0.0,0.0,0.265167747030636,0.0,0.17325448484058856,0.25
2015-05-29,0.0,0.0,0.22711844727131184,0.12176115696099934,0.0,0.0,0.24352856496318942,0.0,0.15759183080449946,0.25
2015-06-05,0.0,0.0798135024567949,0.23208298787382672,0.14493008642947647,0.0,0.0,0.15,0.0,0.14317342323990193,0.25
2015-06-12,0.0,0.08034865908103585,0.23639343438782376,0.14725789405906511,0.0,0.0,0.15,0.0,0.13600001247207516,0.25
2015-06-19,0.0,0.0880578216285823,0.21376565875348338,0.15939927309085095,0.0,0.0,0.15,0.0,0.13877724652708337,0.25
2015-06-26,0.0,0.0729470828820978,0.21934117839591577,0.1699675754213225,0.0,0.0,0.15,0.0,0.1377441633006639,0.25
2015-07-03,0.0,0.10041072016351843,0.21161475386364637,0.1720173239794109,0.11595720199342427,0.0,0.15,0.0,0.0,0.25
2015-07-10,0.0,0.13213947104963425,0.19598458629919294,0.16012709019015403,0.11174885246101877,0.0,0.15,0.0,0.0,0.25
2015-07-17,0.0,0.1357881292798796,0.15960719803794224,0.12755034019129996,0.0,0.1770543324908782,0.15,0.0,0.0,0.25
2015-07-24,0.0,0.12903952973341537,0.16565361496905964,0.11634708722357688,0.0,0.1889597680739481,0.15,0.0,0.0,0.25
2015-07-31,0.0,0.14676649626286412,0.16166286339634298,0.12010949338990913,0.0,0.17146114695088374,0.15,0.0,0.0,0.25
2015-08-07,0.0,0.1451585632342619,0.15961287427684243,0.11434182552102078,0.0,0.1808867369678748,0.15,0.0,0.0,0.25
2015-08-14,0.0,0.17224732924080596,0.18727136091237098,0.121365587834617,0.0,0.0,0.15,0.0,0.11911572201220602,0.25
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-10-23,0.0,0.0,0.0,0.057854529421638066,0.0,0.0,0.15,0.0,0.5421454705783618,0.25
2015-10-30,0.0,0.0,0.0,0.045810306604428405,0.0,0.0,0.15,0.0,0.5541896933955716,0.25
2015-11-06,0.0,0.0,0.0,0.03605101808664304,0.0,0.0,0.554269167237357,0.0,0.30967981467600003,0.1
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-11-20,0.0,0.0,0.0,0.03896512729351658,0.0,0.0,0.5030470935864803,0.0,0.20798777912000316,0.25
2015-11-27,0.0,0.0,0.11484051082036607,0.0,0.0,0.0,0.4164786068985662,0.0,0.2186808822810678,0.25
2015-12-04,0.0,0.0,0.1360561595838618,0.07255209775903501,0.0,0.0,0.34602173280415555,0.0,0.1953700098529476,0.25
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2015-12-25,0.0,0.0,0.0,0.0913491390901288,0.0,0.0,0.37356212986560416,0.0,0.285088731044267,0.25
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2016-03-11,0.0,0.0,0.0,0.009394175266433264,0.0,0.0,0.34743624464853606,0.13662766407702875,0.25654191600800186,0.25
2016-03-18,0.0,0.0,0.0,0.008235965206826559,0.0,0.0,0.3197278298642102,0.16891246579141034,0.2531237391375529,0.25
2016-03-25,0.0,0.0,0.0,0.0075549561011472475,0.0,0.0,0.3184916266491774,0.17795398187113556,0.2459994353785398,0.25
2016-04-01,0.0,0.0,0.0,0.012832089437558102,0.0,0.0,0.35155700764022646,0.14296413658713814,0.24264676633507729,0.25
2016-04-08,0.0,0.0,0.0,0.021120770519497515,0.0,0.0,0.33734601574863027,0.15494710502286874,0.23658610870900346,0.25
2016-04-15,0.0,0.0,0.0,0.0,0.07065675613793215,0.0,0.32403966173340104,0.11761779596650287,0.23768578616216385,0.25
2016-04-22,0.0,0.0,0.0,0.06788210195587474,0.0,0.0,0.3654062032198898,0.0,0.31671169482423545,0.25
2016-04-29,0.0,0.0,0.0,0.034158881082793385,0.0,0.0,0.4440615308487016,0.0,0.2717795880685049,0.25
2016-05-06,0.0,0.0,0.0,0.04190505142456716,0.0,0.0,0.46190073954610256,0.0,0.24619420902933026,0.25
2016-05-13,0.0,0.0,0.0,0.047506850779216674,0.0,0.0,0.4497414774256282,0.0,0.2527516717951552,0.25
2016-05-20,0.0,0.0,0.0,0.05044541777501784,0.0,0.0,0.4543012911807679,0.0,0.24525329104421437,0.25
2016-05-27,0.0,0.0,0.0,0.06981742457461486,0.01788200248565761,0.0,0.4576003954968372,0.0,0.2047001774428902,0.25
2016-06-03,0.0,0.0,0.0,0.06415266557948743,0.0,0.0,0.523564571091907,0.0,0.31228276332860555,0.1
2016-06-10,0.0,0.0,0.0,0.06369111138684196,0.0,0.0,0.4859790530299356,0.0,0.20032983558322234,0.25
2016-06-17,0.0,0.0,0.0,0.0827621163973296,0.0,0.0,0.522618021924437,0.0,0.29461986167823356,0.1
2016-06-24,0.0,0.0,0.02214508028955017,0.0,0.0,0.0,0.6399380653802358,0.0,0.33791685433021407,0.0
2016-07-01,0.0,0.0,0.0,0.08389264855169916,0.0,0.0,0.6115818255719286,0.0,0.30452552587637227,0.0
2016-07-08,0.0,0.0,0.009552929736942974,0.07583935527347231,0.0,0.0,0.4683534824230725,0.0,0.19625423256651228,0.25
2016-07-15,0.0,0.0,0.0,0.1299167613916686,0.013688770926758029,0.0,0.5323835351673775,0.0,0.324010932514196,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.5779231350789942,0.0,0.42207686492100577,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.5653679695982881,0.0,0.434632030401712,0.0
2016-08-05,0.0,0.0,0.0,0.16150693504918803,0.06168374650845434,0.0,0.5143152246313114,0.0,0.2624940938110463,0.0
2016-08-12,0.0,0.0,0.0,0.20976877248051629,0.06534432718027675,0.0,0.4620320236239619,0.0,0.26285487671524516,0.0
2016-08-19,0.0,0.0,0.0,0.20475431941572755,0.07930728690541239,0.0,0.44408838192659406,0.0,0.27185001175226603,0.0
2016-08-26,0.0,0.0,0.10534082305959608,0.2005958278132018,0.0,0.0,0.366956513424218,0.0,0.32710683570298416,0.0
2016-09-02,0.0,0.0,0.0,0.18645517429397707,0.14094335234249408,0.0,0.42665964602719697,0.0,0.24594182733633205,0.0
2016-09-09,0.0,0.0,0.0,0.21386379587887971,0.1519199984836475,0.0,0.37357708324602135,0.0,0.2606391223914515,0.0
2016-09-16,0.0,0.0,0.0,0.18649657046104312,0.15841712264669686,0.0,0.44464153837327725,0.2104447685189827,0.0,0.0
2016-09-23,0.0,0.0,0.0,0.20272549455443334,0.18742517378495666,0.0,0.4262269445967115,0.18362238706389847,0.0,0.0
2016-09-30,0.0,0.0,0.0,0.249071698483894,0.21690453725217948,0.0,0.4015451131849104,0.13247865107901613,0.0,0.0
2016-10-07,0.0,0.0,0.0,0.2330550531132997,0.27833723830307444,0.0,0.4292870468604254,0.0,0.059320661723200364,0.0
2016-10-14,0.0,0.0,0.0,0.22578876809666354,0.3052140907038201,0.0,0.4689971411995164,0.0,0.0,0.0
2016-10-21,0.13564446951361248,0.0,0.0,0.14563137909090837,0.33825032351437084,0.0,0.3804738278811084,0.0,0.0,0.0
2016-10-28,0.0,0.0,0.0,0.16370049042437007,0.37320618116126353,0.0,0.46309332841436623,0.0,0.0,0.0
2016-11-04,0.0,0.0,0.0,0.0,0.32984484383597534,0.0,0.42015515616402466,0.0,0.0,0.25
2016-11-11,0.0,0.0,0.0,0.07085683032835179,0.23421044052532722,0.0,0.44493272914632087,0.0,0.0,0.25
2016-11-18,0.0,0.0,0.0,0.11498509459278117,0.43257680804507415,0.0,0.3524380973621447,0.0,0.0,0.1
2016-11-25,0.0,0.0,0.0,0.0,0.4883801627677259,0.0,0.41161983723227424,0.0,0.0,0.1
2016-12-02,0.15656106956475585,0.0,0.0,0.10436860123126675,0.3397040951772332,0.0,0.29936623402674434,0.0,0.0,0.1
2016-12-09,0.0,0.0,0.0,0.0,0.43718965650953195,0.0,0.4628103434904681,0.0,0.0,0.1
2016-12-16,0.18980054678888533,0.0,0.11637652207350557,0.24525453664569064,0.34856839449191845,0.0,0.1,0.0,0.0,0.0
2016-12-23,0.21416702765270765,0.0,0.12666103638306037,0.23771965055401112,0.32145228541022103,0.0,0.1,0.0,0.0,0.0
2016-12-30,0.24569051008322496,0.0,0.10380516761056599,0.22830777662902318,0.322196545677186,0.0,0.1,0.0,0.0,0.0
2017-01-06,0.22009677884705178,0.0,0.12311050580116221,0.24155617709773108,0.31523653825405495,0.0,0.1,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.23060888966808257,0.6693911103319174,0.0,0.0,0.1,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.2543376059325152,0.6456623940674847,0.0,0.0,0.1,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.2566161138264129,0.6433838861735871,0.0,0.0,0.1,0.0,0.0,0.0
2017-02-03,0.0,0.0,0.2860522842501581,0.613947715749842,0.0,0.0,0.1,0.0,0.0,0.0
2017-02-10,0.32076443073810595,0.0,0.20234965383960393,0.37688591542229016,0.0,0.0,0.1,0.0,0.0,0.0
2017-02-17,0.0,0.0,0.2649058733942145,0.6350941266057856,0.0,0.0,0.1,0.0,0.0,0.0
2017-02-24,0.0,0.0,0.31616215296275696,0.583837847037243,0.0,0.0,0.1,0.0,0.0,0.0
2017-03-03,0.0,0.0,0.28816555671354455,0.6118344432864555,0.0,0.0,0.1,0.0,0.0,0.0
2017-03-10,0.0,0.0,0.3710270156385228,0.5289729843614771,0.0,0.0,0.1,0.0,0.0,0.0
2017-03-17,0.211371400090385,0.0,0.14020829019844555,0.19240223068326984,0.2560180790278997,0.0,0.1,0.0,0.0,0.1
2017-03-24,0.20652946049622917,0.0,0.15453621595136435,0.1952393947760615,0.243694928776345,0.0,0.1,0.0,0.0,0.1
2017-03-31,0.23059506921644138,0.0,0.17112558994742919,0.2191970545243882,0.2790822863117412,0.0,0.1,0.0,0.0,0.0
2017-04-07,0.21717342835573764,0.0,0.1646684054510424,0.22896522452898066,0.2891929416642393,0.0,0.1,0.0,0.0,0.0
2017-04-14,0.2320570618587721,0.0,0.1842652316015619,0.20706510497708575,0.2766126015625803,0.0,0.1,0.0,0.0,0.0
2017-04-21,0.22075683093060725,0.0,0.178019404324117,0.23444149062605105,0.26678227411922467,0.0,0.1,0.0,0.0,0.0
2017-04-28,0.23707022732184968,0.0,0.19918545698809878,0.1978787586714812,0.26586555701857045,0.0,0.1,0.0,0.0,0.0
2017-05-05,0.2622230257735313,0.0,0.21740238995045233,0.1784433415790814,0.24193124269693497,0.0,0.1,0.0,0.0,0.0
2017-05-12,0.2604763658301423,0.0,0.22194045418818073,0.1803406836706887,0.2372424963109883,0.0,0.1,0.0,0.0,0.0
2017-05-19,0.26253152941294755,0.0,0.22423712278684138,0.16765478583086768,0.24557656196934333,0.0,0.1,0.0,0.0,0.0
2017-05-26,0.27275820115252136,0.0,0.2168961587114413,0.16753039687897733,0.24281524325706016,0.0,0.1,0.0,0.0,0.0
2017-06-02,0.27186332677951913,0.0,0.2417906924788656,0.1493506492947927,0.23699533144682264,0.0,0.1,0.0,0.0,0.0
2017-06-09,0.26744057209119065,0.0,0.2540809175488447,0.14065114398241738,0.23782736637754714,0.0,0.1,0.0,0.0,0.0
2017-06-16,0.0,0.0,0.5293992236006541,0.2772722834225141,0.0,0.09332849297683177,0.1,0.0,0.0,0.0
2017-06-23,0.0,0.0,0.4217533774374717,0.2291805863285018,0.0,0.1122421683266567,0.1,0.0,0.13682386790736978,0.0
2017-06-30,0.0,0.0,0.5364898766846837,0.2883518416919345,0.0,0.0,0.1,0.0,0.07515828162338158,0.0
2017-07-07,0.0,0.0,0.5272162524228516,0.3293629483834756,0.0,0.0,0.1,0.0,0.04342079919367284,0.0
2017-07-14,0.0,0.0,0.5310948951161241,0.34185773430372435,0.0,0.0,0.1,0.0,0.02704737058015169,0.0
2017-07-21,0.0,0.0,0.5145244028060015,0.34164941626931383,0.0,0.0,0.1,0.0,0.043826180924684724,0.0
2017-07-28,0.0,0.0,0.5423685179231804,0.3576314820768195,0.0,0.0,0.1,0.0,0.0,0.0
2017-08-04,0.0,0.0,0.5017795641508657,0.37283350860588266,0.0,0.0,0.1,0.0,0.025386927243251665,0.0
2017-08-11,0.0,0.0,0.5040708761938673,0.39592912380613277,0.0,0.0,0.1,0.0,0.0,0.0
2017-08-18,0.0,0.0,0.510564965797546,0.389435034202454,0.0,0.0,0.1,0.0,0.0,0.0
2017-08-25,0.0,0.0,0.489472636184817,0.410527363815183,0.0,0.0,0.1,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.5254929155122886,0.37450708448771125,0.0,0.0,0.1,0.0,0.0,0.0
2017-09-08,0.0,0.0,0.5043345438662935,0.39566545613370646,0.0,0.0,0.1,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.5247711081733409,0.37522889182665903,0.0,0.0,0.1,0.0,0.0,0.0
2017-09-22,0.0,0.0,0.5022546954450277,0.39774530455497237,0.0,0.0,0.1,0.0,0.0,0.0
2017-09-29,0.0,0.0,0.4980755965156873,0.4019244034843127,0.0,0.0,0.1,0.0,0.0,0.0
2017-10-06,0.0,0.0,0.3439872714416594,0.24316379969196375,0.31284892886637694,0.0,0.1,0.0,0.0,0.0
2017-10-13,0.0,0.0,0.5553876510612629,0.3446123489387371,0.0,0.0,0.1,0.0,0.0,0.0
2017-10-20,0.20812333821299075,0.0,0.2777959861100362,0.16823705483678683,0.24584362084018627,0.0,0.1,0.0,0.0,0.0
2017-10-27,0.1974112768605509,0.0,0.2527913146617266,0.18820546826869228,0.26159194020903015,0.0,0.1,0.0,0.0,0.0
2017-11-03,0.0,0.0,0.3494871320449803,0.2388535001297293,0.31165936782529036,0.0,0.1,0.0,0.0,0.0
2017-11-10,0.0,0.0,0.3638753471447331,0.2334453293406222,0.30267932351464477,0.0,0.1,0.0,0.0,0.0
2017-11-17,0.16799489553653396,0.0,0.24192607765724655,0.17335631875413227,0.21672270805208732,0.0,0.1,0.0,0.0,0.1
2017-11-24,0.17092708320328356,0.0,0.25047018296348206,0.16878883910559686,0.20981389472763753,0.0,0.1,0.0,0.0,0.1
2017-12-01,0.0,0.0,0.20299855470444578,0.14130282597025304,0.17209854954134518,0.0,0.23360006978395603,0.0,0.0,0.25
2017-12-08,0.22197481414338616,0.0,0.27940300165566334,0.18148037659367663,0.0,0.0,0.21714180760727395,0.0,0.0,0.1
2017-12-15,0.15757938250987139,0.0,0.1768590195834243,0.11033932155049016,0.1552222763562141,0.0,0.15,0.0,0.0,0.25
2017-12-22,0.16192695861745854,0.0,0.1653665545871035,0.11780738810825465,0.15489909868718324,0.0,0.15,0.0,0.0,0.25
2017-12-29,0.22715495923231357,0.0,0.20901618960809487,0.14049533842986506,0.22333351272972643,0.0,0.1,0.0,0.0,0.1
2018-01-05,0.16292194672718968,0.0,0.15613463085078874,0.11651073077080279,0.1644326916512187,0.0,0.15,0.0,0.0,0.25
2018-01-12,0.0,0.0,0.39405034824871443,0.2913683394101995,0.0,0.0,0.21458131234108604,0.0,0.0,0.1
2018-01-19,0.0,0.0,0.37485012989665645,0.31202318095677617,0.0,0.0,0.21312668914656752,0.0,0.0,0.1
2018-01-26,0.0,0.0,0.38256940338138645,0.30211082842960607,0.0,0.0,0.21531976818900764,0.0,0.0,0.1
2018-02-02,0.0,0.0,0.38356051933153323,0.28804905501514577,0.0,0.0,0.22839042565332096,0.0,0.0,0.1
2018-02-09,0.0,0.0,0.30206945479517916,0.1912373140781715,0.0,0.0,0.2566932311266493,0.0,0.0,0.25
2018-02-16,0.0,0.0,0.28507783650308943,0.14104508977657984,0.0,0.0,0.3238770737203307,0.0,0.0,0.25
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.0,0.25
2018-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.35
2018-06-29,0.0,0.0,0.3706959127968029,0.229304087203197,0.0,0.0,0.15,0.0,0.0,0.25
2018-07-06,0.0,0.0,0.0,0.6,0.0,0.0,0.15,0.0,0.0,0.25
2018-07-13,0.0,0.0,0.35552982047545023,0.2444701795245497,0.0,0.0,0.15,0.0,0.0,0.25
2018-07-20,0.0,0.0,0.37478213622517437,0.22521786377482567,0.0,0.0,0.15,0.0,0.0,0.25
2018-07-27,0.0,0.0,0.37952405391779026,0.2204759460822097,0.0,0.0,0.15,0.0,0.0,0.25
2018-08-03,0.0,0.0,0.3155460543673387,0.28445394563266124,0.0,0.0,0.15,0.0,0.0,0.25
