,SPY,EFA,VWO,TLT,GLD,PDBC,DBA,USO,UUP,BIL
2013-05-17,0.2606089573097995,0.23939104269020045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-05-24,0.25902351201840257,0.24097648798159751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-05-31,0.2597316957593934,0.24026830424060652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-06-07,0.26328634614837887,0.2367136538516212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-06-14,0.21891505490299584,0.1968341780450414,0.18425076705196283,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2013-06-21,0.2195517377572606,0.19966314386603035,0.18078511837670913,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997
2013-06-28,0.26294447616472383,0.23705552383527614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-07-05,0.26916101422915756,0.23083898577084247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-07-12,0.2836764528537683,0.21632354714623167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-07-19,0.28453244703144936,0.21546755296855058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-07-26,0.2855587265328227,0.2144412734671773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-02,0.28463886630158497,0.21536113369841506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-09,0.2851777342082477,0.2148222657917523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-16,0.2796561227178856,0.22034387728211438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-23,0.2719346007963196,0.22806539920368038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-08-30,0.2724170317467514,0.22758296825324864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-09-06,0.27974376418292796,0.22025623581707204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-09-13,0.2857430165982901,0.2142569834017099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-09-20,0.286593200926175,0.21340679907382495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-09-27,0.28734812612184363,0.21265187387815637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-10-04,0.2657518572461136,0.20082507503348687,0.0,0.0,0.0,0.0,0.0,0.13342306772039964,0.0,0.3999999999999999
2013-10-11,0.26514019286158413,0.19715907414296463,0.0,0.0,0.0,0.0,0.0,0.13770073299545127,0.0,0.3999999999999999
2013-10-18,0.267214581453342,0.1973924020600258,0.0,0.0,0.0,0.0,0.0,0.13539301648663227,0.0,0.3999999999999999
2013-10-25,0.26708752426720883,0.19549799984560198,0.0,0.0,0.0,0.0,0.0,0.13741447588718933,0.0,0.3999999999999999
2013-11-01,0.26356195178342245,0.19856593204456582,0.0,0.0,0.0,0.0,0.0,0.1378721161720118,0.0,0.3999999999999999
2013-11-08,0.2674125790681683,0.19825239072682851,0.0,0.0,0.0,0.0,0.0,0.13433503020500323,0.0,0.3999999999999999
2013-11-15,0.26884639704669466,0.1971276137320754,0.0,0.0,0.0,0.0,0.0,0.13402598922123007,0.0,0.3999999999999999
2013-11-22,0.29175514010609294,0.20824485989390712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-11-29,0.28833899770539784,0.2116610022946022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-12-06,0.28600813970839056,0.21399186029160946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-12-13,0.28841604865611403,0.21158395134388602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-12-20,0.288830728761416,0.21116927123858395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2013-12-27,0.284650947458486,0.21534905254151396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-01-03,0.2863737221057853,0.2136262778942147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-01-10,0.28811897859381436,0.21188102140618564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001
2014-01-17,0.28981654636327575,0.21018345363672425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-01-24,0.2890086174346205,0.2109913825653795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-01-31,0.2853938118940779,0.2146061881059221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-02-07,0.288245451369693,0.21175454863030696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-02-14,0.29304248004740274,0.20695751995259723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-02-21,0.2976002408524729,0.20239975914752706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-02-28,0.29714963443159526,0.2028503655684047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-03-07,0.28929976105507504,0.21070023894492496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-03-14,0.28323519537373737,0.2167648046262626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-03-21,0.2877674113292179,0.21223258867078212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-03-28,0.28396152535083596,0.21603847464916404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-04-04,0.291315538696778,0.20868446130322194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-04-11,0.291223654113291,0.20877634588670904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-04-18,0.22821354556203943,0.1780833666369611,0.0,0.0,0.0,0.0,0.1937030878009996,0.0,0.0,0.3999999999999999
2014-04-25,0.22564329587484666,0.1811963529246067,0.0,0.0,0.0,0.0,0.19316035120054675,0.0,0.0,0.3999999999999999
2014-05-02,0.25013505460857594,0.2004847346944622,0.0,0.0,0.0,0.0,0.0,0.14938021069696195,0.0,0.39999999999999997
2014-05-09,0.21966110104771247,0.1774406174190817,0.0,0.0,0.0,0.0,0.2028982815332059,0.0,0.0,0.3999999999999999
2014-05-16,0.22214222702476008,0.17980310565535362,0.0,0.0,0.0,0.0,0.19805466731988644,0.0,0.0,0.3999999999999999
2014-05-23,0.26638787723471313,0.0,0.0,0.0,0.0,0.0,0.23361212276528687,0.0,0.0,0.5
2014-05-30,0.22322365370963845,0.18127934567325532,0.0,0.0,0.0,0.0,0.19549700061710634,0.0,0.0,0.39999999999999997
2014-06-06,0.22430659814144738,0.18305244516587885,0.0,0.0,0.0,0.0,0.19264095669267384,0.0,0.0,0.3999999999999999
2014-06-13,0.27253276775440205,0.22746723224559795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-06-20,0.2721014700639725,0.2278985299360275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-06-27,0.27324848112661837,0.22675151887338166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-07-04,0.2713502426144064,0.22864975738559365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-07-11,0.2711112248853256,0.2288887751146744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-07-18,0.27588367877493314,0.22411632122506686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-07-25,0.2764347182550499,0.22356528174495008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-08-01,0.28010275412319924,0.2198972458768008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-08-08,0.27065593670010907,0.22934406329989096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-08-15,0.2683564683512115,0.23164353164878854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-08-22,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2014-08-29,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2014-09-05,0.28001317648961527,0.0,0.21998682351038473,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-09-12,0.28313191010110533,0.0,0.21686808989889467,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2014-09-19,0.2710958631529783,0.0,0.0,0.22890413684702174,0.0,0.0,0.0,0.0,0.0,0.5
2014-09-26,0.2716232218880849,0.0,0.0,0.22837677811191506,0.0,0.0,0.0,0.0,0.0,0.5
2014-10-03,0.26802338790758307,0.0,0.0,0.2319766120924169,0.0,0.0,0.0,0.0,0.0,0.5
2014-10-10,0.26791263744936716,0.0,0.0,0.23208736255063284,0.0,0.0,0.0,0.0,0.0,0.5
2014-10-17,0.2635983077748447,0.0,0.0,0.2364016922251553,0.0,0.0,0.0,0.0,0.0,0.5
2014-10-24,0.26977256276657335,0.0,0.0,0.2302274372334266,0.0,0.0,0.0,0.0,0.0,0.5
2014-10-31,0.13228235857162635,0.0,0.0,0.13183607651209106,0.0,0.0,0.0,0.0,0.33588156491628274,0.3999999999999999
2014-11-07,0.1306330448398456,0.0,0.0,0.13724955521982918,0.0,0.0,0.0,0.0,0.3321173999403253,0.3999999999999999
2014-11-14,0.13060245822146235,0.0,0.0,0.14061770957835296,0.0,0.0,0.0,0.0,0.32877983220018475,0.3999999999999999
2014-11-21,0.13037134060570077,0.0,0.0,0.14423294041341989,0.0,0.0,0.0,0.0,0.3253957189808794,0.3999999999999999
2014-11-28,0.13123170394346398,0.0,0.0,0.14661936360743735,0.0,0.0,0.0,0.0,0.32214893244909876,0.39999999999999997
2014-12-05,0.13230042086770444,0.0,0.0,0.14403213236968873,0.0,0.0,0.0,0.0,0.32366744676260695,0.3999999999999999
2014-12-12,0.13314421899344298,0.0,0.0,0.14920940828189314,0.0,0.0,0.0,0.0,0.31764637272466406,0.3999999999999999
2014-12-19,0.1345265348076038,0.0,0.0,0.14578656032386988,0.0,0.0,0.0,0.0,0.31968690486852636,0.3999999999999999
2014-12-26,0.13020619360656108,0.0,0.0,0.14903211687413276,0.0,0.0,0.0,0.0,0.3207616895193063,0.3999999999999999
2015-01-02,0.12821399128847505,0.0,0.0,0.145418735700873,0.0,0.0,0.0,0.0,0.32636727301065205,0.3999999999999999
2015-01-09,0.1279808032808377,0.0,0.0,0.15082562554321402,0.0,0.0,0.0,0.0,0.3211935711759485,0.3999999999999999
2015-01-16,0.12799135866416986,0.0,0.0,0.14874696099715212,0.0,0.0,0.0,0.0,0.3232616803386781,0.3999999999999999
2015-01-23,0.12737582532296468,0.0,0.0,0.14862572593335846,0.0,0.0,0.0,0.0,0.32399844874367695,0.3999999999999999
2015-01-30,0.1348867953949509,0.0,0.0,0.15927809754321862,0.0,0.0,0.0,0.0,0.30583510706183065,0.3999999999999999
2015-02-06,0.136714474305297,0.0,0.0,0.15977208374167565,0.0,0.0,0.0,0.0,0.3035134419530274,0.3999999999999999
2015-02-13,0.14034399755257299,0.0,0.0,0.13734940512629787,0.0,0.0,0.0,0.0,0.3223065973211292,0.3999999999999999
2015-02-20,0.14202831608933747,0.0,0.0,0.1372462387580674,0.0,0.0,0.0,0.0,0.32072544515259516,0.3999999999999999
2015-02-27,0.1430278283052748,0.0,0.0,0.13527405152063648,0.0,0.0,0.0,0.0,0.3216981201740888,0.3999999999999999
2015-03-06,0.14380468391359116,0.0,0.0,0.13432632225513993,0.0,0.0,0.0,0.0,0.321868993831269,0.3999999999999999
2015-03-13,0.14974397670311043,0.0,0.0,0.1327266360337562,0.0,0.0,0.0,0.0,0.31752938726313346,0.3999999999999999
2015-03-20,0.1568690876227934,0.0,0.0,0.13944440296311944,0.0,0.0,0.0,0.0,0.30368650941408726,0.3999999999999999
2015-03-27,0.16845941437194983,0.0,0.0,0.14765447266500695,0.0,0.0,0.0,0.0,0.28388611296304334,0.3999999999999999
2015-04-03,0.16744470599766256,0.0,0.0,0.1490302377470052,0.0,0.0,0.0,0.0,0.2835250562553323,0.3999999999999999
2015-04-10,0.16710745120097797,0.0,0.0,0.14883450917716096,0.0,0.0,0.0,0.0,0.28405803962186116,0.3999999999999999
2015-04-17,0.1725784231840358,0.0,0.0,0.14685404226295273,0.0,0.0,0.0,0.0,0.2805675345530116,0.39999999999999997
2015-04-24,0.17801061746527105,0.0,0.0,0.15075849787320517,0.0,0.0,0.0,0.0,0.2712308846615239,0.3999999999999999
2015-05-01,0.18821221685873754,0.0,0.0,0.1470930592279087,0.0,0.0,0.0,0.0,0.2646947239133539,0.3999999999999999
2015-05-08,0.19946790571233602,0.0,0.0,0.14246549395531954,0.0,0.0,0.0,0.0,0.2580666003323445,0.3999999999999999
2015-05-15,0.20036529462276004,0.0,0.0,0.14198569269910535,0.0,0.0,0.0,0.0,0.2576490126781347,0.3999999999999999
2015-05-22,0.2035135307903479,0.0,0.0,0.14387957660990758,0.0,0.0,0.0,0.0,0.2526068925997447,0.3999999999999999
2015-05-29,0.2108228180089748,0.0,0.0,0.14755951542891,0.0,0.0,0.0,0.0,0.24161766656211525,0.3999999999999999
2015-06-05,0.20994531083365675,0.0,0.0,0.14805386903169554,0.0,0.0,0.0,0.0,0.24200082013464788,0.3999999999999999
2015-06-12,0.21222500604239514,0.0,0.0,0.143019185288757,0.0,0.0,0.0,0.0,0.2447558086688479,0.3999999999999999
2015-06-19,0.22335176206127275,0.0,0.0,0.14531564355497503,0.0,0.0,0.0,0.0,0.23133259438375225,0.3999999999999999
2015-06-26,0.2347656504847653,0.0,0.0,0.14017085451780945,0.0,0.0,0.0,0.0,0.22506349499742528,0.3999999999999999
2015-07-03,0.23774554570227427,0.0,0.0,0.13739693543683137,0.0,0.0,0.0,0.0,0.22485751886089447,0.3999999999999999
2015-07-10,0.23700078751644926,0.0,0.0,0.13842177412145112,0.0,0.0,0.0,0.0,0.22457743836209976,0.3999999999999999
2015-07-17,0.23548182204690304,0.0,0.0,0.14192206591573114,0.0,0.0,0.0,0.0,0.22259611203736593,0.3999999999999999
2015-07-24,0.23465699056002504,0.0,0.0,0.14359490038113976,0.0,0.0,0.0,0.0,0.2217481090588353,0.3999999999999999
2015-07-31,0.2481353459101505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518646540898495,0.5
2015-08-07,0.25652301427678464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24347698572321536,0.5
2015-08-14,0.26473094629143723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23526905370856277,0.5
2015-08-21,0.27090113904714835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22909886095285162,0.5
2015-08-28,0.23903337308271774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26096662691728223,0.5
2015-09-04,0.21028092490709221,0.0,0.0,0.15980753339707365,0.0,0.0,0.0,0.0,0.22991154169583422,0.3999999999999999
2015-09-11,0.1939922885263425,0.0,0.0,0.1700908245665826,0.0,0.0,0.0,0.0,0.235916886907075,0.3999999999999999
2015-09-18,0.18345035303241766,0.0,0.0,0.17060366519475223,0.0,0.0,0.0,0.0,0.2459459817728302,0.3999999999999999
2015-09-25,0.1810035446136388,0.0,0.0,0.17344157600570914,0.0,0.0,0.0,0.0,0.2455548793806522,0.3999999999999999
2015-10-02,0.0,0.0,0.0,0.20800134009818044,0.0,0.0,0.0,0.0,0.2919986599018195,0.5
2015-10-09,0.1851559947265578,0.0,0.0,0.1679027981366101,0.0,0.0,0.0,0.0,0.24694120713683218,0.3999999999999999
2015-10-16,0.17739805606677708,0.0,0.0,0.16663456153116935,0.0,0.0,0.0,0.0,0.25596738240205363,0.3999999999999999
2015-10-23,0.17360814596060098,0.0,0.0,0.16348982208289822,0.0,0.0,0.0,0.0,0.2629020319565009,0.3999999999999999
2015-10-30,0.17874357389648068,0.0,0.0,0.17187743087529278,0.0,0.0,0.0,0.0,0.24937899522822665,0.39999999999999997
2015-11-06,0.17143056318793712,0.0,0.0,0.17873353976302273,0.0,0.0,0.0,0.0,0.24983589704904022,0.3999999999999999
2015-11-13,0.17678418755100284,0.0,0.0,0.17757070797851335,0.0,0.0,0.0,0.0,0.24564510447048396,0.3999999999999999
2015-11-20,0.1659426519644861,0.0,0.0,0.17854912379460938,0.0,0.0,0.0,0.0,0.2555082242409046,0.3999999999999999
2015-11-27,0.15155607870342735,0.0,0.0,0.17276496740605252,0.0,0.0,0.0,0.0,0.2756789538905203,0.3999999999999999
2015-12-04,0.1506940413470243,0.0,0.0,0.1747159499614374,0.0,0.0,0.0,0.0,0.2745900086915383,0.3999999999999999
2015-12-11,0.1481864113955317,0.0,0.0,0.192586344350041,0.0,0.0,0.0,0.0,0.25922724425442745,0.3999999999999999
2015-12-18,0.14178861053392988,0.0,0.0,0.18737633657187483,0.0,0.0,0.0,0.0,0.2708350528941954,0.3999999999999999
2015-12-25,0.15890996457401177,0.1390587231265481,0.0,0.0,0.0,0.0,0.0,0.0,0.3020313122994402,0.3999999999999999
2016-01-01,0.15483213193302517,0.1369579766682982,0.0,0.0,0.0,0.0,0.0,0.0,0.30820989139867666,0.3999999999999999
2016-01-08,0.16744345158788604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332556548412114,0.5
2016-01-15,0.14481381499422333,0.13143496256000176,0.0,0.0,0.0,0.0,0.0,0.0,0.323751222445775,0.3999999999999999
2016-01-22,0.14143550015672898,0.126398798330886,0.0,0.0,0.0,0.0,0.0,0.0,0.33216570151238506,0.3999999999999999
2016-01-29,0.14172128513475965,0.12473941692488355,0.0,0.0,0.0,0.0,0.0,0.0,0.3335392979403569,0.3999999999999999
2016-02-05,0.14128966207679106,0.1244174878686712,0.0,0.0,0.0,0.0,0.0,0.0,0.3342928500545379,0.3999999999999999
2016-02-12,0.14836153438985383,0.13143443813647948,0.0,0.0,0.0,0.0,0.0,0.0,0.3202040274736667,0.3999999999999999
2016-02-19,0.1253606630113822,0.0,0.0,0.20413686019084998,0.0,0.0,0.0,0.0,0.2705024767977679,0.3999999999999999
2016-02-26,0.12870770233059553,0.0,0.0,0.20057799262953313,0.0,0.0,0.0,0.0,0.27071430503987143,0.3999999999999999
2016-03-04,0.123844815985686,0.0,0.0,0.21643529920870183,0.0,0.0,0.0,0.0,0.2597198848056123,0.3999999999999999
2016-03-11,0.12709226967381687,0.0,0.0,0.21351860927038474,0.0,0.0,0.0,0.0,0.2593891210557985,0.3999999999999999
2016-03-18,0.12284958856702473,0.0,0.0,0.20476299027123718,0.12412176988041833,0.0,0.0,0.0,0.24826565128131978,0.30000000000000004
2016-03-25,0.16245175450776056,0.0,0.0,0.26909815965557915,0.16845008583666032,0.0,0.0,0.0,0.0,0.3999999999999999
2016-04-01,0.12491046998349935,0.0,0.0,0.20670621317501378,0.12394913129204635,0.0,0.0,0.0,0.2444341855494405,0.30000000000000004
2016-04-08,0.1235815260333511,0.0,0.0,0.21690517928397324,0.12382787358194984,0.0,0.0,0.0,0.2356854211007258,0.30000000000000004
2016-04-15,0.12369883012121043,0.0,0.0,0.2214436905060463,0.12122394204411847,0.0,0.0,0.0,0.23363353732862477,0.30000000000000004
2016-04-22,0.15754878365043484,0.0,0.0,0.28660344782517866,0.15584776852438653,0.0,0.0,0.0,0.0,0.3999999999999999
2016-04-29,0.16566768166752693,0.0,0.0,0.2720058579935335,0.16232646033893974,0.0,0.0,0.0,0.0,0.3999999999999999
2016-05-06,0.16705623686660978,0.0,0.0,0.27604814551761025,0.15689561761578005,0.0,0.0,0.0,0.0,0.3999999999999999
2016-05-13,0.15452587110694233,0.0,0.0,0.2849585322183386,0.16051559667471912,0.0,0.0,0.0,0.0,0.3999999999999999
2016-05-20,0.1617981246893909,0.0,0.0,0.2799446164829618,0.1582572588276474,0.0,0.0,0.0,0.0,0.3999999999999999
2016-05-27,0.1307625261969816,0.0,0.0,0.20611624829918818,0.12027742554539815,0.0,0.0,0.0,0.24284379995843214,0.30000000000000004
2016-06-03,0.1708426474131283,0.0,0.0,0.27459930768970264,0.15455804489716926,0.0,0.0,0.0,0.0,0.3999999999999999
2016-06-10,0.17547775724419798,0.0,0.0,0.26597586129081857,0.1585463814649836,0.0,0.0,0.0,0.0,0.3999999999999999
2016-06-17,0.18093581850918328,0.0,0.0,0.26730802467102177,0.15175615681979504,0.0,0.0,0.0,0.0,0.3999999999999999
2016-06-24,0.1790815991351257,0.0,0.0,0.26854687913440545,0.15237152173046892,0.0,0.0,0.0,0.0,0.3999999999999999
2016-07-01,0.0,0.0,0.0,0.22326150814072063,0.12383325154358467,0.0,0.0,0.0,0.2529052403156948,0.3999999999999999
2016-07-08,0.1801391879708529,0.0,0.0,0.2609585478840698,0.15890226414507733,0.0,0.0,0.0,0.0,0.3999999999999999
2016-07-15,0.2081903813136595,0.0,0.0,0.24050595972078237,0.15130365896555825,0.0,0.0,0.0,0.0,0.3999999999999999
2016-07-22,0.22810329497570697,0.0,0.0,0.21872885019944244,0.15316785482485076,0.0,0.0,0.0,0.0,0.3999999999999999
2016-07-29,0.0,0.0,0.0,0.23837188570019613,0.165461033062848,0.0,0.19616708123695598,0.0,0.0,0.3999999999999999
2016-08-05,0.0,0.0,0.0,0.29436937197544605,0.20563062802455398,0.0,0.0,0.0,0.0,0.5
2016-08-12,0.0,0.0,0.0,0.28109456804807315,0.21890543195192685,0.0,0.0,0.0,0.0,0.5
2016-08-19,0.0,0.0,0.0,0.26946879170254445,0.23053120829745558,0.0,0.0,0.0,0.0,0.5
2016-08-26,0.0,0.0,0.0,0.2678732489581695,0.2321267510418305,0.0,0.0,0.0,0.0,0.5
2016-09-02,0.2870241439878833,0.0,0.0,0.21297585601211672,0.0,0.0,0.0,0.0,0.0,0.5
2016-09-09,0.2592897752822953,0.0,0.0,0.1821580030492594,0.15855222166844546,0.0,0.0,0.0,0.0,0.39999999999999997
2016-09-16,0.24908071248452107,0.0,0.0,0.18395012942068473,0.16696915809479435,0.0,0.0,0.0,0.0,0.3999999999999999
2016-09-23,0.25167519048710263,0.0,0.0,0.1839924728049845,0.16433233670791295,0.0,0.0,0.0,0.0,0.3999999999999999
2016-09-30,0.24935639652546476,0.0,0.0,0.1808120827632505,0.16983152071128488,0.0,0.0,0.0,0.0,0.3999999999999999
2016-10-07,0.2933938099397981,0.0,0.0,0.2066061900602019,0.0,0.0,0.0,0.0,0.0,0.5
2016-10-14,0.2691478812405303,0.0,0.0,0.17895280630841098,0.1518993124510588,0.0,0.0,0.0,0.0,0.3999999999999999
2016-10-21,0.27239042095652743,0.0,0.0,0.17555091690949653,0.1520586621339761,0.0,0.0,0.0,0.0,0.3999999999999999
2016-10-28,0.26981071432084613,0.0,0.0,0.18069717789224424,0.14949210778690972,0.0,0.0,0.0,0.0,0.3999999999999999
2016-11-04,0.0,0.0,0.0,0.25639156380128053,0.24360843619871947,0.0,0.0,0.0,0.0,0.5
2016-11-11,0.2615076108553527,0.0,0.0,0.17571909899078494,0.16277329015386247,0.0,0.0,0.0,0.0,0.3999999999999999
2016-11-18,0.0,0.0,0.21387836825760315,0.1907031863719017,0.19541844537049524,0.0,0.0,0.0,0.0,0.39999999999999997
2016-11-25,0.261576128371504,0.0,0.17697544151271205,0.0,0.16144843011578408,0.0,0.0,0.0,0.0,0.3999999999999999
2016-12-02,0.0,0.0,0.21451556209907027,0.18831713328126798,0.19716730461966187,0.0,0.0,0.0,0.0,0.39999999999999997
2016-12-09,0.0,0.0,0.21264345698438095,0.18915122145710714,0.198205321558512,0.0,0.0,0.0,0.0,0.3999999999999999
2016-12-16,0.0,0.0,0.20844513348732457,0.18907231528498003,0.20248255122769546,0.0,0.0,0.0,0.0,0.3999999999999999
2016-12-23,0.2509266313114149,0.0,0.1723261566810153,0.0,0.1767472120075699,0.0,0.0,0.0,0.0,0.3999999999999999
2016-12-30,0.23320681853072966,0.0,0.1536160680222107,0.0,0.16150016524378152,0.1516769482032781,0.0,0.0,0.0,0.30000000000000004
2017-01-06,0.23431658332520391,0.0,0.16585294460832326,0.0,0.15260078019739448,0.14722969186907828,0.0,0.0,0.0,0.30000000000000004
2017-01-13,0.25116468538017284,0.0,0.1735377570052062,0.0,0.0,0.17529755761462104,0.0,0.0,0.0,0.3999999999999999
2017-01-20,0.2502837807572982,0.0,0.17777870259868245,0.0,0.0,0.17193751664401952,0.0,0.0,0.0,0.39999999999999997
2017-01-27,0.24756511600282216,0.0,0.17587522108662235,0.0,0.0,0.17655966291055555,0.0,0.0,0.0,0.3999999999999999
2017-02-03,0.2474483975534819,0.0,0.17060052519197413,0.0,0.0,0.181951077254544,0.0,0.0,0.0,0.3999999999999999
2017-02-10,0.24737311217951694,0.0,0.17116889490393583,0.0,0.0,0.18145799291654732,0.0,0.0,0.0,0.3999999999999999
2017-02-17,0.24560429028327774,0.0,0.1715080580883763,0.0,0.0,0.1828876516283461,0.0,0.0,0.0,0.3999999999999999
2017-02-24,0.24039821507436723,0.0,0.17049207422127569,0.0,0.0,0.18910971070435717,0.0,0.0,0.0,0.3999999999999999
2017-03-03,0.23779729101774183,0.0,0.17335319794045287,0.0,0.0,0.1888495110418054,0.0,0.0,0.0,0.3999999999999999
2017-03-10,0.197140747396483,0.18782836549783602,0.14516047813568903,0.0,0.0,0.169870408969992,0.0,0.0,0.0,0.30000000000000004
2017-03-17,0.21444733175637073,0.1928188913732252,0.14744304356541554,0.0,0.0,0.14529073330498846,0.0,0.0,0.0,0.30000000000000004
2017-03-24,0.25711060802243163,0.0,0.16626083537791936,0.0,0.0,0.17662855659964907,0.0,0.0,0.0,0.3999999999999999
2017-03-31,0.2506661747878684,0.0,0.17124176028611163,0.0,0.0,0.17809206492601998,0.0,0.0,0.0,0.3999999999999999
2017-04-07,0.24932578682188716,0.0,0.16865990219127544,0.0,0.0,0.18201431098683749,0.0,0.0,0.0,0.3999999999999999
2017-04-14,0.20393552374298177,0.21136342489892726,0.1371396841199762,0.0,0.0,0.14756136723811478,0.0,0.0,0.0,0.3000000000000001
2017-04-21,0.21574916586157208,0.2353136935140592,0.14893714062436877,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-04-28,0.2140057289339456,0.2350868320945379,0.1509074389715166,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-05-05,0.21993275134284457,0.22355780465198932,0.1565094440051662,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-05-12,0.17691148065860757,0.1705565693543056,0.12201525517681927,0.0,0.0,0.0,0.0,0.0,0.23051669481026757,0.30000000000000004
2017-05-19,0.1894602500813914,0.15246827492562123,0.1250896273372147,0.0,0.0,0.0,0.0,0.0,0.23298184765577262,0.30000000000000004
2017-05-26,0.23932524739490954,0.20401473679458154,0.15666001581050898,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-06-02,0.23900335911652273,0.20299395688891428,0.1580026839945631,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-06-09,0.24261498507882193,0.19945701410297484,0.15792800081820343,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-06-16,0.25937383487708443,0.19328375781923765,0.14734240730367798,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-06-23,0.24970279683645286,0.1924314324470234,0.15786577071652386,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-06-30,0.24768050373154132,0.1889257248155524,0.16339377145290643,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-07-07,0.249690002726785,0.18522564080223092,0.1650843564709842,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-07-14,0.2515493566521308,0.18310585597392606,0.16534478737394323,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
2017-07-21,0.2638278071435722,0.1887525369826694,0.1474196558737585,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999
