variant,decision_date,asset,prediction,weight
label_shuffle,2016-07-01,VEA,0.008927832837957658,0.10323664848415239
label_shuffle,2016-07-01,BIL,0.008197818729112261,0.35
label_shuffle,2016-08-05,USO,0.02042263537112391,0.10413483432245804
label_shuffle,2016-08-05,PDBC,0.01988408301206237,0.22596529223570694
label_shuffle,2016-08-05,VWO,0.014125125170007684,0.18272488004381687
label_shuffle,2016-08-05,XLY,0.012358328166463175,0.2549364739472067
label_shuffle,2016-08-05,EFA,0.012080294904886308,0.2322385194508114
label_shuffle,2016-09-02,HYG,0.019831298167196018,0.35
label_shuffle,2016-09-02,USO,0.014105229364879016,0.07271399189686192
label_shuffle,2016-09-02,MBB,0.010438650461156397,0.35
label_shuffle,2016-09-02,VWO,0.010186965224254677,0.1288479762051046
label_shuffle,2016-09-02,SLV,0.007789107470665973,0.09843803189803348
label_shuffle,2016-10-07,VEA,0.013355048018319412,0.196518518747082
label_shuffle,2016-10-07,SLV,0.011533234795072175,0.10240710995249346
label_shuffle,2016-10-07,BIL,0.009815337667431688,0.35
label_shuffle,2016-10-07,EFA,0.009769159121538222,0.18975840487766685
label_shuffle,2016-10-07,EEM,0.009678449841686932,0.16131596642275767
label_shuffle,2016-11-04,XLE,0.026021369509574937,0.1575115772911072
label_shuffle,2016-11-04,DBA,0.011745843967533743,0.1468115749866277
label_shuffle,2016-11-04,VEA,0.011521409562855172,0.15400812948361
label_shuffle,2016-11-04,HYG,0.011404964900084896,0.35
label_shuffle,2016-11-04,EWJ,0.010973995114723151,0.1916687182386551
label_shuffle,2016-12-02,USO,0.021949875987519078,0.10929372948642721
label_shuffle,2016-12-02,SLV,0.017148877712016085,0.13119475466261585
label_shuffle,2016-12-02,VNQ,0.014376565197632783,0.23220383674684153
label_shuffle,2016-12-02,GLD,0.013924496830616305,0.23405277199277946
label_shuffle,2016-12-02,XLE,0.009228402704371974,0.293254907111336
label_shuffle,2017-01-06,IWM,0.03023635974034237,0.18847511466673053
label_shuffle,2017-01-06,XLF,0.022171482689138218,0.20085644301230288
label_shuffle,2017-01-06,EEM,0.020969689298053835,0.24630609993360608
label_shuffle,2017-01-06,USO,0.013952631375506402,0.09610980802211065
label_shuffle,2017-01-06,VWO,0.013824685666877185,0.2682525343652498
label_shuffle,2017-02-03,GLD,0.02536440148901244,0.15562718012453358
label_shuffle,2017-02-03,TLT,0.02145360737801279,0.16206803641694514
label_shuffle,2017-02-03,BIL,0.020919683006866384,0.35
label_shuffle,2017-02-03,XLE,0.01450864219943413,0.17619467557200788
label_shuffle,2017-02-03,IAU,0.011110645583015546,0.15611010788651344
label_shuffle,2017-03-03,SLV,0.031861922503486094,0.1091066622218749
label_shuffle,2017-03-03,XLE,0.024365973147303682,0.20098485380941647
label_shuffle,2017-03-03,XLU,0.020927030255295773,0.1721400360618915
label_shuffle,2017-03-03,BIL,0.01733544770387457,0.35
label_shuffle,2017-03-03,IAU,0.01273397644237274,0.16776844790681716
label_shuffle,2017-04-07,SLV,0.03428726497142022,0.043811282378065954
label_shuffle,2017-04-07,UUP,0.019147987354883513,0.1481500413287062
label_shuffle,2017-04-07,BIL,0.016709111366476813,0.35000000000000003
label_shuffle,2017-04-07,SHY,0.015691695067996454,0.35000000000000003
label_shuffle,2017-04-07,VUG,0.012409661133009148,0.10803867629322782
label_shuffle,2017-05-05,XLI,0.024107657313008415,0.15617161661640042
label_shuffle,2017-05-05,UUP,0.023225450065074295,0.320667320970195
label_shuffle,2017-05-05,PDBC,0.016235308893913104,0.1574681192623275
label_shuffle,2017-05-05,VNQ,0.011271114295731716,0.16565139371660234
label_shuffle,2017-05-05,XLK,0.008815020838398416,0.2000415494344747
label_shuffle,2017-06-02,VEA,0.02471474821002952,0.2780783354667293
label_shuffle,2017-06-02,XLF,0.022759492452575275,0.1628964150463338
label_shuffle,2017-06-02,USO,0.01538712714950683,0.07488505290291302
label_shuffle,2017-06-02,VTV,0.013853218099239343,0.29809709068178625
label_shuffle,2017-06-02,EEM,0.013033413280187818,0.18604310590223763
label_shuffle,2017-07-07,GLD,0.029707700564791807,0.17574282733043545
label_shuffle,2017-07-07,XLE,0.023337047105011294,0.18979268529900345
label_shuffle,2017-07-07,IAU,0.023069665497000964,0.17408657456927748
label_shuffle,2017-07-07,VEA,0.01871688307746364,0.28678585223655106
label_shuffle,2017-07-07,VNQ,0.013874285969635703,0.17359206056473256
label_shuffle,2017-08-04,IAU,0.03044023262530144,0.18690677083350155
label_shuffle,2017-08-04,XLE,0.025463713188515227,0.1926041973875066
label_shuffle,2017-08-04,XLK,0.018309252143877106,0.2199854332109289
label_shuffle,2017-08-04,GLD,0.014710363143173538,0.18956838671684312
label_shuffle,2017-08-04,QQQ,0.013907244995752093,0.21093521185121988
label_shuffle,2017-09-01,SLV,0.024345564064014422,0.08668639928684362
label_shuffle,2017-09-01,DBA,0.023018916538045386,0.15217084624563232
label_shuffle,2017-09-01,XLY,0.01716437250473174,0.23203066076864942
label_shuffle,2017-09-01,QQQ,0.01175769836651603,0.17911209369887476
label_shuffle,2017-09-01,MBB,0.011701589480623454,0.35
label_shuffle,2017-10-06,DBA,0.035627213757667045,0.16003084007514415
label_shuffle,2017-10-06,USO,0.020743365453756685,0.06817902501561597
label_shuffle,2017-10-06,VNQ,0.020133122998891275,0.218638005732677
label_shuffle,2017-10-06,SPY,0.0141133250567815,0.33955694542344805
label_shuffle,2017-10-06,TLT,0.01042396263587481,0.21359518375311481
label_shuffle,2017-11-03,VNQ,0.027501379464486424,0.26764075986109853
label_shuffle,2017-11-03,USO,0.02254512335922107,0.08258107847694385
label_shuffle,2017-11-03,PDBC,0.01983698942743832,0.1695137823843939
label_shuffle,2017-11-03,TLT,0.018153733561092286,0.2496797128677922
label_shuffle,2017-11-03,XLK,0.013621655234379195,0.23058466640977154
label_shuffle,2017-12-01,EWJ,0.019027478100112575,0.15833406993067212
label_shuffle,2017-12-01,USO,0.017972355137089682,0.05086135709778884
label_shuffle,2017-12-01,IEF,0.01447374425992991,0.335366539510237
label_shuffle,2017-12-01,VEA,0.013564696594154171,0.1876251709651804
label_shuffle,2017-12-01,SPY,0.0098532627391269,0.26781286249612163
label_shuffle,2018-01-05,SHY,0.04039903019978163,0.35
label_shuffle,2018-01-05,SPY,0.029447623501069595,0.15189875139058218
label_shuffle,2018-01-05,USO,0.025837342484569467,0.035071043521195805
label_shuffle,2018-01-05,BIL,0.019877416335637433,0.35
label_shuffle,2018-01-05,VEA,0.015367717864189537,0.11303020508822206
label_shuffle,2018-02-02,SPY,0.02983179141113149,0.13909076234114642
label_shuffle,2018-02-02,BIL,0.02047529913628643,0.35
label_shuffle,2018-02-02,TLT,0.020447229793712256,0.09483535441136925
label_shuffle,2018-02-02,SHY,0.018290578411500575,0.35
label_shuffle,2018-02-02,XLF,0.015660944299701416,0.06607388324748441
label_shuffle,2018-03-02,XLE,0.03780901607953587,0.1318417126918404
label_shuffle,2018-03-02,EFA,0.014745167885214955,0.20851547818671154
label_shuffle,2018-03-02,TLT,0.01379839765733278,0.2755855400393923
label_shuffle,2018-03-02,SLV,0.013720467269276553,0.15864749290765495
label_shuffle,2018-03-02,VNQ,0.012713594495130211,0.2254097761744008
label_shuffle,2018-04-06,VNQ,0.03251592548393209,0.11815211373926582
label_shuffle,2018-04-06,BIL,0.021044646982844046,0.35
label_shuffle,2018-04-06,XLU,0.01996820134650552,0.12820872502691907
label_shuffle,2018-04-06,VTV,0.013055951210882218,0.10668930734713648
label_shuffle,2018-04-06,UUP,0.012770684901905145,0.29694985388667866
label_shuffle,2018-05-04,BIL,0.023306286344491892,0.35000000000000003
label_shuffle,2018-05-04,VNQ,0.022367500466171805,0.18915175684641455
label_shuffle,2018-05-04,XLI,0.018841038617484488,0.15176696162193806
label_shuffle,2018-05-04,XLE,0.014470162286035499,0.13175748670888388
label_shuffle,2018-05-04,XLP,0.014419734277321234,0.17732379482276353
label_shuffle,2018-06-01,GLD,0.024963175416107958,0.21104680454845412
label_shuffle,2018-06-01,VWO,0.021306242673133486,0.10211678873365572
label_shuffle,2018-06-01,BIL,0.01874572299580778,0.35
label_shuffle,2018-06-01,IAU,0.01648163261755727,0.20858302949121907
label_shuffle,2018-06-01,EWJ,0.015622941025744944,0.1282533772266711
label_shuffle,2018-07-06,EEM,0.027062866644270357,0.11114449006216445
label_shuffle,2018-07-06,XLP,0.01988059229693641,0.1449367465583562
label_shuffle,2018-07-06,VWO,0.01778855982021853,0.12065643274116601
label_shuffle,2018-07-06,BIL,0.007994387000185543,0.35
label_shuffle,2018-07-06,GLD,0.007922027446355425,0.2732623306383134
label_shuffle,2018-08-03,BIL,0.034049065256259364,0.35
label_shuffle,2018-08-03,SHY,0.02394357913205755,0.35
label_shuffle,2018-08-03,PDBC,0.01735911230906357,0.1330521374137573
label_shuffle,2018-08-03,USO,0.015216284760546242,0.06392516491363527
label_shuffle,2018-08-03,VWO,0.014746597394624437,0.10302269767260754
label_shuffle,2018-09-07,BIL,0.03295160029400718,0.35
label_shuffle,2018-09-07,XLE,0.027125454136934516,0.04919053246052757
label_shuffle,2018-09-07,SHY,0.013925437852118255,0.35
label_shuffle,2018-09-07,DBA,0.008605931703354537,0.08494196364504925
label_shuffle,2018-09-07,UUP,0.0070021673762272274,0.16586750389442323
label_shuffle,2018-10-05,VTV,0.017892200167469275,0.13319738501681222
label_shuffle,2018-10-05,SHY,0.015560581679162258,0.35
label_shuffle,2018-10-05,BIL,0.013920529489959919,0.35
label_shuffle,2018-10-05,VWO,0.011997990991723197,0.08641543980680766
label_shuffle,2018-10-05,EEM,0.01193247557477766,0.08038717517638011
label_shuffle,2018-11-02,BIL,0.03467814423224222,0.35
label_shuffle,2018-11-02,VUG,0.01854359004119387,0.050523423869134484
label_shuffle,2018-11-02,SHY,0.017677338816863907,0.35
label_shuffle,2018-11-02,TIP,0.016763247461709565,0.2061542612953991
label_shuffle,2018-11-02,IWM,0.016598973611750244,0.04332231483546643
label_shuffle,2018-12-07,USO,0.029121288043790106,0.05686377505324013
label_shuffle,2018-12-07,IEF,0.020698517647356227,0.35
label_shuffle,2018-12-07,PDBC,0.015944167962835452,0.11472458952791864
label_shuffle,2018-12-07,BIL,0.015599466595036304,0.35
label_shuffle,2018-12-07,XLU,0.014824926757671102,0.12841163541884132
label_shuffle,2019-01-04,QQQ,0.03318179299858262,0.14309444118598313
label_shuffle,2019-01-04,XLK,0.02763439491293657,0.14619723341614832
label_shuffle,2019-01-04,VUG,0.026578696764159023,0.15357457247692163
label_shuffle,2019-01-04,PDBC,0.0234842867072271,0.207133752920947
label_shuffle,2019-01-04,HYG,0.016075948316679335,0.35
label_shuffle,2019-02-01,VUG,0.032776188081003826,0.19930228623282795
label_shuffle,2019-02-01,XLI,0.0313668219406475,0.19166027153170462
label_shuffle,2019-02-01,EEM,0.0276293806882262,0.234246388453599
label_shuffle,2019-02-01,QQQ,0.026222733558244473,0.18853623906716296
label_shuffle,2019-02-01,XLY,0.020873886670250773,0.18625481471470542
label_shuffle,2019-03-01,XLY,0.024615920029226412,0.13343606873816963
label_shuffle,2019-03-01,VUG,0.023742822399884015,0.1410743688680108
label_shuffle,2019-03-01,XLK,0.02280337364983216,0.13602174955665303
label_shuffle,2019-03-01,SLV,0.01976473141056735,0.23946781283716662
label_shuffle,2019-03-01,UUP,0.017501246843311863,0.35
label_shuffle,2019-04-05,XLK,0.04015697306428703,0.13546511676565495
label_shuffle,2019-04-05,QQQ,0.023250935231791267,0.1374378536984943
label_shuffle,2019-04-05,LQD,0.019410925338386967,0.35
label_shuffle,2019-04-05,VNQ,0.01842283121126328,0.18859628601150008
label_shuffle,2019-04-05,EWJ,0.01640070300312098,0.18850074352435073
label_shuffle,2019-05-03,XLY,0.05155695714151178,0.09965249061153837
label_shuffle,2019-05-03,XLF,0.03566669826352236,0.09515770023673639
label_shuffle,2019-05-03,VUG,0.03046501451841266,0.10518980915172525
label_shuffle,2019-05-03,TIP,0.027506450326006272,0.35
label_shuffle,2019-05-03,SHY,0.01943068177178122,0.35
label_shuffle,2019-06-07,BIL,0.03127400358050536,0.35
label_shuffle,2019-06-07,EWJ,0.025277931093041113,0.11811300130691563
label_shuffle,2019-06-07,SHY,0.022218774813212026,0.35
label_shuffle,2019-06-07,VUG,0.015325528961560534,0.09358658348154425
label_shuffle,2019-06-07,XLI,0.014967172660095862,0.08830041521154017
label_shuffle,2019-07-05,XLV,0.028766265004876643,0.0986545649979247
label_shuffle,2019-07-05,XLK,0.02696806814722086,0.10513448650314378
label_shuffle,2019-07-05,IWM,0.024079060941648685,0.09621094849893155
label_shuffle,2019-07-05,LQD,0.013393280684108423,0.35
label_shuffle,2019-07-05,IEF,0.012581526442325037,0.35
label_shuffle,2019-08-02,XLK,0.027548850979611902,0.18419263830016952
label_shuffle,2019-08-02,VWO,0.025068041743501544,0.19236753234345966
label_shuffle,2019-08-02,IWM,0.024855343016290984,0.18123225393807224
label_shuffle,2019-08-02,QQQ,0.019143003855554584,0.20329099872312237
label_shuffle,2019-08-02,VTV,0.015555391947901523,0.23891657669517627
label_shuffle,2019-09-06,BIL,0.03834091930290158,0.35000000000000003
label_shuffle,2019-09-06,VNQ,0.027872587855731833,0.11777195886070357
label_shuffle,2019-09-06,XLV,0.027102329178257403,0.07645390126688185
label_shuffle,2019-09-06,EFA,0.026403279066914302,0.10577413987241457
label_shuffle,2019-09-06,MBB,0.012740852098612563,0.35000000000000003
label_shuffle,2019-10-04,XLF,0.04005264674757771,0.056793005193834706
label_shuffle,2019-10-04,BIL,0.026948073154855177,0.35
label_shuffle,2019-10-04,XLV,0.025787955794308447,0.06185789112428944
label_shuffle,2019-10-04,UUP,0.018479110286486942,0.1813491036818759
label_shuffle,2019-10-04,MBB,0.015477420054093357,0.35
label_shuffle,2019-11-01,VWO,0.02022337904046998,0.09808638573861078
label_shuffle,2019-11-01,MBB,0.01592702308549988,0.35
label_shuffle,2019-11-01,BIL,0.015509457293418434,0.35
label_shuffle,2019-11-01,XLI,0.015211214849545279,0.10235822144140333
label_shuffle,2019-11-01,XLF,0.014807094046450166,0.0995553928199859
label_shuffle,2019-12-06,QQQ,0.04603440262156717,0.1607103684244595
label_shuffle,2019-12-06,XLF,0.04128392118417176,0.14754961935115563
label_shuffle,2019-12-06,XLP,0.03252315767174933,0.21055952600259759
label_shuffle,2019-12-06,LQD,0.031588264737089235,0.2972286347406951
label_shuffle,2019-12-06,VUG,0.03035635985159675,0.1839518514810922
label_shuffle,2020-01-03,IEF,0.010325867870471926,0.11680589092697047
label_shuffle,2020-01-03,UUP,0.008770638136363192,0.17524298961887785
label_shuffle,2020-01-03,TLT,0.006968020862998285,0.046511121582515094
label_shuffle,2020-01-03,SHY,0.0064290324862963325,0.35
label_shuffle,2020-01-03,HYG,0.005899166016658056,0.3114399978716367
label_shuffle,2020-02-07,PDBC,0.01067118729366448,0.24768634215042554
label_shuffle,2020-02-07,XLE,0.010231521927146093,0.16328577835006391
label_shuffle,2020-02-07,USO,0.007831178172060187,0.11117820967951329
label_shuffle,2020-02-07,XLF,0.007449284150930368,0.25713201468115393
label_shuffle,2020-02-07,XLB,0.007210419148449896,0.22071765513884323
label_shuffle,2020-03-06,XLE,0.01083920063793732,0.17335986068694365
label_shuffle,2020-03-06,USO,0.007773490974105432,0.14647798426058475
label_shuffle,2020-03-06,XLF,0.006842488067240476,0.22122864999546255
label_shuffle,2020-03-06,XLI,0.006796680730822322,0.23408703750391616
label_shuffle,2020-03-06,XLB,0.004774604865631649,0.2248464675530929
label_shuffle,2020-04-03,XLE,0.011035439351500236,0.1694775253559116
label_shuffle,2020-04-03,XLF,0.010587733724466959,0.23508071155066365
label_shuffle,2020-04-03,USO,0.009031094833931216,0.15271123348319185
label_shuffle,2020-04-03,IWM,0.007336678198024801,0.22578038416579213
label_shuffle,2020-04-03,XLI,0.005922670855029004,0.21695014544444086
label_shuffle,2020-05-01,USO,0.0107432835651231,0.07298999656933397
label_shuffle,2020-05-01,HYG,0.009926256949573999,0.2377493542650363
label_shuffle,2020-05-01,PDBC,0.00918937362854121,0.29964310756344104
label_shuffle,2020-05-01,XLF,0.007869274994911149,0.1498938355709303
label_shuffle,2020-05-01,EWJ,0.005643216779069303,0.23972370603125842
label_shuffle,2020-06-05,UUP,0.010357292377974149,0.35
label_shuffle,2020-06-05,TLT,0.006530362927430268,0.20603458433386898
label_shuffle,2020-06-05,HYG,0.005853684649525163,0.13465650342468752
label_shuffle,2020-06-05,USO,0.004463579712136162,0.039615475942224594
label_shuffle,2020-06-05,DBA,0.003470374244037588,0.2696934362992189
label_shuffle,2020-07-03,XLU,0.010985568773355674,0.12053990661894119
label_shuffle,2020-07-03,DBA,0.008196598273159258,0.35
label_shuffle,2020-07-03,XLV,0.006732484462499277,0.18106562779870372
label_shuffle,2020-07-03,XLY,0.006083211158335326,0.14485061341698013
label_shuffle,2020-07-03,HYG,0.005990645812494833,0.203543852165375
label_shuffle,2020-08-07,BIL,0.009410701742552596,0.35000000000000003
label_shuffle,2020-08-07,UUP,0.008739253291570628,0.19990118297908685
label_shuffle,2020-08-07,EWJ,0.008329402305902048,0.07743207516002552
label_shuffle,2020-08-07,USO,0.006393929207811754,0.02266674186088764
label_shuffle,2020-08-07,MBB,0.005904511301857435,0.35000000000000003
label_shuffle,2020-09-04,TLT,0.013817594112512498,0.10322045443255495
label_shuffle,2020-09-04,UUP,0.011203793876414394,0.18766838440466488
label_shuffle,2020-09-04,XLU,0.009811628437200667,0.04411154730856871
label_shuffle,2020-09-04,BIL,0.0074844395813015215,0.35000000000000003
label_shuffle,2020-09-04,IEF,0.007388207827741093,0.3149996138542115
label_shuffle,2020-10-02,USO,0.007364247402948651,0.06695691645008872
label_shuffle,2020-10-02,SPY,0.006700171100400454,0.28056959664263786
label_shuffle,2020-10-02,XLE,0.005519110537253536,0.141559474725141
label_shuffle,2020-10-02,IAU,0.0050658174973504215,0.35
label_shuffle,2020-10-02,XLF,0.004977548286922288,0.16091401218213247
label_shuffle,2020-11-06,VNQ,0.008504446692979364,0.12490674363616247
label_shuffle,2020-11-06,XLE,0.0072700018067930125,0.08364221559131715
label_shuffle,2020-11-06,XLV,0.0051924109838676225,0.18992540808754063
label_shuffle,2020-11-06,TLT,0.004776252249142492,0.25152563268497985
label_shuffle,2020-11-06,UUP,0.004354308596190176,0.35
label_shuffle,2020-12-04,UUP,0.012388025316634542,0.17479932289513966
label_shuffle,2020-12-04,BIL,0.00991740389812887,0.35
label_shuffle,2020-12-04,TLT,0.00910185948798456,0.07701643831112964
label_shuffle,2020-12-04,VUG,0.008740009998100703,0.04818423879373075
label_shuffle,2020-12-04,SHY,0.007548679115192,0.35
label_shuffle,2021-01-01,UUP,0.015115956912206725,0.35
label_shuffle,2021-01-01,SLV,0.013088399006260012,0.06936416941041088
label_shuffle,2021-01-01,XLU,0.010035556109446652,0.20242140894245475
label_shuffle,2021-01-01,VEA,0.010033532470953363,0.18759197447137602
label_shuffle,2021-01-01,EEM,0.009756998182534345,0.19062244717575832
label_shuffle,2021-02-05,EEM,0.01289002612239407,0.1477805620835383
label_shuffle,2021-02-05,TLT,0.00987578032784564,0.22638628679527792
label_shuffle,2021-02-05,XLP,0.00824120892673649,0.20805343090848052
label_shuffle,2021-02-05,SLV,0.008131775173357477,0.06777972021270333
label_shuffle,2021-02-05,MBB,0.0075180513368881515,0.35
label_shuffle,2021-03-05,GLD,0.014961200415495108,0.12188247483908646
label_shuffle,2021-03-05,IAU,0.0148458880464191,0.11996764277644474
label_shuffle,2021-03-05,UUP,0.012890855621015253,0.316084037793212
label_shuffle,2021-03-05,XLU,0.011054483085345117,0.11566123844323493
label_shuffle,2021-03-05,HYG,0.008784027727070126,0.32640460614802186
label_shuffle,2021-04-02,TLT,0.021132900687660397,0.2854083760982378
label_shuffle,2021-04-02,XLU,0.01510392310539008,0.18589746815468225
label_shuffle,2021-04-02,SLV,0.0146614710779594,0.11151113898261804
label_shuffle,2021-04-02,XLP,0.01300208738391699,0.21672106494886884
label_shuffle,2021-04-02,PDBC,0.012245119665765825,0.200461951815593
label_shuffle,2021-05-07,GLD,0.013142966967241747,0.21725795631525668
label_shuffle,2021-05-07,TLT,0.012961471135546533,0.26389696110273697
label_shuffle,2021-05-07,VEA,0.010823855801416378,0.18989467580701094
label_shuffle,2021-05-07,SLV,0.009992192316814644,0.11440198585051303
label_shuffle,2021-05-07,IAU,0.00928488913306027,0.2145484209244824
label_shuffle,2021-06-04,UUP,0.02562629062507762,0.30792328573409594
label_shuffle,2021-06-04,TLT,0.010652305065366833,0.1274361969780595
label_shuffle,2021-06-04,MBB,0.010612595755339752,0.35
label_shuffle,2021-06-04,EWJ,0.009830600380043074,0.09840506361143289
label_shuffle,2021-06-04,SPY,0.008296038107005226,0.11623545367641167
label_shuffle,2021-07-02,UUP,0.011573959160979714,0.30733073248012355
label_shuffle,2021-07-02,VWO,0.009198491362148216,0.08135665251751141
label_shuffle,2021-07-02,XLP,0.00884450010430723,0.1300463228617396
label_shuffle,2021-07-02,TLT,0.008833312196992345,0.13126629214062543
label_shuffle,2021-07-02,HYG,0.007565630813605983,0.35
label_shuffle,2021-08-06,XLY,0.012466509136120355,0.10012208571129436
label_shuffle,2021-08-06,UUP,0.010704974169098644,0.35
label_shuffle,2021-08-06,HYG,0.010231250757203006,0.35
label_shuffle,2021-08-06,EWJ,0.009664692176338417,0.14165520090996805
label_shuffle,2021-08-06,XLE,0.008726922296701977,0.0582227133787377
label_shuffle,2021-09-03,XLE,0.01130794254534774,0.08063372826076941
label_shuffle,2021-09-03,EEM,0.00962065728671758,0.1990026860069888
label_shuffle,2021-09-03,XLI,0.008077866596031762,0.21077061297323268
label_shuffle,2021-09-03,XLV,0.0076913418044003475,0.3026321747573349
label_shuffle,2021-09-03,GLD,0.007608501179397221,0.20696079800167416
label_shuffle,2021-10-01,XLE,0.015264506294216993,0.08574476697579614
label_shuffle,2021-10-01,EEM,0.01397396005693501,0.17508384705983743
label_shuffle,2021-10-01,VEA,0.012975836870747307,0.24215575327459601
label_shuffle,2021-10-01,EFA,0.011615570625337215,0.254509841148194
label_shuffle,2021-10-01,VTV,0.011162025465397792,0.2425057915415764
label_shuffle,2021-11-05,IEF,0.017769727358092263,0.35
label_shuffle,2021-11-05,IAU,0.015452358753330984,0.10601519795553138
label_shuffle,2021-11-05,UUP,0.014326514657488694,0.29633517842655926
label_shuffle,2021-11-05,TLT,0.009891276239296507,0.1420586368382215
label_shuffle,2021-11-05,GLD,0.009555889456700438,0.10559098677968783
label_shuffle,2021-12-03,XLU,0.018661015342274486,0.17330322762052236
label_shuffle,2021-12-03,XLV,0.013844074824042794,0.18270446287505507
label_shuffle,2021-12-03,VEA,0.0097216124243269,0.16389863975670577
label_shuffle,2021-12-03,EEM,0.008928790404849767,0.13009366974771688
label_shuffle,2021-12-03,BIL,0.00755779242760572,0.35
label_shuffle,2022-01-07,VWO,0.013394686498635646,0.17987042473242948
label_shuffle,2022-01-07,VEA,0.010212808996723381,0.22074718991101847
label_shuffle,2022-01-07,EEM,0.008968046704800978,0.17402489848158026
label_shuffle,2022-01-07,EWJ,0.007323089880945915,0.17693213310958936
label_shuffle,2022-01-07,GLD,0.0069542115959444215,0.2484253537653824
label_shuffle,2022-02-04,VWO,0.011879212731937986,0.11969228197202002
label_shuffle,2022-02-04,BIL,0.010557909785379835,0.35
label_shuffle,2022-02-04,UUP,0.009606210604470557,0.35
label_shuffle,2022-02-04,XLE,0.008301460913933146,0.06507116431061916
label_shuffle,2022-02-04,EWJ,0.008089956406860036,0.11523655371736086
label_shuffle,2022-03-04,SLV,0.009859515857383774,0.10770084937226365
label_shuffle,2022-03-04,BIL,0.009516324822467623,0.35
label_shuffle,2022-03-04,IWM,0.009306263073080748,0.1385861577573288
label_shuffle,2022-03-04,VWO,0.008499125671498915,0.19203881645275708
label_shuffle,2022-03-04,XLI,0.007546960202168473,0.2116741764176505
label_shuffle,2022-04-01,XLV,0.009482711265183977,0.18916566381610908
label_shuffle,2022-04-01,XLI,0.007856350729167766,0.22000515656977046
label_shuffle,2022-04-01,USO,0.0069082776976978205,0.08732369223780112
label_shuffle,2022-04-01,LQD,0.00682139911349405,0.35
label_shuffle,2022-04-01,IWM,0.00661601373819874,0.15350548737631947
label_shuffle,2022-05-06,BIL,0.013798559155334058,0.35
label_shuffle,2022-05-06,SHY,0.009850871900764953,0.35
label_shuffle,2022-05-06,UUP,0.00937409996036697,0.1479712277233456
label_shuffle,2022-05-06,VWO,0.00710741672113812,0.04896624552927254
label_shuffle,2022-05-06,LQD,0.007007365262236978,0.10306252674738187
label_shuffle,2022-06-03,TLT,0.012809782717296778,0.19009217502579168
label_shuffle,2022-06-03,EWJ,0.009951463718873104,0.20185825237183988
label_shuffle,2022-06-03,EEM,0.006931044461353541,0.16920673288726457
label_shuffle,2022-06-03,XLE,0.006476700589540437,0.10375823253917285
label_shuffle,2022-06-03,LQD,0.006287388082831028,0.3350846071759311
label_shuffle,2022-07-01,TLT,0.011864194553379882,0.2146276076654083
label_shuffle,2022-07-01,SLV,0.010280001900127362,0.13398379560735915
label_shuffle,2022-07-01,EEM,0.007189310321234784,0.1750337876601253
label_shuffle,2022-07-01,BIL,0.0066673448028529095,0.35
label_shuffle,2022-07-01,XLF,0.006611727851859203,0.12635480906710728
label_shuffle,2022-08-05,SLV,0.015122873088056724,0.19648542735162147
label_shuffle,2022-08-05,EFA,0.011767822858918801,0.23647910198986452
label_shuffle,2022-08-05,XLY,0.01103496205388789,0.15203443447267326
label_shuffle,2022-08-05,XLI,0.008689040305685876,0.23785139654322687
label_shuffle,2022-08-05,VUG,0.007848922888272436,0.17714963964261393
label_shuffle,2022-09-02,EEM,0.008787582063055119,0.23527477480373366
label_shuffle,2022-09-02,XLF,0.008501872820456701,0.17488432519966213
label_shuffle,2022-09-02,EFA,0.007873673563111395,0.20372609329655764
label_shuffle,2022-09-02,XLB,0.007253863031142185,0.19201886250991268
label_shuffle,2022-09-02,SPY,0.0062167865300894985,0.19409594419013387
label_shuffle,2022-10-07,VEA,0.01158838611910506,0.12476560209579002
label_shuffle,2022-10-07,IEF,0.011482860822276985,0.2889807022177594
label_shuffle,2022-10-07,MBB,0.01122184207615056,0.31385697147595454
label_shuffle,2022-10-07,EFA,0.00991880669486842,0.12524368013159248
label_shuffle,2022-10-07,EWJ,0.009203289400402517,0.14715304407890353
label_shuffle,2022-11-04,XLY,0.0111500131428911,0.15993162749880369
label_shuffle,2022-11-04,VNQ,0.010239285194547077,0.19289179106956894
label_shuffle,2022-11-04,SPY,0.009081464401649668,0.2148187824744936
label_shuffle,2022-11-04,VUG,0.008348768637762332,0.18058093020847713
label_shuffle,2022-11-04,VEA,0.008198614422283892,0.2517768687486566
label_shuffle,2022-12-02,VEA,0.010389062641330543,0.18240706366776904
label_shuffle,2022-12-02,SPY,0.009842217374727716,0.17274149908078143
label_shuffle,2022-12-02,EWJ,0.008152921989863296,0.20805986045433583
label_shuffle,2022-12-02,EFA,0.00808921764873417,0.18500407447322306
label_shuffle,2022-12-02,TLT,0.007231206942820383,0.2517875023238907
label_shuffle,2023-01-06,BIL,0.013956351260205061,0.35
label_shuffle,2023-01-06,PDBC,0.006478106772836823,0.14404709201310395
label_shuffle,2023-01-06,IAU,0.006312824371527222,0.2427766836242042
label_shuffle,2023-01-06,VNQ,0.006115169741026216,0.13971321460339858
label_shuffle,2023-01-06,XLY,0.005795550845785396,0.12346300975929328
label_shuffle,2023-02-03,BIL,0.024203066320137988,0.35
label_shuffle,2023-02-03,VWO,0.00916880497328465,0.13535858541290058
label_shuffle,2023-02-03,TIP,0.00649637395647876,0.3092190611155468
label_shuffle,2023-02-03,EEM,0.006448425346976863,0.12607042808043672
