variant,decision_date,assets,rank_ic
stale_1m,2018-10-05,35,-0.6203751728661193
stale_1m,2018-11-02,35,0.07146706428739577
stale_1m,2018-12-07,35,-0.5679326656709561
stale_1m,2019-01-04,35,0.3731756623220669
stale_1m,2019-02-01,35,0.6315903110565617
stale_1m,2019-03-01,35,0.058217858255621105
stale_1m,2019-04-05,35,0.3404279453748514
stale_1m,2019-05-03,35,-0.17566245133946623
stale_1m,2019-06-07,35,0.10593951679332154
stale_1m,2019-07-05,35,-0.2988316672485968
stale_1m,2019-08-02,35,-0.5538554950521192
stale_1m,2019-09-06,35,0.07577566089192742
stale_1m,2019-10-04,35,0.1438105372732102
stale_1m,2019-11-01,35,-0.037361068994357996
stale_1m,2019-12-06,35,0.06165942937122742
stale_1m,2020-01-03,35,0.35403615375696856
stale_1m,2020-02-07,35,-0.504209867803061
stale_1m,2020-03-06,35,-0.5523740318631738
stale_1m,2020-04-03,35,0.6388686296157327
stale_1m,2020-05-01,35,0.43939466806039695
stale_1m,2020-06-05,35,-0.1544278216393769
stale_1m,2020-07-03,35,0.5626222181045843
stale_1m,2020-08-07,35,0.0844968420600619
stale_1m,2020-09-04,35,-0.316138913489394
stale_1m,2020-10-02,35,-0.29454987827187096
stale_1m,2020-11-06,35,0.1260436392246095
stale_1m,2020-12-04,35,0.5846784966580083
stale_1m,2021-01-01,35,-0.2995579050965868
stale_1m,2021-02-05,35,-0.675373695931683
stale_1m,2021-03-05,35,0.4397659043472602
stale_1m,2021-04-02,35,0.4531102612192435
stale_1m,2021-05-07,35,0.12722520236120582
stale_1m,2021-06-04,35,0.06389008081535848
stale_1m,2021-07-02,35,-0.4186515348656421
stale_1m,2021-08-06,35,0.3237056849412824
stale_1m,2021-09-03,35,-0.4139762653558796
stale_1m,2021-10-01,35,0.35579725740061685
stale_1m,2021-11-05,35,-0.24495368422668198
stale_1m,2021-12-03,35,0.6683536304731638
stale_1m,2022-01-07,35,-0.07121722169606269
stale_1m,2022-02-04,35,0.02691062155335882
stale_1m,2022-03-04,35,0.6526515273061357
stale_1m,2022-04-01,35,-0.49360132193680717
stale_1m,2022-05-06,35,-0.21084974263959316
stale_1m,2022-06-03,35,-0.47893754400001465
stale_1m,2022-07-01,35,0.3441934068366939
stale_1m,2022-08-05,35,-0.039099894618764126
stale_1m,2022-09-02,35,-0.0486123624590645
stale_1m,2022-10-07,35,0.1497028712869302
stale_1m,2022-11-04,35,0.005539512311637512
stale_1m,2022-12-02,35,-0.11560371410832529
stale_1m,2023-01-06,35,-0.6977831454386981
stale_1m,2023-02-03,35,0.4864163074051853
stale_1m,2023-03-03,35,-0.26611478226365287
stale_1m,2023-04-07,35,-0.1332687163863356
stale_1m,2023-05-05,35,0.02103778354969297
stale_1m,2023-06-02,35,0.06069367366756073
stale_1m,2023-07-07,35,-0.04518562005670723
stale_1m,2023-08-04,35,-0.029793428587475183
stale_1m,2023-09-01,35,-0.3797575692683209
stale_1m,2023-10-06,35,-0.12953969323090972
stale_1m,2023-11-03,35,0.5523075897940236
stale_1m,2023-12-01,35,0.4452091818123495
stale_1m,2024-01-05,35,0.5060573492851372
stale_1m,2024-02-02,35,0.5443524366187817
stale_1m,2024-03-01,35,0.13540740883345168
stale_1m,2024-04-05,35,-0.12320694424207941
stale_1m,2024-05-03,35,0.3114710586537129
stale_1m,2024-06-07,35,0.28668634985882324
stale_1m,2024-07-05,35,-0.16547618810465928
stale_1m,2024-08-02,35,0.3512463430190495
stale_1m,2024-09-06,35,0.6538657750043889
stale_1m,2024-10-04,35,0.14658382307133386
stale_1m,2024-11-01,35,0.17541559225294762
stale_1m,2024-12-06,35,-0.5663999788767393
stale_1m,2025-01-03,35,0.37090845395731376
stale_1m,2025-02-07,35,-0.21951731270360014
stale_1m,2025-03-07,35,-0.613384264853341
stale_1m,2025-04-04,35,0.43902869545866313
stale_1m,2025-05-02,35,0.3861585313503794
stale_1m,2025-06-06,35,0.4878225707498272
stale_1m,2025-07-04,35,-0.031617148271972935
stale_1m,2025-08-01,35,0.3111870170687722
stale_1m,2025-09-05,35,0.562722078340554
stale_1m,2025-10-03,35,0.46832775879225796
stale_1m,2025-11-07,35,0.319333568015453
stale_1m,2025-12-05,35,0.1597990936143867
stale_1m,2026-01-02,35,0.3559024587307987
stale_1m,2026-02-06,35,-0.35599512888852824
stale_1m,2026-03-06,35,-0.4679237919524357
stale_1m,2026-04-03,35,0.5034026690054504
stale_1m,2026-05-01,35,0.22500325097400378
stale_1m,2026-06-05,35,-0.04792985914022151
stale_1m,2026-07-03,35,-0.1258342638848859
stale_3m,2012-01-06,34,-0.00170181014961889
stale_3m,2012-02-03,34,-0.053201504748515864
stale_3m,2012-03-02,34,0.3025387454522944
stale_3m,2012-04-06,34,-0.3621972174226218
stale_3m,2012-05-04,34,0.36183105355851497
stale_3m,2012-06-01,34,0.49651616791994024
stale_3m,2012-07-06,34,0.053368637579101444
stale_3m,2012-08-03,34,-0.18095284293554598
stale_3m,2012-09-07,34,-0.1626030205737392
stale_3m,2012-10-05,34,-0.0784800380830743
stale_3m,2012-11-02,34,-0.0997747585733558
stale_3m,2012-12-07,34,0.7535395361096154
stale_3m,2013-01-04,34,0.20764753470440672
stale_3m,2013-02-01,34,-0.12527688285915042
stale_3m,2013-03-01,34,0.3399479532912772
stale_3m,2013-04-05,34,0.47887865318180256
stale_3m,2013-05-03,34,0.2455571689036603
stale_3m,2013-06-07,34,0.08337100946540069
stale_3m,2013-07-05,34,0.7094370595645441
stale_3m,2013-08-02,34,-0.032354370679764995
stale_3m,2013-09-06,34,0.12492868146820237
stale_3m,2013-10-04,34,-0.11315203429333154
stale_3m,2013-11-01,34,-0.22966842211190738
stale_3m,2013-12-06,34,-0.3988961009047234
stale_3m,2014-01-03,34,-0.4077703082644858
stale_3m,2014-02-07,34,0.7085159953698632
stale_3m,2014-03-07,34,-0.3343784297804311
stale_3m,2014-04-04,34,-0.03067873332554564
stale_3m,2014-05-02,34,0.648680955789707
stale_3m,2014-06-06,34,0.5103095336899214
stale_3m,2014-07-04,34,0.11485306988422384
stale_3m,2014-08-01,34,0.34616490268937555
stale_3m,2014-09-05,34,-0.4152862422249607
stale_3m,2014-10-03,34,0.3462724027916198
stale_3m,2014-11-07,34,0.22564762766267074
stale_3m,2014-12-05,34,-0.29368680513452156
stale_3m,2015-01-02,34,-0.449915669670506
stale_3m,2015-02-06,34,0.46891474708785086
stale_3m,2015-03-06,34,-0.3770687504526192
stale_3m,2015-04-03,34,-0.3103658711823
stale_3m,2015-05-01,34,0.07485516599760923
stale_3m,2015-06-05,34,-0.5299661476361567
stale_3m,2015-07-03,34,0.3503958329671776
stale_3m,2015-08-07,34,-0.5785570064092735
stale_3m,2015-09-04,34,0.33493728738614775
stale_3m,2015-10-02,34,0.5118044544731642
stale_3m,2015-11-06,34,0.09228482202479299
stale_3m,2015-12-04,35,-0.09833883486627643
stale_3m,2016-01-01,35,0.016213638035947026
stale_3m,2016-02-05,35,-0.26964867455326713
stale_3m,2016-03-04,35,0.4310647608826557
stale_3m,2016-04-01,35,-0.19590856324943332
stale_3m,2016-05-06,35,0.07377943641153072
stale_3m,2016-06-03,35,-0.09260143615638547
stale_3m,2016-07-01,35,-0.03717437881899295
stale_3m,2016-08-05,35,-0.46804085241634785
stale_3m,2016-09-02,35,-0.3880425820721736
stale_3m,2016-10-07,35,0.2502499023127154
stale_3m,2016-11-04,35,-0.10089556149410499
stale_3m,2016-12-02,35,0.014690181794731305
stale_3m,2017-01-06,35,0.014381845955107764
stale_3m,2017-02-03,35,0.5283030565595959
stale_3m,2017-03-03,35,0.0017761485199377872
stale_3m,2017-04-07,35,-0.03878328363582455
stale_3m,2017-05-05,35,-0.041058200078046274
stale_3m,2017-06-02,35,0.17868708176467502
stale_3m,2017-07-07,35,0.16369048521835913
stale_3m,2017-08-04,35,0.07936044424826875
stale_3m,2017-09-01,35,0.03963750730005677
stale_3m,2017-10-06,35,0.307164362122982
stale_3m,2017-11-03,35,0.1490020016316732
stale_3m,2017-12-01,35,-0.06460914422809995
stale_3m,2018-01-05,35,0.44110601231233193
stale_3m,2018-02-02,35,-0.4955516987933613
stale_3m,2018-03-02,35,-0.13446161297711973
stale_3m,2018-04-06,35,0.052568490512289075
stale_3m,2018-05-04,35,0.0699310207203258
stale_3m,2018-06-01,35,0.007670049118488094
stale_3m,2018-07-06,35,0.3375001427240093
stale_3m,2018-08-03,35,0.2841093283524739
stale_3m,2018-09-07,35,-0.09293767765910958
stale_3m,2018-10-05,35,-0.4414461808615668
stale_3m,2018-11-02,35,0.058082178891969385
stale_3m,2018-12-07,35,-0.5917147171528512
stale_3m,2019-01-04,35,0.3070654004076332
stale_3m,2019-02-01,35,0.6024371837988677
stale_3m,2019-03-01,35,0.16067198822500459
stale_3m,2019-04-05,35,0.5232110548877561
stale_3m,2019-05-03,35,-0.46616555705930907
stale_3m,2019-06-07,35,-0.03012696593229558
stale_3m,2019-07-05,35,-0.15282436487714499
stale_3m,2019-08-02,35,-0.0479171614050621
stale_3m,2019-09-06,35,-0.2900368266164703
stale_3m,2019-10-04,35,0.6145412176010572
stale_3m,2019-11-01,35,-0.10790965012943261
stale_3m,2019-12-06,35,0.15702813033184257
stale_3m,2020-01-03,35,-0.009817607164804693
stale_3m,2020-02-07,35,-0.052382958300087275
stale_3m,2020-03-06,35,-0.36155334543055634
stale_3m,2020-04-03,35,0.584525949440974
stale_3m,2020-05-01,35,0.49565012061093316
stale_3m,2020-06-05,35,-0.02936443932700151
stale_3m,2020-07-03,35,0.5941867224746111
stale_3m,2020-08-07,35,0.04665696906059026
stale_3m,2020-09-04,35,-0.36194335048268156
stale_3m,2020-10-02,35,-0.49888408914493665
stale_3m,2020-11-06,35,-0.00018716037589025904
stale_3m,2020-12-04,35,0.4558889491424973
stale_3m,2021-01-01,35,-0.06640005011368807
stale_3m,2021-02-05,35,-0.05336919878692739
stale_3m,2021-03-05,35,0.4633518154335602
stale_3m,2021-04-02,35,0.3468294882303904
stale_3m,2021-05-07,35,0.07841515519155579
stale_3m,2021-06-04,35,0.18183115408382297
stale_3m,2021-07-02,35,-0.1709552250020898
stale_3m,2021-08-06,35,0.40561472285292494
stale_3m,2021-09-03,35,-0.22806820700433994
stale_3m,2021-10-01,35,0.6154894507071698
stale_3m,2021-11-05,35,-0.5594382539390491
stale_3m,2021-12-03,35,0.3634217061567482
stale_3m,2022-01-07,35,-0.4387810808289753
stale_3m,2022-02-04,35,-0.18205481281683839
stale_3m,2022-03-04,35,0.14868712167525494
stale_3m,2022-04-01,35,-0.250631278048493
stale_3m,2022-05-06,35,-0.20110342145252594
stale_3m,2022-06-03,35,-0.5698284231714192
stale_3m,2022-07-01,35,0.11823582858894824
stale_3m,2022-08-05,35,-0.37431707261347913
stale_3m,2022-09-02,35,-0.47708649040373724
stale_3m,2022-10-07,35,0.42732215234281967
stale_3m,2022-11-04,35,-0.4105345837136102
stale_3m,2022-12-02,35,0.5410678058902582
stale_3m,2023-01-06,35,0.2753356103096598
stale_3m,2023-02-03,35,-0.02667194338363491
stale_3m,2023-03-03,35,0.001423666254884394
stale_3m,2023-04-07,35,-0.3279311336330466
stale_3m,2023-05-05,35,-0.33906434670529495
stale_3m,2023-06-02,35,-0.35412552513619305
stale_3m,2023-07-07,35,0.29242933808781396
stale_3m,2023-08-04,35,0.053414971545080056
stale_3m,2023-09-01,35,-0.3251035413772702
stale_3m,2023-10-06,35,0.1492307239441584
stale_3m,2023-11-03,35,0.35405450915870107
stale_3m,2023-12-01,35,0.5402276840353207
stale_3m,2024-01-05,35,-0.004830310633423435
stale_3m,2024-02-02,35,0.6337973605769638
stale_3m,2024-03-01,35,-0.009377712059294581
stale_3m,2024-04-05,35,-0.38156248221908984
stale_3m,2024-05-03,35,0.30803597779446656
stale_3m,2024-06-07,35,0.1885458367182669
stale_3m,2024-07-05,35,-0.18833740134620844
stale_3m,2024-08-02,35,0.7812061930678541
stale_3m,2024-09-06,35,0.5090739764833264
stale_3m,2024-10-04,35,0.12941021950287576
stale_3m,2024-11-01,35,0.05499877783898196
stale_3m,2024-12-06,35,0.04391916629299019
stale_3m,2025-01-03,35,0.3231829661442941
stale_3m,2025-02-07,35,-0.2374599247592949
stale_3m,2025-03-07,35,-0.28519372404882987
stale_3m,2025-04-04,35,0.5726725051597564
stale_3m,2025-05-02,35,0.4684323858065496
stale_3m,2025-06-06,35,0.44752532809579
stale_3m,2025-07-04,35,-0.2808486736272485
stale_3m,2025-08-01,35,0.3997838772810963
stale_3m,2025-09-05,35,0.3592590223221737
stale_3m,2025-10-03,35,0.13206247145901343
stale_3m,2025-11-07,35,0.41328811030771545
stale_3m,2025-12-05,35,0.11735715313343886
stale_3m,2026-01-02,35,0.3056815091611523
stale_3m,2026-02-06,35,-0.16159439178831547
stale_3m,2026-03-06,35,-0.34845724900723407
stale_3m,2026-04-03,35,0.4837479988223121
stale_3m,2026-05-01,35,0.3124780034490461
stale_3m,2026-06-05,35,0.07339425879118272
stale_3m,2026-07-03,35,-0.41270020732247703
