date,market_state,rq_r2a_plus_trend,gate_2w,gate_3w,mod_gate_2w,mod_gate_3w,mod_continuous,mod_rc_only
2016-03-11,stressed_panic,-0.499548100844303,0.0,0.0,1.0,1.0,1.0,1.0
2016-03-18,stressed_panic,-0.8437645933060074,0.0,0.0,1.0,1.0,1.0,1.0
2016-03-25,neutral_mixed,0.10053867216251383,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-01,recovery_fragile,-0.7197643414301238,0.0,0.0,1.0,1.0,0.8920353487854814,1.0
2016-04-08,neutral_mixed,0.1672379506152179,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-15,neutral_mixed,-0.14936951419075623,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-22,neutral_mixed,-0.5030644274638663,0.0,0.0,1.0,1.0,1.0,1.0
2016-04-29,recovery_fragile,0.5439445913748693,0.0,0.0,1.0,1.0,1.0815916887062305,1.0
2016-05-06,neutral_mixed,-0.11645231470052497,0.0,0.0,1.0,1.0,1.0,1.0
2016-05-13,neutral_mixed,-0.036896697806175854,0.0,0.0,1.0,1.0,1.0,1.0
2016-05-20,neutral_mixed,0.30842174277482065,0.0,0.0,1.0,1.0,1.0,1.0
2016-05-27,recovery_confirmed,-0.6032042905488473,0.0,0.0,1.0,1.0,0.9095193564176729,0.9095193564176729
2016-06-03,recovery_confirmed,-0.11758290118408328,1.0,0.0,0.9764834197631833,1.0,0.9823625648223875,0.9823625648223875
2016-06-10,recovery_confirmed,-0.37872898849831493,1.0,1.0,0.9242542023003371,0.9242542023003371,0.9431906517252527,0.9431906517252527
2016-06-17,recovery_confirmed,-0.3443511043148978,1.0,1.0,0.9311297791370204,0.9311297791370204,0.9483473343527653,0.9483473343527653
2016-06-24,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2016-07-01,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2016-07-08,neutral_mixed,0.442863072233639,0.0,0.0,1.0,1.0,1.0,1.0
2016-07-15,calm_trend,0.48612330355943445,0.0,0.0,1.0,1.0,1.0,1.0
2016-07-22,calm_trend,0.2000997833265865,0.0,0.0,1.0,1.0,1.0,1.0
2016-07-29,calm_trend,-0.32835702501649533,0.0,0.0,1.0,1.0,1.0,1.0
2016-08-05,calm_trend,-0.427312461225232,0.0,0.0,1.0,1.0,1.0,1.0
2016-08-12,calm_trend,-0.6231589168669451,0.0,0.0,1.0,1.0,1.0,1.0
2016-08-19,calm_trend,-0.6689127631308576,0.0,0.0,1.0,1.0,1.0,1.0
2016-08-26,calm_trend,-0.6584891319143243,0.0,0.0,1.0,1.0,1.0,1.0
2016-09-02,calm_trend,-0.5948724891427285,0.0,0.0,1.0,1.0,1.0,1.0
2016-09-09,calm_trend,-0.6220217908445216,0.0,0.0,1.0,1.0,1.0,1.0
2016-09-16,calm_trend,-0.28638409057038505,0.0,0.0,1.0,1.0,1.0,1.0
2016-09-23,calm_trend,-0.18582296184243074,0.0,0.0,1.0,1.0,1.0,1.0
2016-09-30,calm_trend,-0.3515231008656612,0.0,0.0,1.0,1.0,1.0,1.0
2016-10-07,calm_trend,-0.5401069344398397,0.0,0.0,1.0,1.0,1.0,1.0
2016-10-14,calm_trend,-0.19627152624755476,0.0,0.0,1.0,1.0,1.0,1.0
2016-10-21,calm_trend,0.0663298982798955,0.0,0.0,1.0,1.0,1.0,1.0
2016-10-28,calm_trend,-0.16725128698244682,0.0,0.0,1.0,1.0,1.0,1.0
2016-11-04,neutral_mixed,0.11192883254119125,0.0,0.0,1.0,1.0,1.0,1.0
2016-11-11,neutral_mixed,0.5520491659873887,0.0,0.0,1.0,1.0,1.0,1.0
2016-11-18,neutral_mixed,0.5506311753329914,0.0,0.0,1.0,1.0,1.0,1.0
2016-11-25,neutral_mixed,0.45635010082214994,0.0,0.0,1.0,1.0,1.0,1.0
2016-12-02,neutral_mixed,0.40034810366010537,0.0,0.0,1.0,1.0,1.0,1.0
2016-12-09,neutral_mixed,0.2999157830692208,0.0,0.0,1.0,1.0,1.0,1.0
2016-12-16,calm_trend,0.002101134802146798,0.0,0.0,1.0,1.0,1.0,1.0
2016-12-23,neutral_mixed,0.12938464666777222,0.0,0.0,1.0,1.0,1.0,1.0
2016-12-30,calm_trend,0.10151994377047016,0.0,0.0,1.0,1.0,1.0,1.0
2017-01-06,calm_trend,0.002962445906365241,0.0,0.0,1.0,1.0,1.0,1.0
2017-01-13,calm_trend,-0.2226436028097159,0.0,0.0,1.0,1.0,1.0,1.0
2017-01-20,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-01-27,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-02-03,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-02-10,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-02-17,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-02-24,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-03-03,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-03-10,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-03-17,neutral_mixed,-0.22743970998892177,0.0,0.0,1.0,1.0,1.0,1.0
2017-03-24,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-03-31,calm_trend,-0.0963554693882756,0.0,0.0,1.0,1.0,1.0,1.0
2017-04-07,calm_trend,-0.07788921361047868,0.0,0.0,1.0,1.0,1.0,1.0
2017-04-14,calm_trend,-0.10809810966816491,0.0,0.0,1.0,1.0,1.0,1.0
2017-04-21,neutral_mixed,0.47338335374171125,0.0,0.0,1.0,1.0,1.0,1.0
2017-04-28,calm_trend,0.3733748793978531,0.0,0.0,1.0,1.0,1.0,1.0
2017-05-05,calm_trend,0.19967939477304492,0.0,0.0,1.0,1.0,1.0,1.0
2017-05-12,calm_trend,0.30240381070448674,0.0,0.0,1.0,1.0,1.0,1.0
2017-05-19,calm_trend,0.2886437868320419,0.0,0.0,1.0,1.0,1.0,1.0
2017-05-26,calm_trend,0.45249416299621437,0.0,0.0,1.0,1.0,1.0,1.0
2017-06-02,calm_trend,0.008542587496160603,0.0,0.0,1.0,1.0,1.0,1.0
2017-06-09,calm_trend,-0.1712430977067287,0.0,0.0,1.0,1.0,1.0,1.0
2017-06-16,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-06-23,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-06-30,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-07-07,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-07-14,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-07-21,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-07-28,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-08-04,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-08-11,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-08-18,neutral_mixed,-0.3325982150019303,0.0,0.0,1.0,1.0,1.0,1.0
2017-08-25,neutral_mixed,0.9572958354385468,0.0,0.0,1.0,1.0,1.0,1.0
2017-09-01,calm_trend,0.9870655052562843,0.0,0.0,1.0,1.0,1.0,1.0
2017-09-08,calm_trend,0.6738588343317968,0.0,0.0,1.0,1.0,1.0,1.0
2017-09-15,calm_trend,0.9017302935543376,0.0,0.0,1.0,1.0,1.0,1.0
2017-09-22,calm_trend,0.42659917220679533,0.0,0.0,1.0,1.0,1.0,1.0
2017-09-29,calm_trend,0.14683530390820862,0.0,0.0,1.0,1.0,1.0,1.0
2017-10-06,calm_trend,-0.17568503554783294,0.0,0.0,1.0,1.0,1.0,1.0
2017-10-13,calm_trend,-0.26961297786239286,0.0,0.0,1.0,1.0,1.0,1.0
2017-10-20,calm_trend,-0.17768155472403285,0.0,0.0,1.0,1.0,1.0,1.0
2017-10-27,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-11-03,neutral_mixed,-0.2560272003122936,0.0,0.0,1.0,1.0,1.0,1.0
2017-11-10,calm_trend,-0.2834210386201715,0.0,0.0,1.0,1.0,1.0,1.0
2017-11-17,neutral_mixed,-0.3393271682270424,0.0,0.0,1.0,1.0,1.0,1.0
2017-11-24,neutral_mixed,-0.21034022156210125,0.0,0.0,1.0,1.0,1.0,1.0
2017-12-01,neutral_mixed,-0.27216386233268736,0.0,0.0,1.0,1.0,1.0,1.0
2017-12-08,neutral_mixed,-0.34063787526776884,0.0,0.0,1.0,1.0,1.0,1.0
2017-12-15,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-12-22,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2017-12-29,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-01-05,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-01-12,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-01-19,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-01-26,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-02-02,neutral_mixed,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-02-09,stressed_panic,0.7632121188723302,0.0,0.0,1.0,1.0,1.0,1.0
2018-02-16,stressed_panic,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2018-02-23,stressed_panic,-0.3225006766458966,0.0,0.0,1.0,1.0,1.0,1.0
2018-03-02,stressed_panic,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-03-09,stressed_panic,0.10730649582721008,0.0,0.0,1.0,1.0,1.0,1.0
2018-03-16,stressed_panic,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-03-23,stressed_panic,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-03-30,stressed_panic,0.3192240906097662,0.0,0.0,1.0,1.0,1.0,1.0
2018-04-06,stressed_panic,0.7417848545484603,0.0,0.0,1.0,1.0,1.0,1.0
2018-04-13,stressed_panic,0.7420703816599129,0.0,0.0,1.0,1.0,1.0,1.0
2018-04-20,stressed_panic,0.5699517241877666,0.0,0.0,1.0,1.0,1.0,1.0
2018-04-27,stressed_panic,0.1466740201041223,0.0,0.0,1.0,1.0,1.0,1.0
2018-05-04,stressed_panic,-0.2226389610491182,0.0,0.0,1.0,1.0,1.0,1.0
2018-05-11,stressed_panic,-0.6188751673960466,0.0,0.0,1.0,1.0,1.0,1.0
2018-05-18,stressed_panic,-0.4137019975469681,0.0,0.0,1.0,1.0,1.0,1.0
2018-05-25,stressed_panic,-0.5637496354307909,0.0,0.0,1.0,1.0,1.0,1.0
2018-06-01,stressed_panic,-0.6147229100694559,0.0,0.0,1.0,1.0,1.0,1.0
2018-06-08,neutral_mixed,0.04674770139889295,0.0,0.0,1.0,1.0,1.0,1.0
2018-06-15,recovery_fragile,-0.020656822607944963,0.0,0.0,1.0,1.0,0.9969014766088082,1.0
2018-06-22,neutral_mixed,0.004376606625307519,0.0,0.0,1.0,1.0,1.0,1.0
2018-06-29,neutral_mixed,0.12186499752282673,0.0,0.0,1.0,1.0,1.0,1.0
2018-07-06,neutral_mixed,0.05466151004890176,0.0,0.0,1.0,1.0,1.0,1.0
2018-07-13,neutral_mixed,-0.00898165971073938,0.0,0.0,1.0,1.0,1.0,1.0
2018-07-20,neutral_mixed,-0.09796190795569987,0.0,0.0,1.0,1.0,1.0,1.0
2018-07-27,neutral_mixed,-0.3172160871132901,0.0,0.0,1.0,1.0,1.0,1.0
2018-08-03,neutral_mixed,-0.49554972716056434,0.0,0.0,1.0,1.0,1.0,1.0
2018-08-10,neutral_mixed,-0.5498587887638231,0.0,0.0,1.0,1.0,1.0,1.0
2018-08-17,recovery_fragile,0.6307878013959,0.0,0.0,1.0,1.0,1.094618170209385,1.0
2018-08-24,recovery_fragile,0.26544324223486093,1.0,0.0,1.0530886484469721,1.0,1.039816486335229,1.0
2018-08-31,recovery_fragile,0.3591474263056121,1.0,1.0,1.0718294852611223,1.0718294852611223,1.0538721139458418,1.0
2018-09-07,neutral_mixed,-0.37235355537467973,0.0,0.0,1.0,1.0,1.0,1.0
2018-09-14,neutral_mixed,-0.33760996651003317,0.0,0.0,1.0,1.0,1.0,1.0
2018-09-21,neutral_mixed,-0.4080779211819941,0.0,0.0,1.0,1.0,1.0,1.0
2018-09-28,neutral_mixed,-0.3665811467324414,0.0,0.0,1.0,1.0,1.0,1.0
2018-10-05,neutral_mixed,-0.5024233631516273,0.0,0.0,1.0,1.0,1.0,1.0
2018-10-12,neutral_mixed,0.0009363168500667873,0.0,0.0,1.0,1.0,1.0,1.0
2018-10-19,stressed_panic,0.15851345747810508,0.0,0.0,1.0,1.0,1.0,1.0
2018-10-26,stressed_panic,-0.2424821249754903,0.0,0.0,1.0,1.0,1.0,1.0
2018-11-02,stressed_panic,0.10899410141734073,0.0,0.0,1.0,1.0,1.0,1.0
2018-11-09,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-11-16,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-11-23,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-11-30,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-12-07,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-12-14,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-12-21,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2018-12-28,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-01-04,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-01-11,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-01-18,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-01-25,stressed_panic,0.28891913871983516,0.0,0.0,1.0,1.0,1.0,1.0
2019-02-01,stressed_panic,0.13800666714415738,0.0,0.0,1.0,1.0,1.0,1.0
2019-02-08,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-02-15,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-02-22,neutral_mixed,0.1784853916658479,0.0,0.0,1.0,1.0,1.0,1.0
2019-03-01,neutral_mixed,-0.2360657619892225,0.0,0.0,1.0,1.0,1.0,1.0
2019-03-08,neutral_mixed,-0.534415810829951,0.0,0.0,1.0,1.0,1.0,1.0
2019-03-15,neutral_mixed,-0.7865401874184048,0.0,0.0,1.0,1.0,1.0,1.0
2019-03-22,neutral_mixed,-0.9533358663139058,0.0,0.0,1.0,1.0,1.0,1.0
2019-03-29,neutral_mixed,-0.9461429144552173,0.0,0.0,1.0,1.0,1.0,1.0
2019-04-05,recovery_confirmed,0.46114675979902264,0.0,0.0,1.0,1.0,1.0691720139698533,1.0691720139698533
2019-04-12,recovery_confirmed,0.5826288525019961,1.0,0.0,1.1165257705003993,1.0,1.0873943278752993,1.0873943278752993
2019-04-19,recovery_confirmed,0.619701946685959,1.0,1.0,1.1239403893371918,1.1239403893371918,1.0929552920028938,1.0929552920028938
2019-04-26,recovery_confirmed,0.5887427539336554,1.0,1.0,1.117748550786731,1.117748550786731,1.0883114130900484,1.0883114130900484
2019-05-03,recovery_confirmed,0.61679344892579,1.0,1.0,1.123358689785158,1.123358689785158,1.0925190173388686,1.0925190173388686
2019-05-10,neutral_mixed,-0.8251958985778568,0.0,0.0,1.0,1.0,1.0,1.0
2019-05-17,neutral_mixed,-0.44713568058873926,0.0,0.0,1.0,1.0,1.0,1.0
2019-05-24,neutral_mixed,0.4078363729975706,0.0,0.0,1.0,1.0,1.0,1.0
2019-05-31,neutral_mixed,0.41972249454858224,0.0,0.0,1.0,1.0,1.0,1.0
2019-06-07,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-06-14,recovery_confirmed,-0.7059019347000336,0.0,0.0,1.0,1.0,0.894114709794995,0.894114709794995
2019-06-21,recovery_confirmed,-0.9418218954499488,1.0,0.0,0.8116356209100102,1.0,0.8587267156825077,0.8587267156825077
2019-06-28,recovery_confirmed,-0.36828328689503875,1.0,1.0,0.9263433426209923,0.9263433426209923,0.9447575069657442,0.9447575069657442
2019-07-05,recovery_confirmed,-0.12436622799192298,1.0,1.0,0.9751267544016154,0.9751267544016154,0.9813450658012115,0.9813450658012115
2019-07-12,recovery_confirmed,-0.3049925262904992,1.0,1.0,0.9390014947419002,0.9390014947419002,0.9542511210564251,0.9542511210564251
2019-07-19,neutral_mixed,0.14391608268121536,0.0,0.0,1.0,1.0,1.0,1.0
2019-07-26,neutral_mixed,0.41836138221065117,0.0,0.0,1.0,1.0,1.0,1.0
2019-08-02,neutral_mixed,0.16265410471101666,0.0,0.0,1.0,1.0,1.0,1.0
2019-08-09,neutral_mixed,0.40851167843036607,0.0,0.0,1.0,1.0,1.0,1.0
2019-08-16,neutral_mixed,0.4602824131295841,0.0,0.0,1.0,1.0,1.0,1.0
2019-08-23,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-08-30,neutral_mixed,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-06,neutral_mixed,0.5263391771374986,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-13,neutral_mixed,0.31025332760827473,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-20,calm_trend,-0.2513180321310786,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-27,neutral_mixed,0.6766413290263115,0.0,0.0,1.0,1.0,1.0,1.0
2019-10-04,neutral_mixed,0.6783052322070693,0.0,0.0,1.0,1.0,1.0,1.0
2019-10-11,neutral_mixed,0.534839077105657,0.0,0.0,1.0,1.0,1.0,1.0
2019-10-18,calm_trend,0.6501596024494477,0.0,0.0,1.0,1.0,1.0,1.0
2019-10-25,calm_trend,0.7729999150448587,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-01,calm_trend,0.5412072035836617,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-08,calm_trend,-0.1982653766977537,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-15,calm_trend,-0.38108330747510266,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-22,calm_trend,-0.44167666379679293,0.0,0.0,1.0,1.0,1.0,1.0
2019-11-29,calm_trend,-0.4334418827362333,0.0,0.0,1.0,1.0,1.0,1.0
2019-12-06,calm_trend,-0.4248073860509689,0.0,0.0,1.0,1.0,1.0,1.0
2019-12-13,calm_trend,-0.44558785359663783,0.0,0.0,1.0,1.0,1.0,1.0
2019-12-20,calm_trend,-0.43104879778926014,0.0,0.0,1.0,1.0,1.0,1.0
2019-12-27,calm_trend,-0.4191019027644451,0.0,0.0,1.0,1.0,1.0,1.0
2020-01-03,calm_trend,-0.41190281483207686,0.0,0.0,1.0,1.0,1.0,1.0
2020-01-10,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-01-17,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-01-24,calm_trend,-0.4030782705883602,0.0,0.0,1.0,1.0,1.0,1.0
2020-01-31,calm_trend,-0.41953062202800856,0.0,0.0,1.0,1.0,1.0,1.0
2020-02-07,calm_trend,-0.3605006067043834,0.0,0.0,1.0,1.0,1.0,1.0
2020-02-14,calm_trend,-0.4101661181672249,0.0,0.0,1.0,1.0,1.0,1.0
2020-02-21,calm_trend,-0.4113290799115439,0.0,0.0,1.0,1.0,1.0,1.0
2020-02-28,neutral_mixed,-0.4112762418460108,0.0,0.0,1.0,1.0,1.0,1.0
2020-03-06,stressed_panic,-0.09389161537090124,0.0,0.0,1.0,1.0,1.0,1.0
2020-03-13,stressed_panic,-0.09705821843212545,0.0,0.0,1.0,1.0,1.0,1.0
2020-03-20,stressed_panic,0.31029243863030026,0.0,0.0,1.0,1.0,1.0,1.0
2020-03-27,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-04-03,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-04-10,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-04-17,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-04-24,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-05-01,stressed_panic,0.20303733734335633,0.0,0.0,1.0,1.0,1.0,1.0
2020-05-08,stressed_panic,-0.014126008985946792,0.0,0.0,1.0,1.0,1.0,1.0
2020-05-15,stressed_panic,-0.36919758978260236,0.0,0.0,1.0,1.0,1.0,1.0
2020-05-22,stressed_panic,-0.6128523305628988,0.0,0.0,1.0,1.0,1.0,1.0
2020-05-29,stressed_panic,-0.6249511061161799,0.0,0.0,1.0,1.0,1.0,1.0
2020-06-05,stressed_panic,-0.3288160686343607,0.0,0.0,1.0,1.0,1.0,1.0
2020-06-12,stressed_panic,-0.18362635926892987,0.0,0.0,1.0,1.0,1.0,1.0
2020-06-19,stressed_panic,0.4034060751413733,0.0,0.0,1.0,1.0,1.0,1.0
2020-06-26,stressed_panic,0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2020-07-03,stressed_panic,0.3329233408390662,0.0,0.0,1.0,1.0,1.0,1.0
2020-07-10,neutral_mixed,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
2020-07-17,neutral_mixed,-0.6427646878226909,0.0,0.0,1.0,1.0,1.0,1.0
2020-07-24,neutral_mixed,-0.8000093047148571,0.0,0.0,1.0,1.0,1.0,1.0
2020-07-31,recovery_fragile,0.4471681749333097,0.0,0.0,1.0,1.0,1.0670752262399965,1.0
2020-08-07,neutral_mixed,-0.6320718031713263,0.0,0.0,1.0,1.0,1.0,1.0
2020-08-14,neutral_mixed,-0.7072835880216317,0.0,0.0,1.0,1.0,1.0,1.0
2020-08-21,neutral_mixed,-0.7595395107347401,0.0,0.0,1.0,1.0,1.0,1.0
2020-08-28,recovery_confirmed,0.5653304774830085,0.0,0.0,1.0,1.0,1.0847995716224512,1.0847995716224512
2020-09-04,recovery_confirmed,0.6517837610527725,1.0,0.0,1.1303567522105544,1.0,1.0977675641579159,1.0977675641579159
2020-09-11,recovery_confirmed,0.6388952652586012,1.0,1.0,1.1277790530517202,1.1277790530517202,1.0958342897887903,1.0958342897887903
2020-09-18,recovery_confirmed,0.5330198592103146,1.0,1.0,1.1066039718420628,1.1066039718420628,1.0799529788815472,1.0799529788815472
2020-09-25,neutral_mixed,-0.3257427830182368,0.0,0.0,1.0,1.0,1.0,1.0
2020-10-02,recovery_confirmed,-0.2555912135699078,0.0,0.0,1.0,1.0,0.9616613179645138,0.9616613179645138
2020-10-09,recovery_confirmed,-0.2005413733796235,1.0,0.0,0.9598917253240753,1.0,0.9699187939930565,0.9699187939930565
2020-10-16,recovery_confirmed,0.09727450752247511,1.0,1.0,1.0194549015044951,1.0194549015044951,1.0145911761283712,1.0145911761283712
2020-10-23,recovery_confirmed,0.28451442833617835,1.0,1.0,1.0569028856672356,1.0569028856672356,1.0426771642504267,1.0426771642504267
2020-10-30,neutral_mixed,-0.20583480844176533,0.0,0.0,1.0,1.0,1.0,1.0
2020-11-06,neutral_mixed,0.4749123513197312,0.0,0.0,1.0,1.0,1.0,1.0
2020-11-13,neutral_mixed,-0.047839839026830686,0.0,0.0,1.0,1.0,1.0,1.0
2020-11-20,recovery_confirmed,0.21794640573008006,0.0,0.0,1.0,1.0,1.032691960859512,1.032691960859512
2020-11-27,recovery_confirmed,-0.05848708227914234,1.0,0.0,0.9883025835441716,1.0,0.9912269376581286,0.9912269376581286
2020-12-04,neutral_mixed,-0.17588052394478448,0.0,0.0,1.0,1.0,1.0,1.0
2020-12-11,neutral_mixed,-0.5237854526526019,0.0,0.0,1.0,1.0,1.0,1.0
2020-12-18,neutral_mixed,-0.4721379131169423,0.0,0.0,1.0,1.0,1.0,1.0
2020-12-25,recovery_confirmed,0.7060211375900427,0.0,0.0,1.0,1.0,1.1059031706385065,1.1059031706385065
2021-01-01,neutral_mixed,-0.333610660121677,0.0,0.0,1.0,1.0,1.0,1.0
2021-01-08,neutral_mixed,-0.29511404141436437,0.0,0.0,1.0,1.0,1.0,1.0
2021-01-15,neutral_mixed,-0.3742938506355936,0.0,0.0,1.0,1.0,1.0,1.0
2021-01-22,neutral_mixed,-0.2878360256313327,0.0,0.0,1.0,1.0,1.0,1.0
2021-01-29,neutral_mixed,-0.4570663718911122,0.0,0.0,1.0,1.0,1.0,1.0
2021-02-05,neutral_mixed,-0.07892748214779319,0.0,0.0,1.0,1.0,1.0,1.0
2021-02-12,calm_trend,-0.43547930413592467,0.0,0.0,1.0,1.0,1.0,1.0
2021-02-19,calm_trend,-0.11896311356152528,0.0,0.0,1.0,1.0,1.0,1.0
2021-02-26,neutral_mixed,-0.0501745576715078,0.0,0.0,1.0,1.0,1.0,1.0
2021-03-05,neutral_mixed,0.6070489515740277,0.0,0.0,1.0,1.0,1.0,1.0
2021-03-12,neutral_mixed,0.591413652695552,0.0,0.0,1.0,1.0,1.0,1.0
2021-03-19,calm_trend,0.34091689956449356,0.0,0.0,1.0,1.0,1.0,1.0
2021-03-26,calm_trend,0.6063942378488105,0.0,0.0,1.0,1.0,1.0,1.0
2021-04-02,calm_trend,0.4488038264754059,0.0,0.0,1.0,1.0,1.0,1.0
2021-04-09,calm_trend,0.03755295592927277,0.0,0.0,1.0,1.0,1.0,1.0
2021-04-16,calm_trend,0.0001297391355144506,0.0,0.0,1.0,1.0,1.0,1.0
2021-04-23,calm_trend,-0.09809770947298124,0.0,0.0,1.0,1.0,1.0,1.0
2021-04-30,calm_trend,-0.07373884129444958,0.0,0.0,1.0,1.0,1.0,1.0
2021-05-07,calm_trend,-0.2656977712259719,0.0,0.0,1.0,1.0,1.0,1.0
2021-05-14,calm_trend,-0.392255175337399,0.0,0.0,1.0,1.0,1.0,1.0
2021-05-21,calm_trend,0.2141444241973047,0.0,0.0,1.0,1.0,1.0,1.0
2021-05-28,calm_trend,0.16939332324441034,0.0,0.0,1.0,1.0,1.0,1.0
2021-06-04,calm_trend,-0.2231752918315026,0.0,0.0,1.0,1.0,1.0,1.0
2021-06-11,calm_trend,-0.3870580348659361,0.0,0.0,1.0,1.0,1.0,1.0
2021-06-18,calm_trend,-0.34842411309873483,0.0,0.0,1.0,1.0,1.0,1.0
2021-06-25,calm_trend,0.1853627267420545,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-02,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-09,calm_trend,-0.39999999999999997,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-16,calm_trend,-0.20500908458844108,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-23,calm_trend,0.14047276342359225,0.0,0.0,1.0,1.0,1.0,1.0
2021-07-30,calm_trend,-0.14761329142036494,0.0,0.0,1.0,1.0,1.0,1.0
