cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks
0001073349,BOTTOMLINE TECHNOLOGIES INC,technology,0001073349-22-000011,2022-05-11 00:00:00+00:00,EPAY,xbrl_symbol_recovered,epay-20220331.htm,2f5b8897a1501c8dfba8e1e34440bf57ede411c1990a0d9b81bee6fea2d30249,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,EPAY,True
0001085869,PERFICIENT INC,technology,0001085869-24-000110,2024-08-09 00:00:00+00:00,PRFT,xbrl_symbol_recovered,prft-20240630.htm,e7dfe60645bd500f7a6307634f84693ed63cb71223a237d196bec29320a22fdc,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,PRFT,True
0001101680,DZS INC.,technology,0001101680-24-000175,2024-11-13 00:00:00+00:00,DZSI,xbrl_symbol_recovered,dzsi-20240930.htm,8011c12946f9b30280f4a60f0091a39bd241522f57909a6c1bd73329c51ccede,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,DZSI,True
0001102934,"CMC MATERIALS, INC.",technology,0001102934-22-000013,2022-05-06 00:00:00+00:00,CCMP,xbrl_symbol_recovered,ccmp-20220331.htm,5f40b5abe00f953c6c7f3bd5c81f76be98d1ab1b36c8607dc57125911c7d3367,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,CCMP,True
0001118417,"MODEL N, INC.",technology,0001118417-24-000103,2024-05-08 00:00:00+00:00,MODN,xbrl_symbol_recovered,modn-20240331.htm,379fda8d817879f8e4ad490152cf54b76a2cbc69c9968ab283bd041c03dc31c7,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,MODN,True
0001121142,MAXAR TECHNOLOGIES INC.,technology,0001558370-23-007734,2023-05-04 00:00:00+00:00,MAXR,xbrl_symbol_recovered,maxr-20230331x10q.htm,6394b1496a7e10483e4638993f77854e23bec7f5fcb9007f7bfcb9e9ab3b7ad5,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,MAXR,True
0001124610,"VMWARE, INC.",technology,0001124610-23-000064,2023-09-08 00:00:00+00:00,VMW,xbrl_symbol_recovered,vmw-20230804.htm,9febe657cac8dff23ca9b18fb2892a66be356f0d84854174450cb5b205afc5e6,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,VMW,True
0001129260,"VOCERA COMMUNICATIONS, INC.",technology,0001129260-22-000007,2022-02-23 00:00:00+00:00,VCRA,xbrl_symbol_recovered,vcra-20211231.htm,c3178fa0b474c086e316ace51b0fe09309f19c48bcc5485f7ed276f9e77ad610,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,VCRA,True
0001131554,SYNCHRONOSS TECHNOLOGIES INC,technology,0001628280-25-049026,2025-11-05 00:00:00+00:00,SNCR,xbrl_symbol_recovered,sncr-20250930.htm,f715d5559340ef20c9c31dd94b76bfcda6dcd15d305cbb18b62a8e79dd520032,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SNCR,True
0001138639,INFINERA CORP,technology,0001138639-25-000035,2025-03-01 00:00:00+00:00,INFN,xbrl_symbol_recovered,infn-20241228.htm,09581c9ee5203626ab64b2948262a0746c3f234c5db9d5d2bd75e74c3508942c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,INFN,True
0001160951,"DUCK CREEK TECHNOLOGIES, INC.",technology,0000950170-23-000515,2023-01-10 00:00:00+00:00,DCT,xbrl_symbol_recovered,dct-20221130.htm,fcd47d83b33fae21518f47e6475897600be3d9fa7417581bb62c8df77484b8a7,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,DCT,True
0001166388,VERINT SYSTEMS INC,technology,0001166388-25-000117,2025-09-03 00:00:00+00:00,VRNT,xbrl_symbol_recovered,vrnt-20250731.htm,e30db81f8c1f89d62bf219be755d6e7e212ad5036f9d3a58291d39ee5ec65a72,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,VRNT,True
0001169445,"TRUBRIDGE, INC.",technology,0001169445-26-000006,2026-04-01 00:00:00+00:00,TBRG,xbrl_symbol_recovered,tbrg-20251231.htm,f2c5769cf99fe2fa44a60355647000bd36f339b698403b627f41cac749d67605,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TBRG,True
0001169652,CHANNELADVISOR CORP,technology,0001169652-22-000027,2022-11-08 00:00:00+00:00,ECOM,xbrl_symbol_recovered,ecom-20220930.htm,97ff3db74fe4ff7235465535d46c5eb531bbb34617a174845256ab5527932f42,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,ECOM,True
0001210618,"SPI ENERGY CO., LTD.",technology,0001683168-22-007585,2022-11-15 00:00:00+00:00,SPI,xbrl_symbol_recovered,spi_i10q-093022.htm,55a6eccccad59fa5e4d5aa8a3e1700b2662352302930c64be7d9bc4ea4eb060a,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,SPI,True
0001227025,NEOPHOTONICS CORP,technology,0001227025-22-000127,2022-07-27 00:00:00+00:00,NPTN,xbrl_symbol_recovered,nptn-20220630.htm,616ea0fe9946317a888255ae4b1a32c815fe641a04e23414999cd62f4022b4ad,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,NPTN,True
0001313275,BRIGHTCOVE INC,technology,0000950170-24-125653,2024-11-13 00:00:00+00:00,BCOV,xbrl_symbol_recovered,bcov-20240930.htm,d28b1f96205188eabaea6caa0e19b834f8ca4813f4b7ba1ac26b1f32d16366d1,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,BCOV,True
0001326380,GAMESTOP CORP.,technology,0001326380-26-000013,2026-03-25 00:00:00+00:00,GME,xbrl_symbol_recovered,gme-20260131.htm,e4f71ca78b6b4770b95ece85890551d03d4fbc6e2aec7dc3b88ff6ac20921f1f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GME,True
0001327318,"TRUECAR, INC.",technology,0001327318-25-000065,2025-11-07 00:00:00+00:00,TRUE,xbrl_symbol_recovered,true-20250930.htm,a87db211f925061a748f103de80d064cddad8f73a1841f4b82c37634b97822ff,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,TRUE,True
0001333835,CASA SYSTEMS INC,technology,0000950170-23-061086,2023-11-09 00:00:00+00:00,CASA,xbrl_symbol_recovered,casa-20230930.htm,47352db201f57ef2fb7f635233d1a715f914b89835fad251f239ba009c7b9235,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,CASA,True
0001341439,ORACLE CORP,technology,0001193125-26-101045,2026-03-12 00:00:00+00:00,ORCL,xbrl_symbol_recovered,orcl-20260228.htm,e7c7cc92bc79c63d11a6392e76432cf836467d1cb5c2f8e07743d05b6c5675d2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ORCL,True
0001348036,"AVALARA, INC.",technology,0001564590-22-028526,2022-08-10 00:00:00+00:00,AVLR,xbrl_symbol_recovered,avlr-10q_20220630.htm,8cfd8f435c629e00a6de317c4c33dbc30a6cc00bc61fb783494a877c649f5852,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,AVLR,True
0001353283,SPLUNK INC,technology,0001353283-23-000043,2023-11-29 00:00:00+00:00,SPLK,xbrl_symbol_recovered,splk-20231031.htm,44d5fbc223bb2551965e2a43d6ac5a3204252d399415cf060a58774140edf882,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,SPLK,True
0001366561,SMARTSHEET INC,technology,0001366561-24-000222,2024-12-06 00:00:00+00:00,SMAR,xbrl_symbol_recovered,smar-20241031.htm,cf77ca0524492b2296f84651f4e45d21612a041d2bada5b5e1922fbc55e0447f,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,SMAR,True
0001370880,"MANDIANT, INC.",technology,0001370880-22-000033,2022-08-05 00:00:00+00:00,MNDT,xbrl_symbol_recovered,mndt-20220630.htm,f93ee6cfa937d91866808d802be107b68fdae491b355066ce63198c047bfc557,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,MNDT,True
0001372612,BOX INC,technology,0001193125-26-098466,2026-03-10 00:00:00+00:00,BOX,xbrl_symbol_recovered,box-20260131.htm,33ea75e746145e55fde1c909826433ad9aa4d0b0cb40d22dbc846906f5d414d2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BOX,True
0001375365,"SUPER MICRO COMPUTER, INC.",technology,0001375365-26-000007,2026-02-07 00:00:00+00:00,SMCI,xbrl_symbol_recovered,smci-20251231.htm,7861a416537ab61554d49cdc641271b37f16a15edf127464553cd9fc6f9c5e02,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SMCI,True
0001385867,COUPA SOFTWARE INC,technology,0001385867-22-000047,2022-12-13 00:00:00+00:00,COUP,xbrl_symbol_recovered,coup-20221031.htm,8b2c4604633c02c9fbbeec40026cb026e95e398ad125b1b0a7cf7c32b3b479dc,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,COUP,True
0001392972,"PROS HOLDINGS, INC.",technology,0001392972-25-000164,2025-10-28 00:00:00+00:00,PRO,xbrl_symbol_recovered,pro-20250930.htm,cb8a6b12162169a3b21828c3c659577714be1ff8cdb27efa79c32d15cc1ca0ee,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PRO,True
0001418091,"TWITTER, INC.",technology,0001418091-22-000147,2022-07-27 00:00:00+00:00,TWTR,xbrl_symbol_recovered,twtr-20220630.htm,d7eaa2e675edf2cda10445423a479d95c17cb708d66b2f6e636311114ed59722,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,TWTR,True
0001418100,AVAYA HOLDINGS CORP.,technology,0001418100-23-000042,2023-09-09 00:00:00+00:00,AVYA,xbrl_symbol_recovered,avya-20221231.htm,827084703c48bb288d2aaf265adba63fabd854a5081ada8b307cc77f4fd5734c,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,AVYA,True
0001423774,ZUORA INC,technology,0001423774-24-000282,2024-12-10 00:00:00+00:00,ZUO,xbrl_symbol_recovered,zuo-20241031.htm,812fa4601642fdea2bd4415daa41c688aefbde3754f9888a978b612b8261183c,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,ZUO,True
0001431959,META MATERIALS INC.,technology,0000950170-22-023821,2022-11-10 00:00:00+00:00,MMAT,xbrl_symbol_recovered,mmat-20220930.htm,f1d72b892a09822641b395ba892970c5575ed539fcf1182c05a643a3c4c7001f,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,MMAT,True
0001433714,"CASTLIGHT HEALTH, INC.",technology,0001433714-21-000031,2021-11-04 00:00:00+00:00,CSLT,xbrl_symbol_recovered,cslt-20210930.htm,87056c77627c063deeaeeccb50bf665b23ca0c9d8baa26af3e00ee1cecd4057c,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,CSLT,True
0001437352,"EVERBRIDGE, INC.",technology,0000950170-24-057023,2024-05-10 00:00:00+00:00,EVBG,xbrl_symbol_recovered,evbg-20240331.htm,dd1d7c38cd706b81f3403c0c907b0ccc94cee22010bfde7866fbb44d05e63f2c,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,EVBG,True
0001439404,ZYNGA INC,technology,0001564590-22-018907,2022-05-10 00:00:00+00:00,ZNGA,xbrl_symbol_recovered,znga-10q_20220331.htm,0c37729ffefb1dbdb37cd69f51607f4dd5e5f676fd9f124f1f596fe62eac0433,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,ZNGA,True
0001448056,"NEW RELIC, INC.",technology,0001448056-23-000053,2023-10-28 00:00:00+00:00,NEWR,xbrl_symbol_recovered,newr-20230930.htm,f90ef67faed4510ac7eec6d0f7963d966d815049c1c3ef61aac5b6ce5a23a1aa,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,NEWR,True
0001459417,"2U, INC.",technology,0001459417-24-000054,2024-08-10 00:00:00+00:00,TWOU,xbrl_symbol_recovered,twou-20240630.htm,1ce1c52f383e9b94ec104abb1662f96ffd33f42dc2a952d242655caff30d0437,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,TWOU,True
0001463172,"ZENDESK, INC.",technology,0001463172-22-000326,2022-10-29 00:00:00+00:00,ZEN,xbrl_symbol_recovered,zen-20220930.htm,9511f5dbab709f3ece83d2a7fb0bc9598af9c4ab88f5e20317e0831270e70c62,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,ZEN,True
0001468666,SECUREWORKS CORP,technology,0001468666-24-000050,2024-12-05 00:00:00+00:00,SCWX,xbrl_symbol_recovered,scwx-20241101.htm,50805310c0544104a1b6e5d8d3734951683e8918e65b76f27860d8b9b9aa5149,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,SCWX,True
0001475115,"EVENTBRITE, INC.",technology,0001475115-26-000005,2026-03-13 00:00:00+00:00,EB,xbrl_symbol_recovered,eb-20251231.htm,e1c635c852a44a53e44caeca768671a73ea3fcc30bf7ba070d04cfe1c3ef50bf,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EB,True
0001496963,"SQUARESPACE, INC.",technology,0001496963-24-000072,2024-08-03 00:00:00+00:00,SQSP,xbrl_symbol_recovered,sqsp-20240630.htm,8ade4aacbcce4d4ea79901a5a7041d7792d1df18fc825829819473195165b221,2023-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,11,1,SQSP,True
0001512673,"BLOCK, INC.",technology,0001628280-26-012254,2026-02-27 00:00:00+00:00,XYZ,xbrl_symbol_recovered,xyz-20251231.htm,4a79658826f13b9262a4686bfecaafab31c128e6a54b59932724c43c7e2de3f2,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,XYZ,True
0001540755,"ANAPLAN, INC.",technology,0001540755-22-000040,2022-06-03 00:00:00+00:00,PLAN,xbrl_symbol_recovered,plan-20220430.htm,f4e137f86047acee6b052374b714d955884d251b54af82f9bdfe98be60c2f3d2,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,PLAN,True
0001543916,"FORGEROCK, INC.",technology,0001543916-23-000061,2023-08-09 00:00:00+00:00,FORG,xbrl_symbol_recovered,forg-20230630.htm,7832b7530740c2d463f838d0a2cdeaea23bf92bd53dfa10c08f005372d8b1c77,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,1,FORG,True
0001576169,"BENEFITFOCUS, INC.",technology,0000950170-22-023355,2022-11-10 00:00:00+00:00,BNFT,xbrl_symbol_recovered,bnft-20220930.htm,5f6535521d8887a7629b297ce2d5817de910036e6bac815adc6fa6849dbe60c1,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,BNFT,True
0001581760,"LIFE360, INC.",technology,0001581760-26-000016,2026-03-03 00:00:00+00:00,LIF,xbrl_symbol_recovered,lifx-20251231.htm,819eea9875cf5ab0fe5d9694c325aff9f22d2b1b53c2e4c21a438d8bf962b821,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1,LIF,True
0001598014,IHS MARKIT LTD.,technology,0001598014-22-000011,2022-01-25 00:00:00+00:00,INFO,xbrl_symbol_recovered,info-20211130.htm,2b8346ccf90f9b33be52ebcf2613fac04d3b8ffdca190be88f8c30ae7c04f17d,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,INFO,True
0001619954,"INOVALON HOLDINGS, INC.",technology,0001619954-21-000130,2021-11-10 00:00:00+00:00,INOV,xbrl_symbol_recovered,inov-20210930.htm,b9f8d6028932ec1ef1d426d877c9ad24c67327836f658b94cb2add668b2ab036,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,INOV,True
0001627857,"SAILPOINT TECHNOLOGIES HOLDINGS, INC.",technology,0001627857-22-000082,2022-08-10 00:00:00+00:00,SAIL,xbrl_symbol_recovered,sail-20220630.htm,41515cc6c8d499fb04607ffc68cacc3449230b0ac0153d0ae6030cefef63b61b,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,SAIL,True
0001628945,CUE HEALTH INC.,technology,0001628945-23-000175,2023-11-09 00:00:00+00:00,HLTH,xbrl_symbol_recovered,hlth-20230930.htm,57a32eafcb4ade637bd4f3f00815bac982f479fd28e9487632c1d2dd44eb8429,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1,HLTH,True
0001643269,"SUMO LOGIC, INC.",technology,0001643269-23-000016,2023-03-17 00:00:00+00:00,SUMO,xbrl_symbol_recovered,sumo-20230131.htm,3a5793f05fae543fb25cd3d2c68ba1edb6a3fa214cd73cd6fda2c4050612cbbe,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,SUMO,True
0001644675,MIMECAST LTD,technology,0000950170-22-000747,2022-02-04 00:00:00+00:00,MIME,xbrl_symbol_recovered,mime-20211231.htm,b1b68d87a41ebdc02098f5e6cfa3c6b31035b8c37c355cdec1a788ad113a32f5,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,MIME,True
0001645070,STERLING CHECK CORP.,technology,0001645070-24-000140,2024-08-09 00:00:00+00:00,STER,xbrl_symbol_recovered,ster-20240630.htm,1e9433d695c76f23a375321b9523944f8dafce1ac4de5e0e749d5a2ab1434d0d,2023-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,11,1,STER,True
0001679826,PING IDENTITY HOLDING CORP.,technology,0001558370-22-011966,2022-08-05 00:00:00+00:00,PING,xbrl_symbol_recovered,ping-20220630x10q.htm,5887a347f2e14d2320d67facc7c7439879f3e159c3098311ed1f0f7da0056e61,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,PING,True
0001689657,"BERKELEY LIGHTS, INC.",technology,0001689657-22-000033,2022-11-09 00:00:00+00:00,BLI,xbrl_symbol_recovered,bli-20220930.htm,063180785ad7189f682c167f898d17ea8f281a8595e6ac08b341ac825d21382b,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,BLI,True
0001689923,"ALTERYX, INC.",technology,0001689923-24-000006,2024-02-07 00:00:00+00:00,AYX,xbrl_symbol_recovered,ayx-20231231.htm,c8bb105211fc2db75dfb55a50821b8bdbba2bce794a6640650083ca8920aef92,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,1,AYX,True
0001699838,"CONFLUENT, INC.",technology,0001699838-26-000006,2026-02-12 00:00:00+00:00,CFLT,xbrl_symbol_recovered,cflt-20251231.htm,0573b8a4a2e66bcd6f206e57d8f1a94db12936c811931aaeac567fe80376c970,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,CFLT,True
0001701732,ALTAIR ENGINEERING INC.,technology,0000950170-25-024197,2025-02-21 00:00:00+00:00,ALTR,xbrl_symbol_recovered,altr-20241231.htm,b307682647682389d6da54c88912ff75a95638aa9ba7b81c8d079c15f710637e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ALTR,True
0001710583,"SWITCH, INC.",technology,0001710583-22-000046,2022-11-10 00:00:00+00:00,SWCH,xbrl_symbol_recovered,swch-20220930.htm,faacb2c4a791e5396cd7d387fbac10a47fe4d48a030a73147151c20938a035bc,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,SWCH,True
0001719489,"KALEYRA, INC.",technology,0000950170-23-039113,2023-08-08 00:00:00+00:00,KLR,xbrl_symbol_recovered,klr-20230630.htm,ff9257f683cdfa08f794d915200e9aff70447aeefc95a4aa679682c550b8426e,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,KLR,True
0001720671,"HASHICORP, INC.",technology,0001720671-24-000023,2024-12-06 00:00:00+00:00,HCP,xbrl_symbol_recovered,hcp-20241031.htm,8f37045eda317888202b34997ef7ca9779d8dc2932e6395896ca2814763b1e1e,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1,HCP,True
0001721947,JAMF HOLDING CORP.,technology,0001628280-25-051044,2025-11-11 00:00:00+00:00,JAMF,xbrl_symbol_recovered,jamf-20250930.htm,9a7cd60018b17ba62b9f3be959c5075eccd7252a496f05f8ae85eca2493ca582,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,JAMF,True
0001724570,DATTO HOLDING CORP.,technology,0001724570-22-000028,2022-05-10 00:00:00+00:00,MSP,xbrl_symbol_recovered,msp-20220331.htm,9e27874e60909bdc6cf575b68d60c423d492a96a7c68f42ccf14574f0994cabc,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,MSP,True
0001725057,"DAYFORCE, INC.",technology,0001193125-25-256366,2025-10-30 00:00:00+00:00,DAY,xbrl_symbol_recovered,day-20250930.htm,9be976a3ec48b2e6f640f58c5ec13b6454277ebcdeba756e9d4d9d0c555f0fdc,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,DAY,True
0001739936,MOMENTIVE GLOBAL INC.,technology,0000950170-23-017912,2023-05-05 00:00:00+00:00,MNTV,xbrl_symbol_recovered,mntv-20230331.htm,03698429f38efbb95ffc281c055855d431a705a004daccb2cba26ebcf2c60178,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,MNTV,True
0001739942,SOLARWINDS CORP,technology,0001739942-25-000013,2025-02-20 00:00:00+00:00,SWI,xbrl_symbol_recovered,swi-20241231.htm,2d21dc634a2b6ba938de2defac6bea9efd557689e6a8e0526ca6e7e40bc34e5d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SWI,True
0001747748,QUALTRICS INTERNATIONAL INC.,technology,0001628280-23-014712,2023-05-03 00:00:00+00:00,XM,xbrl_symbol_recovered,xm-20230331.htm,4d46654589b35e643426dde86edc521d0c701d4f43129f975881bf3efb1acc7b,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,1,XM,True
0001756497,CHANGE HEALTHCARE INC.,technology,0001756497-22-000011,2022-08-05 00:00:00+00:00,CHNG,xbrl_symbol_recovered,chng-20220630x10q.htm,6e7d49832922473098e75b76c34ab68caf9c04f7002315d509dbd0bfd0c95613,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,CHNG,True
0001760717,SCIPLAY CORP,technology,0001760717-23-000037,2023-08-09 00:00:00+00:00,SCPL,xbrl_symbol_recovered,scpl-20230630.htm,ffef57d703c99bb1f27dc8ee28b60a5f4e287cb5091a88ac3a7c023a9bc2ce8c,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,SCPL,True
0001774155,BTRS HOLDINGS INC.,technology,0001774155-22-000129,2022-11-08 00:00:00+00:00,BTRS,xbrl_symbol_recovered,brts-20220930.htm,b1070318fa5e65aa97b4ada921d0c46350c7b9e34fb7cf63ee01b3a934a07513,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,BTRS,True
0001783317,MCAFEE CORP.,technology,0000950170-22-001804,2022-02-24 00:00:00+00:00,MCFE,xbrl_symbol_recovered,mcfe-20211225.htm,f37804df0815dfecb11aa7cdf12d881debe8e573665fa06b1a09f67bd034dc21,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,MCFE,True
0001794905,"CYXTERA TECHNOLOGIES, INC.",technology,0001794905-23-000048,2023-05-06 00:00:00+00:00,CYXT,xbrl_symbol_recovered,cyxt-20230331.htm,14b5cef8cc9f51724bc90d0ec85083ddac987aa46f72dd4bcab8d185f4424e33,2023-04-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6,1,CYXT,True
0001799332,GAN LTD,technology,0001641172-25-009454,2025-05-10 00:00:00+00:00,GAN,xbrl_symbol_recovered,form10-q.htm,578758310969b3201cf6268854ed120f03cccff1c08e2299db17ae398dc3c57a,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,1,GAN,True
0001800347,"E2OPEN PARENT HOLDINGS, INC.",technology,0000950170-25-095025,2025-07-11 00:00:00+00:00,ETWO,xbrl_symbol_recovered,etwo-20250531.htm,f3ccfecd759cb0e060faba9d32001034c3edad8fc0428ff1462bf524c2374191,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ETWO,True
0001819394,"MATTERPORT, INC./DE",technology,0001819394-25-000007,2025-02-27 00:00:00+00:00,MTTR,xbrl_symbol_recovered,mttr-20241231.htm,fc9adb7098559974f361ff94dab05687fa83b80bfeb446c2d5a17e5de6f616f5,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,MTTR,True
0001823882,AIRSPAN NETWORKS HOLDINGS INC.,technology,0001829126-23-007197,2023-11-09 00:00:00+00:00,MIMO,xbrl_symbol_recovered,airspannetworks_10q.htm,60aea63f6b651b8916e98988eed8922c836d46ae29d9bec9d8e390eb4927eb43,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,MIMO,True
0001824920,"IONQ, INC.",technology,0001193125-26-071562,2026-02-26 00:00:00+00:00,IONQ,xbrl_symbol_recovered,ionq-20251231.htm,d2465455d1035b791610e10ce7099ff4f2859dea26f697a4befdeb1842f2df0d,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1,IONQ,True
0001827075,CVENT HOLDING CORP.,technology,0000950170-23-018379,2023-05-06 00:00:00+00:00,CVT,xbrl_symbol_recovered,cvt-20230331.htm,d85093cbb6ad06d60db1c2c9ccc239b2798ee38626cb7f0a889cdbeaf519d7eb,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,CVT,True
0001834494,"MERIDIANLINK, INC.",technology,0001834494-25-000080,2025-08-12 00:00:00+00:00,MLNK,xbrl_symbol_recovered,mlnk-20250630.htm,47c2db8709cc70fe9e79b602e41821bd57347927e44ecf8edcb86c51521ec520,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,MLNK,True
0001835591,VIZIO HOLDING CORP.,technology,0001835591-24-000089,2024-11-07 00:00:00+00:00,VZIO,xbrl_symbol_recovered,vzio-20240930.htm,a7f24ba2fd6f7f164cf0f036c0a9123a0ef4421d9f29b576f9b0370cfd79f3ed,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1,VZIO,True
0001835681,"POWERSCHOOL HOLDINGS, INC.",technology,0001835681-24-000100,2024-08-10 00:00:00+00:00,PWSC,xbrl_symbol_recovered,pwsc-20240630.htm,91c77b5fc5f69159d54542d2b5295f300e92cd5fb9ceb543aa27825642a4f58d,2023-04-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,11,1,PWSC,True
0001837686,"VIMEO, INC.",technology,0001837686-25-000110,2025-10-29 00:00:00+00:00,VMEO,xbrl_symbol_recovered,vmeo-20250930.htm,fd8367ed0c526d67a2d8e1d2466145a1bf4ad7d2edaa9d23bd4e6d2f7a28cd00,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,VMEO,True
0001839439,"PAYCOR HCM, INC.",technology,0001839439-25-000020,2025-02-07 00:00:00+00:00,PYCR,xbrl_symbol_recovered,pycr-20241231.htm,ce9340752f3af2c52422f4fc577290a353231ccc1b01c1aef8e7ad94618f404d,2023-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,11,1,PYCR,True
