Date,exact_gross_return,exact_net_return,exact_turnover,exact_cost,exact_wealth,exact_drawdown,saved_gross_return,saved_net_return,saved_turnover,saved_cost,saved_wealth,saved_drawdown,b7_style_gross_return,b7_style_net_return,b7_style_turnover,b7_style_cost,exact_minus_saved_net
2017-01-13,-0.001839348702147134,-0.0018616631482632387,0.022314446116104544,2.2314446116104544e-05,1.9989997919532454,-0.06402031605187608,-0.0018393487021471,-0.0018616631482632,0.0223144461161043,2.2314446116104338e-05,1.9989997919532343,-0.0640203160518766,0.006937262139039406,0.0068926332468071975,0.04462889223220909,4.462889223220909e-05,-3.859759734048396e-17
2017-01-20,0.004972178943319703,0.004953131874492602,0.019047068827100947,1.9047068827100946e-05,2.0089011015398732,-0.05938428524543504,0.0049721789433197,0.0049531318744926,0.0190470688271009,1.9047068827100973e-05,2.008901101539862,-0.0593842852454356,-0.0018503507786819069,-0.0018884449163361087,0.038094137654201894,3.809413765420189e-05,1.734723475976807e-18
2017-01-27,0.004038668286850075,0.00371449704131403,0.32417124553604526,0.00032417124553604527,2.016363158737836,-0.05589037095596561,0.0040386682868499,0.0037144970413139,0.3241712455360453,0.000324171245536,2.0163631587378243,-0.0558903709559662,0.004886023118246296,0.0042376806271742055,0.6483424910720905,0.0006483424910720905,1.3010426069826053e-16
2017-02-03,0.0059016375537177725,0.005884609766197904,0.017027787519868536,1.7027787519868536e-05,2.0282286690739464,-0.05033465421253147,0.0059016375537177,0.0058846097661978,0.0170277875198686,1.7027787519868688e-05,2.0282286690739344,-0.0503346542125323,0.004026266084295427,0.00399221050925569,0.03405557503973707,3.405557503973707e-05,1.0321604682062002e-16
2017-02-10,0.0022845334681618986,0.002266855158843518,0.01767830931838029,1.7678309318380292e-05,2.0328263696957514,-0.04818190042425807,0.0022845334681618,0.0022668551588434,0.0176783093183804,1.7678309318380424e-05,2.032826369695739,-0.0481819004242591,0.005870490097576895,0.005835133478940135,0.03535661863676058,3.5356618636760585e-05,1.1796119636642288e-16
2017-02-17,0.004010866444129076,0.003995026435449511,0.015840008679564553,1.5840008679564555e-05,2.040947564781365,-0.0443793619547137,0.004010866444129,0.0039950264354494,0.0158400086795645,1.5840008679564507e-05,2.040947564781352,-0.0443793619547149,0.002230277590293086,0.002198597572933957,0.031680017359129106,3.168001735912911e-05,1.1102230246251565e-16
2017-02-24,-0.0005333770670397782,-0.0005825308024909742,0.049153735451196,4.9153735451196005e-05,2.039758649958611,-0.04493604041187105,-0.0005333770670397,-0.0005825308024909,0.0491537354511959,4.915373545119597e-05,2.039758649958598,-0.0449360404118722,0.003990552794751623,0.0038922453238492308,0.098307470902392,9.830747090239201e-05,-7.426784881525705e-17
2017-03-03,-0.01825489382570233,-0.01826698490476004,0.012091079057711,1.2091079057711e-05,2.002498409490463,-0.06238217934474788,-0.0182548938257023,-0.01826698490476,0.0120910790577111,1.2091079057711104e-05,2.0024984094904505,-0.0623821793447489,-0.0005518497859219736,-0.0005760319440373956,0.024182158115422,2.4182158115422e-05,-4.163336342344337e-17
2017-03-10,0.011698437956889853,0.011690764670293062,0.007673286596791801,7.673286596791801e-06,2.025909147148452,-0.05142071005279436,0.0116984379568898,0.011690764670293,0.0076732865967919,7.673286596791901e-06,2.0259091471484396,-0.0514207100527953,-0.01855003229115075,-0.018565378864344333,0.015346573193583603,1.5346573193583603e-05,6.245004513516506e-17
2017-03-17,-0.003380552777130443,-0.0033926756398134582,0.01212286268301524,1.212286268301524e-05,2.0190358945364464,-0.05463893190222968,-0.0033805527771304,-0.0033926756398134,0.0121228626830152,1.2122862683015208e-05,2.019035894536434,-0.0546389319022307,0.011580847686050433,0.011556601960684403,0.02424572536603048,2.424572536603048e-05,-5.811323644522304e-17
2017-03-24,0.008284005531301463,0.008270621677670079,0.013383853631384212,1.3383853631384212e-05,2.0357345765737933,-0.046820208159194965,0.0082840055313014,0.00827062167767,0.0133838536313841,1.3383853631384114e-05,2.035734576573781,-0.046820208159196,-0.0034094200097718784,-0.0034361877170346468,0.026767707262768423,2.6767707262768425e-05,7.806255641895632e-17
2017-03-31,8.25014753126238e-05,-1.0143968410904379e-05,0.09264544372352818,9.264544372352818e-05,2.0357139261465553,-0.04682987718489351,8.250147531260364e-05,-1.0143968410924572e-05,0.0926454437235282,9.26454437235282e-05,2.035713926146543,-0.0468298771848945,0.008210662271288367,0.008025371383841311,0.18529088744705635,0.00018529088744705636,2.019326546254252e-17
2017-04-07,-0.002729579942483255,-0.002739029108324607,0.009449165841352407,9.449165841352407e-06,2.030138046446618,-0.04944063789646935,-0.0027295799424831,-0.0027390291083245,0.0094491658413523,9.44916584135233e-06,2.0301380464466057,-0.0494406378964704,6.22763039933073e-05,4.337797231060249e-05,0.018898331682704814,1.8898331682704815e-05,-1.0711917464156784e-16
2017-04-14,0.0012140656003025456,0.0012027549398312845,0.011310660471261138,1.1310660471261138e-05,2.032579805010521,-0.04829734792809659,0.0012140656003025,0.0012027549398312,0.0113106604712611,1.1310660471261184e-05,2.0325798050105086,-0.0482973479280977,-0.002756776520867203,-0.002779397841809725,0.022621320942522276,2.2621320942522276e-05,8.456776945386935e-17
2017-04-21,0.009994147452897761,0.00998435933760579,0.009788115291970996,9.788115291970996e-06,2.052873812166107,-0.03879520666725811,0.0099941474528977,0.0099843593376057,0.009788115291971,9.788115291971084e-06,2.052873812166094,-0.0387952066672595,0.001103972417446355,0.001084396186862413,0.019576230583941992,1.9576230583941992e-05,9.020562075079397e-17
2017-04-28,0.0031035923483848436,0.0027199916721505654,0.38360067623427807,0.0003836006762342781,2.058457611839175,-0.03618073763416174,0.0031035923483848,0.0027199916721505,0.3836006762342781,0.0003836006762342,2.0584576118391618,-0.0361807376341631,0.009888968609732917,0.00912176725726436,0.7672013524685561,0.0007672013524685562,6.548581121812447e-17
2017-05-05,0.0009367369956792392,0.0009227086356955242,0.014028359983715105,1.4028359983715105e-05,2.0603569684538323,-0.03529141327752716,0.0009367369956792,0.0009227086356955,0.014028359983715,1.4028359983715014e-05,2.060356968453819,-0.0352914132775284,0.0029937590950139996,0.0029657023750465695,0.02805671996743021,2.805671996743021e-05,2.417770844642675e-17
2017-05-12,0.004562073936398109,0.00455111519050595,0.010958745892159002,1.0958745892159002e-05,2.0697338903508276,-0.03090091337408285,0.0045620739363981,0.0045511151905059,0.010958745892159,1.0958745892159045e-05,2.0697338903508142,-0.0309009133740842,0.0009086104415305489,0.0008866929497462309,0.021917491784318004,2.1917491784318005e-05,5.0306980803327406e-17
2017-05-19,0.004285590986738131,0.004268028564696215,0.01756242204191593,1.756242204191593e-05,2.078567573716165,-0.02676477079034234,0.004285590986738,0.0042680285646961,0.0175624220419159,1.756242204191592e-05,2.078567573716151,-0.0267647707903438,0.004507217232148201,0.004472092388064369,0.03512484408383186,3.512484408383186e-05,1.1535911115245767e-16
2017-05-26,0.008661426724760049,0.008290802068394245,0.37062465636580333,0.00037062465636580335,2.0958005660556283,-0.018695870138976667,0.00866142672476,0.0082908020683942,0.3706246563658035,0.0003706246563658,2.095800566055614,-0.0186958701389784,0.0042525051590740414,0.003511255846342435,0.7412493127316067,0.0007412493127316067,4.5102810375396984e-17
2017-06-02,-0.00692833703153517,-0.006937989240499573,0.0096522089644026,9.6522089644026e-06,2.0812599242781014,-0.025504147633610308,-0.0069283370315351,-0.0069379892404995,0.0096522089644025,9.652208964402592e-06,2.081259924278087,-0.025504147633612,0.008606431799708228,0.008587127381779422,0.0193044179288052,1.93044179288052e-05,-7.28583859910259e-17
2017-06-09,-0.001514360154201691,-0.001524812342360009,0.01045218815831795,1.0452188158317951e-05,2.078086393457903,-0.02699007093687711,-0.0015143601542016,-0.00152481234236,0.0104521881583179,1.0452188158317922e-05,2.078086393457889,-0.0269900709368788,-0.006970359827015135,-0.006991264203331771,0.0209043763166359,2.0904376316635902e-05,-9.107298248878237e-18
2017-06-16,0.0017041577118564225,0.0016936416820985062,0.01051602975791623,1.051602975791623e-05,2.0816059271928653,-0.02534214076391994,0.0017041577118564,0.0016936416820985,0.0105160297579162,1.0516029757916236e-05,2.08160592719285,-0.0253421407639219,-0.0015237518154901399,-0.0015447838750059723,0.02103205951583246,2.103205951583246e-05,6.288372600415926e-18
2017-06-23,-0.0011624464910471586,-0.001172091498907576,0.00964500786041739,9.645007860417392e-06,2.079166094581527,-0.026484528955074027,-0.0011624464910471,-0.0011720914989075,0.0096450078604173,9.645007860417344e-06,2.079166094581512,-0.026484528955076,0.0016896049741299594,0.0016703149584091246,0.01929001572083478,1.9290015720834783e-05,-7.589415207398531e-17
2017-06-30,-0.004437495930462209,-0.004771372916373522,0.333876985911313,0.00033387698591131297,2.0692456177891985,-0.031129534307288487,-0.0044374959304622,-0.0047713729163735,0.3338769859113132,0.0003338769859113,2.069245617789184,-0.0311295343072904,-0.0011843262037817479,-0.0018520801756043738,0.667753971822626,0.0006677539718226259,-2.168404344971009e-17
2017-07-07,0.0154834377647841,0.015471391296623645,0.012046468160455504,1.2046468160455504e-05,2.101259726430839,-0.016139760216814514,0.015483437764784,0.0154713912966235,0.0120464681604554,1.2046468160455484e-05,2.1012597264308237,-0.0161397602168167,-0.004464643628581951,-0.0044887365649028624,0.02409293632091101,2.4092936320911008e-05,1.457167719820518e-16
2017-07-14,0.004713266575582162,0.004702909255954631,0.010357319627531347,1.0357319627531347e-05,2.111141760247435,-0.011512754788572499,0.0047132665755821,0.0047029092559545,0.0103573196275313,1.0357319627531303e-05,2.1111417602474196,-0.0115127547885748,0.015268202797646114,0.015247488158391052,0.020714639255062693,2.0714639255062694e-05,1.3097162243624894e-16
2017-07-21,0.001621726520865591,0.0016068491078054207,0.014877413060170508,1.4877413060170508e-05,2.1145340465013396,-0.009924404940527376,0.0016217265208655,0.0016068491078054,0.0148774130601705,1.4877413060170552e-05,2.114534046501324,-0.0099244049405297,0.004686703060473467,0.004656948234353126,0.029754826120341017,2.9754826120341016e-05,2.0599841277224584e-17
2017-07-28,0.003047412984091392,0.0030203330147855843,0.027079969305807576,2.7079969305807578e-05,2.120920643492876,-0.006934046933635751,0.0030474129840913,0.0030203330147855,0.0270799693058075,2.707996930580751e-05,2.12092064349286,-0.006934046933638,0.001609779627500228,0.0015556196888886129,0.05415993861161515,5.4159938611615156e-05,8.413408858487514e-17
2017-08-04,-0.0097911598903723,-0.009806135324629144,0.014975434256842196,1.4975434256842196e-05,2.100122608649985,-0.016672186055686433,-0.0097911598903723,-0.0098061353246291,0.0149754342568421,1.4975434256842152e-05,2.10012260864997,-0.0166721860556886,0.003029769568056354,0.0029998186995426695,0.029950868513684392,2.9950868513684392e-05,-4.336808689942018e-17
2017-08-11,0.0012874491828580596,0.001273224364669645,0.014224818188414652,1.4224818188414653e-05,2.1027965359241114,-0.01542018912451526,0.001287449182858,0.0012732243646696,0.0142248181884146,1.4224818188414696e-05,2.1027965359240963,-0.0154201891245174,-0.00991810418858271,-0.00994655382495954,0.028449636376829304,2.8449636376829306e-05,4.5102810375396984e-17
2017-08-18,0.007756963362508349,0.007739804941746935,0.017158420761413894,1.7158420761413894e-05,2.119071770944345,-0.007799733438756951,0.0077569633625082,0.0077398049417468,0.0171584207614139,1.715842076141399e-05,2.11907177094433,-0.007799733438759,0.0012728405348667942,0.0012385236933439665,0.03431684152282779,3.431684152282779e-05,1.3530843112619095e-16
2017-08-25,0.006417755141238862,0.006362606582121455,0.0551485591174075,5.51485591174075e-05,2.1325545909421435,-0.001486753491951709,0.0064177551412388,0.0063626065821214,0.0551485591174075,5.514855911740753e-05,2.132554590942128,-0.001486753491954,0.007697055593716622,0.0075867584754818074,0.110297118234815,0.000110297118234815,5.4643789493269423e-17
2017-09-01,0.0018134604025687687,0.0018044005223676802,0.00905988020108846,9.059880201088459e-06,2.136402573560017,0.0,0.0018134604025687,0.0018044005223676,0.0090598802010884,9.059880201088484e-06,2.1364025735600016,0.0,0.006367688759313642,0.006349568998911466,0.01811976040217692,1.8119760402176918e-05,8.023096076392733e-17
2017-09-08,0.005097566246086921,0.005093757164020663,0.0038090820662575967,3.8090820662575967e-06,2.1472848894743204,0.0,0.0050975662460868,0.0050937571640206,0.0038090820662575,3.809082066257594e-06,2.147284889474305,0.0,0.0017887451575513778,0.0017811269934188626,0.0076181641325151934,7.6181641325151935e-06,6.331740687315346e-17
2017-09-15,-0.0013112999411139638,-0.0013176740377335116,0.00637409661954785,6.37409661954785e-06,2.1444554679238426,-0.0013176740377335294,-0.0013112999411139,-0.0013176740377335,0.0063740966195479,6.3740966195479314e-06,2.144455467923827,-0.0013176740377335,0.00505151582770054,0.005038767634461445,0.0127481932390957,1.27481932390957e-05,-1.1709383462843448e-17
2017-09-22,8.111488092828818e-05,7.43031569108742e-05,0.006811724017413992,6.811724017413992e-06,2.144614807734964,-0.0012434687881635043,8.111488092825197e-05,7.430315691083794e-05,0.006811724017414,6.811724017414033e-06,2.1446148077349485,-0.0012434687881635,-0.0013352509188499393,-0.0013488743668847673,0.013623448034827984,1.3623448034827984e-05,3.6253010142484055e-17
2017-09-29,0.0025643283898588764,0.0024624937839729903,0.101834605885886,0.000101834605885886,2.149895908368028,0.0,0.0025643283898588,0.002462493783973,0.101834605885886,0.0001018346058858,2.1498959083680123,0.0,6.02374766238646e-05,-0.0001434317351479074,0.203669211771772,0.000203669211771772,-9.540979117872439e-18
2017-10-06,0.010246855163992808,0.010237536891878488,0.009318272114320202,9.318272114320202e-06,2.1719055470436444,0.0,0.0102468551639927,0.0102375368918784,0.0093182721143201,9.318272114320188e-06,2.1719055470436284,0.0,0.002532449199356711,0.0025138126551280705,0.018636544228640403,1.8636544228640404e-05,8.847089727481716e-17
2017-10-13,-0.002402474657206931,-0.0024142721926077313,0.011797535400800155,1.1797535400800155e-05,2.1666619758764463,-0.0024142721926078137,-0.0024024746572069,-0.0024142721926077,0.0117975354008001,1.1797535400800184e-05,2.1666619758764307,-0.0024142721926075,0.010157971278235861,0.010134376207434261,0.02359507080160031,2.359507080160031e-05,-3.122502256758253e-17
2017-10-20,-0.0004082075602793078,-0.0004211368041435501,0.012929243864242306,1.2929243864242306e-05,2.1657495147762664,-0.0028343922578757397,-0.0004082075602793,-0.0004211368041435,0.0129292438642424,1.292924386424241e-05,2.165749514776251,-0.0028343922578756,-0.0024263964961279113,-0.0024522549838563957,0.025858487728484612,2.5858487728484612e-05,-5.0090140368830305e-17
2017-10-27,0.003376114827840827,0.003126560149795023,0.24955467804580397,0.000249554678045804,2.1725208609036035,0.0,0.0033761148278408,0.003126560149795,0.2495546780458038,0.0002495546780458,2.172520860903588,0.0,-0.00042717528164472936,-0.0009262846377363374,0.49910935609160795,0.000499109356091608,2.2985086056692694e-17
2017-11-03,-0.0017839528292468098,-0.00179615512004502,0.012202290798210244,1.2202290798210244e-05,2.168618676435887,-0.001796155120045051,-0.0017839528292467,-0.0017961551200449,0.0122022907982102,1.2202290798210267e-05,2.1686186764358717,-0.0017961551200448,0.00334944576288542,0.003325041181289,0.024404581596420487,2.4404581596420487e-05,-1.199127602768968e-16
2017-11-10,0.0042534376290171375,0.004233484761691808,0.0199528673253296,1.99528673253296e-05,2.1777994905564984,0.0,0.0042534376290171,0.0042334847616917,0.0199528673253295,1.995286732532955e-05,2.1777994905564833,0.0,-0.0018143827165166338,-0.001854288451167293,0.0399057346506592,3.99057346506592e-05,1.0755285551056204e-16
2017-11-17,0.008249594305530378,0.008221896191063359,0.027698114467019003,2.7698114467019005e-05,2.1957051318928045,0.0,0.0082495943055303,0.0082218961910633,0.0276981144670188,2.7698114467018886e-05,2.19570513189279,0.0,0.004214949339348586,0.004159553110414548,0.055396228934038005,5.539622893403801e-05,5.898059818321144e-17
2017-11-24,-0.006174227097350278,-0.00639720001663174,0.22297291928146204,0.00022297291928146203,2.1816587669865415,-0.006397200016631688,-0.0061742270973502,-0.0063972000166317,0.2229729192814619,0.0002229729192814,2.1816587669865264,-0.0063972000166317,0.008171887334182327,0.007725941495619403,0.4459458385629241,0.00044594583856292407,-3.9898639947466563e-17
2017-12-01,-0.0007602077126951956,-0.0007773168438662088,0.017109131171013252,1.7109131171013252e-05,2.1799629268793947,-0.0071695442091712636,-0.0007602077126952,-0.0007773168438662,0.0171091311710132,1.710913117101329e-05,2.1799629268793796,-0.0071695442091713,-0.006276472410749646,-0.0063106906730916726,0.034218262342026504,3.4218262342026503e-05,-8.782037597132586e-18
2017-12-08,0.004505250829384955,0.004499737901199394,0.0055129281855610356,5.512928185561036e-06,2.1897721886846835,-0.002702067377784223,0.0045052508293849,0.0044997379011993,0.0055129281855609,5.512928185560954e-06,2.189772188684668,-0.0027020673777844,-0.0007806765858898036,-0.0007917024422609256,0.011025856371122071,1.1025856371122072e-05,9.367506770274758e-17
2017-12-15,0.00632106945232383,0.006306448717161363,0.014620735162466734,1.4620735162466735e-05,2.2035818746948896,0.0,0.0063210694523238,0.0063064487171613,0.0146207351624667,1.462073516246672e-05,2.203581874694874,0.0,0.004485149956299386,0.004455908485974452,0.029241470324933468,2.924147032493347e-05,6.331740687315346e-17
2017-12-22,0.006305740980037136,0.006300288659613564,0.005452320423572812,5.452320423572812e-06,2.21746507659056,0.0,0.0063057409800371,0.0063002886596135,0.0054523204235728,5.452320423572838e-06,2.217465076590544,0.0,0.00621353396993218,0.006202629329085035,0.010904640847145625,1.0904640847145625e-05,6.331740687315346e-17
2017-12-29,0.01981352991790746,0.01966710013829462,0.14642977961284398,0.00014642977961284398,2.2610761843050375,0.0,0.0198135299179074,0.0196671001382945,0.1464297796128438,0.0001464297796128,2.2610761843050216,0.0,0.006261684085734353,0.005968824526508665,0.29285955922568796,0.00029285955922568797,1.1796119636642288e-16
2018-01-05,0.009784436264098589,0.009748821954193626,0.035614309904963184,3.5614309904963184e-05,2.283119013450695,0.0,0.0097844362640985,0.0097488219541935,0.0356143099049631,3.561430990496317e-05,2.2831190134506785,0.0,0.019495434517216786,0.01942420589740686,0.07122861980992637,7.122861980992637e-05,1.2663481374630692e-16
2018-01-12,0.004333056865914205,0.004324485196486601,0.008571669427604435,8.571669427604436e-06,2.2929923278261795,0.0,0.0043330568659141,0.0043244851964865,0.0085716694276044,8.571669427604485e-06,2.292992327826163,0.0,0.009684381136341387,0.009667237797486178,0.01714333885520887,1.714333885520887e-05,1.0061396160665481e-16
2018-01-19,0.015512369083542744,0.015500908504255523,0.011460579287220534,1.1460579287220535e-05,2.328535792100773,0.0,0.0155123690835427,0.0155009085042555,0.0114605792872205,1.1460579287220566e-05,2.328535792100756,0.0,0.004286823622560154,0.004263902463985713,0.022921158574441068,2.292115857444107e-05,2.42861286636753e-17
2018-01-26,-0.029630561387995014,-0.0299064064820054,0.2758450940103858,0.00027584509401038583,2.258897654194309,-0.029906406482005266,-0.0296305613879949,-0.0299064064820053,0.2758450940103858,0.0002758450940103,2.2588976541942927,-0.0299064064820053,0.015356895188518786,0.014805205000498015,0.5516901880207716,0.0005516901880207717,-1.0061396160665481e-16
2018-02-02,-0.03566843129786913,-0.03568160844309617,0.013177145227032196,1.3177145227032197e-05,2.178296552584319,-0.06452090623907047,-0.0356684312978691,-0.0356816084430961,0.0131771452270322,1.3177145227032271e-05,2.178296552584303,-0.0645209062390705,-0.030175815809184117,-0.03020217009963818,0.026354290454064393,2.6354290454064394e-05,-6.938893903907228e-17
2018-02-09,0.030032094217324945,0.030016581847452265,0.0155123698726786,1.55123698726786e-05,2.2436815693429897,-0.03644102145461503,0.0300320942173249,0.0300165818474522,0.0155123698726785,1.5512369872678546e-05,2.2436815693429732,-0.0364410214546151,-0.03654049517156513,-0.03657151991131049,0.0310247397453572,3.10247397453572e-05,6.591949208711867e-17
2018-02-16,0.0007557719739562711,0.0007390441359521696,0.016727838004101544,1.6727838004101544e-05,2.245339749049757,-0.03572890884187685,0.0007557719739563,0.0007390441359522,0.0167278380041015,1.6727838004101567e-05,2.2453397490497404,-0.0357289088418769,0.029414254821410215,0.029380799145402012,0.03345567600820309,3.345567600820309e-05,-3.0466081046842675e-17
2018-02-23,-0.006201113201618268,-0.006767445566088532,0.5663323644702644,0.0005663323644702644,2.230144534520688,-0.04225456096224223,-0.0062011132016182,-0.0067674455660885,0.5663323644702644,0.0005663323644702,2.2301445345206714,-0.0422545609622423,0.0007363742813977004,-0.0003962904475428284,1.1326647289405287,0.0011326647289405288,-3.209238430557093e-17
2018-03-02,0.005346874102252248,0.005345007395428957,0.00186670682329126,1.86670682329126e-06,2.2420646735505763,-0.037135404507647185,0.0053468741022522,0.0053450073954289,0.0018667068232912,1.8667068232912543e-06,2.24206467355056,-0.0371354045076471,-0.006278471415563232,-0.006282204829209815,0.00373341364658252,3.73341364658252e-06,5.637851296924623e-17
2018-03-09,-0.0008888582555010513,-0.0008935847615998923,0.004726506098841005,4.726506098841005e-06,2.24006119872377,-0.03799580563766303,-0.000888858255501,-0.0008935847615999,0.0047265060988409,4.726506098840955e-06,2.2400611987237533,-0.0379958056376633,0.005275373649118043,0.005265920636920361,0.00945301219768201,9.45301219768201e-06,7.697835424647081e-18
2018-03-16,-0.007840736761762848,-0.007845226055318615,0.004489293555766554,4.489293555766555e-06,2.2224874122420344,-0.045542946008600205,-0.0078407367617628,-0.0078452260553186,0.0044892935557664,4.489293555766408e-06,2.2224874122420175,-0.0455429460086005,-0.0009029577726493126,-0.0009119363597608457,0.008978587111533109,8.97858711153311e-06,-1.3877787807814457e-17
2018-03-23,0.0065259840083781995,0.006524060649612574,0.0019233587656258032,1.923358765625803e-06,2.236987054912502,-0.0393160103009097,0.0065259840083781,0.0065240606496125,0.0019233587656258,1.923358765625818e-06,2.2369870549124853,-0.0393160103009099,-0.008065259242296742,-0.008069105959827993,0.0038467175312516064,3.846717531251606e-06,7.37257477290143e-17
2018-03-30,-0.002727416816962287,-0.0028246684379068993,0.09725162094461196,9.725162094461195e-05,2.2306683081824845,-0.042029624045415104,-0.0027274168169622,-0.0028246684379069,0.0972516209446118,9.725162094461186e-05,2.2306683081824676,-0.0420296240454154,0.006451994761386222,0.006257491519496998,0.1945032418892239,0.0001945032418892239,8.673617379884035e-19
2018-04-06,0.006552635350023048,0.006548887109964128,0.003748240058920449,3.7482400589204493e-06,2.2452767031125465,-0.0357559841985986,0.006552635350023,0.006548887109964,0.0037482400589204,3.7482400589204857e-06,2.245276703112529,-0.035755984198599,-0.00275126422350683,-0.002758760703624671,0.007496480117840898,7.496480117840899e-06,1.2750217548429532e-16
2018-04-13,-0.0001681749412745049,-0.0001722531515524971,0.00407821027799221,4.078210277992209e-06,2.244889947124328,-0.03592207826918603,-0.0001681749412745,-0.0001722531515525,0.0040782102779921,4.0782102779921205e-06,2.2448899471243107,-0.0359220782691864,0.006472309101933772,0.0064641526813777874,0.00815642055598442,8.156420555984419e-06,2.9002408113987244e-18
2018-04-20,-0.0006201439704382915,-0.0006214799635862352,0.0013359931479436046,1.3359931479436047e-06,2.243494793001734,-0.03652123338087754,-0.0006201439704383,-0.0006214799635862,0.0013359931479435,1.335993147943587e-06,2.243494793001717,-0.0365212333808779,-0.00018278035207603378,-0.000185452338371921,0.002671986295887209,2.6719862958872094e-06,-3.5236570605778894e-17
2018-04-27,-0.00029750843205373603,-0.00040217310237178707,0.10466467031805106,0.00010466467031805107,2.2425925197406777,-0.03690871862551803,-0.0002975084320537,-0.0004021731023717,0.1046646703180509,0.000104664670318,2.2425925197406604,-0.0369087186255184,-0.0006232186369556755,-0.0008325479775917776,0.20932934063610212,0.00020932934063610213,-8.7061434450586e-17
2018-05-04,0.0029397387064782838,0.0029321001404167698,0.007638566061513804,7.638566061513805e-06,2.249168025582707,-0.03408483854416566,0.0029397387064782,0.0029321001404167,0.0076385660615138,7.638566061513844e-06,2.24916802558269,-0.0340848385441661,-0.0003103245557836386,-0.0003256016879066662,0.015277132123027608,1.527713212302761e-05,6.982261990806649e-17
2018-05-11,-0.0025245522598387323,-0.002531133582839266,0.006581323000533948,6.581323000533948e-06,2.2434750808597066,-0.036529698847500125,-0.0025245522598387,-0.0025311335828392,0.0065813230005339,6.581323000533966e-06,2.2434750808596893,-0.0365296988475005,0.002910790228574226,0.002897627582573158,0.013162646001067896,1.3162646001067896e-05,-6.591949208711867e-17
2018-05-18,0.0013898272062892367,0.0013826672053284532,0.00716000096078355,7.16000096078355e-06,2.246577060279983,-0.03519754005878861,0.0013898272062891,0.0013826672053284,0.0071600009607835,7.1600009607835615e-06,2.2465770602799653,-0.0351975400587891,-0.002564777388125496,-0.002579097390047063,0.0143200019215671,1.43200019215671e-05,5.312590645178972e-17
2018-05-25,-0.0005975843612545128,-0.0007093610888401452,0.11177672758563241,0.00011177672758563242,2.2449834259303394,-0.03588193338228818,-0.0005975843612545,-0.0007093610888401,0.1117767275856324,0.0001117767275856,2.244983425930322,-0.0358819333822886,0.001370124271744538,0.0011465708165732732,0.22355345517126482,0.00022355345517126483,-4.5211230592645535e-17
2018-06-01,0.0012134681508791754,0.001211772437745738,0.00169571313343751,1.69571313343751e-06,2.247703834969078,-0.034713641682428076,0.0012134681508791,0.0012117724377456,0.0016957131334374,1.6957131334374163e-06,2.24770383496906,-0.0347136416824287,-0.0006063051864366857,-0.0006096966127035607,0.00339142626687502,3.39142626687502e-06,1.3791051634015616e-16
2018-06-08,-0.004166163876533782,-0.004167364673373016,0.0012007968392338992,1.2007968392338993e-06,2.2383368334110227,-0.03873634195176956,-0.0041661638765337,-0.004167364673373,0.0012007968392338,1.2007968392338985e-06,2.238336833411005,-0.0387363419517702,0.0012013157554592927,0.0011989141617808248,0.0024015936784677985,2.4015936784677987e-06,-1.5612511283791264e-17
2018-06-15,-0.001326682057527286,-0.0013277859071213467,0.0011038495940608034,1.1038495940608035e-06,2.235364801308229,-0.04001269428995402,-0.0013266820575273,-0.0013277859071213,0.0011038495940607,1.1038495940607706e-06,2.235364801308211,-0.0400126942899546,-0.004235755981107348,-0.004237963680295469,0.002207699188121607,2.207699188121607e-06,-4.683753385137379e-17
2018-06-22,-0.0007784736112752129,-0.000780549613217802,0.0020760019425891947,2.0760019425891946e-06,2.233619988177167,-0.040762012010120086,-0.0007784736112752,-0.0007805496132178,0.0020760019425892,2.076001942589231e-06,2.233619988177149,-0.0407620120101207,-0.001349398110494109,-0.0013535501143792873,0.004152003885178389,4.152003885178389e-06,-2.0599841277224584e-18
2018-06-29,0.0029954449467161593,0.00250968312090318,0.48576182581297944,0.00048576182581297944,2.239225666560007,-0.038354628622732756,0.0029954449467161,0.0025096831209031,0.4857618258129793,0.0004857618258129,2.2392256665599892,-0.0383546286227334,-0.0008120442703186401,-0.001783567921944599,0.9715236516259589,0.0009715236516259589,7.979727989493313e-17
2018-07-06,-0.003894302211571831,-0.003904886203652111,0.010583992080280002,1.0583992080280003e-05,2.230481745147793,-0.04210974436622983,-0.0038943022115718,-0.0039048862036521,0.0105839920802799,1.0583992080279969e-05,2.230481745147775,-0.0421097443662304,0.0029347254544775606,0.002913557470317001,0.021167984160560004,2.1167984160560005e-05,-1.0842021724855044e-17
2018-07-13,-0.0035105236074188324,-0.003517882564592938,0.007358957174105254,7.358957174105254e-06,2.222635172305895,-0.04547948979531735,-0.0035105236074188,-0.0035178825645929,0.0073589571741052,7.358957174105219e-06,2.222635172305877,-0.045479489795318,-0.003972283298484214,-0.003987001212832425,0.014717914348210508,1.4717914348210508e-05,-3.7730235602495554e-17
2018-07-20,0.002417641713931248,0.002407610821058089,0.010030892873159246,1.0030892873159245e-05,2.2279864127980025,-0.043181375886026774,0.0024176417139313,0.0024076108210581,0.0100308928731592,1.003089287315926e-05,2.227986412797985,-0.0431813758860272,-0.003532168989450254,-0.0035522307751965723,0.020061785746318492,2.006178574631849e-05,-1.1275702593849246e-17
