rule_name,target,market_state,n_state_obs,n_events,event_frequency,precision,baseline_precision,precision_lift,avg_forward_return,baseline_avg_forward_return
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,216,0.17748562037797863,0.3101851851851852,0.25883319638455216,0.05135198880063302,0.004567213193627909,0.004723361628163968
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,24,0.004650261577213718,0.25,0.25808951753536136,-0.008089517535361357,0.0009873941846475678,0.006705046995841937
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,132,0.010504536049657807,0.3106060606060606,0.2599872672290307,0.0506187933770299,0.011739293802470182,0.014558561184797762
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,48,0.034408602150537634,0.1875,0.25806451612903225,-0.07056451612903225,0.010417954240028266,0.019242971263184132
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,216,0.17748562037797863,0.3101851851851852,0.25883319638455216,0.05135198880063302,0.00044178727041965587,0.0002025645882895124
rule_int_momentum_x_recovery_fragile__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,24,0.0046820132657042525,0.20833333333333334,0.25809598127194694,-0.0497626479386136,0.02127159138394365,0.01555455556525306
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,20,0.0022456770716370988,0.7,0.25971255333483045,0.4402874466651695,0.02735012614928393,0.0014150441011628431
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,26,0.002051443900899479,0.4230769230769231,0.2599021619062648,0.16317476117065827,0.028725005741009352,0.007864108633122808
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,7,0.005017921146953405,0.14285714285714285,0.25806451612903225,-0.1152073732718894,0.016876115974146226,0.005740015900132737
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,3,0.002459016393442623,1.0,0.2581967213114754,0.7418032786885246,0.03753899162659267,0.004480230484619026
rule_int_quality_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,14,0.0027121270825261525,0.07142857142857142,0.2580395195660597,-0.18661094813748827,-0.05763779760864526,0.006686765824965065
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,20,0.0022456770716370988,0.5,0.25971255333483045,0.24028744666516955,-0.005841569693229609,0.00410352140722696
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,26,0.00206858143050362,0.38461538461538464,0.25992521282520487,0.12469017179017977,0.04682993841323176,0.014527301328741162
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,7,0.005017921146953405,1.0,0.25806451612903225,0.7419354838709677,0.08537486698334924,0.019242971263184132
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,3,0.002459016393442623,0.3333333333333333,0.2581967213114754,0.0751366120218579,0.036874029406939235,-0.00022790410775056337
rule_int_quality_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,14,0.002730641700799688,0.42857142857142855,0.2580456407255705,0.17052578784585803,0.001043312385276157,0.015539357936034136
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,20,0.0022456770716370988,0.55,0.25971255333483045,0.2902874466651696,0.02735012614928393,0.0014150441011628431
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,26,0.0020519296030305422,0.2692307692307692,0.2599636966301002,0.009267072600669002,0.028725005741009352,0.007886207812807192
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,7,0.005017921146953405,0.14285714285714285,0.25806451612903225,-0.1152073732718894,0.016876115974146226,0.005740015900132737
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,3,0.0024650780608052587,0.6666666666666666,0.25883319638455216,0.4078334702821145,0.03753899162659267,0.004723361628163968
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,14,0.0027126525867080024,0.07142857142857142,0.25808951753536136,-0.18666094610678993,-0.05763779760864526,0.006705046995841937
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,20,0.0022456770716370988,0.45,0.25971255333483045,0.19028744666516956,-0.005841569693229609,0.00410352140722696
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,26,0.0020690752825083558,0.38461538461538464,0.2599872672290307,0.12462811738635393,0.04682993841323176,0.014558561184797762
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,7,0.005017921146953405,0.2857142857142857,0.25806451612903225,0.027649769585253448,0.08537486698334924,0.019242971263184132
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,3,0.0024650780608052587,0.3333333333333333,0.25883319638455216,0.07450013694878116,0.036874029406939235,0.0002025645882895124
rule_int_quality_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,14,0.0027311744049941474,0.42857142857142855,0.25809598127194694,0.1704754472994816,0.001043312385276157,0.01555455556525306
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,473,0.05311026274421738,0.3171247357293869,0.25971255333483045,0.05741218239455642,0.0032483606384269997,0.0014150441011628431
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,572,0.04513176581978855,0.3146853146853147,0.2599021619062648,0.05478315277904988,0.007609378975111155,0.007864108633122808
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,41,0.02939068100358423,0.36585365853658536,0.25806451612903225,0.1077891424075531,0.00968730783337068,0.005740015900132737
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,53,0.04344262295081967,0.22641509433962265,0.2581967213114754,-0.03178162697185277,-0.010193668141882422,0.004480230484619026
rule_int_bab_x_highvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,203,0.03932584269662921,0.3054187192118227,0.2580395195660597,0.04737919964576298,0.005550224223173871,0.006686765824965065
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,473,0.05311026274421738,0.2832980972515856,0.25971255333483045,0.02358554391675516,0.0014884735838807145,0.00410352140722696
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,566,0.0450314265255788,0.30742049469964666,0.25992521282520487,0.0474952818744418,0.013368940915808994,0.014527301328741162
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,41,0.02939068100358423,0.43902439024390244,0.25806451612903225,0.1809598741148702,0.02558300005001711,0.019242971263184132
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,53,0.04344262295081967,0.2830188679245283,0.2581967213114754,0.024822146613052876,-0.019557036369845307,-0.00022790410775056337
rule_int_bab_x_highvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,202,0.03939925882582407,0.28217821782178215,0.2580456407255705,0.024132577096211638,0.012041176679442558,0.015539357936034136
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,473,0.05311026274421738,0.18816067653276955,0.25971255333483045,-0.0715518768020609,0.0032483606384269997,0.0014150441011628431
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,572,0.04514245126667193,0.20454545454545456,0.2599636966301002,-0.05541824208464566,0.007609378975111155,0.007886207812807192
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,41,0.02939068100358423,0.2682926829268293,0.25806451612903225,0.010228166797797034,0.00968730783337068,0.005740015900132737
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,53,0.043549712407559574,0.11320754716981132,0.25883319638455216,-0.14562564921474083,-0.010193668141882422,0.004723361628163968
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,203,0.039333462507266034,0.22167487684729065,0.25808951753536136,-0.03641464068807071,0.005550224223173871,0.006705046995841937
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,473,0.05311026274421738,0.17758985200845667,0.25971255333483045,-0.08212270132637378,0.0014884735838807145,0.00410352140722696
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,566,0.045042177303835744,0.21554770318021202,0.2599872672290307,-0.044439564048818686,0.013368940915808994,0.014558561184797762
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,41,0.02939068100358423,0.2682926829268293,0.25806451612903225,0.010228166797797034,0.02558300005001711,0.019242971263184132
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,53,0.043549712407559574,0.20754716981132076,0.25883319638455216,-0.05128602657323139,-0.019557036369845307,0.0002025645882895124
rule_int_bab_x_highvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,202,0.03940694498634413,0.2079207920792079,0.25809598127194694,-0.05017518919273903,0.012041176679442558,0.01555455556525306
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,1054,0.1183471816752751,0.17836812144212524,0.25971255333483045,-0.08134443189270521,0.0028493016957565225,0.0014150441011628431
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,1596,0.12592709483982958,0.14661654135338345,0.2599021619062648,-0.11328562055288136,0.004595657448475437,0.007864108633122808
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,171,0.12258064516129032,0.16374269005847952,0.25806451612903225,-0.09432182607055273,0.006676069427919971,0.005740015900132737
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,127,0.1040983606557377,0.05511811023622047,0.2581967213114754,-0.20307861107525493,-0.0022144376292525018,0.004480230484619026
rule_int_carry_x_lowvol__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,547,0.10596667958155753,0.16087751371115175,0.2580395195660597,-0.09716200585490795,0.0031961882844264607,0.006686765824965065
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,1054,0.1183471816752751,0.16223908918406071,0.25971255333483045,-0.09747346415076974,0.004818930204878639,0.00410352140722696
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,1576,0.12538785901821942,0.13705583756345177,0.25992521282520487,-0.1228693752617531,0.00947946894367657,0.014527301328741162
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,171,0.12258064516129032,0.16374269005847952,0.25806451612903225,-0.09432182607055273,0.01672011475782443,0.019242971263184132
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,127,0.1040983606557377,0.07086614173228346,0.2581967213114754,-0.18733057957919197,0.0008424924980521459,-0.00022790410775056337
rule_int_carry_x_lowvol__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,540,0.1053247513165594,0.12037037037037036,0.2580456407255705,-0.13767527035520016,0.006414148470294412,0.015539357936034136
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,1054,0.1183471816752751,0.32637571157495254,0.25971255333483045,0.06666315824012209,0.0028493016957565225,0.0014150441011628431
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,1596,0.12595690947833635,0.3283208020050125,0.2599636966301002,0.0683571053749123,0.004595657448475437,0.007886207812807192
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,171,0.12258064516129032,0.40350877192982454,0.25806451612903225,0.1454442558007923,0.006676069427919971,0.005740015900132737
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,127,0.10435497124075596,0.2125984251968504,0.25883319638455216,-0.04623477118770175,-0.0022144376292525018,0.004723361628163968
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,547,0.10598721178066266,0.33638025594149906,0.25808951753536136,0.0782907384061377,0.0031961882844264607,0.006705046995841937
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,1054,0.1183471816752751,0.35009487666034156,0.25971255333483045,0.0903823233255111,0.004818930204878639,0.00410352140722696
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,1576,0.12541779404742956,0.3623096446700508,0.2599872672290307,0.10232237744102007,0.00947946894367657,0.014558561184797762
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,171,0.12258064516129032,0.43859649122807015,0.25806451612903225,0.1805319750990379,0.01672011475782443,0.019242971263184132
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,127,0.10435497124075596,0.30708661417322836,0.25883319638455216,0.0482534177886762,0.0008424924980521459,0.0002025645882895124
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,540,0.10534529847834569,0.3333333333333333,0.25809598127194694,0.07523735206138638,0.006414148470294412,0.01555455556525306
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,894,0.1003817651021783,0.32102908277404923,0.25971255333483045,0.06131652943921878,-0.0014518672828943665,0.0014150441011628431
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,1539,0.12142969859554995,0.31189083820662766,0.2599021619062648,0.05198867630036286,0.006141041637565935,0.007864108633122808
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,107,0.07670250896057347,0.34579439252336447,0.25806451612903225,0.08772987639433222,0.009548290435038331,0.005740015900132737
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,127,0.1040983606557377,0.31496062992125984,0.2581967213114754,0.05676390860978442,-0.0017180766433960285,0.004480230484619026
rule_int_reversal_x_drawdown__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,752,0.14567996900426192,0.2992021276595745,0.2580395195660597,0.041162608093514796,0.007300020334475515,0.006686765824965065
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,894,0.1003817651021783,0.3076062639821029,0.25971255333483045,0.047893710647272436,-0.0009105983856159147,0.00410352140722696
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,1528,0.12156893945421275,0.35274869109947643,0.25992521282520487,0.09282347827427156,0.02079677486917947,0.014527301328741162
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,107,0.07670250896057347,0.308411214953271,0.25806451612903225,0.050346698824238756,0.020952047439428176,0.019242971263184132
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,127,0.1040983606557377,0.30708661417322836,0.2581967213114754,0.04888989286175294,-0.013947784856031787,-0.00022790410775056337
rule_int_reversal_x_drawdown__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,749,0.14608933099278332,0.3658210947930574,0.2580456407255705,0.1077754540674869,0.02434328314849284,0.015539357936034136
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,894,0.1003817651021783,0.21364653243847875,0.25971255333483045,-0.0460660208963517,-0.0014518672828943665,0.0014150441011628431
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,1539,0.12145844842553863,0.2046783625730994,0.2599636966301002,-0.05528533405700081,0.006141041637565935,0.007886207812807192
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,107,0.07670250896057347,0.21495327102803738,0.25806451612903225,-0.04311124510099487,0.009548290435038331,0.005740015900132737
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,127,0.10435497124075596,0.2125984251968504,0.25883319638455216,-0.04623477118770175,-0.0017180766433960285,0.004723361628163968
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,752,0.14570819608602983,0.19946808510638298,0.25808951753536136,-0.05862143242897838,0.007300020334475515,0.006705046995841937
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,894,0.1003817651021783,0.19574944071588368,0.25971255333483045,-0.06396311261894677,-0.0009105983856159147,0.00410352140722696
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,1528,0.12159796275664492,0.21335078534031413,0.2599872672290307,-0.04663648188871658,0.02079677486917947,0.014558561184797762
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,107,0.07670250896057347,0.17757009345794392,0.25806451612903225,-0.08049442267108833,0.020952047439428176,0.019242971263184132
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,127,0.10435497124075596,0.23622047244094488,0.25883319638455216,-0.022612723943607277,-0.013947784856031787,0.0002025645882895124
rule_int_reversal_x_drawdown__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,749,0.1461178306671869,0.2336448598130841,0.25809598127194694,-0.02445112145886283,0.02434328314849284,0.01555455556525306
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,2872,0.32247922748708735,0.2600974930362117,0.25971255333483045,0.00038493970138125944,0.005160241553230385,0.0014150441011628431
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,3224,0.2543790437115354,0.25961538461538464,0.2599021619062648,-0.0002867772908801691,0.008532679671680666,0.007864108633122808
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,208,0.14910394265232976,0.25961538461538464,0.25806451612903225,0.0015508684863523858,0.006794233574402193,0.005740015900132737
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,559,0.45819672131147543,0.25760286225402507,0.2581967213114754,-0.0005938590574503522,0.004944844715098291,0.004480230484619026
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,490,0.09492444788841534,0.2571428571428571,0.2580395195660597,-0.0008966624232025766,0.00565328270258167,0.006686765824965065
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,2872,0.32247922748708735,0.2600974930362117,0.25971255333483045,0.00038493970138125944,0.011911031106666931,0.00410352140722696
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,3119,0.24815021083618427,0.25969862135299776,0.25992521282520487,-0.00022659147220710496,0.013630278086743632,0.014527301328741162
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,208,0.14910394265232976,0.25961538461538464,0.25806451612903225,0.0015508684863523858,0.01951221053615316,0.019242971263184132
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,559,0.45819672131147543,0.25760286225402507,0.2581967213114754,-0.0005938590574503522,0.005391347102174689,-0.00022790410775056337
rule_int_efa_spy_strength_x_market_trend__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,stressed_panic,5127,455,0.08874585527598985,0.2571428571428571,0.2580456407255705,-0.0009027835827133956,0.0177728013987218,0.015539357936034136
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,calm_trend,8906,2872,0.32247922748708735,0.2600974930362117,0.25971255333483045,0.00038493970138125944,0.005160241553230385,0.0014150441011628431
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,neutral_mixed,12671,3224,0.2544392707757872,0.25961538461538464,0.2599636966301002,-0.0003483120147155794,0.008532679671680666,0.007886207812807192
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_confirmed,1395,208,0.14910394265232976,0.25961538461538464,0.25806451612903225,0.0015508684863523858,0.006794233574402193,0.005740015900132737
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,recovery_fragile,1217,559,0.45932621199671325,0.25760286225402507,0.25883319638455216,-0.0012303341305270887,0.004944844715098291,0.004723361628163968
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,stressed_panic,5161,490,0.09494284053478008,0.2571428571428571,0.25808951753536136,-0.0009466603925042394,0.00565328270258167,0.006705046995841937
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,calm_trend,8906,2872,0.32247922748708735,0.2600974930362117,0.25971255333483045,0.00038493970138125944,0.011911031106666931,0.00410352140722696
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,neutral_mixed,12566,3119,0.24820945408244469,0.25969862135299776,0.2599872672290307,-0.00028864587603294467,0.013630278086743632,0.014558561184797762
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_confirmed,1395,208,0.14910394265232976,0.25961538461538464,0.25806451612903225,0.0015508684863523858,0.01951221053615316,0.019242971263184132
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,recovery_fragile,1217,559,0.45932621199671325,0.25760286225402507,0.25883319638455216,-0.0012303341305270887,0.005391347102174689,0.0002025645882895124
rule_int_efa_spy_strength_x_market_trend__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,stressed_panic,5126,455,0.0887631681623098,0.2571428571428571,0.25809598127194694,-0.0009531241290898218,0.0177728013987218,0.01555455556525306
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.0014150441011628431
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,neutral_mixed,12674,277,0.021855767713429067,0.259927797833935,0.2599021619062648,2.5635927670186742e-05,-0.002295847975300031,0.007864108633122808
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.005740015900132737
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,recovery_fragile,1220,104,0.08524590163934426,0.25961538461538464,0.2581967213114754,0.0014186633039092178,0.005044469414238872,0.004480230484619026
rule_int_gld_spy_strength_x_stress__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,stressed_panic,5162,3384,0.6555598605191786,0.2579787234042553,0.2580395195660597,-6.07961618043773e-05,0.013043017323696436,0.006686765824965065
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,calm_trend,8906,0,0.0,,0.25971255333483045,,,0.00410352140722696
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,neutral_mixed,12569,277,0.022038348317288566,0.259927797833935,0.25992521282520487,2.585008730127125e-06,0.013192546571534562,0.014527301328741162
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_confirmed,1395,0,0.0,,0.25806451612903225,,,0.019242971263184132
rule_int_gld_spy_strength_x_stress__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,recovery_fragile,1220,104,0.08524590163934426,0.25961538461538464,0.2581967213114754,0.0014186633039092178,0.021056129451283562,-0.00022790410775056337
