weeks,start,end,cagr,total_return,sharpe_zero_rf,annual_volatility,max_drawdown,win_rate,best_week,worst_week,scenario,mode,growth_allocation,cost_bps,window,ending_growth_weight,annual_outer_turnover,incumbent_cagr,incumbent_sharpe,incumbent_max_drawdown,cagr_change_vs_incumbent,drawdown_change_vs_incumbent
53,2025-08-08,2026-08-07,0.7294905501061315,0.7478072772172464,2.2067842122756827,0.26507880502929915,-0.14626031759726987,0.660377358490566,0.08121420474843144,-0.07282987552790299,adverse,buy_and_drift,0.15,50,trailing_1y,0.08021914906950195,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.041954168352929866,0.011993529839701922
188,2023-01-06,2026-08-07,0.376783237563882,2.1772577273102383,1.6200480075918993,0.21164879091031175,-0.16680175841095501,0.6223404255319149,0.08137875298271058,-0.07828213991523847,adverse,buy_and_drift,0.2,50,full_recent,0.109968148152808,0.0,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.041216848452684474,-0.008547910973983441
157,2023-08-11,2026-08-07,0.4130346340248279,1.8401807141898057,1.6846292696253269,0.22011499163848616,-0.1668017584109548,0.6369426751592356,0.08137875298271058,-0.07828213991523847,adverse,buy_and_drift,0.2,50,since_incumbent_holdout_start,0.109968148152808,0.0,0.4165932207977048,1.7096851524165342,-0.15825384743697135,-0.003558586772876904,-0.008547910973983441
105,2024-08-09,2026-08-07,0.5460044959594463,1.410239354999817,1.933873057661733,0.24101040359813158,-0.16680175841095435,0.6571428571428571,0.08137875298271058,-0.07828213991523847,adverse,buy_and_drift,0.2,50,trailing_2y,0.109968148152808,0.0,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.01720789571951653,-0.008547910973982775
53,2025-08-08,2026-08-07,0.7455895918693134,0.7643911766320695,2.238604514897706,0.26554080835218763,-0.14168058189223653,0.660377358490566,0.08137875298271058,-0.07000935927404128,adverse,buy_and_drift,0.2,50,trailing_1y,0.109968148152808,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.05805321011611175,0.01657326554473526
188,2023-01-06,2026-08-07,0.3659582698795316,2.0878657282522624,1.5706891489167432,0.2134964165197373,-0.17297025156773893,0.6170212765957447,0.0815549244885172,-0.08202042831695833,adverse,buy_and_drift,0.25,50,full_recent,0.14143958126146697,0.0,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.052041816137034846,-0.014716404130767358
157,2023-08-11,2026-08-07,0.4120228038423275,1.8340447460754317,1.672749313513794,0.2214226372203532,-0.17297025156773904,0.643312101910828,0.0815549244885172,-0.08202042831695833,adverse,buy_and_drift,0.25,50,since_incumbent_holdout_start,0.14143958126146697,0.0,0.4165932207977048,1.7096851524165342,-0.15825384743697135,-0.004570416955377299,-0.01471640413076769
105,2024-08-09,2026-08-07,0.5510377990852289,1.42611050655379,1.9326235490096273,0.24312804059307425,-0.17297025156773893,0.6666666666666666,0.0815549244885172,-0.08202042831695833,adverse,buy_and_drift,0.25,50,trailing_2y,0.14143958126146697,0.0,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.02224119884529907,-0.014716404130767358
53,2025-08-08,2026-08-07,0.76295347537342,0.7822813078312885,2.269964153727612,0.26636773297750693,-0.13675496645657448,0.6792452830188679,0.0815549244885172,-0.0669758264915078,adverse,buy_and_drift,0.25,50,trailing_1y,0.14143958126146697,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.07541709362021831,0.021498880980397317
188,2023-01-06,2026-08-07,0.3549041695997819,1.9984737291942682,1.5174068360115993,0.21595875214685664,-0.17956588503368764,0.6170212765957447,0.08184912701780567,-0.08604557212606412,adverse,buy_and_drift,0.3,50,full_recent,0.174787498590355,0.0,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.06309591641678458,-0.02131203759671607
157,2023-08-11,2026-08-07,0.41095381383411267,1.827571785588277,1.6579916109466069,0.22317121655512065,-0.1795658850336873,0.643312101910828,0.08184912701780567,-0.08604557212606412,adverse,buy_and_drift,0.3,50,since_incumbent_holdout_start,0.174787498590355,0.0,0.4165932207977048,1.7096851524165342,-0.15825384743697135,-0.0056394069635921085,-0.02131203759671596
105,2024-08-09,2026-08-07,0.556425576740581,1.4431576633524394,1.9291121465979404,0.24571133615538412,-0.17956588503368753,0.6666666666666666,0.08184912701780567,-0.08604557212606412,adverse,buy_and_drift,0.3,50,trailing_2y,0.174787498590355,0.0,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.027628976500651214,-0.02131203759671596
53,2025-08-08,2026-08-07,0.781737393760001,0.8016383259520501,2.3004766227784565,0.26762803031470755,-0.13144275027923247,0.6792452830188679,0.08184912701780567,-0.063704198380795,adverse,buy_and_drift,0.3,50,trailing_1y,0.174787498590355,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.09420101200679931,0.026811097157739328
188,2023-01-06,2026-08-07,0.3320599475379371,1.8196897310783187,1.3997801230868903,0.22300855962691757,-0.1942292410319858,0.6223404255319149,0.09163036461167406,-0.09509947268044772,adverse,buy_and_drift,0.4,50,full_recent,0.24782666307252846,0.0,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.08594013847862936,-0.03597539359501423
157,2023-08-11,2026-08-07,0.40862380819090127,1.8134973868910582,1.618491698413449,0.22831418615681776,-0.19422924103198547,0.6496815286624203,0.09163036461167406,-0.09509947268044772,adverse,buy_and_drift,0.4,50,since_incumbent_holdout_start,0.24782666307252846,0.0,0.4165932207977048,1.7096851524165342,-0.15825384743697135,-0.007969412606803505,-0.035975393595014116
105,2024-08-09,2026-08-07,0.5684261844139218,1.48134466416368,1.9140262552861187,0.2525928738503548,-0.19422924103198635,0.6666666666666666,0.09163036461167406,-0.09509947268044772,adverse,buy_and_drift,0.4,50,trailing_2y,0.24782666307252846,0.0,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.03962958417399198,-0.03597539359501478
53,2025-08-08,2026-08-07,0.8243243960072244,0.845539137030783,2.3570707317480943,0.2717848036557721,-0.11946094841645816,0.6981132075471698,0.09163036461167406,-0.06350519134102883,adverse,buy_and_drift,0.4,50,trailing_1y,0.24782666307252846,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.13678801425402276,0.03879289902051364
188,2023-01-06,2026-08-07,0.41800008601656646,2.534825723542166,1.777818130179198,0.20927648950364605,-0.15825384743697157,0.6170212765957447,0.08519601087201778,-0.080216316150858,adverse,quarterly_target_reset,0.0,50,full_recent,0.0,0.0,0.41800008601656646,1.777818130179198,-0.15825384743697157,0.0,0.0
157,2023-08-11,2026-08-07,0.4165932207977048,1.861831358300404,1.7096851524165342,0.21810245525612817,-0.15825384743697135,0.6305732484076433,0.08519601087201778,-0.080216316150858,adverse,quarterly_target_reset,0.0,50,since_incumbent_holdout_start,0.0,0.0,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0,0.0
105,2024-08-09,2026-08-07,0.5287966002399298,1.3563760676733447,1.9218826614680395,0.2360212601428647,-0.15825384743697157,0.6571428571428571,0.08519601087201778,-0.080216316150858,adverse,quarterly_target_reset,0.0,50,trailing_2y,0.0,0.0,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.0,0.0
53,2025-08-08,2026-08-07,0.6875363817532016,0.7046035845885386,2.111492388856728,0.26534271619814376,-0.1582538474369718,0.660377358490566,0.08519601087201778,-0.080216316150858,adverse,quarterly_target_reset,0.0,50,trailing_1y,0.0,0.0,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.0,0.0
188,2023-01-06,2026-08-07,0.4080577475689058,2.4460386833973695,1.741067728999069,0.2096784908186346,-0.1573008494412651,0.6117021276595744,0.0822210563640049,-0.07420663776778835,adverse,quarterly_target_reset,0.05,50,full_recent,0.05624837310102675,0.023953217399534696,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.009942338447660681,0.0009529979957064727
157,2023-08-11,2026-08-07,0.417677700973083,1.8684512736490708,1.7090547459588363,0.21871699734766956,-0.15730084944126477,0.6242038216560509,0.0822210563640049,-0.07420663776778835,adverse,quarterly_target_reset,0.05,50,since_incumbent_holdout_start,0.05624837310102675,0.02017745157924863,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0010844801753782107,0.0009529979957065837
105,2024-08-09,2026-08-07,0.5410931212506989,1.3948033543899179,1.9404477041685948,0.23819121313600777,-0.15730084944126477,0.6476190476190476,0.0822210563640049,-0.07420663776778835,adverse,quarterly_target_reset,0.05,50,trailing_2y,0.05624837310102675,0.022349285264937978,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.012296521010769057,0.0009529979957068058
53,2025-08-08,2026-08-07,0.7239751806845942,0.7421264817690436,2.1981513735791007,0.2645981693070358,-0.1484957974243093,0.660377358490566,0.0822210563640049,-0.07420663776778835,adverse,quarterly_target_reset,0.05,50,trailing_1y,0.05624837310102675,0.029463662143440216,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.03643879893139257,0.0097580500126625
188,2023-01-06,2026-08-07,0.3978065697496693,2.3561945342401107,1.694163769415108,0.21135499809045244,-0.16885928247298554,0.6276595744680851,0.08140156433428403,-0.07937996772999056,adverse,quarterly_target_reset,0.1,50,full_recent,0.11176166349478324,0.04552774156064559,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.020193516266897138,-0.010605435036013966
157,2023-08-11,2026-08-07,0.4184727480907695,1.8733109239700538,1.6996797867892406,0.2204894907041445,-0.1688592824729852,0.643312101910828,0.08140156433428403,-0.07937996772999056,adverse,quarterly_target_reset,0.1,50,since_incumbent_holdout_start,0.11176166349478324,0.03817771290436293,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.001879527293064731,-0.010605435036013855
105,2024-08-09,2026-08-07,0.5530765800130948,1.4325542099336497,1.9496994375425039,0.2414714638812169,-0.16885928247298543,0.6666666666666666,0.08140156433428403,-0.07937996772999056,adverse,quarterly_target_reset,0.1,50,trailing_2y,0.11176166349478324,0.04218767254398391,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.024279979773164984,-0.010605435036013855
53,2025-08-08,2026-08-07,0.7605114547206138,0.779765071246703,2.27420042950265,0.2651159662488447,-0.13872125626567877,0.6792452830188679,0.08140156433428403,-0.0681868030027255,adverse,quarterly_target_reset,0.1,50,trailing_1y,0.11176166349478324,0.05530600481263535,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.07297507296741212,0.019532591171293023
188,2023-01-06,2026-08-07,0.38725262794968573,2.2654798696684533,1.638488535943315,0.21426384874538812,-0.18034111598739677,0.6223404255319149,0.08171539530198002,-0.08631469745801268,adverse,quarterly_target_reset,0.15,50,full_recent,0.1665541872951676,0.06471733655463331,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.03074745806688073,-0.0220872685504252
157,2023-08-11,2026-08-07,0.41898053759195353,1.8764176189055144,1.6822546109888818,0.2233731918915984,-0.18034111598739655,0.6369426751592356,0.08171539530198002,-0.08631469745801268,adverse,quarterly_target_reset,0.15,50,since_incumbent_holdout_start,0.1665541872951676,0.05402158191619215,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0023873167942487505,-0.0220872685504252
105,2024-08-09,2026-08-07,0.5647433372467829,1.469593722642141,1.9503621381461005,0.24580142983495135,-0.18034111598739666,0.6571428571428571,0.08171539530198002,-0.08631469745801268,adverse,quarterly_target_reset,0.15,50,trailing_2y,0.1665541872951676,0.05955792949352437,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.035946737006853136,-0.022087268550425088
53,2025-08-08,2026-08-07,0.7971344905184343,0.8175081190889599,2.338944114187319,0.2668591757080011,-0.1289301821205644,0.6792452830188679,0.08171539530198002,-0.06215678608740227,adverse,quarterly_target_reset,0.15,50,trailing_1y,0.1665541872951676,0.0776390638841119,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.10959810876523268,0.0293236653164074
188,2023-01-06,2026-08-07,0.37640187058380303,2.1740769947898566,1.575753139774441,0.21834506076432106,-0.1917476506028819,0.6170212765957447,0.08797532547652653,-0.0933002446952087,adverse,quarterly_target_reset,0.2,50,full_recent,0.22063989126228564,0.08151180217149454,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.04159821543276343,-0.03349380316591033
157,2023-08-11,2026-08-07,0.419203177688777,1.8777804561297482,1.6577676897712783,0.2273081077825853,-0.1917476506028819,0.6369426751592356,0.08797532547652653,-0.0933002446952087,adverse,quarterly_target_reset,0.2,50,since_incumbent_holdout_start,0.22063989126228564,0.0677267441514226,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0026099568910722404,-0.03349380316591055
105,2024-08-09,2026-08-07,0.5760896997863099,1.5058870679866678,1.9434026636930817,0.25111204428194667,-0.1917476506028818,0.6571428571428571,0.08797532547652653,-0.0933002446952087,adverse,quarterly_target_reset,0.2,50,trailing_2y,0.22063989126228564,0.07449847365760501,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.04729309954638006,-0.03349380316591022
53,2025-08-08,2026-08-07,0.8338334927611057,0.8553442977067389,2.3921736355380334,0.26977640876365355,-0.11912253300678999,0.6792452830188679,0.08797532547652653,-0.061814520090558545,adverse,quarterly_target_reset,0.2,50,trailing_1y,0.22063989126228564,0.09656762158775217,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.1462971110079041,0.03913131443018181
188,2023-01-06,2026-08-07,0.365260124766029,2.0821636798523615,1.507812472900385,0.22352517135280553,-0.20308015853340156,0.6117021276595744,0.09516963629002584,-0.10033717007971776,adverse,quarterly_target_reset,0.25,50,full_recent,0.2740323646377105,0.09589698364619614,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.05273996125053748,-0.04482631109642998
157,2023-08-11,2026-08-07,0.419142713213398,1.8774102948390454,1.6273886456018756,0.23222454011508972,-0.2030801585334019,0.6369426751592356,0.09516963629002584,-0.10033717007971776,adverse,quarterly_target_reset,0.25,50,since_incumbent_holdout_start,0.2740323646377105,0.07930790607883811,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.002549492415693244,-0.04482631109643054
105,2024-08-09,2026-08-07,0.5871119217406997,1.5413995306306307,1.9299253683088027,0.2573291378917866,-0.20308015853340167,0.638095238095238,0.09516963629002584,-0.10033717007971776,adverse,quarterly_target_reset,0.25,50,trailing_2y,0.2740323646377105,0.08704358232143132,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.0583153215007699,-0.044826311096430094
53,2025-08-08,2026-08-07,0.8705975852763668,0.8932621871288182,2.4341333424751226,0.27380443194544096,-0.11365098170250099,0.6792452830188679,0.09516963629002584,-0.06513155884664013,adverse,quarterly_target_reset,0.25,50,trailing_1y,0.2740323646377105,0.11218969866005989,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.18306120352316513,0.04460286573447081
188,2023-01-06,2026-08-07,0.35383310143481816,1.9899129303143681,1.4364935090638247,0.22972202769118494,-0.21433988435969775,0.6117021276595744,0.10233723629071956,-0.10742604252701837,adverse,quarterly_target_reset,0.3,50,full_recent,0.32674485052755337,0.10785475775408385,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.0641669845817483,-0.05608603692272618
157,2023-08-11,2026-08-07,0.4188011291344167,1.8753197277573879,1.5923550103940156,0.23804680071503037,-0.21433988435969786,0.6369426751592356,0.10233723629071956,-0.10742604252701837,adverse,quarterly_target_reset,0.3,50,since_incumbent_holdout_start,0.32674485052755337,0.08877691132770422,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0022079083367119168,-0.05608603692272651
105,2024-08-09,2026-08-07,0.5978062054147399,1.5760965266874933,1.9110761689165336,0.26437655053959286,-0.21433988435969797,0.6476190476190476,0.10233723629071956,-0.10742604252701837,adverse,quarterly_target_reset,0.3,50,trailing_2y,0.32674485052755337,0.09722357724627052,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.06900960517481014,-0.0560860369227264
53,2025-08-08,2026-08-07,0.9074158121282183,0.931250276251423,2.4654454580477982,0.27887128683042184,-0.12197085044848432,0.6792452830188679,0.10233723629071956,-0.06839322628624789,adverse,quarterly_target_reset,0.3,50,trailing_1y,0.32674485052755337,0.12459700211341869,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.21987943037501667,0.03628299698848747
188,2023-01-06,2026-08-07,0.3301455122616037,1.805066060613087,1.290146733090846,0.24482082116924536,-0.23664583430968877,0.5904255319148937,0.11659289667910233,-0.12176194658196815,adverse,quarterly_target_reset,0.4,50,full_recent,0.43018116688995656,0.12439550025630072,0.41800008601656646,1.777818130179198,-0.15825384743697157,-0.08785457375496275,-0.0783919868727172
157,2023-08-11,2026-08-07,0.41728226168925553,1.8660362367083687,1.5130615689642897,0.25209638226091124,-0.23664583430968866,0.6114649681528662,0.11659289667910233,-0.12176194658196815,adverse,quarterly_target_reset,0.4,50,since_incumbent_holdout_start,0.43018116688995656,0.10141210027066468,0.4165932207977048,1.7096851524165342,-0.15825384743697135,0.0006890408915507518,-0.07839198687271731
105,2024-08-09,2026-08-07,0.6181955120651903,1.6429065756741883,1.8616177955279851,0.2806628534681327,-0.23664583430968888,0.6285714285714286,0.11659289667910233,-0.12176194658196815,adverse,quarterly_target_reset,0.4,50,trailing_2y,0.43018116688995656,0.11059068385131954,0.5287966002399298,1.9218826614680395,-0.15825384743697157,0.0893989118252605,-0.07839198687271731
53,2025-08-08,2026-08-07,0.9811704526433316,1.0073905608484748,2.4999039037062007,0.29180935011104164,-0.1398844011424586,0.660377358490566,0.11659289667910233,-0.07475590203788474,adverse,quarterly_target_reset,0.4,50,trailing_1y,0.43018116688995656,0.14010495874529866,0.6875363817532016,2.111492388856728,-0.1582538474369718,0.29363407089012994,0.018369446294513203
