candidate,generated_at,source_file,parameters,parent_candidate,artifact_class,promotion_status,annual_return,annual_vol,sharpe,max_drawdown,cvar_5,avg_turnover,holdout_ann_return,holdout_sharpe,validation_verdict,trial_count_used,dsr_proxy,pbo_proxy,multiple_testing_adjusted_support
improved_phasex_production_style_6sleeve_ablation,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasex_production_style_6sleeve_ablation.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0598453368018521,0.0699796993736339,0.855181393139849,-0.1007231934352743,-0.0242874412236601,0.2440449071588659,,,overfit_risk,3869.0,0.5659199683623721,0.6666666666666666,0.0
improved_phasex_production_style_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasex_production_style_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0458997065046218,0.0496263761881392,0.9249054641953072,-0.0740859795512254,-0.0167869944814523,0.1877842705948522,,,overfit_risk,3869.0,0.6781972445995018,0.6666666666666666,0.0
improved_phasex_shadow_style_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasex_shadow_style_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0455458919923492,0.0495185028532982,0.9197752227542484,-0.0729493458205691,-0.016777971184561,0.1892509837864418,,,overfit_risk,3869.0,0.6711869081618587,0.6666666666666666,0.0
improved_phasex_state_conditional_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasex_state_conditional_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0455551130268927,0.0487234439948511,0.9349731729084426,-0.078456127234358,-0.0162597453958698,0.1954939406832339,,,overfit_risk,3869.0,0.6982466694099125,0.6666666666666666,0.0
improved_phasexx_conservative_hybrid_overlay,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasexx_conservative_hybrid_overlay.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0700571081206562,0.0787446806964759,0.8896741659375543,-0.1407752069389004,-0.0264340204650068,0.0577215890823819,,,overfit_risk,3869.0,0.6404145027593062,0.6666666666666666,0.0
improved_phasexx_guardrail_only_overlay,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasexx_guardrail_only_overlay.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0694771491527947,0.0783156479310695,0.8871426207690445,-0.1407752069389003,-0.0262937979505466,0.0571973437287607,,,overfit_risk,3869.0,0.6357973421966002,0.6666666666666666,0.0
improved_phasexx_guardrail_overlay_fragile_floor,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasexx_guardrail_overlay_fragile_floor.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0694151850004825,0.078281790126478,0.8867347679240607,-0.1407752069389002,-0.0262847093025763,0.0571730798908557,,,overfit_risk,3869.0,0.6351137561353228,0.6666666666666666,0.0
improved_phasexx_recovery_neutral_overlay_simplified,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasexx_recovery_neutral_overlay_simplified.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0680021342970293,0.0766140489298785,0.8875935320853325,-0.1407752069389003,-0.0256130017776919,0.0568430160911759,,,overfit_risk,3869.0,0.6333650967599347,0.6666666666666666,0.0
improved_phasey_cash_replacement_w1,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasey_cash_replacement_w1.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0598556646482801,0.0700136014661455,0.8549148079066156,-0.100797502820863,-0.0242952320666028,0.2441330442905016,,,overfit_risk,3869.0,0.5656184670379216,0.6666666666666666,0.0
improved_phasey_state_capped_w1,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasey_state_capped_w1.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0565095147456384,0.0658558090972038,0.8580794241283995,-0.0941377802135167,-0.0228558295138823,0.2352776210788121,,,overfit_risk,3869.0,0.5689449452153917,0.6666666666666666,0.0
improved_phasey_trigger_driven_w1,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasey_trigger_driven_w1.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0576091816437334,0.0675555926640102,0.8527670230095434,-0.0956801860769015,-0.0234491040543528,0.2418503391488067,,,overfit_risk,3869.0,0.559427527542347,0.6666666666666666,0.0
improved_phaseyy_composite_cash_explicit,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseyy_composite_cash_explicit.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0686965555783549,0.0741338164795298,0.9266561313125408,-0.1173004999330219,-0.0244934383657748,0.0575654943954683,,,overfit_risk,3869.0,0.6970611275176574,0.6666666666666666,0.0
improved_phaseyy_composite_offense_defense_split,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseyy_composite_offense_defense_split.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0695932779535031,0.0748645768710728,0.9295888771715406,-0.1174914444111333,-0.0247850002140534,0.0605142205785272,,,overfit_risk,3869.0,0.7022904655277991,0.6666666666666666,0.0
improved_phaseyy_conservative_decomposition,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseyy_conservative_decomposition.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0698663040613514,0.0751466551102205,0.9297327200908112,-0.1174914444111332,-0.0249728896769232,0.059356268749725,,,overfit_risk,3869.0,0.7012732838303529,0.6666666666666666,0.0
improved_phaseyy_decomposition_vv_reference,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseyy_decomposition_vv_reference.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0695900384422263,0.0748611820858104,0.9295877583452798,-0.1174914444111333,-0.0247843937141971,0.0605199218709643,,,overfit_risk,3869.0,0.7022630902713171,0.6666666666666666,0.0
improved_phasez_production_hrp_5sleeve_ablation,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasez_production_hrp_5sleeve_ablation.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0596839196741243,0.0793924431098734,0.7517581943098299,-0.1608017197705442,-0.0273291752422418,0.1127399583010937,,,overfit_risk,3869.0,0.4063120207416693,0.6666666666666666,0.0
improved_phasez_production_hrp_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasez_production_hrp_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0424414445034511,0.0454874475829678,0.933036403637268,-0.0856770825165729,-0.015147666347096,0.1126665955423435,,,overfit_risk,3869.0,0.6957721086905289,0.6666666666666666,0.0
improved_phasez_shadow_hrp_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasez_shadow_hrp_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0420979858981012,0.0455002928031429,0.925224505262817,-0.0867290554399374,-0.0151549290959957,0.1135612269986608,,,overfit_risk,3869.0,0.6841489644831025,0.6666666666666666,0.0
improved_phasez_w1_integrated_hrp_7sleeve,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasez_w1_integrated_hrp_7sleeve.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0424570689021821,0.0454915548758673,0.9332956197701876,-0.0856770825165729,-0.0151494854722424,0.1127384841962634,,,overfit_risk,3869.0,0.6961236545150137,0.6666666666666666,0.0
improved_phasezz_confirmed_freer_fragile_conservative,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasezz_confirmed_freer_fragile_conservative.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0704434105594682,0.0754157442770454,0.9340676968019974,-0.1174914444111333,-0.0250298596298383,0.060251352745574,,,overfit_risk,3869.0,0.7078312889260082,0.6666666666666666,0.0
improved_phasezz_conservative_decomposition_repair,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasezz_conservative_decomposition_repair.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0701534910831189,0.0752381574024931,0.9324190477954776,-0.1174914444111334,-0.024983436643924,0.0596816710663177,,,overfit_risk,3869.0,0.7051651484162097,0.6666666666666666,0.0
improved_phasezz_recovery_neutral_offense_rebudget,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasezz_recovery_neutral_offense_rebudget.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0707968500224842,0.0757463468958119,0.9346569560623748,-0.1174914444111334,-0.0251457316138217,0.0601901173106808,,,overfit_risk,3869.0,0.7084702938223851,0.6666666666666666,0.0
improved_phasezz_recovery_offense_rebudget,2026-06-13T20:06:10.025683+00:00,data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasezz_recovery_offense_rebudget.csv,unknown_from_saved_artifact,unknown_from_saved_artifact,rejected,not_promoted,0.0704496504997052,0.0753082397099983,0.9354839625915712,-0.1174914444111334,-0.0249790527175577,0.0599231930556951,,,overfit_risk,3869.0,0.7095311096156018,0.6666666666666666,0.0
