decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,existing_execution_price,batch_price_available,validated_price_available,batch_price_attempted,companyfacts_cached,single_current_ticker,base_treatment,adverse_selected_return
2024-01-01 00:00:00+00:00,0001437749-23-030851,0001471824,TEUCRIUM COMMODITY TRUST,6221,finance_insurance_real_estate,10-Q,1-LAF,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,BTCK|CANE|CORN|SOYB|TAGS|WEAT,NYSE,current_ticker_available,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-061279,0001474464,NEW YORK REIT LIQUIDATING LLC,6798,finance_insurance_real_estate,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-037026,0001498828,HOWARD HUGHES CORP,6798,finance_insurance_real_estate,10-Q,1-LAF,2023-11-06,2023-11-07 00:00:00+00:00,20230930,2023,Q3,2023Q4,55.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001527469-22-000067,0001527469,ATHENE HOLDING LTD,6311,finance_insurance_real_estate,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,418.0,ATH-PA|ATH-PB|ATH-PD|ATH-PE|ATHS,NYSE,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001558370-22-016332,0001538990,STORE CAPITAL CORP,6798,finance_insurance_real_estate,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,422.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001569187-23-000115,0001569187,"ARMADA HOFFLER PROPERTIES, INC.",6500,finance_insurance_real_estate,10-Q,1-LAF,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2023,Q3,2023Q4,54.0,AHRT|AHRT-PA,NYSE,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-036487,0001614806,GREAT AJAX CORP.,6798,finance_insurance_real_estate,10-Q,2-ACC,2023-11-03,2023-11-04 00:00:00+00:00,20230930,2023,Q3,2023Q4,58.0,RPT|RPT-PC,NYSE,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001671284-23-000062,0001671284,BRIGHT HEALTH GROUP INC.,6324,finance_insurance_real_estate,10-Q,2-ACC,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001711291-23-000107,0001711291,CURO GROUP HOLDINGS CORP.,6199,finance_insurance_real_estate,10-Q,2-ACC,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2023,Q3,2023Q4,59.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-22-020457,0001735184,RETAIL VALUE INC.,6500,finance_insurance_real_estate,10-Q,2-ACC,2022-10-28,2022-10-29 00:00:00+00:00,20220930,2022,Q3,2022Q4,429.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001104659-23-116322,0001823000,CONX CORP.,6770,finance_insurance_real_estate,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001410578-23-002315,0001828248,CHURCHILL CAPITAL CORP VII,6770,finance_insurance_real_estate,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-036849,0001839341,"CORE SCIENTIFIC, INC./TX",6199,finance_insurance_real_estate,10-Q,2-ACC,2023-11-06,2023-11-07 00:00:00+00:00,20230930,2023,Q3,2023Q4,55.0,CORZ|CORZR|CORZW|CORZZ,Nasdaq|OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001193125-23-274577,0001893325,SCREAMING EAGLE ACQUISITION CORP.,6770,finance_insurance_real_estate,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000014693-23-000165,0000014693,BROWN FORMAN CORP,2080,manufacturing,10-Q,1-LAF,2023-12-06,2023-12-07 00:00:00+00:00,20231031,2024,Q2,2023Q4,25.0,BF-A|BF-B,NYSE,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-057412,0000095552,SUPERIOR INDUSTRIES INTERNATIONAL INC,3714,manufacturing,10-Q,2-ACC,2023-11-01,2023-11-02 00:00:00+00:00,20230930,2023,Q3,2023Q4,60.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-039768,0000837852,"IDEANOMICS, INC.",3711,manufacturing,10-Q,2-ACC,2023-11-21,2023-11-22 00:00:00+00:00,20230930,2023,Q3,2023Q4,40.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001558370-23-016874,0000846475,ZYNEX INC,3845,manufacturing,10-Q,2-ACC,2023-10-26,2023-10-27 00:00:00+00:00,20230930,2023,Q3,2023Q4,66.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-041995,0000850261,"SORRENTO THERAPEUTICS, INC.",2836,manufacturing,10-Q,1-LAF,2023-08-14,2023-08-15 00:00:00+00:00,20230630,2023,Q2,2023Q3,139.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000883902-23-000033,0000883902,"CORNERSTONE BUILDING BRANDS, INC.",3448,manufacturing,10-Q,1-LAF,2023-11-03,2023-11-04 00:00:00+00:00,20230930,2023,Q3,2023Q4,58.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000887921-22-000021,0000887921,REVLON INC /DE/,2844,manufacturing,10-Q,2-ACC,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,418.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001008654-23-000079,0001008654,TUPPERWARE BRANDS CORP,3089,manufacturing,10-K,2-ACC,2023-10-13,2023-10-14 00:00:00+00:00,20221231,2022,FY,2023Q4,79.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-002958,0001078207,"NAUTILUS, INC.",3949,manufacturing,10-Q,2-ACC,2023-02-09,2023-02-10 00:00:00+00:00,20221231,2023,Q3,2023Q1,325.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001401708-23-000235,0001401708,NANOSTRING TECHNOLOGIES INC,2836,manufacturing,10-Q,1-LAF,2023-11-06,2023-11-07 00:00:00+00:00,20230930,2023,Q3,2023Q4,55.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-058210,0001455684,"TPI COMPOSITES, INC",3510,manufacturing,10-Q,2-ACC,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2023,Q3,2023Q4,59.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001485003-22-000156,0001485003,"SESEN BIO, INC.",2834,manufacturing,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,419.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001213900-23-039845,0001499785,TENGJUN BIOTECHNOLOGY CORP.,2080,manufacturing,10-Q,2-ACC,2023-05-15,2023-05-16 00:00:00+00:00,20230331,2023,Q1,2023Q2,230.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001567892-23-000041,0001567892,MALLINCKRODT PLC,2834,manufacturing,10-Q,2-ACC,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2023,Q3,2023Q4,54.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001592057-23-000054,0001592057,ENVIVA INC.,2400,manufacturing,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001593034-23-000007,0001593034,ENDO INTERNATIONAL PLC,2834,manufacturing,10-K,2-ACC,2023-03-06,2023-03-07 00:00:00+00:00,20221231,2022,FY,2023Q1,300.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001599901-23-000093,0001599901,"AVIDITY BIOSCIENCES, INC.",2834,manufacturing,10-Q,1-LAF,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-058166,0001651311,MERUS N.V.,2834,manufacturing,10-Q,1-LAF,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2023,Q3,2023Q4,59.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-22-021895,0001656634,"GRITSTONE BIO, INC.",2836,manufacturing,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,423.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001720990-23-000125,0001720990,FISKER INC./DE,3711,manufacturing,10-Q,1-LAF,2023-11-22,2023-11-23 00:00:00+00:00,20230930,2023,Q3,2023Q4,39.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-064855,0001732845,WESTROCK CO,2650,manufacturing,10-K,1-LAF,2023-11-17,2023-11-18 00:00:00+00:00,20230930,2023,FY,2023Q4,44.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001739614-22-000118,0001739614,"INHIBRX, INC.",2836,manufacturing,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,419.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-037965,0001758057,"LUMINAR TECHNOLOGIES, INC./DE",3714,manufacturing,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-22-023316,0001779020,"DANIMER SCIENTIFIC, INC.",2821,manufacturing,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,418.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-061138,0001804591,23ANDME HOLDING CO.,2834,manufacturing,10-Q,1-LAF,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2024,Q2,2023Q4,53.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-036893,0001820630,PROTERRA INC,3711,manufacturing,10-Q,1-LAF,2023-11-06,2023-11-07 00:00:00+00:00,20230930,2023,Q3,2023Q4,55.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-053334,0001834045,"VINTAGE WINE ESTATES, INC.",2080,manufacturing,10-Q/A,2-ACC,2023-10-13,2023-10-14 00:00:00+00:00,20230331,2023,Q3,2023Q4,79.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000768835-23-000112,0000768835,BIG LOTS INC,5331,retail_trade,10-Q,2-ACC,2023-12-06,2023-12-07 00:00:00+00:00,20231031,2023,Q3,2023Q4,25.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-22-026000,0001056285,"KIRKLAND'S, INC",5990,retail_trade,10-Q,2-ACC,2022-12-02,2022-12-03 00:00:00+00:00,20221031,2022,Q3,2022Q4,394.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001130713-23-000084,0001130713,"OVERSTOCK.COM, INC",5961,retail_trade,10-Q,1-LAF,2023-10-31,2023-11-01 00:00:00+00:00,20230930,2023,Q3,2023Q4,61.0,BBBY|BBBYW|NXH,NYSE|Nasdaq,current_ticker_available,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001223389-23-000049,0001223389,CONNS INC,5731,retail_trade,10-Q,2-ACC,2023-12-18,2023-12-19 00:00:00+00:00,20231031,2024,Q3,2023Q4,13.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001558370-23-017543,0001355096,"QURATE RETAIL, INC.",5961,retail_trade,10-Q,1-LAF,2023-11-03,2023-11-04 00:00:00+00:00,20230930,2023,Q3,2023Q4,58.0,QVCAQ,,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-060625,0001396033,"LL FLOORING HOLDINGS, INC.",5211,retail_trade,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001558370-23-017169,0001411688,"CONTAINER STORE GROUP, INC.",5700,retail_trade,10-Q,2-ACC,2023-11-01,2023-11-02 00:00:00+00:00,20230930,2023,Q2,2023Q4,60.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001483510-23-000066,0001483510,"EXPRESS, INC.",5600,retail_trade,10-Q,2-ACC,2023-12-07,2023-12-08 00:00:00+00:00,20231031,2023,Q3,2023Q4,24.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-22-023330,0001592058,PARTY CITY HOLDCO INC.,5900,retail_trade,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,418.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001618755-23-000053,0001618755,RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,5812,retail_trade,10-Q,1-LAF,2023-11-03,2023-11-04 00:00:00+00:00,20230930,2023,Q3,2023Q4,58.0,QSP|RSTRF,OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001762359-23-000113,0001762359,"ACREAGE HOLDINGS, INC.",5900,retail_trade,10-Q,2-ACC,2023-11-14,2023-11-15 00:00:00+00:00,20230930,2023,Q3,2023Q4,47.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001776932-23-000015,0001776932,"MEDMEN ENTERPRISES, INC.",5990,retail_trade,10-Q,2-ACC,2023-07-10,2023-07-11 00:00:00+00:00,20230331,2023,Q3,2023Q3,174.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-060330,0001826889,"BEACHBODY COMPANY, INC.",5960,retail_trade,10-Q,2-ACC,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2023,Q3,2023Q4,54.0,BODI|BODYW,Nasdaq|OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-067992,0001834585,JOANN INC.,5940,retail_trade,10-Q,2-ACC,2023-12-05,2023-12-06 00:00:00+00:00,20231031,2024,Q3,2023Q4,26.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-058352,0000105319,"WW INTERNATIONAL, INC.",7200,services,10-Q,2-ACC,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2023,Q3,2023Q4,59.0,WW,Nasdaq,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-041266,0000720154,"INOTIV, INC.",8731,services,10-K,2-ACC,2023-12-12,2023-12-13 00:00:00+00:00,20230930,2023,FY,2023Q4,19.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000929351-23-000033,0000929351,LIONS GATE ENTERTAINMENT CORP /CN/,7812,services,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2024,Q2,2023Q4,52.0,STRZ,Nasdaq,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001391127-23-000058,0001391127,"EDGIO, INC.",7389,services,10-Q,2-ACC,2023-11-16,2023-11-17 00:00:00+00:00,20230930,2023,Q3,2023Q4,45.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001501134-23-000104,0001501134,INVITAE CORP,8071,services,10-Q,1-LAF,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001577916-23-000017,0001577916,"PREMIER, INC.",8741,services,10-Q,1-LAF,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2024,Q1,2023Q4,54.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001013762-23-001688,0001639327,"GUSHEN, INC",7363,services,10-K,1-LAF,2023-10-04,2023-10-05 00:00:00+00:00,20220930,2022,FY,2023Q4,88.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001651944-22-000054,0001651944,"DERMTECH, INC.",8071,services,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,423.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001653247-22-000158,0001653247,WAITR HOLDINGS INC.,7389,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,417.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001660734-23-000123,0001660734,TRITON INTERNATIONAL LTD,7359,services,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,TRTN-PA|TRTN-PB|TRTN-PC|TRTN-PD|TRTN-PE|TRTN-PF|TRTN-PG,NYSE,current_ticker_available,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001213900-22-070624,0001698113,"PARTS ID, INC.",7311,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,417.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-029420,0001705338,SPARK NETWORKS SE,7200,services,10-Q,2-ACC,2023-08-14,2023-08-15 00:00:00+00:00,20230630,2023,Q2,2023Q3,139.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-22-029302,0001725134,"DIGITAL MEDIA SOLUTIONS, INC.",7389,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,417.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001747079-23-000089,0001747079,BALLY'S CORP,7011,services,10-Q,1-LAF,2023-11-03,2023-11-04 00:00:00+00:00,20230930,2023,Q3,2023Q4,58.0,BALY,NYSE,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001749704-23-000060,0001749704,"AGILITI, INC. DE",7350,services,10-Q,2-ACC,2023-11-07,2023-11-08 00:00:00+00:00,20230930,2023,Q3,2023Q4,54.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001776197-22-000018,0001776197,AKUMIN INC.,8071,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,417.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001790625-23-000117,0001790625,"AGILETHOUGHT, INC.",8742,services,10-Q,2-ACC,2023-08-14,2023-08-15 00:00:00+00:00,20230630,2023,Q2,2023Q3,139.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-037896,0001799191,"ONCOLOGY INSTITUTE, INC.",8011,services,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,53.0,DFPH|STLN|STLNW|TOI,Nasdaq|OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001800682-23-000035,0001800682,"CANO HEALTH, INC.",8011,services,10-Q,1-LAF,2023-11-13,2023-11-14 00:00:00+00:00,20230930,2023,Q3,2023Q4,48.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-062101,0001813914,"CAREMAX, INC.",8050,services,10-Q,2-ACC,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001866390-23-000089,0001866390,BABYLON HOLDINGS LTD,8000,services,10-Q,2-ACC,2023-05-10,2023-05-11 00:00:00+00:00,20230331,2023,Q1,2023Q2,235.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001628280-23-040550,0001910851,R1 RCM INC. /DE,8741,services,10-Q,1-LAF,2023-12-04,2023-12-05 00:00:00+00:00,20230930,2023,Q3,2023Q4,27.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-052523,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2023-10-10,2023-10-11 00:00:00+00:00,20230831,2024,Q2,2023Q4,82.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000750004-23-000049,0000750004,"LIGHT & WONDER, INC.",7373,technology,10-Q,1-LAF,2023-11-09,2023-11-10 00:00:00+00:00,20230930,2023,Q3,2023Q4,52.0,LAWIL|LNWO,OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000895419-23-000135,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2023-11-02,2023-11-03 00:00:00+00:00,20230930,2024,Q1,2023Q4,59.0,WOLF,NYSE,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0000950170-23-057418,0001050446,MICROSTRATEGY INC,7372,technology,10-Q,1-LAF,2023-11-01,2023-11-02 00:00:00+00:00,20230930,2023,Q3,2023Q4,60.0,MSTR|STRC|STRD|STRF|STRK,Nasdaq,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001101680-23-000043,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2023-05-09,2023-05-10 00:00:00+00:00,20230331,2023,Q1,2023Q2,236.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2024-01-01 00:00:00+00:00,0001683168-22-007585,0001210618,"SPI ENERGY CO., LTD.",3674,technology,10-Q,2-ACC,2022-11-14,2022-11-15 00:00:00+00:00,20220930,2022,Q3,2022Q4,412.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
