Date,version,market_state,offense_recipe_name,offense_cols,defense_cols,cash_component,source_sleeve
2010-04-16,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-04-23,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-04-30,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-05-07,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-05-14,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-05-21,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-05-28,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-06-04,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-06-11,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-06-18,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-06-25,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-07-02,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-07-09,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-07-16,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-07-23,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-07-30,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-08-06,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-08-13,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-08-20,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-08-27,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-09-03,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-09-10,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-09-17,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-09-24,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-10-01,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-10-08,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-10-15,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-10-22,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-10-29,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-11-05,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-11-12,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-11-19,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-11-26,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-12-03,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-12-10,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-12-17,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-12-24,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2010-12-31,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-01-07,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-01-14,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-01-21,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-01-28,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-02-04,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-02-11,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-02-18,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-02-25,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-03-04,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-03-11,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-03-18,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-03-25,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-04-01,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-04-08,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-04-15,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-04-22,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-04-29,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-05-06,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-05-13,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-05-20,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-05-27,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-06-03,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-06-10,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-06-17,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-06-24,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-07-01,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-07-08,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-07-15,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-07-22,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-07-29,improved_phaseeee_smoothed_near_exclude_dual,calm_trend,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-08-05,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-08-12,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-08-19,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-08-26,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-09-02,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-09-09,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-09-16,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-09-23,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-09-30,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-10-07,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-10-14,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-10-21,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-10-28,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-11-04,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-11-11,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-11-18,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-11-25,improved_phaseeee_smoothed_near_exclude_dual,stressed_panic,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-12-02,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-12-09,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-12-16,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-12-23,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2011-12-30,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-01-06,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-01-13,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-01-20,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-01-27,improved_phaseeee_smoothed_near_exclude_dual,recovery_fragile,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-02-03,improved_phaseeee_smoothed_near_exclude_dual,recovery_confirmed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-02-10,improved_phaseeee_smoothed_near_exclude_dual,recovery_confirmed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-02-17,improved_phaseeee_smoothed_near_exclude_dual,recovery_fragile,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-02-24,improved_phaseeee_smoothed_near_exclude_dual,recovery_confirmed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-03-02,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-03-09,improved_phaseeee_smoothed_near_exclude_dual,recovery_confirmed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-03-16,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-03-23,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-03-30,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-04-06,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-04-13,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-04-20,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-04-27,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-05-04,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-05-11,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-05-18,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-05-25,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-06-01,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-06-08,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-06-15,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-06-22,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-06-29,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
2012-07-06,improved_phaseeee_smoothed_near_exclude_dual,neutral_mixed,default_broad,"SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,PDBC,DBA","HYG,LQD,GLD,TLT",BIL,composite_regime_conditioned
