date,sleeve,ticker,weight
2005-01-07,Top5_Smooth_Momentum,BIL,1.0
2005-01-14,Top5_Smooth_Momentum,BIL,1.0
2005-01-21,Top5_Smooth_Momentum,BIL,1.0
2005-01-28,Top5_Smooth_Momentum,BIL,1.0
2005-02-04,Top5_Smooth_Momentum,BIL,1.0
2005-02-11,Top5_Smooth_Momentum,BIL,1.0
2005-02-18,Top5_Smooth_Momentum,BIL,1.0
2005-02-25,Top5_Smooth_Momentum,BIL,1.0
2005-03-04,Top5_Smooth_Momentum,BIL,1.0
2005-03-11,Top5_Smooth_Momentum,BIL,1.0
2005-03-18,Top5_Smooth_Momentum,BIL,1.0
2005-03-25,Top5_Smooth_Momentum,BIL,1.0
2005-04-01,Top5_Smooth_Momentum,BIL,1.0
2005-04-08,Top5_Smooth_Momentum,BIL,1.0
2005-04-15,Top5_Smooth_Momentum,BIL,1.0
2005-04-22,Top5_Smooth_Momentum,BIL,1.0
2005-04-29,Top5_Smooth_Momentum,BIL,1.0
2005-05-06,Top5_Smooth_Momentum,BIL,1.0
2005-05-13,Top5_Smooth_Momentum,BIL,1.0
2005-05-20,Top5_Smooth_Momentum,BIL,1.0
2005-05-27,Top5_Smooth_Momentum,BIL,1.0
2005-06-03,Top5_Smooth_Momentum,BIL,1.0
2005-06-10,Top5_Smooth_Momentum,BIL,1.0
2005-06-17,Top5_Smooth_Momentum,BIL,1.0
2005-06-24,Top5_Smooth_Momentum,BIL,1.0
2005-07-01,Top5_Smooth_Momentum,BIL,1.0
2005-07-08,Top5_Smooth_Momentum,VNQ,0.2
2005-07-08,Top5_Smooth_Momentum,XLE,0.2
2005-07-08,Top5_Smooth_Momentum,XLF,0.2
2005-07-08,Top5_Smooth_Momentum,XLU,0.2
2005-07-08,Top5_Smooth_Momentum,XLV,0.2
2005-07-15,Top5_Smooth_Momentum,VNQ,0.2
2005-07-15,Top5_Smooth_Momentum,XLE,0.2
2005-07-15,Top5_Smooth_Momentum,XLF,0.2
2005-07-15,Top5_Smooth_Momentum,XLK,0.2
2005-07-15,Top5_Smooth_Momentum,XLU,0.2
2005-07-22,Top5_Smooth_Momentum,VNQ,0.2
2005-07-22,Top5_Smooth_Momentum,XLE,0.2
2005-07-22,Top5_Smooth_Momentum,XLK,0.2
2005-07-22,Top5_Smooth_Momentum,XLU,0.2
2005-07-22,Top5_Smooth_Momentum,XLY,0.2
2005-07-29,Top5_Smooth_Momentum,VNQ,0.2
2005-07-29,Top5_Smooth_Momentum,XLE,0.2
2005-07-29,Top5_Smooth_Momentum,XLK,0.2
2005-07-29,Top5_Smooth_Momentum,XLU,0.2
2005-07-29,Top5_Smooth_Momentum,XLY,0.2
2005-08-05,Top5_Smooth_Momentum,VNQ,0.2
2005-08-05,Top5_Smooth_Momentum,XLE,0.2
2005-08-05,Top5_Smooth_Momentum,XLK,0.2
2005-08-05,Top5_Smooth_Momentum,XLU,0.2
2005-08-05,Top5_Smooth_Momentum,XLV,0.2
2005-08-12,Top5_Smooth_Momentum,VNQ,0.2
2005-08-12,Top5_Smooth_Momentum,XLE,0.2
2005-08-12,Top5_Smooth_Momentum,XLK,0.2
2005-08-12,Top5_Smooth_Momentum,XLU,0.2
2005-08-12,Top5_Smooth_Momentum,XLY,0.2
2005-08-19,Top5_Smooth_Momentum,VNQ,0.2
2005-08-19,Top5_Smooth_Momentum,XLE,0.2
2005-08-19,Top5_Smooth_Momentum,XLK,0.2
2005-08-19,Top5_Smooth_Momentum,XLU,0.2
2005-08-19,Top5_Smooth_Momentum,XLV,0.2
2005-08-26,Top5_Smooth_Momentum,VNQ,0.2
2005-08-26,Top5_Smooth_Momentum,XLE,0.2
2005-08-26,Top5_Smooth_Momentum,XLK,0.2
2005-08-26,Top5_Smooth_Momentum,XLU,0.2
2005-08-26,Top5_Smooth_Momentum,XLV,0.2
2005-09-02,Top5_Smooth_Momentum,VNQ,0.2
2005-09-02,Top5_Smooth_Momentum,XLE,0.2
2005-09-02,Top5_Smooth_Momentum,XLK,0.2
2005-09-02,Top5_Smooth_Momentum,XLU,0.2
2005-09-02,Top5_Smooth_Momentum,XLV,0.2
2005-09-09,Top5_Smooth_Momentum,VNQ,0.2
2005-09-09,Top5_Smooth_Momentum,XLE,0.2
2005-09-09,Top5_Smooth_Momentum,XLK,0.2
2005-09-09,Top5_Smooth_Momentum,XLU,0.2
2005-09-09,Top5_Smooth_Momentum,XLV,0.2
2005-09-16,Top5_Smooth_Momentum,VNQ,0.2
2005-09-16,Top5_Smooth_Momentum,XLE,0.2
2005-09-16,Top5_Smooth_Momentum,XLK,0.2
2005-09-16,Top5_Smooth_Momentum,XLU,0.2
2005-09-16,Top5_Smooth_Momentum,XLV,0.2
2005-09-23,Top5_Smooth_Momentum,VNQ,0.2
2005-09-23,Top5_Smooth_Momentum,XLE,0.2
2005-09-23,Top5_Smooth_Momentum,XLK,0.2
2005-09-23,Top5_Smooth_Momentum,XLU,0.2
2005-09-23,Top5_Smooth_Momentum,XLV,0.2
2005-09-30,Top5_Smooth_Momentum,VNQ,0.2
2005-09-30,Top5_Smooth_Momentum,XLE,0.2
2005-09-30,Top5_Smooth_Momentum,XLK,0.2
2005-09-30,Top5_Smooth_Momentum,XLU,0.2
2005-09-30,Top5_Smooth_Momentum,XLV,0.2
2005-10-07,Top5_Smooth_Momentum,VNQ,0.2
2005-10-07,Top5_Smooth_Momentum,XLE,0.2
2005-10-07,Top5_Smooth_Momentum,XLF,0.2
2005-10-07,Top5_Smooth_Momentum,XLK,0.2
2005-10-07,Top5_Smooth_Momentum,XLU,0.2
2005-10-14,Top5_Smooth_Momentum,VNQ,0.2
2005-10-14,Top5_Smooth_Momentum,XLE,0.2
2005-10-14,Top5_Smooth_Momentum,XLF,0.2
2005-10-14,Top5_Smooth_Momentum,XLK,0.2
2005-10-14,Top5_Smooth_Momentum,XLU,0.2
2005-10-21,Top5_Smooth_Momentum,VNQ,0.2
2005-10-21,Top5_Smooth_Momentum,XLE,0.2
2005-10-21,Top5_Smooth_Momentum,XLF,0.2
2005-10-21,Top5_Smooth_Momentum,XLK,0.2
2005-10-21,Top5_Smooth_Momentum,XLP,0.2
2005-10-28,Top5_Smooth_Momentum,VNQ,0.2
2005-10-28,Top5_Smooth_Momentum,XLE,0.2
2005-10-28,Top5_Smooth_Momentum,XLF,0.2
2005-10-28,Top5_Smooth_Momentum,XLK,0.2
2005-10-28,Top5_Smooth_Momentum,XLP,0.2
2005-11-04,Top5_Smooth_Momentum,VNQ,0.2
2005-11-04,Top5_Smooth_Momentum,XLE,0.2
2005-11-04,Top5_Smooth_Momentum,XLF,0.2
2005-11-04,Top5_Smooth_Momentum,XLK,0.2
2005-11-04,Top5_Smooth_Momentum,XLP,0.2
2005-11-11,Top5_Smooth_Momentum,VNQ,0.2
2005-11-11,Top5_Smooth_Momentum,XLE,0.2
2005-11-11,Top5_Smooth_Momentum,XLF,0.2
2005-11-11,Top5_Smooth_Momentum,XLK,0.2
2005-11-11,Top5_Smooth_Momentum,XLP,0.2
2005-11-18,Top5_Smooth_Momentum,VNQ,0.2
2005-11-18,Top5_Smooth_Momentum,XLB,0.2
2005-11-18,Top5_Smooth_Momentum,XLE,0.2
2005-11-18,Top5_Smooth_Momentum,XLF,0.2
2005-11-18,Top5_Smooth_Momentum,XLK,0.2
2005-11-25,Top5_Smooth_Momentum,VNQ,0.2
2005-11-25,Top5_Smooth_Momentum,XLB,0.2
2005-11-25,Top5_Smooth_Momentum,XLE,0.2
2005-11-25,Top5_Smooth_Momentum,XLF,0.2
2005-11-25,Top5_Smooth_Momentum,XLK,0.2
2005-12-02,Top5_Smooth_Momentum,VNQ,0.2
2005-12-02,Top5_Smooth_Momentum,XLB,0.2
2005-12-02,Top5_Smooth_Momentum,XLE,0.2
2005-12-02,Top5_Smooth_Momentum,XLF,0.2
2005-12-02,Top5_Smooth_Momentum,XLK,0.2
2005-12-09,Top5_Smooth_Momentum,VNQ,0.2
2005-12-09,Top5_Smooth_Momentum,XLB,0.2
2005-12-09,Top5_Smooth_Momentum,XLE,0.2
2005-12-09,Top5_Smooth_Momentum,XLF,0.2
2005-12-09,Top5_Smooth_Momentum,XLK,0.2
2005-12-16,Top5_Smooth_Momentum,VNQ,0.2
2005-12-16,Top5_Smooth_Momentum,XLB,0.2
2005-12-16,Top5_Smooth_Momentum,XLE,0.2
2005-12-16,Top5_Smooth_Momentum,XLF,0.2
2005-12-16,Top5_Smooth_Momentum,XLK,0.2
2005-12-23,Top5_Smooth_Momentum,VNQ,0.2
2005-12-23,Top5_Smooth_Momentum,XLB,0.2
2005-12-23,Top5_Smooth_Momentum,XLE,0.2
2005-12-23,Top5_Smooth_Momentum,XLF,0.2
2005-12-23,Top5_Smooth_Momentum,XLK,0.2
2005-12-30,Top5_Smooth_Momentum,VNQ,0.2
2005-12-30,Top5_Smooth_Momentum,XLB,0.2
2005-12-30,Top5_Smooth_Momentum,XLE,0.2
2005-12-30,Top5_Smooth_Momentum,XLF,0.2
2005-12-30,Top5_Smooth_Momentum,XLK,0.2
2006-01-06,Top5_Smooth_Momentum,VNQ,0.2
2006-01-06,Top5_Smooth_Momentum,XLB,0.2
2006-01-06,Top5_Smooth_Momentum,XLE,0.2
2006-01-06,Top5_Smooth_Momentum,XLF,0.2
2006-01-06,Top5_Smooth_Momentum,XLK,0.2
2006-01-13,Top5_Smooth_Momentum,VNQ,0.2
2006-01-13,Top5_Smooth_Momentum,XLB,0.2
2006-01-13,Top5_Smooth_Momentum,XLE,0.2
2006-01-13,Top5_Smooth_Momentum,XLF,0.2
2006-01-13,Top5_Smooth_Momentum,XLK,0.2
2006-01-20,Top5_Smooth_Momentum,VNQ,0.2
2006-01-20,Top5_Smooth_Momentum,XLB,0.2
2006-01-20,Top5_Smooth_Momentum,XLE,0.2
2006-01-20,Top5_Smooth_Momentum,XLF,0.2
2006-01-20,Top5_Smooth_Momentum,XLU,0.2
2006-01-27,Top5_Smooth_Momentum,VNQ,0.2
2006-01-27,Top5_Smooth_Momentum,XLB,0.2
2006-01-27,Top5_Smooth_Momentum,XLE,0.2
2006-01-27,Top5_Smooth_Momentum,XLF,0.2
2006-01-27,Top5_Smooth_Momentum,XLK,0.2
2006-02-03,Top5_Smooth_Momentum,VNQ,0.2
2006-02-03,Top5_Smooth_Momentum,XLB,0.2
2006-02-03,Top5_Smooth_Momentum,XLE,0.2
2006-02-03,Top5_Smooth_Momentum,XLF,0.2
2006-02-03,Top5_Smooth_Momentum,XLI,0.2
2006-02-10,Top5_Smooth_Momentum,VNQ,0.2
2006-02-10,Top5_Smooth_Momentum,XLB,0.2
2006-02-10,Top5_Smooth_Momentum,XLE,0.2
2006-02-10,Top5_Smooth_Momentum,XLF,0.2
2006-02-10,Top5_Smooth_Momentum,XLI,0.2
2006-02-17,Top5_Smooth_Momentum,VNQ,0.2
2006-02-17,Top5_Smooth_Momentum,XLB,0.2
2006-02-17,Top5_Smooth_Momentum,XLE,0.2
2006-02-17,Top5_Smooth_Momentum,XLF,0.2
2006-02-17,Top5_Smooth_Momentum,XLI,0.2
2006-02-24,Top5_Smooth_Momentum,VNQ,0.2
2006-02-24,Top5_Smooth_Momentum,XLB,0.2
2006-02-24,Top5_Smooth_Momentum,XLE,0.2
2006-02-24,Top5_Smooth_Momentum,XLF,0.2
2006-02-24,Top5_Smooth_Momentum,XLI,0.2
2006-03-03,Top5_Smooth_Momentum,VNQ,0.2
2006-03-03,Top5_Smooth_Momentum,XLB,0.2
2006-03-03,Top5_Smooth_Momentum,XLE,0.2
2006-03-03,Top5_Smooth_Momentum,XLF,0.2
2006-03-03,Top5_Smooth_Momentum,XLI,0.2
2006-03-10,Top5_Smooth_Momentum,VNQ,0.2
2006-03-10,Top5_Smooth_Momentum,XLB,0.2
2006-03-10,Top5_Smooth_Momentum,XLF,0.2
2006-03-10,Top5_Smooth_Momentum,XLI,0.2
2006-03-10,Top5_Smooth_Momentum,XLP,0.2
2006-03-17,Top5_Smooth_Momentum,VNQ,0.2
2006-03-17,Top5_Smooth_Momentum,XLB,0.2
2006-03-17,Top5_Smooth_Momentum,XLF,0.2
2006-03-17,Top5_Smooth_Momentum,XLI,0.2
2006-03-17,Top5_Smooth_Momentum,XLK,0.2
2006-03-24,Top5_Smooth_Momentum,VNQ,0.2
2006-03-24,Top5_Smooth_Momentum,XLB,0.2
2006-03-24,Top5_Smooth_Momentum,XLF,0.2
2006-03-24,Top5_Smooth_Momentum,XLI,0.2
2006-03-24,Top5_Smooth_Momentum,XLK,0.2
2006-03-31,Top5_Smooth_Momentum,VNQ,0.2
2006-03-31,Top5_Smooth_Momentum,XLB,0.2
2006-03-31,Top5_Smooth_Momentum,XLF,0.2
2006-03-31,Top5_Smooth_Momentum,XLI,0.2
2006-03-31,Top5_Smooth_Momentum,XLK,0.2
2006-04-07,Top5_Smooth_Momentum,VNQ,0.2
2006-04-07,Top5_Smooth_Momentum,XLB,0.2
2006-04-07,Top5_Smooth_Momentum,XLF,0.2
2006-04-07,Top5_Smooth_Momentum,XLI,0.2
2006-04-07,Top5_Smooth_Momentum,XLK,0.2
2006-04-14,Top5_Smooth_Momentum,VNQ,0.2
2006-04-14,Top5_Smooth_Momentum,XLB,0.2
2006-04-14,Top5_Smooth_Momentum,XLF,0.2
2006-04-14,Top5_Smooth_Momentum,XLI,0.2
2006-04-14,Top5_Smooth_Momentum,XLK,0.2
2006-04-21,Top5_Smooth_Momentum,VNQ,0.2
2006-04-21,Top5_Smooth_Momentum,XLB,0.2
2006-04-21,Top5_Smooth_Momentum,XLF,0.2
2006-04-21,Top5_Smooth_Momentum,XLI,0.2
2006-04-21,Top5_Smooth_Momentum,XLK,0.2
2006-04-28,Top5_Smooth_Momentum,VNQ,0.2
2006-04-28,Top5_Smooth_Momentum,XLB,0.2
2006-04-28,Top5_Smooth_Momentum,XLF,0.2
2006-04-28,Top5_Smooth_Momentum,XLI,0.2
2006-04-28,Top5_Smooth_Momentum,XLK,0.2
2006-05-05,Top5_Smooth_Momentum,VNQ,0.2
2006-05-05,Top5_Smooth_Momentum,XLB,0.2
2006-05-05,Top5_Smooth_Momentum,XLE,0.2
2006-05-05,Top5_Smooth_Momentum,XLF,0.2
2006-05-05,Top5_Smooth_Momentum,XLI,0.2
2006-05-12,Top5_Smooth_Momentum,VNQ,0.2
2006-05-12,Top5_Smooth_Momentum,XLB,0.2
2006-05-12,Top5_Smooth_Momentum,XLE,0.2
2006-05-12,Top5_Smooth_Momentum,XLF,0.2
2006-05-12,Top5_Smooth_Momentum,XLI,0.2
2006-05-19,Top5_Smooth_Momentum,VNQ,0.2
2006-05-19,Top5_Smooth_Momentum,XLB,0.2
2006-05-19,Top5_Smooth_Momentum,XLE,0.2
2006-05-19,Top5_Smooth_Momentum,XLF,0.2
2006-05-19,Top5_Smooth_Momentum,XLI,0.2
2006-05-26,Top5_Smooth_Momentum,VNQ,0.2
2006-05-26,Top5_Smooth_Momentum,XLB,0.2
2006-05-26,Top5_Smooth_Momentum,XLE,0.2
2006-05-26,Top5_Smooth_Momentum,XLF,0.2
2006-05-26,Top5_Smooth_Momentum,XLI,0.2
2006-06-02,Top5_Smooth_Momentum,VNQ,0.2
2006-06-02,Top5_Smooth_Momentum,XLB,0.2
2006-06-02,Top5_Smooth_Momentum,XLE,0.2
2006-06-02,Top5_Smooth_Momentum,XLF,0.2
2006-06-02,Top5_Smooth_Momentum,XLI,0.2
2006-06-09,Top5_Smooth_Momentum,VNQ,0.2
2006-06-09,Top5_Smooth_Momentum,XLB,0.2
2006-06-09,Top5_Smooth_Momentum,XLE,0.2
2006-06-09,Top5_Smooth_Momentum,XLF,0.2
2006-06-09,Top5_Smooth_Momentum,XLI,0.2
2006-06-16,Top5_Smooth_Momentum,VNQ,0.2
2006-06-16,Top5_Smooth_Momentum,XLB,0.2
2006-06-16,Top5_Smooth_Momentum,XLE,0.2
2006-06-16,Top5_Smooth_Momentum,XLF,0.2
2006-06-16,Top5_Smooth_Momentum,XLI,0.2
2006-06-23,Top5_Smooth_Momentum,VNQ,0.2
2006-06-23,Top5_Smooth_Momentum,XLB,0.2
2006-06-23,Top5_Smooth_Momentum,XLE,0.2
2006-06-23,Top5_Smooth_Momentum,XLI,0.2
2006-06-23,Top5_Smooth_Momentum,XLU,0.2
2006-06-30,Top5_Smooth_Momentum,VNQ,0.2
2006-06-30,Top5_Smooth_Momentum,XLB,0.2
2006-06-30,Top5_Smooth_Momentum,XLE,0.2
2006-06-30,Top5_Smooth_Momentum,XLI,0.2
2006-06-30,Top5_Smooth_Momentum,XLU,0.2
2006-07-07,Top5_Smooth_Momentum,VNQ,0.2
2006-07-07,Top5_Smooth_Momentum,XLB,0.2
2006-07-07,Top5_Smooth_Momentum,XLE,0.2
2006-07-07,Top5_Smooth_Momentum,XLI,0.2
2006-07-07,Top5_Smooth_Momentum,XLU,0.2
2006-07-14,Top5_Smooth_Momentum,VNQ,0.2
2006-07-14,Top5_Smooth_Momentum,XLB,0.2
2006-07-14,Top5_Smooth_Momentum,XLE,0.2
2006-07-14,Top5_Smooth_Momentum,XLP,0.2
2006-07-14,Top5_Smooth_Momentum,XLU,0.2
2006-07-21,Top5_Smooth_Momentum,VNQ,0.2
2006-07-21,Top5_Smooth_Momentum,XLF,0.2
2006-07-21,Top5_Smooth_Momentum,XLP,0.2
2006-07-21,Top5_Smooth_Momentum,XLU,0.2
2006-07-21,Top5_Smooth_Momentum,XLV,0.2
2006-07-28,Top5_Smooth_Momentum,VNQ,0.2
2006-07-28,Top5_Smooth_Momentum,XLF,0.2
2006-07-28,Top5_Smooth_Momentum,XLP,0.2
2006-07-28,Top5_Smooth_Momentum,XLU,0.2
2006-07-28,Top5_Smooth_Momentum,XLV,0.2
2006-08-04,Top5_Smooth_Momentum,VNQ,0.2
2006-08-04,Top5_Smooth_Momentum,XLF,0.2
2006-08-04,Top5_Smooth_Momentum,XLP,0.2
2006-08-04,Top5_Smooth_Momentum,XLU,0.2
2006-08-04,Top5_Smooth_Momentum,XLV,0.2
2006-08-11,Top5_Smooth_Momentum,VNQ,0.2
2006-08-11,Top5_Smooth_Momentum,XLF,0.2
2006-08-11,Top5_Smooth_Momentum,XLP,0.2
2006-08-11,Top5_Smooth_Momentum,XLU,0.2
2006-08-11,Top5_Smooth_Momentum,XLV,0.2
2006-08-18,Top5_Smooth_Momentum,VNQ,0.2
2006-08-18,Top5_Smooth_Momentum,XLF,0.2
2006-08-18,Top5_Smooth_Momentum,XLP,0.2
2006-08-18,Top5_Smooth_Momentum,XLU,0.2
2006-08-18,Top5_Smooth_Momentum,XLV,0.2
2006-08-25,Top5_Smooth_Momentum,VNQ,0.2
2006-08-25,Top5_Smooth_Momentum,XLF,0.2
2006-08-25,Top5_Smooth_Momentum,XLP,0.2
2006-08-25,Top5_Smooth_Momentum,XLU,0.2
2006-08-25,Top5_Smooth_Momentum,XLV,0.2
2006-09-01,Top5_Smooth_Momentum,VNQ,0.2
2006-09-01,Top5_Smooth_Momentum,XLF,0.2
2006-09-01,Top5_Smooth_Momentum,XLP,0.2
2006-09-01,Top5_Smooth_Momentum,XLU,0.2
2006-09-01,Top5_Smooth_Momentum,XLV,0.2
2006-09-08,Top5_Smooth_Momentum,VNQ,0.2
2006-09-08,Top5_Smooth_Momentum,XLF,0.2
2006-09-08,Top5_Smooth_Momentum,XLP,0.2
2006-09-08,Top5_Smooth_Momentum,XLU,0.2
2006-09-08,Top5_Smooth_Momentum,XLV,0.2
2006-09-15,Top5_Smooth_Momentum,VNQ,0.2
2006-09-15,Top5_Smooth_Momentum,XLF,0.2
2006-09-15,Top5_Smooth_Momentum,XLP,0.2
2006-09-15,Top5_Smooth_Momentum,XLU,0.2
2006-09-15,Top5_Smooth_Momentum,XLV,0.2
2006-09-22,Top5_Smooth_Momentum,VNQ,0.2
2006-09-22,Top5_Smooth_Momentum,XLF,0.2
2006-09-22,Top5_Smooth_Momentum,XLP,0.2
2006-09-22,Top5_Smooth_Momentum,XLU,0.2
2006-09-22,Top5_Smooth_Momentum,XLV,0.2
2006-09-29,Top5_Smooth_Momentum,VNQ,0.2
2006-09-29,Top5_Smooth_Momentum,XLF,0.2
2006-09-29,Top5_Smooth_Momentum,XLP,0.2
2006-09-29,Top5_Smooth_Momentum,XLU,0.2
2006-09-29,Top5_Smooth_Momentum,XLV,0.2
2006-10-06,Top5_Smooth_Momentum,VNQ,0.2
2006-10-06,Top5_Smooth_Momentum,XLF,0.2
2006-10-06,Top5_Smooth_Momentum,XLP,0.2
2006-10-06,Top5_Smooth_Momentum,XLU,0.2
2006-10-06,Top5_Smooth_Momentum,XLV,0.2
2006-10-13,Top5_Smooth_Momentum,VNQ,0.2
2006-10-13,Top5_Smooth_Momentum,XLF,0.2
2006-10-13,Top5_Smooth_Momentum,XLP,0.2
2006-10-13,Top5_Smooth_Momentum,XLU,0.2
2006-10-13,Top5_Smooth_Momentum,XLV,0.2
2006-10-20,Top5_Smooth_Momentum,VNQ,0.2
2006-10-20,Top5_Smooth_Momentum,XLF,0.2
2006-10-20,Top5_Smooth_Momentum,XLP,0.2
2006-10-20,Top5_Smooth_Momentum,XLU,0.2
2006-10-20,Top5_Smooth_Momentum,XLV,0.2
2006-10-27,Top5_Smooth_Momentum,VNQ,0.2
2006-10-27,Top5_Smooth_Momentum,XLF,0.2
2006-10-27,Top5_Smooth_Momentum,XLP,0.2
2006-10-27,Top5_Smooth_Momentum,XLU,0.2
2006-10-27,Top5_Smooth_Momentum,XLV,0.2
2006-11-03,Top5_Smooth_Momentum,VNQ,0.2
2006-11-03,Top5_Smooth_Momentum,XLF,0.2
2006-11-03,Top5_Smooth_Momentum,XLP,0.2
2006-11-03,Top5_Smooth_Momentum,XLU,0.2
2006-11-03,Top5_Smooth_Momentum,XLV,0.2
2006-11-10,Top5_Smooth_Momentum,VNQ,0.2
2006-11-10,Top5_Smooth_Momentum,XLF,0.2
2006-11-10,Top5_Smooth_Momentum,XLK,0.2
2006-11-10,Top5_Smooth_Momentum,XLP,0.2
2006-11-10,Top5_Smooth_Momentum,XLU,0.2
2006-11-17,Top5_Smooth_Momentum,VNQ,0.2
2006-11-17,Top5_Smooth_Momentum,XLF,0.2
2006-11-17,Top5_Smooth_Momentum,XLK,0.2
2006-11-17,Top5_Smooth_Momentum,XLP,0.2
2006-11-17,Top5_Smooth_Momentum,XLU,0.2
2006-11-24,Top5_Smooth_Momentum,VNQ,0.2
2006-11-24,Top5_Smooth_Momentum,XLF,0.2
2006-11-24,Top5_Smooth_Momentum,XLK,0.2
2006-11-24,Top5_Smooth_Momentum,XLU,0.2
2006-11-24,Top5_Smooth_Momentum,XLY,0.2
2006-12-01,Top5_Smooth_Momentum,VNQ,0.2
2006-12-01,Top5_Smooth_Momentum,XLF,0.2
2006-12-01,Top5_Smooth_Momentum,XLK,0.2
2006-12-01,Top5_Smooth_Momentum,XLU,0.2
2006-12-01,Top5_Smooth_Momentum,XLY,0.2
2006-12-08,Top5_Smooth_Momentum,VNQ,0.2
2006-12-08,Top5_Smooth_Momentum,XLF,0.2
2006-12-08,Top5_Smooth_Momentum,XLK,0.2
2006-12-08,Top5_Smooth_Momentum,XLU,0.2
2006-12-08,Top5_Smooth_Momentum,XLY,0.2
2006-12-15,Top5_Smooth_Momentum,VNQ,0.2
2006-12-15,Top5_Smooth_Momentum,XLF,0.2
2006-12-15,Top5_Smooth_Momentum,XLK,0.2
2006-12-15,Top5_Smooth_Momentum,XLU,0.2
2006-12-15,Top5_Smooth_Momentum,XLY,0.2
2006-12-22,Top5_Smooth_Momentum,VNQ,0.2
2006-12-22,Top5_Smooth_Momentum,XLF,0.2
2006-12-22,Top5_Smooth_Momentum,XLK,0.2
2006-12-22,Top5_Smooth_Momentum,XLU,0.2
2006-12-22,Top5_Smooth_Momentum,XLY,0.2
2006-12-29,Top5_Smooth_Momentum,VNQ,0.2
2006-12-29,Top5_Smooth_Momentum,XLF,0.2
2006-12-29,Top5_Smooth_Momentum,XLK,0.2
2006-12-29,Top5_Smooth_Momentum,XLU,0.2
2006-12-29,Top5_Smooth_Momentum,XLY,0.2
2007-01-05,Top5_Smooth_Momentum,VNQ,0.2
2007-01-05,Top5_Smooth_Momentum,XLF,0.2
2007-01-05,Top5_Smooth_Momentum,XLK,0.2
2007-01-05,Top5_Smooth_Momentum,XLU,0.2
2007-01-05,Top5_Smooth_Momentum,XLY,0.2
2007-01-12,Top5_Smooth_Momentum,VNQ,0.2
2007-01-12,Top5_Smooth_Momentum,XLB,0.2
2007-01-12,Top5_Smooth_Momentum,XLF,0.2
2007-01-12,Top5_Smooth_Momentum,XLK,0.2
2007-01-12,Top5_Smooth_Momentum,XLY,0.2
2007-01-19,Top5_Smooth_Momentum,VNQ,0.2
2007-01-19,Top5_Smooth_Momentum,XLB,0.2
2007-01-19,Top5_Smooth_Momentum,XLF,0.2
2007-01-19,Top5_Smooth_Momentum,XLK,0.2
2007-01-19,Top5_Smooth_Momentum,XLY,0.2
2007-01-26,Top5_Smooth_Momentum,VNQ,0.2
2007-01-26,Top5_Smooth_Momentum,XLB,0.2
2007-01-26,Top5_Smooth_Momentum,XLF,0.2
2007-01-26,Top5_Smooth_Momentum,XLK,0.2
2007-01-26,Top5_Smooth_Momentum,XLY,0.2
2007-02-02,Top5_Smooth_Momentum,VNQ,0.2
2007-02-02,Top5_Smooth_Momentum,XLB,0.2
2007-02-02,Top5_Smooth_Momentum,XLF,0.2
2007-02-02,Top5_Smooth_Momentum,XLK,0.2
2007-02-02,Top5_Smooth_Momentum,XLY,0.2
2007-02-09,Top5_Smooth_Momentum,VNQ,0.2
2007-02-09,Top5_Smooth_Momentum,XLB,0.2
2007-02-09,Top5_Smooth_Momentum,XLF,0.2
2007-02-09,Top5_Smooth_Momentum,XLK,0.2
2007-02-09,Top5_Smooth_Momentum,XLY,0.2
2007-02-16,Top5_Smooth_Momentum,VNQ,0.2
2007-02-16,Top5_Smooth_Momentum,XLB,0.2
2007-02-16,Top5_Smooth_Momentum,XLF,0.2
2007-02-16,Top5_Smooth_Momentum,XLK,0.2
2007-02-16,Top5_Smooth_Momentum,XLY,0.2
2007-02-23,Top5_Smooth_Momentum,VNQ,0.2
2007-02-23,Top5_Smooth_Momentum,XLB,0.2
2007-02-23,Top5_Smooth_Momentum,XLF,0.2
2007-02-23,Top5_Smooth_Momentum,XLK,0.2
2007-02-23,Top5_Smooth_Momentum,XLY,0.2
2007-03-02,Top5_Smooth_Momentum,VNQ,0.2
2007-03-02,Top5_Smooth_Momentum,XLB,0.2
2007-03-02,Top5_Smooth_Momentum,XLF,0.2
2007-03-02,Top5_Smooth_Momentum,XLK,0.2
2007-03-02,Top5_Smooth_Momentum,XLY,0.2
2007-03-09,Top5_Smooth_Momentum,VNQ,0.2
2007-03-09,Top5_Smooth_Momentum,XLB,0.2
2007-03-09,Top5_Smooth_Momentum,XLF,0.2
2007-03-09,Top5_Smooth_Momentum,XLK,0.2
2007-03-09,Top5_Smooth_Momentum,XLY,0.2
2007-03-16,Top5_Smooth_Momentum,VNQ,0.2
2007-03-16,Top5_Smooth_Momentum,XLB,0.2
2007-03-16,Top5_Smooth_Momentum,XLK,0.2
2007-03-16,Top5_Smooth_Momentum,XLU,0.2
2007-03-16,Top5_Smooth_Momentum,XLY,0.2
2007-03-23,Top5_Smooth_Momentum,VNQ,0.2
2007-03-23,Top5_Smooth_Momentum,XLB,0.2
2007-03-23,Top5_Smooth_Momentum,XLK,0.2
2007-03-23,Top5_Smooth_Momentum,XLU,0.2
2007-03-23,Top5_Smooth_Momentum,XLY,0.2
2007-03-30,Top5_Smooth_Momentum,VNQ,0.2
2007-03-30,Top5_Smooth_Momentum,XLB,0.2
2007-03-30,Top5_Smooth_Momentum,XLE,0.2
