signal_name,evaluation_type,horizon_weeks,mean_ic,ic_std,ic_tstat,ic_tstat_nw,hit_rate,mean_coverage,median_coverage,n_dates
reversal_4w_asset_class_neutral,cross_sectional,1,0.00016188941202670463,0.25316052096511776,0.02124745908988062,0.01994852495657331,0.5036231884057971,31.86231884057971,33.0,1104
reversal_4w_asset_class_neutral,cross_sectional,2,0.0013454923236973252,0.2565743282431702,0.17416295313858218,0.13441985697840356,0.49773345421577514,31.86128739800544,33.0,1103
reversal_4w_asset_class_neutral,cross_sectional,4,-0.002838732957645192,0.2514511025745889,-0.37459731068398416,-0.24051998757869375,0.4895549500454133,31.859218891916438,33.0,1101
reversal_4w_asset_class_neutral,cross_sectional,8,0.006625486387245629,0.2444563127876266,0.8976764314945215,0.5475694061192784,0.512306289881495,31.855059252506837,33.0,1097
reversal_4w_asset_class_neutral,cross_sectional,12,0.0004373474452871786,0.245771656277088,0.05883081688180693,0.03512861399511516,0.5068618481244281,31.850869167429096,33.0,1093
multi_mom_equal,cross_sectional,1,0.04807600442086942,0.41622192036924016,3.753490982984332,3.9599117708320737,0.5378787878787878,33.70738636363637,35.0,1056
multi_mom_equal,cross_sectional,2,0.05626206128335209,0.40702085414939637,4.489781518723689,3.512561282991589,0.566824644549763,33.70616113744076,35.0,1055
multi_mom_equal,cross_sectional,4,0.0561248104147096,0.4009776715629167,4.542018334548606,2.658875688261357,0.5622032288698955,33.7037037037037,35.0,1053
multi_mom_equal,cross_sectional,8,0.054004666103632436,0.40316387646758545,4.3384781750363075,2.1016849783898546,0.5662535748331744,33.69876072449952,35.0,1049
multi_mom_equal,cross_sectional,12,0.06050188878030753,0.3978798431716007,4.915584204756182,2.255362516071811,0.5598086124401914,33.69377990430622,35.0,1045
multi_mom_invvol,cross_sectional,1,0.04465759987764817,0.4147610165264233,3.457218120652089,3.6513816628964704,0.5344325897187197,33.67604267701261,35.0,1031
multi_mom_invvol,cross_sectional,2,0.050302034257643964,0.40394085113079625,3.9965604361828424,3.1271371465585585,0.558252427184466,33.6747572815534,35.0,1030
multi_mom_invvol,cross_sectional,4,0.053106780126501385,0.39778674181129764,4.28051697999648,2.5125356293993497,0.5544747081712063,33.67217898832685,35.0,1028
multi_mom_invvol,cross_sectional,8,0.05025720661800749,0.39999102480171134,4.020666745143825,1.9484929350433842,0.5546875,33.6669921875,34.0,1024
multi_mom_invvol,cross_sectional,12,0.05680315848435082,0.39719551330461317,4.567391472332599,2.100027871117397,0.5558823529411765,33.661764705882355,34.0,1020
residual_momentum,cross_sectional,1,0.012761958694636774,0.3188599277189176,1.2993845445656083,1.3024279654427449,0.50853889943074,33.70493358633776,35.0,1054
residual_momentum,cross_sectional,2,0.011649203870539622,0.3298778093983392,1.1459279954342414,0.8726486402346484,0.5156695156695157,33.7037037037037,35.0,1053
residual_momentum,cross_sectional,4,0.0042034717494868964,0.32971110668677894,0.41331000074102997,0.24350665479254596,0.5042816365366318,33.70123691722169,35.0,1051
residual_momentum,cross_sectional,8,0.004755085110708517,0.3202461674633426,0.48044944332994294,0.22827369914838433,0.4995224450811843,33.69627507163324,35.0,1047
residual_momentum,cross_sectional,12,-0.004393229031597666,0.31571101727007245,-0.44940330448632765,-0.20291268199881807,0.47651006711409394,33.691275167785236,35.0,1043
carry_proxy,cross_sectional,1,-0.010209942489085962,0.2950489371538067,-1.1492565760754918,-1.182693552117438,0.4927536231884058,29.909420289855074,31.0,1104
carry_proxy,cross_sectional,2,-0.018632215515230106,0.29694529977998363,-2.082949979475417,-1.5207625045428763,0.48050770625566636,29.908431550317317,31.0,1103
carry_proxy,cross_sectional,4,-0.021383520300691888,0.29696496233548575,-2.3881980209578404,-1.3231741166639563,0.4786557674841054,29.90644868301544,31.0,1101
carry_proxy,cross_sectional,8,-0.021985489342061397,0.30711050434004494,-2.3699912480266283,-1.0767812876869056,0.48495897903372837,29.9024612579763,31.0,1097
carry_proxy,cross_sectional,12,-0.027605425799702647,0.3080393346754535,-2.9614171886182077,-1.2633315619350765,0.48581884720951507,29.898444647758463,31.0,1093
carry_proxy_asset_class_neutral,cross_sectional,1,-0.0036487208428697027,0.24199728056230696,-0.5007464834844534,-0.4871381636896122,0.5027173913043478,27.63768115942029,29.0,1104
carry_proxy_asset_class_neutral,cross_sectional,2,-0.010068617059186701,0.2511462001624756,-1.3308650163759321,-0.9318218789130784,0.4814143245693563,27.636446056210335,29.0,1103
carry_proxy_asset_class_neutral,cross_sectional,4,-0.015947201562963063,0.2540785137621312,-2.081674804270708,-1.1510818293589906,0.45685740236148953,27.633969118982744,29.0,1101
carry_proxy_asset_class_neutral,cross_sectional,8,-0.018612476477927412,0.2579156042721079,-2.3890862049364805,-1.095250560178964,0.45578851412944393,27.628988149498632,29.0,1097
carry_proxy_asset_class_neutral,cross_sectional,12,-0.023478139626363637,0.2562930587145715,-3.027179377227809,-1.2976089561639461,0.42451967063129004,27.623970722781337,29.0,1093
value_proxy,cross_sectional,1,-0.04758704144424953,0.37618476228108694,-4.010241580874104,-4.251470209516849,0.4487562189054726,33.64179104477612,34.0,1005
value_proxy,cross_sectional,2,-0.04970983905249443,0.37328582356860446,-4.219565342238717,-3.293068634256474,0.4312749003984064,33.64043824701195,34.0,1004
value_proxy,cross_sectional,4,-0.057554901385451454,0.3690186479972227,-4.937053819384814,-2.9079742573357814,0.43213572854291415,33.637724550898206,34.0,1002
value_proxy,cross_sectional,8,-0.06095176585912601,0.3658986990371059,-5.262482899054507,-2.48843810308082,0.4308617234468938,33.63226452905812,34.0,998
value_proxy,cross_sectional,12,-0.07227348066065901,0.3562050502450068,-6.396937245905094,-2.834021259074402,0.4164989939637827,33.62676056338028,34.0,994
value_proxy_asset_class_neutral,cross_sectional,1,-0.025151507898217768,0.24633229462740017,-3.2368733407380845,-3.172602109402901,0.44975124378109455,31.750248756218905,32.0,1005
value_proxy_asset_class_neutral,cross_sectional,2,-0.02944417620925044,0.252737607158076,-3.6914449404322727,-2.7817440470161268,0.4551792828685259,31.749003984063744,32.0,1004
value_proxy_asset_class_neutral,cross_sectional,4,-0.032383439309190964,0.25465077485378174,-4.025425841364297,-2.316306997553097,0.44610778443113774,31.746506986027946,32.0,1002
value_proxy_asset_class_neutral,cross_sectional,8,-0.03270643331951929,0.2560235419434596,-4.035697032279189,-1.850389380316932,0.45190380761523047,31.741482965931862,32.0,998
value_proxy_asset_class_neutral,cross_sectional,12,-0.03938023351695909,0.2634401027225031,-4.712914838843545,-2.0643950002966007,0.43158953722334004,31.736418511066397,32.0,994
bab_proxy,cross_sectional,1,-0.05705020399260567,0.5212628838456377,-3.621658184915753,-4.103879595813248,0.4438356164383562,33.75159817351598,35.0,1095
bab_proxy,cross_sectional,2,-0.09315477237463696,0.5024660186864272,-6.132069575886263,-4.940975813330993,0.40676416819012795,33.750457038391225,35.0,1094
bab_proxy,cross_sectional,4,-0.1185041422767805,0.4970189587254287,-7.879014419193091,-4.653549238981134,0.3717948717948718,33.748168498168496,35.0,1092
bab_proxy,cross_sectional,8,-0.14863609065562636,0.48777199822211365,-10.051291239116411,-4.729868917613518,0.35294117647058826,33.74356617647059,35.0,1088
bab_proxy,cross_sectional,12,-0.17101925547644273,0.4741640644456199,-11.87492883379539,-5.1897088805977445,0.3348708487084871,33.738929889298895,35.0,1084
bab_proxy_asset_class_neutral,cross_sectional,1,-0.012083549800286746,0.28960644354564097,-1.3806810860411967,-1.4070109158797373,0.4785388127853881,31.851141552511415,33.0,1095
bab_proxy_asset_class_neutral,cross_sectional,2,-0.02546305881750636,0.28905000851929413,-2.9137094849372116,-2.1841407123810437,0.4506398537477148,31.850091407678246,33.0,1094
bab_proxy_asset_class_neutral,cross_sectional,4,-0.029306818167597004,0.28628991327398606,-3.3827814622316925,-1.9273745448835942,0.4532967032967033,31.847985347985347,33.0,1092
bab_proxy_asset_class_neutral,cross_sectional,8,-0.038066655193947335,0.2859176677180069,-4.391553454707401,-2.049400405875641,0.4365808823529412,31.84375,33.0,1088
bab_proxy_asset_class_neutral,cross_sectional,12,-0.041558285856085946,0.2799433210788862,-4.887673157745538,-2.120236867007281,0.43357933579335795,31.839483394833948,33.0,1084
quality_proxy,cross_sectional,1,-0.026969326630487338,0.38929439497288454,-2.2533818199615183,-2.324340385437764,0.47542533081285443,33.709829867674856,35.0,1058
quality_proxy,cross_sectional,2,-0.04498420700305988,0.38997148978061225,-3.7502887322826077,-2.8449705339572606,0.4531693472090823,33.70860927152318,35.0,1057
quality_proxy,cross_sectional,4,-0.05163501252363941,0.3916684121807099,-4.282052317456415,-2.4177931622718223,0.43886255924170614,33.70616113744076,35.0,1055
quality_proxy,cross_sectional,8,-0.06494306525306072,0.38733377453661,-5.435616059083931,-2.5102278323201315,0.4367269267364415,33.70123691722169,35.0,1051
quality_proxy,cross_sectional,12,-0.07529019866394936,0.3890153339366624,-6.262461422059556,-2.6901838427503852,0.41356255969436484,33.69627507163324,35.0,1047
quality_proxy_asset_class_neutral,cross_sectional,1,-0.0008810528386685138,0.23630205972355475,-0.12127667497528322,-0.11860043796166661,0.5085066162570888,31.812854442344044,33.0,1058
quality_proxy_asset_class_neutral,cross_sectional,2,-0.0024399925103881395,0.2378572252781695,-0.33351059762276314,-0.24177654873914536,0.49952696310312206,31.81173131504257,33.0,1057
quality_proxy_asset_class_neutral,cross_sectional,4,0.0015128049632823388,0.24456384743199652,0.200917105316976,0.11309746908529655,0.4976303317535545,31.809478672985783,33.0,1055
quality_proxy_asset_class_neutral,cross_sectional,8,-0.00113681248403205,0.24308768910901876,-0.15160978335277117,-0.07045136352776807,0.5099904852521409,31.804947668886776,33.0,1051
quality_proxy_asset_class_neutral,cross_sectional,12,-0.000489562182526225,0.24142768417546637,-0.06561364046389709,-0.028704258308851358,0.5109837631327603,31.800382043935052,33.0,1047
