Date,Ticker,own_momentum_26_4w_observed,asset_class_breadth_confirmation_observed,breadth_confirmation_multiplier_observed,breadth_confirmed_momentum_observed,breadth_confirmed_momentum_tradable,breadth_confirmed_momentum_score_observed,breadth_confirmed_momentum_score_tradable,asset_class
2007-03-09,MBB,,0.5,1.0,,,,,Bonds
2007-03-09,HYG,,0.5,1.0,,,,,Bonds
2007-03-09,BIL,,0.5,1.0,,,,,Bonds
2007-03-09,VEA,,0.7894736842105263,1.0,,,,,Equities
2007-03-09,PDBC,,0.5,1.0,,,,,Commodities
2007-03-16,TIP,0.0032205393320043907,0.625,1.125,0.0036231067485049395,-0.005429516862077932,-0.962962962962963,-0.962962962962963,Bonds
2007-03-16,SPY,0.11050282088534713,0.47368421052631576,0.9736842105263157,0.10759485191468009,0.14944107539133442,-0.33333333333333337,-0.03703703703703709,Equities
2007-03-16,XLV,0.051660440478251246,0.47368421052631576,0.9736842105263157,0.05030095520250779,0.08117202253665906,-0.5555555555555556,-0.40740740740740744,Equities
2007-03-16,XLU,0.14435016380370835,0.47368421052631576,0.9736842105263157,0.14055147528255812,0.16312459083779093,0.33333333333333326,0.33333333333333326,Equities
2007-03-16,XLP,0.0573307687457274,0.47368421052631576,0.9736842105263157,0.05582206430505036,0.0630128050147915,-0.4814814814814815,-0.5555555555555556,Equities
2007-03-16,XLK,0.10769510439488195,0.47368421052631576,0.9736842105263157,0.10486102270027978,0.16098802669753387,-0.40740740740740744,0.18518518518518512,Equities
2007-03-16,XLI,0.12912779962359844,0.47368421052631576,0.9736842105263157,0.12572969963350372,0.16435778078438454,0.2592592592592593,0.40740740740740744,Equities
2007-03-16,XLF,0.11422020189501869,0.47368421052631576,0.9736842105263157,0.11121440710830767,0.16222547723949876,-0.18518518518518523,0.2592592592592593,Equities
2007-03-16,XLE,0.121954804925275,0.47368421052631576,0.9736842105263157,0.11874546795355723,0.11508783063864274,0.03703703703703698,-0.18518518518518523,Equities
2007-03-16,XLB,0.223050561162065,0.47368421052631576,0.9736842105263157,0.21718080955253696,0.22204763272615954,0.8518518518518519,0.7037037037037037,Equities
2007-03-16,VUG,0.11317634664796117,0.47368421052631576,0.9736842105263157,0.11019802173617271,0.16026584448039352,-0.2592592592592593,0.11111111111111116,Equities
2007-03-16,VTV,0.12229549251708893,0.47368421052631576,0.9736842105263157,0.11907719008242869,0.15386314405965032,0.11111111111111116,0.03703703703703698,Equities
2007-03-16,VNQ,0.20382916964748476,0.5142857142857142,1.0142857142857142,0.2067410149281631,0.27203399370057707,0.7037037037037037,0.962962962962963,REITs
2007-03-16,TLT,0.032940391484143516,0.625,1.125,0.037057940419661456,0.022691262029464143,-0.7037037037037037,-0.7037037037037037,Bonds
2007-03-16,XLY,0.16200191288158283,0.47368421052631576,0.9736842105263157,0.15773870464785694,0.24740638410134957,0.5555555555555556,0.7777777777777777,Equities
2007-03-16,IEF,0.025044681675862712,0.625,1.125,0.02817526688534555,0.017970600297604333,-0.7777777777777778,-0.7777777777777778,Bonds
2007-03-16,EEM,0.23599687159556648,0.47368421052631576,0.9736842105263157,0.22978642760620946,0.26431707652379016,0.962962962962963,0.962962962962963,Equities
2007-03-16,QQQ,0.11604346184596226,0.47368421052631576,0.9736842105263157,0.1129896865342264,0.17446268897112696,-0.11111111111111116,0.4814814814814814,Equities
2007-03-16,EFA,0.1693119293184091,0.47368421052631576,0.9736842105263157,0.16485635223108253,0.1879617292444698,0.6296296296296295,0.5555555555555556,Equities
2007-03-16,EWJ,0.1197750082057556,0.47368421052631576,0.9736842105263157,0.11662303430560413,0.06321503076173773,-0.03703703703703709,-0.4814814814814815,Equities
2007-03-16,GLD,0.1560975408760752,0.5,1.0,0.1560975408760752,0.09036944940782865,0.40740740740740744,-0.33333333333333337,Commodities
2007-03-16,LQD,0.038293824354235895,0.625,1.125,0.04308055239851538,0.030474180579190824,-0.6296296296296297,-0.6296296296296297,Bonds
2007-03-16,SHY,0.01907020282324523,0.625,1.125,0.021453978176150884,0.016144175793618487,-0.8518518518518519,-0.8518518518518519,Bonds
2007-03-16,IWM,0.12545223297052988,0.47368421052631576,0.9736842105263157,0.12215085841867382,0.18891711314475648,0.18518518518518512,0.6296296296296295,Equities
2007-03-16,IAU,0.15633709033532273,0.5,1.0,0.15633709033532273,0.09096902774409665,0.4814814814814814,-0.2592592592592593,Commodities
2007-03-16,VWO,0.22090288463579588,0.47368421052631576,0.9736842105263157,0.21508965082959072,0.25132023825749444,0.7777777777777777,0.8518518518518519,Equities
2007-03-16,USO,-0.14972436775205888,0.5,1.0,-0.14972436775205888,-0.1791461342209656,-0.962962962962963,-0.962962962962963,Commodities
2007-03-16,SLV,0.28724884691862274,0.5,1.0,0.28724884691862274,0.13816979601040225,0.962962962962963,-0.11111111111111116,Commodities
2007-03-16,DBA,,0.5,1.0,,,,,Commodities
2007-03-16,UUP,,0.5142857142857142,1.0,,,,,FX
2007-03-16,MBB,,0.625,1.0,,,,,Bonds
2007-03-16,HYG,,0.625,1.0,,,,,Bonds
2007-03-16,BIL,,0.625,1.0,,,,,Bonds
2007-03-16,VEA,,0.47368421052631576,1.0,,,,,Equities
2007-03-16,PDBC,,0.5,1.0,,,,,Commodities
2007-03-23,TIP,-0.0021129710125835643,0.5,1.0,-0.0021129710125835643,0.0036231067485049395,-0.962962962962963,-0.962962962962963,Bonds
2007-03-23,SPY,0.11135206600675329,0.9473684210526315,1.4473684210526314,0.1611674639571429,0.10759485191468009,-0.18518518518518523,-0.33333333333333337,Equities
2007-03-23,XLV,0.049280279743742605,0.9473684210526315,1.4473684210526314,0.07132672068173271,0.05030095520250779,-0.5555555555555556,-0.5555555555555556,Equities
2007-03-23,XLU,0.16308256036470392,0.9473684210526315,1.4473684210526314,0.23604054789628195,0.14055147528255812,0.4814814814814814,0.33333333333333326,Equities
2007-03-23,XLP,0.05793108247100909,0.9473684210526315,1.4473684210526314,0.0838476193659342,0.05582206430505036,-0.4814814814814815,-0.4814814814814815,Equities
2007-03-23,XLK,0.11654765444016446,0.9473684210526315,1.4473684210526314,0.16868739458444854,0.10486102270027978,-0.03703703703703709,-0.40740740740740744,Equities
2007-03-23,XLI,0.1391132194663447,0.9473684210526315,1.4473684210526314,0.2013480808065515,0.12572969963350372,0.18518518518518512,0.2592592592592593,Equities
2007-03-23,XLF,0.09839473967468693,0.9473684210526315,1.4473684210526314,0.14241343900283632,0.11121440710830767,-0.40740740740740744,-0.18518518518518523,Equities
2007-03-23,XLE,0.1460217336242413,0.9473684210526315,1.4473684210526314,0.2113472460350861,0.11874546795355723,0.2592592592592593,0.03703703703703698,Equities
2007-03-23,XLB,0.24783097738353832,0.9473684210526315,1.4473684210526314,0.3587027304235423,0.21718080955253696,0.962962962962963,0.8518518518518519,Equities
2007-03-23,VUG,0.12330301783986952,0.9473684210526315,1.4473684210526314,0.1784648942419164,0.11019802173617271,0.03703703703703698,-0.2592592592592593,Equities
2007-03-23,VTV,0.11653599928314051,0.9473684210526315,1.4473684210526314,0.16867052527822968,0.11907719008242869,-0.11111111111111116,0.11111111111111116,Equities
2007-03-23,VNQ,0.19413576891409878,0.7428571428571429,1.2428571428571429,0.24128302707895136,0.2067410149281631,0.6296296296296295,0.7037037037037037,REITs
2007-03-23,TLT,0.009642418980581935,0.5,1.0,0.009642418980581935,0.037057940419661456,-0.8518518518518519,-0.7037037037037037,Bonds
2007-03-23,XLY,0.1632464744469142,0.9473684210526315,1.4473684210526314,0.23627779196263896,0.15773870464785694,0.5555555555555556,0.5555555555555556,Equities
2007-03-23,IEF,0.012468397522090724,0.5,1.0,0.012468397522090724,0.02817526688534555,-0.7777777777777778,-0.7777777777777778,Bonds
2007-03-23,EEM,0.25762224646028065,0.9473684210526315,1.4473684210526314,0.37287430408724825,0.22978642760620946,0.962962962962963,0.962962962962963,Equities
2007-03-23,QQQ,0.13657290551075296,0.9473684210526315,1.4473684210526314,0.19767131060766874,0.1129896865342264,0.11111111111111116,-0.11111111111111116,Equities
2007-03-23,EFA,0.1714459672768318,0.9473684210526315,1.4473684210526314,0.24814547895330918,0.16485635223108253,0.7037037037037037,0.6296296296296295,Equities
2007-03-23,EWJ,0.1475082896920874,0.9473684210526315,1.4473684210526314,0.2134988403438107,0.11662303430560413,0.33333333333333326,-0.03703703703703709,Equities
2007-03-23,GLD,0.1576068584735577,0.5,1.0,0.1576068584735577,0.1560975408760752,-0.2592592592592593,0.40740740740740744,Commodities
2007-03-23,LQD,0.028546412178948266,0.5,1.0,0.028546412178948266,0.04308055239851538,-0.6296296296296297,-0.6296296296296297,Bonds
2007-03-23,SHY,0.016150636021126763,0.5,1.0,0.016150636021126763,0.021453978176150884,-0.7037037037037037,-0.8518518518518519,Bonds
2007-03-23,IWM,0.15405697514030514,0.9473684210526315,1.4473684210526314,0.22297720086096795,0.12215085841867382,0.40740740740740744,0.18518518518518512,Equities
2007-03-23,IAU,0.15744534490162887,0.5,1.0,0.15744534490162887,0.15633709033532273,-0.33333333333333337,0.4814814814814814,Commodities
2007-03-23,VWO,0.24328903133013324,0.9473684210526315,1.4473684210526314,0.3521288611357191,0.21508965082959072,0.8518518518518519,0.7777777777777777,Equities
2007-03-23,USO,-0.07650073850417494,0.5,1.0,-0.07650073850417494,-0.14972436775205888,-0.962962962962963,-0.962962962962963,Commodities
2007-03-23,SLV,0.30284278074701665,0.5,1.0,0.30284278074701665,0.28724884691862274,0.7777777777777777,0.962962962962963,Commodities
2007-03-23,DBA,,0.5,1.0,,,,,Commodities
2007-03-23,UUP,,0.7428571428571429,1.0,,,,,FX
2007-03-23,MBB,,0.5,1.0,,,,,Bonds
2007-03-23,HYG,,0.5,1.0,,,,,Bonds
2007-03-23,BIL,,0.5,1.0,,,,,Bonds
2007-03-23,VEA,,0.9473684210526315,1.0,,,,,Equities
2007-03-23,PDBC,,0.5,1.0,,,,,Commodities
2007-03-30,TIP,0.012067459735898511,0.625,1.125,0.013575892202885825,-0.0021129710125835643,-0.8518518518518519,-0.962962962962963,Bonds
2007-03-30,SPY,0.04388842195399101,0.8421052631578947,1.3421052631578947,0.058902882096145824,0.1611674639571429,-0.2592592592592593,-0.18518518518518523,Equities
2007-03-30,XLV,0.005629966967083844,0.8421052631578947,1.3421052631578947,0.007556008297928316,0.07132672068173271,-0.962962962962963,-0.5555555555555556,Equities
2007-03-30,XLU,0.12961942883183442,0.8421052631578947,1.3421052631578947,0.17396291764272512,0.23604054789628195,0.8518518518518519,0.4814814814814814,Equities
2007-03-30,XLP,0.02526966696137367,0.8421052631578947,1.3421052631578947,0.03391455302710677,0.0838476193659342,-0.6296296296296297,-0.4814814814814815,Equities
2007-03-30,XLK,0.034988909114620936,0.8421052631578947,1.3421052631578947,0.04695879907488599,0.16868739458444854,-0.33333333333333337,-0.03703703703703709,Equities
2007-03-30,XLI,0.053438770525143786,0.8421052631578947,1.3421052631578947,0.07172045517848245,0.2013480808065515,0.18518518518518512,0.18518518518518512,Equities
2007-03-30,XLF,0.03331155253919427,0.8421052631578947,1.3421052631578947,0.044707609986813356,0.14241343900283632,-0.4814814814814815,-0.40740740740740744,Equities
2007-03-30,XLE,0.051777014203894245,0.8421052631578947,1.3421052631578947,0.06949020327364754,0.2113472460350861,-0.03703703703703709,0.2592592592592593,Equities
2007-03-30,XLB,0.16462424929521147,0.8421052631578947,1.3421052631578947,0.22094307142252065,0.3587027304235423,0.962962962962963,0.962962962962963,Equities
2007-03-30,VUG,0.05146409019853948,0.8421052631578947,1.3421052631578947,0.06907022631909246,0.1784648942419164,-0.11111111111111116,0.03703703703703698,Equities
2007-03-30,VTV,0.05605328948492416,0.8421052631578947,1.3421052631578947,0.07522941483502979,0.16867052527822968,0.2592592592592593,-0.11111111111111116,Equities
2007-03-30,VNQ,0.12449124679575796,0.7142857142857143,1.2142857142857144,0.1511679425377061,0.24128302707895136,0.7777777777777777,0.6296296296296295,REITs
2007-03-30,TLT,0.032122918006414425,0.625,1.125,0.03613828275721623,0.009642418980581935,-0.5555555555555556,-0.8518518518518519,Bonds
2007-03-30,XLY,0.08483639486299643,0.8421052631578947,1.3421052631578947,0.1138593720529689,0.23627779196263896,0.4814814814814814,0.5555555555555556,Equities
2007-03-30,IEF,0.02637196926956009,0.625,1.125,0.029668465428255103,0.012468397522090724,-0.7037037037037037,-0.7777777777777778,Bonds
2007-03-30,EEM,0.13193185820643305,0.8421052631578947,1.3421052631578947,0.17706644127705487,0.37287430408724825,0.962962962962963,0.962962962962963,Equities
2007-03-30,QQQ,0.04629154637142063,0.8421052631578947,1.3421052631578947,0.062128128024801374,0.19767131060766874,-0.18518518518518523,0.11111111111111116,Equities
2007-03-30,EFA,0.09120392436698843,0.8421052631578947,1.3421052631578947,0.12240526691358973,0.24814547895330918,0.5555555555555556,0.7037037037037037,Equities
2007-03-30,EWJ,0.07480882973790792,0.8421052631578947,1.3421052631578947,0.10040132412192905,0.2134988403438107,0.40740740740740744,0.33333333333333326,Equities
2007-03-30,GLD,0.07129641460800018,0.5,1.0,0.07129641460800018,0.1576068584735577,0.11111111111111116,-0.2592592592592593,Commodities
2007-03-30,LQD,0.03996036163610528,0.625,1.125,0.04495540684061844,0.028546412178948266,-0.40740740740740744,-0.6296296296296297,Bonds
2007-03-30,SHY,0.0212401859588367,0.625,1.125,0.023895209203691287,0.016150636021126763,-0.7777777777777778,-0.7037037037037037,Bonds
2007-03-30,IWM,0.07202918714104034,0.8421052631578947,1.3421052631578947,0.09667075116297519,0.22297720086096795,0.33333333333333326,0.40740740740740744,Equities
2007-03-30,IAU,0.07006045144588935,0.5,1.0,0.07006045144588935,0.15744534490162887,0.03703703703703698,-0.33333333333333337,Commodities
2007-03-30,VWO,0.10952870196087705,0.8421052631578947,1.3421052631578947,0.14699904736854552,0.3521288611357191,0.7037037037037037,0.8518518518518519,Equities
2007-03-30,USO,-0.10508774874503157,0.5,1.0,-0.10508774874503157,-0.07650073850417494,-0.962962962962963,-0.962962962962963,Commodities
2007-03-30,SLV,0.12461793897084106,0.5,1.0,0.12461793897084106,0.30284278074701665,0.6296296296296295,0.7777777777777777,Commodities
2007-03-30,DBA,,0.5,1.0,,,,,Commodities
2007-03-30,UUP,,0.7142857142857143,1.0,,,,,FX
2007-03-30,MBB,,0.625,1.0,,,,,Bonds
2007-03-30,HYG,,0.625,1.0,,,,,Bonds
2007-03-30,BIL,,0.625,1.0,,,,,Bonds
2007-03-30,VEA,,0.8421052631578947,1.0,,,,,Equities
2007-03-30,PDBC,,0.5,1.0,,,,,Commodities
2007-04-06,TIP,0.009004816789781822,0.5,1.0,0.009004816789781822,0.013575892202885825,-0.962962962962963,-0.8518518518518519,Bonds
2007-04-06,SPY,0.048547671436038886,0.8947368421052632,1.3947368421052633,0.06771122595026477,0.058902882096145824,-0.11111111111111116,-0.2592592592592593,Equities
2007-04-06,XLV,0.014675980115015363,0.8947368421052632,1.3947368421052633,0.020469130160416165,0.007556008297928316,-0.7777777777777778,-0.962962962962963,Equities
2007-04-06,XLU,0.12645067097313478,0.8947368421052632,1.3947368421052633,0.1763654095151617,0.17396291764272512,0.7777777777777777,0.8518518518518519,Equities
2007-04-06,XLP,0.04285791086704971,0.8947368421052632,1.3947368421052633,0.059775507261937755,0.03391455302710677,-0.2592592592592593,-0.6296296296296297,Equities
2007-04-06,XLK,0.037301856497009345,0.8947368421052632,1.3947368421052633,0.05202627353530251,0.04695879907488599,-0.40740740740740744,-0.33333333333333337,Equities
2007-04-06,XLI,0.043403689708838566,0.8947368421052632,1.3947368421052633,0.060536725120222214,0.07172045517848245,-0.18518518518518523,0.18518518518518512,Equities
2007-04-06,XLF,0.028045651588234577,0.8947368421052632,1.3947368421052633,0.039116303530958754,0.044707609986813356,-0.4814814814814815,-0.4814814814814815,Equities
2007-04-06,XLE,0.09264649683197534,0.8947368421052632,1.3947368421052633,0.12921748242354458,0.06949020327364754,0.40740740740740744,-0.03703703703703709,Equities
2007-04-06,XLB,0.17942821081807003,0.8947368421052632,1.3947368421052633,0.25025513614099243,0.22094307142252065,0.962962962962963,0.962962962962963,Equities
2007-04-06,VUG,0.04888688719867673,0.8947368421052632,1.3947368421052633,0.06818434267183861,0.06907022631909246,-0.03703703703703709,-0.11111111111111116,Equities
2007-04-06,VTV,0.05859384746136587,0.8947368421052632,1.3947368421052633,0.08172299777506292,0.07522941483502979,0.03703703703703698,0.2592592592592593,Equities
2007-04-06,VNQ,0.1152423125974209,0.7142857142857143,1.2142857142857144,0.13993709386829684,0.1511679425377061,0.5555555555555556,0.7777777777777777,REITs
2007-04-06,TLT,0.032077651982233224,0.5,1.0,0.032077651982233224,0.03613828275721623,-0.6296296296296297,-0.5555555555555556,Bonds
2007-04-06,XLY,0.07044179189732924,0.8947368421052632,1.3947368421052633,0.09824776238311711,0.1138593720529689,0.18518518518518512,0.4814814814814814,Equities
2007-04-06,IEF,0.024352590579016953,0.5,1.0,0.024352590579016953,0.029668465428255103,-0.7037037037037037,-0.7037037037037037,Bonds
2007-04-06,EEM,0.1506244034691553,0.8947368421052632,1.3947368421052633,0.21008140483855872,0.17706644127705487,0.962962962962963,0.962962962962963,Equities
2007-04-06,QQQ,0.037969966055318105,0.8947368421052632,1.3947368421052633,0.05295811055083841,0.062128128024801374,-0.33333333333333337,-0.18518518518518523,Equities
2007-04-06,EFA,0.11075958705109978,0.8947368421052632,1.3947368421052633,0.15448047667653392,0.12240526691358973,0.6296296296296295,0.5555555555555556,Equities
2007-04-06,EWJ,0.07989891958962558,0.8947368421052632,1.3947368421052633,0.11143796679605675,0.10040132412192905,0.2592592592592593,0.40740740740740744,Equities
2007-04-06,GLD,0.127390737106722,0.5,1.0,0.127390737106722,0.07129641460800018,0.33333333333333326,0.11111111111111116,Commodities
2007-04-06,LQD,0.03600356036830665,0.5,1.0,0.03600356036830665,0.04495540684061844,-0.5555555555555556,-0.40740740740740744,Bonds
2007-04-06,SHY,0.01915550778098818,0.5,1.0,0.01915550778098818,0.023895209203691287,-0.8518518518518519,-0.7777777777777778,Bonds
2007-04-06,IWM,0.06818717674653696,0.8947368421052632,1.3947368421052633,0.0951031675675384,0.09667075116297519,0.11111111111111116,0.33333333333333326,Equities
2007-04-06,IAU,0.1336851779298791,0.5,1.0,0.1336851779298791,0.07006045144588935,0.4814814814814814,0.03703703703703698,Commodities
2007-04-06,VWO,0.12810869099639666,0.8947368421052632,1.3947368421052633,0.17867791112655323,0.14699904736854552,0.8518518518518519,0.7037037037037037,Equities
2007-04-06,USO,-0.07801284236996642,0.5,1.0,-0.07801284236996642,-0.10508774874503157,-0.962962962962963,-0.962962962962963,Commodities
2007-04-06,SLV,0.15862994437573263,0.5,1.0,0.15862994437573263,0.12461793897084106,0.7037037037037037,0.6296296296296295,Commodities
2007-04-06,DBA,,0.5,1.0,,,,,Commodities
2007-04-06,UUP,,0.7142857142857143,1.0,,,,,FX
2007-04-06,MBB,,0.5,1.0,,,,,Bonds
2007-04-06,HYG,,0.5,1.0,,,,,Bonds
2007-04-06,BIL,,0.5,1.0,,,,,Bonds
2007-04-06,VEA,,0.8947368421052632,1.0,,,,,Equities
2007-04-06,PDBC,,0.5,1.0,,,,,Commodities
2007-04-13,TIP,0.02505009232016797,0.5,1.0,0.02505009232016797,0.009004816789781822,-0.5555555555555556,-0.962962962962963,Bonds
2007-04-13,SPY,0.0235993468516984,0.8947368421052632,1.3947368421052633,0.03291487850368461,0.06771122595026477,-0.40740740740740744,-0.11111111111111116,Equities
2007-04-13,XLV,0.00939352861588949,0.8947368421052632,1.3947368421052633,0.013101500437951132,0.020469130160416165,-0.8518518518518519,-0.7777777777777778,Equities
2007-04-13,XLU,0.1275877749064338,0.8947368421052632,1.3947368421052633,0.17795137026423663,0.1763654095151617,0.962962962962963,0.7777777777777777,Equities
2007-04-13,XLP,0.03521154197419607,0.8947368421052632,1.3947368421052633,0.049110834858747156,0.059775507261937755,0.11111111111111116,-0.2592592592592593,Equities
2007-04-13,XLK,0.011904051173630359,0.8947368421052632,1.3947368421052633,0.01660301874216866,0.05202627353530251,-0.7037037037037037,-0.40740740740740744,Equities
2007-04-13,XLI,0.030435989519866702,0.8947368421052632,1.3947368421052633,0.04245019590928777,0.060536725120222214,-0.03703703703703709,-0.18518518518518523,Equities
2007-04-13,XLF,-0.0014616657795706312,0.8947368421052632,0.6052631578947368,-0.0008846924455295926,0.039116303530958754,-0.962962962962963,-0.4814814814814815,Equities
2007-04-13,XLE,0.05120486207391495,0.8947368421052632,1.3947368421052633,0.07141730762940769,0.12921748242354458,0.2592592592592593,0.40740740740740744,Equities
2007-04-13,XLB,0.14668485964045908,0.8947368421052632,1.3947368421052633,0.20458677791958768,0.25025513614099243,0.962962962962963,0.962962962962963,Equities
2007-04-13,VUG,0.02691475101800811,0.8947368421052632,1.3947368421052633,0.03753899484090605,0.06818434267183861,-0.18518518518518523,-0.03703703703703709,Equities
2007-04-13,VTV,0.03225566500416632,0.8947368421052632,1.3947368421052633,0.04498816434791619,0.08172299777506292,0.03703703703703698,0.03703703703703698,Equities
2007-04-13,VNQ,0.07278609845350825,0.7142857142857143,1.2142857142857144,0.0883831195506886,0.13993709386829684,0.40740740740740744,0.5555555555555556,REITs
2007-04-13,TLT,0.050481656654280505,0.5,1.0,0.050481656654280505,0.032077651982233224,0.18518518518518512,-0.6296296296296297,Bonds
2007-04-13,XLY,0.024334918517485038,0.8947368421052632,1.3947368421052633,0.03394080740596598,0.09824776238311711,-0.33333333333333337,0.18518518518518512,Equities
2007-04-13,IEF,0.036558762417590485,0.5,1.0,0.036558762417590485,0.024352590579016953,-0.2592592592592593,-0.7037037037037037,Bonds
2007-04-13,EEM,0.0980381353220956,0.8947368421052632,1.3947368421052633,0.1367373992650281,0.21008140483855872,0.8518518518518519,0.962962962962963,Equities
2007-04-13,QQQ,0.011293760698447564,0.8947368421052632,1.3947368421052633,0.01575182413204529,0.05295811055083841,-0.7777777777777778,-0.33333333333333337,Equities
2007-04-13,EFA,0.083229516713474,0.8947368421052632,1.3947368421052633,0.11608327331089796,0.15448047667653392,0.6296296296296295,0.6296296296296295,Equities
2007-04-13,EWJ,0.06319581381243977,0.8947368421052632,1.3947368421052633,0.08814152979103443,0.11143796679605675,0.33333333333333326,0.2592592592592593,Equities
2007-04-13,GLD,0.10329525496467507,0.5,1.0,0.10329525496467507,0.127390737106722,0.4814814814814814,0.33333333333333326,Commodities
2007-04-13,LQD,0.04153779598526741,0.5,1.0,0.04153779598526741,0.03600356036830665,-0.11111111111111116,-0.5555555555555556,Bonds
2007-04-13,SHY,0.02259157291809699,0.5,1.0,0.02259157291809699,0.01915550778098818,-0.6296296296296297,-0.8518518518518519,Bonds
2007-04-13,IWM,0.02237000976290937,0.8947368421052632,1.3947368421052633,0.031200276774584125,0.0951031675675384,-0.4814814814814815,0.11111111111111116,Equities
2007-04-13,IAU,0.10409550218071617,0.5,1.0,0.10409550218071617,0.1336851779298791,0.5555555555555556,0.4814814814814814,Commodities
2007-04-13,VWO,0.08780295826908802,0.8947368421052632,1.3947368421052633,0.12246202074372803,0.17867791112655323,0.7037037037037037,0.8518518518518519,Equities
2007-04-13,USO,-0.09748375038555823,0.5,1.0,-0.09748375038555823,-0.07801284236996642,-0.962962962962963,-0.962962962962963,Commodities
2007-04-13,SLV,0.12483891024006488,0.5,1.0,0.12483891024006488,0.15862994437573263,0.7777777777777777,0.7037037037037037,Commodities
2007-04-13,DBA,,0.5,1.0,,,,,Commodities
2007-04-13,UUP,,0.7142857142857143,1.0,,,,,FX
2007-04-13,MBB,,0.5,1.0,,,,,Bonds
2007-04-13,HYG,,0.5,1.0,,,,,Bonds
2007-04-13,BIL,,0.5,1.0,,,,,Bonds
2007-04-13,VEA,,0.8947368421052632,1.0,,,,,Equities
2007-04-13,PDBC,,0.5,1.0,,,,,Commodities
2007-04-20,TIP,0.026493324209384994,0.625,1.125,0.02980498973555812,0.02505009232016797,-0.7777777777777778,-0.5555555555555556,Bonds
2007-04-20,SPY,0.057883620432890304,0.9473684210526315,1.4473684210526314,0.08377892431076227,0.03291487850368461,-0.2592592592592593,-0.40740740740740744,Equities
2007-04-20,XLV,0.009050063197663771,0.9473684210526315,1.4473684210526314,0.013098775680829141,0.013101500437951132,-0.962962962962963,-0.8518518518518519,Equities
2007-04-20,XLU,0.13533318455241639,0.9473684210526315,1.4473684210526314,0.19587697764165526,0.17795137026423663,0.7777777777777777,0.962962962962963,Equities
2007-04-20,XLP,0.05949447601595503,0.9473684210526315,1.4473684210526314,0.08611042581256649,0.049110834858747156,-0.11111111111111116,0.11111111111111116,Equities
2007-04-20,XLK,0.04152367466316287,0.9473684210526315,1.4473684210526314,0.060100055433525194,0.01660301874216866,-0.4814814814814815,-0.7037037037037037,Equities
2007-04-20,XLI,0.071565357616165,0.9473684210526315,1.4473684210526314,0.10358143865497565,0.04245019590928777,0.18518518518518512,-0.03703703703703709,Equities
2007-04-20,XLF,0.04276125625279148,0.9473684210526315,1.4473684210526314,0.061891291944829764,-0.0008846924455295926,-0.40740740740740744,-0.962962962962963,Equities
2007-04-20,XLE,0.10782713866564198,0.9473684210526315,1.4473684210526314,0.15606559543711337,0.07141730762940769,0.6296296296296295,0.2592592592592593,Equities
2007-04-20,XLB,0.1838325145588262,0.9473684210526315,1.4473684210526314,0.26607337633514316,0.20458677791958768,0.962962962962963,0.962962962962963,Equities
2007-04-20,VUG,0.05852940141256724,0.9473684210526315,1.4473684210526314,0.0847136073076631,0.03753899484090605,-0.18518518518518523,-0.18518518518518523,Equities
2007-04-20,VTV,0.06932899854812358,0.9473684210526315,1.4473684210526314,0.10034460316175779,0.04498816434791619,0.11111111111111116,0.03703703703703698,Equities
2007-04-20,VNQ,0.10265080136358384,0.7714285714285715,1.2714285714285714,0.13051316173369945,0.0883831195506886,0.5555555555555556,0.40740740740740744,REITs
2007-04-20,TLT,0.033463859699603304,0.625,1.125,0.03764684216205372,0.050481656654280505,-0.6296296296296297,0.18518518518518512,Bonds
2007-04-20,XLY,0.06693968450372312,0.9473684210526315,1.4473684210526314,0.09688638546591503,0.03394080740596598,-0.03703703703703709,-0.33333333333333337,Equities
2007-04-20,IEF,0.03157599308955916,0.625,1.125,0.03552299222575406,0.036558762417590485,-0.7037037037037037,-0.2592592592592593,Bonds
2007-04-20,EEM,0.16487171916691468,0.9473684210526315,1.4473684210526314,0.23863011984685017,0.1367373992650281,0.962962962962963,0.8518518518518519,Equities
2007-04-20,QQQ,0.052418400433003276,0.9473684210526315,1.4473684210526314,0.07586873746882052,0.01575182413204529,-0.33333333333333337,-0.7777777777777778,Equities
2007-04-20,EFA,0.11929553527921821,0.9473684210526315,1.4473684210526314,0.17266459053571054,0.11608327331089796,0.7037037037037037,0.6296296296296295,Equities
2007-04-20,EWJ,0.08818819818788781,0.9473684210526315,1.4473684210526314,0.12764081316667972,0.08814152979103443,0.4814814814814814,0.33333333333333326,Equities
2007-04-20,GLD,0.10837024292054998,0.5,1.0,0.10837024292054998,0.10329525496467507,0.33333333333333326,0.4814814814814814,Commodities
2007-04-20,LQD,0.03615533715963659,0.625,1.125,0.040674754304591165,0.04153779598526741,-0.5555555555555556,-0.11111111111111116,Bonds
2007-04-20,SHY,0.0215703458620069,0.625,1.125,0.024266639094757764,0.02259157291809699,-0.8518518518518519,-0.6296296296296297,Bonds
2007-04-20,IWM,0.06792834626520516,0.9473684210526315,1.4473684210526314,0.0983173432785864,0.031200276774584125,0.03703703703703698,-0.4814814814814815,Equities
2007-04-20,IAU,0.11105432995524267,0.5,1.0,0.11105432995524267,0.10409550218071617,0.40740740740740744,0.5555555555555556,Commodities
2007-04-20,VWO,0.15148232558499064,0.9473684210526315,1.4473684210526314,0.21925073439932855,0.12246202074372803,0.8518518518518519,0.7037037037037037,Equities
