decision_at,cik10,company_name_as_filed,sector,cash_score,event_score,response_date,adjusted_score,rank,intended_weight
2024-01-26,0001475115,"EVENTBRITE, INC.",technology,0.9980544747081712,0.5,,0.9980544747081712,1,0.05
2024-01-26,0001327567,PALO ALTO NETWORKS INC,technology,0.9961089494163424,0.5,,0.9961089494163424,2,0.05
2024-01-26,0001314727,SONOS INC,technology,0.9941634241245136,0.5,,0.9941634241245136,3,0.05
2024-01-26,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.5,,0.9922178988326849,4,0.05
2024-01-26,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,5,0.05
2024-01-26,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9883268482490273,0.5,,0.9883268482490273,6,0.05
2024-01-26,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.5,,0.9863813229571985,7,0.05
2024-01-26,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9844357976653697,0.5,,0.9844357976653697,8,0.05
2024-01-26,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5,,0.9824902723735408,9,0.05
2024-01-26,0001353283,SPLUNK INC,technology,0.980544747081712,0.5,,0.980544747081712,10,0.05
2024-01-26,0001713683,"ZSCALER, INC.",technology,0.9785992217898832,0.5,,0.9785992217898832,11,0.05
2024-01-26,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.5,,0.9766536964980544,12,0.05
2024-01-26,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,13,0.05
2024-01-26,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.5,,0.9727626459143969,14,0.05
2024-01-26,0001031308,BENTLEY SYSTEMS INC,technology,0.9708171206225681,0.5,,0.9708171206225681,15,0.05
2024-01-26,0001803696,ADEIA INC.,technology,0.9688715953307393,0.5,,0.9688715953307393,16,0.05
2024-01-26,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.5,,0.9669260700389105,17,0.05
2024-01-26,0001640147,SNOWFLAKE INC.,technology,0.9649805447470817,0.5,,0.9649805447470817,18,0.05
2024-01-26,0001701732,ALTAIR ENGINEERING INC.,technology,0.9610894941634242,0.5,,0.9610894941634242,20,0.05
2024-01-26,0000023194,COMSTOCK RESOURCES INC,energy,0.9571984435797666,0.5,,0.9571984435797666,22,0.05
2024-02-16,0001314727,SONOS INC,technology,0.9941634241245136,0.8650306748466258,2024-02-09,1.1036726265785013,1,0.05
2024-02-16,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.8711656441717791,2024-02-09,1.1035675920842185,2,0.05
2024-02-16,0001463101,"ENPHASE ENERGY, INC.",technology,0.933852140077821,0.9325153374233128,2024-02-09,1.063606741304815,3,0.05
2024-02-16,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9280155642023347,0.9202453987730062,2024-02-09,1.0540891838342366,4,0.05
2024-02-16,0001475115,"EVENTBRITE, INC.",technology,0.9980544747081712,0.5,,0.9980544747081712,6,0.05
2024-02-16,0001327567,PALO ALTO NETWORKS INC,technology,0.9961089494163424,0.5,,0.9961089494163424,7,0.05
2024-02-16,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,9,0.05
2024-02-16,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.5,,0.9863813229571985,10,0.05
2024-02-16,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9844357976653697,0.5,,0.9844357976653697,11,0.05
2024-02-16,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5,,0.9824902723735408,12,0.05
2024-02-16,0001353283,SPLUNK INC,technology,0.980544747081712,0.5,,0.980544747081712,13,0.05
2024-02-16,0001713683,"ZSCALER, INC.",technology,0.9785992217898832,0.5,,0.9785992217898832,14,0.05
2024-02-16,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.5,,0.9766536964980544,15,0.05
2024-02-16,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,17,0.05
2024-02-16,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.5,,0.9727626459143969,18,0.05
2024-02-16,0001031308,BENTLEY SYSTEMS INC,technology,0.9708171206225681,0.5,,0.9708171206225681,19,0.05
2024-02-16,0001803696,ADEIA INC.,technology,0.9688715953307393,0.5,,0.9688715953307393,20,0.05
2024-02-16,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.5,,0.9669260700389105,21,0.05
2024-02-16,0001640147,SNOWFLAKE INC.,technology,0.9649805447470817,0.5,,0.9649805447470817,22,0.05
2024-02-16,0001701732,ALTAIR ENGINEERING INC.,technology,0.9610894941634242,0.5,,0.9610894941634242,24,0.05
2024-02-23,0001314727,SONOS INC,technology,0.9941634241245136,0.8447488584474886,2024-02-09,1.0975880816587602,1,0.05
2024-02-23,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.8493150684931506,2024-02-09,1.09701241938063,2,0.05
2024-02-23,0001671933,"TRADE DESK, INC.",technology,0.9377431906614786,0.9497716894977168,2024-02-16,1.0726746975107937,3,0.05
2024-02-23,0001463101,"ENPHASE ENERGY, INC.",technology,0.933852140077821,0.9178082191780822,2024-02-09,1.0591946058312456,4,0.05
2024-02-23,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9280155642023347,0.9041095890410958,2024-02-09,1.0492484409146634,5,0.05
2024-02-23,0001475115,"EVENTBRITE, INC.",technology,0.9980544747081712,0.5,,0.9980544747081712,8,0.05
2024-02-23,0001327567,PALO ALTO NETWORKS INC,technology,0.9961089494163424,0.5,,0.9961089494163424,9,0.05
2024-02-23,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,11,0.05
2024-02-23,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.5,,0.9863813229571985,12,0.05
2024-02-23,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9844357976653697,0.5,,0.9844357976653697,13,0.05
2024-02-23,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5,,0.9824902723735408,14,0.05
2024-02-23,0001353283,SPLUNK INC,technology,0.980544747081712,0.5,,0.980544747081712,16,0.05
2024-02-23,0001713683,"ZSCALER, INC.",technology,0.9785992217898832,0.5,,0.9785992217898832,17,0.05
2024-02-23,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.5,,0.9766536964980544,18,0.05
2024-02-23,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,19,0.05
2024-02-23,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.5,,0.9727626459143969,20,0.05
2024-02-23,0001031308,BENTLEY SYSTEMS INC,technology,0.9708171206225681,0.5,,0.9708171206225681,21,0.05
2024-02-23,0001803696,ADEIA INC.,technology,0.9688715953307393,0.5,,0.9688715953307393,22,0.05
2024-02-23,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.5,,0.9669260700389105,23,0.05
2024-02-23,0001640147,SNOWFLAKE INC.,technology,0.9649805447470817,0.5,,0.9649805447470817,24,0.05
2024-03-01,0001314727,SONOS INC,technology,0.9941634241245136,0.8594377510040161,2024-02-09,1.1019947494257185,1,0.05
2024-03-01,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.8634538152610441,2024-02-09,1.101254043410998,2,0.05
2024-03-01,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.8478260869565217,2024-02-23,1.090729149044155,3,0.05
2024-03-01,0001671933,"TRADE DESK, INC.",technology,0.9377431906614786,0.9558232931726908,2024-02-16,1.0744901786132859,4,0.05
2024-03-01,0001463101,"ENPHASE ENERGY, INC.",technology,0.933852140077821,0.927710843373494,2024-02-09,1.0621653930898691,5,0.05
2024-03-01,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9280155642023347,0.9116465863453815,2024-02-09,1.051509540105949,6,0.05
2024-03-01,0001321655,PALANTIR TECHNOLOGIES INC.,technology,0.8910505836575876,0.9919678714859438,2024-02-09,1.0386409451033707,7,0.05
2024-03-01,0001751008,APPLOVIN CORP,technology,0.8988326848249028,0.963855421686747,2024-02-16,1.0379893113309269,8,0.05
2024-03-01,0001013462,ANSYS INC,technology,0.9630350194552529,0.6746987951807228,2024-02-23,1.0154446580094698,9,0.05
2024-03-01,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.5869565217391305,2024-02-23,0.998849602436136,12,0.05
2024-03-01,0001475115,"EVENTBRITE, INC.",technology,0.9980544747081712,0.5,,0.9980544747081712,13,0.05
2024-03-01,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5434782608695652,2024-02-23,0.9955337506344104,15,0.05
2024-03-01,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,16,0.05
2024-03-01,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9844357976653697,0.5,,0.9844357976653697,18,0.05
2024-03-01,0001353283,SPLUNK INC,technology,0.980544747081712,0.5,,0.980544747081712,19,0.05
2024-03-01,0001713683,"ZSCALER, INC.",technology,0.9785992217898832,0.5,,0.9785992217898832,20,0.05
2024-03-01,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.5,,0.9766536964980544,21,0.05
2024-03-01,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,23,0.05
2024-03-01,0001031308,BENTLEY SYSTEMS INC,technology,0.9708171206225681,0.5,,0.9708171206225681,24,0.05
2024-03-01,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.5,,0.9669260700389105,25,0.05
2024-03-08,0001314727,SONOS INC,technology,0.9941634241245136,0.8458904109589042,2024-02-09,1.097930547412185,1,0.05
2024-03-08,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.8493150684931506,2024-02-09,1.09701241938063,2,0.05
2024-03-08,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.8666666666666667,2024-02-23,1.0963813229571986,3,0.05
2024-03-08,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.9041095890410958,2024-03-01,1.0881589467512391,4,0.05
2024-03-08,0001671933,"TRADE DESK, INC.",technology,0.9377431906614786,0.928082191780822,2024-02-16,1.0661678481957253,5,0.05
2024-03-08,0001463101,"ENPHASE ENERGY, INC.",technology,0.933852140077821,0.8972602739726028,2024-02-09,1.053030222269602,6,0.05
2024-03-08,0001280452,MONOLITHIC POWER SYSTEMS INC,technology,0.9280155642023347,0.8801369863013698,2024-02-09,1.0420566600927457,7,0.05
2024-03-08,0001321655,PALANTIR TECHNOLOGIES INC.,technology,0.8910505836575876,0.9897260273972602,2024-02-09,1.0379683918767657,8,0.05
2024-03-08,0001751008,APPLOVIN CORP,technology,0.8988326848249028,0.952054794520548,2024-02-16,1.034449123181067,9,0.05
2024-03-08,0000007332,SOUTHWESTERN ENERGY CO,energy,0.9474708171206225,0.7666666666666667,2024-02-23,1.0274708171206226,10,0.05
2024-03-08,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9241245136186771,0.8082191780821918,2024-03-01,1.0165902670433347,11,0.05
2024-03-08,0001013462,ANSYS INC,technology,0.9630350194552529,0.6678082191780822,2024-02-23,1.0133774852086777,12,0.05
2024-03-08,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.6166666666666667,2024-02-23,1.007762645914397,13,0.05
2024-03-08,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5833333333333334,2024-02-23,1.0074902723735408,14,0.05
2024-03-08,0001476840,"EXPENSIFY, INC.",technology,0.8871595330739299,0.8938356164383562,2024-02-23,1.0053102180054367,15,0.05
2024-03-08,0001660134,"OKTA, INC.",technology,0.867704280155642,0.9417808219178082,2024-03-01,1.0002385267309846,16,0.05
2024-03-08,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.565068493150685,2024-03-01,0.99617424444326,17,0.05
2024-03-08,0001618732,"NUTANIX, INC.",technology,0.9105058365758755,0.773972602739726,2024-03-01,0.9926976173977933,18,0.05
2024-03-08,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,20,0.05
2024-03-08,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,25,0.05
2024-03-15,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.84375,2024-02-23,1.0895063229571984,1,0.05
2024-03-15,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.9043478260869565,2024-03-01,1.0882304178649975,2,0.05
2024-03-15,0001349436,SANDRIDGE ENERGY INC,energy,0.9513618677042801,0.890625,2024-03-08,1.06854936770428,3,0.05
2024-03-15,0001671933,"TRADE DESK, INC.",technology,0.9377431906614786,0.9260869565217391,2024-02-16,1.0655692776180004,4,0.05
2024-03-15,0001751008,APPLOVIN CORP,technology,0.8988326848249028,0.9521739130434783,2024-02-16,1.0344848587379463,5,0.05
2024-03-15,0001013462,ANSYS INC,technology,0.9630350194552529,0.6869565217391305,2024-02-23,1.019121975976992,6,0.05
2024-03-15,0000007332,SOUTHWESTERN ENERGY CO,energy,0.9474708171206225,0.734375,2024-02-23,1.0177833171206225,7,0.05
2024-03-15,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9241245136186771,0.808695652173913,2024-03-01,1.016733209270851,8,0.05
2024-03-15,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.59375,2024-02-23,1.0106152723735409,9,0.05
2024-03-15,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.625,2024-02-23,1.0102626459143969,10,0.05
2024-03-15,0001476840,"EXPENSIFY, INC.",technology,0.8871595330739299,0.8956521739130435,2024-02-23,1.005855185247843,11,0.05
2024-03-15,0001044777,ONESPAN INC.,technology,0.9085603112840467,0.8217391304347826,2024-03-08,1.0050820504144815,12,0.05
2024-03-15,0001660134,"OKTA, INC.",technology,0.867704280155642,0.9434782608695652,2024-03-01,1.0007477584165116,13,0.05
2024-03-15,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.5608695652173913,2024-03-01,0.9949145660632719,14,0.05
2024-03-15,0001314727,SONOS INC,technology,0.9941634241245136,0.5,,0.9941634241245136,15,0.05
2024-03-15,0001794515,ZOOMINFO TECHNOLOGIES INC.,technology,0.8832684824902723,0.8652173913043478,2024-02-16,0.9928336998815767,16,0.05
2024-03-15,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.5,,0.9922178988326849,17,0.05
2024-03-15,0001618732,"NUTANIX, INC.",technology,0.9105058365758755,0.7695652173913043,2024-03-01,0.9913754017932668,18,0.05
2024-03-15,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,19,0.05
2024-03-15,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.5,,0.9747081712062257,22,0.05
2024-03-22,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.979381443298969,2024-03-15,1.1185226041959164,1,0.05
2024-03-22,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.85,2024-02-23,1.0913813229571985,2,0.05
2024-03-22,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.8969072164948454,2024-03-01,1.085998234987364,3,0.05
2024-03-22,0001349436,SANDRIDGE ENERGY INC,energy,0.9513618677042801,0.8833333333333333,2024-03-08,1.06636186770428,4,0.05
2024-03-22,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9494163424124513,0.8350515463917526,2024-03-15,1.0499318063299772,5,0.05
2024-03-22,0001013462,ANSYS INC,technology,0.9630350194552529,0.7268041237113402,2024-02-23,1.031076256568655,6,0.05
2024-03-22,0001384195,"RING ENERGY, INC.",energy,0.877431906614786,0.9833333333333333,2024-03-15,1.022431906614786,7,0.05
2024-03-22,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9241245136186771,0.8144329896907216,2024-03-01,1.0184544105258935,8,0.05
2024-03-22,0000007332,SOUTHWESTERN ENERGY CO,energy,0.9474708171206225,0.7333333333333333,2024-02-23,1.0174708171206226,9,0.05
2024-03-22,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.6333333333333333,2024-02-23,1.0127626459143968,10,0.05
2024-03-22,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.6,2024-02-23,1.0124902723735407,11,0.05
2024-03-22,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.6185567010309279,2024-03-01,1.0122207068073328,12,0.05
2024-03-22,0001044777,ONESPAN INC.,technology,0.9085603112840467,0.8247422680412371,2024-03-08,1.0059829916964178,13,0.05
2024-03-22,0001476840,"EXPENSIFY, INC.",technology,0.8871595330739299,0.8865979381443299,2024-02-23,1.003138914517229,14,0.05
2024-03-22,0001618732,"NUTANIX, INC.",technology,0.9105058365758755,0.7989690721649485,2024-03-01,1.00019655822536,15,0.05
2024-03-22,0000033213,EQT CORP,energy,1.0,0.5,,1.0,16,0.05
2024-03-22,0001660134,"OKTA, INC.",technology,0.867704280155642,0.9381443298969072,2024-03-01,0.9991475791247142,17,0.05
2024-03-22,0001314727,SONOS INC,technology,0.9941634241245136,0.5,,0.9941634241245136,18,0.05
2024-03-22,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.5,,0.9922178988326849,19,0.05
2024-03-22,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,21,0.05
2024-03-29,0001493761,TURTLE BEACH CORP,technology,0.9747081712062257,0.9801324503311258,2024-03-15,1.1187479063055634,1,0.05
2024-03-29,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9669260700389105,0.8741721854304636,2024-03-01,1.0791777256680497,2,0.05
2024-03-29,0001349436,SANDRIDGE ENERGY INC,energy,0.9513618677042801,0.8611111111111112,2024-03-08,1.0596952010376135,3,0.05
2024-03-29,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9494163424124513,0.8013245033112583,2024-03-15,1.0398136934058289,4,0.05
2024-03-29,0001384195,"RING ENERGY, INC.",energy,0.877431906614786,0.9722222222222222,2024-03-15,1.0190985732814526,5,0.05
2024-03-29,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9241245136186771,0.7814569536423841,2024-03-01,1.0085615997113924,6,0.05
2024-03-29,0001280263,AMBARELLA INC,technology,0.9766536964980544,0.6026490066225165,2024-03-01,1.0074483984848095,7,0.05
2024-03-29,0000033213,EQT CORP,energy,1.0,0.5,,1.0,8,0.05
2024-03-29,0001044777,ONESPAN INC.,technology,0.9085603112840467,0.7947019867549668,2024-03-08,0.9969709073105367,9,0.05
2024-03-29,0001327567,PALO ALTO NETWORKS INC,technology,0.9961089494163424,0.5,,0.9961089494163424,10,0.05
2024-03-29,0001660134,"OKTA, INC.",technology,0.867704280155642,0.9271523178807947,2024-03-01,0.9958499755198804,11,0.05
2024-03-29,0001314727,SONOS INC,technology,0.9941634241245136,0.5,,0.9941634241245136,12,0.05
2024-03-29,0001361113,VARONIS SYSTEMS INC,technology,0.9922178988326849,0.5,,0.9922178988326849,13,0.05
2024-03-29,0001070235,BLACKBERRY LTD,technology,0.9902723735408561,0.5,,0.9902723735408561,14,0.05
2024-03-29,0001618732,"NUTANIX, INC.",technology,0.9105058365758755,0.7615894039735099,2024-03-01,0.9889826577679285,15,0.05
2024-03-29,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9883268482490273,0.5,,0.9883268482490273,16,0.05
2024-03-29,0000858470,COTERRA ENERGY INC.,energy,0.9863813229571985,0.5,,0.9863813229571985,18,0.05
2024-03-29,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824902723735408,0.5,,0.9824902723735408,20,0.05
2024-03-29,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9727626459143969,0.5,,0.9727626459143969,22,0.05
2024-03-29,0001013462,ANSYS INC,technology,0.9630350194552529,0.5,,0.9630350194552529,25,0.05
2024-04-05,0001349436,SANDRIDGE ENERGY INC,energy,0.9551656920077972,0.8333333333333334,2024-03-08,1.0551656920077972,1,0.05
2024-04-05,0001902733,"NCINO, INC.",technology,0.9200779727095516,0.9333333333333333,2024-03-29,1.0500779727095515,2,0.05
2024-04-05,0001493761,TURTLE BEACH CORP,technology,0.8830409356725146,0.9733333333333334,2024-03-15,1.0250409356725148,3,0.05
2024-04-05,0001384195,"RING ENERGY, INC.",energy,0.8810916179337231,0.9444444444444444,2024-03-15,1.0144249512670565,4,0.05
2024-04-05,0001475115,"EVENTBRITE, INC.",technology,1.0,0.5,,1.0,5,0.05
2024-04-05,0000033213,EQT CORP,energy,0.9980506822612085,0.5,,0.9980506822612085,6,0.05
2024-04-05,0001361113,VARONIS SYSTEMS INC,technology,0.9961013645224172,0.5,,0.9961013645224172,7,0.05
2024-04-05,0001070235,BLACKBERRY LTD,technology,0.9941520467836257,0.5,,0.9941520467836257,8,0.05
2024-04-05,0000858470,COTERRA ENERGY INC.,energy,0.9922027290448343,0.5,,0.9922027290448343,9,0.05
2024-04-05,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9902534113060428,0.5,,0.9902534113060428,10,0.05
2024-04-05,0001280263,AMBARELLA INC,technology,0.9883040935672515,0.5,,0.9883040935672515,11,0.05
2024-04-05,0001713683,"ZSCALER, INC.",technology,0.98635477582846,0.5,,0.98635477582846,12,0.05
2024-04-05,0001261333,"DOCUSIGN, INC.",technology,0.9278752436647173,0.6933333333333334,2024-03-08,0.9858752436647173,13,0.05
2024-04-05,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9844054580896686,0.5,,0.9844054580896686,14,0.05
2024-04-05,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824561403508771,0.5,,0.9824561403508771,15,0.05
2024-04-05,0001044777,ONESPAN INC.,technology,0.8869395711500975,0.8133333333333334,2024-03-08,0.9809395711500974,16,0.05
2024-04-05,0001031308,BENTLEY SYSTEMS INC,technology,0.9805068226120858,0.5,,0.9805068226120858,17,0.05
2024-04-05,0001640147,SNOWFLAKE INC.,technology,0.9785575048732943,0.5,,0.9785575048732943,18,0.05
2024-04-05,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9766081871345029,0.5,,0.9766081871345029,19,0.05
2024-04-05,0001013462,ANSYS INC,technology,0.9727095516569201,0.5,,0.9727095516569201,21,0.05
2024-04-12,0001902733,"NCINO, INC.",technology,0.9200779727095516,0.9038461538461539,2024-03-29,1.0412318188633978,1,0.05
2024-04-12,0001070235,BLACKBERRY LTD,technology,0.9941520467836257,0.6538461538461539,2024-04-05,1.0403058929374718,2,0.05
2024-04-12,0001493761,TURTLE BEACH CORP,technology,0.8830409356725146,0.9615384615384616,2024-03-15,1.021502474134053,3,0.05
2024-04-12,0001475115,"EVENTBRITE, INC.",technology,1.0,0.5,,1.0,4,0.05
2024-04-12,0000033213,EQT CORP,energy,0.9980506822612085,0.5,,0.9980506822612085,5,0.05
2024-04-12,0001384195,"RING ENERGY, INC.",energy,0.8810916179337231,0.8888888888888888,2024-03-15,0.9977582846003898,6,0.05
2024-04-12,0001361113,VARONIS SYSTEMS INC,technology,0.9961013645224172,0.5,,0.9961013645224172,7,0.05
2024-04-12,0000858470,COTERRA ENERGY INC.,energy,0.9922027290448343,0.5,,0.9922027290448343,8,0.05
2024-04-12,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9902534113060428,0.5,,0.9902534113060428,9,0.05
2024-04-12,0001280263,AMBARELLA INC,technology,0.9883040935672515,0.5,,0.9883040935672515,10,0.05
2024-04-12,0001713683,"ZSCALER, INC.",technology,0.98635477582846,0.5,,0.98635477582846,11,0.05
2024-04-12,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9844054580896686,0.5,,0.9844054580896686,12,0.05
2024-04-12,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824561403508771,0.5,,0.9824561403508771,13,0.05
2024-04-12,0001031308,BENTLEY SYSTEMS INC,technology,0.9805068226120858,0.5,,0.9805068226120858,14,0.05
2024-04-12,0001640147,SNOWFLAKE INC.,technology,0.9785575048732943,0.5,,0.9785575048732943,15,0.05
2024-04-12,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9766081871345029,0.5,,0.9766081871345029,16,0.05
2024-04-12,0001701732,ALTAIR ENGINEERING INC.,technology,0.9746588693957114,0.5,,0.9746588693957114,17,0.05
2024-04-12,0001013462,ANSYS INC,technology,0.9727095516569201,0.5,,0.9727095516569201,18,0.05
2024-04-12,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9707602339181286,0.5,,0.9707602339181286,19,0.05
2024-04-12,0000769397,"AUTODESK, INC.",technology,0.9688109161793372,0.5,,0.9688109161793372,20,0.05
2024-04-19,0000315852,RANGE RESOURCES CORP,energy,0.9610136452241715,0.875,2024-04-12,1.0735136452241716,1,0.05
2024-04-19,0000033213,EQT CORP,energy,0.9980506822612085,0.75,2024-04-12,1.0730506822612085,2,0.05
2024-04-19,0001902733,"NCINO, INC.",technology,0.9200779727095516,0.96875,2024-03-29,1.0607029727095516,3,0.05
2024-04-19,0001070235,BLACKBERRY LTD,technology,0.9941520467836257,0.59375,2024-04-05,1.0222770467836257,4,0.05
2024-04-19,0001475115,"EVENTBRITE, INC.",technology,1.0,0.5,,1.0,5,0.05
2024-04-19,0001361113,VARONIS SYSTEMS INC,technology,0.9961013645224172,0.5,,0.9961013645224172,6,0.05
2024-04-19,0000858470,COTERRA ENERGY INC.,energy,0.9922027290448343,0.5,,0.9922027290448343,7,0.05
2024-04-19,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9902534113060428,0.5,,0.9902534113060428,8,0.05
2024-04-19,0001280263,AMBARELLA INC,technology,0.9883040935672515,0.5,,0.9883040935672515,9,0.05
2024-04-19,0001713683,"ZSCALER, INC.",technology,0.98635477582846,0.5,,0.98635477582846,10,0.05
2024-04-19,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9844054580896686,0.5,,0.9844054580896686,11,0.05
2024-04-19,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.9824561403508771,0.5,,0.9824561403508771,12,0.05
2024-04-19,0001031308,BENTLEY SYSTEMS INC,technology,0.9805068226120858,0.5,,0.9805068226120858,13,0.05
2024-04-19,0001640147,SNOWFLAKE INC.,technology,0.9785575048732943,0.5,,0.9785575048732943,14,0.05
2024-04-19,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.9766081871345029,0.5,,0.9766081871345029,15,0.05
2024-04-19,0001701732,ALTAIR ENGINEERING INC.,technology,0.9746588693957114,0.5,,0.9746588693957114,16,0.05
2024-04-19,0001013462,ANSYS INC,technology,0.9727095516569201,0.5,,0.9727095516569201,17,0.05
2024-04-19,0001807794,CREDO TECHNOLOGY GROUP HOLDING LTD,technology,0.9707602339181286,0.5,,0.9707602339181286,18,0.05
2024-04-19,0000769397,"AUTODESK, INC.",technology,0.9688109161793372,0.5,,0.9688109161793372,19,0.05
2024-04-19,0000023194,COMSTOCK RESOURCES INC,energy,0.9668615984405458,0.5,,0.9668615984405458,20,0.05
2024-05-03,0000033213,EQT CORP,energy,0.9980506822612085,0.9230769230769231,2024-04-26,1.1249737591842854,1,0.05
