decision_time,cik10,ticker,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,net_margin,operating_cash_flow_margin,revenue__prior_year,revenue__yoy_growth
2022-01-01 00:00:00+00:00,0000863436,0000863436,8065000.0,2021-09-30,2021-11-05 00:00:00+00:00,36613000.0,2021-03-31,2021-05-07 00:00:00+00:00,5915000.0,0.3634826711749788,-3109000.0,-12.7764554519138,571882000.0,2021-09-30,2021-11-05 00:00:00+00:00,0.014102559618942368,0.06402194858379875,525951000.0,0.08732942802656529
2022-04-01 00:00:00+00:00,0000863436,0000863436,8065000.0,2021-09-30,2021-11-05 00:00:00+00:00,36613000.0,2021-03-31,2021-05-07 00:00:00+00:00,5915000.0,0.3634826711749788,-3109000.0,-12.7764554519138,571882000.0,2021-09-30,2021-11-05 00:00:00+00:00,0.014102559618942368,0.06402194858379875,525951000.0,0.08732942802656529
2022-07-01 00:00:00+00:00,0000863436,0000863436,10960000.0,2022-03-31,2022-05-06 00:00:00+00:00,-68025000.0,2022-03-31,2022-05-06 00:00:00+00:00,7917000.0,0.3843627636731084,36613000.0,-2.857946630978068,636083000.0,2022-03-31,2022-05-06 00:00:00+00:00,0.01723045577385341,-0.10694359069492504,505721000.0,0.2577745436713128
2022-10-01 00:00:00+00:00,0000863436,0000863436,17221000.0,2022-06-30,2022-08-05 00:00:00+00:00,-68025000.0,2022-03-31,2022-05-06 00:00:00+00:00,7369000.0,1.3369520966209798,36613000.0,-2.857946630978068,728029000.0,2022-06-30,2022-08-05 00:00:00+00:00,0.023654277508176186,-0.09343721197919314,544662000.0,0.33666200322401774
2023-01-01 00:00:00+00:00,0000863436,0000863436,18829000.0,2022-09-30,2022-11-05 00:00:00+00:00,-68025000.0,2022-03-31,2022-05-06 00:00:00+00:00,8065000.0,1.3346559206447615,36613000.0,-2.857946630978068,771575000.0,2022-09-30,2022-11-05 00:00:00+00:00,0.02440333084923695,-0.08816382075624535,571882000.0,0.3491856711699266
2023-04-01 00:00:00+00:00,0000863436,0000863436,18829000.0,2022-09-30,2022-11-05 00:00:00+00:00,-68025000.0,2022-03-31,2022-05-06 00:00:00+00:00,8065000.0,1.3346559206447615,36613000.0,-2.857946630978068,771575000.0,2022-09-30,2022-11-05 00:00:00+00:00,0.02440333084923695,-0.08816382075624535,571882000.0,0.3491856711699266
2023-07-01 00:00:00+00:00,0000863436,0000863436,12360000.0,2023-03-31,2023-05-06 00:00:00+00:00,-24906000.0,2023-03-31,2023-05-06 00:00:00+00:00,18829000.0,-0.3435657761962929,,,694695000.0,2023-03-31,2023-05-06 00:00:00+00:00,0.017791980653380262,-0.03585170470494246,771575000.0,-0.0996403460454266
2023-10-01 00:00:00+00:00,0000863436,0000863436,13991000.0,2023-06-30,2023-08-04 00:00:00+00:00,-24906000.0,2023-03-31,2023-05-06 00:00:00+00:00,17221000.0,-0.18756169792694966,,,733232000.0,2023-06-30,2023-08-04 00:00:00+00:00,0.01908127304863945,-0.03396742095271347,728029000.0,0.007146693332271026
2024-01-01 00:00:00+00:00,0000863436,0000863436,20412000.0,2023-09-30,2023-11-03 00:00:00+00:00,-24906000.0,2023-03-31,2023-05-06 00:00:00+00:00,18829000.0,0.08407244144670445,,,719695000.0,2023-09-30,2023-11-03 00:00:00+00:00,0.028362014464460638,-0.03460632629099827,771575000.0,-0.06723908887664842
2024-04-01 00:00:00+00:00,0000863436,0000863436,20412000.0,2023-09-30,2023-11-03 00:00:00+00:00,-24906000.0,2023-03-31,2023-05-06 00:00:00+00:00,18829000.0,0.08407244144670445,,,719695000.0,2023-09-30,2023-11-03 00:00:00+00:00,0.028362014464460638,-0.03460632629099827,771575000.0,-0.06723908887664842
2024-07-01 00:00:00+00:00,0000863436,0000863436,14002000.0,2024-03-31,2024-05-04 00:00:00+00:00,48457000.0,2024-03-31,2024-05-04 00:00:00+00:00,,,,,675575000.0,2024-03-31,2024-05-04 00:00:00+00:00,0.020726048181178996,0.07172704733005218,,
2024-10-01 00:00:00+00:00,0000863436,0000863436,15528000.0,2024-06-30,2024-08-02 00:00:00+00:00,48457000.0,2024-03-31,2024-05-04 00:00:00+00:00,,,,,665896000.0,2024-06-30,2024-08-02 00:00:00+00:00,0.02331895671396134,0.07276962168266517,,
2025-01-01 00:00:00+00:00,0000863436,0000863436,15374000.0,2024-09-30,2024-11-02 00:00:00+00:00,48457000.0,2024-03-31,2024-05-04 00:00:00+00:00,20412000.0,-0.2468155986674505,,,657747000.0,2024-09-30,2024-11-02 00:00:00+00:00,0.023373728804540347,0.07367118360098944,719695000.0,-0.08607535136411948
2025-04-01 00:00:00+00:00,0000863436,0000863436,15374000.0,2024-09-30,2024-11-02 00:00:00+00:00,48457000.0,2024-03-31,2024-05-04 00:00:00+00:00,20412000.0,-0.2468155986674505,,,657747000.0,2024-09-30,2024-11-02 00:00:00+00:00,0.023373728804540347,0.07367118360098944,719695000.0,-0.08607535136411948
2025-07-01 00:00:00+00:00,0000863436,0000863436,3644000.0,2025-03-31,2025-05-02 00:00:00+00:00,31503000.0,2025-03-31,2025-05-02 00:00:00+00:00,15528000.0,-0.765327150953117,48457000.0,-0.349877210722909,631764000.0,2025-03-31,2025-05-02 00:00:00+00:00,0.0057679766495083605,0.049865139514122366,665896000.0,-0.05125725338491294
2025-10-01 00:00:00+00:00,0000863436,0000863436,972000.0,2025-06-30,2025-08-01 00:00:00+00:00,31503000.0,2025-03-31,2025-05-02 00:00:00+00:00,,,48457000.0,-0.349877210722909,642335000.0,2025-06-30,2025-08-01 00:00:00+00:00,0.0015132290782846956,0.049044501700825895,,
2026-01-01 00:00:00+00:00,0000863436,0000863436,14263000.0,2025-09-30,2025-11-06 00:00:00+00:00,31503000.0,2025-03-31,2025-05-02 00:00:00+00:00,15374000.0,-0.0722648627553012,48457000.0,-0.349877210722909,680678000.0,2025-09-30,2025-11-06 00:00:00+00:00,0.0209541075222058,0.04628179550389465,657747000.0,0.03486294882378793
2026-04-01 00:00:00+00:00,0000863436,0000863436,14263000.0,2025-09-30,2025-11-06 00:00:00+00:00,31503000.0,2025-03-31,2025-05-02 00:00:00+00:00,15374000.0,-0.0722648627553012,48457000.0,-0.349877210722909,680678000.0,2025-09-30,2025-11-06 00:00:00+00:00,0.0209541075222058,0.04628179550389465,657747000.0,0.03486294882378793
2026-07-01 00:00:00+00:00,0000863436,0000863436,13023000.0,2026-03-31,2026-05-01 00:00:00+00:00,47028000.0,2026-03-31,2026-05-01 00:00:00+00:00,3644000.0,2.573819978046103,31503000.0,0.49281020855156643,677280000.0,2026-03-31,2026-05-01 00:00:00+00:00,0.01922838412473423,0.06943656980864635,631764000.0,0.07204589055406774
2012-04-01 00:00:00+00:00,0000864749,0000864749,29403000.0,2011-12-30,2012-02-29 00:00:00+00:00,27927000.0,2011-04-01,2011-05-10 23:59:59+00:00,,,,,435170000.0,2011-12-30,2012-02-29 00:00:00+00:00,0.06756669807201783,0.06417492014614978,,
2012-07-01 00:00:00+00:00,0000864749,0000864749,50072000.0,2012-03-30,2012-05-09 00:00:00+00:00,67658000.0,2012-03-30,2012-05-09 00:00:00+00:00,38872000.0,0.2881251286272897,27927000.0,1.4226733985032407,502267000.0,2012-03-30,2012-05-09 00:00:00+00:00,0.09969199648792375,0.13470524641276452,384293000.0,0.3069897187822832
2012-10-01 00:00:00+00:00,0000864749,0000864749,53165000.0,2012-06-29,2012-08-08 00:00:00+00:00,67658000.0,2012-03-30,2012-05-09 00:00:00+00:00,54178000.0,-0.018697626342795926,27927000.0,1.4226733985032407,517560000.0,2012-06-29,2012-08-08 00:00:00+00:00,0.1027223896746271,0.13072494010356286,407169000.0,0.2711183808197579
2013-01-01 00:00:00+00:00,0000864749,0000864749,53800000.0,2012-09-28,2012-11-08 00:00:00+00:00,67658000.0,2012-03-30,2012-05-09 00:00:00+00:00,27196000.0,0.9782320929548463,27927000.0,1.4226733985032407,504763000.0,2012-09-28,2012-11-08 00:00:00+00:00,0.10658467439174424,0.13403914312261397,417433000.0,0.20920722606981235
2013-04-01 00:00:00+00:00,0000864749,0000864749,33185000.0,2012-12-28,2013-02-26 00:00:00+00:00,67658000.0,2012-03-30,2012-05-09 00:00:00+00:00,29403000.0,0.12862633064653273,27927000.0,1.4226733985032407,515523000.0,2012-12-28,2013-02-26 00:00:00+00:00,0.0643715217361786,0.13124147710189457,435170000.0,0.18464737918514595
2013-07-01 00:00:00+00:00,0000864749,0000864749,48932000.0,2013-03-29,2013-05-03 00:00:00+00:00,37388000.0,2013-03-29,2013-05-03 00:00:00+00:00,50072000.0,-0.022767215210097502,67658000.0,-0.44739720358272483,556111000.0,2013-03-29,2013-05-03 00:00:00+00:00,0.08798962796995564,0.06723118226397248,502267000.0,0.10720194637513503
2013-10-01 00:00:00+00:00,0000864749,0000864749,54953000.0,2013-06-28,2013-08-06 00:00:00+00:00,37388000.0,2013-03-29,2013-05-03 00:00:00+00:00,53165000.0,0.033631148311859205,67658000.0,-0.44739720358272483,576293000.0,2013-06-28,2013-08-06 00:00:00+00:00,0.09535600814169182,0.064876720695896,517560000.0,0.11348056264008033
2014-01-01 00:00:00+00:00,0000864749,0000864749,54620000.0,2013-09-27,2013-11-06 00:00:00+00:00,37388000.0,2013-03-29,2013-05-03 00:00:00+00:00,53800000.0,0.015241635687732291,67658000.0,-0.44739720358272483,556502000.0,2013-09-27,2013-11-06 00:00:00+00:00,0.09814879371502708,0.0671839454305645,504763000.0,0.10250157004376304
2014-04-01 00:00:00+00:00,0000864749,0000864749,59997000.0,2014-01-03,2014-02-26 00:00:00+00:00,37388000.0,2013-03-29,2013-05-03 00:00:00+00:00,33185000.0,0.8079554015368389,67658000.0,-0.44739720358272483,599218000.0,2014-01-03,2014-02-26 00:00:00+00:00,0.10012549689762323,0.0623946543661906,515523000.0,0.16234969147836265
2014-07-01 00:00:00+00:00,0000864749,0000864749,68125000.0,2014-04-04,2014-05-13 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,48932000.0,0.392238208125562,37388000.0,1.230528511821975,604721000.0,2014-04-04,2014-05-13 00:00:00+00:00,0.11265525754852238,0.13790657179095814,556111000.0,0.08741060687524604
2014-10-01 00:00:00+00:00,0000864749,0000864749,78027000.0,2014-07-04,2014-08-09 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,54953000.0,0.41988608447218523,37388000.0,1.230528511821975,642199000.0,2014-07-04,2014-08-09 00:00:00+00:00,0.12149972204877305,0.12985850180395797,576293000.0,0.11436196518090624
2015-01-01 00:00:00+00:00,0000864749,0000864749,11875000.0,2014-10-03,2014-11-08 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,54620000.0,-0.7825887953130721,37388000.0,1.230528511821975,584796000.0,2014-10-03,2014-11-08 00:00:00+00:00,0.020306226444777323,0.1426052845778699,556502000.0,0.05084258457292168
2015-04-01 00:00:00+00:00,0000864749,0000864749,55828000.0,2015-01-02,2015-02-26 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,59997000.0,-0.06948680767371707,37388000.0,1.230528511821975,563830000.0,2015-01-02,2015-02-26 00:00:00+00:00,0.09901566074880727,0.14790805739318588,599218000.0,-0.05905697091876416
2015-07-01 00:00:00+00:00,0000864749,0000864749,34000000.0,2015-04-03,2015-05-13 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,68125000.0,-0.5009174311926605,37388000.0,1.230528511821975,582600000.0,2015-04-03,2015-05-13 00:00:00+00:00,0.05835907998626845,0.14314280810161345,604721000.0,-0.036580505720820056
2015-10-01 00:00:00+00:00,0000864749,0000864749,25800000.0,2015-07-03,2015-08-13 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,78027000.0,-0.6693452266523127,37388000.0,1.230528511821975,585800000.0,2015-07-03,2015-08-13 00:00:00+00:00,0.04404233526800956,0.14236087401843633,642199000.0,-0.0878216876700213
2016-01-01 00:00:00+00:00,0000864749,0000864749,37000000.0,2015-10-02,2015-11-11 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,11875000.0,2.1157894736842104,37388000.0,1.230528511821975,562300000.0,2015-10-02,2015-11-11 00:00:00+00:00,0.06580117375066691,0.14831051040369908,584796000.0,-0.038468115376986134
2016-04-01 00:00:00+00:00,0000864749,0000864749,24000000.0,2016-01-01,2016-02-25 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,55828000.0,-0.5701081894389912,37388000.0,1.230528511821975,559700000.0,2016-01-01,2016-02-25 00:00:00+00:00,0.042880114346971594,0.14899946399857067,563830000.0,-0.007324902896263086
2016-07-01 00:00:00+00:00,0000864749,0000864749,19700000.0,2016-04-01,2016-05-11 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,34000000.0,-0.4205882352941176,37388000.0,1.230528511821975,583000000.0,2016-04-01,2016-05-11 00:00:00+00:00,0.03379073756432247,0.14304459691252144,582600000.0,0.000686577411603162
2016-10-01 00:00:00+00:00,0000864749,0000864749,35600000.0,2016-07-01,2016-08-11 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,25800000.0,0.3798449612403101,37388000.0,1.230528511821975,609600000.0,2016-07-01,2016-08-11 00:00:00+00:00,0.0583989501312336,0.13680282152230971,585800000.0,0.04062820075110962
2017-01-01 00:00:00+00:00,0000864749,0000864749,39200000.0,2016-09-30,2016-11-08 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,37000000.0,0.05945945945945952,37388000.0,1.230528511821975,584100000.0,2016-09-30,2016-11-08 00:00:00+00:00,0.06711179592535525,0.14277520972436228,562300000.0,0.03876934020985234
2017-04-01 00:00:00+00:00,0000864749,0000864749,37700000.0,2016-12-30,2017-02-25 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,24000000.0,0.5708333333333333,37388000.0,1.230528511821975,585500000.0,2016-12-30,2017-02-25 00:00:00+00:00,0.06438941076003415,0.14243381725021348,559700000.0,0.046096122922994365
2017-07-01 00:00:00+00:00,0000864749,0000864749,50500000.0,2017-03-31,2017-05-09 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,19700000.0,1.563451776649746,37388000.0,1.230528511821975,613900000.0,2017-03-31,2017-05-09 00:00:00+00:00,0.08226095455285877,0.13584460009773577,583000000.0,0.05300171526586617
2017-10-01 00:00:00+00:00,0000864749,0000864749,49900000.0,2017-06-30,2017-08-09 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,35600000.0,0.401685393258427,37388000.0,1.230528511821975,661900000.0,2017-06-30,2017-08-09 00:00:00+00:00,0.07538903157576674,0.12599335247016166,609600000.0,0.08579396325459321
2018-01-01 00:00:00+00:00,0000864749,0000864749,55700000.0,2017-09-29,2017-11-08 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,39200000.0,0.42091836734693877,37388000.0,1.230528511821975,670000000.0,2017-09-29,2017-11-08 00:00:00+00:00,0.08313432835820896,0.12447014925373134,584100000.0,0.1470638589282658
2018-04-01 00:00:00+00:00,0000864749,0000864749,-35000000.0,2017-12-29,2018-02-28 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,37700000.0,-1.9283819628647216,37388000.0,1.230528511821975,708400000.0,2017-12-29,2018-02-28 00:00:00+00:00,-0.04940711462450593,0.11772303783173349,585500000.0,0.2099060631938514
2018-07-01 00:00:00+00:00,0000864749,0000864749,58700000.0,2018-03-30,2018-05-10 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,50500000.0,0.1623762376237623,37388000.0,1.230528511821975,742200000.0,2018-03-30,2018-05-10 00:00:00+00:00,0.07908919428725411,0.1123618970627863,613900000.0,0.20899169245805505
2018-10-01 00:00:00+00:00,0000864749,0000864749,64100000.0,2018-06-29,2018-08-04 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,49900000.0,0.28456913827655317,37388000.0,1.230528511821975,742200000.0,2018-03-30,2018-05-10 00:00:00+00:00,0.08636486122338992,0.1123618970627863,613900000.0,0.20899169245805505
2019-01-01 00:00:00+00:00,0000864749,0000864749,73700000.0,2018-09-28,2018-11-06 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,55700000.0,0.3231597845601437,37388000.0,1.230528511821975,795200000.0,2018-09-28,2018-11-06 00:00:00+00:00,0.09268108651911469,0.10487298792756539,670000000.0,0.18686567164179113
2019-04-01 00:00:00+00:00,0000864749,0000864749,73700000.0,2018-09-28,2018-11-06 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,55700000.0,0.3231597845601437,37388000.0,1.230528511821975,795200000.0,2018-09-28,2018-11-06 00:00:00+00:00,0.09268108651911469,0.10487298792756539,670000000.0,0.18686567164179113
2019-07-01 00:00:00+00:00,0000864749,0000864749,62400000.0,2019-03-29,2019-05-08 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,58700000.0,0.0630323679727427,37388000.0,1.230528511821975,801600000.0,2019-03-29,2019-05-08 00:00:00+00:00,0.07784431137724551,0.10403567864271457,742200000.0,0.08003233629749396
2019-10-01 00:00:00+00:00,0000864749,0000864749,94600000.0,2019-06-28,2019-08-03 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,64100000.0,0.47581903276131055,37388000.0,1.230528511821975,854800000.0,2019-06-28,2019-08-03 00:00:00+00:00,0.11066916237716425,0.09756083294337857,,
2020-01-01 00:00:00+00:00,0000864749,0000864749,78100000.0,2019-09-27,2019-11-05 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,73700000.0,0.05970149253731338,37388000.0,1.230528511821975,783900000.0,2019-09-27,2019-11-05 00:00:00+00:00,0.09963005485393545,0.10638474295190713,795200000.0,-0.014210261569416516
2020-04-01 00:00:00+00:00,0000864749,0000864749,279300000.0,2020-01-03,2020-02-29 00:00:00+00:00,83395000.0,2014-04-04,2014-05-13 00:00:00+00:00,86500000.0,2.2289017341040465,37388000.0,1.230528511821975,824000000.0,2020-01-03,2020-02-29 00:00:00+00:00,0.3389563106796116,0.10120752427184466,785500000.0,0.04901336728198591
2020-07-01 00:00:00+00:00,0000864749,0000864749,61900000.0,2020-04-03,2020-05-09 00:00:00+00:00,155700000.0,2020-04-03,2020-05-09 00:00:00+00:00,62400000.0,-0.008012820512820484,,,792300000.0,2020-04-03,2020-05-09 00:00:00+00:00,0.0781269721065253,0.19651647103369935,801600000.0,-0.011601796407185616
2020-10-01 00:00:00+00:00,0000864749,0000864749,63200000.0,2020-07-03,2020-08-11 00:00:00+00:00,155700000.0,2020-04-03,2020-05-09 00:00:00+00:00,94600000.0,-0.33192389006342493,,,735200000.0,2020-07-03,2020-08-11 00:00:00+00:00,0.08596300326441784,0.2117791077257889,854800000.0,-0.13991576977070663
2021-01-01 00:00:00+00:00,0000864749,0000864749,84800000.0,2020-10-02,2020-11-07 00:00:00+00:00,155700000.0,2020-04-03,2020-05-09 00:00:00+00:00,78100000.0,0.08578745198463511,,,792800000.0,2020-10-02,2020-11-07 00:00:00+00:00,0.10696266397578204,0.19639253279515642,783900000.0,0.011353488965429204
2021-04-01 00:00:00+00:00,0000864749,0000864749,84800000.0,2020-10-02,2020-11-07 00:00:00+00:00,155700000.0,2020-04-03,2020-05-09 00:00:00+00:00,78100000.0,0.08578745198463511,,,792800000.0,2020-10-02,2020-11-07 00:00:00+00:00,0.10696266397578204,0.19639253279515642,783900000.0,0.011353488965429204
2021-07-01 00:00:00+00:00,0000864749,0000864749,114600000.0,2021-04-02,2021-05-08 00:00:00+00:00,228200000.0,2021-04-02,2021-05-08 00:00:00+00:00,61900000.0,0.8513731825525039,155700000.0,0.4656390494540783,886700000.0,2021-04-02,2021-05-08 00:00:00+00:00,0.12924326153152138,0.25735874591180785,792300000.0,0.11914678783289157
2021-10-01 00:00:00+00:00,0000864749,0000864749,138900000.0,2021-07-02,2021-08-10 00:00:00+00:00,228200000.0,2021-04-02,2021-05-08 00:00:00+00:00,63200000.0,1.1977848101265822,155700000.0,0.4656390494540783,945300000.0,2021-07-02,2021-08-10 00:00:00+00:00,0.14693748016502697,0.2414048450227441,735200000.0,0.285772578890098
2022-01-01 00:00:00+00:00,0000864749,0000864749,124000000.0,2021-10-01,2021-11-05 00:00:00+00:00,228200000.0,2021-04-02,2021-05-08 00:00:00+00:00,84800000.0,0.46226415094339623,155700000.0,0.4656390494540783,901400000.0,2021-10-01,2021-11-05 00:00:00+00:00,0.13756378966052807,0.25316174839139116,792800000.0,0.13698284561049445
2022-04-01 00:00:00+00:00,0000864749,0000864749,124000000.0,2021-10-01,2021-11-05 00:00:00+00:00,228200000.0,2021-04-02,2021-05-08 00:00:00+00:00,84800000.0,0.46226415094339623,155700000.0,0.4656390494540783,901400000.0,2021-10-01,2021-11-05 00:00:00+00:00,0.13756378966052807,0.25316174839139116,792800000.0,0.13698284561049445
2022-07-01 00:00:00+00:00,0000864749,0000864749,110300000.0,2022-04-01,2022-05-06 00:00:00+00:00,153000000.0,2022-04-01,2022-05-06 00:00:00+00:00,114600000.0,-0.03752181500872598,228200000.0,-0.32953549517966696,993700000.0,2022-04-01,2022-05-06 00:00:00+00:00,0.11099929556204086,0.15397001106973937,886700000.0,0.12067215518213592
2022-10-01 00:00:00+00:00,0000864749,0000864749,168000000.0,2022-07-01,2022-08-06 00:00:00+00:00,153000000.0,2022-04-01,2022-05-06 00:00:00+00:00,138900000.0,0.20950323974082075,228200000.0,-0.32953549517966696,941200000.0,2022-07-01,2022-08-06 00:00:00+00:00,0.1784955376115597,0.16255843603909903,945300000.0,-0.004337247434676783
2023-01-01 00:00:00+00:00,0000864749,0000864749,85800000.0,2022-09-30,2022-11-03 00:00:00+00:00,153000000.0,2022-04-01,2022-05-06 00:00:00+00:00,124000000.0,-0.3080645161290323,228200000.0,-0.32953549517966696,884900000.0,2022-09-30,2022-11-03 00:00:00+00:00,0.09696010848683467,0.17290089275624365,901400000.0,-0.018304859108054128
2023-04-01 00:00:00+00:00,0000864749,0000864749,85800000.0,2022-09-30,2022-11-03 00:00:00+00:00,153000000.0,2022-04-01,2022-05-06 00:00:00+00:00,124000000.0,-0.3080645161290323,228200000.0,-0.32953549517966696,884900000.0,2022-09-30,2022-11-03 00:00:00+00:00,0.09696010848683467,0.17290089275624365,901400000.0,-0.018304859108054128
2023-07-01 00:00:00+00:00,0000864749,0000864749,128800000.0,2023-03-31,2023-05-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,110300000.0,0.16772438803263823,153000000.0,0.3640522875816994,915400000.0,2023-03-31,2023-05-04 00:00:00+00:00,0.1407035175879397,0.2279877649115141,993700000.0,-0.07879641742980781
2023-10-01 00:00:00+00:00,0000864749,0000864749,44600000.0,2023-06-30,2023-08-05 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,168000000.0,-0.7345238095238096,153000000.0,0.3640522875816994,993600000.0,2023-06-30,2023-08-05 00:00:00+00:00,0.044887278582930755,0.21004428341384862,941200000.0,0.05567360815979594
2024-01-01 00:00:00+00:00,0000864749,0000864749,74900000.0,2023-09-29,2023-11-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,85800000.0,-0.127039627039627,153000000.0,0.3640522875816994,957300000.0,2023-09-29,2023-11-04 00:00:00+00:00,0.07824088582471535,0.21800898359970752,884900000.0,0.08181715448073223
2024-04-01 00:00:00+00:00,0000864749,0000864749,74900000.0,2023-09-29,2023-11-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,85800000.0,-0.127039627039627,153000000.0,0.3640522875816994,957300000.0,2023-09-29,2023-11-04 00:00:00+00:00,0.07824088582471535,0.21800898359970752,884900000.0,0.08181715448073223
2024-07-01 00:00:00+00:00,0000864749,0000864749,74900000.0,2023-09-29,2023-11-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,85800000.0,-0.127039627039627,153000000.0,0.3640522875816994,957300000.0,2023-09-29,2023-11-04 00:00:00+00:00,0.07824088582471535,0.21800898359970752,884900000.0,0.08181715448073223
2024-10-01 00:00:00+00:00,0000864749,0000864749,74900000.0,2023-09-29,2023-11-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,85800000.0,-0.127039627039627,153000000.0,0.3640522875816994,957300000.0,2023-09-29,2023-11-04 00:00:00+00:00,0.07824088582471535,0.21800898359970752,884900000.0,0.08181715448073223
2025-01-01 00:00:00+00:00,0000864749,0000864749,74900000.0,2023-09-29,2023-11-04 00:00:00+00:00,208700000.0,2023-03-31,2023-05-04 00:00:00+00:00,85800000.0,-0.127039627039627,153000000.0,0.3640522875816994,957300000.0,2023-09-29,2023-11-04 00:00:00+00:00,0.07824088582471535,0.21800898359970752,884900000.0,0.08181715448073223
2025-04-01 00:00:00+00:00,0000864749,0000864749,40600000.0,2024-09-27,2025-01-17 00:00:00+00:00,233800000.0,2024-03-29,2025-01-17 00:00:00+00:00,74900000.0,-0.4579439252336449,208700000.0,0.12026832774317198,875800000.0,2024-09-27,2025-01-17 00:00:00+00:00,0.046357615894039736,0.26695592601050466,957300000.0,-0.08513527629792128
2025-07-01 00:00:00+00:00,0000864749,0000864749,66700000.0,2025-04-04,2025-05-13 00:00:00+00:00,155600000.0,2025-04-04,2025-05-13 00:00:00+00:00,57200000.0,0.16608391608391604,233800000.0,-0.33447390932420873,840600000.0,2025-04-04,2025-05-13 00:00:00+00:00,0.07934808470140375,0.18510587675469903,953300000.0,-0.11822091681527325
2025-10-01 00:00:00+00:00,0000864749,0000864749,89200000.0,2025-07-04,2025-08-07 00:00:00+00:00,155600000.0,2025-04-04,2025-05-13 00:00:00+00:00,1316400000.0,-0.9322394408994227,233800000.0,-0.33447390932420873,875700000.0,2025-07-04,2025-08-07 00:00:00+00:00,0.1018613680484184,0.17768642229073883,870800000.0,0.00562700964630225
2026-01-01 00:00:00+00:00,0000864749,0000864749,111500000.0,2025-10-03,2025-11-06 00:00:00+00:00,155600000.0,2025-04-04,2025-05-13 00:00:00+00:00,40600000.0,1.7463054187192117,233800000.0,-0.33447390932420873,901200000.0,2025-10-03,2025-11-06 00:00:00+00:00,0.12372392365734576,0.17265867731913004,875800000.0,0.029002055263758875
2026-04-01 00:00:00+00:00,0000864749,0000864749,111500000.0,2025-10-03,2025-11-06 00:00:00+00:00,155600000.0,2025-04-04,2025-05-13 00:00:00+00:00,40600000.0,1.7463054187192117,233800000.0,-0.33447390932420873,901200000.0,2025-10-03,2025-11-06 00:00:00+00:00,0.12372392365734576,0.17265867731913004,875800000.0,0.029002055263758875
2026-07-01 00:00:00+00:00,0000864749,0000864749,98900000.0,2026-04-03,2026-05-07 00:00:00+00:00,274700000.0,2026-04-03,2026-05-07 00:00:00+00:00,66700000.0,0.48275862068965525,155600000.0,0.7654241645244215,939900000.0,2026-04-03,2026-05-07 00:00:00+00:00,0.10522395999574423,0.29226513458878606,840600000.0,0.11812990720913641
2012-04-01 00:00:00+00:00,0000866374,0000866374,102177000.0,2011-12-31,2012-02-03 00:00:00+00:00,136411000.0,2011-07-01,2011-08-09 23:59:59+00:00,198290000.0,-0.48470926420898686,88764000.0,0.5367829300166733,7492723000.0,2011-12-31,2012-02-03 00:00:00+00:00,0.013636831362910386,0.018205797812090477,7832856000.0,-0.04342388012750398
