,predicted_spread
2022-09-23,0.022121233396696506
2022-09-30,0.02103523958117392
2022-10-07,0.026299860174349432
2022-10-14,0.024330608128854007
2022-10-21,0.025238782854797335
2022-10-28,0.02299214887045501
2022-11-04,0.023257346593511172
2022-11-11,0.02219295759792149
2022-11-18,0.012302637153918654
2022-11-25,0.015119790501883414
2022-12-02,0.018807559480927286
2022-12-09,0.009829577172334176
2022-12-16,0.005970727405716299
2022-12-23,0.0034750553762578646
2022-12-30,0.0011663372180249869
2023-01-06,0.011409506188293023
2023-01-13,0.018111432245752297
2023-01-20,0.017630818091823368
2023-01-27,0.022589295563653793
2023-02-03,0.021782962939443713
2023-02-10,0.023084128584462828
2023-02-17,0.023722981198097973
2023-02-24,0.024716865098525317
2023-03-03,0.024810491988530678
2023-03-10,0.021472065007042396
2023-03-17,0.02272863708376755
2023-03-24,0.02434128014228313
2023-03-31,0.021922141104928065
2023-04-07,0.01861267499343412
2023-04-14,0.024254355960532763
2023-04-21,0.01877166574028871
2023-04-28,0.01685975988655183
2023-05-05,0.019550014571233124
2023-05-12,0.016068658954024817
2023-05-19,0.012700215845710015
2023-05-26,0.015917721086122997
2023-06-02,0.01828889356657139
2023-06-09,0.018790920041175347
2023-06-16,0.018990673951189255
2023-06-23,0.019636954232097825
2023-06-30,0.018261850945409507
2023-07-07,0.02219989875464199
2023-07-14,0.020944703773341462
2023-07-21,0.020960190832754428
2023-07-28,0.019180162286875534
2023-08-04,0.022162147235423882
2023-08-11,0.02263904460694191
2023-08-18,0.023001255891147352
2023-08-25,0.019909413481764296
2023-09-01,0.015840605663609817
2023-09-08,0.018819951091222267
2023-09-15,0.019963275903263057
2023-09-22,0.011996180022246528
2023-09-29,0.01775446740837809
2023-10-06,0.016952432219580652
2023-10-13,0.020437051205842337
2023-10-20,0.018868998601473494
2023-10-27,0.016222433802055472
2023-11-03,0.014398626164334384
2023-11-10,0.01246391942588241
2023-11-17,0.012611741355128792
2023-11-24,0.011316091251869234
2023-12-01,0.01047043541397523
2023-12-08,0.01153264771918978
2023-12-15,0.012682436663967206
2023-12-22,0.011202083947339115
2023-12-29,0.012213969297104471
2024-01-05,0.013160349939018358
2024-01-12,0.01115447527632166
2024-01-19,0.011958921489648675
2024-01-26,0.012207981297537578
2024-02-02,0.01624565814986574
2024-02-09,0.012532209551501788
2024-02-16,0.011355084903305711
2024-02-23,0.013010994234881938
2024-03-01,0.013621990478346304
2024-03-08,0.01074585230827968
2024-03-15,0.013460729697491831
2024-03-22,0.013891779410889227
2024-03-29,0.014404501120169211
2024-04-05,0.01041299397314904
2024-04-12,0.01463546367549072
2024-04-19,0.01710816816099001
2024-04-26,0.01610872033407698
2024-05-03,0.01437946717937035
2024-05-10,0.01261895581456436
2024-05-17,0.011332389944953728
2024-05-24,0.014648288924574652
2024-05-31,0.015219362089707705
2024-06-07,0.015762367904444824
2024-06-14,0.015581510027965895
2024-06-21,0.01885935736883976
2024-06-28,0.01937748899567847
2024-07-05,0.016929117104197672
2024-07-12,0.016245300590283403
2024-07-19,0.016671176157758545
2024-07-26,0.019204053974966814
2024-08-02,0.02201488110322121
2024-08-09,0.023286146541019494
2024-08-16,0.0176822922380965
2024-08-23,0.012322236298890916
2024-08-30,0.015188665084187872
2024-09-06,0.020632456407977107
2024-09-13,0.021888627875674603
2024-09-20,0.015597458052292193
2024-09-27,0.015499506440125932
2024-10-04,0.017018349268287762
2024-10-11,0.020127763445454024
2024-10-18,0.020505050100601642
2024-10-25,0.01966203399254944
2024-11-01,0.021173774285339654
2024-11-08,0.019630855248445822
2024-11-15,0.017532583521155845
2024-11-22,0.015772473084743853
2024-11-29,0.014484511339414629
2024-12-06,0.013222760892145158
2024-12-13,0.013568453217997583
2024-12-20,0.016191290338205197
2024-12-27,0.01757262692895861
2025-01-03,0.01805321327899711
2025-01-10,0.01751988696742335
2025-01-17,0.01750201592546173
2025-01-24,0.01131655859045819
2025-01-31,0.011056291636555322
2025-02-07,0.01183064966932119
2025-02-14,0.0125413402336817
2025-02-21,0.01632920415799458
2025-02-28,0.022075643224847456
2025-03-07,0.023358584826958864
2025-03-14,0.020302374321674393
2025-03-21,0.01817875518511195
2025-03-28,0.01886910099881096
2025-04-04,0.03005505836487745
2025-04-11,0.04003182936364237
2025-04-18,0.0355995606357761
2025-04-25,0.02665205130685128
2025-05-02,0.018797623676743494
2025-05-09,0.022234439083539004
2025-05-16,0.01488769071439226
2025-05-23,0.017783177317404128
2025-05-30,0.017307018826998935
2025-06-06,0.022192811677569656
2025-06-13,0.022060422640903098
2025-06-20,0.022911776834232327
2025-06-27,0.02190279645245289
2025-07-04,0.0251211795130789
2025-07-11,0.02391235662400223
2025-07-18,0.023105578634469135
2025-07-25,0.022404353051289336
2025-08-01,0.014023767119452602
2025-08-08,0.015851636612776575
2025-08-15,0.015043526646837344
2025-08-22,0.014166467735348047
2025-08-29,0.013532232054409088
2025-09-05,0.018208829205962097
2025-09-12,0.01966920227664737
2025-09-19,0.01581115271426216
2025-09-26,0.020339482241119713
2025-10-03,0.01432718969279076
2025-10-10,0.01177470123137891
2025-10-17,0.015223627336751267
2025-10-24,0.014805588141634799
2025-10-31,0.012624744621165463
2025-11-07,0.019882620136116354
2025-11-14,0.021576721656094873
2025-11-21,0.016939763761325485
2025-11-28,0.01581772628162763
2025-12-05,0.01367445788039506
2025-12-12,0.01565155758544083
2025-12-19,0.0157053102296787
2025-12-26,0.013310678607296868
2026-01-02,0.014997552479681802
2026-01-09,0.014223263565718961
2026-01-16,0.014045698280026053
2026-01-23,0.016043005477087938
2026-01-30,0.014277800299669382
2026-02-06,0.015164228947317742
2026-02-13,0.01815872607744091
2026-02-20,0.0183658117883036
2026-02-27,0.01766501837282574
2026-03-06,0.01837850272357952
2026-03-13,0.01847203165513844
2026-03-20,0.02511101470118063
2026-03-27,0.026535375727758
2026-04-03,0.01792902733277754
2026-04-10,0.023724981148234223
