model_name,feature_name,importance
phasep_binary_phaseo_vs_production,market_drawdown,0.26635727648459545
phasep_binary_phaseo_vs_production,phase_n_decision_gap,0.26262432243284345
phasep_binary_phaseo_vs_production,risk_guard,0.2587671939701286
phasep_binary_phaseo_vs_production,state_calm_trend,0.2533536173309038
phasep_binary_phaseo_vs_production,phase_n_uncertainty_std,0.25130591545327124
phasep_binary_phaseo_vs_production,lambda_tail,0.2512453125653963
phasep_binary_phaseo_vs_production,phase_n_gate_top,0.25116126629765534
phasep_binary_phaseo_vs_production,production_spy,0.25104356894316543
phasep_binary_phaseo_vs_production,phasen_weighted_tail,0.24915260784040325
phasep_binary_phaseo_vs_production,market_trend_positive,0.2331286879011908
phasep_binary_phaseo_vs_production,phaseo_ex_sharpe_26,0.23004633810247263
phasep_binary_phaseo_vs_production,model_uncertainty,0.22484235370847583
phasep_binary_phaseo_vs_production,phasen_top1_share,0.2216996599085712
phasep_binary_phaseo_vs_production,phasen_ex_mean_4,0.22154290702154258
phasep_binary_phaseo_vs_production,phasen_ex_sharpe_13,0.220718986887826
phasep_binary_phaseo_vs_production,breadth_13w_mom,0.21787889596559412
phasep_binary_phaseo_vs_production,phasen_weighted_decision,0.21684093388588394
phasep_binary_phaseo_vs_production,phaseo_cash,0.21659851908959918
phasep_binary_phaseo_vs_production,phaseo_ex_hit_4,0.21642612964225333
phasep_binary_phaseo_vs_production,phaseo_weighted_tail,0.2160088183491954
phasep_binary_phaseo_vs_production,agreement,0.2142100659872233
phasep_binary_phaseo_vs_production,phase_n_gate_entropy,0.20672424142187354
phasep_binary_phaseo_vs_production,phasen_ex_hit_4,0.20670451248292132
phasep_binary_phaseo_vs_production,phaseo_prod_l1_gap,0.2050915785078212
phasep_binary_phaseo_vs_production,phasen_ex_hit_26,0.20287724739642296
phasep_binary_phaseo_vs_production,phasen_hhi,0.20251379134008476
phasep_binary_phaseo_vs_production,phaseo_hhi,0.20103007122129926
phasep_binary_phaseo_vs_production,stress_confidence,0.193897193163339
phasep_binary_phaseo_vs_production,google_fear_z_tradable,0.19307062077101955
phasep_binary_phaseo_vs_production,phasen_spy,0.18495047579861526
phasep_binary_phaseo_vs_production,phasen_defense,0.18008099103412878
phasep_binary_phaseo_vs_production,breadth_sma_43,0.17809836916401012
phasep_binary_phaseo_vs_production,phasen_role_calm,0.1750622816534205
phasep_binary_phaseo_vs_production,state_recovery_confirmed,0.17453761119855835
phasep_binary_phaseo_vs_production,recent_stress_26w,0.17272369973482676
phasep_binary_phaseo_vs_production,signal_top_gap,0.17225556549343782
phasep_binary_phaseo_vs_production,phase_n_max_uncertainty,0.1700719194239265
phasep_binary_phaseo_vs_production,avg_corr_risk_off_z,0.169591961466034
phasep_binary_phaseo_vs_production,phaseo_defense,0.168415524346423
phasep_binary_phaseo_vs_production,phaseo_ex_mean_13,0.15990831108894954
phasep_binary_phaseo_vs_production,phaseo_phasen_l1_gap,0.15744912507361825
phasep_binary_phaseo_vs_production,phaseo_ex_hit_26,0.1574395990622867
phasep_binary_phaseo_vs_production,phase_n_tail_gap,0.15606288805383242
phasep_binary_phaseo_vs_production,phaseo_state_edge_hit,0.15244077951260818
phasep_binary_phaseo_vs_production,transition_non_stress_prob,0.15048931460007106
phasep_binary_phaseo_vs_production,state_stressed_panic,0.1466919812492234
phasep_binary_phaseo_vs_production,phasen_ex_sharpe_4,0.1391840320303635
phasep_binary_phaseo_vs_production,phase_n_avg_uncertainty,0.13914442335891952
phasep_binary_phaseo_vs_production,phaseo_ex_mean_8,0.1389983092130843
phasep_binary_phaseo_vs_production,canary_breadth_pair,0.13354999697219402
phasep_binary_phaseo_vs_production,phaseo_ex_sharpe_4,0.1282357048394892
phasep_binary_phaseo_vs_production,production_offense,0.12584349082856372
phasep_binary_phaseo_vs_production,phasen_prod_l1_gap,0.12575850526505705
phasep_binary_phaseo_vs_production,margin_confidence,0.12294759264135596
phasep_binary_phaseo_vs_production,phasen_state_edge_hit,0.12129031981060082
phasep_binary_phaseo_vs_production,production_cash,0.12039451039855625
phasep_binary_phaseo_vs_production,production_defense,0.11998615831385573
phasep_binary_phaseo_vs_production,phaseo_state_edge_mean,0.11345017105181648
phasep_binary_phaseo_vs_production,phaseo_ex_mean_4,0.10792565993109315
phasep_binary_phaseo_vs_production,state_recovery_fragile,0.10495651021241965
phasep_binary_phaseo_vs_production,phasen_state_edge_mean,0.10463674111979747
phasep_binary_phaseo_vs_production,mu_scale,0.10441209673891824
phasep_binary_phaseo_vs_production,phaseo_excess_1w_lag,0.10344729768693664
phasep_binary_phaseo_vs_production,phaseo_offense,0.09579971929251262
phasep_binary_phaseo_vs_production,phasen_ex_mean_8,0.08266328413370057
phasep_binary_phaseo_vs_production,model_confidence,0.08084576837542502
phasep_binary_phaseo_vs_production,transition_persistence_prob,0.07420713459684498
phasep_binary_phaseo_vs_production,phasen_excess_1w_lag,0.07135660118240951
phasep_binary_phaseo_vs_production,lambda_anchor,0.051480292734663737
phasep_binary_phaseo_vs_production,lambda_turn,0.037373558566149746
phasep_binary_phaseo_vs_production,freeze_prev,0.0
phasep_binary_phasen_vs_production,phasen_weighted_uncertainty,0.8730948460939957
phasep_binary_phasen_vs_production,recovery_confidence,0.8529530160375854
phasep_binary_phasen_vs_production,risk_regime_score,0.7782568555764701
phasep_binary_phasen_vs_production,phasen_role_defense,0.7268295875645877
phasep_binary_phasen_vs_production,safe_mix,0.7038377736999948
phasep_binary_phasen_vs_production,cash_weight,0.6630678760618053
phasep_binary_phasen_vs_production,phaseo_ex_hit_13,0.6618007314945493
phasep_binary_phasen_vs_production,phaseo_weighted_uncertainty,0.6302481014094816
phasep_binary_phasen_vs_production,phaseo_spy,0.5501814907154555
phasep_binary_phasen_vs_production,transition_good_state_prob,0.5477926018645128
phasep_binary_phasen_vs_production,phaseo_role_chop,0.50226307371789
phasep_binary_phasen_vs_production,phasen_ex_hit_13,0.49522961402970134
phasep_binary_phasen_vs_production,phaseo_role_calm,0.43364013142954266
phasep_binary_phasen_vs_production,breadth_change_4w,0.4243542545676636
phasep_binary_phasen_vs_production,phasen_ex_mean_26,0.4196218455585036
phasep_binary_phasen_vs_production,phaseo_role_recovery,0.41328829005946077
phasep_binary_phasen_vs_production,breadth_26w_mom,0.39353538692765155
phasep_binary_phasen_vs_production,phasen_offense,0.3582401768447467
phasep_binary_phasen_vs_production,phasen_role_recovery,0.35180705702823284
phasep_binary_phasen_vs_production,phasen_hhi,0.34778982878453857
phasep_binary_phasen_vs_production,phase_n_decision_gap,0.34599757217075744
phasep_binary_phasen_vs_production,calm_confidence,0.3438650260753102
phasep_binary_phasen_vs_production,phasen_cash,0.3346327498939888
phasep_binary_phasen_vs_production,chop_confidence,0.3295617963582804
phasep_binary_phasen_vs_production,phaseo_role_defense,0.31819776459252275
phasep_binary_phasen_vs_production,phasen_spy,0.31228707024352237
phasep_binary_phasen_vs_production,market_drawdown,0.3091509877039362
phasep_binary_phasen_vs_production,phasen_ex_sharpe_8,0.308165764161444
phasep_binary_phasen_vs_production,phasen_ex_mean_4,0.3050354391856514
phasep_binary_phasen_vs_production,phase_n_gate_top,0.30172414456046975
phasep_binary_phasen_vs_production,phasen_ex_mean_13,0.29524227591982044
phasep_binary_phasen_vs_production,phasen_defense,0.29316200785512897
phasep_binary_phasen_vs_production,phaseo_ex_sharpe_26,0.2913736968240628
phasep_binary_phasen_vs_production,phaseo_ex_sharpe_8,0.2821511432625484
phasep_binary_phasen_vs_production,market_trend_positive,0.2817623156556262
phasep_binary_phasen_vs_production,phaseo_hhi,0.274076388312863
phasep_binary_phasen_vs_production,phaseo_ex_sharpe_13,0.273153953398299
phasep_binary_phasen_vs_production,avg_corr_risk_off_z,0.26577645657798027
phasep_binary_phasen_vs_production,stress_confidence,0.2615197329994322
phasep_binary_phasen_vs_production,phasen_weighted_tail,0.25825490743546353
phasep_binary_phasen_vs_production,phaseo_cash,0.2512281094460121
phasep_binary_phasen_vs_production,production_spy,0.2506668720155279
phasep_binary_phasen_vs_production,phase_n_gate_entropy,0.2491154135286965
phasep_binary_phasen_vs_production,phaseo_weighted_decision,0.2474874703956481
phasep_binary_phasen_vs_production,state_neutral_mixed,0.24724702016355166
phasep_binary_phasen_vs_production,phasen_ex_sharpe_13,0.24577976345931962
phasep_binary_phasen_vs_production,phasen_role_chop,0.24232616672959523
phasep_binary_phasen_vs_production,transition_non_stress_prob,0.2361918451763981
phasep_binary_phasen_vs_production,breadth_13w_mom,0.23274707819729512
phasep_binary_phasen_vs_production,phaseo_ex_mean_26,0.22992333154527828
phasep_binary_phasen_vs_production,phasen_ex_sharpe_26,0.22884088230980407
phasep_binary_phasen_vs_production,model_uncertainty,0.22584619189140703
phasep_binary_phasen_vs_production,phaseo_state_edge_hit,0.22313860572969504
phasep_binary_phasen_vs_production,phasen_top1_share,0.2212300743238256
phasep_binary_phasen_vs_production,phaseo_weighted_tail,0.2146975569886682
phasep_binary_phasen_vs_production,breadth_sma_43,0.2125572712161792
phasep_binary_phasen_vs_production,phaseo_top1_share,0.21172523511980895
phasep_binary_phasen_vs_production,phasen_ex_hit_26,0.2085541795104358
phasep_binary_phasen_vs_production,phaseo_defense,0.20753676971831878
phasep_binary_phasen_vs_production,phase_n_max_uncertainty,0.2061858821772211
phasep_binary_phasen_vs_production,risk_guard,0.2044036082860814
phasep_binary_phasen_vs_production,phasen_role_calm,0.20394837908339494
phasep_binary_phasen_vs_production,phasen_ex_hit_4,0.20300904579864096
phasep_binary_phasen_vs_production,phaseo_ex_sharpe_4,0.19967593767731576
phasep_binary_phasen_vs_production,recent_stress_26w,0.19612041841942016
phasep_binary_phasen_vs_production,lambda_tail,0.19568884378205956
phasep_binary_phasen_vs_production,phasen_weighted_decision,0.18982525953993046
phasep_binary_phasen_vs_production,phaseo_ex_hit_8,0.18975206417123855
phasep_binary_phasen_vs_production,production_cash,0.18956578880419578
phasep_binary_phasen_vs_production,phasen_ex_hit_8,0.18828811931972325
phasep_binary_phasen_vs_production,phaseo_ex_mean_13,0.18071821117801978
phasep_binary_phasen_vs_production,phaseo_phasen_l1_gap,0.1791723971235624
phasep_binary_phasen_vs_production,state_calm_trend,0.17644399574005132
phasep_binary_phasen_vs_production,phaseo_prod_l1_gap,0.17512566794212125
phasep_binary_phasen_vs_production,phaseo_offense,0.17487095226855734
phasep_binary_phasen_vs_production,phasen_state_edge_hit,0.17140617627305682
phasep_binary_phasen_vs_production,state_recovery_confirmed,0.16716247097511558
phasep_binary_phasen_vs_production,production_defense,0.1628152282951823
phasep_binary_phasen_vs_production,google_fear_z_tradable,0.16197819322898385
phasep_binary_phasen_vs_production,phasen_ex_sharpe_4,0.15561838372451026
phasep_binary_phasen_vs_production,phaseo_ex_hit_4,0.1537908093023873
phasep_binary_phasen_vs_production,phaseo_ex_hit_26,0.15293155274300244
phasep_binary_phasen_vs_production,agreement,0.15144461228516956
phasep_binary_phasen_vs_production,phase_n_avg_uncertainty,0.15112621864195094
phasep_binary_phasen_vs_production,signal_top_gap,0.14937277318249112
phasep_binary_phasen_vs_production,state_stressed_panic,0.14909261737082985
phasep_binary_phasen_vs_production,phaseo_ex_mean_4,0.14480607237066256
phasep_binary_phasen_vs_production,phase_n_uncertainty_std,0.143505188530492
phasep_binary_phasen_vs_production,production_offense,0.13959971839775095
phasep_binary_phasen_vs_production,margin_confidence,0.1306153231886444
phasep_binary_phasen_vs_production,phasen_excess_1w_lag,0.1265320513864658
phasep_binary_phasen_vs_production,phasen_state_edge_mean,0.1261111936899868
phasep_binary_phasen_vs_production,phaseo_ex_mean_8,0.12535053965005016
phasep_binary_phasen_vs_production,state_recovery_fragile,0.12506278210318605
phasep_binary_phasen_vs_production,phase_n_tail_gap,0.12481628831211482
phasep_binary_phasen_vs_production,canary_breadth_pair,0.12444821514288636
phasep_binary_phasen_vs_production,phasen_prod_l1_gap,0.12238877694231551
phasep_binary_phasen_vs_production,mu_scale,0.10706292946317258
phasep_binary_phasen_vs_production,phasen_ex_mean_8,0.10065746693503608
phasep_binary_phasen_vs_production,model_confidence,0.09083781260324225
phasep_binary_phasen_vs_production,phaseo_excess_1w_lag,0.06668896103157333
phasep_binary_phasen_vs_production,phaseo_state_edge_mean,0.06488405729119674
phasep_binary_phasen_vs_production,transition_persistence_prob,0.05872287559948754
phasep_binary_phasen_vs_production,lambda_anchor,0.05048674285677948
phasep_binary_phasen_vs_production,lambda_turn,0.0397335302972312
phasep_binary_phasen_vs_production,freeze_prev,0.0
