Date,method_name,engine,method_category,active_sleeves,expected_return_key,covariance_method,predicted_ann_vol,target_vol_multiplier,regime_multiplier,gross_multiplier,cash_weight,view_count,view_confidence,view_spread,hierarchical_fallback,hierarchical_reason,hierarchical_valid_sleeves
2019-07-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06663686655023969,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2019-08-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06629091917425571,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2019-09-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06403518127496437,1.0,0.65,0.65,0.35,0,,,False,,6
2019-10-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06339617745762995,1.0,1.0,1.0,0.0,0,,,False,,6
2019-11-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.062274624657391864,1.0,1.0,1.0,0.0,0,,,False,,6
2019-12-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06165903594191865,1.0,1.0,1.0,0.0,0,,,False,,6
2020-01-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06165773819178218,1.0,1.0,1.0,0.0,0,,,False,,6
2020-02-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06295725241909335,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2020-03-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09947300424675945,1.0,0.29629110823852,0.29629110823852,0.70370889176148,0,,,False,,6
2020-04-24,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10128160897760963,1.0,0.25,0.25,0.75,0,,,False,,6
2020-05-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10119326465129153,1.0,0.25,0.25,0.75,0,,,False,,6
2020-06-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10117997271091918,1.0,0.3,0.3,0.7,0,,,False,,6
2020-07-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10000581864443854,1.0,0.5749414690607042,0.5749414690607042,0.4250585309392958,0,,,False,,6
2020-08-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.1001124235195348,1.0,0.6376397344670565,0.6376397344670565,0.36236026553294365,0,,,False,,6
2020-09-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10033706186968809,1.0,0.65,0.65,0.35,0,,,False,,6
2020-10-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10221190145552349,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2020-11-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10187792643938585,1.0,0.5110706188336995,0.5110706188336995,0.48892938116630047,0,,,False,,6
2020-12-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10099258223577989,1.0,0.5577154709827057,0.5577154709827057,0.4422845290172943,0,,,False,,6
2021-01-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09888483259309706,1.0,0.5717494596092311,0.5717494596092311,0.42825054039076893,0,,,False,,6
2021-02-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09880004511229293,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2021-03-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09800237444844355,1.0,0.7465628496465588,0.7465628496465588,0.25343715035344117,0,,,False,,6
2021-04-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09848174985967216,1.0,0.7564989724273321,0.7564989724273321,0.243501027572668,0,,,False,,6
2021-05-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.09977999514150701,1.0,1.0,1.0,0.0,0,,,False,,6
2021-06-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10055963013980318,1.0,1.0,1.0,0.0,0,,,False,,6
2021-07-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10067459399932494,1.0,1.0,1.0,0.0,0,,,False,,6
2021-08-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10341739855371469,1.0,1.0,1.0,0.0,0,,,False,,6
2021-09-24,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10347041400524642,1.0,1.0,1.0,0.0,0,,,False,,6
2021-10-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10277038820228762,1.0,1.0,1.0,0.0,0,,,False,,6
2021-11-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10345048772248554,1.0,1.0,1.0,0.0,0,,,False,,6
2021-12-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10253015849536919,1.0,0.65,0.65,0.35,0,,,False,,6
2022-01-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.1027906107473197,1.0,0.65,0.65,0.35,0,,,False,,6
2022-02-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.1061131437112921,1.0,0.65,0.65,0.35,0,,,False,,6
2022-03-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.1070157053797102,1.0,0.3,0.3,0.7,0,,,False,,6
2022-04-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10723309096838561,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2022-05-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10726758161797885,1.0,0.3,0.3,0.7,0,,,False,,6
2022-06-24,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10830392655938781,1.0,0.3,0.3,0.7,0,,,False,,6
2022-07-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10885749260276384,1.0,0.3,0.3,0.7,0,,,False,,6
2022-08-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10964600520306364,1.0,0.3,0.3,0.7,0,,,False,,6
2022-09-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10958933121959695,1.0,0.3,0.3,0.7,0,,,False,,6
2022-10-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10844351474573737,1.0,0.3,0.3,0.7,0,,,False,,6
2022-11-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10823702400982854,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2022-12-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.1082588262201339,1.0,0.5412466559911852,0.5412466559911852,0.45875334400881485,0,,,False,,6
2023-01-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10868012010752134,1.0,0.6173675857519706,0.6173675857519706,0.3826324142480293,0,,,False,,6
2023-02-24,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.10759602176650107,1.0,0.65,0.65,0.35,0,,,False,,6
2023-03-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07781641270759707,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2023-04-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07770628507168852,1.0,0.65,0.65,0.3500000000000001,0,,,False,,6
2023-05-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07761052729941574,1.0,0.8009304142237642,0.8009304142237642,0.19906958577623568,0,,,False,,6
2023-06-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07839972042534986,1.0,1.0,1.0,0.0,0,,,False,,6
2023-07-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07978509542526334,1.0,1.0,1.0,0.0,0,,,False,,6
2023-08-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08090883550378475,1.0,0.986236596908184,0.986236596908184,0.013763403091815896,0,,,False,,6
2023-09-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08160408684197999,1.0,0.9059899970559768,0.9059899970559768,0.09401000294402306,0,,,False,,6
2023-10-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08141038439989977,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2023-11-24,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08304084879608058,1.0,0.6875622823140007,0.6875622823140007,0.31243771768599915,0,,,False,,6
2023-12-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08389676140605043,1.0,0.7813334658009891,0.7813334658009891,0.21866653419901094,0,,,False,,6
2024-01-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08288184237931835,1.0,0.65,0.65,0.35,0,,,False,,6
2024-02-23,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08185319930067157,1.0,1.0,1.0,0.0,0,,,False,,6
2024-03-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08223852355731691,1.0,1.0,1.0,0.0,0,,,False,,6
2024-04-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.08129472861179607,1.0,0.65,0.65,0.35,0,,,False,,6
2024-05-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07954978439782122,1.0,1.0,1.0,0.0,0,,,False,,6
2024-06-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07871448695092642,1.0,1.0,1.0,0.0,0,,,False,,6
2024-07-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07921983964608902,1.0,1.0,1.0,0.0,0,,,False,,6
2024-08-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.0746419770439973,1.0,0.65,0.65,0.35,0,,,False,,6
2024-09-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07596774808411831,1.0,0.65,0.65,0.35,0,,,False,,6
2024-10-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07602852419081882,1.0,0.65,0.65,0.35,0,,,False,,6
2024-11-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07584261427411969,1.0,0.65,0.65,0.35,0,,,False,,6
2024-12-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07633558288105326,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2025-01-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07705524400316296,1.0,0.65,0.65,0.35,0,,,False,,6
2025-02-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07248939504997631,1.0,0.65,0.65,0.35,0,,,False,,6
2025-03-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07331738381779271,1.0,0.3,0.3,0.7,0,,,False,,6
2025-04-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07376855289232515,1.0,0.3,0.3,0.7,0,,,False,,6
2025-05-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07347647483706005,1.0,0.3,0.3,0.7,0,,,False,,6
2025-06-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07246948417035069,1.0,0.4229859073040522,0.4229859073040522,0.5770140926959478,0,,,False,,6
2025-07-25,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.0717083286735851,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2025-08-29,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07081569752652754,1.0,1.0,1.0,0.0,0,,,False,,6
2025-09-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.06998046450221403,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2025-10-31,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07100258728840053,1.0,0.65,0.65,0.3500000000000001,0,,,False,,6
2025-11-28,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07147945397808061,1.0,0.65,0.65,0.35,0,,,False,,6
2025-12-26,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07189415102980823,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2026-01-30,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07245983802556788,1.0,0.65,0.65,0.35,0,,,False,,6
2026-02-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07370882471342481,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2026-03-27,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07551470162552233,1.0,0.65,0.65,0.35,0,,,False,,6
2026-04-10,min_variance,min_variance,classical_optimization,6,n/a,ledoit_wolf,0.07592634136979831,1.0,0.65,0.65,0.35,0,,,False,,6
2006-06-30,mvo_ic,mvo,classical_optimization,5,ic_signal,ledoit_wolf,0.06598418709885792,1.0,0.65,0.65,0.35,0,,,False,,5
2006-07-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0691507069761813,1.0,0.65,0.65,0.35,0,,,False,,6
2006-08-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0686376594944379,1.0,0.65,0.65,0.35,0,,,False,,6
2006-09-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0676614549746138,1.0,0.65,0.65,0.35,0,,,False,,6
2006-10-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06592921630652832,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2006-11-24,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06620192161786181,1.0,1.0,1.0,0.0,0,,,False,,6
2006-12-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06730649610026285,1.0,1.0,1.0,0.0,0,,,False,,6
2007-01-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06808157322362703,1.0,1.0,1.0,0.0,0,,,False,,6
2007-02-23,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06886951054358223,1.0,1.0,1.0,0.0,0,,,False,,6
2007-03-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.07120665408993189,1.0,0.65,0.65,0.35,0,,,False,,6
2007-04-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.06892073857782251,1.0,0.65,0.65,0.35,0,,,False,,6
2007-05-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.07141302004278383,1.0,0.65,0.65,0.35,0,,,False,,6
2007-06-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0737647952228744,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2007-07-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0773968645196368,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2007-08-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.07942877804398545,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2007-09-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08234747478002734,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2007-10-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08502214902141635,1.0,0.3,0.3,0.7,0,,,False,,6
2007-11-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08621467844111734,1.0,0.3,0.3,0.7,0,,,False,,6
2007-12-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08867135931840016,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2008-01-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09096700821149473,1.0,0.3,0.3,0.7,0,,,False,,6
2008-02-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09176038379687562,1.0,0.3,0.3,0.7,0,,,False,,6
2008-03-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.093616499858332,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2008-04-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09072783608501646,1.0,0.3,0.3,0.7,0,,,False,,6
2008-05-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0880909315603395,1.0,0.6431744027719176,0.6431744027719176,0.35682559722808227,0,,,False,,6
2008-06-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08977913464742099,1.0,0.6280614488619342,0.6280614488619342,0.37193855113806584,0,,,False,,6
2008-07-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09155659088560819,1.0,0.65,0.65,0.35,0,,,False,,6
2008-08-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09343969547897055,1.0,0.65,0.65,0.3500000000000001,0,,,False,,6
2008-09-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09359562418718691,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2008-10-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.101369228136447,1.0,0.261578600510896,0.261578600510896,0.738421399489104,0,,,False,,6
2008-11-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1039982711851277,1.0,0.25,0.25,0.75,0,,,False,,6
2008-12-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10844058598491602,1.0,0.25,0.25,0.75,0,,,False,,6
2009-01-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1105571763972104,1.0,0.25,0.25,0.75,0,,,False,,6
2009-02-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11072972961422817,1.0,0.3,0.3,0.7,0,,,False,,6
2009-03-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10733090777510912,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2009-04-24,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1044995871429339,1.0,0.3184387309843834,0.3184387309843834,0.6815612690156165,0,,,False,,6
2009-05-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09984162869719586,1.0,0.3502865216180452,0.3502865216180452,0.6497134783819548,0,,,False,,6
2009-06-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09701918663699259,1.0,0.5437483451086257,0.5437483451086257,0.4562516548913743,0,,,False,,6
2009-07-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09694289930960337,1.0,0.4774437594722596,0.4774437594722596,0.5225562405277404,0,,,False,,6
2009-08-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09781125293106192,1.0,0.5888709372580204,0.5888709372580204,0.4111290627419797,0,,,False,,6
2009-09-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09997954397839892,1.0,0.6353856887508538,0.6353856887508538,0.3646143112491461,0,,,False,,6
2009-10-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09799906763306653,1.0,0.8174758118344371,0.8174758118344371,0.18252418816556304,0,,,False,,6
2009-11-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10052749819889861,1.0,0.6527642081003223,0.6527642081003223,0.34723579189967757,0,,,False,,6
2009-12-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10150326967150873,1.0,0.699521246887839,0.699521246887839,0.3004787531121609,0,,,False,,6
2010-01-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10729889256874493,1.0,0.7139363463346798,0.7139363463346798,0.28606365366532016,0,,,False,,6
2010-02-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10483813649087041,1.0,0.8749660294764746,0.8749660294764746,0.1250339705235255,0,,,False,,6
2010-03-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10113462621030889,1.0,0.8036550306276221,0.8036550306276221,0.19634496937237766,0,,,False,,6
2010-04-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10652865201638091,1.0,1.0,1.0,1.1102230246251565e-16,0,,,False,,6
2010-05-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10981930082270197,1.0,0.6095994126008254,0.6095994126008254,0.3904005873991746,0,,,False,,6
2010-06-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11324759626737427,1.0,0.591179421475447,0.591179421475447,0.408820578524553,0,,,False,,6
2010-07-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11173279602213032,1.0,0.4454592362963904,0.4454592362963904,0.5545407637036095,0,,,False,,6
2010-08-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11072261027391408,1.0,0.5246205089368752,0.5246205089368752,0.4753794910631248,0,,,False,,6
2010-09-24,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10946740413542419,1.0,0.5278130695337746,0.5278130695337746,0.4721869304662254,0,,,False,,6
2010-10-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10913526216583479,1.0,0.9314840548371314,0.9314840548371314,0.06851594516286863,0,,,False,,6
2010-11-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1110739750341573,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2010-12-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11155397617679359,1.0,1.0,1.0,0.0,0,,,False,,6
2011-01-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11151210982807323,1.0,0.65,0.65,0.35,0,,,False,,6
2011-02-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11174337660321254,1.0,0.65,0.65,0.35,0,,,False,,6
2011-03-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1121630729099596,1.0,0.65,0.65,0.35,0,,,False,,6
2011-04-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11315921113432906,1.0,1.0,1.0,0.0,0,,,False,,6
2011-05-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11168704371153736,1.0,1.0,1.0,0.0,0,,,False,,6
2011-06-24,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11568715719348469,1.0,1.0,1.0,0.0,0,,,False,,6
2011-07-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1189039747244646,1.0,0.762930254548072,0.762930254548072,0.23706974545192794,0,,,False,,6
2011-08-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11892889185873401,1.0,0.3,0.3,0.7000000000000001,0,,,False,,6
2011-09-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12129902191927044,0.9892907469597323,0.3,0.3,0.7,0,,,False,,6
2011-10-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12325034164481682,0.9736281327788634,0.3,0.3,0.7,0,,,False,,6
2011-11-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12267622806541703,0.9781846238051113,0.4468485236926435,0.4468485236926435,0.5531514763073565,0,,,False,,6
2011-12-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12111729737649678,0.990775080019961,0.4492552921565957,0.4492552921565957,0.5507447078434042,0,,,False,,6
2012-01-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1204694903566833,0.9961028277342815,0.4868120777619645,0.4868120777619645,0.5131879222380356,0,,,False,,6
2012-02-24,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11950290881290127,1.0,0.5623383749896106,0.5623383749896106,0.4376616250103894,0,,,False,,6
2012-03-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12073372888504294,0.9939227513983142,0.65,0.65,0.35,0,,,False,,6
2012-04-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12039559484832339,0.9967142082829378,0.65,0.65,0.34999999999999987,0,,,False,,6
2012-05-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12144407383610593,0.9881091453004551,0.65,0.65,0.35,0,,,False,,6
2012-06-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1223299916671467,0.9809532263070329,0.65,0.65,0.3500000000000001,0,,,False,,6
2012-07-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12280610620776058,0.9771501084562254,0.7310973718183607,0.7310973718183607,0.26890262818163935,0,,,False,,6
2012-08-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12199169423196791,0.9836735259354568,1.0,0.9836735259354568,0.01632647406454313,0,,,False,,6
2012-09-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.12086056090387605,0.9928797210815489,1.0,0.9928797210815489,0.007120278918451017,0,,,False,,6
2012-10-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11988502690399984,1.0,1.0,1.0,0.0,0,,,False,,6
2012-11-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.1176912287745782,1.0,0.8984582575477476,0.8984582575477476,0.10154174245225245,0,,,False,,6
2012-12-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.11413674572624284,1.0,0.994775818660728,0.994775818660728,0.005224181339271938,0,,,False,,6
2013-01-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10923588805150365,1.0,0.8284758793173413,0.8284758793173413,0.17152412068265865,0,,,False,,6
2013-02-22,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10417134509313328,1.0,1.0,1.0,0.0,0,,,False,,6
2013-03-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10402036580040203,1.0,1.0,1.0,0.0,0,,,False,,6
2013-04-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.10008742445556436,1.0,0.65,0.65,0.35,0,,,False,,6
2013-05-31,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0946385920078264,1.0,1.0,1.0,0.0,0,,,False,,6
2013-06-28,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09080565044096833,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2013-07-26,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.09028841280818627,1.0,0.65,0.65,0.35,0,,,False,,6
2013-08-30,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08887802682553567,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2013-09-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08859569881573143,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2013-10-25,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08829094333372035,1.0,0.65,0.65,0.34999999999999987,0,,,False,,6
2013-11-29,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.0856239608941416,1.0,0.65,0.65,0.35,0,,,False,,6
2013-12-27,mvo_ic,mvo,classical_optimization,6,ic_signal,ledoit_wolf,0.08578912903080638,1.0,0.65,0.65,0.35,0,,,False,,6
