Date,version_name,market_state,strong_neutral,bil_weight,overlay_cash_weight,sleeve_bil_weight,sleeve_internal_bil_weight,self_gated_internal_bil_weight,self_gated_overlay_cut_total,self_gated_overlay_cut_risky,non_self_gated_overlay_cut_total,non_self_gated_overlay_cut_risky,regime_multiplier,target_vol_multiplier,gross_multiplier,binding_source
2022-12-23,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.7109545581016858,0.5999999999999999,0.11095455810168597,0.11095455810168586,0.11095455810168586,0.0,0.0,0.0,0.0,,,,none
2022-12-30,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.27232308485298073,0.19999999999999996,0.07232308485298078,0.07232308485298075,0.07232308485298075,0.08194834827933598,0.0638675770660908,0.11805165172066401,0.11805165172066401,0.8,0.9355759022514515,0.8,regime
2023-01-06,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.27232308485298073,0.19999999999999996,0.07232308485298078,0.07232308485298075,0.07232308485298075,0.0,0.0,0.0,0.0,,,,none
2023-01-13,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.27232308485298073,0.19999999999999996,0.07232308485298078,0.07232308485298075,0.07232308485298075,0.0,0.0,0.0,0.0,,,,none
2023-01-20,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.27232308485298073,0.19999999999999996,0.07232308485298078,0.07232308485298075,0.07232308485298075,0.0,0.0,0.0,0.0,,,,none
2023-01-27,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.20656649473893318,0.1160090574651429,0.09055743727379029,0.09055743727379031,0.09055743727379031,0.04858601564129704,0.03670186339595096,0.06742304182384587,0.06742304182384587,0.9638628802836791,0.8839909425348571,0.8839909425348571,target_vol
2023-02-03,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.20656649473893318,0.1160090574651429,0.09055743727379029,0.09055743727379031,0.09055743727379031,0.0,0.0,0.0,0.0,,,,none
2023-02-10,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.20656649473893318,0.1160090574651429,0.09055743727379029,0.09055743727379031,0.09055743727379031,0.0,0.0,0.0,0.0,,,,none
2023-02-17,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.20656649473893318,0.1160090574651429,0.09055743727379029,0.09055743727379031,0.09055743727379031,0.0,0.0,0.0,0.0,,,,none
2023-02-24,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.23273635717254293,0.19184361136160522,0.040892745810937714,0.040892745810937596,0.040892745810937596,0.08099403385273765,0.0712867393919713,0.11084957750886755,0.11084957750886755,0.8081563886383948,0.9153346768935321,0.8081563886383948,regime
2023-03-03,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.23273635717254293,0.19184361136160522,0.040892745810937714,0.040892745810937596,0.040892745810937596,0.0,0.0,0.0,0.0,,,,none
2023-03-10,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.23273635717254293,0.19184361136160522,0.040892745810937714,0.040892745810937596,0.040892745810937596,0.0,0.0,0.0,0.0,,,,none
2023-03-17,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.23273635717254293,0.19184361136160522,0.040892745810937714,0.040892745810937596,0.040892745810937596,0.0,0.0,0.0,0.0,,,,none
2023-03-24,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.23273635717254293,0.19184361136160522,0.040892745810937714,0.040892745810937596,0.040892745810937596,0.0,0.0,0.0,0.0,,,,none
2023-03-31,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.19710920366663265,0.03182454722263217,0.16528465644400048,0.1410789456117512,0.1410789456117512,0.010126358332103527,0.006300881581743786,0.021698188890528713,0.021698188890528713,0.96,1.0,0.9681754527773678,regime
2023-04-07,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.1931593396161687,0.03182454722263217,0.16133479239353654,0.1410789456117512,0.1410789456117512,0.0,0.0,0.0,0.0,,,,none
2023-04-14,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.19964122917366156,0.03182454722263217,0.1678166819510294,0.1410789456117512,0.1410789456117512,0.0,0.0,0.0,0.0,,,,none
2023-04-21,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.1866826710913969,0.03182454722263217,0.15485812386876474,0.1410789456117512,0.1410789456117512,0.0,0.0,0.0,0.0,,,,none
2023-04-28,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.09921242674088837,0.05070543413439743,0.04850699260649094,0.04850699260649089,0.04850699260649089,0.016952816120858263,0.01469903789594387,0.03375261801353921,0.03375261801353921,0.94,1.0,0.9492945658656026,regime
2023-05-05,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.09921242674088826,0.05070543413439743,0.04850699260649083,0.04850699260649089,0.04850699260649089,0.0,0.0,0.0,0.0,,,,none
2023-05-12,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.09921242674088837,0.05070543413439743,0.04850699260649094,0.04850699260649089,0.04850699260649089,0.0,0.0,0.0,0.0,,,,none
2023-05-19,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.09921242674088837,0.05070543413439743,0.04850699260649094,0.04850699260649089,0.04850699260649089,0.0,0.0,0.0,0.0,,,,none
2023-05-26,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2023-06-02,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-06-09,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-06-16,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-06-23,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-06-30,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17443788435337182,0.0,0.17443788435337182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2023-07-07,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.174924007827996,0.0,0.174924007827996,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-07-14,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17394273252260528,0.0,0.17394273252260528,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-07-21,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17281952311716875,0.0,0.17281952311716875,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-07-28,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.1794052772821112,0.0,0.1794052772821112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2023-08-04,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17912755426272187,0.0,0.17912755426272187,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-08-11,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17893606024681885,0.0,0.17893606024681885,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-08-18,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.17568080591066104,0.0,0.17568080591066104,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-08-25,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.1713361972449896,0.0,0.1713361972449896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2023-09-01,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.16539904032111508,0.0,0.16539904032111508,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-09-08,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.16930493226889298,0.0,0.16930493226889298,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-09-15,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.16539904032111508,0.0,0.16539904032111508,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-09-22,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.16539904032111497,0.0,0.16539904032111497,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-09-29,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.2318315713647371,0.07666320984770791,0.15516836151702917,0.0,0.0,0.025166078977179526,0.025166078977179526,0.05149713087052838,0.05149713087052838,0.9233367901522921,1.0,0.9233367901522921,regime
2023-10-06,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.2318315713647372,0.07666320984770791,0.15516836151702929,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-10-13,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.2318315713647372,0.07666320984770791,0.15516836151702929,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-10-20,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.2318315713647372,0.07666320984770791,0.15516836151702929,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-10-27,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.06777030343856358,0.06777030343856358,0.13222969656143638,0.13222969656143638,0.8,1.0,0.8,regime
2023-11-03,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.19999999999999984,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-11-10,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.19999999999999984,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-11-17,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-11-24,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2023-12-01,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-12-08,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-12-15,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-12-22,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2023-12-29,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-01-05,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-01-12,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-01-19,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-01-26,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.045405408290076554,0.04540540829007644,1.1102230246251565e-16,0.0,0.0,0.013875833404762547,0.013875833404762547,0.03152957488531394,0.03152957488531394,0.946600989287992,1.0,0.9545945917099236,regime
2024-02-02,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.045405408290076554,0.04540540829007644,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-02-09,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.045405408290076554,0.04540540829007644,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-02-16,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.045405408290076554,0.04540540829007644,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-02-23,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-03-01,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-03-08,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-03-15,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-03-22,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-03-29,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-04-05,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-04-12,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-04-19,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-04-26,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.13064377163535934,0.04216300201752443,0.08848076961783491,0.0,0.0,0.012134584972517348,0.012134584972517348,0.030028417045007083,0.030028417045007083,0.950603651710282,1.0,0.9578369979824756,regime
2024-05-03,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.13064377163535945,0.04216300201752443,0.08848076961783502,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-05-10,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.13064377163535934,0.04216300201752443,0.08848076961783491,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-05-17,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.13064377163535934,0.04216300201752443,0.08848076961783491,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-05-24,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.13064377163535945,0.04216300201752443,0.08848076961783502,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-05-31,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-06-07,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-06-14,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-06-21,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-06-28,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-07-05,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-07-12,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-07-19,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-07-26,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,none
2024-08-02,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-08-09,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-08-16,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-08-23,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-08-30,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05050518144186111,0.05050518144186111,0.0,0.0,0.0,0.014939966647793887,0.014939966647793887,0.035565214794067254,0.035565214794067254,0.9407282022615056,1.0,0.9494948185581389,regime
2024-09-06,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05050518144186111,0.05050518144186111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-09-13,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05050518144186111,0.05050518144186111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-09-20,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05050518144186111,0.05050518144186111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-09-27,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05540915483829578,0.05540915483829578,0.0,0.0,0.0,0.016983531130616028,0.016983531130616028,0.03842562370767991,0.03842562370767991,0.9348233221375949,1.0,0.9445908451617042,regime
2024-10-04,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.055409154838296004,0.05540915483829578,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-10-11,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05540915483829578,0.05540915483829578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-10-18,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.05540915483829578,0.05540915483829578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-10-25,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04504944932521515,0.04504944932521504,1.1102230246251565e-16,0.0,0.0,0.014138657191229975,0.014138657191229975,0.030910792133985066,0.030910792133985066,0.9469258030543982,1.0,0.954950550674785,regime
2024-11-01,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04504944932521515,0.04504944932521504,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-11-08,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04504944932521515,0.04504944932521504,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-11-15,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04504944932521526,0.04504944932521504,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-11-22,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04504944932521504,0.04504944932521504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-11-29,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.04893647807748924,0.04893647807748924,0.0,0.0,0.0,0.015618205826672726,0.015618205826672726,0.03331827225081646,0.03331827225081646,0.942280830460534,1.0,0.9510635219225108,regime
2024-12-06,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.048936478077489465,0.04893647807748924,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-12-13,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.048936478077489354,0.04893647807748924,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-12-20,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.04893647807748924,0.04893647807748924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2024-12-27,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.09475883902520699,0.04259349984372074,0.05216533918148625,0.0,0.0,0.01376143859854033,0.01376143859854033,0.028832061245180535,0.028832061245180535,0.9497198775674112,1.0,0.9574065001562793,regime
2025-01-03,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.08105518582181914,0.04259349984372074,0.0384616859780984,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-01-10,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,0.0,0.06872003072037802,0.04259349984372074,0.026126530876657283,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-01-17,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.07605298490106815,0.04259349984372074,0.033459485057347416,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-01-24,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.07640904549306116,0.04259349984372074,0.03381554564934042,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-01-31,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.046175413969735235,0.046175413969735124,1.1102230246251565e-16,0.0,0.0,0.01503678147948774,0.01503678147948774,0.03113863249024737,0.03113863249024737,0.945461747565909,1.0,0.9538245860302649,regime
2025-02-07,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.046175413969735124,0.046175413969735124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-02-14,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.046175413969735235,0.046175413969735124,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-02-21,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.046175413969735235,0.046175413969735124,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-02-28,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.049191343339966664,0.049191343339966664,0.0,0.0,0.0,0.016351924290739533,0.016351924290739533,0.032839419049227075,0.032839419049227075,0.9418155313320448,1.0,0.9508086566600333,regime
2025-03-07,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.049191343339966664,0.049191343339966664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-03-14,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.049191343339966664,0.049191343339966664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-03-21,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.049191343339966664,0.049191343339966664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-03-28,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.2195956712851416,0.2195956712851416,0.3804043287148584,0.3804043287148584,0.4,1.0,0.4,regime
2025-04-04,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-04-11,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-04-18,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-04-25,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.21209053393752553,0.21209053393752553,0.38790946606247434,0.38790946606247434,0.4,1.0,0.39999999999999997,regime
2025-05-02,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-05-09,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-05-16,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-05-23,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-05-30,improved_phasennn_ml_risk_dial_overlay,stressed_panic,0.0,0.6442920878909071,0.6,0.044292087890907106,0.04429208789090711,0.0,0.22735094573660714,0.22735094573660714,0.37264905426339284,0.3062109224270322,0.4,1.0,0.4,regime
2025-06-06,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.6442920878909071,0.6,0.044292087890907106,0.04429208789090711,0.0,0.0,0.0,0.0,0.0,,,,none
2025-06-13,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.6442920878909071,0.6,0.044292087890907106,0.04429208789090711,0.0,0.0,0.0,0.0,0.0,,,,none
2025-06-20,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.6442920878909071,0.6,0.044292087890907106,0.04429208789090711,0.0,0.0,0.0,0.0,0.0,,,,none
2025-06-27,improved_phasennn_ml_risk_dial_overlay,recovery_fragile,0.0,0.032116963278770116,0.032116963278769894,2.220446049250313e-16,0.0,0.0,0.00924911016369001,0.00924911016369001,0.022867853115080022,0.022867853115080022,0.96,1.0,0.9678830367212301,regime
2025-07-04,improved_phasennn_ml_risk_dial_overlay,recovery_confirmed,0.0,0.032116963278770005,0.032116963278769894,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-07-11,improved_phasennn_ml_risk_dial_overlay,recovery_confirmed,0.0,0.032116963278770005,0.032116963278769894,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-07-18,improved_phasennn_ml_risk_dial_overlay,recovery_confirmed,0.0,0.032116963278770005,0.032116963278769894,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-07-25,improved_phasennn_ml_risk_dial_overlay,recovery_confirmed,0.0,0.06258222795662594,0.06258222795662594,0.0,0.0,0.0,0.01606257777871639,0.01606257777871639,0.0465196501779095,0.0465196501779095,0.92,1.0,0.9374177720433741,regime
2025-08-01,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.06258222795662594,0.06258222795662594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-08-08,improved_phasennn_ml_risk_dial_overlay,neutral_mixed,1.0,0.06258222795662594,0.06258222795662594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-08-15,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.06258222795662582,0.06258222795662594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
2025-08-22,improved_phasennn_ml_risk_dial_overlay,calm_trend,0.0,0.06258222795662594,0.06258222795662594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,none
