Date,sleeve_name,score,input_name
2009-06-26,dual_momentum_topn,0.33202847737187874,equal_signal
2009-07-03,dual_momentum_topn,0.2549225582670372,equal_signal
2009-07-10,dual_momentum_topn,0.13943734903182797,equal_signal
2009-07-17,dual_momentum_topn,0.10188549116747013,equal_signal
2009-07-24,dual_momentum_topn,0.2574055353593893,equal_signal
2009-07-31,dual_momentum_topn,0.32295947375815526,equal_signal
2009-08-07,dual_momentum_topn,0.35100781430649586,equal_signal
2009-08-14,dual_momentum_topn,0.4056402733507195,equal_signal
2009-08-21,dual_momentum_topn,0.33637620408665025,equal_signal
2009-08-28,dual_momentum_topn,0.25637981159025786,equal_signal
2009-09-04,dual_momentum_topn,0.29678385199429824,equal_signal
2009-09-11,dual_momentum_topn,0.06431605426914755,equal_signal
2009-09-18,dual_momentum_topn,0.20964407183981215,equal_signal
2009-09-25,dual_momentum_topn,0.22966571686145718,equal_signal
2009-10-02,dual_momentum_topn,0.18684252697944376,equal_signal
2009-10-09,dual_momentum_topn,0.1933360334729503,equal_signal
2009-10-16,dual_momentum_topn,0.1653420707363405,equal_signal
2009-10-23,dual_momentum_topn,0.16195870981621482,equal_signal
2009-10-30,dual_momentum_topn,0.20551483393775477,equal_signal
2009-11-06,dual_momentum_topn,0.2178532920482717,equal_signal
2009-11-13,dual_momentum_topn,0.24942375069149914,equal_signal
2009-11-20,dual_momentum_topn,0.18751312567869366,equal_signal
2009-11-27,dual_momentum_topn,0.20843929917839651,equal_signal
2009-12-04,dual_momentum_topn,0.19074396346835493,equal_signal
2009-12-11,dual_momentum_topn,0.11024225520929376,equal_signal
2009-12-18,dual_momentum_topn,0.14462096881594855,equal_signal
2009-12-25,dual_momentum_topn,0.2787787594139014,equal_signal
2010-01-01,dual_momentum_topn,0.2058886185090546,equal_signal
2010-01-08,dual_momentum_topn,0.20142588775322043,equal_signal
2010-01-15,dual_momentum_topn,0.1208883697157024,equal_signal
2010-01-22,dual_momentum_topn,0.09179358786356755,equal_signal
2010-01-29,dual_momentum_topn,0.24506986702727063,equal_signal
2010-02-05,dual_momentum_topn,0.2662515110537423,equal_signal
2010-02-12,dual_momentum_topn,0.2312741384432561,equal_signal
2010-02-19,dual_momentum_topn,0.303262403446227,equal_signal
2010-02-26,dual_momentum_topn,0.19216986036838973,equal_signal
2010-03-05,dual_momentum_topn,0.13504530600118836,equal_signal
2010-03-12,dual_momentum_topn,0.03780451574569221,equal_signal
2010-03-19,dual_momentum_topn,0.016627673796791462,equal_signal
2010-03-26,dual_momentum_topn,0.004939096850861552,equal_signal
2010-04-02,dual_momentum_topn,0.010319344561230973,equal_signal
2010-04-09,dual_momentum_topn,-0.021278966131907287,equal_signal
2010-04-16,dual_momentum_topn,0.015012254901960773,equal_signal
2010-04-23,dual_momentum_topn,0.07781862745098037,equal_signal
2010-04-30,dual_momentum_topn,0.046252970885323846,equal_signal
2010-05-07,dual_momentum_topn,0.10716540404040403,equal_signal
2010-05-14,dual_momentum_topn,0.11158459595959593,equal_signal
2010-05-21,dual_momentum_topn,0.06486742424242421,equal_signal
2010-05-28,dual_momentum_topn,0.12194908004999283,equal_signal
2010-06-04,dual_momentum_topn,0.11216372651463927,equal_signal
2010-06-11,dual_momentum_topn,0.048401100252012996,equal_signal
2010-06-18,dual_momentum_topn,0.026653451349191698,equal_signal
2010-06-25,dual_momentum_topn,-0.010500268550471398,equal_signal
2010-07-02,dual_momentum_topn,0.024962022426525426,equal_signal
2010-07-09,dual_momentum_topn,0.06168081130048669,equal_signal
2010-07-16,dual_momentum_topn,0.10388860350827894,equal_signal
2010-07-23,dual_momentum_topn,0.15242013733393045,equal_signal
2010-07-30,dual_momentum_topn,0.1437188642437121,equal_signal
2010-08-06,dual_momentum_topn,0.1042122178024815,equal_signal
2010-08-13,dual_momentum_topn,0.13492241854944692,equal_signal
2010-08-20,dual_momentum_topn,0.06127629343273361,equal_signal
2010-08-27,dual_momentum_topn,0.11145640335549055,equal_signal
2010-09-03,dual_momentum_topn,0.12507921141288275,equal_signal
2010-09-10,dual_momentum_topn,0.05072882731985165,equal_signal
2010-09-17,dual_momentum_topn,0.0874399786037717,equal_signal
2010-09-24,dual_momentum_topn,0.3496356092071101,equal_signal
2010-10-01,dual_momentum_topn,0.38584460037933666,equal_signal
2010-10-08,dual_momentum_topn,0.3295847858474633,equal_signal
2010-10-15,dual_momentum_topn,0.3359695367175083,equal_signal
2010-10-22,dual_momentum_topn,0.35734399559196717,equal_signal
2010-10-29,dual_momentum_topn,0.36396349945411804,equal_signal
2010-11-05,dual_momentum_topn,0.315568573301839,equal_signal
2010-11-12,dual_momentum_topn,0.31912169909761184,equal_signal
2010-11-19,dual_momentum_topn,0.3134942587275244,equal_signal
2010-11-26,dual_momentum_topn,0.0940255020503499,equal_signal
2010-12-03,dual_momentum_topn,0.11611830599533438,equal_signal
2010-12-10,dual_momentum_topn,0.1563093170915179,equal_signal
2010-12-17,dual_momentum_topn,0.18689352046983893,equal_signal
2010-12-24,dual_momentum_topn,0.1312602169917079,equal_signal
2010-12-31,dual_momentum_topn,0.33634720868493684,equal_signal
2011-01-07,dual_momentum_topn,0.2238055357984364,equal_signal
2011-01-14,dual_momentum_topn,0.2131509604886887,equal_signal
2011-01-21,dual_momentum_topn,0.15272527506300326,equal_signal
2011-01-28,dual_momentum_topn,0.08215933970244316,equal_signal
2011-02-04,dual_momentum_topn,0.142494837537941,equal_signal
2011-02-11,dual_momentum_topn,0.07945371199681545,equal_signal
2011-02-18,dual_momentum_topn,0.011611423566291728,equal_signal
2011-02-25,dual_momentum_topn,-0.04493619548132733,equal_signal
2011-03-04,dual_momentum_topn,-0.08541981317082736,equal_signal
2011-03-11,dual_momentum_topn,-0.125553290804305,equal_signal
2011-03-18,dual_momentum_topn,-0.09970526219892344,equal_signal
2011-03-25,dual_momentum_topn,0.09000136104598579,equal_signal
2011-04-01,dual_momentum_topn,0.1364373596878668,equal_signal
2011-04-08,dual_momentum_topn,0.12186277985593401,equal_signal
2011-04-15,dual_momentum_topn,0.13219854294905004,equal_signal
2011-04-22,dual_momentum_topn,0.1497493132571733,equal_signal
2011-04-29,dual_momentum_topn,-0.044433532294840594,equal_signal
2011-05-06,dual_momentum_topn,-0.02486282522413353,equal_signal
2011-05-13,dual_momentum_topn,-0.025447718272261832,equal_signal
2011-05-20,dual_momentum_topn,0.030414209832313296,equal_signal
2011-05-27,dual_momentum_topn,0.1163287284610814,equal_signal
2011-06-03,dual_momentum_topn,0.1330306743909685,equal_signal
2011-06-10,dual_momentum_topn,0.051897653000594166,equal_signal
2011-06-17,dual_momentum_topn,0.0020424836601307256,equal_signal
2011-06-24,dual_momentum_topn,0.11533053660335608,equal_signal
2011-07-01,dual_momentum_topn,0.1847749810478005,equal_signal
2011-07-08,dual_momentum_topn,0.09835039031286497,equal_signal
2011-07-15,dual_momentum_topn,0.03521907718155183,equal_signal
2011-07-22,dual_momentum_topn,0.08001893939393942,equal_signal
2011-07-29,dual_momentum_topn,0.09763149643347412,equal_signal
2011-08-05,dual_momentum_topn,0.09314699625931878,equal_signal
2011-08-12,dual_momentum_topn,0.1745381407526438,equal_signal
2011-08-19,dual_momentum_topn,0.15347618279286637,equal_signal
2011-08-26,dual_momentum_topn,0.14931694333950923,equal_signal
2011-09-02,dual_momentum_topn,0.14565240934409288,equal_signal
2011-09-09,dual_momentum_topn,0.019655543774458578,equal_signal
2011-09-16,dual_momentum_topn,0.07931943676112033,equal_signal
2011-09-23,dual_momentum_topn,0.09232501778140724,equal_signal
2011-09-30,dual_momentum_topn,0.19610733530611826,equal_signal
2011-10-07,dual_momentum_topn,0.2336797506358865,equal_signal
2011-10-14,dual_momentum_topn,0.267915225128714,equal_signal
2011-10-21,dual_momentum_topn,0.30932193932954577,equal_signal
2011-10-28,dual_momentum_topn,0.4390968965956288,equal_signal
2011-11-04,dual_momentum_topn,0.4139451692380191,equal_signal
2011-11-11,dual_momentum_topn,0.3611960392830068,equal_signal
2011-11-18,dual_momentum_topn,0.3086166742036417,equal_signal
2011-11-25,dual_momentum_topn,0.1117885699211764,equal_signal
2011-12-02,dual_momentum_topn,0.23007755218074688,equal_signal
2011-12-09,dual_momentum_topn,0.2692003982888871,equal_signal
2011-12-16,dual_momentum_topn,0.3314686180114679,equal_signal
2011-12-23,dual_momentum_topn,0.26873386501936203,equal_signal
2011-12-30,dual_momentum_topn,0.4364725840702006,equal_signal
2012-01-06,dual_momentum_topn,0.3358511769389051,equal_signal
2012-01-13,dual_momentum_topn,0.38141836541304086,equal_signal
2012-01-20,dual_momentum_topn,0.41444691774306375,equal_signal
2012-01-27,dual_momentum_topn,0.2913069681895747,equal_signal
2012-02-03,dual_momentum_topn,0.2013231232932044,equal_signal
2012-02-10,dual_momentum_topn,0.2407584703160261,equal_signal
2012-02-17,dual_momentum_topn,0.23210046165801743,equal_signal
2012-02-24,dual_momentum_topn,0.3356683778527084,equal_signal
2012-03-02,dual_momentum_topn,0.36941577832805006,equal_signal
2012-03-09,dual_momentum_topn,0.3353553738632339,equal_signal
2012-03-16,dual_momentum_topn,0.3707407401309531,equal_signal
2012-03-23,dual_momentum_topn,0.37274608772453605,equal_signal
2012-03-30,dual_momentum_topn,0.38671272453600036,equal_signal
2012-04-06,dual_momentum_topn,0.38753502315241667,equal_signal
2012-04-13,dual_momentum_topn,0.3904565156783717,equal_signal
2012-04-20,dual_momentum_topn,0.07831360731335374,equal_signal
2012-04-27,dual_momentum_topn,0.15615578781146733,equal_signal
2012-05-04,dual_momentum_topn,0.14194195834028492,equal_signal
2012-05-11,dual_momentum_topn,0.04857923446285514,equal_signal
2012-05-18,dual_momentum_topn,0.1748047246589336,equal_signal
2012-05-25,dual_momentum_topn,0.24881228614747886,equal_signal
2012-06-01,dual_momentum_topn,0.22164725346774028,equal_signal
2012-06-08,dual_momentum_topn,0.26394523326572006,equal_signal
2012-06-15,dual_momentum_topn,0.3159773444382977,equal_signal
2012-06-22,dual_momentum_topn,0.3296251690331305,equal_signal
2012-06-29,dual_momentum_topn,0.32455129387178067,equal_signal
2012-07-06,dual_momentum_topn,0.4116071977380293,equal_signal
2012-07-13,dual_momentum_topn,0.33593830034626176,equal_signal
2012-07-20,dual_momentum_topn,0.25258639897965457,equal_signal
2012-07-27,dual_momentum_topn,0.3539937918741164,equal_signal
2012-08-03,dual_momentum_topn,0.3205341959145205,equal_signal
2012-08-10,dual_momentum_topn,0.40292984356752104,equal_signal
2012-08-17,dual_momentum_topn,0.4348204407154711,equal_signal
2012-08-24,dual_momentum_topn,0.40547366412604746,equal_signal
2012-08-31,dual_momentum_topn,0.3180659280431085,equal_signal
2012-09-07,dual_momentum_topn,0.2536719886491692,equal_signal
2012-09-14,dual_momentum_topn,0.1687277183600713,equal_signal
2012-09-21,dual_momentum_topn,0.15203057450775506,equal_signal
2012-09-28,dual_momentum_topn,0.24612280256930358,equal_signal
2012-10-05,dual_momentum_topn,0.28519890845575424,equal_signal
2012-10-12,dual_momentum_topn,0.27512126846558893,equal_signal
2012-10-19,dual_momentum_topn,0.24734349068781117,equal_signal
2012-10-26,dual_momentum_topn,0.12232492265453723,equal_signal
2012-11-02,dual_momentum_topn,0.09864139621365786,equal_signal
2012-11-09,dual_momentum_topn,0.05001171706927284,equal_signal
2012-11-16,dual_momentum_topn,0.18074027547278051,equal_signal
2012-11-23,dual_momentum_topn,0.25049109246624457,equal_signal
2012-11-30,dual_momentum_topn,0.1342984228696703,equal_signal
2012-12-07,dual_momentum_topn,0.22141963499088246,equal_signal
2012-12-14,dual_momentum_topn,0.0917174406335157,equal_signal
2012-12-21,dual_momentum_topn,0.025712564283811745,equal_signal
2012-12-28,dual_momentum_topn,0.0385846932817014,equal_signal
2013-01-04,dual_momentum_topn,0.06393069897760571,equal_signal
2013-01-11,dual_momentum_topn,0.12653794537668775,equal_signal
2013-01-18,dual_momentum_topn,0.10344379392300286,equal_signal
2013-01-25,dual_momentum_topn,0.1533175312967402,equal_signal
2013-02-01,dual_momentum_topn,0.11069461091646692,equal_signal
2013-02-08,dual_momentum_topn,0.096805722027578,equal_signal
2013-02-15,dual_momentum_topn,0.13818938625606983,equal_signal
2013-02-22,dual_momentum_topn,0.14219367867314114,equal_signal
2013-03-01,dual_momentum_topn,0.1352492342286967,equal_signal
2013-03-08,dual_momentum_topn,0.11252196150142399,equal_signal
2013-03-15,dual_momentum_topn,0.10557751705697953,equal_signal
2013-03-22,dual_momentum_topn,0.12641085039031286,equal_signal
2013-03-29,dual_momentum_topn,0.14570943973200565,equal_signal
2013-04-05,dual_momentum_topn,0.11494925164423134,equal_signal
2013-04-12,dual_momentum_topn,0.09864395732169566,equal_signal
2013-04-19,dual_momentum_topn,0.06329042196816027,equal_signal
2013-04-26,dual_momentum_topn,0.04968453551744627,equal_signal
2013-05-03,dual_momentum_topn,0.016573250250988554,equal_signal
2013-05-10,dual_momentum_topn,0.02508669350707892,equal_signal
2013-05-17,dual_momentum_topn,0.07650605958161741,equal_signal
2013-05-24,dual_momentum_topn,0.1266861695043744,equal_signal
2013-05-31,dual_momentum_topn,0.09512051293871779,equal_signal
2013-06-07,dual_momentum_topn,0.16992183498268687,equal_signal
2013-06-14,dual_momentum_topn,0.15644176296432888,equal_signal
2013-06-21,dual_momentum_topn,0.18673999118978835,equal_signal
2013-06-28,dual_momentum_topn,0.12554615628905694,equal_signal
2013-07-05,dual_momentum_topn,0.01831160233163278,equal_signal
2013-07-12,dual_momentum_topn,0.06326705185731556,equal_signal
2013-07-19,dual_momentum_topn,0.03959729137213924,equal_signal
2013-07-26,dual_momentum_topn,0.1544757924068269,equal_signal
2013-08-02,dual_momentum_topn,0.12291013584117033,equal_signal
2013-08-09,dual_momentum_topn,0.10521480013112874,equal_signal
