,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,cash::BIL
2015-12-25,0.0750027502598496,0.0305816182380544,0.03247869157302607,0.1650481048374461,0.09688883509162387,0.5999999999999999
2016-01-01,0.0750027502598496,0.0305816182380544,0.03247869157302607,0.1650481048374461,0.09688883509162387,0.5999999999999999
2016-01-08,0.0750027502598496,0.0305816182380544,0.03247869157302607,0.1650481048374461,0.09688883509162387,0.5999999999999999
2016-01-15,0.0750027502598496,0.0305816182380544,0.03247869157302607,0.1650481048374461,0.09688883509162387,0.5999999999999999
2016-01-22,0.0750027502598496,0.0305816182380544,0.03247869157302607,0.1650481048374461,0.09688883509162387,0.5999999999999999
2016-01-29,0.07177433182813357,0.028615842978916874,0.031110673990778666,0.17102886290246766,0.09747028829970328,0.6
2016-02-05,0.07177433182813357,0.028615842978916874,0.031110673990778666,0.17102886290246766,0.09747028829970328,0.6
2016-02-12,0.07177433182813357,0.028615842978916874,0.031110673990778666,0.17102886290246766,0.09747028829970328,0.6
2016-02-19,0.07177433182813357,0.028615842978916874,0.031110673990778666,0.17102886290246766,0.09747028829970328,0.6
2016-02-26,0.06993856854295671,0.02749675171919688,0.029963187546762384,0.17461731774148062,0.09798417444960345,0.5999999999999999
2016-03-04,0.06993856854295671,0.02749675171919688,0.029963187546762384,0.17461731774148062,0.09798417444960345,0.5999999999999999
2016-03-11,0.06993856854295671,0.02749675171919688,0.029963187546762384,0.17461731774148062,0.09798417444960345,0.5999999999999999
2016-03-18,0.06993856854295671,0.02749675171919688,0.029963187546762384,0.17461731774148062,0.09798417444960345,0.5999999999999999
2016-03-25,0.14496130582235892,0.056331746704213086,0.05942599494257808,0.3552703851938688,0.19523114246437487,0.18877942487260624
2016-04-01,0.14496130582235892,0.056331746704213086,0.05942599494257808,0.3552703851938688,0.19523114246437487,0.18877942487260624
2016-04-08,0.14496130582235892,0.056331746704213086,0.05942599494257808,0.3552703851938688,0.19523114246437487,0.18877942487260624
2016-04-15,0.14496130582235892,0.056331746704213086,0.05942599494257808,0.3552703851938688,0.19523114246437487,0.18877942487260624
2016-04-22,0.14496130582235892,0.056331746704213086,0.05942599494257808,0.3552703851938688,0.19523114246437487,0.18877942487260624
2016-04-29,0.17998880979108228,0.06398866699242811,0.06552828650081197,0.4320993677620882,0.22931040002220782,0.029084468931381724
2016-05-06,0.17998880979108228,0.06398866699242811,0.06552828650081197,0.4320993677620882,0.22931040002220782,0.029084468931381724
2016-05-13,0.17998880979108228,0.06398866699242811,0.06552828650081197,0.4320993677620882,0.22931040002220782,0.029084468931381724
2016-05-20,0.17998880979108228,0.06398866699242811,0.06552828650081197,0.4320993677620882,0.22931040002220782,0.029084468931381724
2016-05-27,0.16192231020766287,0.0600430564279189,0.06321627878435107,0.40987388231845895,0.24482275275769744,0.060121719503910764
2016-06-03,0.16192231020766287,0.0600430564279189,0.06321627878435107,0.40987388231845895,0.24482275275769744,0.060121719503910764
2016-06-10,0.16192231020766287,0.0600430564279189,0.06321627878435107,0.40987388231845895,0.24482275275769744,0.060121719503910764
2016-06-17,0.16192231020766287,0.0600430564279189,0.06321627878435107,0.40987388231845895,0.24482275275769744,0.060121719503910764
2016-06-24,0.1656878277053096,0.06113158200712677,0.06383398598883008,0.41393582760449993,0.25189404526320414,0.04351673143102941
2016-07-01,0.1656878277053096,0.06113158200712677,0.06383398598883008,0.41393582760449993,0.25189404526320414,0.04351673143102941
2016-07-08,0.1656878277053096,0.06113158200712677,0.06383398598883008,0.41393582760449993,0.25189404526320414,0.04351673143102941
2016-07-15,0.1656878277053096,0.06113158200712677,0.06383398598883008,0.41393582760449993,0.25189404526320414,0.04351673143102941
2016-07-22,0.1656878277053096,0.06113158200712677,0.06383398598883008,0.41393582760449993,0.25189404526320414,0.04351673143102941
2016-07-29,0.1739457326363865,0.0643335560328008,0.07540677918169814,0.4372782216617861,0.24903571048732853,0.0
2016-08-05,0.1739457326363865,0.0643335560328008,0.07540677918169814,0.4372782216617861,0.24903571048732853,0.0
2016-08-12,0.1739457326363865,0.0643335560328008,0.07540677918169814,0.4372782216617861,0.24903571048732853,0.0
2016-08-19,0.1739457326363865,0.0643335560328008,0.07540677918169814,0.4372782216617861,0.24903571048732853,0.0
2016-08-26,0.1669057187255658,0.08022684313619548,0.07897349755561393,0.4122451193749586,0.26164882120766625,0.0
2016-09-02,0.1669057187255658,0.08022684313619548,0.07897349755561393,0.4122451193749586,0.26164882120766625,0.0
2016-09-09,0.1669057187255658,0.08022684313619548,0.07897349755561393,0.4122451193749586,0.26164882120766625,0.0
2016-09-16,0.1669057187255658,0.08022684313619548,0.07897349755561393,0.4122451193749586,0.26164882120766625,0.0
2016-09-23,0.1669057187255658,0.08022684313619548,0.07897349755561393,0.4122451193749586,0.26164882120766625,0.0
2016-09-30,0.16512870900355417,0.08066717330670396,0.0705697951821534,0.3879677795496131,0.2956665429579754,0.0
2016-10-07,0.16512870900355417,0.08066717330670396,0.0705697951821534,0.3879677795496131,0.2956665429579754,0.0
2016-10-14,0.16512870900355417,0.08066717330670396,0.0705697951821534,0.3879677795496131,0.2956665429579754,0.0
2016-10-21,0.16512870900355417,0.08066717330670396,0.0705697951821534,0.3879677795496131,0.2956665429579754,0.0
2016-10-28,0.1636355312806465,0.07636727651671762,0.07425057892725133,0.3901856827011937,0.2955609305741909,0.0
2016-11-04,0.1636355312806465,0.07636727651671762,0.07425057892725133,0.3901856827011937,0.2955609305741909,0.0
2016-11-11,0.1636355312806465,0.07636727651671762,0.07425057892725133,0.3901856827011937,0.2955609305741909,0.0
2016-11-18,0.1636355312806465,0.07636727651671762,0.07425057892725133,0.3901856827011937,0.2955609305741909,0.0
2016-11-25,0.15843714150628815,0.07970565165518226,0.07206341749790113,0.3708926409904052,0.2827020929857682,0.03619905536445511
2016-12-02,0.15843714150628815,0.07970565165518226,0.07206341749790113,0.3708926409904052,0.2827020929857682,0.03619905536445511
2016-12-09,0.15843714150628815,0.07970565165518226,0.07206341749790113,0.3708926409904052,0.2827020929857682,0.03619905536445511
2016-12-16,0.15843714150628815,0.07970565165518226,0.07206341749790113,0.3708926409904052,0.2827020929857682,0.03619905536445511
2016-12-23,0.15843714150628815,0.07970565165518226,0.07206341749790113,0.3708926409904052,0.2827020929857682,0.03619905536445511
2016-12-30,0.16414597677252324,0.08600814454955547,0.07606694624547508,0.3779840546943577,0.2957948777380886,0.0
2017-01-06,0.16414597677252324,0.08600814454955547,0.07606694624547508,0.3779840546943577,0.2957948777380886,0.0
2017-01-13,0.16414597677252324,0.08600814454955547,0.07606694624547508,0.3779840546943577,0.2957948777380886,0.0
2017-01-20,0.16414597677252324,0.08600814454955547,0.07606694624547508,0.3779840546943577,0.2957948777380886,0.0
2017-01-27,0.1661102730044797,0.0913707355930226,0.07683246605886455,0.37819013457007683,0.2874963907735564,0.0
2017-02-03,0.1661102730044797,0.0913707355930226,0.07683246605886455,0.37819013457007683,0.2874963907735564,0.0
2017-02-10,0.1661102730044797,0.0913707355930226,0.07683246605886455,0.37819013457007683,0.2874963907735564,0.0
2017-02-17,0.1661102730044797,0.0913707355930226,0.07683246605886455,0.37819013457007683,0.2874963907735564,0.0
2017-02-24,0.16626702988082911,0.09266149529966915,0.077232547948203,0.3753513588576469,0.2884875680136519,0.0
2017-03-03,0.16626702988082911,0.09266149529966915,0.077232547948203,0.3753513588576469,0.2884875680136519,0.0
2017-03-10,0.16626702988082911,0.09266149529966915,0.077232547948203,0.3753513588576469,0.2884875680136519,0.0
2017-03-17,0.16626702988082911,0.09266149529966915,0.077232547948203,0.3753513588576469,0.2884875680136519,0.0
2017-03-24,0.16626702988082911,0.09266149529966915,0.077232547948203,0.3753513588576469,0.2884875680136519,0.0
2017-03-31,0.17054913971395766,0.09655688698043541,0.0804453251160273,0.36837696001682646,0.2840716881727532,0.0
2017-04-07,0.17054913971395766,0.09655688698043541,0.0804453251160273,0.36837696001682646,0.2840716881727532,0.0
2017-04-14,0.17054913971395766,0.09655688698043541,0.0804453251160273,0.36837696001682646,0.2840716881727532,0.0
2017-04-21,0.17054913971395766,0.09655688698043541,0.0804453251160273,0.36837696001682646,0.2840716881727532,0.0
2017-04-28,0.1722381930166582,0.09650618834200697,0.08108485564182626,0.366437018210962,0.2837337447885466,0.0
2017-05-05,0.1722381930166582,0.09650618834200697,0.08108485564182626,0.366437018210962,0.2837337447885466,0.0
2017-05-12,0.1722381930166582,0.09650618834200697,0.08108485564182626,0.366437018210962,0.2837337447885466,0.0
2017-05-19,0.1722381930166582,0.09650618834200697,0.08108485564182626,0.366437018210962,0.2837337447885466,0.0
2017-05-26,0.16763374843467974,0.08845127699335685,0.07451443493922146,0.37725319398671425,0.2921473456460278,0.0
2017-06-02,0.16763374843467974,0.08845127699335685,0.07451443493922146,0.37725319398671425,0.2921473456460278,0.0
2017-06-09,0.16763374843467974,0.08845127699335685,0.07451443493922146,0.37725319398671425,0.2921473456460278,0.0
2017-06-16,0.16763374843467974,0.08845127699335685,0.07451443493922146,0.37725319398671425,0.2921473456460278,0.0
2017-06-23,0.16763374843467974,0.08845127699335685,0.07451443493922146,0.37725319398671425,0.2921473456460278,0.0
2017-06-30,0.12224745838235139,0.21448936680376787,0.19078095464731193,0.21275548311710699,0.25972673704946175,0.0
2017-07-07,0.12224745838235139,0.21448936680376787,0.19078095464731193,0.21275548311710699,0.25972673704946175,0.0
2017-07-14,0.12224745838235139,0.21448936680376787,0.19078095464731193,0.21275548311710699,0.25972673704946175,0.0
2017-07-21,0.12224745838235139,0.21448936680376787,0.19078095464731193,0.21275548311710699,0.25972673704946175,0.0
2017-07-28,0.1307514017612532,0.217906386774119,0.18271471344250892,0.20514841417108196,0.2634790838510369,0.0
2017-08-04,0.1307514017612532,0.217906386774119,0.18271471344250892,0.20514841417108196,0.2634790838510369,0.0
2017-08-11,0.1307514017612532,0.217906386774119,0.18271471344250892,0.20514841417108196,0.2634790838510369,0.0
2017-08-18,0.1307514017612532,0.217906386774119,0.18271471344250892,0.20514841417108196,0.2634790838510369,0.0
2017-08-25,0.12208265555674677,0.20392684664793928,0.16883400388054545,0.1884631983037392,0.27816811842715833,0.03852517718387105
2017-09-01,0.12208265555674677,0.20392684664793928,0.16883400388054545,0.1884631983037392,0.27816811842715833,0.03852517718387105
2017-09-08,0.12208265555674677,0.20392684664793928,0.16883400388054545,0.1884631983037392,0.27816811842715833,0.03852517718387105
2017-09-15,0.12208265555674677,0.20392684664793928,0.16883400388054545,0.1884631983037392,0.27816811842715833,0.03852517718387105
2017-09-22,0.12208265555674677,0.20392684664793928,0.16883400388054545,0.1884631983037392,0.27816811842715833,0.03852517718387105
2017-09-29,0.11621356665960242,0.2042413891336452,0.19792366604615394,0.21878094716467555,0.26284043099592297,0.0
2017-10-06,0.11621356665960242,0.2042413891336452,0.19792366604615394,0.21878094716467555,0.26284043099592297,0.0
2017-10-13,0.11621356665960242,0.2042413891336452,0.19792366604615394,0.21878094716467555,0.26284043099592297,0.0
2017-10-20,0.11621356665960242,0.2042413891336452,0.19792366604615394,0.21878094716467555,0.26284043099592297,0.0
2017-10-27,0.1206383136618093,0.19261884935188012,0.18627379351758705,0.20858263005912378,0.2541622189142028,0.03772419449539699
2017-11-03,0.1206383136618093,0.19261884935188012,0.18627379351758705,0.20858263005912378,0.2541622189142028,0.03772419449539699
2017-11-10,0.1206383136618093,0.19261884935188012,0.18627379351758705,0.20858263005912378,0.2541622189142028,0.03772419449539699
2017-11-17,0.1206383136618093,0.19261884935188012,0.18627379351758705,0.20858263005912378,0.2541622189142028,0.03772419449539699
2017-11-24,0.12593988682281257,0.19040309866906124,0.18356108496713228,0.20701691993225996,0.25554284465024657,0.03753616495848733
2017-12-01,0.12593988682281257,0.19040309866906124,0.18356108496713228,0.20701691993225996,0.25554284465024657,0.03753616495848733
2017-12-08,0.12593988682281257,0.19040309866906124,0.18356108496713228,0.20701691993225996,0.25554284465024657,0.03753616495848733
2017-12-15,0.12593988682281257,0.19040309866906124,0.18356108496713228,0.20701691993225996,0.25554284465024657,0.03753616495848733
2017-12-22,0.12593988682281257,0.19040309866906124,0.18356108496713228,0.20701691993225996,0.25554284465024657,0.03753616495848733
2017-12-29,0.12701776202538256,0.1826025734032858,0.17119928835462986,0.20851150148050301,0.2728556693493033,0.037813205386895477
2018-01-05,0.12701776202538256,0.1826025734032858,0.17119928835462986,0.20851150148050301,0.2728556693493033,0.037813205386895477
2018-01-12,0.12701776202538256,0.1826025734032858,0.17119928835462986,0.20851150148050301,0.2728556693493033,0.037813205386895477
2018-01-19,0.12701776202538256,0.1826025734032858,0.17119928835462986,0.20851150148050301,0.2728556693493033,0.037813205386895477
2018-01-26,0.12142877907745732,0.18273697788089127,0.17238494053217057,0.21608414461708023,0.273203831944636,0.034161325947764665
2018-02-02,0.12142877907745732,0.18273697788089127,0.17238494053217057,0.21608414461708023,0.273203831944636,0.034161325947764665
2018-02-09,0.12142877907745732,0.18273697788089127,0.17238494053217057,0.21608414461708023,0.273203831944636,0.034161325947764665
2018-02-16,0.12142877907745732,0.18273697788089127,0.17238494053217057,0.21608414461708023,0.273203831944636,0.034161325947764665
2018-02-23,0.055379632392103,0.05715900596710223,0.05430619769188214,0.11975376370890045,0.11340140024001222,0.6
2018-03-02,0.055379632392103,0.05715900596710223,0.05430619769188214,0.11975376370890045,0.11340140024001222,0.6
2018-03-09,0.055379632392103,0.05715900596710223,0.05430619769188214,0.11975376370890045,0.11340140024001222,0.6
2018-03-16,0.055379632392103,0.05715900596710223,0.05430619769188214,0.11975376370890045,0.11340140024001222,0.6
2018-03-23,0.055379632392103,0.05715900596710223,0.05430619769188214,0.11975376370890045,0.11340140024001222,0.6
2018-03-30,0.056923511038774,0.045449816872354915,0.0432940552898654,0.14046020006862145,0.11387241673038428,0.6
2018-04-06,0.056923511038774,0.045449816872354915,0.0432940552898654,0.14046020006862145,0.11387241673038428,0.6
2018-04-13,0.056923511038774,0.045449816872354915,0.0432940552898654,0.14046020006862145,0.11387241673038428,0.6
2018-04-20,0.056923511038774,0.045449816872354915,0.0432940552898654,0.14046020006862145,0.11387241673038428,0.6
2018-04-27,0.05776679696773362,0.03842851450410499,0.03664881527551348,0.1536908388715208,0.11346503438112716,0.6
2018-05-04,0.05776679696773362,0.03842851450410499,0.03664881527551348,0.1536908388715208,0.11346503438112716,0.6
2018-05-11,0.05776679696773362,0.03842851450410499,0.03664881527551348,0.1536908388715208,0.11346503438112716,0.6
2018-05-18,0.05776679696773362,0.03842851450410499,0.03664881527551348,0.1536908388715208,0.11346503438112716,0.6
2018-05-25,0.0582477680923357,0.034046408283340344,0.03251224535911348,0.16181082830618468,0.11338274995902586,0.5999999999999999
2018-06-01,0.0582477680923357,0.034046408283340344,0.03251224535911348,0.16181082830618468,0.11338274995902586,0.5999999999999999
2018-06-08,0.0582477680923357,0.034046408283340344,0.03251224535911348,0.16181082830618468,0.11338274995902586,0.5999999999999999
2018-06-15,0.0582477680923357,0.034046408283340344,0.03251224535911348,0.16181082830618468,0.11338274995902586,0.5999999999999999
2018-06-22,0.0582477680923357,0.034046408283340344,0.03251224535911348,0.16181082830618468,0.11338274995902586,0.5999999999999999
2018-06-29,0.12362706491465016,0.0657645601022796,0.06090057699746715,0.3302105804160835,0.2263695055919544,0.19312771197756518
2018-07-06,0.12362706491465016,0.0657645601022796,0.06090057699746715,0.3302105804160835,0.2263695055919544,0.19312771197756518
2018-07-13,0.12362706491465016,0.0657645601022796,0.06090057699746715,0.3302105804160835,0.2263695055919544,0.19312771197756518
2018-07-20,0.12362706491465016,0.0657645601022796,0.06090057699746715,0.3302105804160835,0.2263695055919544,0.19312771197756518
2018-07-27,0.12493942387122145,0.06366075113276926,0.05761102927119409,0.33308315559395635,0.22255230560153486,0.19815333452932404
2018-08-03,0.12493942387122145,0.06366075113276926,0.05761102927119409,0.33308315559395635,0.22255230560153486,0.19815333452932404
2018-08-10,0.12493942387122145,0.06366075113276926,0.05761102927119409,0.33308315559395635,0.22255230560153486,0.19815333452932404
2018-08-17,0.12493942387122145,0.06366075113276926,0.05761102927119409,0.33308315559395635,0.22255230560153486,0.19815333452932404
2018-08-24,0.12493942387122145,0.06366075113276926,0.05761102927119409,0.33308315559395635,0.22255230560153486,0.19815333452932404
2018-08-31,0.1408557637489227,0.08880997293688998,0.07243534408245302,0.38862641904303885,0.2823599942412608,0.026912505947434662
2018-09-07,0.1408557637489227,0.08880997293688998,0.07243534408245302,0.38862641904303885,0.2823599942412608,0.026912505947434662
2018-09-14,0.1408557637489227,0.08880997293688998,0.07243534408245302,0.38862641904303885,0.2823599942412608,0.026912505947434662
2018-09-21,0.1408557637489227,0.08880997293688998,0.07243534408245302,0.38862641904303885,0.2823599942412608,0.026912505947434662
2018-09-28,0.11591911632455898,0.0688358088857111,0.05795783948424389,0.3245571328110108,0.2327301024944753,0.19999999999999996
2018-10-05,0.11591911632455898,0.0688358088857111,0.05795783948424389,0.3245571328110108,0.2327301024944753,0.19999999999999996
2018-10-12,0.11591911632455898,0.0688358088857111,0.05795783948424389,0.3245571328110108,0.2327301024944753,0.19999999999999996
2018-10-19,0.11591911632455898,0.0688358088857111,0.05795783948424389,0.3245571328110108,0.2327301024944753,0.19999999999999996
2018-10-26,0.05583984904577464,0.03147955076260319,0.028031226639828394,0.16730111762708547,0.11734825592470832,0.6
2018-11-02,0.05583984904577464,0.03147955076260319,0.028031226639828394,0.16730111762708547,0.11734825592470832,0.6
2018-11-09,0.05583984904577464,0.03147955076260319,0.028031226639828394,0.16730111762708547,0.11734825592470832,0.6
2018-11-16,0.05583984904577464,0.03147955076260319,0.028031226639828394,0.16730111762708547,0.11734825592470832,0.6
2018-11-23,0.05583984904577464,0.03147955076260319,0.028031226639828394,0.16730111762708547,0.11734825592470832,0.6
2018-11-30,0.05368217979627963,0.029185294681977048,0.026649226234887125,0.16935321000191617,0.12113008928494005,0.6
2018-12-07,0.05368217979627963,0.029185294681977048,0.026649226234887125,0.16935321000191617,0.12113008928494005,0.6
2018-12-14,0.05368217979627963,0.029185294681977048,0.026649226234887125,0.16935321000191617,0.12113008928494005,0.6
2018-12-21,0.05368217979627963,0.029185294681977048,0.026649226234887125,0.16935321000191617,0.12113008928494005,0.6
2018-12-28,0.053918512308052446,0.028711151285880955,0.026293029895755972,0.17361192600114972,0.11746538050916096,0.6
2019-01-04,0.053918512308052446,0.028711151285880955,0.026293029895755972,0.17361192600114972,0.11746538050916096,0.6
2019-01-11,0.053918512308052446,0.028711151285880955,0.026293029895755972,0.17361192600114972,0.11746538050916096,0.6
2019-01-18,0.053918512308052446,0.028711151285880955,0.026293029895755972,0.17361192600114972,0.11746538050916096,0.6
2019-01-25,0.05437951214195772,0.02884620164441598,0.02634397111035286,0.17616715560068985,0.11426315950258359,0.6
2019-02-01,0.05437951214195772,0.02884620164441598,0.02634397111035286,0.17616715560068985,0.11426315950258359,0.6
2019-02-08,0.05437951214195772,0.02884620164441598,0.02634397111035286,0.17616715560068985,0.11426315950258359,0.6
2019-02-15,0.05437951214195772,0.02884620164441598,0.02634397111035286,0.17616715560068985,0.11426315950258359,0.6
2019-02-22,0.11352671263280212,0.06033076735259564,0.05369444843264035,0.350830441858002,0.22161762972395993,0.19999999999999996
2019-03-01,0.11352671263280212,0.06033076735259564,0.05369444843264035,0.350830441858002,0.22161762972395993,0.19999999999999996
2019-03-08,0.11352671263280212,0.06033076735259564,0.05369444843264035,0.350830441858002,0.22161762972395993,0.19999999999999996
2019-03-15,0.11352671263280212,0.06033076735259564,0.05369444843264035,0.350830441858002,0.22161762972395993,0.19999999999999996
2019-03-22,0.11352671263280212,0.06033076735259564,0.05369444843264035,0.350830441858002,0.22161762972395993,0.19999999999999996
2019-03-29,0.11608913454321451,0.062077498152832415,0.054532341468459915,0.34921783404449197,0.21808319179100125,0.19999999999999996
2019-04-05,0.11608913454321451,0.062077498152832415,0.054532341468459915,0.34921783404449197,0.21808319179100125,0.19999999999999996
2019-04-12,0.11608913454321451,0.062077498152832415,0.054532341468459915,0.34921783404449197,0.21808319179100125,0.19999999999999996
2019-04-19,0.11608913454321451,0.062077498152832415,0.054532341468459915,0.34921783404449197,0.21808319179100125,0.19999999999999996
2019-04-26,0.1394375730121344,0.08400939736915532,0.06742400876478835,0.41940000000000005,0.22937152714122172,0.06035749371270005
2019-05-03,0.1394375730121344,0.08400939736915532,0.06742400876478835,0.41940000000000005,0.22937152714122172,0.06035749371270005
2019-05-10,0.1394375730121344,0.08400939736915532,0.06742400876478835,0.41940000000000005,0.22937152714122172,0.06035749371270005
2019-05-17,0.1394375730121344,0.08400939736915532,0.06742400876478835,0.41940000000000005,0.22937152714122172,0.06035749371270005
2019-05-24,0.1394375730121344,0.08400939736915532,0.06742400876478835,0.41940000000000005,0.22937152714122172,0.06035749371270005
2019-05-31,0.11876649988968442,0.06847460636842866,0.056180830640395724,0.3575592716899959,0.19901879141149525,0.20000000000000007
2019-06-07,0.11876649988968442,0.06847460636842866,0.056180830640395724,0.3575592716899959,0.19901879141149525,0.20000000000000007
2019-06-14,0.11876649988968442,0.06847460636842866,0.056180830640395724,0.3575592716899959,0.19901879141149525,0.20000000000000007
2019-06-21,0.11876649988968442,0.06847460636842866,0.056180830640395724,0.3575592716899959,0.19901879141149525,0.20000000000000007
2019-06-28,0.15471126298523633,0.07787600368944858,0.06120111486872243,0.41940000000000005,0.2265609555403915,0.06025066291620107
2019-07-05,0.15471126298523633,0.07787600368944858,0.06120111486872243,0.41940000000000005,0.2265609555403915,0.06025066291620107
2019-07-12,0.15471126298523633,0.07787600368944858,0.06120111486872243,0.41940000000000005,0.2265609555403915,0.06025066291620107
2019-07-19,0.15471126298523633,0.07787600368944858,0.06120111486872243,0.41940000000000005,0.2265609555403915,0.06025066291620107
2019-07-26,0.15780167806109718,0.07958787769187427,0.06240193693158244,0.42628040328902933,0.23030820795290247,0.04361989607351435
2019-08-02,0.15780167806109718,0.07958787769187427,0.06240193693158244,0.42628040328902933,0.23030820795290247,0.04361989607351435
2019-08-09,0.15780167806109718,0.07958787769187427,0.06240193693158244,0.42628040328902933,0.23030820795290247,0.04361989607351435
2019-08-16,0.15780167806109718,0.07958787769187427,0.06240193693158244,0.42628040328902933,0.23030820795290247,0.04361989607351435
2019-08-23,0.15780167806109718,0.07958787769187427,0.06240193693158244,0.42628040328902933,0.23030820795290247,0.04361989607351435
2019-08-30,0.15515507107783788,0.08264292409531344,0.06299553283927847,0.429218294243431,0.23299401143931317,0.036994166304826104
2019-09-06,0.15515507107783788,0.08264292409531344,0.06299553283927847,0.429218294243431,0.23299401143931317,0.036994166304826104
2019-09-13,0.15515507107783788,0.08264292409531344,0.06299553283927847,0.429218294243431,0.23299401143931317,0.036994166304826104
2019-09-20,0.15515507107783788,0.08264292409531344,0.06299553283927847,0.429218294243431,0.23299401143931317,0.036994166304826104
2019-09-27,0.1566929986957938,0.08175084356510866,0.06273398014133855,0.4294271921317326,0.23284609461526662,0.03654889085075985
2019-10-04,0.1566929986957938,0.08175084356510866,0.06273398014133855,0.4294271921317326,0.23284609461526662,0.03654889085075985
2019-10-11,0.1566929986957938,0.08175084356510866,0.06273398014133855,0.4294271921317326,0.23284609461526662,0.03654889085075985
2019-10-18,0.1566929986957938,0.08175084356510866,0.06273398014133855,0.4294271921317326,0.23284609461526662,0.03654889085075985
2019-10-25,0.15171489184217105,0.0861895794393517,0.059761246260620404,0.45,0.2523342824578569,0.0
2019-11-01,0.15171489184217105,0.0861895794393517,0.059761246260620404,0.45,0.2523342824578569,0.0
2019-11-08,0.15171489184217105,0.0861895794393517,0.059761246260620404,0.45,0.2523342824578569,0.0
2019-11-15,0.15171489184217105,0.0861895794393517,0.059761246260620404,0.45,0.2523342824578569,0.0
2019-11-22,0.15171489184217105,0.0861895794393517,0.059761246260620404,0.45,0.2523342824578569,0.0
2019-11-29,0.12711704490767023,0.07874187044975635,0.05707739605387193,0.44339165771861055,0.2936720308700909,0.0
2019-12-06,0.12711704490767023,0.07874187044975635,0.05707739605387193,0.44339165771861055,0.2936720308700909,0.0
2019-12-13,0.12711704490767023,0.07874187044975635,0.05707739605387193,0.44339165771861055,0.2936720308700909,0.0
2019-12-20,0.12711704490767023,0.07874187044975635,0.05707739605387193,0.44339165771861055,0.2936720308700909,0.0
2019-12-27,0.12654141371871347,0.07439685371181778,0.05683556297774896,0.45,0.2922261695917199,0.0
2020-01-03,0.12654141371871347,0.07439685371181778,0.05683556297774896,0.45,0.2922261695917199,0.0
2020-01-10,0.12654141371871347,0.07439685371181778,0.05683556297774896,0.45,0.2922261695917199,0.0
2020-01-17,0.12654141371871347,0.07439685371181778,0.05683556297774896,0.45,0.2922261695917199,0.0
2020-01-24,0.12654141371871347,0.07439685371181778,0.05683556297774896,0.45,0.2922261695917199,0.0
2020-01-31,0.12603680270960058,0.06827856167925839,0.060642192962918215,0.45,0.2950424426482228,0.0
2020-02-07,0.12603680270960058,0.06827856167925839,0.060642192962918215,0.45,0.2950424426482228,0.0
2020-02-14,0.12603680270960058,0.06827856167925839,0.060642192962918215,0.45,0.2950424426482228,0.0
2020-02-21,0.12603680270960058,0.06827856167925839,0.060642192962918215,0.45,0.2950424426482228,0.0
2020-02-28,0.10802998619080997,0.05469637043669953,0.047061435251483694,0.36000000000000004,0.23021220812100687,0.19999999999999984
2020-03-06,0.10802998619080997,0.05469637043669953,0.047061435251483694,0.36000000000000004,0.23021220812100687,0.19999999999999984
2020-03-13,0.10802998619080997,0.05469637043669953,0.047061435251483694,0.36000000000000004,0.23021220812100687,0.19999999999999984
2020-03-20,0.10802998619080997,0.05469637043669953,0.047061435251483694,0.36000000000000004,0.23021220812100687,0.19999999999999984
2020-03-27,0.06338177410940664,0.02817269658075751,0.0242441250685539,0.17999999999999997,0.10420140424128195,0.6000000000000001
2020-04-03,0.06338177410940664,0.02817269658075751,0.0242441250685539,0.17999999999999997,0.10420140424128195,0.6000000000000001
2020-04-10,0.06338177410940664,0.02817269658075751,0.0242441250685539,0.17999999999999997,0.10420140424128195,0.6000000000000001
2020-04-17,0.06338177410940664,0.02817269658075751,0.0242441250685539,0.17999999999999997,0.10420140424128195,0.6000000000000001
2020-04-24,0.06743517874752138,0.028459543543821682,0.024267993360373497,0.18,0.09983728434828348,0.6
2020-05-01,0.06743517874752138,0.028459543543821682,0.024267993360373497,0.18,0.09983728434828348,0.6
2020-05-08,0.06743517874752138,0.028459543543821682,0.024267993360373497,0.18,0.09983728434828348,0.6
2020-05-15,0.06743517874752138,0.028459543543821682,0.024267993360373497,0.18,0.09983728434828348,0.6
2020-05-22,0.06743517874752138,0.028459543543821682,0.024267993360373497,0.18,0.09983728434828348,0.6
2020-05-29,0.0701151778241826,0.028831814113710302,0.02448520692164138,0.18,0.09656780114046576,0.6
2020-06-05,0.0701151778241826,0.028831814113710302,0.02448520692164138,0.18,0.09656780114046576,0.6
2020-06-12,0.0701151778241826,0.028831814113710302,0.02448520692164138,0.18,0.09656780114046576,0.6
2020-06-19,0.0701151778241826,0.028831814113710302,0.02448520692164138,0.18,0.09656780114046576,0.6
2020-06-26,0.07195020476664586,0.029165145818133745,0.02475825086310852,0.18,0.09412639855211191,0.6
2020-07-03,0.07195020476664586,0.029165145818133745,0.02475825086310852,0.18,0.09412639855211191,0.6
2020-07-10,0.07195020476664586,0.029165145818133745,0.02475825086310852,0.18,0.09412639855211191,0.6
2020-07-17,0.07195020476664586,0.029165145818133745,0.02475825086310852,0.18,0.09412639855211191,0.6
2020-07-24,0.07195020476664586,0.029165145818133745,0.02475825086310852,0.18,0.09412639855211191,0.6
2020-07-31,0.2121034472844495,0.07447789881733345,0.06021355353317196,0.4356,0.18853187585967418,0.029073224505370865
