,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum
2016-09-30,0.39253186190303996,0.3355645727577859,0.3368055885956816,0.32358357910511965,0.3117234896769711,0.31211396166215205
2016-10-07,0.3435273797210918,0.3449294488142929,0.3346351011418663,0.29464428992067754,0.309262097572543,0.32532523485223586
2016-10-14,0.3793800547609062,0.3329281449542947,0.3444402168597465,0.28989439030768166,0.30466683103011777,0.313105800184815
2016-10-21,0.4080534022738676,0.32581264376035707,0.34094018543551063,0.3251730874086504,0.309262097572543,0.313105800184815
2016-10-28,0.35516438240524895,0.32374928996387775,0.28691020569864845,0.2880769586745305,0.3053587884176375,0.2914319039654368
2016-11-04,0.33792866737205474,0.3102826116234197,0.35900955784582955,0.3240856853443329,0.3088201963348197,0.3400197808848665
2016-11-11,0.4016919929273014,0.29924645854622417,0.27042602721841713,0.3638886373744592,0.28044185328689764,0.23476717670931208
2016-11-18,0.408245617873228,0.2907562865090201,0.2976218389607061,0.36541916059198326,0.30483443370810187,0.2573066241450887
2016-11-25,0.44383018310342054,0.30041831466937374,0.32741476914114825,0.32255672846917804,0.32787860316852285,0.2751750919469929
2016-12-02,0.4491299167064984,0.2900786575261471,0.2976218389607061,0.32255672846917804,0.3235683994839757,0.25094338642416014
2016-12-09,0.4032331081274814,0.2917164594725031,0.33523808581112174,0.3024667415491876,0.33289989540740367,0.2761800499696798
2016-12-16,0.40162740463468505,0.29719368930563705,0.33953259874369546,0.26279477957108405,0.3481281339853507,0.2842306323773057
2016-12-23,0.43872889323933123,0.3015934624735226,0.3294250549529637,0.30458504187580476,0.31721354834483045,0.28058351811022525
2016-12-30,0.39134258796720756,0.3008229376964463,0.352587283163828,0.30124723043492285,0.33079481230469704,0.2930539302624797
2017-01-06,0.3537341406804125,0.32817983605490125,0.3369194988000356,0.38284778412966736,0.35009846827253877,0.3374745073281579
2017-01-13,0.39800796383713616,0.3107096227544124,0.34423524110551906,0.3495632669243815,0.3700644804882821,0.34827134625047973
2017-01-20,0.35748468453504895,0.31365578672035277,0.36613152148461303,0.39523930381622163,0.33175925227607156,0.36147462398777763
2017-01-27,0.38991507448621765,0.3161242190737375,0.3495556338734869,0.38284778412966736,0.3576903304653012,0.40160614712982995
2017-02-03,0.38878946771992795,0.3288293381148352,0.3368694071823884,0.3891547762828092,0.3615146337651589,0.40055836748887313
2017-02-10,0.3713731665512817,0.33391169805869764,0.3684407801834262,0.32621785959772887,0.3017262397316359,0.4000058377777562
2017-02-17,0.3634948396746203,0.3505303727792998,0.3724769109553301,0.31008151358614705,0.3033039656458988,0.3908774585443852
2017-02-24,0.30988160538201065,0.35402138876254663,0.3672525041495149,0.28696668444581525,0.28716593484485425,0.38072421955645275
2017-03-03,0.385522062839564,0.34369463280334134,0.35359875678273733,0.2960673904798432,0.317259389681838,0.3507752503758848
2017-03-10,0.36797925436313716,0.30872664674321837,0.3455618998132184,0.2766673980906737,0.3608888119138463,0.30867465507704056
2017-03-17,0.35432612836755867,0.3100531330104162,0.3222285544733627,0.2663560492501226,0.36554195189795324,0.29399287876891
2017-03-24,0.33536310603849845,0.3144543693921364,0.3778869432050697,0.2679360420162546,0.28785270460623263,0.3561395584449089
2017-03-31,0.31639786865372904,0.26863764307742766,0.3416086450341434,0.30279404702390295,0.3098464465815983,0.31474470803900895
2017-04-07,0.3164736297010764,0.2813295877498882,0.3499543392509317,0.2810375173411579,0.34544538410905,0.2946415873264576
2017-04-14,0.30651068603674114,0.29136291655231106,0.3583709514431811,0.284468718131323,0.3516088750045809,0.294369309039502
2017-04-21,0.3481706292044108,0.2989361006573202,0.44697781204863113,0.2953726611376491,0.3283435856687751,0.37150566970509996
2017-04-28,0.3438167931536857,0.30637767845426334,0.4089679445678948,0.287985845228028,0.2708135329680491,0.34334166826253687
2017-05-05,0.32801971365467,0.3195955174489776,0.41620638169300594,0.2840597859995806,0.2753741012319758,0.3296569717198527
2017-05-12,0.30838447181084894,0.3336307725576039,0.41978260216140084,0.2556031593435795,0.27629460233761055,0.3291427758507751
2017-05-19,0.3870705543857444,0.3502294944910151,0.4277570862581627,0.2414433471792729,0.24901102537590084,0.3464928270584925
2017-05-26,0.395468492607696,0.3611900158984892,0.4290746437178944,0.25184073741738294,0.3274733579113673,0.35198469421035866
2017-06-02,0.3880627766799136,0.3726825000552915,0.47527823826527293,0.25592227952227403,0.34692905144461633,0.3854919373058114
2017-06-09,0.37659688157915516,0.37289637391092834,0.4638494946259902,0.2852974461281954,0.32774589845914254,0.3665375498136377
2017-06-16,0.37924824380145444,0.35994771741709136,0.45928885989423335,0.25163308776282095,0.32481626735171787,0.3667222638777165
2017-06-23,0.37659688157915516,0.34861244178722434,0.4462304162603892,0.24541165482798488,0.3394202709190415,0.3377318070588859
2017-06-30,0.3668674137199478,0.3556743752655951,0.37013062714577977,0.24939400234411327,0.27617067002311957,0.34121342117149184
2017-07-07,0.3865964996956851,0.3161597421163972,0.3843726715020248,0.2095679224969254,0.24284014762668243,0.3358039738375478
2017-07-14,0.4109547877797961,0.34960879443922716,0.481954162250497,0.29826358749434007,0.24557221744718627,0.3713144978412362
2017-07-21,0.4062772542752767,0.34960879443922716,0.481954162250497,0.29826358749434007,0.2558812653842084,0.3713144978412362
2017-07-28,0.38108554924813337,0.3359407306147047,0.4346617179533897,0.31694184913136614,0.25063550035199583,0.37770881063466744
2017-08-04,0.3856003576727072,0.3379343315520155,0.3916265493784476,0.2926352469738359,0.23856798341273008,0.36094634263354736
2017-08-11,0.39531275450556785,0.3372497734165391,0.41382595604133926,0.2888084960588887,0.2353294714506908,0.32474036512540855
2017-08-18,0.3847895427645448,0.38296521130741734,0.4107705382244252,0.2990696365450835,0.22688781812037367,0.31874358991372304
2017-08-25,0.3942591144904962,0.38296521130741734,0.45207225848475635,0.3240245556820275,0.20152803151573828,0.3347793633525744
2017-09-01,0.3960485645106295,0.35778013194515296,0.4218619086749343,0.3183230160335352,0.22834096070683318,0.32933608903484324
2017-09-08,0.3801872590254945,0.3524723219165262,0.40668549412019145,0.31597628874786393,0.22729262654948484,0.32829998203349997
2017-09-15,0.3857928154049739,0.3499091865281883,0.39983080420636,0.31597628874786393,0.2020109769952458,0.3306883693561403
2017-09-22,0.3416831494391614,0.35420696218284853,0.39117743535170674,0.30241467152194623,0.19587596269893182,0.3299324911852306
2017-09-29,0.32650787673307446,0.36080856849514636,0.37859074894665945,0.24882093316383136,0.22079502277402296,0.29868764256614316
2017-10-06,0.32638282262660295,0.41199881693183793,0.37212487067398364,0.24040858065669563,0.26276315231861697,0.24424670562208253
2017-10-13,0.314656384581525,0.338225250269464,0.36990604383306075,0.24275863994017427,0.2765617934014528,0.22641535835450194
2017-10-20,0.29437835705590587,0.35637564631909774,0.37349026856268996,0.21659511958961794,0.2867717715160335,0.22790013450029067
2017-10-27,0.2885407954769445,0.3583856338129084,0.4304604883686008,0.2179435607474528,0.2664228549779293,0.23758858740651928
2017-11-03,0.3115592539842563,0.37326862843274927,0.35428850091000613,0.29624825624737827,0.30017622333845323,0.24734052339471171
2017-11-10,0.34200860709322256,0.3656002693040082,0.3576448272797497,0.27115001405921246,0.2687501892477487,0.30308982673046103
2017-11-17,0.3237151456036027,0.362985852186814,0.3791343098035784,0.24759958744740598,0.3085672987499671,0.2619261878382642
2017-11-24,0.3382459909489932,0.362985852186814,0.35097535304077915,0.24905544518831832,0.31178240722235984,0.3147945806406298
2017-12-01,0.3377777700855091,0.30757239533348757,0.41533676504423667,0.2520878544313485,0.25423117607881973,0.326928084929243
2017-12-08,0.2895974611224454,0.29629220324705086,0.4191160583000567,0.23708910004739253,0.2622615385407317,0.34733348428020566
2017-12-15,0.3272725651390331,0.30757239533348757,0.3935801069692031,0.2454347864800176,0.26729723886054085,0.36830476409371166
2017-12-22,0.2951036045828766,0.30757239533348757,0.4173919856823509,0.24915633032410425,0.2917388242220912,0.34480407081186737
2017-12-29,0.3139146402700848,0.30637500049358085,0.42236755536223064,0.24915633032410425,0.26115943037396633,0.322941032002489
2018-01-05,0.3515295213980853,0.3271219297455103,0.47173004912066263,0.2320946878551347,0.20629708236816943,0.478180343882566
2018-01-12,0.296678529133198,0.30471204519785494,0.4784666970541855,0.20386402282218127,0.2051260801377326,0.4967682853524541
2018-01-19,0.27897369586966536,0.31010310658926293,0.49282165645555,0.19690196769054055,0.23206471482374072,0.5036432958647316
2018-01-26,0.3317808227708051,0.34916365171278047,0.5038060226252487,0.24618304902646956,0.21507606423817777,0.5225224832500939
2018-02-02,0.35288119720349304,0.2913841927122303,0.3585418137667485,0.2482409522843714,0.2308855746382033,0.3697424557522167
2018-02-09,0.3424531965047607,0.32439776461337644,0.374122818040193,0.2630687596120481,0.25954648859699214,0.3459817008165054
2018-02-16,0.35166693985939257,0.3445035044216984,0.368051298458266,0.25728983362541347,0.2584115797938582,0.311433138768667
2018-02-23,0.34747671058271284,0.3428565565497296,0.34776245054648347,0.2648191991485245,0.3118519913901793,0.34269643103783626
2018-03-02,0.35861821148438766,0.3322201273977359,0.322417235950061,0.28821723967976415,0.29664960276831187,0.3290750816198744
2018-03-09,0.3543095699303019,0.3195830870950712,0.32918458770364406,0.2934028622449729,0.28625109742314636,0.31228024436617247
2018-03-16,0.3494517097057658,0.320904735324883,0.3203027573906512,0.26249656800066945,0.2920036233354241,0.33158865584147884
2018-03-23,0.3437081077912324,0.29323093206152656,0.3178605559365893,0.25316216643727874,0.294793341754354,0.3270344745904129
2018-03-30,0.3355498103452728,0.285073880387499,0.31646812151991055,0.2335035048196589,0.3208340919924443,0.3180911511833263
2018-04-06,0.3039343980117676,0.27726228445134976,0.30652407940953375,0.25036096735723573,0.33173101165060875,0.30620265655267703
2018-04-13,0.31866077799623127,0.26491161409288533,0.3217251570496037,0.2623763434262645,0.3029905492786553,0.29541262310570926
2018-04-20,0.3161792277308955,0.2626872549200347,0.3192309240750229,0.29653391577701926,0.30057719519190695,0.2930342521252864
2018-04-27,0.32599367336439866,0.2626872549200347,0.3124082292710267,0.3059459881507348,0.30603916870023395,0.27639785748985396
2018-05-04,0.3135430317342846,0.2626872549200347,0.32365826472701187,0.27943179525592143,0.33173101165060875,0.27719054748624583
2018-05-11,0.3297394889550355,0.2738458517863883,0.3272652617228951,0.2848602018221798,0.2959599769139575,0.29269503358120713
2018-05-18,0.3273964923209209,0.2717389960526889,0.33540167659341225,0.29294498911881534,0.3220207993039946,0.28137162052423037
2018-05-25,0.33128175936464527,0.2717389960526889,0.3290025541091262,0.29882187174359837,0.3326087446620371,0.26278362145656325
2018-06-01,0.33128175936464527,0.2738458517863883,0.3224240493849886,0.29077462012557764,0.3492717325156976,0.26278362145656325
2018-06-08,0.3181316051603304,0.26924251509286606,0.38669713172292186,0.31686174605648787,0.2915087263857545,0.3050977157437335
2018-06-15,0.3596681053165434,0.27223221588031893,0.31089964708651757,0.30660994638904837,0.3672950561054825,0.2645790380970808
2018-06-22,0.3596681053165434,0.2708926363507954,0.3529521402673706,0.2821930446335097,0.31832158621212703,0.25343384798891444
2018-06-29,0.3427361517512453,0.26294361696618285,0.35053046346664857,0.2821930446335097,0.33024261423122786,0.2753190710085804
2018-07-06,0.3465959603410537,0.2881533634681893,0.32699430245401523,0.2579675958173911,0.3170551513918869,0.285729912690977
2018-07-13,0.3340755645690522,0.2644774818365733,0.32389323944911,0.267060021041225,0.322726241724741,0.27649402001613155
2018-07-20,0.34641425232276224,0.2630953033012073,0.3189416607684873,0.25750635663578614,0.33218244200197483,0.27906229618801776
2018-07-27,0.3377837275203179,0.2654855842232255,0.33936865066812283,0.24607111439216547,0.3607411708511753,0.28172256934905304
2018-08-03,0.3523910454162922,0.27161152661751614,0.3379798724948641,0.24728793444739364,0.3166698366982252,0.2837303675610476
2018-08-10,0.3794691350847248,0.27807223892836364,0.3437352011872653,0.373549667660916,0.3236460860714181,0.2831578376831087
2018-08-17,0.33842137548965523,0.27302186919994237,0.34159443313836535,0.3622785043610474,0.27077710651640474,0.3186953903690354
2018-08-24,0.32968160864667767,0.2686525863535813,0.3279373780464538,0.35951250540697677,0.295486805497117,0.3186953903690354
2018-08-31,0.32968160864667767,0.27464852679597473,0.3575121717930677,0.39077714400649416,0.29382850754891854,0.3302516844757394
2018-09-07,0.3346326977231086,0.2818407033101838,0.36011273184411,0.373551357666231,0.28842584182909,0.3341792043914674
2018-09-14,0.3443786961414519,0.3458406157274289,0.3023735803699323,0.3634214255792296,0.30259958535107734,0.32793466151452577
2018-09-21,0.32998410669442324,0.3392847980298745,0.31984538369729076,0.34659462921085804,0.32660144687890813,0.33460807435598555
2018-09-28,0.32219206965714897,0.3526986352136705,0.3232741554834752,0.3809447108770855,0.3391602158473982,0.3512617774416283
2018-10-05,0.31110419301841874,0.40508420628945735,0.3173528920827212,0.28865530907278103,0.29808081598529584,0.3969227497361485
2018-10-12,0.3257487970888814,0.40555763024235114,0.3429762417260154,0.21230747634834668,0.26483220380623657,0.37692922860214984
2018-10-19,0.3359408585610447,0.37505149007369115,0.3427969380068501,0.22750297315019766,0.26908892610115015,0.3497793191874659
2018-10-26,0.320849899350335,0.43529343065737164,0.3140387772899605,0.19469096450476508,0.2826672613404842,0.31104858357784243
2018-11-02,0.34668261283989743,0.36273613746284017,0.33017375866764437,0.20451627932444094,0.2871966031261254,0.35918784314778246
2018-11-09,0.3218149492154965,0.3627125845848114,0.33933873300924566,0.2038813128183189,0.265106963324961,0.35469672493048937
2018-11-16,0.328803745088804,0.350590859756855,0.3387377634321144,0.19507786681836284,0.2796564686544446,0.3445321295601588
2018-11-23,0.330652901694164,0.3611733161846907,0.35527773239649985,0.18123636049340336,0.3603826241175967,0.31078180568046837
2018-11-30,0.31771104300173814,0.3335998986962058,0.3552806847165437,0.17573770725962867,0.27409381303913777,0.2856760159887851
2018-12-07,0.32105471693605286,0.32675302197023126,0.35520159315856437,0.18205498928805858,0.28329229756727065,0.2796286224685488
2018-12-14,0.3157027189822667,0.31419169712911493,0.35520159315856437,0.1739880210921533,0.286715720881936,0.26907868287903536
2018-12-21,0.3415491597768476,0.34039257485009894,0.3974076837967654,0.1731971104853587,0.41745807965326154,0.32592337288171314
2018-12-28,0.35013227609742215,0.30360536976977026,0.4301878681984026,0.17520521174016673,0.49428644114189274,0.34964820272331903
2019-01-04,0.31758698670986724,0.30900607949623127,0.3826387219138138,0.24080576960349048,0.4299136107530777,0.2809218367612834
2019-01-11,0.340119143597408,0.3038464971021703,0.4130074632103372,0.20911280706592977,0.4299136107530777,0.3240552068625354
2019-01-18,0.3636583085034203,0.3047459388530534,0.4660930882533525,0.23211035619320722,0.4359392104041267,0.3286747533105487
2019-01-25,0.36733873002730877,0.31681166462480864,0.4640004065807946,0.25192951888246035,0.4359392104041267,0.29833265290758376
2019-02-01,0.3570863293429763,0.2980190390877983,0.40120994014169953,0.368077761057907,0.4383282277105687,0.24238811074949942
2019-02-08,0.30494519242843865,0.32934961356052034,0.35391433045885834,0.5120596285663573,0.5026023991957231,0.25391217029004043
2019-02-15,0.33559233911845654,0.32934961356052034,0.27082866545125367,0.5042369580422829,0.47188564161350405,0.3182309969474332
2019-02-22,0.35139399463625043,0.32934961356052034,0.2768233271358471,0.5523352481759877,0.4018075198670838,0.32703058929492335
2019-03-01,0.365279107390437,0.2925647416169619,0.34710945566312434,0.45396561486483256,0.3561575485766894,0.34990015960149284
2019-03-08,0.3720003587769511,0.32934961356052034,0.34710945566312434,0.4445289635279114,0.4036858570329285,0.31915903003826424
2019-03-15,0.3706961206933423,0.34070685030776365,0.3170906583968769,0.4451793796864288,0.36061459164783666,0.3382192188929766
2019-03-22,0.341178484740172,0.37392850455766635,0.3153472871681051,0.49364192497444787,0.3346776152919397,0.34547922646728335
2019-03-29,0.37888471168243715,0.3709090063215981,0.3447248517213061,0.5374343437507687,0.367884308396263,0.34245480017931107
2019-04-05,0.40237874111787464,0.36866118893621225,0.35322622025471156,0.36926590064876486,0.36846147606663776,0.348192597720405
2019-04-12,0.37388167648072185,0.3486489837671618,0.33496851054560595,0.6118675542480025,0.40875609518542116,0.36558539602264295
2019-04-19,0.37018499245877773,0.3225509433830762,0.32341603277024866,0.6193123259446122,0.3311315813190621,0.36573055244514163
2019-04-26,0.4068751304928443,0.35262251078441675,0.3321481358669011,0.6745415541059738,0.3412940701323557,0.38094949401305694
2019-05-03,0.3832268619867453,0.38427893933639407,0.35811012969635586,0.6698545358155837,0.3442656632924427,0.3787995824219254
2019-05-10,0.33288495008699515,0.33571549599790046,0.3290541746544551,0.6680329313147725,0.44078780922727046,0.3670841627220934
2019-05-17,0.3290144115321267,0.3889628176513609,0.3319899922414372,0.6522290567590265,0.4195160479136112,0.3693302454086335
2019-05-24,0.33096005497504155,0.3727239901813592,0.3324769902198819,0.6555927638569543,0.4195160479136112,0.38183571487029216
2019-05-31,0.32635435276220326,0.3883442209322173,0.31334211963556663,0.6463262724139804,0.4597283072825834,0.32500261069347675
2019-06-07,0.3494348589311087,0.3964727929544796,0.34646870165244203,0.6793318273699226,0.4310014036002506,0.36413785704738133
2019-06-14,0.3936098513237515,0.4363794226423483,0.38048355697735836,0.6746805243854707,0.40221133318915736,0.41824904704799487
2019-06-21,0.369317133304915,0.39191279390981304,0.28891537773985837,0.6797525841890649,0.4257143737406694,0.366821350074678
2019-06-28,0.37604423595294106,0.40397410528359523,0.36288339921243734,0.5804794729804513,0.4172598095016807,0.4404485712057726
2019-07-05,0.43728872026886223,0.37434822527951,0.3397671906351865,0.33688457194718463,0.4073392791917138,0.35008249323363405
2019-07-12,0.3733455264414416,0.4234404046769331,0.35561243772563156,0.3922775502145089,0.39196605924675065,0.3256142944692801
2019-07-19,0.4487366654385851,0.3880125329066496,0.34619679734787556,0.3940744477564036,0.4073392791917138,0.32964226759477555
2019-07-26,0.4487366654385851,0.37808044922253065,0.3449022239282054,0.36122741758452026,0.39196605924675065,0.3273306924303801
2019-08-02,0.45434334842672564,0.40203667469533283,0.3853517783461909,0.44080412142592285,0.39819937686387635,0.34315746083697596
2019-08-09,0.47817747877181277,0.4073992996077705,0.3845928195828323,0.41742784252342735,0.3955065584086842,0.34271651000822445
2019-08-16,0.4940469780982054,0.44381463297101936,0.33422962887996094,0.43130737677640535,0.3955065584086842,0.34779201127757925
2019-08-23,0.4689875021907775,0.3548128456442714,0.3203057537081716,0.43130737677640535,0.3963729975270236,0.3826296764372102
2019-08-30,0.46118182972247945,0.3458926741384629,0.3130969576794903,0.43498112924925664,0.40521606314184755,0.3806801148437512
2019-09-06,0.4448655468436368,0.34755395935260913,0.3213782651258044,0.40866407779453956,0.401055877980689,0.3950418026738473
2019-09-13,0.3736889951022836,0.3259520620855425,0.3549143371060042,0.4571766507956291,0.3990605260512687,0.3829163153646739
2019-09-20,0.3712320382551919,0.3261638334770746,0.34827789200279075,0.5362816504735426,0.4061459884923129,0.38050097031978647
2019-09-27,0.3761275151078714,0.35680739602798456,0.3464456213328184,0.4725240562281973,0.39875481039281635,0.3928555630075187
2019-10-04,0.3519118464676909,0.33448371739319116,0.3232398549409021,0.4217956348406896,0.38405492518413353,0.37665013283098253
2019-10-11,0.36324400934024975,0.3220975722999947,0.36032968445621577,0.39720535816807706,0.39063941077817843,0.39862190119278373
2019-10-18,0.34587718187601646,0.3248359648468262,0.3523178494711773,0.4316222175324199,0.38276785120870105,0.3897160632323118
2019-10-25,0.3468556044505349,0.30742184491921604,0.43174316875053115,0.43099396761720166,0.37064128971946264,0.39375530036605644
2019-11-01,0.37455388758565555,0.31386575496292884,0.43174316875053115,0.36870534287475265,0.3188321022943483,0.3901500352171851
2019-11-08,0.39000608603232995,0.3470923812620213,0.3877971275263766,0.4812187359276918,0.32538777863784646,0.3723268690448043
2019-11-15,0.39759448139769754,0.34944827387921296,0.39139460424110084,0.4727977986715243,0.32538777863784646,0.3723268690448043
2019-11-22,0.39759448139769754,0.34629587846299986,0.4067998409203912,0.4779408139514549,0.31668051303895045,0.3464000324433994
2019-11-29,0.39759448139769754,0.32460259087646265,0.42702829749330246,0.43514932623731617,0.3157755139556174,0.3613276685219988
2019-12-06,0.38511633581187,0.32408484413947575,0.3571614648216704,0.47555764640383297,0.31549616247335815,0.35052449831784016
2019-12-13,0.38345082776755895,0.32460259087646265,0.3469954490409647,0.4378285511867943,0.30843398529515104,0.3492277232610031
2019-12-20,0.3644914044675023,0.28530541711881147,0.23643153750027013,0.47555764640383297,0.30431852077563204,0.33855883457310554
2019-12-27,0.3611341008303568,0.3093764531871345,0.24919857915579557,0.5049326615755795,0.30431852077563204,0.30856102033871763
2020-01-03,0.33855034717415566,0.3137321524322253,0.33939276356298587,0.3238360937117566,0.33133471440646645,0.30863320455967647
2020-01-10,0.34259963474710897,0.2989669534030651,0.31243400987229925,0.3528110324011783,0.33133471440646645,0.311086264974538
2020-01-17,0.34112386861661664,0.3002760263924412,0.3085145549352732,0.3695610769757376,0.30435407748135773,0.2994302674298921
2020-01-24,0.3548403652457157,0.2863422895601748,0.3176865210245725,0.3554019484306321,0.31499373189011376,0.31308432777217693
2020-01-31,0.3489700777203721,0.32265715699338904,0.34500342606972934,0.2951515162262956,0.31882798384293665,0.29755753712585015
2020-02-07,0.3136361652061109,0.3258389730028216,0.3616809636662857,0.2112986716851927,0.3018999637400697,0.31029426305386343
2020-02-14,0.329940642793403,0.3258389730028216,0.35184821149042583,0.21608224649596244,0.29507010513853554,0.30776162756750325
2020-02-21,0.3299488451560693,0.3243997778746305,0.3515775908062804,0.21750393267367527,0.30073471851331296,0.2998876457256931
2020-02-28,0.31546152093091495,0.4003754930562057,0.3453922604633979,0.268774052652163,0.324839452890045,0.4014618115404563
2020-03-06,0.3128090693493518,0.3974075353375142,0.36748565157940144,0.2730368765456752,0.31492527420961014,0.4352178673712009
2020-03-13,0.35224540474117355,0.3867936754250378,0.323057879702002,0.32326511888952175,0.4054952867326559,0.47938437758099006
2020-03-20,0.28601252868757676,0.47829056811598464,0.27943098413883094,0.38470076200776687,0.3982733219678467,0.5237035972530827
2020-03-27,0.32095988740684606,0.3822245935240505,0.3148365688096095,0.37309123164068786,0.3682850789069057,0.40413211248941944
2020-04-03,0.4129987662273363,0.4277578969242743,0.31252935180625,0.42190392533461607,0.38227701132420266,0.3380344540766669
2020-04-10,0.35326271298198014,0.3293062741182574,0.2791677252737655,0.3815568755849318,0.32850198839468764,0.33805852455562385
2020-04-17,0.334493658001134,0.39088640415183296,0.27590803147258713,0.319521557043305,0.38569686922525964,0.3925785174935609
2020-04-24,0.32355931777639546,0.35221863180906304,0.27590803147258713,0.32021056388849783,0.3148485002061337,0.3503198610850131
2020-05-01,0.32712764633811303,0.3139890498825418,0.2791677252737655,0.3577778756721797,0.3274000357490715,0.3503198610850131
2020-05-08,0.3303185106300797,0.323291637838168,0.28239263787460805,0.3786901559734322,0.3274000357490715,0.28209856928673016
2020-05-15,0.33510892741306886,0.33684592489841836,0.28239263787460805,0.32844444505620535,0.3274000357490715,0.28209856928673016
2020-05-22,0.3415647762872543,0.3279849266214251,0.28268262351747275,0.32636920386812757,0.33625313895479403,0.25536755520306753
2020-05-29,0.37589187855210254,0.30601734521159396,0.2703790474804313,0.3645496580943217,0.3734059294602703,0.19151780000705496
2020-06-05,0.3765882050420806,0.33415310920455454,0.27262292686629547,0.36209231662363317,0.42763859706673285,0.17225587954977373
2020-06-12,0.3754261133809001,0.28306619682908457,0.29040442946092343,0.3333744355218574,0.34837246022765184,0.16078763684336558
2020-06-19,0.3628006745265058,0.29845758540759093,0.2819694491272486,0.37899029482504826,0.36778997008532877,0.13780064285233615
2020-06-26,0.3211408606616975,0.3132215390423933,0.2923307892419816,0.4073692876725539,0.3722270625900291,0.16824279630516462
2020-07-03,0.3287532956883145,0.3211711569420589,0.4058338875517174,0.23765141649264182,0.44190237656434406,0.21077872485269977
2020-07-10,0.3678259512602756,0.330310898644427,0.4204791836020839,0.2641212211568074,0.40059543120495,0.2103090359098669
2020-07-17,0.36879340736725075,0.35500346774325064,0.4359338952630422,0.21741646813368695,0.40059543120495,0.25444349613933465
2020-07-24,0.40073482211990546,0.35961796517467043,0.4204791836020839,0.22818970509918227,0.40777575947917133,0.2108470200203575
2020-07-31,0.4027835892541303,0.3827729747418535,0.41207274604898037,0.2768771001804685,0.3921739812388971,0.35690209903010056
2020-08-07,0.42012270160346277,0.4012960549753126,0.42952414105927533,0.27478345204166044,0.40936943655193797,0.37350134018952685
2020-08-14,0.42155039219594925,0.38867137921382255,0.4353415694145352,0.30549107356441374,0.40218010311599517,0.4163942539530864
2020-08-21,0.4009868849915307,0.3931670950149541,0.42558306820559344,0.290607439492748,0.37098170295802385,0.4026564328933607
2020-08-28,0.4513478259865433,0.3944131499072987,0.4085971690514588,0.29336153468681725,0.38445894613474374,0.4072490621016659
2020-09-04,0.4435197527901118,0.3451134816665198,0.40082069306712714,0.33314657929627883,0.3621677918838564,0.3707019588719851
2020-09-11,0.4434083565648877,0.37214419605198384,0.39062583874786294,0.38200318887703266,0.37926831120329996,0.3958551838375016
2020-09-18,0.4650481774436339,0.35740791381115833,0.40842638241134416,0.3309001112746724,0.37822481110473716,0.37893891416002085
2020-09-25,0.42151218522757833,0.3704031753679301,0.37433416671676495,0.36382156676392896,0.3456529233767861,0.3891847629617387
2020-10-02,0.4029320169206449,0.35180094442339305,0.4539630230254735,0.346245756898699,0.36411349513079044,0.3884159496099471
2020-10-09,0.39627929031356257,0.32090044963565645,0.4071558286329273,0.34762591738961635,0.37037303919568254,0.3764707108466792
2020-10-16,0.39627929031356257,0.3190955587765143,0.39632715480427666,0.35416738310266677,0.3685831682560774,0.3810298118382082
2020-10-23,0.382897238282433,0.3431677793627729,0.40592071587802875,0.3599667990472228,0.3737293650296023,0.38486581654072755
2020-10-30,0.36876861781985126,0.3513813302920298,0.4381982921219043,0.3103279709046604,0.34225477141312594,0.3805998118471743
2020-11-06,0.40492982513601355,0.33049285283573254,0.430201575927716,0.3744426136069227,0.35424648447739593,0.35702325735842866
2020-11-13,0.40492982513601355,0.33462778482073874,0.44881406398174484,0.3625266150777642,0.3455236394714825,0.36606954748286213
2020-11-20,0.3858839275044108,0.3413325834316614,0.46676796838966045,0.3611706340282057,0.33874988934823114,0.3743676789324261
2020-11-27,0.3823826304381606,0.34065830742616526,0.45973369850692225,0.3988423745040229,0.32765235601101983,0.37142741002550483
2020-12-04,0.40793630494196575,0.3369031302605336,0.43558532305478914,0.37923235295697993,0.36951249732278635,0.39268262128880305
2020-12-11,0.3909865010931001,0.3396863907356883,0.4293849431148781,0.3640466970450673,0.328514726187786,0.3885750218985288
2020-12-18,0.3909865010931001,0.3115612564545416,0.43030341581247156,0.3694311668624249,0.32931375059362517,0.37083349274198274
2020-12-25,0.3827778189713166,0.3443804339420681,0.4427181683080588,0.3281458271277141,0.3307871219367386,0.396060621007531
2021-01-01,0.3477076966921713,0.37587835113478046,0.3827451243445645,0.32263645370403865,0.36347152121902915,0.6223583580522069
2021-01-08,0.32875845054595704,0.3327201099387054,0.39560390454400507,0.36191200352671116,0.35761850563384556,0.6218987107254532
2021-01-15,0.3378143835015735,0.366877345938387,0.3832274304893358,0.3633066268066524,0.3523950434478448,0.6464527217414253
2021-01-22,0.33421387562511784,0.3536018870638192,0.3890160135387054,0.3967234822411944,0.385195464094134,0.683245820646938
2021-01-29,0.32729512632155205,0.4122313468613124,0.3527487289331963,0.3888847149278346,0.3704122286925518,0.6727726180589788
2021-02-05,0.3391544835779281,0.4096170343024708,0.37822399784591676,0.404459446887798,0.37743003202194747,0.6761883699288734
2021-02-12,0.34692926647998557,0.3351976404673407,0.37806738743609936,0.3766728758338829,0.3698130204271091,0.6151141204850393
