experiment_id,family,recipe_name,signals,rebalance_frequency,smoothing_weeks,portfolio_method,top_n,development_selection_score,development_annual_return,development_sharpe,development_max_drawdown,oos_2016_2020_annual_return,oos_2016_2020_sharpe,oos_2016_2020_max_drawdown,oos_2021_present_annual_return,oos_2021_present_sharpe,oos_2021_present_max_drawdown,full_annual_return,full_sharpe,full_max_drawdown,full_annual_turnover,stress_50bps_annual_return,stress_50bps_sharpe,unpriced_exposure_events,fully_invested_pass,untouched_holdout,overall_development_rank
exp-dfc4cc430822e769,defensive,drawdown_resilience,drawdown_resilience,monthly,1,inverse_volatility,6,0.8968202182045846,0.07190328442633276,0.8192717262355415,-0.23180104022859693,0.08017232272475039,0.784009152210031,-0.19291158381149165,0.06725437578771887,0.7589873656484238,-0.1425109040960829,0.0725404006828616,0.8049478596480945,-0.23180104022859738,4.55304495345563,0.05320023644535632,0.6074773794396076,0,True,False,22
exp-2b76362aa2f4b547,defensive,drawdown_resilience,drawdown_resilience,monthly,4,score_inverse_volatility,6,0.8923420081412149,0.07453896773979762,0.7939506047748512,-0.18939400493722336,0.06119880453616933,0.5583070832797581,-0.2258989655612167,0.07463703986099124,0.9054898642456839,-0.12436010317966073,0.0692742773052093,0.7358278241799104,-0.2258989655612169,4.678638841584404,0.0494466881652289,0.5428507352758297,0,True,False,23
exp-44baf37d3ff63bd0,defensive,drawdown_resilience,drawdown_resilience,monthly,1,inverse_volatility,4,0.8911494978842417,0.0879676582738167,0.8133517564782267,-0.2826806301956968,0.07194061048042677,0.6439385892522511,-0.19264687522616675,0.056874567011390154,0.5536130921875246,-0.1713240549664835,0.07692893728934092,0.723435483425025,-0.282680630195697,5.698729265279852,0.05266632199445964,0.5175372192108221,0,True,False,24
exp-9706a203219487d6,defensive,defensive_quality_gated,defensive_quality_gated,monthly,2,score_inverse_volatility,4,0.890168225511722,0.055056992185016806,0.8085268939178295,-0.1685941149848158,0.0578442794155265,0.5714708599462569,-0.21117400702895983,0.06474810465360736,0.9646161362800798,-0.08209856859209974,0.05513485594994272,0.7218778220562868,-0.2111740070289596,3.9740374532182887,0.038495013832510194,0.5188060752348771,0,True,False,25
exp-49a73b25c79e0509,defensive,drawdown_resilience,drawdown_resilience,monthly,4,equal_weight,6,0.8888630929609,0.08511299323462862,0.8068799932250122,-0.2595443253207791,0.08136284014951056,0.6912383220124962,-0.2402973624697885,0.09331511665642078,0.9554757410368554,-0.12202103305626755,0.08554777454220175,0.8145114744173748,-0.259544325320779,3.532859680284192,0.07032572807167292,0.6832302363730594,0,True,False,26
exp-64ea4b2c100f4150,defensive,defensive_quality_gated,defensive_quality_gated,monthly,1,score_weighted,6,0.8879882289014542,0.053154832127626506,0.8167995410020322,-0.18666881528539203,0.06130099238489439,0.6702677975230154,-0.18083157250759496,0.06665850478295732,0.9032340761322419,-0.06276008905613217,0.056523579439937466,0.7719926283579519,-0.1866688152853926,4.308296510145929,0.03847814430545671,0.5410780973580482,0,True,False,27
exp-fe6d052216782ef7,defensive,low_volatility,low_volatility,monthly,1,equal_weight,4,0.8821776787139048,0.06323081917411022,0.8076986290632779,-0.21224364257707062,0.07564149906069217,0.7035984695984487,-0.2572511122294221,0.0483726909659572,0.6747934091427347,-0.15628566664755716,0.06213319017595631,0.744761084965178,-0.257251112229422,1.4547069271758437,0.05596527699206755,0.6760887685229943,0,True,False,28
exp-a0829627a3e5f977,defensive,drawdown_resilience,drawdown_resilience,monthly,2,score_inverse_volatility,6,0.8791576645337746,0.07466199222490699,0.7966428318532329,-0.22620779137359082,0.07120794667874364,0.6257945681105769,-0.24726638159415004,0.07768466054568579,0.8880612603747721,-0.14985344325126237,0.07417799068914932,0.7707244206729812,-0.24726638159414993,5.176824956210719,0.052175809560341735,0.5616524676830849,0,True,False,29
exp-980a6896fc8300f4,defensive,drawdown_resilience,drawdown_resilience,monthly,2,score_inverse_volatility,4,0.8748128823164307,0.08686405131033914,0.7986675280940218,-0.2851915661742883,0.07873251639072598,0.6606162682573555,-0.24319593960003316,0.06898873091417745,0.6691570127600863,-0.18866995656147167,0.07929431248366714,0.7327171009598031,-0.2851915661742883,5.977232069930739,0.05380795534579197,0.5204323403519008,0,True,False,30
exp-a3182e3e4ef2ce8c,defensive,drawdown_resilience,drawdown_resilience,monthly,2,inverse_volatility,4,0.8709525159830868,0.08528702811311084,0.7997861475873532,-0.29960439894465607,0.07730023800388786,0.6603953221629318,-0.24462565674660275,0.07594375308845613,0.7699637113676863,-0.17102438509504825,0.07913925942945643,0.7506789188483337,-0.2996043989446562,5.4279241748428735,0.055976255714224044,0.552001591211526,0,True,False,31
exp-2ac0dcc8859eb3c3,defensive,defensive_quality_gated,defensive_quality_gated,monthly,1,inverse_volatility,4,0.8578024543433698,0.06362329536121702,0.7947751452302109,-0.2523640000518985,0.06314529927395895,0.6184151516445706,-0.2011897658175078,0.06065398746794126,0.8127973155418523,-0.0724199170644323,0.060188607657780224,0.7239165805812207,-0.2523640000518983,3.9802905788338956,0.04344332405072149,0.5375508198791366,0,True,False,32
exp-493556aef7739da1,defensive,drawdown_resilience,drawdown_resilience,monthly,4,score_weighted,4,0.8554987436285398,0.09399190640301058,0.7719990885597567,-0.28141405591910684,0.049187301100918956,0.4169878165154949,-0.2639771854342129,0.07586245125432023,0.6825177018182152,-0.18881461745100192,0.07823413146813296,0.6650909349535722,-0.28141405591910684,5.633641575953963,0.05420017773094288,0.48412254534288024,0,True,False,33
exp-d9f3afa87c5890fa,defensive,drawdown_resilience,drawdown_resilience,monthly,4,score_inverse_volatility,2,0.8540843293147168,0.09756545057342447,0.7606461832480954,-0.26104287884698707,0.025414830384741238,0.24991304970768338,-0.25853894127143373,0.06329890448314157,0.5475983550668715,-0.20744222974607762,0.06996293002899745,0.5781051668245275,-0.26104287884698707,7.52249261167878,0.03820212108814025,0.34927989330672876,0,True,False,34
exp-84e775ba14cf3b1c,defensive,low_volatility,low_volatility,monthly,1,inverse_volatility,4,0.8493806619995881,0.05584308172902097,0.7813178920215241,-0.2051161073337846,0.07087291785202088,0.7005423073174863,-0.23484782752361,0.04171237798122229,0.6561656883021788,-0.1717474523525796,0.055192021149545134,0.7208049331976342,-0.23484782752361,1.3470025944164534,0.049519088579449644,0.6517523652200192,0,True,False,35
exp-145335c0f2ac9e5c,defensive,drawdown_resilience,drawdown_resilience,monthly,2,inverse_volatility,2,0.8490110394677944,0.09375280263730468,0.7581674443638396,-0.25800608873421627,0.07701433632180543,0.5811220377476087,-0.25308911650241217,0.08085754465173078,0.6401932888862386,-0.19740837319974747,0.08559910504768942,0.6858628301472761,-0.25800608873421604,7.724433102464638,0.05255975605323737,0.4520025316876038,0,True,False,36
exp-8cf1952b5cb0610e,defensive,defensive_quality_gated,defensive_quality_gated,monthly,1,score_inverse_volatility,6,0.84828052834742,0.045345240915147134,0.7847830729377113,-0.17853172470677425,0.0587168228978272,0.6648971307790092,-0.17651920256930942,0.05191232281317992,0.8751000966064408,-0.06051852294047033,0.048046004150120725,0.7322208077052011,-0.17853172470677436,3.8716014410135777,0.031942473654314574,0.5007900964229521,0,True,False,37
exp-ce787b95cd2116d5,defensive,defensive_quality_gated,defensive_quality_gated,monthly,4,score_weighted,6,0.8476773737998278,0.04573203114051072,0.7556040136690785,-0.12417280925657737,0.06596894885867766,0.6613524061794996,-0.21719288847209528,0.07029917108669714,1.0848226166236492,-0.07640021093654992,0.055192076680115276,0.7659283794488525,-0.21719288847209528,3.524837500798024,0.04041844518630566,0.5734376932996028,0,True,False,38
exp-bd574d5ac7a5246d,defensive,low_volatility,low_volatility,monthly,1,score_weighted,4,0.8430925725087945,0.05540113858248774,0.7748924373784549,-0.20308295018993983,0.06659886721158204,0.6559250690177764,-0.23992148754138354,0.04774518295322183,0.7331092536202779,-0.1693332338107345,0.05514997578757708,0.7150825827161419,-0.23992148754138376,1.4288754530874055,0.049134405780267176,0.6425417019784861,0,True,False,39
exp-73269c96252d5804,defensive,drawdown_resilience,drawdown_resilience,monthly,4,score_weighted,2,0.8373341927778949,0.10215373228724856,0.7553287364623903,-0.3114235834937198,0.015502494674125122,0.17857086489853016,-0.30548927391855685,0.062060094263910015,0.5090501987363655,-0.21604865077631852,0.07107299312817061,0.5539856160442679,-0.3114235834937199,7.600375352496678,0.03896612803737587,0.33974590344503375,0,True,False,40
exp-825e61aacfceaecc,defensive,drawdown_resilience,drawdown_resilience,monthly,4,inverse_volatility,2,0.8354180938981223,0.09538517846007655,0.7505476320031389,-0.28097283887209135,0.023300878240648304,0.23492584589249701,-0.26251416596205235,0.05702153105101293,0.5023648243300216,-0.2159222962825501,0.06635462233809464,0.5545430811343884,-0.2809728388720917,7.485190443623614,0.03485785368517247,0.3259448855748844,0,True,False,41
exp-e1ad42b737c2a94a,defensive,drawdown_resilience,drawdown_resilience,monthly,2,equal_weight,6,0.8314773140983474,0.07864426146122039,0.7654387525767368,-0.2977209816853926,0.08274196434109027,0.7137734602724216,-0.2342485055124336,0.09988955218468343,1.011790482315515,-0.1414486691049769,0.0870352694707881,0.8373287899558051,-0.2977209816853926,4.033155713439905,0.06965359343817124,0.685433850842282,0,True,False,42
exp-6624866e2fa4e6fd,defensive,defensive_quality_gated,defensive_quality_gated,monthly,4,score_weighted,4,0.8314596199493854,0.05747425977958054,0.7540361438792663,-0.18558408475333954,0.0800053117648154,0.760429069138782,-0.2055414645689877,0.0704920610623665,0.9453277984840774,-0.08402971480968169,0.06395901551431526,0.7777620346757821,-0.20554146456898748,4.032803787331688,0.04692997132044563,0.5849517515550474,0,True,False,43
exp-ce930a1cbaac04d5,defensive,drawdown_resilience,drawdown_resilience,monthly,2,score_inverse_volatility,2,0.8299278902038328,0.09298356328102786,0.7420888651310189,-0.26464194930427964,0.08302318729441094,0.6186879076921533,-0.2530891165024123,0.08074620454379433,0.6377821944866816,-0.19735954325371752,0.0878104706236238,0.6957736230520655,-0.26464194930428,7.778643701737074,0.05447469373871039,0.4624695185763358,0,True,False,44
exp-74d92251ce76e75a,defensive,drawdown_resilience,drawdown_resilience,monthly,4,equal_weight,2,0.8239706667030188,0.10104483251778129,0.7482675898842933,-0.3336879977802548,0.012569975949481282,0.16022278053100283,-0.3155858617830609,0.05333939544285493,0.4492645097129206,-0.2321605774283857,0.06710214888865851,0.5276766406828333,-0.33368799778025493,7.3658969804618115,0.03609011073957813,0.3203357645178122,0,True,False,45
exp-956b6367347d2134,defensive,low_volatility,low_volatility,monthly,2,equal_weight,4,0.8239660223334999,0.059220015808646,0.7542112642055363,-0.2122436425770704,0.0776936870461915,0.7213047465734319,-0.2572511122294221,0.053658229580957784,0.7514244493655498,-0.15628566664755683,0.06277329268653853,0.7508150331745647,-0.2572511122294219,1.3623445825932505,0.05699269381856187,0.6865919877785214,0,True,False,46
exp-8c3d6dbfc7485394,defensive,drawdown_resilience,drawdown_resilience,monthly,1,equal_weight,4,0.8219000520401237,0.092959905071611,0.7607033923250143,-0.379758901484043,0.07467217878945309,0.6400294996561979,-0.19336198168239105,0.07557249725462412,0.6583715521739781,-0.17872422905993957,0.08650198185587055,0.7356487332064207,-0.37975890148404257,5.564831261101244,0.06259993763750948,0.5545707200407354,0,True,False,47
exp-91fc48725d8f23fa,defensive,low_volatility,low_volatility,monthly,2,inverse_volatility,4,0.8158524711356425,0.053644435622313136,0.7504694591435398,-0.20511610733378483,0.0720977464910042,0.7118069669098301,-0.2348478275236101,0.043917790252447686,0.6944401784147256,-0.17174745235257927,0.055449211699224676,0.7239918691055633,-0.2348478275236101,1.2849156084038729,0.0500359539783688,0.6581186881112996,0,True,False,48
exp-fd19cfdc209f6e77,defensive,drawdown_resilience,drawdown_resilience,monthly,4,score_weighted,6,0.8154279661278867,0.07818145271457921,0.7393295734064415,-0.25684331139804406,0.05707584670717436,0.49040534433138483,-0.2518339337646601,0.08654592426560859,0.8619063700443809,-0.12741839743450778,0.07446514022916273,0.6999961736441646,-0.25684331139804406,5.02435400364577,0.05308469357180812,0.5190356065105325,0,True,False,49
exp-59a1bdb776da2449,defensive,low_volatility,low_volatility,monthly,4,inverse_volatility,4,0.807091370322816,0.053131282725925155,0.7451861252290554,-0.2145669670051924,0.07118504269132009,0.6877307259014711,-0.23484782752361022,0.05162883555624642,0.8121676793058609,-0.1674961097209574,0.0569861083597738,0.7361200711097835,-0.23484782752361,1.2433994867243001,0.05174170307780246,0.6731599035430219,0,True,False,50
exp-4b8bd6c29f1c4a9d,defensive,drawdown_resilience,drawdown_resilience,monthly,1,score_inverse_volatility,6,0.8024165916167343,0.06783684791754752,0.7390795714593726,-0.2677614440535959,0.07710587421809123,0.7437161541813343,-0.18088576560832315,0.06515196232302078,0.7014064622631648,-0.15772527094126354,0.0698761326463373,0.7469975679676719,-0.2677614440535958,5.5041352878965055,0.04659352556243057,0.5190232800240598,0,True,False,51
exp-ff9935b3f416344e,defensive,low_volatility,low_volatility,monthly,4,equal_weight,4,0.8002381150804567,0.05766547350496487,0.7392159771212639,-0.23624816924444414,0.07631995823584914,0.6891380772975063,-0.2572511122294221,0.06539968513916383,0.9126151017916273,-0.15221228044225443,0.0646511335149238,0.7642443295116644,-0.257251112229422,1.2699822380106573,0.059256168083748895,0.7053366720706072,0,True,False,52
exp-70c96de4dd98e341,defensive,low_volatility,low_volatility,monthly,2,score_weighted,4,0.799647436967067,0.05238526842445124,0.7350925240356542,-0.202870959179004,0.07022315881072161,0.6847825392685551,-0.24045537771667447,0.049397982539437946,0.7630579389174018,-0.1702746396599103,0.05486281105531754,0.7108269733682056,-0.24045537771667458,1.3459352174355559,0.04919724450246865,0.6426109557424478,0,True,False,53
exp-13425dc88df49dd2,defensive,drawdown_resilience,drawdown_resilience,monthly,1,score_inverse_volatility,4,0.7955603608080317,0.08048317655896509,0.7276669886800937,-0.2963587388445774,0.07238903274535402,0.6438509514966062,-0.18914673893972178,0.055110428372002085,0.519503469318734,-0.19539552361518564,0.07394152652711528,0.6797508815818537,-0.2963587388445772,6.26891559648994,0.047345111792725714,0.46025651915550925,0,True,False,54
exp-16b5d5f0fce23f41,defensive,drawdown_resilience,drawdown_resilience,monthly,2,equal_weight,4,0.7928479741752139,0.0884604758492109,0.7377128177351973,-0.40110739481373325,0.07115072965375879,0.5753028573735876,-0.260426898201784,0.09422945879476052,0.8385747644462566,-0.17965675909062362,0.08645378756140598,0.7351805022666559,-0.40110739481373325,5.3108348134991115,0.06363348756464937,0.5624284784280413,0,True,False,55
exp-d3e78789d21043cf,defensive,drawdown_resilience,drawdown_resilience,monthly,1,equal_weight,6,0.7907245837729728,0.07331403336798781,0.7310490561165144,-0.3071360918249597,0.09012081482014711,0.8221013608319471,-0.19190672301602163,0.08709259793979784,0.8416083683525888,-0.14293764149346655,0.08173243989775258,0.8025704231233112,-0.3071360918249597,4.502664298401421,0.062436364250959775,0.6301489888304839,0,True,False,56
exp-efed159ceeee0a3c,defensive,low_volatility,low_volatility,monthly,4,score_weighted,4,0.7900112275783567,0.05181435626992359,0.7293248591118913,-0.2134513795241989,0.070328545646279,0.6674708593405814,-0.23845998248017664,0.05586154183895764,0.8617245514697104,-0.16820695888120285,0.056641413441438804,0.7245982739649649,-0.23845998248017652,1.2739327863200645,0.05127164286630603,0.6609715947474525,0,True,False,57
exp-ff9263ef0f31fa1e,defensive,low_volatility,low_volatility,monthly,1,score_inverse_volatility,4,0.7866058619099219,0.05023060292738557,0.7255216557615501,-0.2055793391395514,0.06321930196184744,0.6512517230370148,-0.22231365977064088,0.04055271360283763,0.666188802621746,-0.18141070743538246,0.04953640782120772,0.6724129837447599,-0.22231365977064066,1.2652664004415066,0.044236335507757074,0.6054967775712325,0,True,False,58
exp-3aa6e07c0cd53e52,carry_proxy,distribution_yield,distribution_yield,monthly,2,score_inverse_volatility,6,0.7837377753559226,0.06262342425176559,0.7258941426124146,-0.27065824396546945,0.08145778673588233,0.6759066903715001,-0.2483496501722653,0.04283447521535755,0.5423552915380897,-0.1731756973623908,0.060045319025388455,0.6516827389700346,-0.27065824396546934,0.7931582654136415,0.056690490637279156,0.6188543737314871,0,True,False,59
exp-d48a2f3cb6a5e787,carry_proxy,distribution_yield,distribution_yield,monthly,2,inverse_volatility,6,0.7813888878440146,0.062080128647233224,0.7197848430115229,-0.25193203147632615,0.08437092879812269,0.691728238344182,-0.2553669485185117,0.038832723883208464,0.474366248834738,-0.20202447327803108,0.05989324227844284,0.6418779700597543,-0.2553669485185116,0.737420456562971,0.056773304853051654,0.6117602906240723,0,True,False,60
exp-f4b94a110cbe5021,defensive,drawdown_resilience,drawdown_resilience,monthly,2,score_weighted,6,0.7726437636061729,0.07491059267060729,0.7149712669590615,-0.32472407571052886,0.07217546848382361,0.5926322189902801,-0.2635282433267332,0.09310486115877858,0.894066198468957,-0.15608506426830282,0.0809544885933442,0.7486299659455762,-0.32472407571052886,5.548056070714192,0.057243850860181134,0.55094682134325,0,True,False,61
exp-dd5a799826f087fb,carry_proxy,distribution_yield,distribution_yield,monthly,4,score_inverse_volatility,6,0.7724789790614155,0.062117980663219274,0.7143472121287625,-0.2671430094976488,0.0795675146546515,0.6628852848167922,-0.24867531922229236,0.04294466349706738,0.5439409010187976,-0.17472924476402185,0.05964036455135058,0.6460236245826404,-0.26714300949764835,0.7320374720914066,0.056543788000287254,0.6157644930710064,0,True,False,62
exp-04fffdf2ce07a41e,carry_proxy,distribution_yield,distribution_yield,monthly,1,equal_weight,4,0.7681813209457544,0.08695243122559715,0.7143133019028148,-0.4035438501844908,0.07887066668912412,0.5894599837224143,-0.27108998220558944,0.06496321895207968,0.6969988372320814,-0.1688644908256488,0.07889014880678791,0.6773711848020123,-0.40354385018449057,0.8774422735346359,0.07511949526082096,0.6491298222068091,0,True,False,63
exp-e80e66e0719f493f,defensive,low_volatility,low_volatility,monthly,2,score_inverse_volatility,4,0.7609024763282989,0.04862619229166909,0.7019658341582677,-0.20626468738829484,0.0652755574285917,0.6680975447834723,-0.22261203236522797,0.04063587395239021,0.670963967327083,-0.18229274257382966,0.04914414234943654,0.6661385679746572,-0.22261203236522809,1.2011515439441665,0.044114224556671466,0.6028032200930322,0,True,False,64
exp-5a0a2f8778ffef54,defensive,low_volatility,low_volatility,monthly,4,score_inverse_volatility,4,0.7599272180227806,0.04863629967458083,0.7023606141479155,-0.21121751328384575,0.06590291745386612,0.6602226126192782,-0.22135964882597114,0.045059100301226174,0.7408857431744795,-0.17959268808541284,0.050701062497172655,0.6799505883596599,-0.22135964882597103,1.15554151331591,0.04585605276558291,0.6197043888925406,0,True,False,65
