implementation,kind,candidate_id,candidate_weight,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,100,trailing_2y,105,2024-08-09,2026-08-07,0.12862276333568134,1.3052437098291318,1.979082286971096,-0.08506981558861382,3.244658688752373
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,100,trailing_3y,157,2023-08-11,2026-08-07,0.12255809944392904,1.3324569802769362,2.0648878714476453,-0.08506981558861393,3.0391342489633595
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,100,post_2024,136,2024-01-05,2026-08-07,0.12529951482523005,1.3726453047278948,2.1032822793871864,-0.0850698155886137,3.152548242099106
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,50,full,1127,2005-01-07,2026-08-07,0.0665297488394696,0.8194875442444728,1.188968464420683,-0.13649897649268694,2.6886378465903125
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,50,trailing_1y,53,2025-08-08,2026-08-07,0.16949136706992696,1.5759226910849105,2.421342590863102,-0.08396250210273959,3.1608799756498507
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,50,trailing_2y,105,2024-08-09,2026-08-07,0.14709741474877802,1.4819663219540116,2.2896991899035557,-0.08396250210273937,3.244658688752373
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,50,trailing_3y,157,2023-08-11,2026-08-07,0.13973528114836253,1.5061124376270316,2.381836870696054,-0.08396250210273937,3.0391342489633595
blend::candidate-36a0f3d51675c16f::0.3,blend,candidate-36a0f3d51675c16f,0.3,50,post_2024,136,2024-01-05,2026-08-07,0.1431867217660192,1.5586000871756043,2.436219168407148,-0.08396250210273959,3.152548242099106
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,10,full,1127,2005-01-07,2026-08-07,0.07479016747533485,0.7840709907930101,1.135385066529967,-0.19266622422975732,2.8524144379338487
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,10,trailing_1y,53,2025-08-08,2026-08-07,0.15323665082601146,1.8929238583882484,2.964580261236322,-0.06602023407721835,2.6791523566156363
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,10,trailing_2y,105,2024-08-09,2026-08-07,0.14400703460679476,1.916937134005747,3.0510447613801834,-0.06602023407721802,2.4231979061542352
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,10,trailing_3y,157,2023-08-11,2026-08-07,0.16671555722409548,1.9183584757152872,3.3418714462702392,-0.06602023407721835,2.615039526905808
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,10,post_2024,136,2024-01-05,2026-08-07,0.161698216130312,2.116835400608159,3.4706107011420295,-0.06602023407721824,2.3629083114650853
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,100,full,1127,2005-01-07,2026-08-07,0.04756780918949377,0.5211556521130393,0.7384262821236921,-0.21013621298648988,2.8524144379338487
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,100,trailing_1y,53,2025-08-08,2026-08-07,0.1259081066182166,1.5997777395499153,2.407746724923539,-0.06708868695806713,2.6791523566156363
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,100,trailing_2y,105,2024-08-09,2026-08-07,0.1193586613788975,1.605504452694149,2.465456146478499,-0.06708868695806713,2.4231979061542352
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,100,trailing_3y,157,2023-08-11,2026-08-07,0.13968770869221636,1.6413693234353477,2.7390389648398026,-0.06708868695806713,2.615039526905808
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,100,post_2024,136,2024-01-05,2026-08-07,0.137291385388282,1.8142281927630792,2.8724011741087456,-0.06708868695806725,2.3629083114650853
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,50,full,1127,2005-01-07,2026-08-07,0.06261561497886392,0.667573454098563,0.9573666908168821,-0.19378202189111982,2.8524144379338487
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,50,trailing_1y,53,2025-08-08,2026-08-07,0.14101989724369668,1.7658935373541356,2.714571205485265,-0.06649510202426223,2.6791523566156363
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,50,trailing_2y,105,2024-08-09,2026-08-07,0.1329938218371276,1.7802623156470478,2.7871222356655023,-0.06649510202426212,2.4231979061542352
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,50,trailing_3y,157,2023-08-11,2026-08-07,0.15463374853216205,1.7973552691045875,3.0707552192745853,-0.06649510202426201,2.615039526905808
standalone::candidate-3a187e9134eefe61,standalone,candidate-3a187e9134eefe61,1.0,50,post_2024,136,2024-01-05,2026-08-07,0.15079414684705017,1.9840962535999982,3.2013406173101746,-0.06649510202426201,2.3629083114650853
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,10,full,1127,2005-01-07,2026-08-07,0.06982211457233523,0.9236906339068262,1.3580632984172556,-0.12388752879054821,3.0227822083196014
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,10,trailing_1y,53,2025-08-08,2026-08-07,0.15339325664350478,1.6458676280877977,2.6409119480328007,-0.0720131575930335,3.577418265165938
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,10,trailing_2y,105,2024-08-09,2026-08-07,0.14430040857234694,1.670174314270911,2.6780786093717306,-0.0720131575930335,3.5858735325288404
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,10,trailing_3y,157,2023-08-11,2026-08-07,0.14242441457544786,1.7193807766617912,2.8127310055628265,-0.0720131575930334,3.3245760435826504
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,10,post_2024,136,2024-01-05,2026-08-07,0.14362228221965734,1.7775210096751057,2.889516253249769,-0.07201315759303362,3.444683183268997
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,100,full,1127,2005-01-07,2026-08-07,0.04113854734613498,0.5651158885451918,0.8005673188244329,-0.13380222762103544,3.0227822083196014
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,100,trailing_1y,53,2025-08-08,2026-08-07,0.11698272764234185,1.2923902526414899,1.9880183561346063,-0.07677523311091616,3.577418265165938
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,100,trailing_2y,105,2024-08-09,2026-08-07,0.10796926568404763,1.2689997672232518,1.9447286821686982,-0.07677523311091694,3.5858735325288404
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,100,trailing_3y,157,2023-08-11,2026-08-07,0.10879102118165096,1.3366428411868285,2.0896247134991177,-0.07677523311091683,3.3245760435826504
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,100,post_2024,136,2024-01-05,2026-08-07,0.10872015695961701,1.3623955421547889,2.1151082856975374,-0.07677523311091661,3.444683183268997
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,50,full,1127,2005-01-07,2026-08-07,0.056985370885787257,0.764717612184714,1.105779056881794,-0.12600050112793115,3.0227822083196014
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,50,trailing_1y,53,2025-08-08,2026-08-07,0.13707536480904303,1.4903028953293485,2.3458601717277032,-0.07295039900304057,3.577418265165938
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,50,trailing_2y,105,2024-08-09,2026-08-07,0.12801853236975824,1.4923679271036416,2.3441696045419778,-0.07295039900304057,3.5858735325288404
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,50,trailing_3y,157,2023-08-11,2026-08-07,0.12736110831864145,1.550323961206225,2.484696297280429,-0.07295039900304057,3.3245760435826504
blend::candidate-3a187e9134eefe61::0.1,blend,candidate-3a187e9134eefe61,0.1,50,post_2024,136,2024-01-05,2026-08-07,0.1279860171103997,1.5935789030284895,2.5371666953242613,-0.07295039900304046,3.444683183268997
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,10,full,1127,2005-01-07,2026-08-07,0.07067822001495716,0.926049134569202,1.3617183770537522,-0.1312883001529298,2.876448977788297
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,10,trailing_1y,53,2025-08-08,2026-08-07,0.15364959201551032,1.684825187880084,2.6947153241148456,-0.07134582073091233,3.3043838776918935
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,10,trailing_2y,105,2024-08-09,2026-08-07,0.14451779488138872,1.7151838222222162,2.753496620878574,-0.07134582073091222,3.317594809823538
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,10,trailing_3y,157,2023-08-11,2026-08-07,0.14536635261523867,1.7726093284600017,2.9186497040468726,-0.07134582073091233,3.112087242220646
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,10,post_2024,136,2024-01-05,2026-08-07,0.14587333637235544,1.8415642292509695,3.0000438659543125,-0.07134582073091245,3.1857445152151613
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,100,full,1127,2005-01-07,2026-08-07,0.043346048227697276,0.5881718718979727,0.835368385027433,-0.13652504426629952,2.876448977788297
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.11996832060977813,1.3508622144912805,2.0750620913841926,-0.07332021054366133,3.3043838776918935
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.11085845569467812,1.3331163762963374,2.0491843260840206,-0.07332021054366122,3.317594809823538
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.1137770644966285,1.4102537776517539,2.222611827813648,-0.07332021054366145,3.112087242220646
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,100,post_2024,136,2024-01-05,2026-08-07,0.11349697591736319,1.4482377748535276,2.2584976512127537,-0.07332021054366122,3.1857445152151613
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,50,full,1127,2005-01-07,2026-08-07,0.05845026167322653,0.776255721727675,1.123840043295451,-0.13324422585137385,2.876448977788297
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.13856443906060512,1.5377924943052637,2.414680175106999,-0.07222346296294624,3.3043838776918935
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.1294425655671374,1.545821851863241,2.4328903024634605,-0.07222346296294635,3.317594809823538
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.13122534608334901,1.612572525882226,2.6031486647087463,-0.07222346296294624,3.112087242220646
blend::candidate-3a187e9134eefe61::0.2,blend,candidate-3a187e9134eefe61,0.2,50,post_2024,136,2024-01-05,2026-08-07,0.13137722708479083,1.667296763637537,2.66302111107489,-0.07222346296294646,3.1857445152151613
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,10,full,1127,2005-01-07,2026-08-07,0.07145178303352684,0.9219982898299838,1.3551350683715084,-0.13865766964716197,2.76855820574743
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,10,trailing_1y,53,2025-08-08,2026-08-07,0.15378622066124703,1.7216107013139803,2.744009675893369,-0.07067831248619094,3.119076989572348
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,10,trailing_2y,105,2024-08-09,2026-08-07,0.14464667827685673,1.7575539291533084,2.8235555730561432,-0.07067831248619094,3.106941596117911
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,10,trailing_3y,157,2023-08-11,2026-08-07,0.1482183437680218,1.8189639897495433,3.0156786444605883,-0.07067831248619083,2.959530970173905
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,10,post_2024,136,2024-01-05,2026-08-07,0.1480363869079626,1.9012372319090833,3.1028218788918585,-0.07067831248619105,2.986118735354946
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,100,full,1127,2005-01-07,2026-08-07,0.0451153998842706,0.6020309266663995,0.85664399803026,-0.14404611001505263,2.76855820574743
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,100,trailing_1y,53,2025-08-08,2026-08-07,0.12196074410991953,1.3991861897030464,2.1453587161569083,-0.0725184666880474,3.119076989572348
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,100,trailing_2y,105,2024-08-09,2026-08-07,0.11309259777785119,1.3901349193892403,2.1427119691766077,-0.07251846668804729,3.106941596117911
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,100,trailing_3y,157,2023-08-11,2026-08-07,0.11808949474254171,1.4724322065774538,2.339574648888487,-0.07251846668804762,2.959530970173905
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,100,post_2024,136,2024-01-05,2026-08-07,0.1176079843398008,1.524952798114572,2.38782610414407,-0.07251846668804751,2.986118735354946
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,50,full,1127,2005-01-07,2026-08-07,0.05967223764020724,0.7801544372404374,1.1301438121584106,-0.14045850838430318,2.76855820574743
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,50,trailing_1y,53,2025-08-08,2026-08-07,0.13953848923033552,1.579631633685061,2.4736343159347154,-0.07149627011688098,3.119076989572348
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,50,trailing_2y,105,2024-08-09,2026-08-07,0.13052122876827932,1.5946929666282381,2.5139232614143174,-0.07149627011688087,3.106941596117911
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,50,trailing_3y,157,2023-08-11,2026-08-07,0.13473584927461357,1.665986884970824,2.7095562737139316,-0.07149627011688087,2.959530970173905
blend::candidate-3a187e9134eefe61::0.3,blend,candidate-3a187e9134eefe61,0.3,50,post_2024,136,2024-01-05,2026-08-07,0.13441874789639452,1.7345664670794285,2.778350256989229,-0.07149627011688087,2.986118735354946
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,10,full,1127,2005-01-07,2026-08-07,0.1027800703870061,0.8059085768594721,1.1617734406903615,-0.2298778359050243,2.2272301928044063
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,10,trailing_1y,53,2025-08-08,2026-08-07,0.27933755294713514,1.7675199997497348,2.647740806247812,-0.11575169814988062,2.922581297591029
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,10,trailing_2y,105,2024-08-09,2026-08-07,0.21249272229316407,1.4479987923421782,2.222947485006713,-0.11575169814988073,2.6761483055582236
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,10,trailing_3y,157,2023-08-11,2026-08-07,0.2007356813680683,1.4374874572628098,2.2702835398606314,-0.11575169814988073,2.450052174853898
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,10,post_2024,136,2024-01-05,2026-08-07,0.21573628457643945,1.5627593731469205,2.4212074201189586,-0.11575169814988062,2.563560192271986
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,100,full,1127,2005-01-07,2026-08-07,0.08093593884624273,0.6543048756634761,0.9309876164801004,-0.24132231746066735,2.2272301928044063
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,100,trailing_1y,53,2025-08-08,2026-08-07,0.24607226659278258,1.5758621599187215,2.3131227912194072,-0.11819910387862698,2.922581297591029
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,100,trailing_2y,105,2024-08-09,2026-08-07,0.18351139607286182,1.2641446242715046,1.9060138890591927,-0.11819910387862687,2.6761483055582236
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,100,trailing_3y,157,2023-08-11,2026-08-07,0.17453080554993994,1.2666252452320474,1.9662180149027861,-0.11819910387862687,2.450052174853898
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,100,post_2024,136,2024-01-05,2026-08-07,0.18797706266134928,1.378017333097024,2.0948525044984367,-0.11819910387862687,2.563560192271986
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,50,full,1127,2005-01-07,2026-08-07,0.09302697107860847,0.7388282964903065,1.0588663654093855,-0.23498221713166145,2.2272301928044063
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,50,trailing_1y,53,2025-08-08,2026-08-07,0.2644556710065109,1.682559231597997,2.497552786440877,-0.1168394340293234,2.922581297591029
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,50,trailing_2y,105,2024-08-09,2026-08-07,0.19953647281935494,1.3663816019101704,2.0808856147815806,-0.1168394340293234,2.6761483055582236
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,50,trailing_3y,157,2023-08-11,2026-08-07,0.18902734951978384,1.3618835368842683,2.134371062845719,-0.1168394340293234,2.450052174853898
standalone::candidate-539eaf900f7b2b57,standalone,candidate-539eaf900f7b2b57,1.0,50,post_2024,136,2024-01-05,2026-08-07,0.20333007614824816,1.4810163078540202,2.2751018154097595,-0.11683943402932351,2.563560192271986
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,10,full,1127,2005-01-07,2026-08-07,0.07266080922378615,0.9209358178289027,1.3470576749544283,-0.12669305737416758,3.012599391337262
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,10,trailing_1y,53,2025-08-08,2026-08-07,0.16539779223993145,1.6442216187414223,2.6079359785255782,-0.07695562133190292,3.7718994728523514
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,10,trailing_2y,105,2024-08-09,2026-08-07,0.15107348402421383,1.620546648397838,2.572979961097476,-0.0769556213319027,3.688123746968926
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,10,trailing_3y,157,2023-08-11,2026-08-07,0.14581652690184232,1.6623344668149411,2.689400822382845,-0.0769556213319027,3.386142098424747
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,10,post_2024,136,2024-01-05,2026-08-07,0.1489227001711131,1.7186291146989436,2.7610289440096367,-0.0769556213319027,3.5355722969328216
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,100,full,1127,2005-01-07,2026-08-07,0.04399903849439846,0.5789519210367006,0.817917285478146,-0.13148782312727225,3.012599391337262
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,100,trailing_1y,53,2025-08-08,2026-08-07,0.12663754481194878,1.296020457266122,1.9737675053512498,-0.08120942247075125,3.7718994728523514
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,100,trailing_2y,105,2024-08-09,2026-08-07,0.11348751027364501,1.236661796098944,1.8803615567841399,-0.08120942247075136,3.688123746968926
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,100,trailing_3y,157,2023-08-11,2026-08-07,0.11145859144895365,1.2932167301140864,2.002905256721353,-0.08120942247075136,3.386142098424747
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,100,post_2024,136,2024-01-05,2026-08-07,0.11293986561813285,1.3208044695045684,2.0303834036263457,-0.08120942247075091,3.5355722969328216
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,50,full,1127,2005-01-07,2026-08-07,0.059834078248096834,0.7693275256181509,1.1079184423457886,-0.12882438081150727,3.012599391337262
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,50,trailing_1y,53,2025-08-08,2026-08-07,0.14801894576665764,1.4908152277076168,2.3216010755398573,-0.07797216352304637,3.7718994728523514
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,50,trailing_2y,105,2024-08-09,2026-08-07,0.13422513127595326,1.4501893704665199,2.257817989161605,-0.07797216352304637,3.688123746968926
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,50,trailing_3y,157,2023-08-11,2026-08-07,0.1304264756288256,1.4990923174966886,2.3779975999709597,-0.07797216352304648,3.386142098424747
blend::candidate-539eaf900f7b2b57::0.1,blend,candidate-539eaf900f7b2b57,0.1,50,post_2024,136,2024-01-05,2026-08-07,0.1327987953429004,1.542191589976358,2.4287266017131586,-0.07797216352304626,3.5355722969328216
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,10,full,1127,2005-01-07,2026-08-07,0.07633306514426952,0.918976700956894,1.3394753399278576,-0.1368836015877919,2.8591355120465036
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,10,trailing_1y,53,2025-08-08,2026-08-07,0.17778368931537147,1.6748343641010135,2.6236138794538117,-0.08121936778570904,3.6655982913011456
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,10,trailing_2y,105,2024-08-09,2026-08-07,0.15805027223014734,1.6102257719776838,2.5382459188531934,-0.08121936778570937,3.5343771738840366
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,10,trailing_3y,157,2023-08-11,2026-08-07,0.15213214890749094,1.652556849263431,2.660774220422645,-0.08121936778570915,3.2378126903622606
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,10,post_2024,136,2024-01-05,2026-08-07,0.15646793794247338,1.7162256420241313,2.7343484717874817,-0.08121936778570915,3.3794304318840513
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,100,full,1127,2005-01-07,2026-08-07,0.04902442533731888,0.6111889263343906,0.8641161375353784,-0.1415886000997919,2.8591355120465036
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.13969273430680818,1.351330690522861,2.0392061081720274,-0.08352370920961683,3.6655982913011456
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.12177380167999363,1.2584321025188285,1.906598129459814,-0.0835237092096166,3.5343771738840366
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.11907221149630853,1.3148785418830302,2.0339334319235625,-0.08352370920961671,3.2378126903622606
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,100,post_2024,136,2024-01-05,2026-08-07,0.12181989313207087,1.3530662115491603,2.070748343469941,-0.08352370920961671,3.3794304318840513
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,50,full,1127,2005-01-07,2026-08-07,0.06411609265643792,0.7825367942272532,1.1251329541980195,-0.1389749900736853,2.8591355120465036
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.16070918269204482,1.532144239577509,2.3598744135293206,-0.08224368066750998,3.6655982913011456
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.1417944969248952,1.4539420593242813,2.251066495785408,-0.08224368066750987,3.5343771738840366
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.13732845659374626,1.503083809100383,2.3767725590140163,-0.08224368066750998,3.2378126903622606
blend::candidate-539eaf900f7b2b57::0.2,blend,candidate-539eaf900f7b2b57,0.2,50,post_2024,136,2024-01-05,2026-08-07,0.14094761119257915,1.5550671144689365,2.4330138360144615,-0.08224368066750987,3.3794304318840513
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,10,full,1127,2005-01-07,2026-08-07,0.07990589904752476,0.9110007311372033,1.3240304796072826,-0.14700275787131933,2.740875339176579
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,10,trailing_1y,53,2025-08-08,2026-08-07,0.19023769164630333,1.6990257578974546,2.6337229928037176,-0.0854745833254329,3.563758347032422
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,10,trailing_2y,105,2024-08-09,2026-08-07,0.1649801519183629,1.5949304999104204,2.498786862864593,-0.0854745833254329,3.4007955966657217
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,10,trailing_3y,157,2023-08-11,2026-08-07,0.15837765918755253,1.6344163432912358,2.6194801233694998,-0.0854745833254329,3.1173741896541385
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,10,post_2024,136,2024-01-05,2026-08-07,0.16396490613931713,1.7062116972447354,2.6985888486316165,-0.08547458332543312,3.2530753030769692
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,100,full,1127,2005-01-07,2026-08-07,0.05362980884574142,0.6322105588795802,0.8943930054205095,-0.15162431831955325,2.740875339176579
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,100,trailing_1y,53,2025-08-08,2026-08-07,0.1527879196976929,1.3978778683699373,2.093651592127724,-0.08779658378218669,3.563758347032422
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,100,trailing_2y,105,2024-08-09,2026-08-07,0.12983012577931574,1.2717577980995898,1.9216665657274823,-0.08779658378218691,3.4007955966657217
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,100,trailing_3y,157,2023-08-11,2026-08-07,0.12635304825963334,1.324472865185829,2.0466262935131496,-0.08779658378218658,3.1173741896541385
